EXECUTIVE DIRECTOR,BODY,BODY NAME,DATE,TRANSACTION NUMBER,INVOICE NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID,SERVICE THEME,EXPENSE TYPE,EXPENSE CODE,EXPENSE CODE DESCRIPTION
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,22/08/2023,1654156,71,1653.12,Best Care Liverpool,3.00000021612981E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,22/08/2023,1654156,71,9603.84,Best Care Liverpool,3.00000021612981E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,22/08/2023,1654156,71,19030.56,Best Care Liverpool,3.00000021612981E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,22/08/2023,1654156,71,2755.2,Best Care Liverpool,3.00000021612981E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657192,178058-CONA2,2939.4,Birch Abbey-1,3.00000049128428E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643357,173617-CONA2,2939.4,Birch Abbey-1,3.00000049128428E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643357,173617-CONA2,-1335.08,Birch Abbey-1,3.00000049128428E14,ADULT SOCIAL CARE,SALES,9104,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657192,178058-CONA2,-1335.08,Birch Abbey-1,3.00000049128428E14,ADULT SOCIAL CARE,SALES,9104,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657197,178063-CONA2,2295.64,Bluebell Court Care Home RES M,3.0000008801609E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643362,173622-CONA2,-2131.67,Bluebell Court Care Home RES M,3.0000008801609E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643362,173622-CONA2,9100.57,Bluebell Court Care Home RES M,3.0000008801609E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643362,173622-CONA2,-40.99,Bluebell Court Care Home RES M,3.0000008801609E14,ADULT SOCIAL CARE,SALES,9104,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643362,173622-CONA2,-40.99,Bluebell Court Care Home RES M,3.0000008801609E14,ADULT SOCIAL CARE,SALES,9104,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,09/08/2023,300000095432274,HC24,1410,BLUEBELL LANE MEDICAL PRACTICE,3.00000021669768E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,10/08/2023,1651132,174962-CONA2,32912,Bluebell Park,3.00000021673253E14,ADULT SOCIAL CARE,PRIVATE,5591,EXTRA CARE
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,17/08/2023,300000091031727,SIN434767,6975,BOND SOLON TRAINING LTD,3.00000021653056E14,ADULT SOCIAL CARE,MISCELLANEOUS EXPENSES,4754,COURSE FEES
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,16/08/2023,300000090689133,SIN434768,1395,BOND SOLON TRAINING LTD,3.00000021653056E14,ADULT SOCIAL CARE,MISCELLANEOUS EXPENSES,4754,COURSE FEES
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,25/08/2023,1655242,28027-FNJV/00000323,35,BOOTS UK LTD,3.00000021667889E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,25/08/2023,1655244,28027-FNJV/00000325,40,BOOTS UK LTD,3.00000021667889E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,25/08/2023,1655240,28027-FJKD/00000335,335.73,BOOTS UK LTD,3.00000021667889E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,25/08/2023,1655238,28027-FJKD/00000333,821.1,BOOTS UK LTD,3.00000021667889E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,25/08/2023,1655241,28027-FNJV/00000322,29.05,BOOTS UK LTD,3.00000021667889E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,25/08/2023,1655243,28027-FNJV/00000324,1149.04,BOOTS UK LTD,3.00000021667889E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,25/08/2023,1655239,28027-FJKD/00000334,43.4,BOOTS UK LTD,3.00000021667889E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,17/08/2023,300000097632294,460,12597,BRADBURY FIELDS,3.00000021631311E14,ADULT SOCIAL CARE,GRANTS AND SUBSCRIPTIONS,4663,GRANTS - ORGANISATIONS WITH SLAS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,24/08/2023,300000092811625,INV-24659,945,BRAIN IN HAND,3.0000003586194E14,ADULT SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4007,EQUIPMENT PURCHASE
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,24/08/2023,300000092811628,INV-24660,945,BRAIN IN HAND,3.0000003586194E14,ADULT SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4007,EQUIPMENT PURCHASE
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643569,173829-CONA2,5302,Broad Oak Manor,3.0000002161788E14,ADULT SOCIAL CARE,PRIVATE,5511,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657412,178278-CONA2,5302,Broad Oak Manor,3.0000002161788E14,ADULT SOCIAL CARE,PRIVATE,5511,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643569,173829-CONA2,-1376.36,Broad Oak Manor,3.0000002161788E14,ADULT SOCIAL CARE,SALES,9108,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657412,178278-CONA2,-1376.36,Broad Oak Manor,3.0000002161788E14,ADULT SOCIAL CARE,SALES,9108,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643559,173819-CONA2,16039.2,Broadway Nursing Home,3.00000021617864E14,ADULT SOCIAL CARE,PRIVATE,5511,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643559,173819-CONA2,1598.24,Broadway Nursing Home,3.00000021617864E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657402,178268-CONA2,108.32,Broadway Nursing Home,3.00000021617864E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643559,173819-CONA2,10735.49,Broadway Nursing Home,3.00000021617864E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657402,178268-CONA2,16039.2,Broadway Nursing Home,3.00000021617864E14,ADULT SOCIAL CARE,PRIVATE,5511,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657402,178268-CONA2,-6858.59,Broadway Nursing Home,3.00000021617864E14,ADULT SOCIAL CARE,SALES,9108,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643559,173819-CONA2,-192.79,Broadway Nursing Home,3.00000021617864E14,ADULT SOCIAL CARE,SALES,9104,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657402,178268-CONA2,-49.37,Broadway Nursing Home,3.00000021617864E14,ADULT SOCIAL CARE,SALES,9104,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643559,173819-CONA2,-2345.13,Broadway Nursing Home,3.00000021617864E14,ADULT SOCIAL CARE,SALES,9104,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643559,173819-CONA2,-6112.28,Broadway Nursing Home,3.00000021617864E14,ADULT SOCIAL CARE,SALES,9108,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643348,173608-CONA2,6546.24,Brothers of Charity -,3.00000047596375E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657183,178049-CONA2,6546.24,Brothers of Charity -,3.00000047596375E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643573,173833-CONA2,4422.52,Brothers of Charity -,3.00000023989301E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657416,178282-CONA2,4422.52,Brothers of Charity -,3.00000023989301E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657350,178216-CONA2,11722.88,Brothers of Charity -,3.00000021617759E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643507,173767-CONA2,11722.88,Brothers of Charity -,3.00000021617759E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657173,178039-CONA2,1132.16,Brothers of Charity -,3.00000044390833E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643340,173600-CONA2,1132.16,Brothers of Charity -,3.00000044390833E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643518,173778-CONA2,7996,Brothers of Charity -,3.00000021617779E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657360,178226-CONA2,8801.8,Brothers of Charity -,3.00000021617779E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643518,173778-CONA2,3852.52,Brothers of Charity -,3.00000021617779E14,ADULT SOCIAL CARE,PRIVATE,5434,SUPPORTED ACCOMODATION - VOIDS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657360,178226-CONA2,12156.39,Brothers of Charity -,3.00000021617779E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657360,178226-CONA2,5746.33,Brothers of Charity -,3.00000021617779E14,ADULT SOCIAL CARE,PRIVATE,5434,SUPPORTED ACCOMODATION - VOIDS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643518,173778-CONA2,6580.8,Brothers of Charity -,3.00000021617779E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657341,178207-CONA2,21912.28,Brothers of Charity -,3.00000021617704E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643500,173760-CONA2,21912.28,Brothers of Charity -,3.00000021617704E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657342,178208-CONA2,14482.48,Brothers of Charity -,3.00000021617744E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643502,173762-CONA2,14482.48,Brothers of Charity -,3.00000021617744E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657369,178235-CONA2,1132.16,Brothers of Charity -,3.00000021617799E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643526,173786-CONA2,1132.16,Brothers of Charity -,3.00000021617799E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657440,178306-CONA2,21228,Brothers of Charity -,3.00000025333949E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643596,173856-CONA2,21228,Brothers of Charity -,3.00000025333949E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657354,178220-CONA2,10759.05,Brothers of Charity -,3.00000021617764E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643512,173772-CONA2,10759.05,Brothers of Charity -,3.00000021617764E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657370,178236-CONA2,1769,Brothers of Charity -,3.00000021617804E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643528,173788-CONA2,1769,Brothers of Charity -,3.00000021617804E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657186,178052-CONA2,1202.92,Brothers of Charity -,3.00000047586473E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643351,173611-CONA2,1202.92,Brothers of Charity -,3.00000047586473E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657323,178189-CONA2,14435.04,Brothers of Charity -,3.00000021634138E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657323,178189-CONA2,-990.64,Brothers of Charity -,3.00000021634138E14,ADULT SOCIAL CARE,PRIVATE,5434,SUPPORTED ACCOMODATION - VOIDS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643483,173743-CONA2,9977.16,Brothers of Charity -,3.00000021634138E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643483,173743-CONA2,1981.28,Brothers of Charity -,3.00000021634138E14,ADULT SOCIAL CARE,PRIVATE,5434,SUPPORTED ACCOMODATION - VOIDS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657348,178214-CONA2,2476.6,Brothers of Charity -,3.00000021617754E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643506,173766-CONA2,2476.6,Brothers of Charity -,3.00000021617754E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643513,173773-CONA2,13987.16,Brothers of Charity -,3.00000021617769E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657355,178221-CONA2,13987.16,Brothers of Charity -,3.00000021617769E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643549,173809-CONA2,4896.6,Brothers of Charity -,3.00000021664976E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657393,178259-CONA2,4896.6,Brothers of Charity -,3.00000021664976E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657363,178229-CONA2,24884.36,Brothers of Charity -,3.00000021617784E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643520,173780-CONA2,24884.36,Brothers of Charity -,3.00000021617784E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643493,173753-CONA2,11796.12,Brothers of Charity -,3.00000021617654E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657333,178199-CONA2,11796.12,Brothers of Charity -,3.00000021617654E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657365,178231-CONA2,8123.2,Brothers of Charity -,3.00000021617789E14,ADULT SOCIAL CARE,PRIVATE,5434,SUPPORTED ACCOMODATION - VOIDS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643522,173782-CONA2,8123.2,Brothers of Charity -,3.00000021617789E14,ADULT SOCIAL CARE,PRIVATE,5434,SUPPORTED ACCOMODATION - VOIDS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643522,173782-CONA2,14802.92,Brothers of Charity -,3.00000021617789E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657365,178231-CONA2,14802.92,Brothers of Charity -,3.00000021617789E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657366,178232-CONA2,13911.36,Brothers of Charity -,3.00000021617794E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643523,173783-CONA2,6018.07,Brothers of Charity -,3.00000021617794E14,ADULT SOCIAL CARE,PRIVATE,5434,SUPPORTED ACCOMODATION - VOIDS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643523,173783-CONA2,9874.53,Brothers of Charity -,3.00000021617794E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657366,178232-CONA2,4457.84,Brothers of Charity -,3.00000021617794E14,ADULT SOCIAL CARE,PRIVATE,5434,SUPPORTED ACCOMODATION - VOIDS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657358,178224-CONA2,15331.6,Brothers of Charity -,3.00000021617774E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643516,173776-CONA2,15331.6,Brothers of Charity -,3.00000021617774E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657328,178194-CONA2,19954.32,Brothers of Charity -,3.00000021634178E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643488,173748-CONA2,19954.32,Brothers of Charity -,3.00000021634178E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657331,178197-CONA2,17336.2,Brothers of Charity -,3.00000021617639E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643491,173751-CONA2,17336.2,Brothers of Charity -,3.00000021617639E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643486,173746-CONA2,3254.96,Brothers of Charity -,3.00000021634158E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657326,178192-CONA2,3254.96,Brothers of Charity -,3.00000021634158E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657411,178277-CONA2,6481.24,Brothers of Charity -,3.00000021655142E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643568,173828-CONA2,6481.24,Brothers of Charity -,3.00000021655142E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,01/08/2023,1643219,0000049566,1061.4,Brothers of Charity -,3.00000021673364E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,01/08/2023,1643221,0000049570,47.16,Brothers of Charity -,3.00000021673364E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,01/08/2023,1643220,0000049569,176.85,Brothers of Charity -,3.00000021673364E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1655921,0000049977,1061.4,Brothers of Charity -,3.00000021673364E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,31/08/2023,1657359,178225-CONA2,3396.48,Brothers of Charity -,3.00000021635779E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/08/2023,1643517,173777-CONA2,3396.48,Brothers of Charity -,3.00000021635779E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
