EXECUTIVE DIRECTOR,BODY,BODY NAME,DATE,TRANSACTION NUMBER,INVOICE NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID,SERVICE THEME,EXPENSE TYPE,EXPENSE CODE,EXPENSE CODE DESCRIPTION
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/04/2023,300000052505640,373321,28.68,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/04/2023,300000049127009,372653,161.46,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/04/2023,300000053839387,373770,63.48,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/04/2023,300000053462767,373500,79.58,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/04/2023,300000052493969,373228,86.04,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/04/2023,300000053462706,373496,6.06,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/04/2023,300000053462713,373503,9.24,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/04/2023,300000049127016,372659,28.8,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/04/2023,300000049046650,372504,22.57,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/04/2023,300000050788904,372875,6.21,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/04/2023,300000053462703,373507,27.45,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/04/2023,300000052416138,373147,15.84,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/04/2023,300000048510649,372089,56.61,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/04/2023,300000048572066,372322,87.36,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/04/2023,300000048510636,372091,14.13,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/04/2023,300000052416098,373151,7.92,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/04/2023,300000048510633,372083,10.44,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/04/2023,300000048510664,372082,108,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/04/2023,300000049127022,372651,12.12,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,19/04/2023,300000051450676,372959,22.28,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/04/2023,300000048510686,372159,9.92,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,19/04/2023,300000051450669,372960,20.76,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/04/2023,300000053839386,370389,97.19,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"CLOTHING, UNIFORMS AND LAUNDRY",4271,CLOTHING AND UNIFORMS STAFF
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/04/2023,300000053839397,373768,116.19,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"CLOTHING, UNIFORMS AND LAUNDRY",4270,PROTECTIVE CLOTHING
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/04/2023,300000048526632,370399,82.26,WRAY BROTHERS LTD,3.00000021656325E14,ENVIRONMENTAL SUSTAINABILITY & COMMUNITIES,"CLOTHING, UNIFORMS AND LAUNDRY",4270,PROTECTIVE CLOTHING
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/04/2023,300000052416095,373150,25.74,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"CLOTHING, UNIFORMS AND LAUNDRY",4270,PROTECTIVE CLOTHING
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/04/2023,300000053452633,372236,97.83,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"CLOTHING, UNIFORMS AND LAUNDRY",4271,CLOTHING AND UNIFORMS STAFF
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/04/2023,300000053839676,373594,1741.32,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"CLOTHING, UNIFORMS AND LAUNDRY",4270,PROTECTIVE CLOTHING
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,26/04/2023,300000053338561,373424,25.74,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"CLOTHING, UNIFORMS AND LAUNDRY",4270,PROTECTIVE CLOTHING
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/04/2023,300000048605798,372318,68.98,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"CLOTHING, UNIFORMS AND LAUNDRY",4270,PROTECTIVE CLOTHING
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,20/04/2023,300000052422387,373052,305.28,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"CLOTHING, UNIFORMS AND LAUNDRY",4270,PROTECTIVE CLOTHING
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/04/2023,300000053462780,373506,5.13,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"CLOTHING, UNIFORMS AND LAUNDRY",4270,PROTECTIVE CLOTHING
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/04/2023,300000052416127,373149,83.22,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"CLOTHING, UNIFORMS AND LAUNDRY",4270,PROTECTIVE CLOTHING
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,20/04/2023,300000052422369,373056,25.44,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"CLOTHING, UNIFORMS AND LAUNDRY",4270,PROTECTIVE CLOTHING
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,26/04/2023,300000048413233,371683,101.39,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/04/2023,300000048510623,372086,44.27,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,19/04/2023,300000051450659,372957,123.46,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/04/2023,300000053462795,373495,466.72,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,26/04/2023,300000053338564,373327,45.73,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,13/04/2023,300000049092418,372413,12.1,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/04/2023,300000048510673,372165,27.26,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,20/04/2023,300000052494072,373054,60.05,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/04/2023,300000052494247,373326,74.2,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/04/2023,300000052416217,373232,543.76,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/04/2023,300000049127019,372654,33.24,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/04/2023,300000053839419,373765,371,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/04/2023,300000053839685,373600,24.42,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/04/2023,300000053462786,373499,142.03,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/04/2023,300000049046609,372502,418.1,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,20/04/2023,300000052422363,373057,14.16,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/04/2023,300000053718817,373687,27.26,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,20/04/2023,300000052422390,373051,38.88,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,19/04/2023,300000051450666,372953,14.16,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/04/2023,300000050788742,372771,50.92,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/04/2023,300000048572039,372235,20.6,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/04/2023,300000053839688,373604,134.99,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/04/2023,300000048510633,372083,37.08,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/04/2023,300000049127009,372653,46.68,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/04/2023,300000052416112,373145,55.4,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/04/2023,300000053839651,373599,138.69,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/04/2023,300000050788537,372658,524.68,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/04/2023,300000050788920,372876,110.98,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/04/2023,300000050788904,372875,132.92,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/04/2023,300000053816308,373767,288.92,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/04/2023,300000053462730,373504,198.06,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/04/2023,300000048510628,372084,12.04,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/04/2023,300000048510644,372085,106.62,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/04/2023,300000048510695,372158,21.32,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/04/2023,300000048510676,372163,27.26,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/04/2023,300000050788832,372878,44.23,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/04/2023,300000053462770,373498,100.56,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/04/2023,300000049127026,372652,2.06,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/04/2023,300000048572066,372322,478.88,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/04/2023,300000050788929,372865,61.8,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/04/2023,300000052416193,373233,6.69,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/04/2023,300000052416180,373235,18.08,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/04/2023,300000049046572,372410,1.21,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/04/2023,300000048510717,372162,27.26,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/04/2023,300000052505580,373330,31.36,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/04/2023,300000048510692,372161,7.04,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/04/2023,300000049127041,372655,307.03,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/04/2023,300000049046578,372399,519.7,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,13/04/2023,300000049092426,372581,266.04,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/04/2023,300000053462689,373497,137.5,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/04/2023,300000052505566,373329,106.8,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,26/04/2023,300000048418313,371684,253.52,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/04/2023,300000052416098,373151,45.92,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/04/2023,300000053839657,373603,137.46,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/04/2023,300000049127029,372648,241.4,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/04/2023,300000050788926,372869,20.6,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,26/04/2023,300000048413239,371680,18.88,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
