EXECUTIVE DIRECTOR,BODY,BODY NAME,DATE,TRANSACTION NUMBER,INVOICE NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID,SERVICE THEME,EXPENSE TYPE,EXPENSE CODE,EXPENSE CODE DESCRIPTION
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758433,280048,32.71,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758791,280520,868.8,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/12/2023,1765133,280886a,432.6,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/12/2023,1756341,279752,174.8,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/12/2023,1756459,279947,89,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758701,280298a,966.65,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758612,280209,314,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758876,280617,248.01,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758878,280618,165.72,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758944,280704a,50.5,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/12/2023,1756409,279856,254.78,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/12/2023,1725493,615921,-568.82,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/12/2023,1756294,279723,577.33,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/12/2023,1765183,280933,125.9,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758440,280054,156.74,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/12/2023,1765384,281197,359.12,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/12/2023,1765381,281195,23.05,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/12/2023,1765311,281058,70.54,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758561,280159a,821.9,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/12/2023,1756293,279722,159.38,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/12/2023,1765231,280980a,262.85,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758506,280121,22.2,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758482,280081,61.84,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758527,280134,17.3,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758611,280208a,26.5,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/12/2023,1765280,281037,116.74,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/12/2023,1765278,281036,133.92,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758937,280700,15.35,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/12/2023,1756264,279673,224.99,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758743,280478a,92.5,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/12/2023,1756290,279720,226.63,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758653,280236,60.17,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758763,280491,57.72,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758861,280577,251,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/12/2023,1756304,279729,62.96,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758835,280560,312.48,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758476,280077a,71,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758652,280235a,63.75,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758691,280292,7.2,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758881,280620,96.31,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758948,280707,183.59,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758601,280202a,54.85,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/12/2023,1756386,279811,20.72,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/12/2023,1756407,279855,341.19,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758566,280162,251.67,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/12/2023,1765341,281120,231.52,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758918,280647a,55.6,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758784,280503a,48.75,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758794,280533a,145.6,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758680,280283,75.74,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758677,280281,153.2,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758906,280638,271.05,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758565,280161a,40.9,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/12/2023,1756316,279737,304.23,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758446,280057,4.98,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758758,280487a,39.75,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758848,280568,9.12,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/12/2023,1765209,280967a,11.1,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/12/2023,1756428,279868a,27.4,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/12/2023,1765317,281061a,26.9,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758627,280218a,26.9,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758582,280172,105.84,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/12/2023,1756357,279792,317.06,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758902,280636,381.45,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/12/2023,1765335,281110,25.8,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758603,280203a,26.85,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758604,280204,19,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758844,280565,254.66,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/12/2023,1741251,615971,-301.61,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758785,280504,25.8,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/12/2023,1765131,280885,1433.25,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/12/2023,1765169,280911,659.68,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758928,280653a,541.35,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/12/2023,1765258,280998,122.04,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/12/2023,1756320,279739a,28.55,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/12/2023,1756319,279739,116.3,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/12/2023,1756351,279787,52.42,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758776,280499,10.32,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758448,280059,86.97,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758777,280500,165.92,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758774,280498,111.47,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758778,280500a,134.75,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758727,280470,570.13,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758728,280470a,2048.3,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/12/2023,1765192,280940,50.98,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/12/2023,1756284,279712a,72.15,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/12/2023,1765190,280938,351.53,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758809,280543,118.87,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758781,280502,245,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758681,280284,30.72,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758520,280129a,171.25,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758554,280155,99.64,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/12/2023,1756455,279945,42.99,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/12/2023,1756468,279996,225,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758642,280229,85.5,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758556,280156,30.66,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758722,280467,20.7,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/12/2023,1758449,280060,281.98,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
