EXECUTIVE DIRECTOR,BODY,BODY NAME,DATE,TRANSACTION NUMBER,INVOICE NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID,SERVICE THEME,EXPENSE TYPE,EXPENSE CODE,EXPENSE CODE DESCRIPTION
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,30/11/2023,300000114731954,4206081,967,DNA LEGAL GROUP,3.00000028245951E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4042,"DNA, DRUG AND ALCOHOL TESTING"
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,30/11/2023,300000114731966,4206083,967,DNA LEGAL GROUP,3.00000028245951E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4042,"DNA, DRUG AND ALCOHOL TESTING"
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,24/11/2023,300000114031009,4205682,583,DNA LEGAL GROUP,3.00000028245951E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4042,"DNA, DRUG AND ALCOHOL TESTING"
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,03/11/2023,300000109296328,4204125,1024,DNA LEGAL GROUP,3.00000028245951E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4042,"DNA, DRUG AND ALCOHOL TESTING"
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,08/11/2023,300000109332445,4204312,257,DNA LEGAL GROUP,3.00000028245951E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,SERVICES,4403,CONSULTANCY FEES
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,08/11/2023,300000109332466,4204317,257,DNA LEGAL GROUP,3.00000028245951E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,SERVICES,4403,CONSULTANCY FEES
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,08/11/2023,300000109033184,4204310,389.75,DNA LEGAL GROUP,3.00000028245951E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,SERVICES,4403,CONSULTANCY FEES
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,30/11/2023,300000116746336,REDACTED,243,REDACTED,3.00000021640433E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4211,PROJECT COSTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,30/11/2023,300000116747058,REDACTED,464,REDACTED,3.00000021640433E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4211,PROJECT COSTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,30/11/2023,300000115854772,REDACTED,371,REDACTED,3.00000021640433E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4211,PROJECT COSTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,30/11/2023,300000116747091,REDACTED,245,REDACTED,3.00000021640433E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4211,PROJECT COSTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,30/11/2023,300000116746589,REDACTED,438,REDACTED,3.00000021640433E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4211,PROJECT COSTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,30/11/2023,300000117258454,REDACTED,664.5,REDACTED,3.00000021640433E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4211,PROJECT COSTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,30/11/2023,300000115854801,REDACTED,367.5,REDACTED,3.00000021640433E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4211,PROJECT COSTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,10/11/2023,300000113003498,115738,2280,REDACTED,3.00000024332726E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4211,PROJECT COSTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,03/11/2023,300000108219065,71,1000,REDACTED,3.00000022070581E14,EDUCATION AND INCLUSION,SERVICES,4403,CONSULTANCY FEES
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000113378817,72,1000,REDACTED,3.00000022070581E14,EDUCATION AND INCLUSION,SERVICES,4403,CONSULTANCY FEES
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,10/11/2023,300000111447519,25,18000,REDACTED,3.00000021642026E14,EDUCATION AND INCLUSION,SERVICES,4403,CONSULTANCY FEES
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,10/11/2023,300000109761777,2023/10Knowsley,3250,EDUCATIONAL PSYCHOLOGY NW LTD,3.00000021674382E14,EDUCATION AND INCLUSION,SERVICES,4403,CONSULTANCY FEES
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,02/11/2023,300000114894241,DF001 - ERBD - October 2023,1159.6,REDACTED,3.00000107052556E14,EDUCATION AND INCLUSION,CONTRACT HIRE AND OPERATING LEASES,3403,TRANSPORT HOME - SCHOOL CONTRACT
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,17/11/2023,300000114372996,10/913,3083.8,EMPLOYABILITY SOLUTIONS,3.00000021671657E14,EDUCATION AND INCLUSION,OTHER LOCAL AUTHORITIES,5067,TOP UP FUNDING
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,17/11/2023,300000114373010,10/914,2944.4,EMPLOYABILITY SOLUTIONS,3.00000021671657E14,EDUCATION AND INCLUSION,OTHER LOCAL AUTHORITIES,5067,TOP UP FUNDING
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,17/11/2023,300000114373017,10/907,4571.38,EMPLOYABILITY SOLUTIONS,3.00000021671657E14,EDUCATION AND INCLUSION,OTHER LOCAL AUTHORITIES,5067,TOP UP FUNDING
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,07/11/2023,300000115899841,931,18144.68,ESSANDORE CARE,3.0000003288495E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5334,PLACEMENT ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,03/11/2023,300000115300822,15317,1246.5,EXCLUSIVE SECURE CARE SERVICES,3.00000021673786E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PUBLIC TRANSPORT,3603,TRANSPORT CLIENTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119869106,DF001 - AUT23SUPPLEMENTARYGRANTEXPLORERSKIRKBY,8.4,EXPLORERS KIRKBY,3.00000099384787E14,EDUCATION AND INCLUSION,OTHER ESTABLISHMENTS,5200,EARLY YEARS PUPIL PREMIUM (DSG)
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119869106,DF001 - AUT23SUPPLEMENTARYGRANTEXPLORERSKIRKBY,403.2,EXPLORERS KIRKBY,3.00000099384787E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119869106,DF001 - AUT23SUPPLEMENTARYGRANTEXPLORERSKIRKBY,252,EXPLORERS KIRKBY,3.00000099384787E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,10/11/2023,300000116760217,DF001 - AUTTERM2023EXPLORERSKIRKBY2YOMIDTERM,1146.6,EXPLORERS KIRKBY,3.00000099384787E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119869106,DF001 - AUT23SUPPLEMENTARYGRANTEXPLORERSKIRKBY,9009,EXPLORERS KIRKBY,3.00000099384787E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119869106,DF001 - AUT23SUPPLEMENTARYGRANTEXPLORERSKIRKBY,106,EXPLORERS KIRKBY,3.00000099384787E14,EDUCATION AND INCLUSION,PRIVATE,5392,DISABILITY ACCESS FUND
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,15/11/2023,300000118059183,153 T & 154 T,6512.7,FOSTERING MATTERS,3.00000021656874E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5334,PLACEMENT ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,15/11/2023,300000118059195,"172 T, 173 T, 174 T",9678.6,FOSTERING MATTERS,3.00000021656874E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5334,PLACEMENT ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,02/11/2023,300000108637688,STINV202038,373.56,FURNITURE RESOURCE CENTRE,3.00000021657749E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4005,FURNITURE PURCHASE AND REPAIRS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,02/11/2023,300000108637683,STINV197400,197.32,FURNITURE RESOURCE CENTRE,3.00000021657749E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4005,FURNITURE PURCHASE AND REPAIRS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,09/11/2023,300000116428181,SINV00422668,24296.52,GL EDUCATION GROUP,3.00000021656228E14,EDUCATION AND INCLUSION,"PRNTG, STNRY & GEN OFFICE EXPS",4292,STATIONERY
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,30/11/2023,300000084111445,DF001 REDACTED H4U instalment plan,1750,REDACTED,3.00000083777832E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,GRANTS AND SUBSCRIPTIONS,4646,SUPPORT TO ORGANISATIONS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,27/11/2023,300000115899789,INV-0214.,149000,GREAT MINDS TOGETHER,3.0000003868187E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5334,PLACEMENT ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,03/11/2023,300000108177627,BKGW52140988,421.67,GULLIVERS WORLD LTD,3.00000107053008E14,EDUCATION AND INCLUSION,MISCELLANEOUS EXPENSES,4711,PROMOTIONAL AND CULTURAL ACTIVITIES
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119868901,DF001 - AUT23SUPPLEMENTARYGRANTHALEWOODCOFEACADEMY,370.8,HALEWOOD C OF E ACADEMY,3.00000021659793E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119868901,DF001 - AUT23SUPPLEMENTARYGRANTHALEWOODCOFEACADEMY,471.6,HALEWOOD C OF E ACADEMY,3.00000021659793E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119868915,DF001 - AUT23SUPPLEMENTARYGRANTHALSNEADACADEMY,58.2,HALSNEAD COMMUNITY PRIMARY SCHOOL,3.00000021643958E14,EDUCATION AND INCLUSION,OTHER ESTABLISHMENTS,5200,EARLY YEARS PUPIL PREMIUM (DSG)
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119868915,DF001 - AUT23SUPPLEMENTARYGRANTHALSNEADACADEMY,263.76,HALSNEAD COMMUNITY PRIMARY SCHOOL,3.00000021643958E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119868915,DF001 - AUT23SUPPLEMENTARYGRANTHALSNEADACADEMY,628.2,HALSNEAD COMMUNITY PRIMARY SCHOOL,3.00000021643958E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,30/11/2023,300000117189685,S0001080,825,REDACTED,3.00000046168598E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,SERVICES,4418,COUNSEL FEES
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,08/11/2023,300000110105342,S0001042,640.95,REDACTED,3.00000046168598E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,SERVICES,4418,COUNSEL FEES
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,07/11/2023,300000115899822,30100,2182.14,HEXAGON CARE SERVICES LTD,3.00000021647601E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5334,PLACEMENT ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,07/11/2023,300000115899801,30183,17272.25,HEXAGON CARE SERVICES LTD,3.00000021647601E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5334,PLACEMENT ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119869114,DF001 - AUT23SUPPLEMENTARYGRANTHIGHHOPES,70.8,HIGH HOPES CHILDCARE,3.00000021668365E14,EDUCATION AND INCLUSION,OTHER ESTABLISHMENTS,5200,EARLY YEARS PUPIL PREMIUM (DSG)
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,15/11/2023,300000118058817,DF001 - AUTTERM2023HIGHHOPESDAFPW,828,HIGH HOPES CHILDCARE,3.00000021668365E14,EDUCATION AND INCLUSION,PRIVATE,5392,DISABILITY ACCESS FUND
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119869114,DF001 - AUT23SUPPLEMENTARYGRANTHIGHHOPES,7441.2,HIGH HOPES CHILDCARE,3.00000021668365E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119869114,DF001 - AUT23SUPPLEMENTARYGRANTHIGHHOPES,53,HIGH HOPES CHILDCARE,3.00000021668365E14,EDUCATION AND INCLUSION,PRIVATE,5392,DISABILITY ACCESS FUND
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119869114,DF001 - AUT23SUPPLEMENTARYGRANTHIGHHOPES,464.4,HIGH HOPES CHILDCARE,3.00000021668365E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,13/11/2023,300000117190042,DF001AUTTERM2023HIGHHOPES2YOMIDTERM,573.3,HIGH HOPES CHILDCARE,3.00000021668365E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119869114,DF001 - AUT23SUPPLEMENTARYGRANTHIGHHOPES,426.6,HIGH HOPES CHILDCARE,3.00000021668365E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119869117,DF001 - AUT23SUPPLEMENTARYGRANTHOLLIES,75.6,HOLLIES ROAD PLAYGROUP,3.00000021630109E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119869117,DF001 - AUT23SUPPLEMENTARYGRANTHOLLIES,226.8,HOLLIES ROAD PLAYGROUP,3.00000021630109E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119869117,DF001 - AUT23SUPPLEMENTARYGRANTHOLLIES,6879.6,HOLLIES ROAD PLAYGROUP,3.00000021630109E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119869127,DF001 - AUT23SUPPLEMENTARYGRANTHONEYPOT,25.2,HONEY POT NURSERY HUYTON LTD,3.00000046841023E14,EDUCATION AND INCLUSION,OTHER ESTABLISHMENTS,5200,EARLY YEARS PUPIL PREMIUM (DSG)
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,09/11/2023,300000111205863,HUY002,2625,HONEY POT NURSERY HUYTON LTD,3.00000046841023E14,EDUCATION AND INCLUSION,OTHER LOCAL AUTHORITIES,5067,TOP UP FUNDING
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,09/11/2023,300000111205858,HUY003,735.6,HONEY POT NURSERY HUYTON LTD,3.00000046841023E14,EDUCATION AND INCLUSION,OTHER LOCAL AUTHORITIES,5067,TOP UP FUNDING
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,09/11/2023,300000111205849,HUY004,1875,HONEY POT NURSERY HUYTON LTD,3.00000046841023E14,EDUCATION AND INCLUSION,OTHER LOCAL AUTHORITIES,5067,TOP UP FUNDING
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,09/11/2023,300000111205874,HUY001,4875,HONEY POT NURSERY HUYTON LTD,3.00000046841023E14,EDUCATION AND INCLUSION,OTHER LOCAL AUTHORITIES,5067,TOP UP FUNDING
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119869127,DF001 - AUT23SUPPLEMENTARYGRANTHONEYPOT,680.4,HONEY POT NURSERY HUYTON LTD,3.00000046841023E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,01/11/2023,300000114731911,DF001 - SENDSUPPORTSEPT23CM,735.6,HONEY POT NURSERY HUYTON LTD,3.00000046841023E14,EDUCATION AND INCLUSION,PRIVATE,5322,IS-DAY CARE LRNG DISAB
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119869127,DF001 - AUT23SUPPLEMENTARYGRANTHONEYPOT,871.32,HONEY POT NURSERY HUYTON LTD,3.00000046841023E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119869127,DF001 - AUT23SUPPLEMENTARYGRANTHONEYPOT,106,HONEY POT NURSERY HUYTON LTD,3.00000046841023E14,EDUCATION AND INCLUSION,PRIVATE,5392,DISABILITY ACCESS FUND
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119869127,DF001 - AUT23SUPPLEMENTARYGRANTHONEYPOT,5241.6,HONEY POT NURSERY HUYTON LTD,3.00000046841023E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119868924,DF001 - AUT23SUPPLEMENTARYGRANTHUYTONWITHROBY,58.8,HUYTON WITH ROBY C E PRIMARY SCHOOL,3.0000002162869E14,EDUCATION AND INCLUSION,OTHER ESTABLISHMENTS,5200,EARLY YEARS PUPIL PREMIUM (DSG)
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119868924,DF001 - AUT23SUPPLEMENTARYGRANTHUYTONWITHROBY,630,HUYTON WITH ROBY C E PRIMARY SCHOOL,3.0000002162869E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119868924,DF001 - AUT23SUPPLEMENTARYGRANTHUYTONWITHROBY,201.6,HUYTON WITH ROBY C E PRIMARY SCHOOL,3.0000002162869E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,06/11/2023,300000115301204,200,15464.58,IDEM LIVING LTD,3.00000021644998E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5334,PLACEMENT ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,30/11/2023,300000114731488,E0197,12416.67,IMAP CENTRE LTD,3.0000005249233E14,EDUCATION AND INCLUSION,OTHER LOCAL AUTHORITIES,5067,TOP UP FUNDING
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,30/11/2023,300000114731507,E0192,10896.67,IMAP CENTRE LTD,3.0000005249233E14,EDUCATION AND INCLUSION,OTHER LOCAL AUTHORITIES,5067,TOP UP FUNDING
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,29/11/2023,300000121708490,3737 amended,13738.56,INSPIRE CHILDRENS SERVICES,3.00000021659438E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5334,PLACEMENT ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,08/11/2023,300000109783648,LV32C50385,1771.5,ISW-ASSESSMENTS LTD,3.00000021641486E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,"RENT, RATES AND WATER SERVICES",2546,SERVICE CHARGE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,09/11/2023,300000109783867,LV23C50265,2032.4,ISW-ASSESSMENTS LTD,3.00000021641486E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,SERVICES,4430,PROFESSIONAL FEES
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,29/11/2023,300000115019218,LV22C00622-ADD,1595,ISW-ASSESSMENTS LTD,3.00000021641486E14,EDUCATION AND INCLUSION,SERVICES,4430,PROFESSIONAL FEES
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,10/11/2023,300000110105571,1268,4800,JDI SOLUTIONS LTD,3.00000021670699E14,EDUCATION AND INCLUSION,COMMUNICATIONS AND COMPUTING,4495,SOFTWARE LICENCES PURCHASE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,14/11/2023,300000117638886,DF001 - JJDC Sept and Oct 2023,530.4,REDACTED,3.0000008907556E14,EDUCATION AND INCLUSION,CONTRACT HIRE AND OPERATING LEASES,3403,TRANSPORT HOME - SCHOOL CONTRACT
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,13/11/2023,300000117325192,DF001 - JLMJM - Oct 2023,597.74,REDACTED,3.0000006770787E14,EDUCATION AND INCLUSION,CONTRACT HIRE AND OPERATING LEASES,3403,TRANSPORT HOME - SCHOOL CONTRACT
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,02/11/2023,300000114987268,DF001 - SLT £750.00 & Covid Recovery Cont £250,1000,KEW WOODS PRIMARY SCHOOL,3.00000021627571E14,EDUCATION AND INCLUSION,MISCELLANEOUS EXPENSES,4690,RAISING STANDARDS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,15/11/2023,300000114372398,SGN0128891,18165.75,KEYS PCE LTD,3.00000021639212E14,EDUCATION AND INCLUSION,OTHER LOCAL AUTHORITIES,5067,TOP UP FUNDING
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,07/11/2023,300000115899836,SAHN0018508,15495.26,KEYS PCE LTD,3.00000021639212E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5334,PLACEMENT ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,07/11/2023,300000115899831,SAHN0018510,14540.67,KEYS PCE LTD,3.00000021639212E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5334,PLACEMENT ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000120079367,DF001 - AUT23SUPPLEMENTARYGRANTKIBSOUTHDENE,16.8,KIDS IN BLOOM,3.00000021669111E14,EDUCATION AND INCLUSION,OTHER ESTABLISHMENTS,5200,EARLY YEARS PUPIL PREMIUM (DSG)
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000120079367,DF001 - AUT23SUPPLEMENTARYGRANTKIBSOUTHDENE,7534.8,KIDS IN BLOOM,3.00000021669111E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119869276,DF001 - AUT23SUPPLEMENTARYGRANTKIBNORTHWOOD,10810.8,KIDS IN BLOOM,3.00000021669111E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119869279,DF001 - AUT23SUPPLEMENTARYGRANTKIBOOSC,2457,KIDS IN BLOOM,3.00000021669111E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,10/11/2023,300000117189652,DF001AUTUMNTERM2023KIBNORTHWOODMIDTERM,1146.6,KIDS IN BLOOM,3.00000021669111E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119869279,DF001 - AUT23SUPPLEMENTARYGRANTKIBOOSC,554.4,KIDS IN BLOOM,3.00000021669111E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119869276,DF001 - AUT23SUPPLEMENTARYGRANTKIBNORTHWOOD,226.8,KIDS IN BLOOM,3.00000021669111E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,15/11/2023,300000118058814,DF001 - AUTUMNTERM23KIBOSC2YOMIDTERMFTHOMPSON,573.3,KIDS IN BLOOM,3.00000021669111E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000120079367,DF001 - AUT23SUPPLEMENTARYGRANTKIBSOUTHDENE,378,KIDS IN BLOOM,3.00000021669111E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/11/2023,300000119869279,DF001 - AUT23SUPPLEMENTARYGRANTKIBOOSC,554.4,KIDS IN BLOOM,3.00000021669111E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
