EXECUTIVE DIRECTOR,BODY,BODY NAME,DATE,TRANSACTION NUMBER,INVOICE NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID,SERVICE THEME,EXPENSE TYPE,EXPENSE CODE,EXPENSE CODE DESCRIPTION
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,300000082865499,378466,115.79,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000087491005,379409,171.15,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/07/2023,300000081304018,378179,29.95,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,300000081781173,378290,8.7,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,13/07/2023,300000081506510,378175,43.3,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,300000083804059,378701,0,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/07/2023,300000080030726,377749,38.29,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000087491002,379408,108.57,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/07/2023,300000081304031,378173,26.28,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000086448115,379192,17.82,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000086447789,379405,5.22,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,300000082865505,378464,67.08,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000086447484,379312,54.6,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/07/2023,300000080839409,377936,12.12,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000087491017,379305,76.05,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,300000082865478,378380,34.97,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,300000082343907,378382,180.91,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,300000082865490,378384,67.08,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000085919211,379202,108.14,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,26/07/2023,300000085749571,378971,35.17,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000086448240,379082,42.14,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,300000081781199,378292,41.38,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/07/2023,300000081304005,378176,10.42,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/07/2023,300000080757222,378009,49.28,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000086447552,379412,10.44,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,26/07/2023,300000084477092,378694,141.45,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,300000082343910,378383,48.28,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/07/2023,300000086447822,379212,57.23,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000086447464,379308,126.24,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,300000081781159,378284,134.72,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/07/2023,300000084159644,378779,12.12,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,300000083804194,378693,11.6,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000085918745,379076,113.19,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,13/07/2023,300000081506373,378177,87.48,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/07/2023,300000080757219,378008,23.2,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000086448132,379195,6.4,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000085918768,379078,151.39,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,300000082726822,378585,16.73,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000086447849,379211,10.93,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/07/2023,300000080030748,377747,44.56,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,300000082343929,378389,16.32,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,26/07/2023,300000085749527,378967,75.54,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/07/2023,300000080030410,377636,152.64,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000086448186,379200,34.8,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,13/07/2023,300000081506525,378174,67.08,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000086447772,379417,10.44,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,300000084114496,378697,0,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/07/2023,300000080839403,377937,11.6,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/07/2023,300000080030762,11079489,0,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,300000082865484,378467,19.88,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/07/2023,300000080567790,377830,113.34,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/07/2023,300000080567777,11079493,33.54,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,300000081781184,378287,88.32,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,300000082865496,378463,184.51,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/07/2023,300000080300086,376908,27.92,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,26/07/2023,300000085749557,378974,39.84,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,13/07/2023,300000081506358,378180,7.2,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,300000082865493,378386,31.63,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000086448224,379081,25.96,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,26/07/2023,300000085458458,379077,100.68,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,26/07/2023,300000085749536,378968,42.58,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000086447441,379303,89.1,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000086447783,379407,17.82,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,300000082726795,378580,26.94,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000085919144,379201,58.57,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,300000081781144,378281,7.36,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,26/07/2023,300000084477042,378881,98.6,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/07/2023,300000080301090,378069,11.34,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000086447786,379404,5.22,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000085918993,379193,87.54,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,300000082343916,378388,13.26,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,300000082865487,378379,198.26,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000087491014,379302,68.99,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000086447797,379418,103.73,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000086447487,379314,4.06,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,26/07/2023,300000085749574,378975,10.72,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000085919106,379196,185.88,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000086447549,379411,10.44,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,26/07/2023,300000085749553,378973,21.44,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000086448277,379421,28.48,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,300000082726760,378581,117,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/07/2023,300000080300234,377935,28.52,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,26/07/2023,300000085749580,378969,90.44,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/07/2023,300000084782378,378880,183.52,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,300000081781139,377741,172.68,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000086447779,379406,90,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/07/2023,300000080757225,378007,47.84,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,300000081781153,378288,14.72,WRAY BROTHERS LTD,3.00000021656325E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CLEANING AND DOMESTIC SUPPLIES,2803,CLEANING MATERIALS
