EXECUTIVE DIRECTOR,BODY,BODY NAME,DATE,TRANSACTION NUMBER,INVOICE NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID,SERVICE THEME,EXPENSE TYPE,EXPENSE CODE,EXPENSE CODE DESCRIPTION
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/01/2024,1775765,281851,99.43,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,08/01/2024,1779243,282276a,115.75,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1765387,616111,-249,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1787124,282761,57.68,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1787303,283050,273.23,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,24/01/2024,1787955,283414,164.67,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,08/01/2024,1779286,282344a,1.85,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1787438,283262,339,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1787274,283031,592.96,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,08/01/2024,1779215,282259,68.18,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1788206,281389a,260.6,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1788232,281404,144.88,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,08/01/2024,1779207,282253,157.89,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,30/01/2024,1793237,283812,80.08,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1788231,281403a,23.15,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,08/01/2024,1779247,282278a,19.55,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/01/2024,1775757,281847,104.34,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1788228,281402,105.02,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1788280,281467a,105.5,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1787330,283092,43.44,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,24/01/2024,1788036,283492,178,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1787332,283093a,27.95,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,24/01/2024,1788118,283607,27.64,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,30/01/2024,1793288,283873,211.38,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/01/2024,1756489,616028,-7.4,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1788306,281482a,129.95,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1787166,282815a,26.5,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1787165,282815,49,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1787299,283047a,28.8,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/01/2024,1775667,281747,150.68,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1787283,283038,237.19,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,24/01/2024,1787868,283333a,109.85,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1788217,281395a,54.05,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,30/01/2024,1793231,283808,482.37,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1788155,281333,35.19,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1787441,283264,169.58,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1788389,281591,76.8,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,24/01/2024,1787979,283430,97.7,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,24/01/2024,1789152,283679,40.61,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,30/01/2024,1793208,283793,86.77,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/01/2024,1775898,282053a,313.65,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,24/01/2024,1789146,283628a,586.3,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1787127,282763,263.1,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1788327,281497,294.8,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,24/01/2024,1788045,283499,407.78,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,30/01/2024,1793313,283917,118.85,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,08/01/2024,1779138,282165,84.99,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1787420,283181a,42.6,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,24/01/2024,1789134,283618,237.57,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,24/01/2024,1789135,283618a,105.65,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1788201,281387,906.4,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,08/01/2024,1779202,282250,302.93,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/01/2024,1775725,281825a,26.9,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/01/2024,1775888,281996,41.97,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,24/01/2024,1787895,283351,22.54,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1787393,283161a,41.95,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,24/01/2024,1787897,283352,175.28,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/01/2024,1775694,281806,106.5,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,08/01/2024,1779157,282177a,25.7,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,30/01/2024,1793226,283805,89.01,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/01/2024,1775685,281792,259.6,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1788270,281455,487.52,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1788120,281310a,865.45,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,24/01/2024,1787948,283410,296.75,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,24/01/2024,1787949,283410a,715.75,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,24/01/2024,1787859,283328a,1065.05,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,30/01/2024,1793213,283795a,813.15,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,08/01/2024,1779131,282160a,1424.75,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1788163,281338a,56.25,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1788218,281396,205.5,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1787234,282982a,26.5,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,08/01/2024,1779231,282269a,23.95,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1787416,283179,167.57,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1787339,283098,174.89,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,24/01/2024,1787941,283405,202.69,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,24/01/2024,1788047,283500,28.59,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,30/01/2024,1793294,283877,67.17,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,24/01/2024,1788067,283515,155.15,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,08/01/2024,1779305,282395,191.31,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/01/2024,1775703,281812,448.08,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/01/2024,1775704,281812a,294.6,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,24/01/2024,1787928,283397,181.86,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1788204,281388a,38,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,24/01/2024,1789198,283706,44.48,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1787290,283043,393.57,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,24/01/2024,1787930,283398a,80.7,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,08/01/2024,1779205,282252,414.23,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/01/2024,1775648,281736,247.44,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/01/2024,1775649,281736a,44.55,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1787277,283033,2.83,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1788134,281320,112.72,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1788292,281474a,46,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,30/01/2024,1793193,283784a,26.9,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/01/2024,1775885,281993a,178.95,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1787325,283089a,27.95,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/01/2024,1787409,283174,129.81,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,08/01/2024,1779288,282348,38.98,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,30/01/2024,1793265,283858,2.49,TOTALSERVE (WHOLESALE) LTD,3.00000021658849E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
