Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre No,Directorate
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),44,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,44.89,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,45.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,45.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,45.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,45.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,45.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,45.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,45.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,45.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Discharge to Assess Hospital Service,51.12,Agency Staff,Third Party Supplier,STANDARD,5725,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,53.76,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,55.4,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,56.11,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,56.11,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,56.55,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,56.55,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,56.55,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,56.55,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,56.55,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,56.55,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,56.55,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,56.55,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,56.55,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,56.55,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,56.55,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,57.31,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,57.49,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,57.49,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Reviews Team,82.71,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Registration,95.08,Agency Staff,Third Party Supplier,STANDARD,4604,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),115.2,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Refuse Collection,131.63,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),180,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),180,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Refuse Collection,263.22,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),280.76,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Refuse Collection,324.59,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Registration,332.76,Agency Staff,Third Party Supplier,STANDARD,4604,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),345.6,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Customer Relations & Information Governance,395.14,Agency Staff,Third Party Supplier,STANDARD,2058,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Transformation,485.2,Agency Staff,Third Party Supplier,STANDARD,5289,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Transformation,485.2,Agency Staff,Third Party Supplier,STANDARD,5289,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,IT Management,492.85,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,494.17,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,494.17,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Exchequer Services,554.19,Agency Staff,Third Party Supplier,STANDARD,2210,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,DLO Day to Day Trades,584.17,Agency Staff,Third Party Supplier,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,595.51,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Customer Relations & Information Governance,635.04,Agency Staff,Third Party Supplier,STANDARD,2058,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),639.2,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Finance systems Re-procurement,639.2,Staff/Consultancy,Third Party Supplier,STANDARD,8637,ZZZC-Capital
RBC Legal Entity,17/01/2023,4758469,353211,REED,Refuse Collection,658.07,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Refuse Collection,658.07,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Refuse Collection,658.07,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Refuse Collection,658.07,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Contact Centre,658.07,Agency Staff,Third Party Supplier,STANDARD,2599,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Exchequer Services,705.33,Agency Staff,Third Party Supplier,STANDARD,2210,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Parking & Enforcement,708.18,Agency Staff,Third Party Supplier,STANDARD,4725,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,714.61,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Advice and Wellbeing Service,727.7,Agency Staff,Third Party Supplier,STANDARD,5724,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),729.6,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Localities Team,753.9,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,767.13,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,767.13,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Exchequer Services,767.72,Agency Staff,Third Party Supplier,STANDARD,2210,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Members Services,779.18,Agency Staff,Third Party Supplier,STANDARD,2500,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Street Cleansing,793.77,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Coroner,795.11,Agency Staff,Third Party Supplier,STANDARD,4605,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Grounds Maintenance,809.86,Agency Staff,Third Party Supplier,STANDARD,1306,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Public Health Team Costs,901.43,Agency Staff,Third Party Supplier,STANDARD,2065,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Joint Legal Team,958.07,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Commissioning Team,964.58,Agency Staff,Third Party Supplier,STANDARD,3452,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),982.58,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Reviews Team,1005.6,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Valuation,1046.14,Agency Staff,Third Party Supplier,STANDARD,2100,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,IT Management,1122.4,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Registration,1147.05,Agency Staff,Third Party Supplier,STANDARD,4604,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Joint Legal Team,1150.71,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Joint Legal Team,1183.95,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Legal Services,1207.8,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Localities Team,1220.6,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),1220.6,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Special Parking Area,1243.46,Agency Staff,Third Party Supplier,STANDARD,4724,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Joint Legal Team,1295.43,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),1310,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Preparing for Adulthood Service,1321.27,Agency Staff,Third Party Supplier,STANDARD,5720,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Discharge to Assess Hospital Service,1328.3,Agency Staff,Third Party Supplier,STANDARD,5725,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Community Re-ablement Team,1402.3,Agency Staff,Third Party Supplier,STANDARD,5205,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Adults Quality and Safeguarding Team,1402.3,Agency Staff,Third Party Supplier,STANDARD,5158,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Localities Team,1402.3,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Localities Team,1402.3,Training & Development Costs,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,DLO Day to Day Trades,1406,Agency Staff,Third Party Supplier,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Public Health Team Costs,1406,Agency Staff,Third Party Supplier,STANDARD,2065,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Housing Advice,1409.7,Agency Staff,Third Party Supplier,STANDARD,5820,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Adults Quality and Safeguarding Team,1421.25,Agency Staff,Third Party Supplier,STANDARD,5158,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Housing Advice,1428.75,Agency Staff,Third Party Supplier,STANDARD,5820,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),1435.5,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Localities Team,1439.3,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Advice and Wellbeing Service,1451.25,Agency Staff,Third Party Supplier,STANDARD,5724,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Mental Health Team,1468.53,Agency Staff,Third Party Supplier,STANDARD,5253,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Reviews Team,1468.53,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Reviews Team,1513.3,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Reviews Team,1542.16,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,ASC Operational Management Team,1550.3,Agency Staff,Third Party Supplier,STANDARD,5309,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Transformation,1550.3,Agency Staff,Third Party Supplier,STANDARD,5289,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Advice and Wellbeing Service,1550.3,Agency Staff,Third Party Supplier,STANDARD,5724,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),1615.79,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Legal Services,1638,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Discharge to Assess Hospital Service,1694.16,Agency Staff,Third Party Supplier,STANDARD,5725,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),1698.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Reviews Team,1698.3,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Localities Team,1721.25,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Legal Services,1784.25,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Discharge to Assess Hospital Service,1790.89,Agency Staff,Third Party Supplier,STANDARD,5725,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),1799.68,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),1799.68,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),1799.68,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),1799.68,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),1799.68,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),1799.68,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),1799.68,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),1808.93,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Refuse Collection,1818.5,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,Reviews Team,1910.21,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,IT Management,1940.8,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Reviews Team,1957.94,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,"Safeguarding, Quality & Performance Management Team",1957.94,Agency Staff,Third Party Supplier,STANDARD,5730,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,IT Management,1971.4,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Test and Trace,1971.4,Agency Staff,Third Party Supplier,STANDARD,2068,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),1994.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Joint Legal Team,2020.94,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Legal Services,2024.27,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Joint Legal Team,2051,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),2053.39,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),2053.39,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Accountancy,2103.6,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Accountancy,2118.5,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Legal Services,2127.38,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Legal Services,2146.46,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),2157.56,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),2157.56,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Accountancy,2176,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,Accountancy,2176,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,IT Management,2176,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),2176,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/01/2023,4758469,353211,REED,BFFC Agency Staff (Rechargeable),2179.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
