Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (internal Classification),Invoice Type (Internal Classification),Cost Centre No,Directorate
RBC Legal Entity,16/02/2023,4764714,355758,MODUS CONSTRUCTION LTD,Corporate FM - Community Buildings,200.63,Reactive Maintenance,SUB-CONTRACTOR,STANDARD,3739,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4764714,355758,MODUS CONSTRUCTION LTD,Corporate Maintenance Services,266.72,Agency + Contracted Serv  Mng,SUB-CONTRACTOR,STANDARD,4080,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4764714,355758,MODUS CONSTRUCTION LTD,Corporate FM - Office Buildings,383.33,Reactive Maintenance,SUB-CONTRACTOR,STANDARD,3738,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4760540,355761,WILLIAMS COMMERCE LTD,Cultural Services Marketing,525,PurchaseComputer Equipt,SUPPLIER,STANDARD,1235,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4760540,355761,WILLIAMS COMMERCE LTD,Town Hall Operations,525,PurchaseComputer Equipt,SUPPLIER,STANDARD,1210,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4760550,355762,WHITESPACE WORK SOFTWARE LTD,Refuse Collection,125,Computer Consumables,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4760550,355762,WHITESPACE WORK SOFTWARE LTD,Refuse Collection,2440,Computer Consumables,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4761913,355764,CORE ASSETS GROUP,JLT Disbursements,1928.7,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,16/02/2023,4768674,355766,PEOPLETOO LTD,ASC Senior Management Team,28500,Consultancy Fees,Third Party Supplier,STANDARD,5700,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4762027,355767,AVC WISE LTD,HR & Payroll,1266.52,Miscellaneous Expenses,Third Party Supplier,STANDARD,2600,LAAA-Directorate of Resources
RBC Legal Entity,16/02/2023,4768823,355768,MULTI-CARE READING COMMUNITY SERVICES LIMITED,M&C Acquired Community Services,660.92,Purchased Care,Third Party Supplier,STANDARD,5751,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768825,355768,MULTI-CARE READING COMMUNITY SERVICES LIMITED,PS Acquired Community Services,1343.16,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768826,355768,MULTI-CARE READING COMMUNITY SERVICES LIMITED,PS Acquired Community Services,1023.36,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768827,355768,MULTI-CARE READING COMMUNITY SERVICES LIMITED,PS Acquired Community Services,2984.8,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768828,355768,MULTI-CARE READING COMMUNITY SERVICES LIMITED,PS Acquired Community Services,1343.16,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768837,355768,MULTI-CARE READING COMMUNITY SERVICES LIMITED,PS Acquired Community Services,1343.16,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768852,355768,MULTI-CARE READING COMMUNITY SERVICES LIMITED,PS Acquired Community Services,810.16,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4769168,355768,MULTI-CARE READING COMMUNITY SERVICES LIMITED,PS Acquired Community Services,1513.72,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768758,355769,PHIL MCINTYRE LIVE LTD,Hexagon Operations,-26332.5,Ticket SalesPerformances,SUPPLIER,CREDIT,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4768758,355769,PHIL MCINTYRE LIVE LTD,Hexagon Operations,-3500,Hire of Function Rooms,SUPPLIER,CREDIT,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4768758,355769,PHIL MCINTYRE LIVE LTD,Hexagon Operations,-1720,Administration Charges,SUPPLIER,CREDIT,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4768758,355769,PHIL MCINTYRE LIVE LTD,Hexagon Operations,-1590,Casual & Supply Staff,SUPPLIER,CREDIT,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4768758,355769,PHIL MCINTYRE LIVE LTD,Hexagon Operations,-1210.93,Royalties,SUPPLIER,CREDIT,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4768758,355769,PHIL MCINTYRE LIVE LTD,Hexagon Operations,-789.98,Credit Card Commission,SUPPLIER,CREDIT,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4768758,355769,PHIL MCINTYRE LIVE LTD,Hexagon Operations,-420,Security Charges,SUPPLIER,CREDIT,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4768758,355769,PHIL MCINTYRE LIVE LTD,Hexagon Operations,-200,Hire of Function Rooms,SUPPLIER,CREDIT,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4768758,355769,PHIL MCINTYRE LIVE LTD,Hexagon Operations,-85,Sales  Food,SUPPLIER,CREDIT,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4768758,355769,PHIL MCINTYRE LIVE LTD,Hexagon Operations,-37.5,Sales  Surplus Equipment,SUPPLIER,CREDIT,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4768758,355769,PHIL MCINTYRE LIVE LTD,Hexagon Operations,-16,Purchases - Stock Provisions,SUPPLIER,CREDIT,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4768758,355769,PHIL MCINTYRE LIVE LTD,Hexagon Operations,-10,Sales  Surplus Equipment,SUPPLIER,CREDIT,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4768758,355769,PHIL MCINTYRE LIVE LTD,Hexagon Operations,-6.75,Postage Carriage Stamp Duty,SUPPLIER,CREDIT,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4768758,355769,PHIL MCINTYRE LIVE LTD,Hexagon Operations,9399.39,Professional Fees,SUPPLIER,STANDARD,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4768758,355769,PHIL MCINTYRE LIVE LTD,Hexagon Operations,16933.11,Professional Fees,SUPPLIER,STANDARD,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4768758,355769,PHIL MCINTYRE LIVE LTD,Hexagon Performances,28052.5,Ticket SalesPerformances,SUPPLIER,STANDARD,1202,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4760547,355770,WORTHWHILE TRAINING,Corporate Organisational Development,1177,Training & Development Costs,SUPPLIER,STANDARD,3435,LAAA-Directorate of Resources
RBC Legal Entity,16/02/2023,4769114,355771,SPECTRUM GROUP SERVICES LIMITED,Social Support,2686.32,Purchased Care,Third Party Supplier,STANDARD,5790,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4769115,355771,SPECTRUM GROUP SERVICES LIMITED,PS Acquired Community Services,746.2,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4769116,355771,SPECTRUM GROUP SERVICES LIMITED,PS Acquired Community Services,1492.4,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4769118,355771,SPECTRUM GROUP SERVICES LIMITED,PS Acquired Community Services,1343.16,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4769121,355771,SPECTRUM GROUP SERVICES LIMITED,PS Acquired Community Services,1279.2,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4769122,355771,SPECTRUM GROUP SERVICES LIMITED,PS Acquired Community Services,1044.68,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4769124,355771,SPECTRUM GROUP SERVICES LIMITED,PS Acquired Community Services,1407.12,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4769125,355771,SPECTRUM GROUP SERVICES LIMITED,PS Acquired Community Services,746.2,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4769126,355771,SPECTRUM GROUP SERVICES LIMITED,PS Acquired Community Services,1321.84,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4769127,355771,SPECTRUM GROUP SERVICES LIMITED,PS Acquired Community Services,1023.36,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4764565,355773,CELADOR APARTMENTS LTD,Bed and Breakfast,4312,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4764567,355773,CELADOR APARTMENTS LTD,Bed and Breakfast,1288,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4764568,355773,CELADOR APARTMENTS LTD,Bed and Breakfast,2912,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4764594,355773,CELADOR APARTMENTS LTD,Bed and Breakfast,3192,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4769128,355774,ABINGTON VIEW,M&C Acquired Community Services,1404,Purchased Care,Third Party Supplier,STANDARD,5751,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4766835,355775,SALIS CARE LTD,Mental Health Community Services,2963.2,Purchased Care,SUPPLIER,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768822,355776,ENRICHED CARE SUPPORT SERVICES LTD,Mental Health Community Services,1840,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4760742,355777,THE MODERN FAMILY LAW COMPANY,JLT Disbursements,800,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,16/02/2023,4769132,355778,ACHIEVE TOGETHER LTD,Mental Health Community Services,1917.32,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4769171,355778,ACHIEVE TOGETHER LTD,Mental Health Community Services,1917.32,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4769172,355778,ACHIEVE TOGETHER LTD,Mental Health Community Services,1917.32,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4769173,355778,ACHIEVE TOGETHER LTD,Mental Health Community Services,1917.32,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4769174,355778,ACHIEVE TOGETHER LTD,Mental Health Community Services,1917.32,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4762032,355779,ALANA HUGHES,JLT Disbursements,600,Misc. Legal Expenses,INDIVIDUAL,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,16/02/2023,4768759,355780,HOME ANGELS HEALTHCARE SERVICES LTD,PS Acquired Community Services,2747.08,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768747,355781,ALISON MOORE,JLT Disbursements,165,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,16/02/2023,4768747,355781,ALISON MOORE,JLT Disbursements,850,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,16/02/2023,4766726,355786,MORRIS & BLUNT,Shops & Garages,840,Building Maintenance,SUB-CONTRACTOR,STANDARD,2126,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4761725,355790,ACTIVE ASSISTANCE,PS Acquired Community Services,634.33,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4761726,355790,ACTIVE ASSISTANCE,PS Acquired Community Services,949.13,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4764411,355795,GLASRITE LTD,Planned Maintenance Trades,1510,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4040,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4764412,355795,GLASRITE LTD,Planned Maintenance Trades,975,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4040,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4764415,355795,GLASRITE LTD,Planned Maintenance Trades,1175,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4040,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4764666,355795,GLASRITE LTD,DLO Day to Day Trades,3345,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4764667,355795,GLASRITE LTD,DLO Wokingham Trades,4410,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4050,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,16/02/2023,4768856,355796,ABSOLUTE CARE UK LTD,PS Acquired Community Services,1897.48,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768857,355796,ABSOLUTE CARE UK LTD,PS Acquired Community Services,2686.32,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768860,355796,ABSOLUTE CARE UK LTD,PS Acquired Community Services,2601.04,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768863,355796,ABSOLUTE CARE UK LTD,PS Acquired Community Services,2728.96,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768865,355796,ABSOLUTE CARE UK LTD,PS Acquired Community Services,746.2,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768868,355796,ABSOLUTE CARE UK LTD,PS Acquired Community Services,1034.02,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768869,355796,ABSOLUTE CARE UK LTD,PS Acquired Community Services,746.2,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768870,355796,ABSOLUTE CARE UK LTD,PS Acquired Community Services,906.1,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768874,355796,ABSOLUTE CARE UK LTD,PS Acquired Community Services,596.96,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768875,355796,ABSOLUTE CARE UK LTD,PS Acquired Community Services,1492.4,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768876,355796,ABSOLUTE CARE UK LTD,M&C Acquired Community Services,895.44,Purchased Care,Third Party Supplier,STANDARD,5751,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768877,355796,ABSOLUTE CARE UK LTD,PS Acquired Community Services,938.08,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768879,355796,ABSOLUTE CARE UK LTD,PS Acquired Community Services,1343.16,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768880,355796,ABSOLUTE CARE UK LTD,PS Acquired Community Services,746.2,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768881,355796,ABSOLUTE CARE UK LTD,PS Acquired Community Services,1279.2,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768882,355796,ABSOLUTE CARE UK LTD,PS Acquired Community Services,1385.8,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768806,355798,PURLEY PARK TRUST LTD,LD Community Services,3735.48,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768807,355798,PURLEY PARK TRUST LTD,LD Community Services,3439.24,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768809,355798,PURLEY PARK TRUST LTD,LD Community Services,4439.12,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4768810,355798,PURLEY PARK TRUST LTD,PS Acquired Community Services,7098.28,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4769071,355800,PARITY FOR DISABILITY,LD Community Services,2896.4,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4769073,355800,PARITY FOR DISABILITY,LD Community Services,2657.4,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,16/02/2023,4737356,355804,CIPFA,Organisational Change Delivery Unit,1950,Consultancy Fees,Third Party Supplier,STANDARD,2005,LAAA-Directorate of Resources
RBC Legal Entity,16/02/2023,4737358,355804,CIPFA,Organisational Change Delivery Unit,1950,Consultancy Fees,Third Party Supplier,STANDARD,2005,LAAA-Directorate of Resources
RBC Legal Entity,16/02/2023,4767240,355804,CIPFA,Organisational Change Delivery Unit,3412.5,Consultancy Fees,Third Party Supplier,STANDARD,2005,LAAA-Directorate of Resources
RBC Legal Entity,17/02/2023,4764391,355805,J T RESOLUTIONS LTD,Customer Relations & Information Governance,4281.25,Consultancy Fees,Third Party Supplier,STANDARD,2058,LAAA-Directorate of Resources
RBC Legal Entity,17/02/2023,4761893,355806,JAMES SINGLETON,Strategic Transport & Concessionary Fares,861.23,Professional Fees,Third Party Supplier,STANDARD,4726,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/02/2023,4760698,355807,MEDILINK CONSULTING LTD,Coroner,1320,Medical Fees,Third Party Supplier,STANDARD,4605,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/02/2023,4760699,355807,MEDILINK CONSULTING LTD,Coroner,1400,Medical Fees,Third Party Supplier,STANDARD,4605,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/02/2023,4738180,355810,SOUTHERN HOUSING GROUP,Afghan Resettlement Programme,1039.76,Rents,INDIVIDUAL,STANDARD,2021,EAAA-Chief Executive
RBC Legal Entity,17/02/2023,4764510,355811,EARLEY ROOFING,DLO Day to Day Trades,2600,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/02/2023,4760684,355813,THAMES VALLEY POSITIVE SUPPORT,Berkshire West Public Health Hub,3783.5,NHS Trusts,SUPPLIER,STANDARD,2002,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/02/2023,4760689,355813,THAMES VALLEY POSITIVE SUPPORT,Berkshire West Public Health Hub,3853.5,NHS Trusts,SUPPLIER,STANDARD,2002,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/02/2023,4766725,355813,THAMES VALLEY POSITIVE SUPPORT,Berkshire West Public Health Hub,3958.5,NHS Trusts,SUPPLIER,STANDARD,2002,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/02/2023,4760724,355814,M&R SERVICES,Repairs,2750,Estate Maintenance,SUB-CONTRACTOR,STANDARD,5970,HAAA-Housing Revenue Account
RBC Legal Entity,17/02/2023,4768052,355814,M&R SERVICES,Repairs,-770,Estate Maintenance,SUB-CONTRACTOR,CREDIT,5970,HAAA-Housing Revenue Account
RBC Legal Entity,17/02/2023,4768053,355814,M&R SERVICES,Repairs,770,Estate Maintenance,SUB-CONTRACTOR,STANDARD,5970,HAAA-Housing Revenue Account
RBC Legal Entity,17/02/2023,4760741,355817,MIDLAND SOFTWARE LIMITED,HR & Payroll,262.5,Software Licences,SUPPLIER,STANDARD,2600,LAAA-Directorate of Resources
RBC Legal Entity,17/02/2023,4760741,355817,MIDLAND SOFTWARE LIMITED,HR & Payroll,373.5,Software Licences,SUPPLIER,STANDARD,2600,LAAA-Directorate of Resources
RBC Legal Entity,17/02/2023,4760741,355817,MIDLAND SOFTWARE LIMITED,HR & Payroll,490.62,Software Licences,SUPPLIER,STANDARD,2600,LAAA-Directorate of Resources
RBC Legal Entity,17/02/2023,4760741,355817,MIDLAND SOFTWARE LIMITED,HR & Payroll,622.22,Software Licences,SUPPLIER,STANDARD,2600,LAAA-Directorate of Resources
RBC Legal Entity,17/02/2023,4760741,355817,MIDLAND SOFTWARE LIMITED,HR & Payroll,780,Software Licences,SUPPLIER,STANDARD,2600,LAAA-Directorate of Resources
RBC Legal Entity,17/02/2023,4760741,355817,MIDLAND SOFTWARE LIMITED,HR & Payroll,1560,Software Licences,SUPPLIER,STANDARD,2600,LAAA-Directorate of Resources
RBC Legal Entity,17/02/2023,4760741,355817,MIDLAND SOFTWARE LIMITED,HR & Payroll,1560,Software Licences,SUPPLIER,STANDARD,2600,LAAA-Directorate of Resources
RBC Legal Entity,17/02/2023,4760741,355817,MIDLAND SOFTWARE LIMITED,HR & Payroll,1873.75,Software Licences,SUPPLIER,STANDARD,2600,LAAA-Directorate of Resources
RBC Legal Entity,17/02/2023,4760741,355817,MIDLAND SOFTWARE LIMITED,HR & Payroll,2028,Software Licences,SUPPLIER,STANDARD,2600,LAAA-Directorate of Resources
RBC Legal Entity,17/02/2023,4760741,355817,MIDLAND SOFTWARE LIMITED,HR & Payroll,2028,Software Licences,SUPPLIER,STANDARD,2600,LAAA-Directorate of Resources
RBC Legal Entity,17/02/2023,4760741,355817,MIDLAND SOFTWARE LIMITED,HR & Payroll,2028,Software Licences,SUPPLIER,STANDARD,2600,LAAA-Directorate of Resources
RBC Legal Entity,17/02/2023,4760741,355817,MIDLAND SOFTWARE LIMITED,HR & Payroll,2340,Software Licences,SUPPLIER,STANDARD,2600,LAAA-Directorate of Resources
RBC Legal Entity,17/02/2023,4760741,355817,MIDLAND SOFTWARE LIMITED,HR & Payroll,2340,Software Licences,SUPPLIER,STANDARD,2600,LAAA-Directorate of Resources
RBC Legal Entity,17/02/2023,4760741,355817,MIDLAND SOFTWARE LIMITED,HR & Payroll,5728.32,Software Licences,SUPPLIER,STANDARD,2600,LAAA-Directorate of Resources
RBC Legal Entity,17/02/2023,4760741,355817,MIDLAND SOFTWARE LIMITED,HR & Payroll,6396,Software Licences,SUPPLIER,STANDARD,2600,LAAA-Directorate of Resources
RBC Legal Entity,17/02/2023,4760741,355817,MIDLAND SOFTWARE LIMITED,HR & Payroll,10183.68,Software Licences,SUPPLIER,STANDARD,2600,LAAA-Directorate of Resources
RBC Legal Entity,17/02/2023,4762036,355819,TENNANT UK CLEANING SOLUTIONS LTD,Fleet Management,955.09,Vehicle Maintenance,SUPPLIER,STANDARD,4552,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/02/2023,4760134,355821,VIRGIN MEDIA BUSINESS LIMITED,IT Management,1295.1,"Internet Connections, etc",UTILITY,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,17/02/2023,4732462,355822,T H WHITE GROUP,Archives General,472.4,Plant Maintenance,Third Party Supplier,STANDARD,1256,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/02/2023,4769320,355826,TWOFOLD LIMITED,Electoral Registration,668.62,Equipment Purchase & Repair,SUPPLIER,STANDARD,2440,LAAA-Directorate of Resources
RBC Legal Entity,17/02/2023,4761904,355828,UNICORN WINDOWS LTD,Planned Maintenance Trades,780,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4040,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/02/2023,4761905,355828,UNICORN WINDOWS LTD,Planned Maintenance Trades,890,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4040,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/02/2023,4769327,355830,M & B ELECTRICAL SERVICES,Corporate FM - Community Buildings,18.14,Reactive Maintenance,SUB-CONTRACTOR,STANDARD,3739,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/02/2023,4769327,355830,M & B ELECTRICAL SERVICES,Corporate FM - Community Buildings,18.14,Reactive Maintenance,SUB-CONTRACTOR,STANDARD,3739,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/02/2023,4769327,355830,M & B ELECTRICAL SERVICES,Corporate FM - Office Buildings,25.7,Reactive Maintenance,SUB-CONTRACTOR,STANDARD,3738,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/02/2023,4769327,355830,M & B ELECTRICAL SERVICES,Corporate Maintenance Services,60,Agency + Contracted Serv  Mng,SUB-CONTRACTOR,STANDARD,4080,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/02/2023,4769327,355830,M & B ELECTRICAL SERVICES,Repairs,70,Rewiring + Upgrades,SUB-CONTRACTOR,STANDARD,5970,HAAA-Housing Revenue Account
RBC Legal Entity,17/02/2023,4769327,355830,M & B ELECTRICAL SERVICES,Corporate Maintenance Services,70,TPP  Contract,SUB-CONTRACTOR,STANDARD,4080,KAAA-Directorate of Economic Growth and Neighbourhood Services
