* Expenditure Category,* Date,TOTAL,* SUPPLIER FINAL
Ext  Adapt  Improv  Etc,45372,2060,CCH JOINERY (PRESTON) LTD
Police Reactive Maintenance - Building Services,45377,2659.54,CAS FM LTD
Hire of Transport,45377,1261,CAR-PORT UK
Hire of Transport,45365,783,CAR-PORT UK
Hire of Transport,45356,3240,CAR-PORT UK
Hire of Transport,45356,4392,CAR-PORT UK
Consultant Fees,45377,7653.44,CARGYLL CONSULTANTS
Consultant Fees,45377,7653.44,CARGYLL CONSULTANTS
Consultant Fees,45377,7653.44,CARGYLL CONSULTANTS
Consultant Fees,45377,7653.44,CARGYLL CONSULTANTS
Police - Planned Preventative Maintenance,45365,586.42,CAMFIL FARR
Police - Planned Preventative Maintenance,45365,1524.92,CAMFIL FARR
Police - Planned Preventative Maintenance,45365,898.42,CAMFIL FARR
Equipment General,45379,3206.25,THIRD PARTY SUPPLIER
Equipment General,45379,3800,THIRD PARTY SUPPLIER
Police - Telecom Forensics,45372,1320,BT GLOBAL SERVICES (BT PLC)
Police - Other Specialist Operational Equipment,45356,2294.4,BROWNELLS (UK) LTD
Vehicle Purchase,45365,15128.63,BMW UK LTD
Vehicle Purchase,45365,14021.36,BMW UK LTD
Police - Other Third Party Payments,45379,61875,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST
Police - Other Third Party Payments,45379,61875,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST
Police - Other Third Party Payments,45379,3063.85,BLACKPOOL FC COMMUNITY TRUST
Police - Other Third Party Payments,45379,3266.65,BLACKPOOL FC COMMUNITY TRUST
Police - Other Third Party Payments,45379,3266.65,BLACKPOOL FC COMMUNITY TRUST
Police - Other Third Party Payments,45379,3063.85,BLACKPOOL FC COMMUNITY TRUST
Police - Other Third Party Payments,45370,3041.4,BLACKPOOL FC COMMUNITY TRUST
Police - Other Third Party Payments,45365,2966.65,BLACKPOOL FC COMMUNITY TRUST
PCC Commissioning - Community Liason,45370,99175.38,BLACKPOOL COUNCIL
PCC Commissioning - Community Liason,45358,18000,BLACKPOOL COUNCIL
PCC Commissioning - Community Liason,45356,109066.4,BLACKPOOL COUNCIL
PCC Commissioning - Public Protection,45370,78000,BLACKBURN WITH DARWEN BOROUGH COUNCIL
PCC Commissioning - Community Liason,45370,78700,BLACKBURN WITH DARWEN BOROUGH COUNCIL
Police - Other Third Party Payments,45379,2894.13,BLACKBURN ROVERS COMMUNITY TRUST
Police - Other Third Party Payments,45379,2894.13,BLACKBURN ROVERS COMMUNITY TRUST
Police - Other Third Party Payments,45358,2894.13,BLACKBURN ROVERS COMMUNITY TRUST
Waste Collection Charges,45372,578.1,BIFFA WASTE SERVICES LTD
Waste Collection Charges,45372,690.38,BIFFA WASTE SERVICES LTD
Waste Collection Charges,45372,852.0799999999999,BIFFA WASTE SERVICES LTD
Waste Collection Charges,45372,920.9899999999998,BIFFA WASTE SERVICES LTD
Police - Detained Persons - Meals / Refreshments,45379,2706.94,BIDFOOD
Police - Detained Persons - Meals / Refreshments,45379,2706.94,BIDFOOD
Police - Detained Persons - Meals / Refreshments,45379,2706.94,BIDFOOD
Police - Detained Persons - Meals / Refreshments,45379,2706.94,BIDFOOD
Police - Detained Persons - Meals / Refreshments,45379,1121.13,BIDFOOD
Police - Detained Persons - Meals / Refreshments,45363,2416.19,BIDFOOD
Police - Detained Persons - Meals / Refreshments,45363,1627.58,BIDFOOD
Equipment General,45379,540,BID GROUP LTD
Police - Media Campaigns,45377,690,BAUER RADIO
Recruitment - Advertising,45370,1042.36,BAUER RADIO
Recruitment - Advertising,45370,615.6,BAUER RADIO
Equipment General,45372,1072,THIRD PARTY SUPPLIER
Equipment General,45379,1063.29,AVR TRANSCRIPTION LTD
Equipment General,45372,1481.37,AVR TRANSCRIPTION LTD
Equipment General,45372,2180,AVR GROUP LIMITED
Equipment General,45363,5448.5,AVR GROUP LIMITED
Equipment General,45363,3757.5,AVR GROUP LIMITED
Equipment General,45356,3768.5,AVR GROUP LIMITED
Lump Sum,45363,2100.01,AVC WISE LTD
Lump Sum,45363,2063.71,AVC WISE LTD
Equipment General,45358,1004,AUTOSCAN STORAGE SYSTEMS
Police - Other Investigative Expenses,45365,7899,ASSURED AUTOMOBILE ASSESSORS LTD [205138]
Police Reactive Maintenance - Building Fabric,45365,2384.3,ASSA ABLOY SECURITY DOORS
Police -Stray / Dangerous Animals,45377,993.8,ANIMAL RELATED SERVICES
Police -Stray / Dangerous Animals,45377,1263.94,ANIMAL RELATED SERVICES
Police -Stray / Dangerous Animals,45363,952,ANIMAL RELATED SERVICES
Police -Stray / Dangerous Animals,45363,500.1,ANIMAL RELATED SERVICES
Police -Stray / Dangerous Animals,45363,522.35,ANIMAL RELATED SERVICES
Police -Stray / Dangerous Animals,45363,650.57,ANIMAL RELATED SERVICES
Police -Stray / Dangerous Animals,45363,961.57,ANIMAL RELATED SERVICES
Equipment General,45365,4585,ASPEN INTERNATIONAL LTD
Police Reactive Maintenance - Building Fabric,45379,1126.46,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45379,1126.46,ASHTON JOINERY & BUILDING SERVICES LTD
Ext  Adapt  Improv  Etc,45379,699,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45379,2865.9799999999996,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45379,6979.5599999999995,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45379,6979.5599999999995,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45379,1391.81,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45379,1391.81,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45379,2735.34,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45379,2735.34,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45379,1645.3000000000002,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45379,1645.3000000000002,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45379,1645.3000000000002,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45379,1645.3000000000002,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45379,1584.3100000000002,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45379,1584.3100000000002,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45363,2825.5399999999995,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45363,11025.68,ASHTON JOINERY & BUILDING SERVICES LTD
Equipment General,45363,1479.18,ASHTON JOINERY & BUILDING SERVICES LTD
Ext  Adapt  Improv  Etc,45363,1406.02,ASHTON JOINERY & BUILDING SERVICES LTD
Ext  Adapt  Improv  Etc,45363,2796.87,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45363,2353.98,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45363,4719.17,ASHTON JOINERY & BUILDING SERVICES LTD
Ext  Adapt  Improv  Etc,45363,28391.879999999997,ASHTON JOINERY & BUILDING SERVICES LTD
Cleaning Materials,45377,24541.25,ARROW COUNTY SUPPLIES
Cleaning Materials,45377,24541.25,ARROW COUNTY SUPPLIES
Hire of Transport,45377,669.96,ARNOLD CLARK CAR & VAN RENTAL
Hire of Transport,45372,538.44,ARNOLD CLARK CAR & VAN RENTAL
Hire of Transport,45372,538.44,ARNOLD CLARK CAR & VAN RENTAL
Petrol,45370,578.8800000000001,ARNOLD CLARK CAR & VAN RENTAL
Hire of Transport,45356,538.44,ARNOLD CLARK CAR & VAN RENTAL
Vehicle & Plant R&M (External),45358,1141.92,AP FLEET SERVICES LTD
Training Expenses (External),45358,967,NDORS TRAINER
Police - FSS,45379,29230,ANALYTICAL SERVICES INTERNATIONAL LTD
Police - FSS,45358,1798.8,ANALYTICAL SERVICES INTERNATIONAL LTD
Clothing & Uniform,45377,2259.14,ALTBERG LTD
Clothing & Uniform,45365,782.01,ALTBERG LTD
Clothing & Uniform,45365,1673.99,ALTBERG LTD
Clothing & Uniform,45358,4431.39,ALTBERG LTD
Clothing & Uniform,45358,2780.48,ALTBERG LTD
Clothing & Uniform,45356,1998.47,ALTBERG LTD
Clothing & Uniform,45356,2757.16,ALTBERG LTD
Clothing & Uniform,45356,3388.71,ALTBERG LTD
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45379,41299.58000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45372,42048.920000000006,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45372,40456.760000000046,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45372,40456.760000000046,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45372,40456.760000000046,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45372,40456.760000000046,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45372,40456.760000000046,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45372,40456.760000000046,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45370,529.2,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45365,43922.689999999995,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45365,40417.65999999999,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45365,43922.689999999995,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45365,40417.65999999999,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45365,40417.65999999999,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45365,40417.65999999999,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45365,40417.65999999999,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45365,40417.65999999999,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45365,40417.65999999999,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45365,43922.689999999995,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45365,40417.65999999999,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45363,39967.93000000001,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45363,39967.93000000001,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Training Expenses (External),45358,821,NDORS TRAINER
Police - Pathologists Fees,45363,3034.63,ALISON ARMOUR
Police - Pathologists Fees,45363,3034.63,ALISON ARMOUR
Equipment General,45358,1058,AJ PRODUCTS (UK) LTD
Rents - General,45379,1122,AGED BLIND & DISABLED CENTRE (BACUP)
Police - Other Third Party Payments,45370,3176.23,AFC FYLDE COMMUNITY FOUNDATION
Police - Other Third Party Payments,45365,1041.67,AFC FYLDE COMMUNITY FOUNDATION
Agency Staff,45379,533.5,ADECCO UK LTD
Agency Staff,45379,640.2,ADECCO UK LTD
Agency Staff,45372,640.2,ADECCO UK LTD
Agency Staff,45372,533.5,ADECCO UK LTD
Agency Staff,45372,1120.55,ADECCO UK LTD
Agency Staff,45365,533.5,ADECCO UK LTD
Agency Staff,45365,640.2,ADECCO UK LTD
Agency Staff,45365,1105.2,ADECCO UK LTD
Agency Staff,45363,533.5,ADECCO UK LTD
Agency Staff,45363,640.2,ADECCO UK LTD
Agency Staff,45363,1135.9,ADECCO UK LTD
Police - Other Third Party Payments,45370,8811.75,THIRD PARTY
Agency Staff,45365,771.04,ACHIEVA GROUP LTD
Agency Staff,45365,1358,ACHIEVA GROUP LTD
Agency Staff,45365,1261,ACHIEVA GROUP LTD
Police - Other Third Party Payments,45379,2981.76,ACCRINGTON STANLEY COMMUNITY TRUST
Police - Other Third Party Payments,45379,2561.41,ACCRINGTON STANLEY COMMUNITY TRUST
Telecommunications Equipment,45377,3103.86,4NET TECHNOLOGIES LTD
Telecommunications Equipment,45377,3103.86,4NET TECHNOLOGIES LTD
Telecommunications Equipment,45377,3158.53,4NET TECHNOLOGIES LTD
Telecommunications Equipment,45377,3158.53,4NET TECHNOLOGIES LTD
