1. YEAR,2. MONTH,3. DATE INCURRED,4. DATE PAID,5. BENEFICIARY,6. SUPPLIER NO.,7. DEPARTMENT,8. PURPOSE OF EXPENDITURE,9. MERCHANT CATEGORY,Total
2023/24,NOVEMBER,01/11/23,10/11/23,ATLANTIC LODGE (HOUSING) LTD (U18S &O18S,823429,F0151 UNACC ASYLUM SEEKER CHILDREN,520146 SEMI-INDEPENDENT (18+),HUMAN RESOURCES / ACCOMMODATION," £ 1,461.42 "
2023/24,NOVEMBER,01/11/23,10/11/23,ATLANTIC LODGE (HOUSING) LTD (U18S &O18S,823429,F0150 Resources Team,520146 SEMI-INDEPENDENT (18+),HUMAN RESOURCES / ACCOMMODATION, £ 428.55 
2023/24,NOVEMBER,15/11/23,22/11/23,ATLANTIC LODGE HOUSING LTD NO2(NIGHTLETS,701761,D0723 HN TEMP ACCOM PSL HGF,220000 RENTS,259999 HOUSING MANAGEMENT / NOT ELSEWHERE CLASSIFIED," £ 1,607.35 "
2023/24,NOVEMBER,08/11/23,27/11/23,ATLAS MAINTENANCE SERVICES LIMITED,826036,T9028 BSF LC EARLY FAILURE CONTING,Y30003 CONTRACTORS - CONSTRUCTION,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / REPAIR & MAINTENANCE"," £ 1,796.00 "
2023/24,NOVEMBER,31/10/23,17/11/23,ATLAS MAINTENANCE SERVICES LIMITED,826036,T9028 BSF LC EARLY FAILURE CONTING,Y30003 CONTRACTORS - CONSTRUCTION,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / REPAIR & MAINTENANCE"," £ 3,737.82 "
2023/24,NOVEMBER,16/11/23,22/11/23,ATLAS MAINTENANCE SERVICES LIMITED,826036,T9028 BSF LC EARLY FAILURE CONTING,Y30003 CONTRACTORS - CONSTRUCTION,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / REPAIR & MAINTENANCE"," £ 2,340.00 "
2023/24,NOVEMBER,17/10/23,17/11/23,ATLAS MAINTENANCE SERVICES LIMITED,826036,T9028 BSF LC EARLY FAILURE CONTING,Y30003 CONTRACTORS - CONSTRUCTION,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / REPAIR & MAINTENANCE"," £ 4,019.54 "
2023/24,NOVEMBER,28/09/23,02/11/23,ATLAS MAINTENANCE SERVICES LIMITED,826036,J6025 CARDINAL POLE,200130 PLANNED MAINTENANCE - IND,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / REPAIR & MAINTENANCE"," £ 4,604.50 "
2023/24,NOVEMBER,15/11/23,21/11/23,ATLAS PROPERTY LONDON LTD,520966,D0725 HN TEMP ACCOM S/C ANNEXES HGF,220000 RENTS,250010 HOUSING MANAGEMENT / LETTING  / ESTATE AGENTS," £ 56,238.70 "
2023/24,NOVEMBER,26/10/23,10/11/23,AUTISM LONDON,310409,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 6,019.84 "
2023/24,NOVEMBER,15/11/23,28/11/23,"AUTISM UNRAVELLED: ASSESSMENT, THERAPY A",S2029Aut09952,F0201 DISABLED CHILDREN SERVICE DCS,500005 EXTERNAL CONTRACTORS,100004 LBH  / SUNDRY," £ 1,950.00 "
2023/24,NOVEMBER,26/10/23,10/11/23,AVANTE CARE SERVICES,823592,D0826 MENTAL HEALTH SUPPORT (ASC),520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / RESIDENTIAL SERVICES / RESIDENTIAL CARE," £ 3,540.92 "
2023/24,NOVEMBER,26/10/23,10/11/23,AVANTE CARE SERVICES,823592,D0824 SUPPORT WITH MEMORY & COGNITIO,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / RESIDENTIAL SERVICES / RESIDENTIAL CARE," £ 3,029.20 "
2023/24,NOVEMBER,25/10/23,03/11/23,AVONLINE NETWORK SERVICES LIMITED,813715,H2555 NORTH EAST R&M,200066 REACTIVE-TV AERIALS,279999 INFORMATION COMMUNICATION TECHNOLOGY / NOT ELSEWHERE CLASSIFIED," £ 12,461.41 "
2023/24,NOVEMBER,16/11/23,28/11/23,AXIS EUROPE PLC,739698,X7032 FIRE RISK WORKS,Y30003 CONTRACTORS - CONSTRUCTION,"391411 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / ROADS / REPAIR & MAINTENANCE"," £ 62,433.20 "
2023/24,NOVEMBER,03/11/23,09/11/23,BADEN POWELL PRIMARY SCHOOL,277392,F5200 DELEGATED MAINSTREAM SCHOOLS,500115 DEVOLVED GRANTS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 22,134.00 "
2023/24,NOVEMBER,03/11/23,17/11/23,BADEN POWELL PRIMARY SCHOOL,277392,F5200 DELEGATED MAINSTREAM SCHOOLS,500115 DEVOLVED GRANTS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 11,414.00 "
2023/24,NOVEMBER,24/10/23,01/11/23,BADEN POWELL PRIMARY SCHOOL,277392,F6311 LBH MAINSTREAM & ARP SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 8,793.00 "
2023/24,NOVEMBER,25/09/23,20/11/23,BADEN POWELL PRIMARY SCHOOL,277392,F9301 PUPIL PREMIUM/LAC,500110 DELEGATED DSG,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 10,000.00 "
2023/24,NOVEMBER,06/07/23,01/11/23,BADEN POWELL PRIMARY SCHOOL,277392,F6311 LBH MAINSTREAM & ARP SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 14,478.25 "
2023/24,NOVEMBER,08/11/23,16/11/23,BADU COMMUNITY CIC,822354,A2251 COMMUNITY PARTNERSHIPS GRANTS,510000 VOLUNTARY SECTOR CONTRACTS,100012 LBH  / GRANTS OR STATUTORY PAYMENTS / INDIVIDUAL," £ 19,800.00 "
2023/24,NOVEMBER,02/11/23,13/11/23,BADU SPORTS LTD,813220,A2007 CHIEF EXECUTIVE,500005 EXTERNAL CONTRACTORS,291400 ARTS & LEISURE SERVICES / SPORT & FITNESS, £ 350.00 
2023/24,NOVEMBER,22/11/23,29/11/23,BADU SPORTS LTD,813220,F7423 HOL. ACTIVITY & FOOD PROGRAMME,440040 CONSULTANCY FEES,291400 ARTS & LEISURE SERVICES / SPORT & FITNESS," £ 15,652.00 "
2023/24,NOVEMBER,27/10/23,17/11/23,BAILY GARNER,813198,X7039 HIGH VALUE REPAIRS/IMP & WK,Y50003 CONSULTANT STRUCTURAL - EXTERN,"391114 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / SURVEYS"," £ 3,883.50 "
2023/24,NOVEMBER,01/11/23,07/11/23,BANNER GROUP LIMITED,820154,H0351 MILLFIELDS OVERHEAD,450005 STATIONERY,341100 STATIONERY / SUNDRIES, £ 537.00 
2023/24,NOVEMBER,06/11/23,10/11/23,BANNER GROUP LIMITED,820154,B0094 HACKNEY SERVICE CENTRE,410005 OTHER CATERING,341100 STATIONERY / SUNDRIES, £ 466.50 
2023/24,NOVEMBER,13/11/23,22/11/23,BANNER GROUP LIMITED,820154,B0053 HACKNEY TOWN HALL,410005 OTHER CATERING,341100 STATIONERY / SUNDRIES, £ 466.50 
2023/24,NOVEMBER,22/11/23,28/11/23,BANNER GROUP LIMITED,820154,B0094 HACKNEY SERVICE CENTRE,410005 OTHER CATERING,341100 STATIONERY / SUNDRIES, £ 466.50 
2023/24,NOVEMBER,26/10/23,10/11/23,BARCHESTER HEALTHCARE HOMES LTD,737380,D0822 PHYSICAL SUPPORT,520045 NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 8,855.72 "
2023/24,NOVEMBER,26/10/23,10/11/23,BARCHESTER HEALTHCARE HOMES LTD,737380,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 4,080.40 "
2023/24,NOVEMBER,26/10/23,10/11/23,BARCHESTER HEALTHCARE HOMES LTD,737380,D0822 PHYSICAL SUPPORT,520215 FREE NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE), £ 878.84 
2023/24,NOVEMBER,26/10/23,10/11/23,BARCHESTER HEALTHCARE HOMES LTD,737380,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 6,793.72 "
2023/24,NOVEMBER,26/10/23,10/11/23,BARCHESTER HEALTHCARE HOMES LTD,737380,D0824 SUPPORT WITH MEMORY & COGNITIO,520045 NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 5,572.04 "
2023/24,NOVEMBER,26/10/23,10/11/23,BARCHESTER HEALTHCARE HOMES LTD,737380,D0824 SUPPORT WITH MEMORY & COGNITIO,520215 FREE NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE), £ 878.84 
2023/24,NOVEMBER,31/01/23,01/11/23,BARKER ASSOCIATES (ESSEX) LIMITED,823792,S3765 LANDLORD WKS 329 QUEENSBRIDGE,Y50005 OTHER PROFESSIONAL - EXTERNAL,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / SURVEYS"," £ 2,154.72 "
2023/24,NOVEMBER,31/03/23,01/11/23,BARKER ASSOCIATES (ESSEX) LIMITED,823792,S3360 61 LESWIN ROAD,Y50005 OTHER PROFESSIONAL - EXTERNAL,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / SURVEYS"," £ 2,669.44 "
2023/24,NOVEMBER,03/03/23,01/11/23,BARKER ASSOCIATES (ESSEX) LIMITED,823792,S3765 LANDLORD WKS 329 QUEENSBRIDGE,Y50005 OTHER PROFESSIONAL - EXTERNAL,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / SURVEYS"," £ 7,739.15 "
2023/24,NOVEMBER,16/11/23,27/11/23,BARKING HAVERING&REDBRIDGE UNI HOSPITAL,818337,D0868 CLINICAL SEXUAL HEALTH SERVICE,500065 HEALTH AUTHORITIES,311600 HEALTHCARE / SERVICES," £ 1,865.37 "
2023/24,NOVEMBER,10/11/23,16/11/23,BARNARDO SERVICES LTD,723036,F5101 SFF PVI'S SETTINGS,500105 DELEGATED EARLY YEARS DSG,321100 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN (SERVICE)," £ 5,333.25 "
2023/24,NOVEMBER,02/11/23,08/11/23,BARNARDO SERVICES LTD,723036,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,321100 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN (SERVICE)," £ 5,725.20 "
2023/24,NOVEMBER,02/11/23,08/11/23,BARNES SOLICITORS LLP,825737,N2003 LEGAL EXT RECHARGEABLE WORK,440020 COURT COSTS,LEGAL SERVICES," £ 4,600.00 "
2023/24,NOVEMBER,27/10/23,01/11/23,BARNES SOLICITORS LLP,825737,N2003 LEGAL EXT RECHARGEABLE WORK,440030 LEGAL FEES,LEGAL SERVICES," £ 3,698.96 "
2023/24,NOVEMBER,26/10/23,10/11/23,BARRON KIRK QUALITY CARE LTD.,817898,D0825 LEARNING DISABILITY SUPPORT,520045 NURSING CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 2,003.60 "
2023/24,NOVEMBER,26/10/23,10/11/23,BARRON KIRK QUALITY CARE LTD.,817898,D0825 LEARNING DISABILITY SUPPORT,520215 FREE NURSING CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE), £ 878.84 
2023/24,NOVEMBER,02/10/23,27/11/23,BARTS AND THE LONDON NHS TRUST,742002,D0868 CLINICAL SEXUAL HEALTH SERVICE,500065 HEALTH AUTHORITIES,311600 HEALTHCARE / SERVICES," £ 19,399.79 "
2023/24,NOVEMBER,02/10/23,07/11/23,BARTS AND THE LONDON NHS TRUST,742002,D0868 CLINICAL SEXUAL HEALTH SERVICE,500065 HEALTH AUTHORITIES,311600 HEALTHCARE / SERVICES," £ 21,698.60 "
2023/24,NOVEMBER,07/11/23,20/11/23,BATLEYS LTD T/A BESTSPETS,815460,H0100 HYGIENE SERVICES,400010 MATERIALS,180010 ENVIRONMENTAL SERVICES / ANIMAL SERVICES, £ 537.60 
2023/24,NOVEMBER,26/10/23,10/11/23,BAYIS SHELI,820353,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,321117 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / RESIDENTIAL CARE (SERVICE)," £ 26,714.12 "
2023/24,NOVEMBER,02/11/23,10/11/23,BAYIS SHELI,820353,F0150 PLACEMENTS - NON FOSTERING,520040 RESIDENTIAL CARE,321117 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / RESIDENTIAL CARE (SERVICE)," £ 49,547.14 "
2023/24,NOVEMBER,09/06/23,01/11/23,BAYIS SHELI,820353,F0201 DISABLED CHILDREN SERVICE DCS,520060 RESPITE - RESIDENTIAL,321117 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / RESIDENTIAL CARE (SERVICE)," £ 1,800.00 "
2023/24,NOVEMBER,26/10/23,10/11/23,BAYTREE COMMUNITY CARE (LONDON),800366,D0829 MENTAL HEALTH SUPPORT (ELFT),520070 SUPPORTED LIVING,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 1,498.48 "
2023/24,NOVEMBER,27/10/23,30/11/23,BB7 CONSULTING,826068,X7568 BUCKLAND STREET,Y50005 OTHER PROFESSIONAL - EXTERNAL,HEALTH & SAFETY / NOT ELSEWHERE CLASSIFIED," £ 3,000.00 "
2023/24,NOVEMBER,27/10/23,30/11/23,BB7 CONSULTING,826068,X7567 WIMBOURNE STREET,Y50005 OTHER PROFESSIONAL - EXTERNAL,HEALTH & SAFETY / NOT ELSEWHERE CLASSIFIED," £ 2,600.00 "
2023/24,NOVEMBER,27/10/23,07/11/23,BB7 CONSULTING,826068,X7561 COLVILLE PHASE 2C,Y50005 OTHER PROFESSIONAL - EXTERNAL,HEALTH & SAFETY / NOT ELSEWHERE CLASSIFIED," £ 3,450.00 "
2023/24,NOVEMBER,27/09/23,30/11/23,BB7 CONSULTING,826068,X7568 BUCKLAND STREET,Y50005 OTHER PROFESSIONAL - EXTERNAL,HEALTH & SAFETY / NOT ELSEWHERE CLASSIFIED," £ 3,000.00 "
2023/24,NOVEMBER,27/09/23,30/11/23,BB7 CONSULTING,826068,X7567 WIMBOURNE STREET,Y50005 OTHER PROFESSIONAL - EXTERNAL,HEALTH & SAFETY / NOT ELSEWHERE CLASSIFIED," £ 2,600.00 "
2023/24,NOVEMBER,27/09/23,07/11/23,BB7 CONSULTING,826068,X7561 COLVILLE PHASE 2C,Y50005 OTHER PROFESSIONAL - EXTERNAL,HEALTH & SAFETY / NOT ELSEWHERE CLASSIFIED," £ 3,450.00 "
2023/24,NOVEMBER,17/10/23,13/11/23,BEACON HIGH,826289,D0831 HOMES FOR UKRAINE,470005 OTHER GRANTS PAID,LBH  / GRANTS OR STATUTORY PAYMENTS," £ 27,000.00 "
2023/24,NOVEMBER,26/10/23,10/11/23,BEAUMONT COURT CARE HOME LTD,823006,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 25,943.60 "
2023/24,NOVEMBER,26/10/23,10/11/23,BEAUMONT COURT CARE HOME LTD,823006,D0824 SUPPORT WITH MEMORY & COGNITIO,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 11,265.16 "
2023/24,NOVEMBER,26/10/23,10/11/23,BEAUMONT COURT CARE HOME LTD,823006,D0829 MENTAL HEALTH SUPPORT (ELFT),520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 7,583.04 "
2023/24,NOVEMBER,10/11/23,17/11/23,BEAVERS PLAYGROUP,816390,F5101 SFF PVI'S SETTINGS,500105 DELEGATED EARLY YEARS DSG,171011 EDUCATION / PRESCHOOL SERVICES (SERVICE)," £ 6,505.20 "
2023/24,NOVEMBER,28/09/23,21/11/23,BEECHOLME & CASIMIR TENANTS & RESIDENTS,448924,N2005 ELECTION COSTS,440180 POLLING STATION COSTS,250005 HOUSING MANAGEMENT / HOUSING ASSOCIATION SERVICES, £ 400.00 
2023/24,NOVEMBER,10/11/23,17/11/23,BEIS CHINUCH LEBONOS GIRLS SCHOOL,815786,F5101 SFF PVI'S SETTINGS,500105 DELEGATED EARLY YEARS DSG,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE)," £ 126,723.35 "
2023/24,NOVEMBER,02/11/23,08/11/23,BEIS CHINUCH LEBONOS GIRLS SCHOOL,815786,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE)," £ 18,570.20 "
2023/24,NOVEMBER,22/11/23,28/11/23,BEIS CHINUCH LEBONOS GIRLS SCHOOL,815786,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE)," £ 13,982.70 "
2023/24,NOVEMBER,10/11/23,16/11/23,BEIS MALKA NURSERY (GIRLS),508502,F5101 SFF PVI'S SETTINGS,500105 DELEGATED EARLY YEARS DSG,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE)," £ 90,889.50 "
2023/24,NOVEMBER,17/11/23,24/11/23,BEIS MALKA NURSERY (GIRLS),508502,F5101 SFF PVI'S SETTINGS,500105 DELEGATED EARLY YEARS DSG,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE)," £ 1,416.00 "
2023/24,NOVEMBER,02/11/23,08/11/23,BEIS MALKA NURSERY (GIRLS),508502,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE)," £ 40,076.40 "
2023/24,NOVEMBER,22/11/23,28/11/23,BEIS MALKA NURSERY (GIRLS),508502,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE)," £ 5,174.70 "
2023/24,NOVEMBER,30/09/23,09/11/23,BEIS MALKA SCHOOL,815987,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES, £ 420.00 
2023/24,NOVEMBER,10/11/23,15/11/23,BEIS ROCHEL D'SATMAR GIRLS' SCHOOL,812251,F5101 SFF PVI'S SETTINGS,500105 DELEGATED EARLY YEARS DSG,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 330,240.30 "
2023/24,NOVEMBER,17/11/23,24/11/23,BEIS ROCHEL D'SATMAR GIRLS' SCHOOL,812251,F5101 SFF PVI'S SETTINGS,500105 DELEGATED EARLY YEARS DSG,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 9,547.20 "
2023/24,NOVEMBER,02/11/23,08/11/23,BEIS ROCHEL D'SATMAR GIRLS' SCHOOL,812251,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 88,263.50 "
2023/24,NOVEMBER,22/11/23,28/11/23,BEIS ROCHEL D'SATMAR GIRLS' SCHOOL,812251,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 3,303.00 "
2023/24,NOVEMBER,29/10/23,10/11/23,BEIS ROCHEL D'SATMAR GIRLS' SCHOOL,812251,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 148,218.58 "
2023/24,NOVEMBER,10/11/23,16/11/23,BEIS TRANA GIRLS SCHOOL,816144,F5101 SFF PVI'S SETTINGS,500105 DELEGATED EARLY YEARS DSG,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 38,079.60 "
2023/24,NOVEMBER,23/10/23,02/11/23,BEIS TRANA GIRLS SCHOOL,816144,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 17,208.86 "
2023/24,NOVEMBER,02/11/23,08/11/23,BEIS TRANA GIRLS SCHOOL,816144,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 1,431.30 "
2023/24,NOVEMBER,22/11/23,28/11/23,BEIS TRANA GIRLS SCHOOL,816144,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 1,431.30 "
2023/24,NOVEMBER,10/11/23,16/11/23,BEIS YAAKOV GIRLS SCHOOL,815788,F5101 SFF PVI'S SETTINGS,500105 DELEGATED EARLY YEARS DSG,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 17,832.75 "
2023/24,NOVEMBER,10/11/23,21/11/23,BELL BRUSH,737779,H0374 IN HOUSE FACILITIES CLEANING,400000 EQUIPMENT,131011 CLEANING & JANITORIAL / CLEANING MATERIALS / JANITORIAL, £ 259.00 
2023/24,NOVEMBER,10/11/23,27/11/23,BELL BRUSH,737779,H1039 HOUSING GROUND MAINTENANCE,400010 MATERIALS,131011 CLEANING & JANITORIAL / CLEANING MATERIALS / JANITORIAL, £ 425.10 
2023/24,NOVEMBER,06/11/23,22/11/23,BELL BRUSH,737779,H0374 IN HOUSE FACILITIES CLEANING,400000 EQUIPMENT,131011 CLEANING & JANITORIAL / CLEANING MATERIALS / JANITORIAL, £ 293.25 
2023/24,NOVEMBER,20/11/23,27/11/23,BELL BRUSH,737779,H0378 ESTATES CLEANSING,400000 EQUIPMENT,131011 CLEANING & JANITORIAL / CLEANING MATERIALS / JANITORIAL, £ 297.50 
2023/24,NOVEMBER,13/10/23,03/11/23,BELL BRUSH,737779,H0374 IN HOUSE FACILITIES CLEANING,400000 EQUIPMENT,131011 CLEANING & JANITORIAL / CLEANING MATERIALS / JANITORIAL, £ 254.25 
2023/24,NOVEMBER,13/10/23,02/11/23,BELL BRUSH,737779,H0378 ESTATES CLEANSING,400000 EQUIPMENT,131011 CLEANING & JANITORIAL / CLEANING MATERIALS / JANITORIAL, £ 960.00 
2023/24,NOVEMBER,29/09/23,16/11/23,BELL BRUSH,737779,H0350 WASTE MANAGEMENT TECHNICAL UNT,500005 EXTERNAL CONTRACTORS,131011 CLEANING & JANITORIAL / CLEANING MATERIALS / JANITORIAL, £ 903.00 
2023/24,NOVEMBER,26/10/23,10/11/23,BELMONT LODGE,815043,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 9,662.00 "
2023/24,NOVEMBER,26/10/23,10/11/23,BELMONT LODGE,815043,D0824 SUPPORT WITH MEMORY & COGNITIO,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 8,080.00 "
2023/24,NOVEMBER,26/10/23,10/11/23,BELMONT LODGE,815043,D0828 SUPPORT FOR SOCIAL ISOLATION,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 3,232.00 "
2023/24,NOVEMBER,20/09/23,13/11/23,BELMONT PARK SCHOOL,818179,F6315 OUTBOROUGH LA SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 31,333.33 "
2023/24,NOVEMBER,31/10/23,20/11/23,BENJAMIN CHEMIST,817848,D0868 CLINICAL SEXUAL HEALTH SERVICE,500005 EXTERNAL CONTRACTORS,151510 HEALTHCARE / PUBLIC HEALTH," £ 1,144.35 "
2023/24,NOVEMBER,03/11/23,09/11/23,BENTHAL PRIMARY SCHOOL,806303,F5200 DELEGATED MAINSTREAM SCHOOLS,500115 DEVOLVED GRANTS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 33,200.00 "
2023/24,NOVEMBER,03/11/23,16/11/23,BENTHAL PRIMARY SCHOOL,806303,F5200 DELEGATED MAINSTREAM SCHOOLS,500115 DEVOLVED GRANTS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 17,131.00 "
2023/24,NOVEMBER,24/10/23,01/11/23,BENTHAL PRIMARY SCHOOL,806303,F6311 LBH MAINSTREAM & ARP SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 11,647.00 "
2023/24,NOVEMBER,23/11/23,30/11/23,BENTHAL PRIMARY SCHOOL,806303,F5200 DELEGATED MAINSTREAM SCHOOLS,500115 DEVOLVED GRANTS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 10,658.00 "
2023/24,NOVEMBER,17/10/23,03/11/23,BENTHAL PRIMARY SCHOOL,806303,F5200 DELEGATED MAINSTREAM SCHOOLS,500115 DEVOLVED GRANTS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 6,440.25 "
2023/24,NOVEMBER,19/10/23,01/11/23,BERCLEYS MANAGEMENT LTD,812542,D0724 HN AD HOUSING NEEDS HGF,220000 RENTS,100020 LBH  / GRANTS OR STATUTORY PAYMENTS / OTHER," £ 2,000.00 "
2023/24,NOVEMBER,26/10/23,10/11/23,BERESFORD HOUSE LTD,822996,D0829 MENTAL HEALTH SUPPORT (ELFT),520070 SUPPORTED LIVING,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / INDEPENDENT SUPPORTED LIVING," £ 23,065.28 "
2023/24,NOVEMBER,03/11/23,09/11/23,BERGER PRIMARY SCHOOL,408846,F5200 DELEGATED MAINSTREAM SCHOOLS,500115 DEVOLVED GRANTS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 74,591.00 "
2023/24,NOVEMBER,03/11/23,20/11/23,BERGER PRIMARY SCHOOL,408846,F6311 LBH MAINSTREAM & ARP SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 60,628.00 "
