1. YEAR,2. MONTH,3. DATE INCURRED,4. DATE PAID,5. BENEFICIARY,6. SUPPLIER NO.,7. DEPARTMENT,8. PURPOSE OF EXPENDITURE,9. MERCHANT CATEGORY,Total
2023/24,FEBRUARY,18/12/22,08/02/24,THE HARRIS-K CONSULTANCY GROUP,826012,F0050 CHILDREN IN NEED,520025 SECTION 17 1989 CHILDREN'S ACT,HUMAN RESOURCES / TRAINING & CONFERENCES / TRAINING," £ 1,012.50 "
2023/24,FEBRUARY,20/12/23,08/02/24,THE HERITAGE PRACTICE,826478,H0635 GROWTH TEAM,440105 OTHER PROFESSIONAL FEES,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT, £ 640.00 
2023/24,FEBRUARY,06/02/24,14/02/24,THE INVOLVE FOUNDATION,826512,H0375 SUSTAINABILITY,400000 EQUIPMENT,HEALTHCARE / SOCIAL POLICY," £ 15,000.00 "
2023/24,FEBRUARY,11/02/24,19/02/24,THE KEEN GROUP T/A TKG LTD,816114,F7304 TRANSPORT SOLUTIONS,320005 TAXIS / MINI CABS,361300 PUBLIC TRANSPORT / PASSENGER TRANSPORT," £ 17,356.00 "
2023/24,FEBRUARY,11/02/24,19/02/24,THE KEEN GROUP T/A TKG LTD,816114,F7304 TRANSPORT SOLUTIONS,520270 LAC INCIDENTAL EXPENDITURE,361300 PUBLIC TRANSPORT / PASSENGER TRANSPORT, £ 520.00 
2023/24,FEBRUARY,28/01/24,06/02/24,THE KEEN GROUP T/A TKG LTD,816114,F7304 TRANSPORT SOLUTIONS,320005 TAXIS / MINI CABS,361300 PUBLIC TRANSPORT / PASSENGER TRANSPORT," £ 16,881.00 "
2023/24,FEBRUARY,28/01/24,06/02/24,THE KEEN GROUP T/A TKG LTD,816114,F7304 TRANSPORT SOLUTIONS,520270 LAC INCIDENTAL EXPENDITURE,361300 PUBLIC TRANSPORT / PASSENGER TRANSPORT, £ 650.00 
2023/24,FEBRUARY,04/02/24,16/02/24,THE KEEN GROUP T/A TKG LTD,816114,F7304 TRANSPORT SOLUTIONS,520270 LAC INCIDENTAL EXPENDITURE,361300 PUBLIC TRANSPORT / PASSENGER TRANSPORT, £ 650.00 
2023/24,FEBRUARY,04/02/24,15/02/24,THE KEEN GROUP T/A TKG LTD,816114,F7304 TRANSPORT SOLUTIONS,320005 TAXIS / MINI CABS,361300 PUBLIC TRANSPORT / PASSENGER TRANSPORT," £ 16,406.00 "
2023/24,FEBRUARY,21/01/24,06/02/24,THE KEEN GROUP T/A TKG LTD,816114,F7304 TRANSPORT SOLUTIONS,320005 TAXIS / MINI CABS,361300 PUBLIC TRANSPORT / PASSENGER TRANSPORT," £ 16,491.00 "
2023/24,FEBRUARY,21/01/24,06/02/24,THE KEEN GROUP T/A TKG LTD,816114,F7304 TRANSPORT SOLUTIONS,520270 LAC INCIDENTAL EXPENDITURE,361300 PUBLIC TRANSPORT / PASSENGER TRANSPORT, £ 650.00 
2023/24,FEBRUARY,24/11/23,14/02/24,THE KEY SUPPORT SERVICES LIMITED        ,S2029The09443,F7206 GOVERNOR SERVICE,430035 CONSULTATION / EVENTS,100004 LBH  / SUNDRY," £ 2,400.00 "
2023/24,FEBRUARY,01/02/24,19/02/24,THE LAMMAS SCHOOL & SIXTH FORM ACADEMY,822311,F6315 OUTBOROUGH LA SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 2,166.67 "
2023/24,FEBRUARY,30/01/24,23/02/24,THE LEASIDE TRUST,741935,F0362 YH: COMMISSIONING,500085 OTHER AGENCIES,291120 ARTS & LEISURE SERVICES / ORGANISED ACTIVITIES," £ 19,450.00 "
2023/24,FEBRUARY,13/02/24,27/02/24,THE LONDON COLLEGE OF BEAUTY THERAPY,812964,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,171010 EDUCATION / ADULT & FURTHER EDUCATION SERVICES," £ 3,892.00 "
2023/24,FEBRUARY,20/02/24,27/02/24,THE LONDON PARKS & GREEN SPACES FORUM,809984,D0057 DIVSIONAL SUPPORT,470010 SUBSCRIPTIONS,249999 HORTICULTURAL / NOT ELSEWHERE CLASSIFIED," £ 4,950.00 "
2023/24,FEBRUARY,31/01/24,22/02/24,THE LOVE TANK CIC,825202,D0868 CLINICAL SEXUAL HEALTH SERVICE,500005 EXTERNAL CONTRACTORS,HEALTHCARE / NOT ELSEWHERE CLASSIFIED," £ 4,000.00 "
2023/24,FEBRUARY,20/12/23,23/02/24,THE MAN VAN                             ,S2029THE10848,F0050 CHILDREN IN NEED,520270 LAC INCIDENTAL EXPENDITURE,100004 LBH  / SUNDRY, £ 485.00 
2023/24,FEBRUARY,15/02/24,20/02/24,THE MANAGEMENT RECRUITMENT GROUP LIMITED,823039,J6017 CORPORATE CAPITAL PROJECT TEAM,500005 EXTERNAL CONTRACTORS,HUMAN RESOURCES / RECRUITMENT & ASSESSMENT," £ 2,278.15 "
2023/24,FEBRUARY,31/01/24,15/02/24,THE MANAGEMENT RECRUITMENT GROUP LIMITED,823039,J6017 CORPORATE CAPITAL PROJECT TEAM,500005 EXTERNAL CONTRACTORS,HUMAN RESOURCES / RECRUITMENT & ASSESSMENT," £ 2,278.15 "
2023/24,FEBRUARY,07/02/24,15/02/24,THE MANAGEMENT RECRUITMENT GROUP LIMITED,823039,J6017 CORPORATE CAPITAL PROJECT TEAM,500005 EXTERNAL CONTRACTORS,HUMAN RESOURCES / RECRUITMENT & ASSESSMENT," £ 2,278.15 "
2023/24,FEBRUARY,24/01/24,01/02/24,THE MANAGEMENT RECRUITMENT GROUP LIMITED,823039,J6017 CORPORATE CAPITAL PROJECT TEAM,100045 AGENCY STAFF - CORP CONTRACT,HUMAN RESOURCES / RECRUITMENT & ASSESSMENT," £ 2,278.15 "
2023/24,FEBRUARY,21/02/24,27/02/24,THE MANAGEMENT RECRUITMENT GROUP LIMITED,823039,J6017 CORPORATE CAPITAL PROJECT TEAM,500005 EXTERNAL CONTRACTORS,HUMAN RESOURCES / RECRUITMENT & ASSESSMENT," £ 2,278.15 "
2023/24,FEBRUARY,03/01/24,16/02/24,THE MANAGEMENT RECRUITMENT GROUP LIMITED,823039,J6017 CORPORATE CAPITAL PROJECT TEAM,500005 EXTERNAL CONTRACTORS,HUMAN RESOURCES / RECRUITMENT & ASSESSMENT," £ 2,278.15 "
2023/24,FEBRUARY,23/01/24,02/02/24,THE MEATH EPILEPSY CHARITY,821935,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 8,167.68 "
2023/24,FEBRUARY,23/01/24,02/02/24,THE MELLOWS LTD,811023,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 5,000.00 "
2023/24,FEBRUARY,30/01/24,07/02/24,THE MENTORING GROUP,824569,F0102 LEAVING CARE,520030 SECTION 24 1989 CHILDREN'S ACT,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / EARLY INTERVENTION HEALTH SERVICES / SUPPORTING PEOPLE," £ 3,920.00 "
2023/24,FEBRUARY,09/11/23,05/02/24,THE MENTORING GROUP,824569,F0050 CHILDREN IN NEED,520270 LAC INCIDENTAL EXPENDITURE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / EARLY INTERVENTION HEALTH SERVICES / SUPPORTING PEOPLE," £ 1,900.00 "
2023/24,FEBRUARY,05/10/23,06/02/24,THE MENTORING GROUP,824569,F0102 LEAVING CARE,520030 SECTION 24 1989 CHILDREN'S ACT,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / EARLY INTERVENTION HEALTH SERVICES / SUPPORTING PEOPLE," £ 3,440.00 "
2023/24,FEBRUARY,01/02/24,29/02/24,THE MUSWELL HILL PRESCHOOL LTD,826568,F0050 CHILDREN IN NEED,520270 LAC INCIDENTAL EXPENDITURE,EDUCATION," £ 6,330.91 "
2023/24,FEBRUARY,09/02/24,19/02/24,THE NEW BANBURY TENANTS AND RESIDENTS TR,825515,H2815 RESIDENT PARTICIPATION TEAM,470000 VOLUNTARY SECTOR GRANTS PAID,ARTS & LEISURE SERVICES / NOT ELSEWHERE CLASSIFIED, £ 600.00 
2023/24,FEBRUARY,17/07/23,20/02/24,THE NIA PROJECT,182145,D0868 CLINICAL SEXUAL HEALTH SERVICE,510000 VOLUNTARY SECTOR CONTRACTS,321010 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / ADVICE & COUNSELLING SERVICES (SERVICE)," £ 7,486.66 "
2023/24,FEBRUARY,23/01/24,02/02/24,THE OAK RESIDENTIAL HOMES LTD,825466,D0829 MENTAL HEALTH SUPPORT (ELFT),520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 5,800.00 "
2023/24,FEBRUARY,02/02/24,14/02/24,THE OLIVE SCHOOL HACKNEY,817955,F6309 ACADEMIES - SEN STATEMENT FUND,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 43,739.00 "
2023/24,FEBRUARY,01/02/24,07/02/24,THE PEDRO CLUB,392085,D0060 SPORT ENGLAND LD PILOT,500005 EXTERNAL CONTRACTORS,291400 ARTS & LEISURE SERVICES / SPORT & FITNESS," £ 4,000.00 "
2023/24,FEBRUARY,05/02/24,13/02/24,THE PEDRO CLUB,392085,D0060 SPORT ENGLAND LD PILOT,500005 EXTERNAL CONTRACTORS,291400 ARTS & LEISURE SERVICES / SPORT & FITNESS," £ 3,750.00 "
2023/24,FEBRUARY,19/02/24,27/02/24,THE PEDRO CLUB,392085,H0678 COMMUNITY GANGS TEAM,500005 EXTERNAL CONTRACTORS,291400 ARTS & LEISURE SERVICES / SPORT & FITNESS," £ 13,000.00 "
2023/24,FEBRUARY,31/12/23,07/02/24,THE PEDRO CLUB,392085,D0060 SPORT ENGLAND LD PILOT,500005 EXTERNAL CONTRACTORS,291400 ARTS & LEISURE SERVICES / SPORT & FITNESS," £ 4,000.00 "
2023/24,FEBRUARY,02/02/24,14/02/24,THE PETCHEY ACADEMY,813221,F6309 ACADEMIES - SEN STATEMENT FUND,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 59,696.00 "
2023/24,FEBRUARY,02/02/24,08/02/24,THE PETCHEY ACADEMY,813221,F6329 SEN RP ACADEMIES,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 9,500.00 "
2023/24,FEBRUARY,23/01/24,02/02/24,THE PRIORY GROUP - HOSPITAL & EDUCATION,749128,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,322001 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / MENTAL HEALTH SERVICES (SERVICE)," £ 10,602.68 "
2023/24,FEBRUARY,05/02/24,22/02/24,THE PROPERTY COMPANY LONDON LTD,824588,F0312 OVERSTAYING FAMILY INTERV TEAM,520025 SECTION 17 1989 CHILDREN'S ACT,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / TEMPORARY ACCOMMODATION - UNSUPPORTED," £ 1,178.00 "
2023/24,FEBRUARY,01/02/24,06/02/24,THE RIVERSIDE GROUP LTD T/A ONE HOUSING,742583,F0150 PLACEMENTS - NON FOSTERING,520145 SEMI-INDEPENDENT PLACEMENTS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 5,898.68 "
2023/24,FEBRUARY,01/02/24,06/02/24,THE RIVERSIDE GROUP LTD T/A ONE HOUSING,742583,F0151 UNACC ASYLUM SEEKER CHILDREN,520145 SEMI-INDEPENDENT PLACEMENTS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 1,503.06 "
2023/24,FEBRUARY,05/02/24,09/02/24,THE RIVERSIDE GROUP LTD T/A ONE HOUSING,742583,F0151 UNACC ASYLUM SEEKER CHILDREN,520146 SEMI-INDEPENDENT (18+),329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 4,597.28 "
2023/24,FEBRUARY,05/02/24,09/02/24,THE RIVERSIDE GROUP LTD T/A ONE HOUSING,742583,F0151 UNACC ASYLUM SEEKER CHILDREN,520070 SUPPORTED LIVING,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 1,541.81 "
2023/24,FEBRUARY,29/01/24,02/02/24,THE ROYAL SOCIETY FOR BLIND CHILDREN,826387,A2251 COMMUNITY PARTNERSHIPS GRANTS,510000 VOLUNTARY SECTOR CONTRACTS,LBH  / GRANTS OR STATUTORY PAYMENTS," £ 6,000.00 "
2023/24,FEBRUARY,07/02/24,15/02/24,THE TAPSCOTT LEARNING TRUST             ,S2029The10834,F7203 PRIMARY SUPPORT,440040 CONSULTANCY FEES,100004 LBH  / SUNDRY," £ 3,000.00 "
2023/24,FEBRUARY,08/02/24,15/02/24,THE TENANT SUPPORT HELPLINE             ,S2039The10859,N2003 LEGAL EXT RECHARGEABLE WORK,440030 LEGAL FEES,LEGAL SERVICES," £ 17,650.00 "
2023/24,FEBRUARY,02/02/24,14/02/24,THE URSWICK SCHOOL,806306,F6311 LBH MAINSTREAM & ARP SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 52,996.00 "
2023/24,FEBRUARY,17/01/24,01/02/24,THE URSWICK SCHOOL,806306,F7209 UNDER ACHIEVING GROUPS,470005 OTHER GRANTS PAID,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 10,000.00 "
2023/24,FEBRUARY,08/02/24,20/02/24,THE URSWICK SCHOOL,806306,D0050 SPORTS DEVELOPMENT,400000 EQUIPMENT,171020 EDUCATION / STATUTORY EDUCATION SERVICES, £ 355.00 
2023/24,FEBRUARY,01/02/24,06/02/24,THE VINE RESIDENTIAL SERVICES LTD,825538,F0150 PLACEMENTS - NON FOSTERING,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 62,428.68 "
2023/24,FEBRUARY,25/01/24,05/02/24,THE WHITTINGTON HOSPITAL NHS TRUST,800331,D0871 PREV. RISK FACTORS& INEQUALITY,500065 HEALTH AUTHORITIES,311600 HEALTHCARE / SERVICES," £ 656,257.50 "
2023/24,FEBRUARY,23/10/23,05/02/24,THE WHITTINGTON HOSPITAL NHS TRUST,800331,D0871 PREV. RISK FACTORS& INEQUALITY,500065 HEALTH AUTHORITIES,311600 HEALTHCARE / SERVICES," £ 30,516.00 "
2023/24,FEBRUARY,30/01/24,06/02/24,THE YARD THEATRE LTD.,821545,F0362 YH: COMMISSIONING,500005 EXTERNAL CONTRACTORS,100020 LBH  / GRANTS OR STATUTORY PAYMENTS / OTHER," £ 5,000.00 "
2023/24,FEBRUARY,23/01/24,02/02/24,THEANA LTD TRADING AS ENLIGHTEN HOMES,824637,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / INDEPENDENT SUPPORTED LIVING / NOT ELSEWHERE CLASSIFIED," £ 3,688.12 "
2023/24,FEBRUARY,11/01/24,29/02/24,THEEMPLOYERSNETWORKFOREQUALITY&INCLUSION,826422,N2006 MEMBER SERVICES,120005 EXTERNAL TRAINING COSTS,HUMAN RESOURCES / TRAINING & CONFERENCES / TRAINING, £ 950.00 
2023/24,FEBRUARY,15/02/24,21/02/24,THEORI INVESTMENTS LTD,818033,D0725 HPS TEMP ACCOM S/C ANNEXES HGF,220000 RENTS,"321040 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / TEMPORARY ACCOMMODATION, LONG STAY (SERVICE, INCLUDES PRIVATE SECTOR LEASING ACCOMMODATION)"," £ 68,143.89 "
2023/24,FEBRUARY,15/02/24,21/02/24,THEORI INVESTMENTS LTD,818033,D0720 HPS TEMP ACCOM HGF HOSTEL,220000 RENTS,"321040 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / TEMPORARY ACCOMMODATION, LONG STAY (SERVICE, INCLUDES PRIVATE SECTOR LEASING ACCOMMODATION)"," £ 50,852.40 "
2023/24,FEBRUARY,15/02/24,21/02/24,THEORI INVESTMENTS LTD,818033,D0723 HPS TEMP ACCOM PSL HGF,220000 RENTS,"321040 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / TEMPORARY ACCOMMODATION, LONG STAY (SERVICE, INCLUDES PRIVATE SECTOR LEASING ACCOMMODATION)"," £ 32,987.10 "
2023/24,FEBRUARY,02/02/24,14/02/24,THOMAS FAIRCHILD COMMUNITY SCHOOL,802113,F6311 LBH MAINSTREAM & ARP SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 24,546.00 "
2023/24,FEBRUARY,17/01/24,01/02/24,THOMAS FAIRCHILD COMMUNITY SCHOOL,802113,F7203 PRIMARY SUPPORT,470005 OTHER GRANTS PAID,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 30,000.00 "
2023/24,FEBRUARY,11/12/23,15/02/24,THOMAS FATTORINI LTD                    ,S2029Tho10000,N2102 SPEAKER'S COSTS,460000 CIVIC HOSPITALITY,100004 LBH  / SUNDRY, £ 294.90 
2023/24,FEBRUARY,31/01/24,07/02/24,THOMSON ENVIRONMENTAL CONSULTANTS LTD,825772,H1039 HOUSING GROUND MAINTENANCE,500005 EXTERNAL CONTRACTORS,HORTICULTURAL / NOT ELSEWHERE CLASSIFIED," £ 2,417.75 "
2023/24,FEBRUARY,20/02/24,27/02/24,THOMSON ENVIRONMENTAL CONSULTANTS LTD,825772,H1039 HOUSING GROUND MAINTENANCE,500005 EXTERNAL CONTRACTORS,HORTICULTURAL / NOT ELSEWHERE CLASSIFIED," £ 7,072.75 "
2023/24,FEBRUARY,20/12/23,15/02/24,THORS TREES                             ,S2029Tho10809,H0259 HIGHWAYS,500005 EXTERNAL CONTRACTORS,100004 LBH  / SUNDRY," £ 4,050.00 "
2023/24,FEBRUARY,23/01/24,02/02/24,THREE C'S SUPPORT,822958,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / INDEPENDENT SUPPORTED LIVING," £ 63,582.64 "
2023/24,FEBRUARY,23/01/24,02/02/24,THREE C'S SUPPORT,822958,D0823 SENSORY SUPPORT,520070 SUPPORTED LIVING,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / INDEPENDENT SUPPORTED LIVING," £ 10,218.92 "
2023/24,FEBRUARY,23/01/24,02/02/24,THREE C'S SUPPORT,822958,D0822 PHYSICAL SUPPORT,520070 SUPPORTED LIVING,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / INDEPENDENT SUPPORTED LIVING," £ 4,801.20 "
2023/24,FEBRUARY,23/01/24,02/02/24,THREE WILLOWS CARE HOME LTD,826113,D0823 SENSORY SUPPORT,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 4,600.00 "
2023/24,FEBRUARY,23/01/24,02/02/24,THREE WILLOWS CARE HOME LTD,826113,D0826 MENTAL HEALTH SUPPORT (ASC),520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 4,400.00 "
2023/24,FEBRUARY,07/02/24,22/02/24,THRIIVER LTD,810354,F0202 ACCESS AND ASSESSMENT,430015 COMPUTER SOFTWARE,271440 INFORMATION COMMUNICATION TECHNOLOGY / SOFTWARE, £ 410.00 
2023/24,FEBRUARY,31/01/24,14/02/24,TIBBALDS PLANNING AND URBAN DESIGN LTD,821180,X7834 NIGHTINGALE,Y50005 OTHER PROFESSIONAL - EXTERNAL,"391000 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / ARCHITECT"," £ 1,071.00 "
2023/24,FEBRUARY,30/01/24,08/02/24,TIBBALDS PLANNING AND URBAN DESIGN LTD,821180,X7578 ROSE LIPMAN PROJECT,Y50005 OTHER PROFESSIONAL - EXTERNAL,"391000 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / ARCHITECT"," £ 1,044.45 "
2023/24,FEBRUARY,30/01/24,08/02/24,TIBBALDS PLANNING AND URBAN DESIGN LTD,821180,X7580 81 DOWNHAM ROAD,Y50005 OTHER PROFESSIONAL - EXTERNAL,"391000 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / ARCHITECT", £ 434.03 
2023/24,FEBRUARY,30/01/24,08/02/24,TIBBALDS PLANNING AND URBAN DESIGN LTD,821180,X7571 DOWNHAM ROAD 2,Y50005 OTHER PROFESSIONAL - EXTERNAL,"391000 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / ARCHITECT", £ 370.20 
2023/24,FEBRUARY,15/01/24,06/02/24,TIDDLEY TOTS DAYCARE,816887,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE), £ 660.60 
2023/24,FEBRUARY,02/02/24,16/02/24,TIDEMILL ACADEMY                        ,TidemillAcademy,F9301 PUPIL PREMIUM/LAC,500110 DELEGATED DSG,100004 LBH  / SUNDRY," £ 2,000.00 "
2023/24,FEBRUARY,05/02/24,08/02/24,TIKVA                                   ,S2040TIK10282,A2251 COMMUNITY PARTNERSHIPS GRANTS,510000 VOLUNTARY SECTOR CONTRACTS,LBH  / GRANTS OR STATUTORY PAYMENTS," £ 9,140.00 "
2023/24,FEBRUARY,23/01/24,02/02/24,TIME2SHINE RECRUITMENT LTD,826341,F0300 CLINICAL SERVICES,100045 AGENCY STAFF - CORP CONTRACT,HUMAN RESOURCES / RECRUITMENT & ASSESSMENT," £ 1,620.00 "
2023/24,FEBRUARY,17/01/24,02/02/24,TIME2SHINE RECRUITMENT LTD,826341,F0300 CLINICAL SERVICES,100045 AGENCY STAFF - CORP CONTRACT,HUMAN RESOURCES / RECRUITMENT & ASSESSMENT," £ 1,620.00 "
2023/24,FEBRUARY,17/01/24,06/02/24,TIME2SHINE RECRUITMENT LTD,826341,F0300 CLINICAL SERVICES,100045 AGENCY STAFF - CORP CONTRACT,HUMAN RESOURCES / RECRUITMENT & ASSESSMENT," £ 1,620.00 "
2023/24,FEBRUARY,13/01/24,06/02/24,TIME2SHINE RECRUITMENT LTD,826341,F0300 CLINICAL SERVICES,100045 AGENCY STAFF - CORP CONTRACT,HUMAN RESOURCES / RECRUITMENT & ASSESSMENT," £ 1,296.00 "
2023/24,FEBRUARY,31/01/24,13/02/24,TIMERIGHT LTD,824049,H0351 MILLFIELDS OVERHEAD,500005 EXTERNAL CONTRACTORS,CEMETERY & CREMATORIUM / BURIAL & CREMATION, £ 380.00 
2023/24,FEBRUARY,15/02/24,22/02/24,TOP CLASS INVESTMENTS LIMITED,822117,D0720 HPS TEMP ACCOM HGF HOSTEL,220000 RENTS,"321050 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / TEMPORARY ACCOMMODATION, SHORT STAY (SERVICE, INCLUDES PRIVATE SECTOR BED & BREAKFAST)"," £ 166,223.24 "
2023/24,FEBRUARY,14/02/24,23/02/24,TOP SERVICES LTD,270557,H2555 NORTH EAST R&M,200031 REACTIVE-LIFTS REPAIRS SERVICI,FACILITIES & MANAGEMENT SERVICES / LIFTS," £ 12,785.00 "
2023/24,FEBRUARY,,22/02/24,TOTAL ENERGIES,DDTOTA00211,"J0001 FINANCIAL SERVICES TREASURY (CORPORATE BANKING, DIRECT DEBITS)",210005 GAS,GAS," £ 2,060,588.59 "
2023/24,FEBRUARY,,28/02/24,TOTAL ENERGIES,DDTOTA00211,"J0001 FINANCIAL SERVICES TREASURY (CORPORATE BANKING, DIRECT DEBITS)",210005 GAS,GAS," £ 833,509.16 "
2023/24,FEBRUARY,20/02/24,27/02/24,TOTAL MERCHANDISE                       ,S2029Tot10851,H0372 POLLUTION - AIR LAND & WATER,500005 EXTERNAL CONTRACTORS,100004 LBH  / SUNDRY," £ 1,619.28 "
2023/24,FEBRUARY,31/01/24,12/02/24,TOTALKARE LIMITED,742429,J1701 FLEET MAINTENANCE,400000 EQUIPMENT,381300 VEHICLE MANAGEMENT / INDUSTRIAL," £ 2,269.82 "
2023/24,FEBRUARY,07/02/24,16/02/24,TOTALKARE LIMITED,742429,J1701 FLEET MAINTENANCE,400000 EQUIPMENT,381300 VEHICLE MANAGEMENT / INDUSTRIAL, £ 454.98 
2023/24,FEBRUARY,23/01/24,06/02/24,TOUCAN TOOL COMPANY LTD,072646,D0138 PARKS OPERATIONS - CENTRAL,400010 MATERIALS,101600 BUILDING CONSTRUCTION MATERIALS / HAND TOOLS, £ 659.10 
2023/24,FEBRUARY,15/02/24,22/02/24,TOUCAN TOOL COMPANY LTD,072646,H3008 WORKFLOW,400010 MATERIALS,101600 BUILDING CONSTRUCTION MATERIALS / HAND TOOLS, £ 614.60 
2023/24,FEBRUARY,31/01/24,16/02/24,TOUCH OF CLASS CATERING                 ,S2039Tou10861,H0985 RESIDENT'S SAFETY,500005 EXTERNAL CONTRACTORS,LEGAL SERVICES, £ 350.00 
2023/24,FEBRUARY,31/05/23,19/02/24,TPAS LTD,252476,H2815 RESIDENT PARTICIPATION TEAM,470005 OTHER GRANTS PAID,250005 HOUSING MANAGEMENT / HOUSING ASSOCIATION SERVICES, £ 500.00 
2023/24,FEBRUARY,30/04/23,19/02/24,TPAS LTD,252476,H2815 RESIDENT PARTICIPATION TEAM,470005 OTHER GRANTS PAID,250005 HOUSING MANAGEMENT / HOUSING ASSOCIATION SERVICES, £ 500.00 
2023/24,FEBRUARY,30/01/24,05/02/24,TPXIMPACT LTD,824905,B0808 ICT PRODUCT AND DELIVERY,440040 CONSULTANCY FEES,BUILDING CONSTRUCTION MATERIALS / HAND TOOLS / NOT ELSEWHERE CLASSIFIED," £ 80,000.00 "
2023/24,FEBRUARY,24/01/24,08/02/24,TRANSPORT FOR LONDON (TFL),748698,W7404 CORRIDORS (TFL),Y50005 OTHER PROFESSIONAL - EXTERNAL,100010 LBH  / PARTNERSHIP AGREEMENT," £ 1,856.00 "
2023/24,FEBRUARY,22/02/24,27/02/24,TRANSPORT TRADING LIMITED,825892,K0004 NON DISTRIBUTED COST,520210 CONCESSIONARY FARES,PUBLIC TRANSPORT / NOT ELSEWHERE CLASSIFIED," £ 2,112,144.15 "
2023/24,FEBRUARY,12/02/24,20/02/24,TRANSWELD COMMERCIAL SERVICES LTD,824098,J1701 FLEET MAINTENANCE,300010 VEHICLE REPAIRS & MAINTENANCE,VEHICLE MANAGEMENT / MAINTENANCE," £ 6,496.56 "
2023/24,FEBRUARY,12/02/24,19/02/24,TRANSWELD COMMERCIAL SERVICES LTD,824098,J1701 FLEET MAINTENANCE,300010 VEHICLE REPAIRS & MAINTENANCE,VEHICLE MANAGEMENT / MAINTENANCE," £ 2,372.20 "
