1. YEAR,2. MONTH,3. DATE INCURRED,4. DATE PAID,5. BENEFICIARY,6. SUPPLIER NO.,7. DEPARTMENT,8. PURPOSE OF EXPENDITURE,9. MERCHANT CATEGORY,Total
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,820429710001949483,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 406.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,820429710001948483,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,820429710001933903,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 464.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,820429710001932903,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 500.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,820429710001929643,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 464.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,820429710001928643,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,820429710001925488,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 464.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,820429710001924488,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 500.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,820429710001913029,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 446.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,820429710001912029,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 488.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,820429710001897057,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 540.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,819429710002002904,F0150 PLACEMENTS - NON FOSTERING,520070 SUPPORTED LIVING,100011 LBH  / LEAVING CARE, £ 890.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,819429710001877996,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 520.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,819429710001876996,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,818429710002201193,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 261.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,818429710002200193,F0152 The Fostering Service,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 321.43 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,818429710002199193,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 261.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,818429710002198193,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 321.43 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,818429710002152201,F0150 PLACEMENTS - NON FOSTERING,520070 SUPPORTED LIVING,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 890.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,818429710002108123,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 514.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,818429710002107123,F0152 The Fostering Service,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS," £ 5,760.00 "
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,818429710002093397,F0150 PLACEMENTS - NON FOSTERING,520070 SUPPORTED LIVING,100017 LBH  / INDIVIDUAL FOSTER CARERS," £ 1,631.42 "
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,818429710002083238,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 484.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,818429710002082238,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 500.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,818429710002008201,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 466.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,818429710002007201,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,818429710001981238,F0152 PLACEMENTS - FOSTERING,500060 OTHER LOCAL AUTHORITIES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 464.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,818429710001980238,F0152 PLACEMENTS - FOSTERING,500060 OTHER LOCAL AUTHORITIES,100017 LBH  / INDIVIDUAL FOSTER CARERS," £ 1,036.00 "
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,818429710001940377,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 446.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,818429710001939377,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,818429710001935377,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 446.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,818429710001934377,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,818429710001922243,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 464.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,818429710001921243,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,818429710001915397,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 464.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,818429710001914397,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,818429710001872193,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS," £ 1,380.00 "
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,817429710002196274,F0150 PLACEMENTS - NON FOSTERING,520070 SUPPORTED LIVING,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 572.14 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,817429710002165274,F0150 PLACEMENTS - NON FOSTERING,520070 SUPPORTED LIVING,100017 LBH  / INDIVIDUAL FOSTER CARERS," £ 1,716.44 "
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,817429710002118150,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 378.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,817429710002117150,F0152 The Fostering Service,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS," £ 5,571.43 "
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,817429710002044869,F0152 PLACEMENTS - FOSTERING,500060 OTHER LOCAL AUTHORITIES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,817429710001984518,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 418.43 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,817429710001983518,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 500.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,817429710001887869,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 464.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,817429710001886869,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,817429710001873869,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 540.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,815429710002151624,F0150 PLACEMENTS - NON FOSTERING,520070 SUPPORTED LIVING,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 890.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,815429710002137624,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 590.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,815429710002136624,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 960.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,815429710002103047,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 406.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,815429710002102047,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS," £ 1,094.00 "
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,815429710002087267,F0152 PLACEMENTS - FOSTERING,500060 OTHER LOCAL AUTHORITIES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,815429710002086267,F0152 PLACEMENTS - FOSTERING,500060 OTHER LOCAL AUTHORITIES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 358.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,815429710001927624,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 464.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,815429710001926624,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS," £ 1,036.00 "
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,814429710002180523,F0150 PLACEMENTS - NON FOSTERING,520012 EXTENDED FOSTERING PLACEMENTS,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 548.57 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,814429710002179523,F0150 Resources Team,520012 EXTENDED FOSTERING PLACEMENTS,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 480.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,814429710002098663,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 484.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,814429710002097663,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS," £ 1,036.00 "
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,814429710002096663,F0152 The Fostering Service,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 990.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,814429710002069523,F0151 UNACC ASYLUM SEEKER CHILDREN,520005 FOSTER CARE REWARDS,100017 LBH  / INDIVIDUAL FOSTER CARERS," £ 14,280.00 "
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,814429710002021652,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 494.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,814429710002005247,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 500.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,814429710002004247,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 500.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,814429710002001523,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS," £ 15,348.57 "
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,814429710001995697,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 358.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,814429710001994697,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,814429710001972247,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 540.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,814429710001964652,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,814429710001903247,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 540.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,814429710001901247,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 540.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,814429710001900247,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 500.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,814429710001890733,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS," £ 1,680.00 "
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,814429710001889733,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,813429710002168665,F0150 PLACEMENTS - NON FOSTERING,520070 SUPPORTED LIVING,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 890.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,812429710002035984,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100011 LBH  / LEAVING CARE, £ 590.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,812429710002034984,F0152 The Fostering Service,520000 FOSTER CARE ALLOWANCES,100011 LBH  / LEAVING CARE," £ 1,785.71 "
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,812429710001993382,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 540.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,812429710001992382,F0151 UNACC ASYLUM SEEKER CHILDREN,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,812429710001991382,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 540.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,812429710001990382,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,811429710002164763,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,811429710002163763,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 378.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,811429710002162763,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,811429710002161763,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 378.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,811429710002131663,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 378.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,811429710002130663,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,811429710002129663,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 378.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,811429710002128663,F0152 The Fostering Service,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS," £ 4,080.00 "
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,811429710002111763,F0152 The Fostering Service,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS," £ 3,480.00 "
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,810429710002140813,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 464.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,810429710002043072,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 358.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,810429710002042072,F0152 The Fostering Service,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS," £ 9,240.00 "
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,809429710002156790,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 464.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,809429710002155790,F0152 The Fostering Service,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 500.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,809429710002036790,F0150 PLACEMENTS - NON FOSTERING,520012 EXTENDED FOSTERING PLACEMENTS,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 500.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,809429710001970790,F0150 PLACEMENTS - NON FOSTERING,520012 EXTENDED FOSTERING PLACEMENTS,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 480.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,809429710001946629,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 406.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,809429710001945629,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,809429710001944629,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 406.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,809429710001943629,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,809429710001917790,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 494.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,809429710001916790,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 500.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,809429710001892790,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 494.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,809429710001891790,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 500.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,809429710001888790,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS," £ 1,380.00 "
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,809429710001882693,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 446.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,809429710001881693,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,808429710002188370,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 464.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,808429710002187370,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 500.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,808429710002186370,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 464.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,808429710002185370,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 500.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,808429710002184370,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 464.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,808429710002183370,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 500.00 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,808429710002182370,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 347.14 
2023/24,OCTOBER,02/10/23,05/10/23,REDACTED - PERSONAL,808429710002181370,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 321.42 
