1. YEAR,2. MONTH,3. DATE INCURRED,4. DATE PAID,5. BENEFICIARY,6. SUPPLIER NO.,7. DEPARTMENT,8. PURPOSE OF EXPENDITURE,9. MERCHANT CATEGORY,Total
2023/24,APRIL,(blank),20/04/23,GLOBAL PAYMENTS,DDGLOB00008,"J0001 FINANCIAL SERVICES TREASURY (CORPORATE BANKING, DIRECT DEBITS)",440005 BANK & CREDIT CARD CHGS,BANK & CREDIT CARD CHGS," £ 43,216.12 "
2023/24,APRIL,11/04/23,19/04/23,GLOCAL FILM LTD                         ,S2029GLO10132,H2815 RESIDENT PARTICIPATION TEAM,470000 VOLUNTARY SECTOR GRANTS PAID,100004 LBH  / SUNDRY, £ 400.00 
2023/24,APRIL,16/03/23,04/04/23,GLS EDUCATIONAL SUPPLIES LTD,729147,F9110 ANN TAYLOR CHILDREN CENTRE,400005 FURNITURE,171100 EDUCATION / SUPPLIES, £ 270.00 
2023/24,APRIL,20/02/23,25/04/23,GLYN HOPKIN,822321,J1701 FLEET MAINTENANCE,300010 VEHICLE REPAIRS & MAINTENANCE,"390000 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE", £ 280.54 
2023/24,APRIL,24/04/23,28/04/23,GOLDEN KEY SUPPORT,822048,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 8,045.70 "
2023/24,APRIL,24/02/23,18/04/23,GOLDEN KEY SUPPORT,822048,D0825 LEARNING DISABILITY SUPPORT,520050 HOME CARE - SPOT CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 4,121.26 "
2023/24,APRIL,17/11/22,18/04/23,GOLDEN KEY SUPPORT,822048,D0825 LEARNING DISABILITY SUPPORT,520050 HOME CARE - SPOT CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 10,303.15 "
2023/24,APRIL,10/11/22,18/04/23,GOLDEN KEY SUPPORT,822048,D0825 LEARNING DISABILITY SUPPORT,520050 HOME CARE - SPOT CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 4,121.26 "
2023/24,APRIL,24/04/23,28/04/23,GOLDSMITH PERSONNEL LTD,809419,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,261414 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF / SOCIAL & COMMUNITY CARE," £ 13,634.45 "
2023/24,APRIL,13/04/23,21/04/23,GOLDSMITH PERSONNEL LTD,809419,D0825 LEARNING DISABILITY SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,261414 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF / SOCIAL & COMMUNITY CARE," £ 34,302.04 "
2023/24,APRIL,14/04/23,21/04/23,GOLDSMITH PERSONNEL LTD,809419,D0822 PHYSICAL SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,261414 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF / SOCIAL & COMMUNITY CARE," £ 141,742.14 "
2023/24,APRIL,14/04/23,21/04/23,GOLDSMITH PERSONNEL LTD,809419,D0825 LEARNING DISABILITY SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,261414 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF / SOCIAL & COMMUNITY CARE," £ 37,526.05 "
2023/24,APRIL,14/04/23,20/04/23,GOLDSMITH PERSONNEL LTD,809419,D0824 SUPPORT WITH MEMORY & COGNITIO,520065 HOME CARE - BLOCK CONTRACTS,261414 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF / SOCIAL & COMMUNITY CARE," £ 13,759.23 "
2023/24,APRIL,14/04/23,20/04/23,GOLDSMITH PERSONNEL LTD,809419,D0826 MENTAL HEALTH SUPPORT (ASC),520065 HOME CARE - BLOCK CONTRACTS,261414 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF / SOCIAL & COMMUNITY CARE," £ 5,114.14 "
2023/24,APRIL,14/04/23,20/04/23,GOLDSMITH PERSONNEL LTD,809419,D0823 SENSORY SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,261414 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF / SOCIAL & COMMUNITY CARE," £ 2,878.50 "
2023/24,APRIL,14/04/23,20/04/23,GOLDSMITH PERSONNEL LTD,809419,D0829 MENTAL HEALTH SUPPORT (ELFT),520065 HOME CARE - BLOCK CONTRACTS,261414 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF / SOCIAL & COMMUNITY CARE," £ 1,611.96 "
2023/24,APRIL,06/04/23,18/04/23,GOLDSMITH PERSONNEL LTD,809419,D0825 LEARNING DISABILITY SUPPORT,520055 DAY CARE,261414 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF / SOCIAL & COMMUNITY CARE," £ 3,761.24 "
2023/24,APRIL,28/03/23,03/04/23,GOLLIFER LANGSTON ARCHITECTS,805464,T9092 THE GARDEN SCHOOL SEN,Y30003 CONTRACTORS - CONSTRUCTION,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / DEMOLITION & ASBESTOS REMOVAL"," £ 5,487.50 "
2023/24,APRIL,20/02/22,21/04/23,GOLLIFER LANGSTON ARCHITECTS,805464,T9092 THE GARDEN SCHOOL SEN,Y30003 CONTRACTORS - CONSTRUCTION,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / DEMOLITION & ASBESTOS REMOVAL"," £ 1,000.00 "
2023/24,APRIL,31/03/23,05/04/23,GOWING LAW SOLICITORS                   ,S2029Gow10117,N2003 LEGAL EXT RECHARGEABLE WORK,440030 LEGAL FEES,100004 LBH  / SUNDRY, £ 300.00 
2023/24,APRIL,24/03/23,03/04/23,GOWING SOLICITORS                       ,S2029Gow10104,N2003 LEGAL EXT RECHARGEABLE WORK,440030 LEGAL FEES,100004 LBH  / SUNDRY, £ 500.00 
2023/24,APRIL,31/03/23,19/04/23,GPF LEWIS PLC,823905,T9079 MORNINGSIDE FAÇADE,Y30003 CONTRACTORS - CONSTRUCTION,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / CONSTRUCTION"," £ 9,610.70 "
2023/24,APRIL,29/03/23,04/04/23,GRASMERE JM&I SCHOOL,800910,F5200 DELEGATED MAINSTREAM SCHOOLS,500115 DEVOLVED GRANTS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 1,160.00 "
2023/24,APRIL,24/03/23,04/04/23,GRASMERE JM&I SCHOOL,800910,F7209 UNDER ACHIEVING GROUPS,470005 OTHER GRANTS PAID,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 1,000.00 "
2023/24,APRIL,(blank),14/04/23,GREATER LONDON AUT,DDGREA00041,"J0001 FINANCIAL SERVICES TREASURY (CORPORATE BANKING, DIRECT DEBITS)",A42305 GLA COLLECTION FUND PRECEPTS,GLA COLLECTION FUND PRECEPTS," £ 3,355,371.58 "
2023/24,APRIL,(blank),28/04/23,GREATER LONDON AUT,DDGREA00041,"J0001 FINANCIAL SERVICES TREASURY (CORPORATE BANKING, DIRECT DEBITS)",A42305 GLA COLLECTION FUND PRECEPTS,GLA COLLECTION FUND PRECEPTS," £ 358,040.00 "
2023/24,APRIL,03/04/23,12/04/23,GREATER LONDON FOSTERING,800241,F0152 PLACEMENTS - FOSTERING,520010 INDEPENDENT FOSTER CARERS,322003 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / FOSTERING (SERVICE)," £ 35,191.77 "
2023/24,APRIL,03/04/23,13/04/23,GREATER LONDON FOSTERING,800241,F0151 UNACC ASYLUM SEEKER CHILDREN,520012 EXTENDED FOSTERING PLACEMENTS,322003 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / FOSTERING (SERVICE)," £ 3,290.25 "
2023/24,APRIL,17/04/23,24/04/23,GREENGAGE ENVIRONMENTAL LTD             ,S2029Gre10142,S5568 LONDON FIELDS LEARNER POOL,Y50005 OTHER PROFESSIONAL - EXTERNAL,100004 LBH  / SUNDRY," £ 2,300.00 "
2023/24,APRIL,03/04/23,18/04/23,GREENHAM,814387,D0518 HOUSING WITH CARE UNITB,400010 MATERIALS,139999 CLEANING & JANITORIAL / NOT ELSEWHERE CLASSIFIED, £ 465.00 
2023/24,APRIL,04/04/23,18/04/23,GREENHAM,814387,F9111 CLAPTON PARK CHILDREN CENTRE,260000 CLEANING & DOMESTIC SUPPLIES,139999 CLEANING & JANITORIAL / NOT ELSEWHERE CLASSIFIED, £ 954.20 
2023/24,APRIL,20/04/23,28/04/23,GREENHAM,814387,H3001 BUILDING MAINT SUPPORT SERVICE,260000 CLEANING & DOMESTIC SUPPLIES,139999 CLEANING & JANITORIAL / NOT ELSEWHERE CLASSIFIED, £ 567.60 
2023/24,APRIL,23/03/23,18/04/23,GREENHAM,814387,D0138 PARKS OPERATIONS - CENTRAL,260000 CLEANING & DOMESTIC SUPPLIES,139999 CLEANING & JANITORIAL / NOT ELSEWHERE CLASSIFIED," £ 5,172.00 "
2023/24,APRIL,13/04/23,26/04/23,GREENHAM,814387,D0518 HOUSING WITH CARE UNITB,400010 MATERIALS,139999 CLEANING & JANITORIAL / NOT ELSEWHERE CLASSIFIED, £ 263.72 
2023/24,APRIL,06/04/23,25/04/23,GREENHAM,000202,D0112 SPRINGFIELD PARK,400000 EQUIPMENT,131000 CLEANING & JANITORIAL / CLEANING MATERIALS, £ 791.88 
2023/24,APRIL,06/04/23,21/04/23,GREENHAM,814387,H3001 BUILDING MAINT SUPPORT SERVICE,260000 CLEANING & DOMESTIC SUPPLIES,139999 CLEANING & JANITORIAL / NOT ELSEWHERE CLASSIFIED, £ 293.10 
2023/24,APRIL,12/01/23,11/04/23,GREENHAM,814387,D0138 PARKS OPERATIONS - CENTRAL,260000 CLEANING & DOMESTIC SUPPLIES,139999 CLEANING & JANITORIAL / NOT ELSEWHERE CLASSIFIED, £ 494.87 
2023/24,APRIL,02/03/23,04/04/23,GREENSHIELDS JCB LTD,721507,W8867 COMM VEHICLESWINTERMAINTENANCE,Y70004 VEHICLES,381300 VEHICLE MANAGEMENT / INDUSTRIAL," £ 93,963.00 "
2023/24,APRIL,24/04/23,28/04/23,GREENVIEW HEALTH CARE LIMITED,821421,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 30,161.15 "
2023/24,APRIL,24/04/23,28/04/23,GREENVIEW HEALTH CARE LIMITED,821421,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 12,161.70 "
2023/24,APRIL,24/04/23,28/04/23,GREENVIEW HEALTH CARE LIMITED,821421,D0822 PHYSICAL SUPPORT,520070 SUPPORTED LIVING,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 4,943.57 "
2023/24,APRIL,29/03/23,05/04/23,GREENWICH LEISURE LIMITED,804001,A2103 FILM LOCATION MANAGEMENT,500005 EXTERNAL CONTRACTORS,291400 ARTS & LEISURE SERVICES / SPORT & FITNESS," £ 2,000.00 "
2023/24,APRIL,29/03/23,17/04/23,GREENWICH LEISURE LIMITED,804001,D0060 SPORT ENGLAND LD PILOT,500005 EXTERNAL CONTRACTORS,291400 ARTS & LEISURE SERVICES / SPORT & FITNESS, £ 534.60 
2023/24,APRIL,07/03/23,05/04/23,GROUNDWORK LONDON,415968,F0312 OVERSTAYING FAMILY INTERV TEAM,500000 OMBUDSMAN COMPENSATION PAYMENT,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 9,600.00 "
2023/24,APRIL,23/07/22,17/04/23,GROVE CARE PARTNERSHIP,823287,D0822 PHYSICAL SUPPORT,470005 OTHER GRANTS PAID,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 1,557.00 "
2023/24,APRIL,22/03/23,21/04/23,GUYS & ST THOMAS' NHS FOUNDATION TRUST,818168,D0868 CLINICAL SEXUAL HEALTH SERVICE,500065 HEALTH AUTHORITIES,100010 LBH  / PARTNERSHIP AGREEMENT," £ 2,555.45 "
2023/24,APRIL,29/03/23,05/04/23,HACKNEY CARE FOR KIDS LTD,812484,F5101 SFF PVI'S SETTINGS,500115 DEVOLVED GRANTS,321100 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN (SERVICE), £ 324.00 
2023/24,APRIL,31/03/23,17/04/23,HACKNEY CARPET WAREHOUSE LTD,525571,H2555 NORTH EAST R&M,500005 EXTERNAL CONTRACTORS,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS," £ 10,150.00 "
2023/24,APRIL,29/03/23,04/04/23,HACKNEY CARPET WAREHOUSE LTD,525571,D0720 HN TEMP ACCOM HGF HOSTEL,250005 FIXTURES & FITTINGS,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS," £ 3,810.00 "
2023/24,APRIL,29/03/23,06/04/23,HACKNEY CARPET WAREHOUSE LTD,525571,H2555 NORTH EAST R&M,500005 EXTERNAL CONTRACTORS,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS," £ 6,880.00 "
2023/24,APRIL,27/03/23,04/04/23,HACKNEY CARPET WAREHOUSE LTD,525571,D0720 HN TEMP ACCOM HGF HOSTEL,250005 FIXTURES & FITTINGS,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS, £ 790.00 
2023/24,APRIL,30/03/23,18/04/23,HACKNEY CARPET WAREHOUSE LTD,525571,H3009 REACTIVE REPAIRS,500005 EXTERNAL CONTRACTORS,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS," £ 8,569.00 "
2023/24,APRIL,20/03/23,06/04/23,HACKNEY CARPET WAREHOUSE LTD,525571,H3009 REACTIVE REPAIRS,500005 EXTERNAL CONTRACTORS,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS," £ 4,160.00 "
2023/24,APRIL,20/03/23,06/04/23,HACKNEY CARPET WAREHOUSE LTD,525571,H3008 WORKFLOW,500005 EXTERNAL CONTRACTORS,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS, £ 380.00 
2023/24,APRIL,13/04/23,26/04/23,HACKNEY CARPET WAREHOUSE LTD,525571,H2905 PERFORMANCE & STANDARDS,200115 R&M - LEGAL ACTION DISREPAIR,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS," £ 123,831.54 "
2023/24,APRIL,13/04/23,19/04/23,HACKNEY CARPET WAREHOUSE LTD,525571,H3007 VOIDS,500005 EXTERNAL CONTRACTORS,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS," £ 2,340.00 "
2023/24,APRIL,28/03/23,18/04/23,HACKNEY CARPET WAREHOUSE LTD,525571,H3009 REACTIVE REPAIRS,500005 EXTERNAL CONTRACTORS,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS," £ 43,113.50 "
2023/24,APRIL,15/03/23,20/04/23,HACKNEY CARPET WAREHOUSE LTD,525571,H2905 PERFORMANCE & STANDARDS,500005 EXTERNAL CONTRACTORS,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS," £ 35,779.61 "
2023/24,APRIL,21/03/23,06/04/23,HACKNEY CARPET WAREHOUSE LTD,525571,H3016 LEGAL DISREPAIR WORKS TEAM,500005 EXTERNAL CONTRACTORS,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS," £ 1,290.00 "
2023/24,APRIL,31/01/23,19/04/23,HACKNEY CARPET WAREHOUSE LTD,525571,H3009 REACTIVE REPAIRS,500005 EXTERNAL CONTRACTORS,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS," £ 10,500.00 "
2023/24,APRIL,03/02/23,18/04/23,HACKNEY CARPET WAREHOUSE LTD,525571,X7899 WOODBERRY DOWN PHASE 2-5,Y10001 COMPENSATION & DECANTING,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS," £ 2,355.00 "
2023/24,APRIL,21/03/23,03/04/23,HACKNEY COMMUNITY COLLEGE,382983,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,170000 EDUCATION," £ 13,099.95 "
2023/24,APRIL,08/09/22,05/04/23,HACKNEY COMMUNITY LAW CENTRE,503709,N2003 LEGAL EXT RECHARGEABLE WORK,440030 LEGAL FEES,281300 LEGAL SERVICES / LEGAL OPINION," £ 22,000.00 "
2023/24,APRIL,30/01/23,18/04/23,HACKNEY COMMUNITY LAW CENTRE            ,S2029Hac10096,N2003 LEGAL EXT RECHARGEABLE WORK,440030 LEGAL FEES,100004 LBH  / SUNDRY," £ 9,500.00 "
2023/24,APRIL,03/04/23,21/04/23,HACKNEY COUNCIL FOR VOLUNTARY SERVICE,471646,D0561 COMMISSIONING MANAGEMENT TEAM,500005 EXTERNAL CONTRACTORS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 88,752.75 "
2023/24,APRIL,04/04/23,12/04/23,HACKNEY COUNCIL FOR VOLUNTARY SERVICE,471646,D0815 VOLUNTARY SECTOR CONTRACTS -OP,510000 VOLUNTARY SECTOR CONTRACTS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 41,641.17 "
2023/24,APRIL,04/04/23,27/04/23,HACKNEY EMPIRE TRADING LIMITED,234221,F0362 YH: COMMISSIONING,500085 OTHER AGENCIES,291300 ARTS & LEISURE SERVICES / PERFORMING ARTS," £ 10,000.00 "
2023/24,APRIL,29/03/23,04/04/23,HACKNEY EMPIRE TRADING LIMITED,234221,F9204 MUSIC PROJECTS,500005 EXTERNAL CONTRACTORS,291300 ARTS & LEISURE SERVICES / PERFORMING ARTS," £ 4,145.98 "
2023/24,APRIL,12/04/23,21/04/23,HACKNEY FOSTER CARERS COUNCIL,815611,F0149 FOSTERING TEAM,510000 VOLUNTARY SECTOR CONTRACTS,322003 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / FOSTERING (SERVICE)," £ 3,000.00 "
2023/24,APRIL,14/04/23,24/04/23,HACKNEY FRIENDS ASSOCIATION,821315,H2815 RESIDENT PARTICIPATION TEAM,470000 VOLUNTARY SECTOR GRANTS PAID,100001 LBH  / VOLUNTARY SECTOR CONTRACTS, £ 718.50 
2023/24,APRIL,06/04/23,18/04/23,HACKNEY MARSH PARTNERSHIP,739269,J2015 INCOME MAXIMISATION (IM) TEAM,500005 EXTERNAL CONTRACTORS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 4,000.00 "
2023/24,APRIL,01/04/23,21/04/23,HACKNEY PLAY ASSOCIATION,072711,F0362 YH: COMMISSIONING,500085 OTHER AGENCIES,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 51,500.00 "
2023/24,APRIL,01/04/23,24/04/23,HACKNEY PLAY ASSOCIATION,072711,F0365 YH: ADVENTURE PLAYGROUND ,500005 EXTERNAL CONTRACTORS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED, £ 704.64 
2023/24,APRIL,17/04/23,21/04/23,HACKNEY QUEST,745628,F0362 YH: COMMISSIONING,500085 OTHER AGENCIES,291120 ARTS & LEISURE SERVICES / ORGANISED ACTIVITIES," £ 20,625.00 "
2023/24,APRIL,04/04/23,25/04/23,HACKNEY SCHOOLS FOR THE FUTURE 2 LTD,820155,J4000 BUILDING SCHOOLS FOR FUTURE-ED,440105 OTHER PROFESSIONAL FEES,179999 EDUCATION / NOT ELSEWHERE CLASSIFIED," £ 6,906.00 "
2023/24,APRIL,04/04/23,25/04/23,HACKNEY SCHOOLS FOR THE FUTURE LTD,812999,J4000 BUILDING SCHOOLS FOR FUTURE-ED,440105 OTHER PROFESSIONAL FEES,"391110 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / CONSTRUCTION"," £ 6,800.00 "
2023/24,APRIL,13/04/23,21/04/23,HACKNEY SCHOOLS FOR THE FUTURE LTD,812999,S3769 BRITANNIA PHASE 2B,Y30003 CONTRACTORS - CONSTRUCTION,"391110 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / CONSTRUCTION"," £ 64,465.98 "
2023/24,APRIL,13/04/23,21/04/23,HACKNEY SCHOOLS FOR THE FUTURE LTD,812999,T5073 BRITANNIA PHASE 1A & 1B,Y30003 CONTRACTORS - CONSTRUCTION,"391110 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / CONSTRUCTION"," £ 11,155.56 "
2023/24,APRIL,13/04/23,21/04/23,HACKNEY SCHOOLS FOR THE FUTURE LTD,812999,S5571 KINGS HALL LC - DESIGN TEAM,Y30003 CONTRACTORS - CONSTRUCTION,"391110 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / CONSTRUCTION"," £ 10,300.00 "
2023/24,APRIL,13/04/23,24/04/23,HACKNEY SCHOOLS FOR THE FUTURE LTD,812999,T9041 AMP CONTINGENCY,Y30003 CONTRACTORS - CONSTRUCTION,"391110 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / CONSTRUCTION"," £ 33,903.90 "
2023/24,APRIL,31/03/23,14/04/23,HACKNEY STEAM SERVICES LTD,823899,J1701 FLEET MAINTENANCE,300010 VEHICLE REPAIRS & MAINTENANCE,VEHICLE MANAGEMENT / MAINTENANCE," £ 1,130.00 "
2023/24,APRIL,29/03/23,03/04/23,HAGGERSTON SCHOOL,812092,F5200 DELEGATED MAINSTREAM SCHOOLS,500115 DEVOLVED GRANTS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 33,189.00 "
2023/24,APRIL,30/03/23,04/04/23,HAGGERSTON SCHOOL,812092,F5200 DELEGATED MAINSTREAM SCHOOLS,500115 DEVOLVED GRANTS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 1,200.00 "
2023/24,APRIL,29/03/23,03/04/23,HALL & KAY SECURITY ENGINEERING,821611,B0096 HV CLISSOLD HOUSE,200000 REPAIRS & MAINTENANCE,192210 FACILITIES & MANAGEMENT SERVICES / SECURITY / ACCESS CONTROL," £ 4,155.69 "
2023/24,APRIL,29/03/23,11/04/23,HALL & KAY SECURITY ENGINEERING,821611,D0530 OSWALD ST - RESOURCE CENTRE,200000 REPAIRS & MAINTENANCE,192210 FACILITIES & MANAGEMENT SERVICES / SECURITY / ACCESS CONTROL, £ 949.86 
2023/24,APRIL,27/03/23,24/04/23,HALL & KAY SECURITY ENGINEERING,821611,S3761 40-43 ST ANDREWS ROAD,Y50005 OTHER PROFESSIONAL - EXTERNAL,192210 FACILITIES & MANAGEMENT SERVICES / SECURITY / ACCESS CONTROL," £ 37,132.83 "
2023/24,APRIL,30/03/23,05/04/23,HALL & KAY SECURITY ENGINEERING,821611,D0720 HN TEMP ACCOM HGF HOSTEL,220000 RENTS,192210 FACILITIES & MANAGEMENT SERVICES / SECURITY / ACCESS CONTROL," £ 1,244.43 "
2023/24,APRIL,30/03/23,05/04/23,HALL MEAD SCHOOL,819982,F9301 PUPIL PREMIUM/LAC,500110 DELEGATED DSG,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 1,972.50 "
2023/24,APRIL,12/10/22,04/04/23,HALLEY HOUSE SCHOOL,820402,F7203 PRIMARY SUPPORT,470005 OTHER GRANTS PAID,171020 EDUCATION / STATUTORY EDUCATION SERVICES, £ 700.00 
2023/24,APRIL,13/10/22,04/04/23,HALLEY HOUSE SCHOOL,820402,F7203 PRIMARY SUPPORT,470005 OTHER GRANTS PAID,171020 EDUCATION / STATUTORY EDUCATION SERVICES, £ 700.00 
2023/24,APRIL,29/03/23,05/04/23,HALO NURSERY LIMITED,825382,F5101 SFF PVI'S SETTINGS,500105 DELEGATED EARLY YEARS DSG,EDUCATION," £ 3,112.20 "
2023/24,APRIL,29/03/23,20/04/23,HALO NURSERY LIMITED,825382,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,EDUCATION," £ 1,015.50 "
2023/24,APRIL,26/03/23,03/04/23,HALO NURSERY LIMITED,825382,F5101 SFF PVI'S SETTINGS,500105 DELEGATED EARLY YEARS DSG,EDUCATION," £ 1,228.50 "
2023/24,APRIL,24/04/23,28/04/23,HAMBERLEY CARE 1 LIMITED - ROSEWOOD HOUS,824370,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / RESIDENTIAL SERVICES / RESIDENTIAL CARE," £ 3,912.81 "
2023/24,APRIL,24/04/23,28/04/23,HAMBERLEY CARE 1 LIMITED - ROSEWOOD HOUS,824370,D0822 PHYSICAL SUPPORT,520045 NURSING CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / RESIDENTIAL SERVICES / RESIDENTIAL CARE," £ 3,401.44 "
2023/24,APRIL,24/04/23,28/04/23,HAMBERLEY CARE 1 LIMITED - ROSEWOOD HOUS,824370,D0822 PHYSICAL SUPPORT,520215 FREE NURSING CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / RESIDENTIAL SERVICES / RESIDENTIAL CARE, £ 941.61 
2023/24,APRIL,28/03/23,03/04/23,HANDSFREE COMPUTING,810354,B0807 ICT SERVICE DELIVERY,400020 COMPUTER HARDWARE,271440 INFORMATION COMMUNICATION TECHNOLOGY / SOFTWARE, £ 711.00 
2023/24,APRIL,19/04/23,25/04/23,HAPPITIME PLAYGROUP LTD,816639,F6100 EY BLOCK INCLUSION FUND,470000 VOLUNTARY SECTOR GRANTS PAID,171011 EDUCATION / PRESCHOOL SERVICES (SERVICE)," £ 2,212.83 "
2023/24,APRIL,30/03/23,21/04/23,HAPPY ENERGY SOLUTIONS LTD,823896,S3608 GREEN HOMES FUND,Y50005 OTHER PROFESSIONAL - EXTERNAL,FACILITIES & MANAGEMENT SERVICES / ENERGY EFFICIENCY," £ 25,801.89 "
2023/24,APRIL,23/03/23,21/04/23,HAPPY ENERGY SOLUTIONS LTD,823896,S3608 GREEN HOMES FUND,Y50005 OTHER PROFESSIONAL - EXTERNAL,FACILITIES & MANAGEMENT SERVICES / ENERGY EFFICIENCY," £ 31,490.84 "
2023/24,APRIL,19/04/23,25/04/23,HAPPY NEST NURSERY,816640,F6100 EY BLOCK INCLUSION FUND,470000 VOLUNTARY SECTOR GRANTS PAID,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE)," £ 2,616.67 "
2023/24,APRIL,16/04/23,24/04/23,HAPPY NEST NURSERY,816640,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE), £ 715.65 
