1. YEAR,2. MONTH,3. DATE INCURRED,4. DATE PAID,5. BENEFICIARY,6. SUPPLIER NO.,7. DEPARTMENT,8. PURPOSE OF EXPENDITURE,9. MERCHANT CATEGORY,Total
2023/24,JANUARY,15/01/24,19/01/24,REDACTED - PERSONAL,825429710005974295,F0102 LEAVING CARE,520175 LEAVING CARE: UNIVERSITY,LBH  / LEAVING CARE," £ 1,000.00 "
2023/24,JANUARY,15/01/24,19/01/24,REDACTED - PERSONAL,823429710005809994,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / RESIDENTIAL SERVICES / SPECIAL EDUCATIONAL NEEDS PLACEMENTS, £ 880.80 
2023/24,JANUARY,15/01/24,19/01/24,REDACTED - PERSONAL,823429710005807532,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,EDUCATION / NOT ELSEWHERE CLASSIFIED," £ 4,844.40 "
2023/24,JANUARY,15/01/24,19/01/24,REDACTED - PERSONAL,820429710005808780,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,100016 LBH  / EARLY YEARS GRANTS," £ 6,165.60 "
2023/24,JANUARY,15/01/24,22/01/24,REDACTED - PERSONAL,814429710007340733,F0101 LAC - UNDER 18S,520270 LAC INCIDENTAL EXPENDITURE,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 500.00 
2023/24,JANUARY,15/01/24,18/01/24,REDACTED - PERSONAL,826429710005868243,F0150 PLACEMENTS - NON FOSTERING,520272 LAC SAVINGS,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 512.15 
2023/24,JANUARY,09/01/24,12/01/24,REDACTED - PERSONAL,825429710003741950,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 525.00 
2023/24,JANUARY,09/01/24,12/01/24,REDACTED - PERSONAL,825429710003740950,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 525.00 
2023/24,JANUARY,09/01/24,12/01/24,REDACTED - PERSONAL,822429710003215936,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 706.29 
2023/24,JANUARY,09/01/24,12/01/24,REDACTED - PERSONAL,808429710003739213,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 464.00 
2023/24,JANUARY,09/01/24,12/01/24,REDACTED - PERSONAL,808429710003738213,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 270.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,S2065-02810,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,S2065-02809,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,S2065-02808,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 301.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,S2065-02807,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 301.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,S2065-02806,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,S2065-02805,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,S2065-02804,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 343.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,S2065-02803,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,S2065-02802,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 346.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,S2065-02801,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,S2065-02800,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 336.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,S2065-02799,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,S2065-02798,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 387.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,S2065-02797,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,S2065-02796,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 362.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,S2065-02795,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,S2065-02794,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,S2065-02793,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,S2065-02792,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,S2065-02791,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,S2065-02790,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 252.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,S2065-02789,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,S2065-02788,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,S2065-02787,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 331.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,S2065-02786,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 264.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,S2065-02785,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,826429710003506437,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 820.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,826429710003505437,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 724.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,826429710003497439,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 812.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,826429710003491333,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 358.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,826429710003490323,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / SPECIALIST NEEDS / FOSTERING SERVICE, £ 464.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,826429710003486298,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 328.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,826429710003485334,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 252.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,826429710003480307,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 456.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,826429710003479319,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 406.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,826429710003478235,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 406.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,826429710003475157,F0150 PLACEMENTS - NON FOSTERING,520070 SUPPORTED LIVING,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC"," £ 1,452.88 "
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,826429710003469155,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / RESIDENTIAL SERVICES / FOSTER CARE, £ 338.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,826429710003468155,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / RESIDENTIAL SERVICES / FOSTER CARE, £ 338.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,826429710003456169,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / RESIDENTIAL SERVICES / FOSTER CARE, £ 448.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,826429710003447144,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 448.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,826429710003289081,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 436.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,826429710003207375,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 832.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,826429710003193171,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / RESIDENTIAL SERVICES / FOSTER CARE, £ 652.40 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,826429710003191240,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 578.20 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,826429710003184330,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 620.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003494678,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 406.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003493678,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 350.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003477658,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 494.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003476658,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 350.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003474275,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 494.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003473275,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC"," £ 3,480.00 "
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003454279,F0150 PLACEMENTS - NON FOSTERING,520070 SUPPORTED LIVING,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC"," £ 3,560.00 "
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003450996,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 456.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003449614,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 464.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003448614,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 350.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003442949,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 426.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003432393,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 364.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003431393,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 406.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003426872,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 464.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003425872,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 406.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003422847,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 516.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003420749,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 514.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003419679,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 406.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003418713,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 364.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003417713,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 350.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003416701,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 406.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003398048,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 436.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003397048,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 350.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003394048,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 436.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003393048,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 350.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003364398,F0152 PLACEMENTS - FOSTERING,520220 FAMILY AND FRIENDS,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 464.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003342060,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 350.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003249060,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 540.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003203392,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 748.40 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003186431,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 832.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003179121,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 620.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003172702,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 620.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003171766,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 832.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003170560,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 620.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003168659,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 708.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003167659,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 708.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003163431,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 620.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003162357,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 832.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003160078,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 620.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003159012,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 632.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003158627,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 632.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003157097,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN," £ 2,092.80 "
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003156378,F0050 CHILDREN IN NEED,520245 SPECIAL GUARDIANSHIP,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 620.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003153581,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 716.00 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003143335,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC"," £ 1,663.72 "
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003142335,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC"," £ 1,489.84 "
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003104136,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 584.40 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003085136,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 660.40 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710003069132,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 590.44 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,825429710002996072,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 636.80 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,824429710003680374,F0150 PLACEMENTS - NON FOSTERING,520145 SEMI-INDEPENDENT PLACEMENTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / SPECIALIST NEEDS / FOSTERING SERVICE," £ 19,928.57 "
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,824429710003607255,F0150 PLACEMENTS - NON FOSTERING,520145 SEMI-INDEPENDENT PLACEMENTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / RESIDENTIAL SERVICES / SEMI-INDEPENDENT LIVING & LEAVING CARE," £ 70,680.00 "
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,824429710003595255,F0150 PLACEMENTS - NON FOSTERING,520145 SEMI-INDEPENDENT PLACEMENTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / RESIDENTIAL SERVICES / SEMI-INDEPENDENT LIVING & LEAVING CARE," £ 42,780.00 "
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,824429710003510972,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 265.14 
2023/24,JANUARY,08/01/24,12/01/24,REDACTED - PERSONAL,824429710003509972,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,LBH  / INDIVIDUAL ADOPTERS OR FOSTER CARERS, £ 308.57 
