1. YEAR,2. MONTH,3. DATE INCURRED,4. DATE PAID,5. BENEFICIARY,6. SUPPLIER NO.,7. DEPARTMENT,8. PURPOSE OF EXPENDITURE,9. MERCHANT CATEGORY,Total
2023/24,JULY,14/07/23,21/07/23,GURU CLEANING PROPERTIES LTD,825499,F0050 CHILDREN IN NEED,520025 SECTION 17 1989 CHILDREN'S ACT,CLEANING & JANITORIAL, £ 510.00 
2023/24,JULY,01/07/23,20/07/23,GUYS & ST THOMAS' NHS FOUNDATION TRUST,818168,D0868 CLINICAL SEXUAL HEALTH SERVICE,500065 HEALTH AUTHORITIES,100010 LBH  / PARTNERSHIP AGREEMENT," £ 9,150.77 "
2023/24,JULY,01/07/23,21/07/23,GUYS & ST THOMAS' NHS FOUNDATION TRUST,818168,D0868 CLINICAL SEXUAL HEALTH SERVICE,500065 HEALTH AUTHORITIES,100010 LBH  / PARTNERSHIP AGREEMENT," £ 2,103.02 "
2023/24,JULY,03/07/23,12/07/23,HACKNEY BMX CLUB,817873,D0050 SPORTS DEVELOPMENT,500005 EXTERNAL CONTRACTORS,291400 ARTS & LEISURE SERVICES / SPORT & FITNESS, £ 384.94 
2023/24,JULY,05/07/23,14/07/23,HACKNEY CARE FOR KIDS LTD,812484,F5101 SFF PVI'S SETTINGS,500115 DEVOLVED GRANTS,321100 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN (SERVICE), £ 362.70 
2023/24,JULY,26/06/23,06/07/23,HACKNEY CARE FOR KIDS LTD,812484,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,321100 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN (SERVICE)," £ 5,725.20 "
2023/24,JULY,28/06/23,04/07/23,HACKNEY CARPET WAREHOUSE LTD,525571,D0720 HN TEMP ACCOM HGF HOSTEL,250005 FIXTURES & FITTINGS,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS," £ 4,440.00 "
2023/24,JULY,28/06/23,18/07/23,HACKNEY CARPET WAREHOUSE LTD,525571,X7899 WOODBERRY DOWN PHASE 2-5,Y10001 COMPENSATION & DECANTING,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS," £ 1,798.00 "
2023/24,JULY,04/07/23,13/07/23,HACKNEY CARPET WAREHOUSE LTD,525571,H2905 PERFORMANCE & STANDARDS,200115 R&M - LEGAL ACTION DISREPAIR,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS," £ 86,764.94 "
2023/24,JULY,04/07/23,13/07/23,HACKNEY CARPET WAREHOUSE LTD,525571,X5995 VOID RE-SERVICING,Y30003 CONTRACTORS - CONSTRUCTION,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS," £ 69,555.10 "
2023/24,JULY,04/07/23,13/07/23,HACKNEY CARPET WAREHOUSE LTD,525571,H2555 NORTH EAST R&M,200155 REACTIVE MAINTENANCE - VOIDS,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS," £ 43,406.32 "
2023/24,JULY,04/07/23,13/07/23,HACKNEY CARPET WAREHOUSE LTD,525571,H2555 NORTH EAST R&M,200145 REACTIVE MAINTENANCE - IND,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS," £ 18,839.32 "
2023/24,JULY,04/07/23,13/07/23,HACKNEY CARPET WAREHOUSE LTD,525571,H3009 REACTIVE REPAIRS,200115 R&M - LEGAL ACTION DISREPAIR,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS," £ 40,547.11 "
2023/24,JULY,04/07/23,13/07/23,HACKNEY CARPET WAREHOUSE LTD,525571,H3016 LEGAL DISREPAIR WORKS TEAM,200115 R&M - LEGAL ACTION DISREPAIR,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS," £ 3,853.30 "
2023/24,JULY,04/07/23,12/07/23,HACKNEY CARPET WAREHOUSE LTD,525571,H3016 LEGAL DISREPAIR WORKS TEAM,500005 EXTERNAL CONTRACTORS,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS," £ 3,379.58 "
2023/24,JULY,26/06/23,05/07/23,HACKNEY CARPET WAREHOUSE LTD,525571,D0720 HN TEMP ACCOM HGF HOSTEL,220000 RENTS,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS, £ 450.00 
2023/24,JULY,26/06/23,05/07/23,HACKNEY CARPET WAREHOUSE LTD,525571,D0720 HN TEMP ACCOM HGF HOSTEL,250005 FIXTURES & FITTINGS,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS, £ 290.00 
2023/24,JULY,31/05/23,19/07/23,HACKNEY CARPET WAREHOUSE LTD,525571,X7893 PHASE 2 & OTHER HEADS,Y10001 COMPENSATION & DECANTING,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS," £ 2,563.00 "
2023/24,JULY,07/06/23,07/07/23,HACKNEY CARPET WAREHOUSE LTD,525571,X7079 BRIDPORT,Y10001 COMPENSATION & DECANTING,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS," £ 1,245.00 "
2023/24,JULY,20/03/23,20/07/23,HACKNEY CARPET WAREHOUSE LTD,525571,X7899 WOODBERRY DOWN PHASE 2-5,Y10001 COMPENSATION & DECANTING,211210 FURNITURE & SOFT FURNISHINGS / SOFT FURNISHINGS," £ 3,690.00 "
2023/24,JULY,01/06/23,28/07/23,HACKNEY CHINESE COMMUNITY SERVICES,258464,A2001 STRATEGIC POLICY AND RESEARCH,510000 VOLUNTARY SECTOR CONTRACTS,321012 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / BLACK & MINORITY ETHNIC SERVICES (SERVICE)," £ 20,981.40 "
2023/24,JULY,27/06/23,06/07/23,HACKNEY CO-OPERATIVE DEVELOPMENTS (HCD L,095464,H0643 ECONOMIC DEVELOPMENT,430035 CONSULTATION / EVENTS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 3,600.00 "
2023/24,JULY,07/07/23,13/07/23,HACKNEY COFFEE GROUP LTD                ,S2029Hac10387,F0102 LEAVING CARE,520030 SECTION 24 1989 CHILDREN'S ACT,100004 LBH  / SUNDRY," £ 2,000.00 "
2023/24,JULY,28/06/23,11/07/23,HACKNEY COMMUNITY LAW CENTRE,503709,N2003 LEGAL EXT RECHARGEABLE WORK,440030 LEGAL FEES,281300 LEGAL SERVICES / LEGAL OPINION," £ 16,000.00 "
2023/24,JULY,05/07/23,14/07/23,HACKNEY COUNCIL FOR VOLUNTARY SERVICE,471646,D0815 VOLUNTARY SECTOR CONTRACTS -OP,510000 VOLUNTARY SECTOR CONTRACTS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 41,641.17 "
2023/24,JULY,05/07/23,12/07/23,HACKNEY EMPIRE TRADING LIMITED,234221,F0362 YH: COMMISSIONING,500085 OTHER AGENCIES,291300 ARTS & LEISURE SERVICES / PERFORMING ARTS," £ 10,000.00 "
2023/24,JULY,12/07/23,19/07/23,HACKNEY FOODBANK,818042,A2103 FILM LOCATION MANAGEMENT,500005 EXTERNAL CONTRACTORS,100020 LBH  / GRANTS OR STATUTORY PAYMENTS / OTHER, £ 350.00 
2023/24,JULY,05/07/23,12/07/23,HACKNEY FOSTER CARERS COUNCIL,815611,F0149 FOSTERING TEAM,510000 VOLUNTARY SECTOR CONTRACTS,322003 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / FOSTERING (SERVICE)," £ 3,000.00 "
2023/24,JULY,06/07/23,12/07/23,HACKNEY NEW PRIMARY SCHOOL,823717,F6309 ACADEMIES - SEN STATEMENT FUND,500005 EXTERNAL CONTRACTORS,EDUCATION," £ 22,760.75 "
2023/24,JULY,01/06/23,19/07/23,HACKNEY PLAY ASSOCIATION,072711,F0365 YH: ADVENTURE PLAYGROUND ,500005 EXTERNAL CONTRACTORS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 5,303.44 "
2023/24,JULY,01/06/23,14/07/23,HACKNEY PLAY ASSOCIATION,072711,F0362 YH: COMMISSIONING,500085 OTHER AGENCIES,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 14,750.00 "
2023/24,JULY,01/07/23,14/07/23,HACKNEY PLAY ASSOCIATION,072711,F0362 YH: COMMISSIONING,500085 OTHER AGENCIES,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 27,250.00 "
2023/24,JULY,01/07/23,17/07/23,HACKNEY PLAY ASSOCIATION,072711,F0362 YH: COMMISSIONING,500085 OTHER AGENCIES,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 9,500.00 "
2023/24,JULY,27/06/23,13/07/23,HACKNEY PLAYBUS,805361,H0678 INTEGRATED GANGS UNIT,500005 EXTERNAL CONTRACTORS,331000 SPORTS & PLAYGROUND EQUIPMENT & MAINTENANCE / PLAYGROUND EQUIPMENT, £ 450.00 
2023/24,JULY,25/07/23,31/07/23,HACKNEY PLAYBUS,805361,F9117 LINDEN CC EXT SERV'CS,500005 EXTERNAL CONTRACTORS,331000 SPORTS & PLAYGROUND EQUIPMENT & MAINTENANCE / PLAYGROUND EQUIPMENT, £ 650.00 
2023/24,JULY,14/01/23,07/07/23,HACKNEY PLAYBUS,805361,D0060 SPORT ENGLAND LD PILOT,500005 EXTERNAL CONTRACTORS,331000 SPORTS & PLAYGROUND EQUIPMENT & MAINTENANCE / PLAYGROUND EQUIPMENT," £ 2,500.00 "
2023/24,JULY,05/07/23,12/07/23,HACKNEY QUEST,745628,F0362 YH: COMMISSIONING,500085 OTHER AGENCIES,291120 ARTS & LEISURE SERVICES / ORGANISED ACTIVITIES," £ 20,625.00 "
2023/24,JULY,06/07/23,17/07/23,HACKNEY SCHOOLS FOR THE FUTURE 2 LTD,820155,T9031 PRU NILE STREET,Y30003 CONTRACTORS - CONSTRUCTION,179999 EDUCATION / NOT ELSEWHERE CLASSIFIED," £ 34,329.90 "
2023/24,JULY,06/07/23,17/07/23,HACKNEY SCHOOLS FOR THE FUTURE 2 LTD,820155,T0398 TIGER WAY DEVELOPMENT,Y30003 CONTRACTORS - CONSTRUCTION,179999 EDUCATION / NOT ELSEWHERE CLASSIFIED," £ 11,443.30 "
2023/24,JULY,04/07/23,17/07/23,HACKNEY SCHOOLS FOR THE FUTURE 2 LTD,820155,J4000 BUILDING SCHOOLS FOR FUTURE-ED,440105 OTHER PROFESSIONAL FEES,179999 EDUCATION / NOT ELSEWHERE CLASSIFIED," £ 6,906.00 "
2023/24,JULY,12/07/23,19/07/23,HACKNEY SCHOOLS FOR THE FUTURE LTD,812999,S3769 BRITANNIA PHASE 2B,Y30003 CONTRACTORS - CONSTRUCTION,"391110 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / CONSTRUCTION"," £ 85,817.54 "
2023/24,JULY,12/07/23,21/07/23,HACKNEY SCHOOLS FOR THE FUTURE LTD,812999,T5073 BRITANNIA PHASE 1A & 1B,Y30003 CONTRACTORS - CONSTRUCTION,"391110 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / CONSTRUCTION"," £ 9,289.88 "
2023/24,JULY,04/07/23,17/07/23,HACKNEY SCHOOLS FOR THE FUTURE LTD,812999,J4000 BUILDING SCHOOLS FOR FUTURE-ED,440105 OTHER PROFESSIONAL FEES,"391110 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / CONSTRUCTION"," £ 6,800.00 "
2023/24,JULY,17/07/23,27/07/23,HACKNEY SCHOOLS FOR THE FUTURE LTD,812999,T9051 SIR THOMAS ABNEY AMP,Y30003 CONTRACTORS - CONSTRUCTION,"391110 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / CONSTRUCTION"," £ 49,356.26 "
2023/24,JULY,10/07/23,14/07/23,HACKNEY SHED,813105,D0251 CULTURAL SERVICES,430035 CONSULTATION / EVENTS,291100 ARTS & LEISURE SERVICES / MUSEUMS & ART," £ 2,500.00 "
2023/24,JULY,09/07/23,17/07/23,HACKNEY SOCIETY,096339,D0112 SPRINGFIELD PARK,500005 EXTERNAL CONTRACTORS,189999 ENVIRONMENTAL SERVICES / NOT ELSEWHERE CLASSIFIED, £ 900.00 
2023/24,JULY,30/06/23,06/07/23,HACKNEY STEAM SERVICES LTD,823899,J1701 FLEET MAINTENANCE,300010 VEHICLE REPAIRS & MAINTENANCE,VEHICLE MANAGEMENT / MAINTENANCE," £ 1,550.00 "
2023/24,JULY,23/06/23,04/07/23,HACKNEY TREE PEOPLE (TREE MUSKETEERS),821201,H0259 HIGHWAYS,500005 EXTERNAL CONTRACTORS,241600 HORTICULTURAL / TREES & SHRUBS," £ 11,800.00 "
2023/24,JULY,09/07/23,26/07/23,HACKNEY TREE PEOPLE (TREE MUSKETEERS),821201,H0259 HIGHWAYS,500005 EXTERNAL CONTRACTORS,241600 HORTICULTURAL / TREES & SHRUBS," £ 15,000.00 "
2023/24,JULY,30/06/23,11/07/23,HAGGERSTON SCHOOL,812092,F5200 DELEGATED MAINSTREAM SCHOOLS,500115 DEVOLVED GRANTS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 120,577.50 "
2023/24,JULY,29/06/23,05/07/23,HAGGERSTON SCHOOL,812092,F5200 DELEGATED MAINSTREAM SCHOOLS,500115 DEVOLVED GRANTS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 32,154.00 "
2023/24,JULY,06/07/23,19/07/23,HAGGERSTON SCHOOL,812092,F6311 LBH MAINSTREAM & ARP SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 71,001.41 "
2023/24,JULY,23/06/23,06/07/23,HAGGERSTON SCHOOL,812092,T9028 BSF LC EARLY FAILURE CONTING,Y30003 CONTRACTORS - CONSTRUCTION,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 5,081.00 "
2023/24,JULY,30/06/23,07/07/23,HALL & KAY SECURITY ENGINEERING,821611,F9113 LINDEN CHILDREN CENTRE,200000 REPAIRS & MAINTENANCE,192210 FACILITIES & MANAGEMENT SERVICES / SECURITY / ACCESS CONTROL," £ 1,570.76 "
2023/24,JULY,21/06/23,03/07/23,HALL & KAY SECURITY ENGINEERING,821611,B0072 FACILITIES MANAGEMENT,250000 SECURITY SYSTEMS,192210 FACILITIES & MANAGEMENT SERVICES / SECURITY / ACCESS CONTROL," £ 6,950.29 "
2023/24,JULY,27/06/23,05/07/23,HALL & KAY SECURITY ENGINEERING,821611,F9119 COMBERTON CHILDRENS CENTRE,200000 REPAIRS & MAINTENANCE,192210 FACILITIES & MANAGEMENT SERVICES / SECURITY / ACCESS CONTROL," £ 1,280.40 "
2023/24,JULY,12/07/23,24/07/23,HALLEY HOUSE SCHOOL,820402,F6315 OUTBOROUGH LA SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES, £ 952.67 
2023/24,JULY,19/07/23,26/07/23,HALLEY HOUSE SCHOOL,820402,F5101 SFF PVI'S SETTINGS,500105 DELEGATED EARLY YEARS DSG,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 2,324.40 "
2023/24,JULY,26/07/23,31/07/23,HALO NURSERY LIMITED,825382,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,EDUCATION," £ 1,761.60 "
2023/24,JULY,26/06/23,07/07/23,HALO NURSERY LIMITED,825382,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,EDUCATION," £ 4,238.85 "
2023/24,JULY,11/07/23,21/07/23,HAMBERLEY CARE 1 LIMITED - ROSEWOOD HOUS,824370,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / RESIDENTIAL SERVICES / RESIDENTIAL CARE," £ 3,651.96 "
2023/24,JULY,11/07/23,21/07/23,HAMBERLEY CARE 1 LIMITED - ROSEWOOD HOUS,824370,D0822 PHYSICAL SUPPORT,520045 NURSING CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / RESIDENTIAL SERVICES / RESIDENTIAL CARE," £ 3,174.68 "
2023/24,JULY,11/07/23,21/07/23,HAMBERLEY CARE 1 LIMITED - ROSEWOOD HOUS,824370,D0822 PHYSICAL SUPPORT,920180 CRAG INCOME,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / RESIDENTIAL SERVICES / RESIDENTIAL CARE," £ 1,671.45 "
2023/24,JULY,11/07/23,21/07/23,HAMBERLEY CARE 1 LIMITED - ROSEWOOD HOUS,824370,D0822 PHYSICAL SUPPORT,520215 FREE NURSING CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / RESIDENTIAL SERVICES / RESIDENTIAL CARE, £ 878.84 
2023/24,JULY,11/07/23,21/07/23,HAMBERLEY CARE 1 LIMITED - ROSEWOOD HOUS,824370,D0829 MENTAL HEALTH SUPPORT (ELFT),520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / RESIDENTIAL SERVICES / RESIDENTIAL CARE," £ 4,251.00 "
2023/24,JULY,04/07/23,10/07/23,HAMLETTS LTD,825407,F0150 PLACEMENTS - NON FOSTERING,520146 SEMI-INDEPENDENT (18+),SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / RESIDENTIAL SERVICES / SEMI-INDEPENDENT LIVING & LEAVING CARE," £ 8,928.53 "
2023/24,JULY,04/05/23,10/07/23,HAMLETTS LTD,825407,F0150 PLACEMENTS - NON FOSTERING,520146 SEMI-INDEPENDENT (18+),SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / RESIDENTIAL SERVICES / SEMI-INDEPENDENT LIVING & LEAVING CARE," £ 5,207.14 "
2023/24,JULY,03/04/23,10/07/23,HAMLETTS LTD,825407,F0150 PLACEMENTS - NON FOSTERING,520146 SEMI-INDEPENDENT (18+),SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / RESIDENTIAL SERVICES / SEMI-INDEPENDENT LIVING & LEAVING CARE," £ 6,704.24 "
2023/24,JULY,01/07/23,12/07/23,HARDMAN STRUCTURAL ENGINEERS LIMITED,809953,H2555 NORTH EAST R&M,500005 EXTERNAL CONTRACTORS,"391200 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / ENGINEERING"," £ 1,150.00 "
2023/24,JULY,26/06/23,04/07/23,HARDMAN STRUCTURAL ENGINEERS LIMITED,809953,H2555 NORTH EAST R&M,500005 EXTERNAL CONTRACTORS,"391200 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / ENGINEERING"," £ 4,350.00 "
2023/24,JULY,26/06/23,24/07/23,HARDMAN STRUCTURAL ENGINEERS LIMITED,809953,H2555 NORTH EAST R&M,440060 SURVEY FEES,"391200 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / ENGINEERING"," £ 1,150.00 "
2023/24,JULY,26/06/23,17/07/23,HARDMAN STRUCTURAL ENGINEERS LIMITED,809953,H2555 NORTH EAST R&M,500005 EXTERNAL CONTRACTORS,"391200 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / ENGINEERING", £ 704.80 
2023/24,JULY,14/07/23,21/07/23,HARDMAN STRUCTURAL ENGINEERS LIMITED,809953,H2555 NORTH EAST R&M,440060 SURVEY FEES,"391200 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / ENGINEERING"," £ 2,550.00 "
2023/24,JULY,19/05/23,04/07/23,HARDMAN STRUCTURAL ENGINEERS LIMITED,809953,H2555 NORTH EAST R&M,500005 EXTERNAL CONTRACTORS,"391200 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / ENGINEERING", £ 650.00 
2023/24,JULY,05/06/23,13/07/23,HARDMAN STRUCTURAL ENGINEERS LIMITED,809953,H2555 NORTH EAST R&M,500005 EXTERNAL CONTRACTORS,"391200 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / ENGINEERING", £ 650.00 
2023/24,JULY,27/04/23,13/07/23,HARDMAN STRUCTURAL ENGINEERS LIMITED,809953,H2555 NORTH EAST R&M,500005 EXTERNAL CONTRACTORS,"391200 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / ENGINEERING"," £ 1,950.00 "
2023/24,JULY,02/07/23,21/07/23,HARMONY HEALTHCARE,825880,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,HEALTHCARE, £ 373.52 
2023/24,JULY,09/07/23,21/07/23,HARMONY HEALTHCARE,825880,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,HEALTHCARE, £ 373.52 
2023/24,JULY,25/06/23,06/07/23,HARMONY HEALTHCARE,825880,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,HEALTHCARE, £ 560.28 
2023/24,JULY,18/06/23,03/07/23,HARMONY HEALTHCARE,825880,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,HEALTHCARE, £ 560.28 
2023/24,JULY,19/07/23,25/07/23,HARPER COLLINS PUBLISHERS,288241,B0805 DATA & INSIGHT,470010 SUBSCRIPTIONS,171114 EDUCATION / LITERATURE," £ 2,550.00 "
2023/24,JULY,30/06/23,05/07/23,HARRINGTON HILL PRIMARY SCHOOL,809242,F5200 DELEGATED MAINSTREAM SCHOOLS,500115 DEVOLVED GRANTS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 26,190.00 "
2023/24,JULY,29/06/23,05/07/23,HARRINGTON HILL PRIMARY SCHOOL,809242,F5200 DELEGATED MAINSTREAM SCHOOLS,500115 DEVOLVED GRANTS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 20,195.50 "
2023/24,JULY,06/07/23,13/07/23,HARRINGTON HILL PRIMARY SCHOOL,809242,F6311 LBH MAINSTREAM & ARP SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 16,050.25 "
2023/24,JULY,12/06/23,17/07/23,HARRINGTON HILL PRIMARY SCHOOL,809242,F7423 HOL. ACTIVITY & FOOD PROGRAMME,440040 CONSULTANCY FEES,171020 EDUCATION / STATUTORY EDUCATION SERVICES, £ 300.00 
2023/24,JULY,30/06/23,06/07/23,HARRIS ELECTRICAL LTD,719012,J2010 DISCRETIONARY CRISIS SUPPORT,530035 SOCIAL FUND,161000 DOMESTIC GOODS / COMMERCIAL, £ 275.00 
2023/24,JULY,30/06/23,06/07/23,HARRIS ELECTRICAL LTD,719012,D0724 HN AD HOUSING NEEDS HGF,220000 RENTS,161000 DOMESTIC GOODS / COMMERCIAL, £ 275.00 
2023/24,JULY,29/06/23,06/07/23,HARRIS ELECTRICAL LTD,719012,D0724 HN AD HOUSING NEEDS HGF,220000 RENTS,161000 DOMESTIC GOODS / COMMERCIAL, £ 550.00 
2023/24,JULY,29/06/23,06/07/23,HARRIS ELECTRICAL LTD,719012,J2010 DISCRETIONARY CRISIS SUPPORT,530035 SOCIAL FUND,161000 DOMESTIC GOODS / COMMERCIAL, £ 275.00 
2023/24,JULY,11/07/23,17/07/23,HARRIS ELECTRICAL LTD,719012,J2010 DISCRETIONARY CRISIS SUPPORT,530035 SOCIAL FUND,161000 DOMESTIC GOODS / COMMERCIAL, £ 550.00 
2023/24,JULY,07/07/23,13/07/23,HARRIS ELECTRICAL LTD,719012,J2010 DISCRETIONARY CRISIS SUPPORT,530035 SOCIAL FUND,161000 DOMESTIC GOODS / COMMERCIAL, £ 550.00 
2023/24,JULY,28/06/23,05/07/23,HARRIS ELECTRICAL LTD,719012,D0724 HN AD HOUSING NEEDS HGF,220000 RENTS,161000 DOMESTIC GOODS / COMMERCIAL, £ 275.00 
2023/24,JULY,28/06/23,04/07/23,HARRIS ELECTRICAL LTD,719012,J2010 DISCRETIONARY CRISIS SUPPORT,530035 SOCIAL FUND,161000 DOMESTIC GOODS / COMMERCIAL, £ 550.00 
2023/24,JULY,28/06/23,04/07/23,HARRIS ELECTRICAL LTD,719012,D0724 HN AD HOUSING NEEDS HGF,220000 RENTS,161000 DOMESTIC GOODS / COMMERCIAL, £ 275.00 
2023/24,JULY,05/07/23,11/07/23,HARRIS ELECTRICAL LTD,719012,J2010 DISCRETIONARY CRISIS SUPPORT,530035 SOCIAL FUND,161000 DOMESTIC GOODS / COMMERCIAL, £ 550.00 
2023/24,JULY,18/07/23,28/07/23,HARRIS ELECTRICAL LTD,719012,J2010 DISCRETIONARY CRISIS SUPPORT,530035 SOCIAL FUND,161000 DOMESTIC GOODS / COMMERCIAL, £ 275.00 
2023/24,JULY,04/07/23,11/07/23,HARRIS ELECTRICAL LTD,719012,D0720 HN TEMP ACCOM HGF HOSTEL,250005 FIXTURES & FITTINGS,161000 DOMESTIC GOODS / COMMERCIAL, £ 558.50 
2023/24,JULY,04/07/23,11/07/23,HARRIS ELECTRICAL LTD,719012,D0724 HN AD HOUSING NEEDS HGF,220000 RENTS,161000 DOMESTIC GOODS / COMMERCIAL, £ 275.00 
2023/24,JULY,13/07/23,20/07/23,HARRIS ELECTRICAL LTD,719012,J2010 DISCRETIONARY CRISIS SUPPORT,530035 SOCIAL FUND,161000 DOMESTIC GOODS / COMMERCIAL, £ 275.00 
2023/24,JULY,01/07/23,06/07/23,HARRIS ELECTRICAL LTD,719012,J2010 DISCRETIONARY CRISIS SUPPORT,530035 SOCIAL FUND,161000 DOMESTIC GOODS / COMMERCIAL, £ 275.00 
2023/24,JULY,21/07/23,28/07/23,HARRIS ELECTRICAL LTD,719012,D0724 HN AD HOUSING NEEDS HGF,220000 RENTS,161000 DOMESTIC GOODS / COMMERCIAL, £ 550.00 
2023/24,JULY,14/07/23,28/07/23,HARRIS ELECTRICAL LTD,719012,J2010 DISCRETIONARY CRISIS SUPPORT,530035 SOCIAL FUND,161000 DOMESTIC GOODS / COMMERCIAL, £ 275.00 
2023/24,JULY,17/07/23,20/07/23,HARRIS ELECTRICAL LTD,719012,J2010 DISCRETIONARY CRISIS SUPPORT,530035 SOCIAL FUND,161000 DOMESTIC GOODS / COMMERCIAL, £ 275.00 
2023/24,JULY,23/07/23,28/07/23,HARRIS ELECTRICAL LTD,719012,D0724 HN AD HOUSING NEEDS HGF,220000 RENTS,161000 DOMESTIC GOODS / COMMERCIAL, £ 550.00 
2023/24,JULY,29/06/23,11/07/23,HASMONEAN HIGH SCHOOL,817788,F6315 OUTBOROUGH LA SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 13,145.00 "
2023/24,JULY,30/06/23,14/07/23,HATS GROUP LIMITED,817064,F7304 TRANSPORT SOLUTIONS,320005 TAXIS / MINI CABS,369999 PUBLIC TRANSPORT / NOT ELSEWHERE CLASSIFIED," £ 11,598.94 "
2023/24,JULY,09/07/23,27/07/23,HATS GROUP LIMITED,817064,F7304 TRANSPORT SOLUTIONS,320005 TAXIS / MINI CABS,369999 PUBLIC TRANSPORT / NOT ELSEWHERE CLASSIFIED," £ 9,684.34 "
2023/24,JULY,25/06/23,14/07/23,HATS GROUP LIMITED,817064,F7304 TRANSPORT SOLUTIONS,320005 TAXIS / MINI CABS,369999 PUBLIC TRANSPORT / NOT ELSEWHERE CLASSIFIED," £ 11,219.14 "
