1. YEAR,2. MONTH,3. DATE INCURRED,4. DATE PAID,5. BENEFICIARY,6. SUPPLIER NO.,7. DEPARTMENT,8. PURPOSE OF EXPENDITURE,9. MERCHANT CATEGORY,Total
2023/24,AUGUST,01/08/23,11/08/23,COMMUNITY AFRICAN NETWORK (CAN),823160,D0868 CLINICAL SEXUAL HEALTH SERVICE,510000 VOLUNTARY SECTOR CONTRACTS,HEALTHCARE / PUBLIC HEALTH," £ 6,250.00 "
2023/24,AUGUST,05/08/23,14/08/23,COMMUNITY AFRICAN NETWORK (CAN),823160,D0868 CLINICAL SEXUAL HEALTH SERVICE,510000 VOLUNTARY SECTOR CONTRACTS,HEALTHCARE / PUBLIC HEALTH," £ 2,311.00 "
2023/24,AUGUST,08/08/23,18/08/23,COMMUNITY HOUSING & THERAPY,813103,D0829 MENTAL HEALTH SUPPORT (ELFT),520040 RESIDENTIAL CARE,151511 HEALTHCARE / SOCIAL POLICY," £ 5,576.80 "
2023/24,AUGUST,08/08/23,18/08/23,COMMUNITY INTEGRATED CARE,817744,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 14,286.76 "
2023/24,AUGUST,01/08/23,07/08/23,COMPASS CHILDREN'S HOMES LIMITED,824059,F0150 PLACEMENTS - NON FOSTERING,520040 RESIDENTIAL CARE,EDUCATION," £ 5,395.00 "
2023/24,AUGUST,01/08/23,07/08/23,COMPASS FOSTERING EAST,821782,F0152 PLACEMENTS - FOSTERING,520010 INDEPENDENT FOSTER CARERS,322003 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / FOSTERING (SERVICE)," £ 3,497.86 "
2023/24,AUGUST,01/08/23,07/08/23,COMPASS FOSTERING EAST,821782,F0150 PLACEMENTS - NON FOSTERING,520070 SUPPORTED LIVING,322003 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / FOSTERING (SERVICE), £ 352.14 
2023/24,AUGUST,03/08/23,08/08/23,COMPASS FOSTERING EAST,821782,F0152 PLACEMENTS - FOSTERING,520010 INDEPENDENT FOSTER CARERS,322003 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / FOSTERING (SERVICE), £ 688.26 
2023/24,AUGUST,01/08/23,07/08/23,COMPASS FOSTERING LONDON AND EASTERN LT,815613,F0152 PLACEMENTS - FOSTERING,520010 INDEPENDENT FOSTER CARERS,322003 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / FOSTERING (SERVICE)," £ 9,221.92 "
2023/24,AUGUST,03/08/23,10/08/23,COMPASS FOSTERING LONDON AND EASTERN LT,815613,F0150 PLACEMENTS - NON FOSTERING,520070 SUPPORTED LIVING,322003 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / FOSTERING (SERVICE)," £ 5,867.86 "
2023/24,AUGUST,30/06/23,11/08/23,CONCERTUS DESIGN & PROPERTY CONSULTANTS,823550,S5565 PARKS DEPOT,Y50005 OTHER PROFESSIONAL - EXTERNAL,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / OPEN SPACES / CONSTRUCTION"," £ 5,215.00 "
2023/24,AUGUST,30/06/23,29/08/23,CONCERTUS DESIGN & PROPERTY CONSULTANTS,823550,S5565 PARKS DEPOT,Y50005 OTHER PROFESSIONAL - EXTERNAL,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / OPEN SPACES / CONSTRUCTION"," £ 1,525.00 "
2023/24,AUGUST,01/08/23,07/08/23,CONNECT FOSTERING SERVICES,820011,F0152 PLACEMENTS - FOSTERING,520010 INDEPENDENT FOSTER CARERS,322003 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / FOSTERING (SERVICE)," £ 14,645.30 "
2023/24,AUGUST,08/08/23,18/08/23,CONNIFINN LIMITED,817674,D0824 SUPPORT WITH MEMORY & COGNITIO,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 4,714.52 "
2023/24,AUGUST,08/08/23,18/08/23,CONNIFINN LIMITED,817674,D0829 MENTAL HEALTH SUPPORT (ELFT),520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 4,074.12 "
2023/24,AUGUST,28/07/23,21/08/23,CO-OP FUNERALCARE (HACKNEY),824316,H0676 BUSINESS REGULATION LTS,500005 EXTERNAL CONTRACTORS,CEMETERY & CREMATORIUM / NOT ELSEWHERE CLASSIFIED," £ 5,769.00 "
2023/24,AUGUST,21/07/23,21/08/23,CO-OP FUNERALCARE (HACKNEY),824316,H0676 BUSINESS REGULATION LTS,500005 EXTERNAL CONTRACTORS,CEMETERY & CREMATORIUM / NOT ELSEWHERE CLASSIFIED," £ 2,487.00 "
2023/24,AUGUST,03/07/23,21/08/23,CO-OP FUNERALCARE (HACKNEY),824316,H0676 BUSINESS REGULATION LTS,500005 EXTERNAL CONTRACTORS,CEMETERY & CREMATORIUM / NOT ELSEWHERE CLASSIFIED," £ 3,074.00 "
2023/24,AUGUST,23/06/23,21/08/23,CO-OP FUNERALCARE (HACKNEY),824316,H0676 BUSINESS REGULATION LTS,500005 EXTERNAL CONTRACTORS,CEMETERY & CREMATORIUM / NOT ELSEWHERE CLASSIFIED," £ 1,908.00 "
2023/24,AUGUST,21/06/23,21/08/23,CO-OP FUNERALCARE (HACKNEY),824316,H0676 BUSINESS REGULATION LTS,500005 EXTERNAL CONTRACTORS,CEMETERY & CREMATORIUM / NOT ELSEWHERE CLASSIFIED," £ 1,688.00 "
2023/24,AUGUST,26/07/23,04/08/23,COOPERATIVE CHILDCARE,804790,F5101 SFF PVI'S SETTINGS,500105 DELEGATED EARLY YEARS DSG,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE)," £ 1,811.70 "
2023/24,AUGUST,10/08/23,21/08/23,CORAM CHAMBERS,800297,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY, £ 875.00 
2023/24,AUGUST,28/07/23,10/08/23,CORAM CHAMBERS,800297,N2001 EXTERNAL LEGAL SERVICES,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY, £ 650.00 
2023/24,AUGUST,30/06/23,15/08/23,CORAM CHAMBERS,800297,N2001 EXTERNAL LEGAL SERVICES,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY, £ 750.00 
2023/24,AUGUST,24/07/23,04/08/23,CORAM CHAMBERS,800297,N2001 EXTERNAL LEGAL SERVICES,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY, £ 750.00 
2023/24,AUGUST,31/05/23,15/08/23,CORAM CHAMBERS,800297,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY," £ 33,500.00 "
2023/24,AUGUST,25/04/23,01/08/23,CORAM VOICE,721144,F0255 SAFEGUARDING & LEARNING TEAM,500005 EXTERNAL CONTRACTORS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED, £ 413.88 
2023/24,AUGUST,21/08/23,25/08/23,CORE ARTS,476487,F9532 ADULT LEARNING,500005 EXTERNAL CONTRACTORS,322001 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / MENTAL HEALTH SERVICES (SERVICE)," £ 12,811.41 "
2023/24,AUGUST,30/06/23,03/08/23,CORE ARTS,476487,D0829 MENTAL HEALTH SUPPORT (ELFT),520110 OTHER SS CLIENTS,322001 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / MENTAL HEALTH SERVICES (SERVICE), £ 650.00 
2023/24,AUGUST,30/06/23,07/08/23,CORE ARTS,476487,D0829 MENTAL HEALTH SUPPORT (ELFT),520110 OTHER SS CLIENTS,322001 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / MENTAL HEALTH SERVICES (SERVICE)," £ 1,105.00 "
2023/24,AUGUST,31/03/23,03/08/23,CORE ARTS,476487,D0829 MENTAL HEALTH SUPPORT (ELFT),520110 OTHER SS CLIENTS,322001 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / MENTAL HEALTH SERVICES (SERVICE)," £ 3,055.00 "
2023/24,AUGUST,25/07/23,04/08/23,CORNERSTONE BARRISTERS,800522,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY, £ 800.00 
2023/24,AUGUST,02/08/23,15/08/23,CORNERSTONE BARRISTERS,800522,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY," £ 4,000.00 "
2023/24,AUGUST,02/08/23,25/08/23,CORNERSTONE BARRISTERS,800522,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY," £ 1,250.00 "
2023/24,AUGUST,02/08/23,24/08/23,CORNERSTONE BARRISTERS,800522,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY, £ 500.00 
2023/24,AUGUST,17/07/23,10/08/23,CORNERSTONE BARRISTERS,800522,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY, £ 490.00 
2023/24,AUGUST,17/05/23,25/08/23,CORNERSTONE BARRISTERS,800522,N2001 EXTERNAL LEGAL SERVICES,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY," £ 1,000.00 "
2023/24,AUGUST,05/06/23,15/08/23,CORNERSTONE BARRISTERS,800522,N2001 EXTERNAL LEGAL SERVICES,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY, £ 466.67 
2023/24,AUGUST,23/06/23,15/08/23,CORNERSTONE BARRISTERS,800522,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY," £ 1,600.00 "
2023/24,AUGUST,02/05/23,04/08/23,CORNERSTONE BARRISTERS,800522,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY," £ 2,500.00 "
2023/24,AUGUST,08/08/23,18/08/23,CORNERWAYS CHILDRENS SERVICES LTD,821416,D0826 MENTAL HEALTH SUPPORT (ASC),520040 RESIDENTIAL CARE,321117 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / RESIDENTIAL CARE (SERVICE)," £ 16,892.00 "
2023/24,AUGUST,07/08/23,31/08/23,CORPORATION OF LONDON,289376,D0866 ROUGH SLEEPER DRUG & ALCOHOL,500005 EXTERNAL CONTRACTORS,100010 LBH  / PARTNERSHIP AGREEMENT," £ 12,672.00 "
2023/24,AUGUST,10/07/23,31/08/23,CORPORATION OF LONDON,289376,D0866 ROUGH SLEEPER DRUG & ALCOHOL,500005 EXTERNAL CONTRACTORS,100010 LBH  / PARTNERSHIP AGREEMENT," £ 9,000.00 "
2023/24,AUGUST,01/08/23,07/08/23,COVE CARE RESIDENT LTD,824050,F0150 PLACEMENTS - NON FOSTERING,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 25,597.14 "
2023/24,AUGUST,31/07/23,18/08/23,CP PHARMA LTD,814620,D0868 CLINICAL SEXUAL HEALTH SERVICE,500005 EXTERNAL CONTRACTORS,311200 HEALTHCARE / DRUGS & PHARMACY SERVICES, £ 360.00 
2023/24,AUGUST,08/08/23,18/08/23,CRAEGMOOR FACILITIES COMPANY LTD,743308,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 22,770.16 "
2023/24,AUGUST,08/08/23,18/08/23,CRAEGMOOR FACILITIES COMPANY LTD,743308,D0829 MENTAL HEALTH SUPPORT (ELFT),520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 4,291.56 "
2023/24,AUGUST,01/08/23,07/08/23,CREDO CARE LTD,825740,F0152 PLACEMENTS - FOSTERING,520010 INDEPENDENT FOSTER CARERS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / SPECIALIST NEEDS / FOSTERING SERVICE," £ 6,935.15 "
2023/24,AUGUST,15/08/23,21/08/23,CROMWOOD LTD,815297,D0725 HN TEMP ACCOM S/C ANNEXES HGF,220000 RENTS,259999 HOUSING MANAGEMENT / NOT ELSEWHERE CLASSIFIED," £ 1,550.00 "
2023/24,AUGUST,31/07/23,11/08/23,CROWN PROMOTIONS & REMOVALS LTD,536365,S3752 DECANT TO MBH & MOVES TO CAH,Y50005 OTHER PROFESSIONAL - EXTERNAL,191900 FACILITIES & MANAGEMENT SERVICES / REMOVALS," £ 4,791.00 "
2023/24,AUGUST,31/07/23,21/08/23,CROWN PROMOTIONS & REMOVALS LTD,536365,D0200 LIBRARIES CORE TEAM,200000 REPAIRS & MAINTENANCE,191900 FACILITIES & MANAGEMENT SERVICES / REMOVALS," £ 1,032.00 "
2023/24,AUGUST,26/07/23,10/08/23,CROWN WINDSCREENS REPLACEMENT LTD,823689,J1701 FLEET MAINTENANCE,300010 VEHICLE REPAIRS & MAINTENANCE,VEHICLE MANAGEMENT / MAINTENANCE, £ 746.00 
2023/24,AUGUST,28/07/23,08/08/23,CRYSTALIZE CARE SERVICES,824277,D0825 LEARNING DISABILITY SUPPORT,520050 HOME CARE - SPOT CONTRACTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / INDEPENDENT SUPPORTED LIVING, £ 638.40 
2023/24,AUGUST,30/06/23,08/08/23,CRYSTALIZE CARE SERVICES,824277,D0825 LEARNING DISABILITY SUPPORT,520050 HOME CARE - SPOT CONTRACTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / INDEPENDENT SUPPORTED LIVING," £ 1,078.40 "
2023/24,AUGUST,30/06/23,30/08/23,CRYSTALIZE CARE SERVICES,824277,D0825 LEARNING DISABILITY SUPPORT,520050 HOME CARE - SPOT CONTRACTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / INDEPENDENT SUPPORTED LIVING," £ 1,007.48 "
2023/24,AUGUST,31/07/23,07/08/23,CSG (USHER'S) LTD,818949,H1039 HOUSING GROUND MAINTENANCE,500005 EXTERNAL CONTRACTORS,241600 HORTICULTURAL / TREES & SHRUBS," £ 1,050.00 "
2023/24,AUGUST,31/07/23,04/08/23,CSG (USHER'S) LTD,818949,H1039 HOUSING GROUND MAINTENANCE,500005 EXTERNAL CONTRACTORS,241600 HORTICULTURAL / TREES & SHRUBS," £ 2,637.00 "
2023/24,AUGUST,31/07/23,04/08/23,CSG (USHER'S) LTD,818949,D0720 HN TEMP ACCOM HGF HOSTEL,240015 MAINTENANCE OF TREES & SHRUBS,241600 HORTICULTURAL / TREES & SHRUBS," £ 1,911.00 "
2023/24,AUGUST,31/07/23,04/08/23,CSG (USHER'S) LTD,818949,H0203 PARKING OPERATIONS,500005 EXTERNAL CONTRACTORS,241600 HORTICULTURAL / TREES & SHRUBS, £ 725.00 
2023/24,AUGUST,31/07/23,10/08/23,CSG (USHER'S) LTD,818949,H2751 NORTH EAST NHO,240015 MAINTENANCE OF TREES & SHRUBS,241600 HORTICULTURAL / TREES & SHRUBS," £ 6,946.00 "
2023/24,AUGUST,31/07/23,10/08/23,CSG (USHER'S) LTD,818949,H1039 HOUSING GROUND MAINTENANCE,500005 EXTERNAL CONTRACTORS,241600 HORTICULTURAL / TREES & SHRUBS," £ 2,221.00 "
2023/24,AUGUST,31/07/23,17/08/23,CSG (USHER'S) LTD,818949,H1039 HOUSING GROUND MAINTENANCE,500005 EXTERNAL CONTRACTORS,241600 HORTICULTURAL / TREES & SHRUBS," £ 2,838.00 "
2023/24,AUGUST,31/07/23,09/08/23,CSG (USHER'S) LTD,818949,H0259 HIGHWAYS,500005 EXTERNAL CONTRACTORS,241600 HORTICULTURAL / TREES & SHRUBS, £ 970.00 
2023/24,AUGUST,31/07/23,21/08/23,CSG (USHER'S) LTD,818949,D0138 PARKS OPERATIONS - CENTRAL,500005 EXTERNAL CONTRACTORS,241600 HORTICULTURAL / TREES & SHRUBS," £ 1,350.00 "
2023/24,AUGUST,30/05/23,02/08/23,CSG (USHER'S) LTD,818949,H1039 HOUSING GROUND MAINTENANCE,500005 EXTERNAL CONTRACTORS,241600 HORTICULTURAL / TREES & SHRUBS," £ 1,689.00 "
2023/24,AUGUST,19/05/23,02/08/23,CSG (USHER'S) LTD,818949,H1039 HOUSING GROUND MAINTENANCE,500005 EXTERNAL CONTRACTORS,241600 HORTICULTURAL / TREES & SHRUBS," £ 1,967.00 "
2023/24,AUGUST,08/08/23,18/08/23,CTRC COMMUNITY INTEREST COMPANY,821916,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 7,011.52 "
2023/24,AUGUST,10/07/23,23/08/23,CTRC COMMUNITY INTEREST COMPANY,821916,D0825 LEARNING DISABILITY SUPPORT,520050 HOME CARE - SPOT CONTRACTS,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 3,898.44 "
2023/24,AUGUST,17/07/23,23/08/23,CTRC COMMUNITY INTEREST COMPANY,821916,D0825 LEARNING DISABILITY SUPPORT,520050 HOME CARE - SPOT CONTRACTS,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 3,898.44 "
2023/24,AUGUST,26/06/23,23/08/23,CTRC COMMUNITY INTEREST COMPANY,821916,D0825 LEARNING DISABILITY SUPPORT,520050 HOME CARE - SPOT CONTRACTS,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 3,896.48 "
2023/24,AUGUST,03/07/23,23/08/23,CTRC COMMUNITY INTEREST COMPANY,821916,D0825 LEARNING DISABILITY SUPPORT,520050 HOME CARE - SPOT CONTRACTS,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 3,818.88 "
2023/24,AUGUST,19/06/23,23/08/23,CTRC COMMUNITY INTEREST COMPANY,821916,D0825 LEARNING DISABILITY SUPPORT,520050 HOME CARE - SPOT CONTRACTS,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 3,918.33 "
2023/24,AUGUST,05/06/23,23/08/23,CTRC COMMUNITY INTEREST COMPANY,821916,D0825 LEARNING DISABILITY SUPPORT,520050 HOME CARE - SPOT CONTRACTS,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 3,898.44 "
2023/24,AUGUST,12/06/23,23/08/23,CTRC COMMUNITY INTEREST COMPANY,821916,D0825 LEARNING DISABILITY SUPPORT,520050 HOME CARE - SPOT CONTRACTS,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 3,898.44 "
2023/24,AUGUST,29/05/23,23/08/23,CTRC COMMUNITY INTEREST COMPANY,821916,D0825 LEARNING DISABILITY SUPPORT,520050 HOME CARE - SPOT CONTRACTS,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 3,898.44 "
2023/24,AUGUST,08/08/23,18/08/23,CULPEPER CARE LIMITED,825057,D0824 SUPPORT WITH MEMORY & COGNITIO,520045 NURSING CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 2,992.88 "
2023/24,AUGUST,08/08/23,18/08/23,CULPEPER CARE LIMITED,825057,D0824 SUPPORT WITH MEMORY & COGNITIO,520215 FREE NURSING CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES, £ 878.84 
2023/24,AUGUST,31/07/23,14/08/23,CUSTOM CARD-IBS,736252,H2814 RENT INCOME & ACCOUNTS MANAGER,500005 EXTERNAL CONTRACTORS,349999 STATIONERY / NOT ELSEWHERE CLASSIFIED, £ 511.60 
2023/24,AUGUST,15/08/23,25/08/23,CYCLE CONFIDENT LTD,814949,H0256 OTHER HIGHWAYS SCHEMES,500005 EXTERNAL CONTRACTORS,291400 ARTS & LEISURE SERVICES / SPORT & FITNESS," £ 15,044.30 "
2023/24,AUGUST,01/08/23,07/08/23,D&J CARE SERVICES-RESIDENTIAL T/A INSPIR,823728,F0150 PLACEMENTS - NON FOSTERING,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 42,071.43 "
2023/24,AUGUST,03/08/23,18/08/23,DABORA CONWAY LTD,286556,D0723 HN TEMP ACCOM PSL HGF,220000 RENTS,250010 HOUSING MANAGEMENT / LETTING  / ESTATE AGENTS," £ 66,801.77 "
2023/24,AUGUST,12/01/21,29/08/23,DABORA CONWAY LTD,286556,D0724 HN AD HOUSING NEEDS HGF,440030 LEGAL FEES,250010 HOUSING MANAGEMENT / LETTING  / ESTATE AGENTS, £ 424.50 
2023/24,AUGUST,15/08/23,23/08/23,DAF TRUCKS N.V,824282,J1701 FLEET MAINTENANCE,300010 VEHICLE REPAIRS & MAINTENANCE,VEHICLE MANAGEMENT / MAINTENANCE," £ 23,296.05 "
2023/24,AUGUST,15/08/23,22/08/23,DAF TRUCKS N.V,824282,J1701 FLEET MAINTENANCE,300010 VEHICLE REPAIRS & MAINTENANCE,VEHICLE MANAGEMENT / MAINTENANCE," £ 17,449.56 "
2023/24,AUGUST,16/07/23,08/08/23,DAF TRUCKS N.V,824282,J1701 FLEET MAINTENANCE,300010 VEHICLE REPAIRS & MAINTENANCE,VEHICLE MANAGEMENT / MAINTENANCE," £ 21,774.62 "
2023/24,AUGUST,01/08/23,22/08/23,DAISY COMMUNICATIONS LTD,819012,F7402 ICT OPERATIONS,430030 TELEPHONE COSTS,271699 INFORMATION COMMUNICATION TECHNOLOGY / TELECOMMUNICATIONS," £ 1,155.40 "
2023/24,AUGUST,01/07/23,22/08/23,DAISY COMMUNICATIONS LTD,819012,F7402 ICT OPERATIONS,430030 TELEPHONE COSTS,271699 INFORMATION COMMUNICATION TECHNOLOGY / TELECOMMUNICATIONS," £ 1,200.72 "
2023/24,AUGUST,31/07/23,10/08/23,DANFO UK LIMITED,805972,H0401 TOILETS,500005 EXTERNAL CONTRACTORS,"399999 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / NOT ELSEWHERE CLASSIFIED"," £ 20,000.00 "
2023/24,AUGUST,20/07/23,01/08/23,DANIEL CONNAL PARTNERSHIP,806446,J6012 TLT PROPERTY,440040 CONSULTANCY FEES,152050 CONSULTANCY / PROPERTY," £ 1,000.00 "
2023/24,AUGUST,27/07/23,02/08/23,DAUBENEY PRIMARY SCHOOL,806305,F5200 DELEGATED MAINSTREAM SCHOOLS,500115 DEVOLVED GRANTS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 1,897.50 "
2023/24,AUGUST,27/04/23,29/08/23,DAWSON CORNWELL CLIENT ACCOUNT          ,S2029Daw10472,F0050 CHILDREN IN NEED,440105 OTHER PROFESSIONAL FEES,100004 LBH  / SUNDRY," £ 3,185.00 "
2023/24,AUGUST,31/07/23,08/08/23,DAYBREAK FGC,822792,F0302 PARENTING SUPPORT SERVICE,500005 EXTERNAL CONTRACTORS,401203 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / EARLY INTERVENTION HEALTH SERVICES / FAMILY SUPPORT," £ 8,452.08 "
2023/24,AUGUST,15/08/23,21/08/23,DAY-MER TURKISH & KURDISH COMMUNITY CENT,362068,A2251 COMMUNITY PARTNERSHIPS GRANTS,510000 VOLUNTARY SECTOR CONTRACTS,321012 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / BLACK & MINORITY ETHNIC SERVICES (SERVICE)," £ 15,000.00 "
2023/24,AUGUST,12/07/23,03/08/23,DEAF PLUS,813966,D0815 VOLUNTARY SECTOR CONTRACTS -OP,510000 VOLUNTARY SECTOR CONTRACTS,261100 HUMAN RESOURCES / INTERPRETATION & TRANSLATION," £ 6,250.00 "
2023/24,AUGUST,08/08/23,18/08/23,DEDICATED LIFE CARE LIMITED,824638,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / INDEPENDENT SUPPORTED LIVING / NOT ELSEWHERE CLASSIFIED," £ 7,554.84 "
2023/24,AUGUST,10/08/23,17/08/23,DEKA CHAMBERS,816918,N2001 EXTERNAL LEGAL SERVICES,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY, £ 665.00 
2023/24,AUGUST,21/08/23,25/08/23,DELTA 4 SERVICES LIMITED,824971,J2006 HOUSING BENEFIT ADMINISTRATION,430015 COMPUTER SOFTWARE,INFORMATION COMMUNICATION TECHNOLOGY / SOFTWARE," £ 12,750.00 "
2023/24,AUGUST,30/06/23,02/08/23,DENCH CONSULTING LIMITED,825433,X7079 BRIDPORT,Y30004 CONTRACTORS - ELEC & MECH,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE"," £ 11,951.20 "
2023/24,AUGUST,29/05/23,02/08/23,DENCH CONSULTING LIMITED,825433,X7079 BRIDPORT,Y30004 CONTRACTORS - ELEC & MECH,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE"," £ 12,342.75 "
2023/24,AUGUST,08/08/23,18/08/23,DENESIDE COURT/CARELINE,822329,D0824 SUPPORT WITH MEMORY & COGNITIO,520045 NURSING CARE,321016 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / NURSING HOMES (SERVICE)," £ 6,853.04 "
2023/24,AUGUST,01/08/23,21/08/23,DENNIS EAGLE LTD,031933,J1701 FLEET MAINTENANCE,300010 VEHICLE REPAIRS & MAINTENANCE,381300 VEHICLE MANAGEMENT / INDUSTRIAL, £ 553.75 
2023/24,AUGUST,31/07/23,07/08/23,DENNIS EAGLE LTD,031933,J1701 FLEET MAINTENANCE,300010 VEHICLE REPAIRS & MAINTENANCE,381300 VEHICLE MANAGEMENT / INDUSTRIAL," £ 13,145.71 "
2023/24,AUGUST,11/08/23,21/08/23,DENNIS EAGLE LTD,031933,J1701 FLEET MAINTENANCE,300010 VEHICLE REPAIRS & MAINTENANCE,381300 VEHICLE MANAGEMENT / INDUSTRIAL, £ 635.15 
2023/24,AUGUST,10/08/23,21/08/23,DENNIS EAGLE LTD,031933,J1701 FLEET MAINTENANCE,300010 VEHICLE REPAIRS & MAINTENANCE,381300 VEHICLE MANAGEMENT / INDUSTRIAL," £ 1,746.41 "
