1. YEAR,2. MONTH,3. DATE INCURRED,4. DATE PAID,5. BENEFICIARY,6. SUPPLIER NO.,7. DEPARTMENT,8. PURPOSE OF EXPENDITURE,9. MERCHANT CATEGORY,Total
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,D0533 PEPPIE & NEWTON SCHEME,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 4,649.51 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,H0374 IN HOUSE FACILITIES CLEANING,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 4,545.61 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,B0808 ICT DELIVERY,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 4,487.78 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,D0537 ASHLEY CT & BENABO SCHEME,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 4,341.82 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,D0200 LIBRARIES CORE TEAM,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 4,193.29 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,H3012 PERFORMANCE AND CUST SERVICES,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 4,147.91 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,D0802 CARE MANAGEMENT & REVIEW - STH,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 4,109.96 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F9112 HILLSIDE CHILDREN CENTRE,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 3,964.39 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F0367 YH: YOUTH JUSTICE ,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 3,820.32 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,D0831 HOMES FOR UKRAINE,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 3,800.71 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,D0865 COMF,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 3,768.73 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,D0359 COMMUNITY RECOVERY TEAM-SOUTH,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 3,756.40 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,D0540 LEANDER COURT SCHEME,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 3,669.35 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,D0531 OVERBURY SCHEME,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 3,638.07 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,D0365 FORENSIC SOCIAL WORK TEAM.,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 3,627.62 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,J2005 RESOURCES,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 3,580.63 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,H3002 GFM -MECHANICAL,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 3,496.55 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,J2009 POSTAL SERVICES,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 3,453.46 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F0201 DISABLED CHILDREN SERVICE DCS,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 3,433.88 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,D0854 ACCESS,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 3,407.89 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F6321 EHCP TEAM,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 3,368.20 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,J6012 TLT PROPERTY,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 3,361.33 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F0312 OVERSTAYING FAMILY INTERV TEAM,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 3,315.76 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F0364 YOUNG HACKNEY - FAMILIES,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 3,314.80 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,A2001 STRATEGIC POLICY AND RESEARCH,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 3,314.69 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F9114 WOODBERRY DOWN CHILDREN CENTRE,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 3,177.71 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,H0651 BUILDING CONTROL,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 3,063.96 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,H0711 PRIV SEC HOUSING LICENCING SCH,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 3,050.53 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,J0003 DEBT TEAM,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,984.53 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,H0824 INCOME SERVICES,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,918.21 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,H0350 WASTE MANAGEMENT TECHNICAL UNT,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,913.66 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F9124 FAMILY HUBS AND START FOR LIFE,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,911.05 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F0149 FOSTERING TEAM,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,887.90 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,A2102 DESIGN TEAM,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,858.06 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,H0836 CUSTOMER DIRECT TEAM,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,829.67 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F0210 MULTI AGENCY SAFEGUARDING HUB,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,817.96 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,H0975 MAJOR WORK ADMINISTRATION,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,792.06 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,D0821 DIRECT PAYMENTS TEAM,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,708.32 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F9117 LINDEN CC EXT SERV'CS,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,700.60 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,D0530 OSWALD ST - RESOURCE CENTRE,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,676.65 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F0363 YH: CTRL PROVISION & PLACEMENT,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,632.25 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,D0803 OT AND TELECARE TEAM,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,543.52 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,D0858 SAFEGUARDING TEAM,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,534.68 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,H2953 LEASEHOLD & INCOME SERVICES DE,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,530.76 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F9111 CLAPTON PARK CHILDREN CENTRE,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,490.66 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,B0177 HR BUSINESS PARTNERING,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,480.49 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,D0817 ADULT SOCIAL CARE MANAGEMENT,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,473.52 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,J6002 PROPERTY AND ASSET MANAGEMENT,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,397.60 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,D0832 CASE MANAGEMENT,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,336.74 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,J6028 CLAPTON GIRLS,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,328.17 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,H0674 ENFORCEMENT - SOUTH,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,318.40 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,H2951 LEASEHOLD & INCOME SERVICESHRA,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,292.64 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F0365 YH: ADVENTURE PLAYGROUND ,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,263.69 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,H3005 GFM - BUILDING,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,248.29 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,D0503 MEDIAN ROAD RESOURCE CENTRE,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,216.50 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F0153 THE ADOPTION SERVICE,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,187.44 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,D0539 SOUTHWOLD SCHEME,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,103.65 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,B0816 RELATIONSHIP MANAGEMENT,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 2,084.60 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,H0633 STRATEGIC PLANNING,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 1,999.92 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,D0800 CARE MANAGEMENT & REVIEW - NTH,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 1,994.40 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,B0800 ICT MANAGEMENT,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 1,975.42 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,H0675 BUSINESS REGULATION EH & TS,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 1,917.97 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F7410 FACILITIES & INSURANCE,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 1,916.46 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,H0001 DOM ABUSE INTERVENTION SERVICE,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 1,872.33 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,J6010 R & M - CIVIC BUILDINGS,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 1,864.80 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F0209 SHORT BREAKS,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 1,857.66 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F7416 CONTINGENCY,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 1,821.60 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,W5265 PRODUCTIVITY: IMPLEMENTATION,Y50005 OTHER PROFESSIONAL - EXTERNAL,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 1,802.72 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,D0720 HN TEMP ACCOM HGF HOSTEL,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 1,787.86 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,X7027 INTERGRATED HOUSING MANAG SYS,Y50005 OTHER PROFESSIONAL - EXTERNAL,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 1,699.40 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,D0534 PENN & ALBION SCHEME,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 1,664.12 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,D0604 PROJECT MANAGEMENT,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 1,566.90 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F0374 EARLY HELP - FAMILY SUPP SERV,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 1,511.96 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,H0602 LAND CHARGES,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 1,510.02 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,H0351 MILLFIELDS OVERHEAD,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 1,462.55 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,J2001 CUSTOMER SERVICES CASHIERS,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 1,447.67 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F0371 SUBSTANCE MISUSE,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 1,399.02 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,D0536 LIZ MCKEOWN & CATHERINE HSE SC,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 1,352.94 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,J6006 PROPERTY STRATEGY & PROJECTS,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 1,291.47 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,D0457 COMMUNITY MH TEAM ? OP,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 1,175.48 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F7405 PAYROLL SCHOOLS & OPERATIONS,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 1,118.21 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,D0561 COMMISSIONING MANAGEMENT TEAM,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 1,108.20 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,H0673 ENFORCEMENT - NORTH,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 1,039.57 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,B0160 RESOURCING,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF," £ 1,019.32 "
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F0255 SAFEGUARDING & LEARNING TEAM,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF, £ 993.40 
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,H0356 COMMERCIAL WASTE,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF, £ 981.96 
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,J1701 FLEET MAINTENANCE,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF, £ 979.19 
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,H0634 DEVELOPMENT MANAGEMENT,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF, £ 960.80 
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,J2015 INCOME MAXIMISATION (IM) TEAM,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF, £ 952.36 
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,J1002 INTERNAL AUDIT & INVESTIGATION,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF, £ 949.66 
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,J1503 DFT - CS PAYMENTS & INCOME,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF, £ 947.96 
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,H0627 DIVISIONAL PROGRAMME OFFICE,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF, £ 917.56 
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F0258 C&HCSP,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF, £ 909.87 
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,H0635 GROWTH TEAM,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF, £ 887.74 
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F9116 WOODBERRY DOWN CC EXT SERVICES,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF, £ 883.16 
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F0372 HEALTH AND WELLBEING,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF, £ 881.96 
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,H0304 NETWORK TEAM,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF, £ 856.08 
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,J6009 PROPERTY BUSINESS SUPPORT,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF, £ 786.07 
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,H0676 BUSINESS REGULATION LTS,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF, £ 768.20 
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,H0372 POLLUTION - AIR LAND & WATER,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF, £ 765.84 
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F0148 PLACEMENT MANAGEMENT UNIT,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF, £ 740.80 
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F7409 DFT - CHILDREN & EDUCATION,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF, £ 728.10 
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F9115 ANN TAYLOR CC EXT SERV'CS,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF, £ 723.34 
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,F7402 ICT OPERATIONS,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF, £ 718.10 
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,D0566 WORKFORCE DEVELOPMENT TEAM,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF, £ 707.72 
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,A2019 EXECUTIVE SUPPORT TEAM,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF, £ 697.91 
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,B0176 PAYROLL AND HR SYSTEMS,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF, £ 692.14 
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,J6020 HAGGERSTON,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF, £ 618.05 
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,B0050 SERVICE FIRST ACCOM OFFICE,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF, £ 586.49 
2023/24,JUNE,07/06/23,12/06/23,MATRIX SCM LIMITED,820978,N2001 EXTERNAL LEGAL SERVICES,100045 AGENCY STAFF - CORP CONTRACT,261400 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF, £ 558.97 
