1. YEAR,2. MONTH,3. DATE INCURRED,4. DATE PAID,5. BENEFICIARY,6. SUPPLIER NO.,7. DEPARTMENT,8. PURPOSE OF EXPENDITURE,9. MERCHANT CATEGORY,Total
2023/24,SEPTEMBER,05/09/23,15/09/23,HILLSVIEW CARE SERVICES LTD,820170,D0824 SUPPORT WITH MEMORY & COGNITIO,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 10,552.48 "
2023/24,SEPTEMBER,05/09/23,15/09/23,HILLSVIEW CARE SERVICES LTD,820170,D0824 SUPPORT WITH MEMORY & COGNITIO,520070 SUPPORTED LIVING,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 4,980.00 "
2023/24,SEPTEMBER,05/09/23,15/09/23,HILLSVIEW CARE SERVICES LTD,820170,D0826 MENTAL HEALTH SUPPORT (ASC),520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 3,988.00 "
2023/24,SEPTEMBER,05/09/23,15/09/23,HILLSVIEW CARE SERVICES LTD,820170,D0829 MENTAL HEALTH SUPPORT (ELFT),520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 3,330.56 "
2023/24,SEPTEMBER,05/09/23,15/09/23,HILT SUPPORT LTD,310915,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 147,604.52 "
2023/24,SEPTEMBER,05/09/23,15/09/23,HILT SUPPORT LTD,310915,D0822 PHYSICAL SUPPORT,520070 SUPPORTED LIVING,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED, £ 553.36 
2023/24,SEPTEMBER,31/08/23,05/09/23,HINDU GUJARATI COMMUNITY GROUP          ,S2040Hin,A2251 COMMUNITY PARTNERSHIPS GRANTS,510000 VOLUNTARY SECTOR CONTRACTS,LBH  / GRANTS OR STATUTORY PAYMENTS," £ 1,000.00 "
2023/24,SEPTEMBER,01/09/23,11/09/23,HIREMECH LIMITED,741692,H0351 MILLFIELDS OVERHEAD,310005 EXTERNAL HIRE OF TRANSPORT,381300 VEHICLE MANAGEMENT / INDUSTRIAL, £ 455.00 
2023/24,SEPTEMBER,01/09/23,13/09/23,HIREMECH LIMITED,741692,H3001 BUILDING MAINT SUPPORT SERVICE,310005 EXTERNAL HIRE OF TRANSPORT,381300 VEHICLE MANAGEMENT / INDUSTRIAL, £ 433.33 
2023/24,SEPTEMBER,12/09/23,19/09/23,HOBBS PLACE TRA,814265,H2815 RESIDENT PARTICIPATION TEAM,470000 VOLUNTARY SECTOR GRANTS PAID,250005 HOUSING MANAGEMENT / HOUSING ASSOCIATION SERVICES, £ 868.00 
2023/24,SEPTEMBER,06/09/23,11/09/23,HOLMLEIGH PRIMARY SCHOOL,805839,F5200 DELEGATED MAINSTREAM SCHOOLS,500115 DEVOLVED GRANTS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 12,574.91 "
2023/24,SEPTEMBER,06/09/23,11/09/23,HOLY TRINITY PRIMARY SCHOOL,277640,F5200 DELEGATED MAINSTREAM SCHOOLS,500115 DEVOLVED GRANTS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 96,580.82 "
2023/24,SEPTEMBER,07/09/23,13/09/23,HOLY TRINITY PRIMARY SCHOOL,277640,F7203 PRIMARY SUPPORT,470005 OTHER GRANTS PAID,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 1,000.00 "
2023/24,SEPTEMBER,15/08/23,20/09/23,HOMEFINDERS,417980,D0723 HN TEMP ACCOM PSL HGF,220000 RENTS,250010 HOUSING MANAGEMENT / LETTING  / ESTATE AGENTS," £ 110,723.63 "
2023/24,SEPTEMBER,19/09/23,28/09/23,HOMELESS LINK,809565,D0724 HN AD HOUSING NEEDS HGF,500005 EXTERNAL CONTRACTORS,321021 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / HOMELESS SUPPORT (SERVICE), £ 685.00 
2023/24,SEPTEMBER,05/09/23,15/09/23,HOMEWARDS CARE LIMITED,820724,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 7,719.40 "
2023/24,SEPTEMBER,05/09/23,15/09/23,HOPE SUPER JOBS,806946,D0822 PHYSICAL SUPPORT,520070 SUPPORTED LIVING,261414 HUMAN RESOURCES / TEMPORARY & AGENCY STAFF / SOCIAL & COMMUNITY CARE," £ 5,840.00 "
2023/24,SEPTEMBER,04/09/23,12/09/23,HORIZON RESIDENTIAL HOMES LTD,816984,F0150 PLACEMENTS - NON FOSTERING,520040 RESIDENTIAL CARE,321117 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / RESIDENTIAL CARE (SERVICE)," £ 34,542.85 "
2023/24,SEPTEMBER,14/09/23,27/09/23,HORIZON SPECIALIST CONTRACTING LTD,820919,X7040 LIGHTNING CONDUCTORS,Y30003 CONTRACTORS - CONSTRUCTION,181900 ENVIRONMENTAL SERVICES / TESTING & INSPECTION," £ 30,922.15 "
2023/24,SEPTEMBER,14/09/23,27/09/23,HORIZON SPECIALIST CONTRACTING LTD,820919,H2555 NORTH EAST R&M,200065 R&M - LIGHTING / TV AERIALS,181900 ENVIRONMENTAL SERVICES / TESTING & INSPECTION," £ 25,973.35 "
2023/24,SEPTEMBER,22/09/23,27/09/23,HOUSE OF AMAU,821344,D0200 LIBRARIES CORE TEAM,440105 OTHER PROFESSIONAL FEES,100001 LBH  / VOLUNTARY SECTOR CONTRACTS," £ 1,000.00 "
2023/24,SEPTEMBER,15/09/23,20/09/23,HOUSING ACTION MANAGEMENT,817698,D0725 HN TEMP ACCOM S/C ANNEXES HGF,220000 RENTS,"321040 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / TEMPORARY ACCOMMODATION, LONG STAY (SERVICE, INCLUDES PRIVATE SECTOR LEASING ACCOMMODATION)"," £ 106,206.93 "
2023/24,SEPTEMBER,15/09/23,20/09/23,HOUSING ACTION MANAGEMENT,817698,D0722 HN TEMP ACCOM - B & B HGF,220000 RENTS,"321040 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / TEMPORARY ACCOMMODATION, LONG STAY (SERVICE, INCLUDES PRIVATE SECTOR LEASING ACCOMMODATION)"," £ 4,557.00 "
2023/24,SEPTEMBER,13/03/23,21/09/23,HOXTON GARDEN PRIMARY SCHOOL,805793,F9204 MUSIC PROJECTS,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES, £ 415.00 
2023/24,SEPTEMBER,22/09/23,28/09/23,HOXTON HALL,384102,D0251 CULTURAL SERVICES,430035 CONSULTATION / EVENTS,192210 FACILITIES & MANAGEMENT SERVICES / SECURITY / ACCESS CONTROL," £ 1,000.00 "
2023/24,SEPTEMBER,11/09/23,15/09/23,HP ARCHITECTS LTD,824171,S3761 39-43 ST ANDREWS RD WORKS,Y50005 OTHER PROFESSIONAL - EXTERNAL,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / ARCHITECT"," £ 5,006.66 "
2023/24,SEPTEMBER,18/09/23,22/09/23,HP ARCHITECTS LTD,824171,S3772 VCS FIRE RISK & REM WKS (GF),Y50001 ARCHITECTS - EXTERNAL FEES,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / ARCHITECT"," £ 8,600.00 "
2023/24,SEPTEMBER,07/09/23,13/09/23,HP ARCHITECTS LTD,824171,S3772 VCS FIRE RISK & REM WKS (GF),Y50001 ARCHITECTS - EXTERNAL FEES,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / ARCHITECT"," £ 4,760.00 "
2023/24,SEPTEMBER,11/09/23,19/09/23,HQN LTD,327393,H0903 DIRECTOR - HRA,120005 EXTERNAL TRAINING COSTS,259999 HOUSING MANAGEMENT / NOT ELSEWHERE CLASSIFIED," £ 1,100.00 "
2023/24,SEPTEMBER,02/08/23,22/09/23,HR REWIRED LTD,826120,J0000 F&R DIRECTORATE MANAGEMENT,120010 CONFERENCE EXPENSES,HUMAN RESOURCES / TRAINING & CONFERENCES," £ 4,200.00 "
2023/24,SEPTEMBER,20/09/23,29/09/23,HUGH-JONES LLP                          ,S2029Hug10533,X7899 WOODBERRY DOWN PHASE 2-5,Y50007 VALUERS - EXTERNAL FEES,100004 LBH  / SUNDRY, £ 960.00 
2023/24,SEPTEMBER,31/08/23,15/09/23,HUNTLEY CARTWRIGHT,824978,S3337 14 ANDREWS RD WORKS,Y30003 CONTRACTORS - CONSTRUCTION,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE", £ 737.50 
2023/24,SEPTEMBER,25/09/23,29/09/23,HUP INITIATIVES                         ,S2029HUP02257,H0302 SUSTAINABLE TRANSPORT,500005 EXTERNAL CONTRACTORS,100004 LBH  / SUNDRY," £ 3,950.00 "
2023/24,SEPTEMBER,31/08/23,11/09/23,HUSSEY SEATWAY LTD,822795,J6026 OUR LADYS,200130 PLANNED MAINTENANCE - IND,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / NOT ELSEWHERE CLASSIFIED"," £ 1,115.00 "
2023/24,SEPTEMBER,18/09/23,28/09/23,HUTTON CONSTRUCTION LTD,820659,X7079 BRIDPORT,Y30003 CONTRACTORS - CONSTRUCTION,"391110 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / CONSTRUCTION"," £ 149,700.01 "
2023/24,SEPTEMBER,31/07/23,21/09/23,HYPERCHEM LTD,817523,D0868 CLINICAL SEXUAL HEALTH SERVICE,500005 EXTERNAL CONTRACTORS,151510 HEALTHCARE / PUBLIC HEALTH, £ 390.00 
2023/24,SEPTEMBER,27/08/23,04/09/23,HYPEROPTIC LTD,822547,B0817 ICT CLOUD ENGINEERING,430032 NETWORK AND INTERNET CHARGES,INFORMATION COMMUNICATION TECHNOLOGY / NOT ELSEWHERE CLASSIFIED, £ 300.00 
2023/24,SEPTEMBER,16/09/23,22/09/23,HYPEROPTIC LTD,822547,B0817 ICT CLOUD ENGINEERING,430032 NETWORK AND INTERNET CHARGES,INFORMATION COMMUNICATION TECHNOLOGY / NOT ELSEWHERE CLASSIFIED, £ 300.00 
2023/24,SEPTEMBER,09/09/23,25/09/23,IC WORKS LTD,822515,D0518 HOUSING WITH CARE UNITB,440105 OTHER PROFESSIONAL FEES,321100 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN (SERVICE), £ 750.00 
2023/24,SEPTEMBER,06/09/23,11/09/23,ICKBURGH SCHOOL,813129,F5300 DELEGATED/DEVOLVED SPECIAL SCH,500115 DEVOLVED GRANTS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 2,718.90 "
2023/24,SEPTEMBER,16/08/23,05/09/23,IDIA'S COMMUNITY KITCHEN,825146,F7422 HOUSEHOLD SUPPORT,510000 VOLUNTARY SECTOR CONTRACTS,CATERING," £ 5,000.00 "
2023/24,SEPTEMBER,19/09/23,25/09/23,IMMEDIATE THEATRE,515352,F0362 YH: COMMISSIONING,500085 OTHER AGENCIES,291300 ARTS & LEISURE SERVICES / PERFORMING ARTS," £ 16,250.00 "
2023/24,SEPTEMBER,19/09/23,29/09/23,IMMEDIATE THEATRE,515352,H2815 RESIDENT PARTICIPATION TEAM,470005 OTHER GRANTS PAID,291300 ARTS & LEISURE SERVICES / PERFORMING ARTS," £ 4,000.00 "
2023/24,SEPTEMBER,26/09/23,29/09/23,IMMEDIATE THEATRE,515352,A2251 COMMUNITY PARTNERSHIPS GRANTS,510000 VOLUNTARY SECTOR CONTRACTS,291300 ARTS & LEISURE SERVICES / PERFORMING ARTS," £ 19,800.00 "
2023/24,SEPTEMBER,08/09/23,15/09/23,IMPERIAL POLYTHENE PRODUCTS LTD,740493,H0366 RECYCLING OVERHEAD,400000 EQUIPMENT,182011 ENVIRONMENTAL SERVICES / WASTE MANAGEMENT / CONSUMABLES," £ 10,750.00 "
2023/24,SEPTEMBER,30/08/23,08/09/23,IMPERIAL POLYTHENE PRODUCTS LTD,740493,H0356 COMMERCIAL WASTE,400000 EQUIPMENT,182011 ENVIRONMENTAL SERVICES / WASTE MANAGEMENT / CONSUMABLES," £ 8,316.00 "
2023/24,SEPTEMBER,14/09/23,22/09/23,IMPERIAL POLYTHENE PRODUCTS LTD,740493,H0351 MILLFIELDS OVERHEAD,400000 EQUIPMENT,182011 ENVIRONMENTAL SERVICES / WASTE MANAGEMENT / CONSUMABLES," £ 4,275.00 "
2023/24,SEPTEMBER,23/08/23,07/09/23,IMPERIAL POLYTHENE PRODUCTS LTD,740493,H0351 MILLFIELDS OVERHEAD,400000 EQUIPMENT,182011 ENVIRONMENTAL SERVICES / WASTE MANAGEMENT / CONSUMABLES," £ 2,840.40 "
2023/24,SEPTEMBER,31/07/23,19/09/23,IMPERIAL POLYTHENE PRODUCTS LTD,740493,H0375 SUSTAINABILITY,400000 EQUIPMENT,182011 ENVIRONMENTAL SERVICES / WASTE MANAGEMENT / CONSUMABLES," £ 9,203.97 "
2023/24,SEPTEMBER,10/05/23,22/09/23,IMPERIAL POLYTHENE PRODUCTS LTD,740493,H0366 RECYCLING OVERHEAD,400000 EQUIPMENT,182011 ENVIRONMENTAL SERVICES / WASTE MANAGEMENT / CONSUMABLES," £ 9,630.00 "
2023/24,SEPTEMBER,05/09/23,15/09/23,INDEPENDENCE HOMES LTD,804418,D0824 SUPPORT WITH MEMORY & COGNITIO,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 6,464.00 "
2023/24,SEPTEMBER,25/08/23,05/09/23,INDEPENDENT PERSON LIMITED,825769,F0255 SAFEGUARDING & LEARNING TEAM,500005 EXTERNAL CONTRACTORS,HEALTHCARE / PUBLIC HEALTH, £ 559.17 
2023/24,SEPTEMBER,11/09/23,20/09/23,INDEPENDENT PLACE NURSERY,814812,F5101 SFF PVI'S SETTINGS,500105 DELEGATED EARLY YEARS DSG,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE)," £ 10,459.80 "
2023/24,SEPTEMBER,04/09/23,12/09/23,INFINITY FOSTER CARE,826067,F0152 PLACEMENTS - FOSTERING,520010 INDEPENDENT FOSTER CARERS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / SPECIALIST NEEDS / FOSTERING SERVICE," £ 10,028.58 "
2023/24,SEPTEMBER,07/07/23,11/09/23,INITIAL WASHROOM SOLUTIONS,706464,J6028 CLAPTON GIRLS,200130 PLANNED MAINTENANCE - IND,131312 CLEANING & JANITORIAL / WASHROOM SANITATION SERVICE, £ 725.92 
2023/24,SEPTEMBER,07/07/23,11/09/23,INITIAL WASHROOM SOLUTIONS,706464,J6024 ICKBURGH,200130 PLANNED MAINTENANCE - IND,131312 CLEANING & JANITORIAL / WASHROOM SANITATION SERVICE, £ 653.38 
2023/24,SEPTEMBER,07/07/23,11/09/23,INITIAL WASHROOM SOLUTIONS,706464,J6025 CARDINAL POLE,200130 PLANNED MAINTENANCE - IND,131312 CLEANING & JANITORIAL / WASHROOM SANITATION SERVICE, £ 543.84 
2023/24,SEPTEMBER,07/07/23,11/09/23,INITIAL WASHROOM SOLUTIONS,706464,J6021 STOKE NEWINGTON,200130 PLANNED MAINTENANCE - IND,131312 CLEANING & JANITORIAL / WASHROOM SANITATION SERVICE, £ 367.69 
2023/24,SEPTEMBER,07/07/23,11/09/23,INITIAL WASHROOM SOLUTIONS,706464,J6027 URSWICK,200130 PLANNED MAINTENANCE - IND,131312 CLEANING & JANITORIAL / WASHROOM SANITATION SERVICE, £ 284.26 
2023/24,SEPTEMBER,07/07/23,26/09/23,INITIAL WASHROOM SOLUTIONS,706464,J6029 THE GARDEN,200130 PLANNED MAINTENANCE - IND,131312 CLEANING & JANITORIAL / WASHROOM SANITATION SERVICE, £ 343.81 
2023/24,SEPTEMBER,07/07/23,26/09/23,INITIAL WASHROOM SOLUTIONS,706464,J6026 OUR LADYS,200130 PLANNED MAINTENANCE - IND,131312 CLEANING & JANITORIAL / WASHROOM SANITATION SERVICE, £ 343.31 
2023/24,SEPTEMBER,07/07/23,26/09/23,INITIAL WASHROOM SOLUTIONS,706464,J6020 HAGGERSTON,200130 PLANNED MAINTENANCE - IND,131312 CLEANING & JANITORIAL / WASHROOM SANITATION SERVICE, £ 323.71 
2023/24,SEPTEMBER,31/08/23,08/09/23,INNER CIRCLE CONSULTING,825137,H0626 HOUSING SUPPLY PROGRAMME,440105 OTHER PROFESSIONAL FEES,CONSULTANCY," £ 5,598.09 "
2023/24,SEPTEMBER,31/08/23,08/09/23,INNER CIRCLE CONSULTING,825137,H0621 ESTATE REGENERATION PROGRAMME,440105 OTHER PROFESSIONAL FEES,CONSULTANCY," £ 5,598.09 "
2023/24,SEPTEMBER,31/08/23,15/09/23,INNOVATIVE SAFETY SYSTEMS LIMITED,820697,J1701 FLEET MAINTENANCE,300010 VEHICLE REPAIRS & MAINTENANCE,192211 FACILITIES & MANAGEMENT SERVICES / SECURITY / CLOSED-CIRCUIT TELEVISION, £ 550.00 
2023/24,SEPTEMBER,04/09/23,12/09/23,INSPIRE CHILDCARE,825845,F0150 PLACEMENTS - NON FOSTERING,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / COMMUNITY BASED SERVICES / CHILDCARE SERVICES," £ 72,989.28 "
2023/24,SEPTEMBER,25/07/23,22/09/23,INSTITUTE OF FAMILY THERAPY (LONDON),502315,F0255 SAFEGUARDING & LEARNING TEAM,120005 EXTERNAL TRAINING COSTS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 31,000.00 "
2023/24,SEPTEMBER,14/09/23,21/09/23,INTEGRATE GROUP LTD,826029,T9028 BSF LC EARLY FAILURE CONTING,Y30003 CONTRACTORS - CONSTRUCTION,BUILDING CONSTRUCTION MATERIALS / NOT ELSEWHERE CLASSIFIED," £ 5,399.89 "
2023/24,SEPTEMBER,14/09/23,20/09/23,INTEGRATE GROUP LTD,826029,T9028 BSF LC EARLY FAILURE CONTING,Y30003 CONTRACTORS - CONSTRUCTION,BUILDING CONSTRUCTION MATERIALS / NOT ELSEWHERE CLASSIFIED, £ 818.00 
2023/24,SEPTEMBER,23/08/23,15/09/23,INTEGRATE GROUP LTD,826029,J6025 CARDINAL POLE,200130 PLANNED MAINTENANCE - IND,BUILDING CONSTRUCTION MATERIALS / NOT ELSEWHERE CLASSIFIED, £ 500.00 
2023/24,SEPTEMBER,23/08/23,15/09/23,INTEGRATE GROUP LTD,826029,J6028 CLAPTON GIRLS,200130 PLANNED MAINTENANCE - IND,BUILDING CONSTRUCTION MATERIALS / NOT ELSEWHERE CLASSIFIED, £ 420.00 
2023/24,SEPTEMBER,23/08/23,15/09/23,INTEGRATE GROUP LTD,826029,J6029 THE GARDEN,200130 PLANNED MAINTENANCE - IND,BUILDING CONSTRUCTION MATERIALS / NOT ELSEWHERE CLASSIFIED, £ 420.00 
2023/24,SEPTEMBER,23/08/23,15/09/23,INTEGRATE GROUP LTD,826029,J6021 STOKE NEWINGTON,200130 PLANNED MAINTENANCE - IND,BUILDING CONSTRUCTION MATERIALS / NOT ELSEWHERE CLASSIFIED, £ 420.00 
2023/24,SEPTEMBER,23/08/23,15/09/23,INTEGRATE GROUP LTD,826029,J6026 OUR LADYS,200130 PLANNED MAINTENANCE - IND,BUILDING CONSTRUCTION MATERIALS / NOT ELSEWHERE CLASSIFIED, £ 340.00 
2023/24,SEPTEMBER,23/08/23,15/09/23,INTEGRATE GROUP LTD,826029,J6020 HAGGERSTON,200130 PLANNED MAINTENANCE - IND,BUILDING CONSTRUCTION MATERIALS / NOT ELSEWHERE CLASSIFIED, £ 340.00 
2023/24,SEPTEMBER,22/09/23,29/09/23,INTEGRATE GROUP LTD,826029,T9028 BSF LC EARLY FAILURE CONTING,Y30003 CONTRACTORS - CONSTRUCTION,BUILDING CONSTRUCTION MATERIALS / NOT ELSEWHERE CLASSIFIED," £ 2,398.70 "
2023/24,SEPTEMBER,04/09/23,12/09/23,INTEGRATED FOSTERING SERVICES,821931,F0152 PLACEMENTS - FOSTERING,520010 INDEPENDENT FOSTER CARERS,322003 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / FOSTERING (SERVICE)," £ 163,232.95 "
2023/24,SEPTEMBER,04/09/23,12/09/23,INTEGRATED FOSTERING SERVICES,821931,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,322003 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / FOSTERING (SERVICE)," £ 10,738.00 "
2023/24,SEPTEMBER,04/09/23,12/09/23,INTEGRATED FOSTERING SERVICES,821931,F0151 UNACC ASYLUM SEEKER CHILDREN,520010 INDEPENDENT FOSTER CARERS,322003 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / FOSTERING (SERVICE), £ 381.43 
2023/24,SEPTEMBER,04/09/23,13/09/23,INTEGRATED FOSTERING SERVICES,821931,F0150 PLACEMENTS - NON FOSTERING,520070 SUPPORTED LIVING,322003 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / FOSTERING (SERVICE)," £ 2,457.71 "
2023/24,SEPTEMBER,07/09/23,12/09/23,INTEGRATED FOSTERING SERVICES,821931,F0152 PLACEMENTS - FOSTERING,520010 INDEPENDENT FOSTER CARERS,322003 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / FOSTERING (SERVICE)," £ 2,409.42 "
2023/24,SEPTEMBER,07/09/23,12/09/23,INTEGRATED FOSTERING SERVICES,821931,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,322003 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / FOSTERING (SERVICE)," £ 1,024.28 "
2023/24,SEPTEMBER,07/09/23,12/09/23,INTEGRATED FOSTERING SERVICES,821931,F0151 UNACC ASYLUM SEEKER CHILDREN,520010 INDEPENDENT FOSTER CARERS,322003 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / FOSTERING (SERVICE), £ 890.00 
2023/24,SEPTEMBER,04/09/23,12/09/23,INTEGRATED SERVICES PROGRAMME,534346,F0152 PLACEMENTS - FOSTERING,520010 INDEPENDENT FOSTER CARERS,321115 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CHILDCARE SERVICES (SERVICE)," £ 32,718.02 "
2023/24,SEPTEMBER,06/09/23,12/09/23,INTEGRATED SERVICES PROGRAMME,534346,F0150 PLACEMENTS - NON FOSTERING,520070 SUPPORTED LIVING,321115 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CHILDCARE SERVICES (SERVICE)," £ 9,402.85 "
2023/24,SEPTEMBER,19/09/23,22/09/23,INTEGRATED SERVICES PROGRAMME,534346,F0150 PLACEMENTS - NON FOSTERING,520070 SUPPORTED LIVING,321115 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CHILDCARE SERVICES (SERVICE)," £ 10,982.85 "
2023/24,SEPTEMBER,05/09/23,15/09/23,INTEGRITY CARE SERVICES LTD,825038,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 3,434.00 "
2023/24,SEPTEMBER,17/04/23,11/09/23,INTEGRITY COACHING LIMITED              ,S2029Int09393,B0174 HR POLICY,120005 EXTERNAL TRAINING COSTS,100004 LBH  / SUNDRY," £ 1,500.00 "
2023/24,SEPTEMBER,14/09/23,29/09/23,INTELLIGENT PLANS AND EXAMINATIONS (IPE),S2029Int10541,H0633 STRATEGIC PLANNING,440105 OTHER PROFESSIONAL FEES,100004 LBH  / SUNDRY, £ 795.00 
2023/24,SEPTEMBER,22/08/23,05/09/23,IPL PLASTICS (UK) LTD,821488,H0351 MILLFIELDS OVERHEAD,400000 EQUIPMENT,182011 ENVIRONMENTAL SERVICES / WASTE MANAGEMENT / CONSUMABLES," £ 5,772.00 "
2023/24,SEPTEMBER,09/09/23,26/09/23,IRRESISTABLE FORCE LTD,817610,B0092 SNMO EVENTS MANAGEMENT,440190 EVENTS SET UP,191900 FACILITIES & MANAGEMENT SERVICES / REMOVALS, £ 418.00 
2023/24,SEPTEMBER,31/07/23,18/09/23,ISLEDON ARTS CIC                        ,S2029Isl10512,D0874 SUPPORTING B&A MINORITIES ADPH,450025 HIRE OF ROOMS / HALLS,100004 LBH  / SUNDRY, £ 583.75 
2023/24,SEPTEMBER,11/09/23,20/09/23,ISLINGTON & SHOREDITCH HOUSING ASSOCIATI,069655,D0822 PHYSICAL SUPPORT,520041 RESIDENTIAL VOIDS (BLOCK CONTR,250005 HOUSING MANAGEMENT / HOUSING ASSOCIATION SERVICES," £ 10,732.34 "
2023/24,SEPTEMBER,15/09/23,21/09/23,ISLINGTON & SHOREDITCH HOUSING ASSOCIATI,069655,D0720 HN TEMP ACCOM HGF HOSTEL,220000 RENTS,250005 HOUSING MANAGEMENT / HOUSING ASSOCIATION SERVICES," £ 25,093.75 "
2023/24,SEPTEMBER,23/08/23,01/09/23,ISLINGTON & SHOREDITCH HOUSING ASSOCIATI,069655,D0720 HN TEMP ACCOM HGF HOSTEL,200000 REPAIRS & MAINTENANCE,250005 HOUSING MANAGEMENT / HOUSING ASSOCIATION SERVICES," £ 16,087.51 "
2023/24,SEPTEMBER,05/09/23,15/09/23,J K HEALTHCARE LTD,825974,D0824 SUPPORT WITH MEMORY & COGNITIO,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 4,285.71 "
2023/24,SEPTEMBER,15/09/23,20/09/23,J. J. PROPERTIES,527317,D0725 HN TEMP ACCOM S/C ANNEXES HGF,220000 RENTS,250010 HOUSING MANAGEMENT / LETTING  / ESTATE AGENTS," £ 146,015.07 "
2023/24,SEPTEMBER,15/08/23,20/09/23,J. J. PROPERTIES,527317,D0723 HN TEMP ACCOM PSL HGF,220000 RENTS,250010 HOUSING MANAGEMENT / LETTING  / ESTATE AGENTS," £ 19,194.58 "
2023/24,SEPTEMBER,15/08/23,19/09/23,J. J. PROPERTIES,527317,D0723 HN TEMP ACCOM PSL HGF,220000 RENTS,250010 HOUSING MANAGEMENT / LETTING  / ESTATE AGENTS," £ 13,938.22 "
2023/24,SEPTEMBER,01/09/23,08/09/23,J.A. STEEL AND SON LTD,815186,H2905 PERFORMANCE & STANDARDS,440030 LEGAL FEES,181600 ENVIRONMENTAL SERVICES / STREET CLEANSING," £ 1,059.00 "
2023/24,SEPTEMBER,22/08/23,08/09/23,J.A. STEEL AND SON LTD,815186,H2905 PERFORMANCE & STANDARDS,440030 LEGAL FEES,181600 ENVIRONMENTAL SERVICES / STREET CLEANSING, £ 979.00 
