Organisation Name,Organisation Code,Payment Date,Invoice Amount Paid,Supplier or Party Name,Directorate,Service Area,Subjective Code Description,BVACOP class
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£23,885.93",Kier Facilities Services Ltd,Corporate Director Resources,Operational Portfolio (FM),Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£5,979.70",Kier Facilities Services Ltd,Corporate Director Resources,Operational Portfolio (FM),Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£1,879.31",Kier Facilities Services Ltd,Corporate Director Resources,Operational Portfolio (FM),Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£5,188.60",Kier Facilities Services Ltd,Corporate Director Resources,Operational Portfolio (FM),Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£11,359.58",Kier Facilities Services Ltd,Corporate Director Resources,Operational Portfolio (FM),Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£17,878.54",Kier Facilities Services Ltd,Corporate Director Place,Enterprise Network,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£12,882.13",Kier Facilities Services Ltd,Not Reported to Cabinet,Capital Project Codes,Buildings Minor Alts,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£2,525.11",Kier Facilities Services Ltd,Corporate Director People,Housing Operations & People,Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£12,094.44",Kier Facilities Services Ltd,Not Reported to Cabinet,Capital Project Codes,Buildings Minor Alts,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£7,656.30",Kier Facilities Services Ltd,Corporate Director Resources,Operational Portfolio (FM),Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£8,333.95",Kier Facilities Services Ltd,Corporate Director Resources,Operational Portfolio (FM),Property Maintenance,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£18,925.52",Kier Facilities Services Ltd,Not Reported to Cabinet,Capital Project Codes,Buildings Minor Alts,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£2,806.00",Horizon Supported Accommodation Limited,Corporate Director People,Children in Care,Asylum Seekers Adults,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£3,698.80",Horizon Supported Accommodation Limited,Corporate Director People,Children in Care,Asylum Seekers Adults,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£4,124.36",Horizon Supported Accommodation Limited,Corporate Director People,Placements,Supported Living,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£3,698.80",Horizon Supported Accommodation Limited,Corporate Director People,Children in Care,Asylum Seekers Adults,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£4,150.40",Horizon Supported Accommodation Limited,Corporate Director People,Children in Care,Asylum Seekers Adults,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£3,205.52",Horizon Supported Accommodation Limited,Corporate Director People,Children in Care,Asylum Seekers Adults,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£3,976.31",Horizon Supported Accommodation Limited,Corporate Director People,Children in Care,Asylum Seekers Adults,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£2,780.39",Horizon Supported Accommodation Limited,Corporate Director People,Children in Care,Client Support,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,£490.00,NSPCC Registered Charity,Corporate Director People,SEN Social Care,Consultancy Fees,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£2,197.62",Sheldon School Academy,Corporate Director People,SEND Placements,Education Fees,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£8,481.89",Sheldon School Academy,Corporate Director People,SEND Placements,Education Fees,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£5,131.98",Sheldon School Academy,Corporate Director People,SEND Placements,Allocation to Delegated Schools,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£1,099.43",Howdens Joinery Co,HRA,HRA Repairs & Maintenance,Equipment and Furniture,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,£310.32,Pulse Fitness,Corporate Director Place,Leisure Centres,Professional Fees,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,£850.09,Complete Pool Controls Ltd,Corporate Director Place,Leisure Centres - Insourced,Chemicals,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,£474.00,NFS Mediation Ltd,HRA,HRA Supervision & Management General B,DBS checks,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£33,840.00",Thomas International,Corporate Director Resources,HR Service Org Dev & Change,Equipment Maintenance,Employee Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,£840.00,Terrys Taxi (Wootton Bassett),Corporate Director Place,Mainstream Education Transport,Transport Contracts,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£10,404.08",Diocese of Salisbury Academy Trust,Corporate Director People,SEND Placements,Education Fees,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,£737.37,Ulverscroft Limited,Corporate Director Place,Libraries,Books Newspapers and Periodicals ,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£29,607.50",Oz-UK Ltd,Corporate Director Place,UK Shared Prosperity Fund,Other Grants,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£7,125.00",Tomorrows Travel,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,£361.58,D-Energi,Corporate Director Resources,Investment Portfolio (FM),Electricity,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,£371.77,D-Energi,Corporate Director Resources,Investment Portfolio (FM),Electricity,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,£447.63,D-Energi,Corporate Director Resources,Investment Portfolio (FM),Electricity,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£35,500.00",The RSPB,Corporate Director Place,Natural & Historic Env,Other Purchased Services,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,£790.90,Centre Stage (14) Ltd,Chief Executive Directorates,Communications,Professional Fees,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£8,080.92",BBSM Ltd,Corporate Director Resources,Commercial Services (FM),Property Maintenance,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£5,190.00",Modis International (T/A Akkodis),Not Reported to Cabinet,Capital Project Codes,Consultancy Fees,Premises Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£4,152.00",Modis International (T/A Akkodis),Not Reported to Cabinet,Capital Project Codes,Consultancy Fees,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£3,840.00",Modis International (T/A Akkodis),Not Reported to Cabinet,Capital Project Codes,Consultancy Fees,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£6,228.00",Modis International (T/A Akkodis),Not Reported to Cabinet,Capital Project Codes,Consultancy Fees,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,03/05/2024,"£3,720.00",Modis International (T/A Akkodis),Not Reported to Cabinet,Capital Project Codes,Consultancy Fees,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£2,111.04",Together for Mental Wellbeing Support Se,Corporate Director People,Mental Health Adults of Working Age,Supported Living,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,£284.61,Penny Care Limited,Corporate Director People,Mental Health Adults of Working Age,Supported Living,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£1,492.64",Penny Care Limited,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,£623.76,Penny Care Limited,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£1,018.72",Penny Care Limited,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£1,724.32",Vitality Plus Care,Corporate Director People,LDAS and Moving On Service,Supported Living,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£3,392.00",Propserity Care and Wellbeing Ltd,Corporate Director People,Mental Health Adults of Working Age,Supported Living,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£35,902.56",Leaf Complex Care Ltd,Corporate Director People,LDAS and Moving On Service,Supported Living,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£9,494.08",ELSI (SW) Ltd,Corporate Director People,LDAS and Moving On Service,Supported Living,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,£811.80,Dohatech Healthservice Limited,Corporate Director People,LDAS and Moving On Service,Supported Living,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,£729.09,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,Ad Dom Care Contr,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£1,293.00",Honeysuckle Home Care Ltd,Corporate Director People,Mental Health Adults of Working Age,3rd Party Payments,Income
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,£865.60,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£1,397.59",Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,Ad Dom Care Contr,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£2,409.92",Honeysuckle Home Care Ltd,Corporate Director People,Mental Health Older People,3rd Party Payments,Income
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,£812.02,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£11,347.01",Honeysuckle Home Care Ltd,Corporate Director People,LDAS and Moving On Service,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,£500.00,Stepping Stones(Phoenix House) Ltd,Corporate Director People,Mental Health Adults of Working Age,Supported Living,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£7,677.36",Brighter Days Care at Home,Corporate Director People,Mental Health Older People,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£1,044.73",Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£1,424.62",Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,£702.56,Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£4,229.68",Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£3,412.24",Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£2,682.66",Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£1,910.44",Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£1,281.56",Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,£990.64,Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£1,236.52",Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£2,114.84",Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,£561.60,Brighter Days Care at Home,Corporate Director People,18+ Care,Payments to Carers,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,£252.72,Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£1,124.20",Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£1,442.66",Brighter Days Care at Home,Corporate Director People,18+ Care,Ad Dom Care Contr,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,£449.28,Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Income
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£1,520.12",Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,£842.88,Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£1,841.12",Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£1,153.50",Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£5,162.64",Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£2,563.12",Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£2,784.80",Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£3,154.44",Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£1,124.20",Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,£898.40,Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£3,765.70",Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,£421.90,Brighter Days Care at Home,Corporate Director People,Mental Health Older People,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£1,160.12",Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£3,968.72",Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£7,348.95",Brighter Days Care at Home,Corporate Director People,Mental Health Older People,Ad Dom Care Contr,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,£589.96,Brighter Days Care at Home,Corporate Director People,18+ Care,3rd Party Payments,Income
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£3,473.06",Brighter Days Care at Home,Corporate Director People,18+ Care,Ad Dom Care Contr,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£8,198.06",Sequence Healthcare Management Ltd,Corporate Director People,18+ Care,Supported Living,Income
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£11,504.04",The Firs Home Care Ltd,Corporate Director People,Mental Health Adults of Working Age,Supported Living,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£15,258.70",Royal Mencap Society_147721,Corporate Director People,18+ Care,Supported Living,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,"£150,338.92",Royal Mencap Society_147721,Corporate Director People,LDAS and Moving On Service,Supported Living,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,2030.32,Bramley Homecare,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,1964.52,Bramley Homecare,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,1309.68,Bramley Homecare,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,1045.11,Bramley Homecare,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,952.2,Bramley Homecare,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,929.34,Bramley Homecare,Corporate Director People,18+ Care,Ad Dom Care Contr,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,1587.32,Bramley Homecare,Corporate Director People,18+ Care,3rd Party Payments,Income
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,2842.4,Guinness Care and Support Limited,Corporate Director People,LDAS and Moving On Service,Supported Living,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,76865.86,Choice Care Group,Corporate Director People,LDAS and Moving On Service,Supported Living,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,27171.36,Home Group Limited,Corporate Director People,LDAS and Moving On Service,Supported Living,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,1519.56,Spur Healthcare Ltd,Corporate Director People,LDAS and Moving On Service,Supported Living,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,1631.6,Bee Care Solutions,Corporate Director People,LDAS and Moving On Service,Supported Living,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,16240,Eunistar Health Consultants UK LTD,Corporate Director People,LDAS and Moving On Service,Supported Living,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,356.5,Invictus Plus Care Ltd,Corporate Director People,18+ Care,Payments to Carers,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,7186.36,Invictus Plus Care Ltd,Corporate Director People,18+ Care,Ad Dom Care Contr,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,2846.79,Invictus Plus Care Ltd,Corporate Director People,18+ Care,Ad Dom Care Contr,Income
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,483.74,Invictus Plus Care Ltd,Corporate Director People,Mental Health Adults of Working Age,3rd Party Payments,Income
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,464.67,Invictus Plus Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,2289.56,Invictus Plus Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,1119.22,Invictus Plus Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,5955.15,Invictus Plus Care Ltd,Corporate Director People,18+ Care,Ad Dom Care Contr,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,671.52,Invictus Plus Care Ltd,Corporate Director People,Mental Health Adults of Working Age,3rd Party Payments,Income
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,316.71,Invictus Plus Care Ltd,Corporate Director People,LDAS and Moving On Service,Payments to Carers,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,868.6,Invictus Plus Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,2014.61,Invictus Plus Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,4060,Invictus Plus Care Ltd,Corporate Director People,Mental Health Older People,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,1158.93,Invictus Plus Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,590,Invictus Plus Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,1877.34,Invictus Plus Care Ltd,Corporate Director People,Mental Health Adults of Working Age,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,1406.79,Invictus Plus Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,3654.24,Invictus Plus Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,1054.67,Invictus Plus Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,905.38,Invictus Plus Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,1792.17,Invictus Plus Care Ltd,Corporate Director People,LDAS and Moving On Service,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,1984.85,Invictus Plus Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,1900.36,Invictus Plus Care Ltd,Corporate Director People,Mental Health Older People,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,39785.87,Invictus Plus Care Ltd,Corporate Director People,Mental Health Adults of Working Age,Supported Living,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,483.21,Honeydew Healthcare Limited,Corporate Director People,Adults Codes to Close,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,2706,Honeydew Healthcare Limited,Corporate Director People,Adults Codes to Close,3rd Party Payments,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,96960,Arcus Global Limited,Corporate Director Resources,Information Services,Equipment Maintenance,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,7131.6,CIPFA_149190,Corporate Director Resources,Accountancy,Subscriptions,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,10753.6,Empathique Care UK Ltd,Corporate Director People,Mental Health Adults of Working Age,Supported Living,Supplies and Services
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,6069.22,Options for Living,Corporate Director People,Mental Health Adults of Working Age,Supported Living,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,14726.4,Penna Plc,Corporate Director Resources,Accountancy,Agency Staff,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,11595.36,Cardale Care Ltd,Corporate Director People,LDAS and Moving On Service,Supported Living,Employee Related
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,5000,Yatton Keynell Recreation Association,Not Reported to Cabinet,Capital Project Codes,Grants to Vol Orgs and Associations,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,6333.33,Ellisons Coaches,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,07/05/2024,12350,Ellisons Coaches,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments
