Directorate(T),Supplier,Supplier(T),TransNo,Amount,Trans.date,Expense Area(T),Expense Type(T)
CHILDRENS,COMM38,Community Solutions UK Ltd t/a Trio Supported Living,20690410,52465.71,2024-07-17 00:00:00,Contractual costs,Residential Care Home Placements
CORP,COMP11,Computershare Voucher Services (DD),10920131,3312,2024-07-02 00:00:00,Employees,Employee Related Schemes
CHILDRENS,COMP33,Compass Fostering London Ltd,20690442,3557.1,2024-07-17 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,COMP33,Compass Fostering London Ltd,20690443,3557.1,2024-07-17 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,COMP33,Compass Fostering London Ltd,20690444,6642.81,2024-07-17 00:00:00,Contractual costs,Independent Foster Care
ENVIRON,COMP35,Compass Minerals UK Ltd,10919149,6560.41,2024-06-21 00:00:00,Supplies,Equipment
ENVIRON,COMP35,Compass Minerals UK Ltd,10919310,6653.96,2024-06-24 00:00:00,Supplies,Equipment
ENVIRON,COMP35,Compass Minerals UK Ltd,10919569,9957.27,2024-06-26 00:00:00,Supplies,Equipment
ENVIRON,COMP35,Compass Minerals UK Ltd,10919702,4943.4,2024-06-27 00:00:00,Supplies,Equipment
ENVIRON,COMP35,Compass Minerals UK Ltd,10919806,8346.04,2024-06-28 00:00:00,Supplies,Equipment
ENVIRON,COMP35,Compass Minerals UK Ltd,10920064,4842.93,2024-07-01 00:00:00,Supplies,Equipment
ENVIRON,COMP35,Compass Minerals UK Ltd,10920330,9862.55,2024-07-02 00:00:00,Supplies,Equipment
ENVIRON,COMP35,Compass Minerals UK Ltd,10920481,6567.34,2024-07-03 00:00:00,Supplies,Equipment
ENVIRON,COMP35,Compass Minerals UK Ltd,10920609,1640.1,2024-07-04 00:00:00,Supplies,Equipment
ADULTS,CONN98,Connevans Ltd,10919708,917.49,2024-06-28 00:00:00,Contractual costs,Social Care - Equipment & Furniture
ADULTS,CONT04,Contemplation Homes Ltd.,20692588,3472,2024-07-23 00:00:00,Contractual costs,Nursing Home Payments
ADULTS,CONT04,Contemplation Homes Ltd.,20692589,4104,2024-07-23 00:00:00,Contractual costs,Nursing Home Payments
ADULTS,CONT04,Contemplation Homes Ltd.,20692590,3800,2024-07-23 00:00:00,Contractual costs,Nursing Home Payments
ADULTS,CONT04,Contemplation Homes Ltd.,20692591,3472,2024-07-23 00:00:00,Contractual costs,Nursing Home Payments
ADULTS,CONT04,Contemplation Homes Ltd.,20692592,4104,2024-07-23 00:00:00,Contractual costs,Nursing Home Payments
ENVIRON,COPL05,Cople Parish Council,10921868,595.69,2024-07-19 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,CORN21,Cornerstone Barristers Account (Acct ending 413),10920449,1500,2024-07-01 00:00:00,Supplies,Court and Legal Fees
CORP,CORN21,Cornerstone Barristers Account (Acct ending 413),10920550,1250,2024-07-01 00:00:00,Supplies,Court and Legal Fees
ADULTS,CORO02,Corona Energy,20685873,589.97,2024-05-31 00:00:00,Premises,Gas
ADULTS,CORO02,Corona Energy,20685873,1464.09,2024-05-31 00:00:00,Premises,Gas
ADULTS,CORO02,Corona Energy,20685873,1489.5,2024-05-31 00:00:00,Premises,Gas
ADULTS,CORO02,Corona Energy,20685873,275.97,2024-05-31 00:00:00,Premises,Gas
ADULTS,CORO02,Corona Energy,20685873,2237.15,2024-05-31 00:00:00,Premises,Gas
ADULTS,CORO02,Corona Energy,20685873,2039.91,2024-05-31 00:00:00,Premises,Gas
ADULTS,CORO02,Corona Energy,20685873,603.84,2024-05-31 00:00:00,Premises,Gas
ADULTS,CORO02,Corona Energy,20685873,1661.25,2024-05-31 00:00:00,Premises,Gas
ADULTS,CORO02,Corona Energy,20685873,448.77,2024-05-31 00:00:00,Premises,Gas
ADULTS,CORO02,Corona Energy,20685873,2186.41,2024-05-31 00:00:00,Premises,Gas
ADULTS,CORO02,Corona Energy,20685873,1981.61,2024-05-31 00:00:00,Premises,Gas
ADULTS,CORO02,Corona Energy,20685873,833.1,2024-05-31 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20685873,8252.47,2024-05-31 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20685873,872.83,2024-05-31 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20685873,293.79,2024-05-31 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20685873,1110.85,2024-05-31 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20685873,1242.27,2024-05-31 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20685873,566.28,2024-05-31 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20685873,306.55,2024-05-31 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20685873,1411.93,2024-05-31 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20685873,3356.74,2024-05-31 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20685873,397.23,2024-05-31 00:00:00,Premises,Gas
CORP,CORO02,Corona Energy,20685873,253.46,2024-05-31 00:00:00,Premises,Gas
CORP,CORO02,Corona Energy,20685873,434.19,2024-05-31 00:00:00,Premises,Gas
CORP,CORO02,Corona Energy,20685873,1394.88,2024-05-31 00:00:00,Premises,Gas
CORP,CORO02,Corona Energy,20685873,344.95,2024-05-31 00:00:00,Premises,Gas
CORP,CORO02,Corona Energy,20685873,1201.67,2024-05-31 00:00:00,Premises,Gas
CORP,CORO02,Corona Energy,20685873,8110.93,2024-05-31 00:00:00,Premises,Gas
CORP,CORO02,Corona Energy,20685873,3963.14,2024-05-31 00:00:00,Premises,Gas
CHILDRENS,CORO02,Corona Energy,20685873,470.12,2024-05-31 00:00:00,Premises,Gas
CHILDRENS,CORO02,Corona Energy,20685873,619.12,2024-05-31 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20685873,1451.53,2024-05-31 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20685873,398.04,2024-05-31 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20685873,6420.63,2024-05-31 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20685873,474.71,2024-05-31 00:00:00,Premises,Gas
CHILDRENS,CORO02,Corona Energy,20685873,1316.93,2024-05-31 00:00:00,Premises,Gas
CORP,CORO02,Corona Energy,20685873,278.6,2024-05-31 00:00:00,Contractual costs,Jubilee Park CC
ENVIRON,CORO02,Corona Energy,20694092,792.16,2024-06-26 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20694092,1340.91,2024-06-26 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20694092,3300.02,2024-06-26 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20694092,-476.19,2024-06-26 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20694092,280.12,2024-06-26 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20694092,480.16,2024-06-26 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20694092,-1173.62,2024-06-26 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20694092,-1325.03,2024-06-26 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20694092,484.67,2024-06-26 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20694092,-1485.84,2024-06-26 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20694092,526.78,2024-06-26 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20694092,-1346.4,2024-06-26 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20694092,419.29,2024-06-26 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20694092,-397.23,2024-06-26 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20694092,1692.2,2024-06-26 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20694092,840.35,2024-06-26 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20694092,435.71,2024-06-26 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20694092,259.04,2024-06-26 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20694092,568.55,2024-06-26 00:00:00,Premises,Gas
ADULTS,CORO02,Corona Energy,20694092,1042.99,2024-06-26 00:00:00,Premises,Gas
ADULTS,CORO02,Corona Energy,20694092,537.02,2024-06-26 00:00:00,Premises,Gas
ADULTS,CORO02,Corona Energy,20694092,1199.94,2024-06-26 00:00:00,Premises,Gas
ADULTS,CORO02,Corona Energy,20694092,928.39,2024-06-26 00:00:00,Premises,Gas
ADULTS,CORO02,Corona Energy,20694092,325.27,2024-06-26 00:00:00,Premises,Gas
ADULTS,CORO02,Corona Energy,20694092,1543.26,2024-06-26 00:00:00,Premises,Gas
ADULTS,CORO02,Corona Energy,20694092,1678.2,2024-06-26 00:00:00,Premises,Gas
ADULTS,CORO02,Corona Energy,20694092,275.4,2024-06-26 00:00:00,Premises,Gas
ADULTS,CORO02,Corona Energy,20694092,472.99,2024-06-26 00:00:00,Premises,Gas
ADULTS,CORO02,Corona Energy,20694092,991.58,2024-06-26 00:00:00,Premises,Gas
ADULTS,CORO02,Corona Energy,20694092,463.57,2024-06-26 00:00:00,Premises,Gas
ADULTS,CORO02,Corona Energy,20694092,1002.27,2024-06-26 00:00:00,Premises,Gas
CHILDRENS,CORO02,Corona Energy,20694092,336.87,2024-06-26 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20694092,368.66,2024-06-26 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20694092,5811.21,2024-06-26 00:00:00,Premises,Gas
CHILDRENS,CORO02,Corona Energy,20694092,928.44,2024-06-26 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20694092,795.85,2024-06-26 00:00:00,Premises,Gas
ENVIRON,CORO02,Corona Energy,20694092,344.47,2024-06-26 00:00:00,Premises,Gas
CORP,CORO02,Corona Energy,20694092,265.22,2024-06-26 00:00:00,Premises,Gas
CORP,CORO02,Corona Energy,20694092,584.04,2024-06-26 00:00:00,Premises,Gas
CORP,CORO02,Corona Energy,20694092,3980.35,2024-06-26 00:00:00,Premises,Gas
CORP,CORO02,Corona Energy,20694092,561.13,2024-06-26 00:00:00,Premises,Gas
CORP,CORO02,Corona Energy,20694092,320.33,2024-06-26 00:00:00,Premises,Gas
CORP,CORO02,Corona Energy,20694092,645.11,2024-06-26 00:00:00,Premises,Gas
ENVIRON,COTT02,Cottage Farm Nurseries,10920672,540.25,2024-07-06 00:00:00,Supplies,Direct Materials Purchase
CHILDRENS,COTT10,Cotton End Forest School,20690266,2762.81,2024-07-16 00:00:00,Contractual costs,Government Grants
CHILDRENS,COTT10,Cotton End Forest School,20690267,12064.39,2024-07-16 00:00:00,Contractual costs,Government Grants
CHILDRENS,COTT10,Cotton End Forest School,20690270,8750,2024-07-16 00:00:00,Contractual costs,Targeted School SEN Support
CHILDRENS,COTT10,Cotton End Forest School,20690270,1921.25,2024-07-16 00:00:00,Contractual costs,Payments to Schools
CHILDRENS,COTT10,Cotton End Forest School,20690270,61110,2024-07-16 00:00:00,Contractual costs,Payments to Schools
CHILDRENS,COTT10,Cotton End Forest School,20690270,400,2024-07-16 00:00:00,Contractual costs,Payments to Schools
SCHOOLS,COTT10,Cotton End Forest School,20690270,162738.69,2024-07-16 00:00:00,Contractual costs,Bank Control Account
ADULTS,CREA95,Creative Support,20685498,8537.76,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685499,16262.4,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685500,631.14,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685501,3264.1,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685502,4201.12,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685503,379.46,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685504,6245.54,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685505,3024,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685506,3097.6,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685508,448.38,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685509,641.98,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685510,854.94,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685511,1764.86,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685512,1803.58,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685513,4838.4,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685514,18430.72,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685515,2120.31,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685516,2478.08,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685517,1045.44,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685518,2381.28,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685519,3204.47,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685520,3024,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685521,4336.64,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685522,2439.36,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685523,2439.36,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685524,2439.36,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685525,2439.36,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685526,2439.36,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685527,4878.72,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685528,3639.68,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685529,309.76,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685530,1393.92,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685531,309.76,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685535,435.6,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685540,250.88,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685541,402.3,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685544,348.48,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685545,784.08,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685546,813.12,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685547,1303.9,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685548,3024,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685549,8673.28,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685550,1974.72,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685551,3291.2,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685552,251.68,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685553,309.76,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685554,309.76,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685555,677.6,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685556,735.68,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685557,755.04,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685558,774.4,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685559,890.56,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685560,1045.44,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685561,1122.88,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685562,1161.6,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685563,1432.64,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685564,3291.2,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685565,813.12,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685566,1471.36,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685567,1316.48,2024-07-02 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685811,8537.76,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685812,16262.4,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685813,631.14,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685814,3264.1,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685815,4201.12,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685816,379.46,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685817,6245.54,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685818,3024,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685819,4336.64,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685820,2439.36,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685821,2439.36,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685822,2439.36,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685823,2439.36,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685824,2439.36,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685825,4878.72,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685826,3639.68,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685827,309.76,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685828,1393.92,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685829,309.76,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685830,3024,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685831,3097.6,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685833,448.38,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685834,641.98,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685835,854.94,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685836,1764.86,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685837,1803.58,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685839,580.8,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685842,464.64,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685843,1045.44,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685844,1084.16,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685845,1738.53,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685846,3024,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685847,8673.28,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685848,1974.72,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685849,3291.2,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685850,251.68,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685851,309.76,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685852,309.76,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685853,677.6,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685854,735.68,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685855,755.04,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685856,774.4,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685857,890.56,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685858,1045.44,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685859,1122.88,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685860,1161.6,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685861,1432.64,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685862,3291.2,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685863,813.12,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685864,1471.36,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685865,1316.48,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685866,4838.4,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685867,18430.72,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685868,2120.31,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685869,2478.08,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685870,1045.44,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685871,2381.28,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20685872,3204.47,2024-07-03 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692336,3024,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692337,8673.28,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692338,1974.72,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692339,3291.2,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692340,251.68,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692341,309.76,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692342,309.76,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692343,677.6,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692344,735.68,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692345,755.04,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692346,774.4,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692347,890.56,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692348,1045.44,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692349,1122.88,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692350,1161.6,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692351,1432.64,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692352,3291.2,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692353,813.12,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692354,1471.36,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692355,1316.48,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692356,8537.76,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692357,16262.4,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692358,631.14,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692359,3264.1,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692360,4201.12,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692361,379.46,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692362,6245.54,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692363,3024,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692364,4336.64,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692365,2439.36,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692366,2439.36,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,CREA95,Creative Support,20692367,2439.36,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
