Directorate(T),Supplier,Supplier(T),TransNo,Amount,Trans.date,Expense Area(T),Expense Type(T)
ADULTS,10001759,Hamberley Care (Wixams) Ltd  T/A Elstow Manor,20684852,-2352,2024-06-25 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,10001759,Hamberley Care (Wixams) Ltd  T/A Elstow Manor,20684853,847,2024-06-25 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,10001759,Hamberley Care (Wixams) Ltd  T/A Elstow Manor,20684854,-784,2024-06-25 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,10001759,Hamberley Care (Wixams) Ltd  T/A Elstow Manor,20684855,3388,2024-06-25 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,10001759,Hamberley Care (Wixams) Ltd  T/A Elstow Manor,20684856,3388,2024-06-25 00:00:00,Contractual costs,Residential Care Home Placements
CHILDRENS,10001842,Redbourn Park Group Ltd,20682500,609.58,2024-06-19 00:00:00,Contractual costs,Alternative School Provisionss
CAPITAL,10001877,Land Survey Solutions T/A Survey Solutions,10918690,9170,2024-06-18 00:00:00,Capital,Capital expenditure on Infrastucture
ADULTS,10001891,DMP Healthcare - Collinson House Care Home,20684357,2859.4,2024-06-25 00:00:00,Contractual costs,Residential Care Home Placements
CAPITAL,10001892,Ashe Construction Ltd,10918669,122697.24,2024-06-18 00:00:00,Capital,New Building Construction
CHILDRENS,10001898,Millstream Estate Services Ltd,10919308,45000,2024-06-24 00:00:00,Supplies,Project Costs
ADULTS,10001911,Glenholme Specialist Healthcare (Northern Region) Ltd,20684072,-2710.89,2024-06-25 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001911,Glenholme Specialist Healthcare (Northern Region) Ltd,20684073,-2710.89,2024-06-25 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001911,Glenholme Specialist Healthcare (Northern Region) Ltd,20684074,-8132.67,2024-06-25 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10001911,Glenholme Specialist Healthcare (Northern Region) Ltd,20684075,-10843.56,2024-06-25 00:00:00,Contractual costs,Supported Living Packages
CAPITAL,10001931,Conamar Building Services Ltd,10916302,148571.22,2024-05-20 00:00:00,Capital,New Building Construction
PUBHEALTH,10001945,BPAS - British Pregnancy Advisory Service,10918186,1714.4,2024-05-31 00:00:00,Contractual costs,Contract Payments - Private Contractors
CHILDRENS,10001958,Credo Care Fostering,20681696,3786.43,2024-06-17 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,10001958,Credo Care Fostering,20681697,7132.21,2024-06-17 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,10001958,Credo Care Fostering,20681698,6957.29,2024-06-17 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,10001958,Credo Care Fostering,20681699,6665,2024-06-17 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,10001959,Alex Greene @ KINEXXIONS,10918909,1460,2024-06-18 00:00:00,Supplies,Professional Fees
ADULTS,10001961,Freedom Support Solutions Ltd,20682385,492.32,2024-06-14 00:00:00,Contractual costs,Day Care
CHILDRENS,10001962,5 Star Cars Bedford Limited,10917138,4355.5,2024-06-03 00:00:00,Transport Related Expenditure,Passenger Transport
ENVIRON,10001962,5 Star Cars Bedford Limited,10917146,4048.8,2024-06-03 00:00:00,Transport Related Expenditure,Passenger Transport
CHILDRENS,10001962,5 Star Cars Bedford Limited,10917189,20742.9,2024-06-03 00:00:00,Transport Related Expenditure,Passenger Transport
ENVIRON,10001962,5 Star Cars Bedford Limited,10918322,880,2024-06-13 00:00:00,Contractual costs,Contract Payments - Private Contractors
ADULTS,10001984,Salutem Shared Services Ltd,20675929,6537.16,2024-01-01 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,10001984,Salutem Shared Services Ltd,20676216,6537.16,2024-01-29 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,10001984,Salutem Shared Services Ltd,20676217,6537.16,2024-02-26 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,10001984,Salutem Shared Services Ltd,20677264,1634.29,2024-03-25 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,10001984,Salutem Shared Services Ltd,20677265,4902.87,2024-03-25 00:00:00,Contractual costs,Residential Care Home Placements
CHILDRENS,10001986,Fostering Hearts,20683007,3627,2024-06-20 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,10001994,ExtraMile Lodgings Ltd,20683631,3321.43,2024-06-24 00:00:00,Contractual costs,Leaving Care Accommodation
CHILDRENS,10001996,TRI-ELITE SUPPORT AND CARE LIMITED,20683691,1731.59,2024-06-24 00:00:00,Contractual costs,Leaving Care Accommodation
CHILDRENS,10001996,TRI-ELITE SUPPORT AND CARE LIMITED,20683692,3354.95,2024-06-24 00:00:00,Contractual costs,Leaving Care Accommodation
CHILDRENS,10001996,TRI-ELITE SUPPORT AND CARE LIMITED,20683693,3144.29,2024-06-24 00:00:00,Contractual costs,Leaving Care Accommodation
CHILDRENS,10001996,TRI-ELITE SUPPORT AND CARE LIMITED,20683694,3543.96,2024-06-24 00:00:00,Contractual costs,Leaving Care Accommodation
CHILDRENS,10001996,TRI-ELITE SUPPORT AND CARE LIMITED,20683695,2742.86,2024-06-24 00:00:00,Contractual costs,Leaving Care Accommodation
CHILDRENS,10001996,TRI-ELITE SUPPORT AND CARE LIMITED,20683696,3542.86,2024-06-24 00:00:00,Contractual costs,Leaving Care Accommodation
CORP,10002008,Epic UK,10919235,886.8,2024-06-10 00:00:00,Supplies,External Printing
CORP,10002011,Sentinel Group Security Ltd,10916464,14127.96,2024-04-30 00:00:00,Supplies,Security Contract
CORP,10002011,Sentinel Group Security Ltd,10916469,3502.8,2024-04-30 00:00:00,Supplies,Security Contract
ENVIRON,10002011,Sentinel Group Security Ltd,10916531,-255.65,2024-04-30 00:00:00,Supplies,Security Contract
ENVIRON,10002011,Sentinel Group Security Ltd,10916536,693,2024-02-29 00:00:00,Supplies,Security Contract
ENVIRON,10002011,Sentinel Group Security Ltd,10916537,726,2024-03-31 00:00:00,Supplies,Security Contract
ENVIRON,10002011,Sentinel Group Security Ltd,10916546,693,2024-02-29 00:00:00,Supplies,Security Contract
ENVIRON,10002011,Sentinel Group Security Ltd,10916560,1056,2024-03-31 00:00:00,Transport Related Expenditure,Passenger Transport
ENVIRON,10002011,Sentinel Group Security Ltd,10916600,792,2024-01-31 00:00:00,Supplies,Security Contract
CORP,10002011,Sentinel Group Security Ltd,10916675,5498.22,2023-12-31 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10002011,Sentinel Group Security Ltd,10918372,16327.22,2024-05-31 00:00:00,Supplies,Security Contract
ENVIRON,10002011,Sentinel Group Security Ltd,10918409,825,2024-05-31 00:00:00,Supplies,Security Contract
CORP,10002011,Sentinel Group Security Ltd,10918437,3502.8,2024-05-31 00:00:00,Supplies,Security Contract
CORP,10002011,Sentinel Group Security Ltd,10918832,8177.04,2024-04-30 00:00:00,Contractual costs,Contract Payments - Private Contractors
CORP,10002011,Sentinel Group Security Ltd,10918867,8807.04,2024-05-31 00:00:00,Contractual costs,Contract Payments - Private Contractors
CHILDRENS,10002038,Academy21,10917155,300,2024-05-23 00:00:00,Contractual costs,Client Activities
CHILDRENS,10002040,Chance 2 Change Community Interest Company,10917717,3360,2024-06-08 00:00:00,Contractual costs,Alternative School Provisionss
CHILDRENS,10002097,The Branching Out Project,20681645,3100,2024-06-17 00:00:00,Contractual costs,Leaving Care Accommodation
ADULTS,10002106,1st Recruitment Group,20681423,7000,2024-06-11 00:00:00,Contractual costs,Home Care
ADULTS,10002106,1st Recruitment Group,20681424,4956,2024-06-11 00:00:00,Contractual costs,Home Care
CHILDRENS,10002109,4 Brick Court Chambers Management Limited,10917618,1025,2024-06-07 00:00:00,Supplies,Court and Legal Fees
CHILDRENS,10002117,New Court Chambers,10917177,11850,2024-06-04 00:00:00,Supplies,Court and Legal Fees
CHILDRENS,10002117,New Court Chambers,10918263,11250,2024-06-14 00:00:00,Supplies,Court and Legal Fees
ADULTS,10002137,Swivel Healthcare Ltd,20681429,2793.28,2024-06-17 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20681430,2793.28,2024-06-17 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20681431,2600.64,2024-06-17 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20682288,1685.6,2024-06-17 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20682289,1685.6,2024-06-17 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20682291,674.24,2024-06-18 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20682292,1348.48,2024-06-17 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20682293,1348.48,2024-06-17 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20682294,1191.96,2024-06-17 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20682295,397.32,2024-06-18 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20682296,8716.96,2024-06-18 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20682297,5211,2024-06-18 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20682299,385.28,2024-06-17 00:00:00,Contractual costs,Carers Payments
ADULTS,10002137,Swivel Healthcare Ltd,20682300,481.6,2024-06-17 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20682301,1167.88,2024-06-17 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20682302,1179.92,2024-06-17 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20682303,1348.48,2024-06-17 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20682304,1517.04,2024-06-17 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20682305,577.92,2024-06-17 00:00:00,Contractual costs,Carers Payments
ADULTS,10002137,Swivel Healthcare Ltd,20682306,1709.68,2024-06-17 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20682307,1974.56,2024-06-17 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20682308,2359.84,2024-06-17 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20682309,2359.84,2024-06-17 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20682310,288.96,2024-06-17 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20682311,288.96,2024-06-17 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20682312,1517.04,2024-06-17 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20682314,313.04,2024-06-17 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20685161,1059.52,2024-06-24 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20685162,927.08,2024-06-24 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20685163,503.55,2024-06-24 00:00:00,Contractual costs,Home Care
ADULTS,10002137,Swivel Healthcare Ltd,20685164,2760.46,2024-06-24 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20677350,1238.72,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20677351,353.92,2024-06-03 00:00:00,Contractual costs,Carers Payments
ADULTS,10002138,Sahara Community Care Services Ltd,20677352,265.44,2024-06-03 00:00:00,Contractual costs,Carers Payments
ADULTS,10002138,Sahara Community Care Services Ltd,20677354,1393.56,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20677355,1393.56,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20677356,1238.72,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20677357,309.68,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20677358,1017.52,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20677359,414.75,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20677360,1327.2,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20677361,1393.56,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20677363,1393.56,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20677364,1238.72,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20677365,348.39,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20677368,586.18,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20677369,586.18,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20677372,846.09,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20677373,631.4,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20677378,585.48,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20677380,734.72,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20677381,1021.72,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20677382,1170.96,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20677383,367.36,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20681216,309.68,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20681217,774.2,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20681218,497.7,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20681219,309.68,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20681221,1548.4,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20681222,309.68,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20681223,774.2,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20681224,989.87,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20681225,895.86,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20681226,331.8,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20681227,1437.8,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20681228,1592.64,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20681229,298.62,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20681231,497.7,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20681232,497.7,2024-06-03 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20685176,1238.72,2024-06-24 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20685177,353.92,2024-06-24 00:00:00,Contractual costs,Carers Payments
ADULTS,10002138,Sahara Community Care Services Ltd,20685178,353.92,2024-06-24 00:00:00,Contractual costs,Carers Payments
ADULTS,10002138,Sahara Community Care Services Ltd,20685179,1393.56,2024-06-24 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20685180,1094.94,2024-06-24 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20685181,1238.72,2024-06-24 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20685182,309.68,2024-06-24 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20685183,1017.52,2024-06-24 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20685184,464.52,2024-06-24 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20685185,1327.2,2024-06-24 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20685186,1393.56,2024-06-24 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20685188,1094.94,2024-06-24 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20685189,1238.72,2024-06-24 00:00:00,Contractual costs,Home Care
ADULTS,10002138,Sahara Community Care Services Ltd,20685190,464.52,2024-06-24 00:00:00,Contractual costs,Home Care
CHILDRENS,10002151,Swan Children´s Homes,20681670,24844.29,2024-06-17 00:00:00,Contractual costs,Residential Care Home Placements
CHILDRENS,10002151,Swan Children´s Homes,20681671,32107.14,2024-06-17 00:00:00,Contractual costs,Residential Care Home Placements
CHILDRENS,10002152,Fusion Fostering,20683016,620,2024-06-20 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,10002152,Fusion Fostering,20683017,4290.13,2024-06-20 00:00:00,Contractual costs,Independent Foster Care
ADULTS,10002196,Terry Kimani T/A MGTC LTD,10916572,500,2024-05-30 00:00:00,Supplies,Professional Fees
ADULTS,10002196,Terry Kimani T/A MGTC LTD,10916572,400,2024-05-30 00:00:00,Supplies,Professional Fees
CORP,10002207,Park Avenue Recruitment Ltd,10916367,1237.5,2024-05-29 00:00:00,Employees,Agency Salaries
CORP,10002207,Park Avenue Recruitment Ltd,10917351,990,2024-06-05 00:00:00,Employees,Agency Salaries
CHILDRENS,10002212,5AB Care,20681581,30003.57,2024-06-17 00:00:00,Contractual costs,Residential Care Home Placements
CHILDRENS,10002212,5AB Care,20681582,6587.5,2024-06-17 00:00:00,Contractual costs,Residential Care Home Placements
CHILDRENS,10002212,5AB Care,20681583,30977.86,2024-06-17 00:00:00,Contractual costs,Residential Care Home Placements
ENVIRON,10002215,Tibbalds Planning and Urban Design Ltd,10917304,5295,2024-05-22 00:00:00,Supplies,Project Costs
CORP,10002220,Energy & Compliance Technology Ltd T/A Compliance365,10915646,1170,2023-11-28 00:00:00,Supplies,Professional Fees
ENVIRON,10002222,Blue Fox Technology Ltd,10917024,4400,2022-06-15 00:00:00,Supplies,IT Software Licences
ENVIRON,10002251,Carlsberg Marston´s Brewing Company Ltd,10919462,1782.06,2024-06-07 00:00:00,Supplies,Purchase of Goods for Resale
CAPITAL,10002258,Amalo  Consulting Ltd,10917037,2880,2024-06-03 00:00:00,Capital,Highways Works
CHILDRENS,10002276,Principle Lindsay Ltd,20677398,600,2024-06-03 00:00:00,Contractual costs,Alternative School Provisionss
CHILDRENS,10002276,Principle Lindsay Ltd,20677399,1100,2024-06-03 00:00:00,Contractual costs,Alternative School Provisionss
CHILDRENS,10002276,Principle Lindsay Ltd,20677400,-600,2024-06-03 00:00:00,Contractual costs,Alternative School Provisionss
CHILDRENS,10002276,Principle Lindsay Ltd,20683048,462.5,2024-06-18 00:00:00,Contractual costs,Alternative School Provisionss
ADULTS,10002290,GND Support Ltd (Dom Care),20677292,630,2024-06-03 00:00:00,Contractual costs,Home Care
ENVIRON,10002308,Cool4Hire Ltd,10918510,1050,2024-06-14 00:00:00,Supplies,Event Costs
ADULTS,10002326,Access UK Ltd,10916273,3535.6,2024-05-24 00:00:00,Supplies,IT Software Licences
CHILDRENS,10002348,St Albans Chambers,10917500,12050,2024-06-06 00:00:00,Supplies,Court and Legal Fees
CHILDRENS,10002348,St Albans Chambers,10917940,900,2024-06-11 00:00:00,Supplies,Court and Legal Fees
CHILDRENS,10002348,St Albans Chambers,10918304,8550,2024-06-07 00:00:00,Supplies,Court and Legal Fees
CAPITAL,10002365,Breyer Group PLC,10917644,417990.04,2024-06-07 00:00:00,Capital,Building Improvement Works
CHILDRENS,10002376,Play 2 Learn Bedford Ltd,20681239,8350.29,2024-06-14 00:00:00,Contractual costs,Government Grants
CHILDRENS,10002376,Play 2 Learn Bedford Ltd,20681244,9921.6,2024-06-14 00:00:00,Contractual costs,Government Grants
CORP,10002406,AVC Wise Ltd,10916046,1393.32,2024-05-23 00:00:00,Supplies,Fees Paid
CORP,10002426,Baker & Joiner Limited,10916551,1595.34,2024-05-29 00:00:00,Premises,Maintenance of Buildings
ADULTS,10002427,Old Sarum Manor (Elmfield Care Ltd),20684358,4800,2024-06-25 00:00:00,Contractual costs,Residential Care Home Placements
CHILDRENS,10002439,Seades Support Services Ltd,20683627,11071.43,2024-06-24 00:00:00,Contractual costs,Leaving Care Accommodation
CHILDRENS,10002439,Seades Support Services Ltd,20683628,9742.86,2024-06-24 00:00:00,Contractual costs,Leaving Care Accommodation
CHILDRENS,10002469,Shining Stars Fostering Agency,20683625,3764.29,2024-06-24 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,10002469,Shining Stars Fostering Agency,20683626,3764.29,2024-06-24 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,10002471,Stepping Stones,20681694,22142.86,2024-06-17 00:00:00,Contractual costs,Residential Care Home Placements
CHILDRENS,10002473,Principal Housing,20683796,4207.14,2024-06-24 00:00:00,Contractual costs,Leaving Care Accommodation
CHILDRENS,10002473,Principal Housing,20685219,286.8,2024-05-29 00:00:00,Contractual costs,Living Expenses
ENVIRON,10002486,Bickford Truck Hire LTD,10917554,2760,2024-05-31 00:00:00,Transport Related Expenditure,Vehicle Costs
CHILDRENS,10002509,Beechkeys Ltd c/o The Aurora Group,20682500,1219.16,2024-06-19 00:00:00,Contractual costs,Alternative School Provisionss
CHILDRENS,10002528,Nurture Childcare Services Ltd t/a Wi Nurture Childcare,20681656,28785.71,2024-06-17 00:00:00,Contractual costs,Residential Care Home Placements
CHILDRENS,10002541,Standing Together Against Domestic Abuse,10916035,5000,2024-05-23 00:00:00,Supplies,Subscriptions/Books/Journals
ENVIRON,10002555,Bedford Players Trust,10910479,2623,2024-03-27 00:00:00,Supplies,Payment of Grant
CHILDRENS,10002564,Compass Fostering North Ldt,20683669,3675.67,2024-06-24 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,10002564,Compass Fostering North Ldt,20683670,3675.67,2024-06-24 00:00:00,Contractual costs,Independent Foster Care
ADULTS,10002591,Dupodual ES Ltd T/A  Bluebird Care,20677338,399.84,2024-06-06 00:00:00,Contractual costs,Carers Payments
ADULTS,10002591,Dupodual ES Ltd T/A  Bluebird Care,20677340,611.15,2024-06-06 00:00:00,Contractual costs,Home Care
ADULTS,10002591,Dupodual ES Ltd T/A  Bluebird Care,20677341,1361.68,2024-06-06 00:00:00,Contractual costs,Home Care
ADULTS,10002591,Dupodual ES Ltd T/A  Bluebird Care,20677342,4532,2024-06-06 00:00:00,Contractual costs,Home Care
CHILDRENS,10002620,Shared Care Services Ltd,20683750,6535.46,2024-06-24 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,10002620,Shared Care Services Ltd,20683751,6535.46,2024-06-24 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,10002621,Newcomb Lodge,20683754,25336.61,2024-06-24 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,10002641,Gella Care Ltd,20684213,3906,2024-06-25 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10002641,Gella Care Ltd,20684214,5272.32,2024-06-25 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10002641,Gella Care Ltd,20684215,5424,2024-06-25 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10002641,Gella Care Ltd,20684216,4178.57,2024-06-25 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10002641,Gella Care Ltd,20684217,4680,2024-06-25 00:00:00,Contractual costs,Supported Living Packages
CHILDRENS,10002658,Aim High Fostering Services Ltd,20681585,4871.43,2024-06-17 00:00:00,Contractual costs,Independent Foster Care
CORP,10002667,RJ Lifts Group Ltd,10916230,760,2024-05-21 00:00:00,Premises,Maintenance of Buildings
CORP,10002667,RJ Lifts Group Ltd,10916242,3500,2024-05-21 00:00:00,Premises,Maintenance of Buildings
CORP,10002667,RJ Lifts Group Ltd,10916245,3065,2024-05-21 00:00:00,Premises,Maintenance of Buildings
CORP,10002667,RJ Lifts Group Ltd,10916249,2485,2024-05-21 00:00:00,Premises,Maintenance of Buildings
CORP,10002667,RJ Lifts Group Ltd,10917284,360,2024-05-20 00:00:00,Premises,Maintenance of Buildings
ADULTS,10002667,RJ Lifts Group Ltd,10918392,576.81,2024-06-04 00:00:00,Premises,Maintenance of Buildings
CORP,10002667,RJ Lifts Group Ltd,10918406,6125,2024-06-08 00:00:00,Premises,Maintenance of Buildings
CORP,10002667,RJ Lifts Group Ltd,10918420,250,2024-06-10 00:00:00,Premises,Maintenance of Buildings
CORP,10002667,RJ Lifts Group Ltd,10918863,1636.29,2024-06-18 00:00:00,Premises,Maintenance of Buildings
CHILDRENS,10002675,Brightstars Day Care,20681244,2080.78,2024-06-14 00:00:00,Contractual costs,Government Grants
CHILDRENS,10002715,MacIntyre Academies (Quest Academy),20676185,2112.5,2024-06-04 00:00:00,Contractual costs,Top-Ups - Academies & Free Schools - OLA
CHILDRENS,10002720,Barnes Rose Personal Training (Laura Barnes),10917272,420,2024-05-31 00:00:00,Contractual costs,Client Activities
ADULTS,10002724,Potensial Ltd t/a Potens,20684360,5246.24,2024-06-25 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,10002724,Potensial Ltd t/a Potens,20684361,3205.44,2024-06-25 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,10002727,Havilah Care Ltd,20684218,942.86,2024-06-25 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10002727,Havilah Care Ltd,20684219,1320,2024-06-25 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10002727,Havilah Care Ltd,20684220,3960,2024-06-25 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10002727,Havilah Care Ltd,20684221,5280,2024-06-25 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10002727,Havilah Care Ltd,20684222,5280,2024-06-25 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10002727,Havilah Care Ltd,20684223,5280,2024-06-25 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10002727,Havilah Care Ltd,20684224,5280,2024-06-25 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10002727,Havilah Care Ltd,20684225,5280,2024-06-25 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10002727,Havilah Care Ltd,20684226,5280,2024-06-25 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10002727,Havilah Care Ltd,20684227,5280,2024-06-25 00:00:00,Contractual costs,Supported Living Packages
ADULTS,10002727,Havilah Care Ltd,20684228,5280,2024-06-25 00:00:00,Contractual costs,Supported Living Packages
