Service_Label,Service_Code,Service_Division_Label,Service_Division_Code,Organisational_Unit_Label,Organisational_Unit_Code,Merchant_Category,Summary_of_the_purpose_of_the_expenditure,Date,Transaction_Number,Capital_and_Revenue,Supplier_Name,Supplier_ID,Net_Amount
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17293844,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1128.48
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17293847,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1378.72
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17293849,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,581.4
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17293852,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,968.6
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17293854,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,586.2
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17293864,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,2328.32
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17293882,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,866.92
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17293893,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,4542.4
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17293897,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,7770.52
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17293908,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1587.2
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17293911,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,9022.96
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17293947,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,898.56
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17293948,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,2178.56
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17293951,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1294.12
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17293954,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1159.36
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17293957,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,769.32
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17293958,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,3524.44
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17293959,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,773.6
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17293986,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,771.8
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17293995,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,960.8
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17294001,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1595.48
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17294004,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1709.64
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17294007,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,1116
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17294024,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,654.08
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Direct Payments Expenditure,22/07/2024,17294033,Revenue - General Fund,People Places Lives Ltd (Virtual Wallet Clients),52770,554.84
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,01/07/2024,17287394,Revenue - General Fund,Snowflake Healthcare Ltd,50077,4036
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,01/07/2024,17287401,Revenue - General Fund,Snowflake Healthcare Ltd,50077,3964
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,01/08/2024,17296133,Revenue - General Fund,Snowflake Healthcare Ltd,50077,2976
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,03/07/2024,17288579,Revenue - General Fund,Care Quality Services Limited,19040,821.4
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,03/07/2024,17288581,Revenue - General Fund,Care Quality Services Limited,19040,526.3
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,09/07/2024,17289554,Revenue - General Fund,Elite Livein Care Ltd,16919,3080.28
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,11/07/2024,17292084,Revenue - General Fund,Elite Livein Care Ltd,16919,2420.22
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,12/09/2024,17308896,Revenue - General Fund,Caremark (Southampton K N Care Limited),19952,20036
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,12/09/2024,17308907,Revenue - General Fund,Alters Recruitment Ltd,20611,23930.92
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,12/09/2024,17308909,Revenue - General Fund,Care Quality Services Limited,19040,150811.36
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,14/08/2024,17300766,Revenue - General Fund,Selective Recruitment Ltd,15494,23288.53
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,15/08/2024,17301185,Revenue - General Fund,Sage Care Ltd,50076,540.75
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,15/08/2024,17301245,Revenue - General Fund,Wessex Regional Care Limited,21120,7220.92
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,17/07/2024,17293318,Revenue - General Fund,Blossom Care For You Ltd,19770,29103.45
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,17/07/2024,17293323,Revenue - General Fund,Alters Recruitment Ltd,20611,21257.64
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,17/09/2024,17309988,Revenue - General Fund,Southvale Care Ltd,43066,1974
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,18/07/2024,17293775,Revenue - General Fund,Apex Prime Care Ltd,15426,197606.72
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,18/07/2024,17293777,Revenue - General Fund,Alters Recruitment Ltd,20611,10342.37
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,19/09/2024,17310620,Revenue - General Fund,Caremark (Southampton K N Care Limited),19952,886
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,19/09/2024,17310626,Revenue - General Fund,Apex Prime Care Ltd,15426,211395.98
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,19/09/2024,17310640,Revenue - General Fund,Alters Recruitment Ltd,20611,3148.18
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,20/08/2024,17301526,Revenue - General Fund,Alters Recruitment Ltd,20611,17857.07
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,20/09/2024,17310647,Revenue - General Fund,SCA Community Care Services,15301,3540.51
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,22/07/2024,17293791,Revenue - General Fund,Radis Community Care/ GP Homecare,39427,771.84
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,22/08/2024,17302417,Revenue - General Fund,Selective Recruitment Ltd,15494,1073.95
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,22/08/2024,17302424,Revenue - General Fund,Alters Recruitment Ltd,20611,2745.49
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,23/09/2024,17310680,Revenue - General Fund,Blossom Care For You Ltd,19770,11933.08
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,25/07/2024,17295046,Revenue - General Fund,Nurse Plus & Carer Plus (UK) Ltd,20853,6195
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,26/09/2024,17311699,Revenue - General Fund,Wessex Regional Care Limited,21120,7220.85
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,30/07/2024,17295725,Revenue - General Fund,SCA Community Care Services,15301,509.25
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Home Care Expenditure,30/09/2024,17311746,Revenue - General Fund,Bluebird Care (New Forest & Southampton),16091,20870.87
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Nursing Home Expenditure,09/09/2024,17305545,Revenue - General Fund,Talbot Manor (Livability),45210,-2377.01
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Nursing Home Expenditure,09/09/2024,17307442,Revenue - General Fund,Winscombe Care Home Ltd,17205,5571.42
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Nursing Home Expenditure,09/09/2024,17307459,Revenue - General Fund,Kingfisher Court (Dolphin Care Ltd),19863,5100.9
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Nursing Home Expenditure,09/09/2024,17307476,Revenue - General Fund,The Maypole Nursing Centre,15279,3653.02
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Nursing Home Expenditure,09/09/2024,17307498,Revenue - General Fund,Methodist Homes t/a Hampton Lodge,14456,4944.68
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Nursing Home Expenditure,09/09/2024,17307500,Revenue - General Fund,New Century Care (South Haven) Ltd,19585,4043.7
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Nursing Home Expenditure,09/09/2024,17307543,Revenue - General Fund,The Maypole Nursing Centre,15279,4560.52
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Nursing Home Expenditure,09/09/2024,17307555,Revenue - General Fund,The Maypole Nursing Centre,15279,4212.86
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Nursing Home Expenditure,10/07/2024,17289679,Revenue - General Fund,The Maypole Nursing Centre,15279,-5891.28
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Nursing Home Expenditure,10/07/2024,17291575,Revenue - General Fund,Northlands House Nursing & Residential Home,20095,5045.83
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Nursing Home Expenditure,10/07/2024,17291576,Revenue - General Fund,The Hawthorns Care Home (Bondcare Ltd),13835,5535.71
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Nursing Home Expenditure,10/07/2024,17291577,Revenue - General Fund,Winscombe Care Home Ltd,17205,5757.14
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Nursing Home Expenditure,10/07/2024,17291616,Revenue - General Fund,The Maypole Nursing Centre,15279,3774.78
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Nursing Home Expenditure,10/07/2024,17291634,Revenue - General Fund,Saffronland Homes/ Bonhomie Home,14271,7541.86
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Nursing Home Expenditure,10/07/2024,17291657,Revenue - General Fund,The Maypole Nursing Centre,15279,2222.24
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Nursing Home Expenditure,10/07/2024,17291693,Revenue - General Fund,The Maypole Nursing Centre,15279,4712.53
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Nursing Home Expenditure,12/08/2024,17297436,Revenue - General Fund,The Maypole Nursing Centre,15279,672.77
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Nursing Home Expenditure,12/08/2024,17297443,Revenue - General Fund,Northlands House Nursing & Residential Home,20095,541.85
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Nursing Home Expenditure,12/08/2024,17299354,Revenue - General Fund,Waverley Lodge Nursing Home,15310,4428.66
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Nursing Home Expenditure,12/08/2024,17299364,Revenue - General Fund,Talbot Manor (Livability),45210,6014
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Nursing Home Expenditure,12/08/2024,17299393,Revenue - General Fund,The Hawthorns Care Home (Bondcare Ltd),13835,5535.72
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Nursing Home Expenditure,12/08/2024,17299411,Revenue - General Fund,Kingfisher Court (Dolphin Care Ltd),19863,5270.93
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Nursing Home Expenditure,12/08/2024,17299430,Revenue - General Fund,The Maypole Nursing Centre,15279,3774.78
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Nursing Home Expenditure,12/08/2024,17299433,Revenue - General Fund,The Maypole Nursing Centre,15279,3286.14
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Nursing Home Expenditure,12/08/2024,17299452,Revenue - General Fund,Methodist Homes t/a Hampton Lodge,14456,5109.51
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Nursing Home Expenditure,12/08/2024,17299498,Revenue - General Fund,The Maypole Nursing Centre,15279,4712.53
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Nursing Home Expenditure,12/08/2024,17299512,Revenue - General Fund,The Maypole Nursing Centre,15279,4353.28
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Other Long Term Expenditure,08/07/2024,17288904,Revenue - General Fund,The Grow Project (Steree Group Ltd),16831,20388.96
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Other Long Term Expenditure,09/07/2024,17289547,Revenue - General Fund,Headway Southampton,19076,9402.96
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Other Long Term Expenditure,09/09/2024,17307605,Revenue - General Fund,Abbeyfield London Polish Society,49208,1928.7
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Other Long Term Expenditure,10/07/2024,17291731,Revenue - General Fund,Abbeyfield London Polish Society,49208,1992.99
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Other Long Term Expenditure,12/08/2024,17299555,Revenue - General Fund,Abbeyfield London Polish Society,49208,1992.99
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,09/09/2024,17306934,Revenue - General Fund,Winscombe Care Home Ltd,17205,6509.1
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,09/09/2024,17306935,Revenue - General Fund,Saffronland Homes/ Bonhomie Home,14271,6285.6
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,09/09/2024,17306940,Revenue - General Fund,Kingfisher Court (Dolphin Care Ltd),19863,5950.5
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,09/09/2024,17307024,Revenue - General Fund,Linden House Rest Home (Society of St James),14806,4314.9
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,09/09/2024,17307046,Revenue - General Fund,Peartree House,18631,8097.3
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,09/09/2024,17307185,Revenue - General Fund,Saffronland Homes/Bonhomie Sarisbury Green,16442,8412.86
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,09/09/2024,17307234,Revenue - General Fund,Stanwell Rest Home Ltd,20057,3392.82
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,09/09/2024,17307259,Revenue - General Fund,Waters Park House Ltd,53170,4151.78
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,09/09/2024,17307289,Revenue - General Fund,Saffronland Homes/Bonhomie Sarisbury Green,16442,8460
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,10/07/2024,17291069,Revenue - General Fund,Winscombe Care Home Ltd,17205,6726.07
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,10/07/2024,17291070,Revenue - General Fund,Saffronland Homes/ Bonhomie Home,14271,6495.12
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,10/07/2024,17291075,Revenue - General Fund,Kingfisher Court (Dolphin Care Ltd),19863,6148.85
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,10/07/2024,17291144,Revenue - General Fund,Saffronland Homes/ Bonhomie Home,14271,4156.17
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,10/07/2024,17291191,Revenue - General Fund,Knights Grove Nursing & Residential Home,14403,5535.71
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,10/07/2024,17291192,Revenue - General Fund,Saffronland Homes/ Bonhomie Home,14271,7772.14
Adult Social Care & Public Health,ADULPUB,ASC - Living & Ageing Well - Cost of care,ASCLC,HAS LT Physical Support (Adults),AA1050,Private Contractors,ASC Residential Care Expenditure,10/07/2024,17291197,Revenue - General Fund,Peartree House,18631,8367.21
