Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840539,45065,MERSEYCARE JULIE ANN,1094.9
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842452,45065,CRG HOMECARE LTD,1081.15
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101067719,45065,PUTTING YOU FIRST LTD t/a YOUR LIFE,1080
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840835,45065,MERSEYCARE JULIE ANN,1072.51
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840506,45065,MERSEYCARE JULIE ANN,1072.05
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841797,45065,DENDERA CARE,1067.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841798,45065,DENDERA CARE,1067.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840799,45065,MERSEYCARE JULIE ANN,1066.34
Children & Young Peo,ProfessionalServices,Professional Fees,1905843903,45065,D A LANGUAGES LTD,1053.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840655,45065,MERSEYCARE JULIE ANN,1052.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840876,45065,MERSEYCARE JULIE ANN,1044.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841049,45065,COMFORT CALL LTD,1037.04
Children & Young Peo,ProfessionalServices,Professional Fees,1905843924,45065,D A LANGUAGES LTD,1032.6
Children & Young Peo,ProfessionalServices,Professional Fees,1905843926,45065,D A LANGUAGES LTD,1032.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840530,45065,MERSEYCARE JULIE ANN,1031.62
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840363,45065,MERSEYCARE JULIE ANN,1026.45
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840584,45065,MERSEYCARE JULIE ANN,1026.11
City Development,Catering Equip.(Gen),Catering,1905843339,45065,LOCKHART CATERING EQUIPMENT,1019.76
Children & Young Peo,ProfessionalServices,Professional Fees,1905843919,45065,D A LANGUAGES LTD,1014.96
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101067714,45065,PRESTIGE NURSING,1012.66
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842492,45065,CRG HOMECARE LTD,1007.46
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840366,45065,MERSEYCARE JULIE ANN,1005.08
Children & Young Peo,ProfessionalServices,Professional Fees,1905843844,45065,D A LANGUAGES LTD,1004.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842394,45065,THE HUMAN SUPPORT GROUP LTD (LPOOL),1004.14
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842505,45065,CRG HOMECARE LTD,1003.13
City Development,Events,General Services Expenses,1905843327,45065,****REDACTED PERSONAL INFO****,1000
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840846,45065,MERSEYCARE JULIE ANN,999.45
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840316,45065,MERSEYCARE JULIE ANN,996.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840590,45065,MERSEYCARE JULIE ANN,977.07
Neighbourhoods,Repair & Maintenance,Fixtures & Fittings,1905843291,45065,INTEGRATED COMMUNICATION SYSTEMS LT,973.47
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840087,45065,LOCAL SOLUTIONS,971.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840088,45065,LOCAL SOLUTIONS,971.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840767,45065,MERSEYCARE JULIE ANN,968.47
Children & Young Peo,ProfessionalServices,Professional Fees,1905843911,45065,D A LANGUAGES LTD,965.04
Children & Young Peo,ProfessionalServices,Professional Fees,1905843912,45065,D A LANGUAGES LTD,965.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840374,45065,MERSEYCARE JULIE ANN,964.13
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840831,45065,MERSEYCARE JULIE ANN,962.66
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843155,45065,VICTORIA COMMUNITY CARE LTD,959.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842923,45065,HOMECARERS (LIVERPOOL) LTD,953.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840517,45065,MERSEYCARE JULIE ANN,953.66
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840597,45065,MERSEYCARE JULIE ANN,949.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842157,45065,BEST CARE LIVERPOOL LTD,946
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840567,45065,MERSEYCARE JULIE ANN,941.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840886,45065,MERSEYCARE JULIE ANN,941.83
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842297,45065,BEST CARE LIVERPOOL LTD,940.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842298,45065,BEST CARE LIVERPOOL LTD,940.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842448,45065,CRG HOMECARE LTD,940.27
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840791,45065,MERSEYCARE JULIE ANN,939.29
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841156,45065,COMFORT CALL LTD,933.34
Neighbourhoods,"Misc Supp, Tool, Equ",General Supplies,1905843265,45065,****REDACTED PERSONAL INFO****,932
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840440,45065,MERSEYCARE JULIE ANN,928.6
Adult Services & Hea,Provisions (General),Catering,5101067783,45065,BLAKEMORE FOODSERVICE,928.23
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101067710,45065,NEWCROSS HEALTHCARE SOLUTIONS LTD,925.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840686,45065,MERSEYCARE JULIE ANN,923.66
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101067716,45065,NEWCROSS HEALTHCARE SOLUTIONS LTD,921.74
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840727,45065,MERSEYCARE JULIE ANN,921
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840632,45065,MERSEYCARE JULIE ANN,920.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843243,45065,VICTORIA COMMUNITY CARE LTD,913.06
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843244,45065,VICTORIA COMMUNITY CARE LTD,913.06
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840330,45065,MERSEYCARE JULIE ANN,909.9
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840707,45065,MERSEYCARE JULIE ANN,904.94
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840858,45065,MERSEYCARE JULIE ANN,904.87
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842944,45065,HOMECARERS (LIVERPOOL) LTD,903.29
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841461,45065,BE CARING LTD,903.14
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841462,45065,BE CARING LTD,903.14
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840704,45065,MERSEYCARE JULIE ANN,899.45
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842424,45065,THE HUMAN SUPPORT GROUP LTD (LPOOL),899.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842425,45065,THE HUMAN SUPPORT GROUP LTD (LPOOL),899.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842383,45065,THE HUMAN SUPPORT GROUP LTD (LPOOL),899.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842384,45065,THE HUMAN SUPPORT GROUP LTD (LPOOL),899.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842684,45065,HOMECARERS (LIVERPOOL) LTD,898.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840878,45065,MERSEYCARE JULIE ANN,888.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840834,45065,MERSEYCARE JULIE ANN,883.97
City Development,Events,General Services Expenses,1905843702,45065,Soldiers of Swing LTD,880
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840358,45065,MERSEYCARE JULIE ANN,878.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840900,45065,MERSEYCARE JULIE ANN,876.55
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841776,45065,DENDERA CARE,875.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841777,45065,DENDERA CARE,875.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841986,45065,BEST CARE LIVERPOOL LTD,873.29
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840892,45065,MERSEYCARE JULIE ANN,870.37
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842863,45065,HOMECARERS (LIVERPOOL) LTD,865.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840511,45065,MERSEYCARE JULIE ANN,859.65
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842086,45065,BEST CARE LIVERPOOL LTD,856.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842010,45065,BEST CARE LIVERPOOL LTD,856.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842011,45065,BEST CARE LIVERPOOL LTD,856.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842144,45065,BEST CARE LIVERPOOL LTD,856.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842145,45065,BEST CARE LIVERPOOL LTD,856.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842148,45065,BEST CARE LIVERPOOL LTD,856.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842149,45065,BEST CARE LIVERPOOL LTD,856.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840460,45065,MERSEYCARE JULIE ANN,854.51
City Development,Events,General Services Expenses,1905843323,45065,****REDACTED PERSONAL INFO****,850
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842069,45065,BEST CARE LIVERPOOL LTD,847.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843255,45065,VICTORIA COMMUNITY CARE LTD,846.1
Children & Young Peo,ProfessionalServices,Professional Fees,1905843840,45065,D A LANGUAGES LTD,842.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842196,45065,BEST CARE LIVERPOOL LTD,839.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842542,45065,CRG HOMECARE LTD,837.45
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840762,45065,MERSEYCARE JULIE ANN,836.85
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842321,45065,BEST CARE LIVERPOOL LTD,834.06
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842848,45065,HOMECARERS (LIVERPOOL) LTD,830.96
Children & Young Peo,ProfessionalServices,Professional Fees,1905843890,45065,D A LANGUAGES LTD,827.52
Children & Young Peo,ProfessionalServices,Professional Fees,1905843891,45065,D A LANGUAGES LTD,827.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841374,45065,BE CARING LTD,826.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842473,45065,CRG HOMECARE LTD,824.45
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840807,45065,MERSEYCARE JULIE ANN,822.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842744,45065,HOMECARERS (LIVERPOOL) LTD,821.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840718,45065,MERSEYCARE JULIE ANN,819.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841470,45065,BE CARING LTD,817.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841471,45065,BE CARING LTD,817.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840286,45065,MERSEYCARE JULIE ANN,817.55
Children & Young Peo,ProfessionalServices,Professional Fees,1905843914,45065,D A LANGUAGES LTD,817.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841851,45065,RAINBOW CARE SOLUTIONS LTD,816.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841613,45065,1ST CLASS CARE AGENCY T/A YES CARE,815.42
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842849,45065,HOMECARERS (LIVERPOOL) LTD,811.19
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841985,45065,BEST CARE LIVERPOOL LTD,810.89
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842273,45065,BEST CARE LIVERPOOL LTD,809.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842274,45065,BEST CARE LIVERPOOL LTD,809.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841233,45065,ADEX CARE LTD,809.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841234,45065,ADEX CARE LTD,809.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842033,45065,BEST CARE LIVERPOOL LTD,809.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842034,45065,BEST CARE LIVERPOOL LTD,809.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840784,45065,MERSEYCARE JULIE ANN,800.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842374,45065,THE HUMAN SUPPORT GROUP LTD (LPOOL),800.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842375,45065,THE HUMAN SUPPORT GROUP LTD (LPOOL),800.08
City Development,Events,General Services Expenses,1905843317,45065,****REDACTED PERSONAL INFO****,800
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840601,45065,MERSEYCARE JULIE ANN,799.51
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840778,45065,MERSEYCARE JULIE ANN,799.45
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842512,45065,CRG HOMECARE LTD,798.11
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840790,45065,MERSEYCARE JULIE ANN,795.38
Chief Operating Offi,ProfessionalServices,Professional Fees,1905843852,45065,D A LANGUAGES LTD,794.91
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841510,45065,BE CARING LTD,794.34
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842952,45065,HOMECARERS (LIVERPOOL) LTD,792.89
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840842,45065,MERSEYCARE JULIE ANN,792.09
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840980,45065,HERON CARE LTD,787.91
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840664,45065,MERSEYCARE JULIE ANN,787.07
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843139,45065,HOMECARERS (LIVERPOOL) LTD,786.89
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842385,45065,THE HUMAN SUPPORT GROUP LTD (LPOOL),781.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842386,45065,THE HUMAN SUPPORT GROUP LTD (LPOOL),781.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842732,45065,HOMECARERS (LIVERPOOL) LTD,780.01
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840403,45065,MERSEYCARE JULIE ANN,779.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841789,45065,DENDERA CARE,778.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842659,45065,HOMECARERS (LIVERPOOL) LTD,777.58
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841987,45065,BEST CARE LIVERPOOL LTD,775.82
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841988,45065,BEST CARE LIVERPOOL LTD,775.82
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840652,45065,MERSEYCARE JULIE ANN,775.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842965,45065,HOMECARERS (LIVERPOOL) LTD,774.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842899,45065,HOMECARERS (LIVERPOOL) LTD,773.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842750,45065,HOMECARERS (LIVERPOOL) LTD,773.71
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843140,45065,HOMECARERS (LIVERPOOL) LTD,773.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841695,45065,1ST CLASS CARE AGENCY T/A YES CARE,769.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842733,45065,HOMECARERS (LIVERPOOL) LTD,768.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840004,45065,LOCAL SOLUTIONS,768.07
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840434,45065,MERSEYCARE JULIE ANN,768.03
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840554,45065,MERSEYCARE JULIE ANN,767.61
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842136,45065,BEST CARE LIVERPOOL LTD,767.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842137,45065,BEST CARE LIVERPOOL LTD,767.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840579,45065,MERSEYCARE JULIE ANN,766.34
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842919,45065,HOMECARERS (LIVERPOOL) LTD,764.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842920,45065,HOMECARERS (LIVERPOOL) LTD,763.06
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840442,45065,MERSEYCARE JULIE ANN,762.87
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842186,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842187,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842012,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842013,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841208,45065,ADEX CARE LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841209,45065,ADEX CARE LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842236,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842237,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841196,45065,ADEX CARE LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841197,45065,ADEX CARE LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841230,45065,ADEX CARE LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841231,45065,ADEX CARE LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841993,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841994,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842014,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842015,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842031,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842032,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842035,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842036,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842045,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842046,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842091,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842092,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842109,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842110,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842126,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842127,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842160,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842161,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842184,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842185,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842191,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842192,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842240,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842241,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842271,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842272,45065,BEST CARE LIVERPOOL LTD,762.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840474,45065,MERSEYCARE JULIE ANN,762.21
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842257,45065,BEST CARE LIVERPOOL LTD,761.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842258,45065,BEST CARE LIVERPOOL LTD,761.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840325,45065,MERSEYCARE JULIE ANN,761.42
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841624,45065,1ST CLASS CARE AGENCY T/A YES CARE,761.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841625,45065,1ST CLASS CARE AGENCY T/A YES CARE,761.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840519,45065,MERSEYCARE JULIE ANN,759.21
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840798,45065,MERSEYCARE JULIE ANN,758.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842267,45065,BEST CARE LIVERPOOL LTD,756.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842268,45065,BEST CARE LIVERPOOL LTD,756.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843256,45065,VICTORIA COMMUNITY CARE LTD,756.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840279,45065,MERSEYCARE JULIE ANN,754.74
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840839,45065,MERSEYCARE JULIE ANN,754.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840344,45065,MERSEYCARE JULIE ANN,753.83
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840337,45065,MERSEYCARE JULIE ANN,752.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842314,45065,BEST CARE LIVERPOOL LTD,751.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842315,45065,BEST CARE LIVERPOOL LTD,751.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840399,45065,MERSEYCARE JULIE ANN,749.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842655,45065,HOMECARERS (LIVERPOOL) LTD,746.82
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840391,45065,MERSEYCARE JULIE ANN,746.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842873,45065,HOMECARERS (LIVERPOOL) LTD,746.19
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842687,45065,HOMECARERS (LIVERPOOL) LTD,745.9
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840643,45065,MERSEYCARE JULIE ANN,745.65
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842301,45065,BEST CARE LIVERPOOL LTD,745.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842302,45065,BEST CARE LIVERPOOL LTD,745.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841298,45065,NEW DAY CARE LIMITED,742.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840419,45065,MERSEYCARE JULIE ANN,742.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842976,45065,HOMECARERS (LIVERPOOL) LTD,742.29
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840852,45065,MERSEYCARE JULIE ANN,741.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840432,45065,MERSEYCARE JULIE ANN,741.29
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840952,45065,HERON CARE LTD,739.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840953,45065,HERON CARE LTD,739.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840512,45065,MERSEYCARE JULIE ANN,739.49
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905841911,45065,RAINBOW CARE SOLUTIONS LTD,739.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843057,45065,HOMECARERS (LIVERPOOL) LTD,738.83
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842486,45065,CRG HOMECARE LTD,737.14
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840591,45065,MERSEYCARE JULIE ANN,736.59
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840303,45065,MERSEYCARE JULIE ANN,732.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842183,45065,BEST CARE LIVERPOOL LTD,732.87
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840404,45065,MERSEYCARE JULIE ANN,731.25
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842880,45065,HOMECARERS (LIVERPOOL) LTD,729.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842712,45065,HOMECARERS (LIVERPOOL) LTD,729.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842296,45065,BEST CARE LIVERPOOL LTD,728.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842932,45065,HOMECARERS (LIVERPOOL) LTD,725.82
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842874,45065,HOMECARERS (LIVERPOOL) LTD,725.55
Capital Leisure Serv,Capital Leisure Serv,Main contract,5101067760,45065,CLAN CONTRACTING LTD,725
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842119,45065,BEST CARE LIVERPOOL LTD,723.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842454,45065,CRG HOMECARE LTD,723.15
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905842467,45065,CRG HOMECARE LTD,723.15
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843175,45065,VICTORIA COMMUNITY CARE LTD,723.03
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905843180,45065,VICTORIA COMMUNITY CARE LTD,722.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905840301,45065,MERSEYCARE JULIE ANN,722.64
