Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086163,45252,BROTHERS OF CHARITY SERVICES MERSEY,621.06
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086166,45252,BROTHERS OF CHARITY SERVICES MERSEY,840.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086167,45252,BROTHERS OF CHARITY SERVICES MERSEY,1197.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086168,45252,BROTHERS OF CHARITY SERVICES MERSEY,963.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086170,45252,BROTHERS OF CHARITY SERVICES MERSEY,734.93
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086171,45252,BROTHERS OF CHARITY SERVICES MERSEY,897.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086172,45252,BROTHERS OF CHARITY SERVICES MERSEY,1439.06
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086176,45252,BROTHERS OF CHARITY SERVICES MERSEY,1077.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086177,45252,BROTHERS OF CHARITY SERVICES MERSEY,743.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086180,45252,BROTHERS OF CHARITY SERVICES MERSEY,1018.93
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086181,45252,BROTHERS OF CHARITY SERVICES MERSEY,1125.39
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086184,45252,BROTHERS OF CHARITY SERVICES MERSEY,648.25
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086185,45252,BROTHERS OF CHARITY SERVICES MERSEY,847.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086187,45252,BROTHERS OF CHARITY SERVICES MERSEY,636.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086188,45252,BROTHERS OF CHARITY SERVICES MERSEY,1026.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086189,45252,BROTHERS OF CHARITY SERVICES MERSEY,1368.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086190,45252,BROTHERS OF CHARITY SERVICES MERSEY,731.89
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086191,45252,BROTHERS OF CHARITY SERVICES MERSEY,735.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086192,45252,BROTHERS OF CHARITY SERVICES MERSEY,1818.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086195,45252,BROTHERS OF CHARITY SERVICES MERSEY,1216.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086200,45252,BROTHERS OF CHARITY SERVICES MERSEY,809.83
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086201,45252,BROTHERS OF CHARITY SERVICES MERSEY,1045.55
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086202,45252,BROTHERS OF CHARITY SERVICES MERSEY,906.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086204,45252,BROTHERS OF CHARITY SERVICES MERSEY,904.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086205,45252,BROTHERS OF CHARITY SERVICES MERSEY,1378.23
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086206,45252,BROTHERS OF CHARITY SERVICES MERSEY,821.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086207,45252,BROTHERS OF CHARITY SERVICES MERSEY,935.29
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086208,45252,BROTHERS OF CHARITY SERVICES MERSEY,813.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086209,45252,BROTHERS OF CHARITY SERVICES MERSEY,752.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086213,45252,BROTHERS OF CHARITY SERVICES MERSEY,735.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086218,45252,BROTHERS OF CHARITY SERVICES MERSEY,792.15
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086219,45252,BROTHERS OF CHARITY SERVICES MERSEY,773.14
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086221,45252,BROTHERS OF CHARITY SERVICES MERSEY,1552.55
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086222,45252,BROTHERS OF CHARITY SERVICES MERSEY,897.27
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086223,45252,BROTHERS OF CHARITY SERVICES MERSEY,1007.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086225,45252,BROTHERS OF CHARITY SERVICES MERSEY,866.86
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086226,45252,BROTHERS OF CHARITY SERVICES MERSEY,1046.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086229,45252,BROTHERS OF CHARITY SERVICES MERSEY,904.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086232,45252,BROTHERS OF CHARITY SERVICES MERSEY,1216.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086236,45252,BROTHERS OF CHARITY SERVICES MERSEY,1374.89
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086237,45252,BROTHERS OF CHARITY SERVICES MERSEY,541.79
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086250,45252,WIRRAL AUTISTIC SOCIETY,665.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086251,45252,WIRRAL AUTISTIC SOCIETY,2800.11
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086252,45252,WIRRAL AUTISTIC SOCIETY,709.59
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086279,45252,MAKING SPACE,551.29
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086285,45252,AUTISM INITIATIVES,4989.25
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086289,45252,AUTISM INITIATIVES,1592.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086290,45252,AUTISM INITIATIVES,2686.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086291,45252,AUTISM INITIATIVES,2421.07
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086293,45252,AUTISM INITIATIVES,2927.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086294,45252,AUTISM INITIATIVES,1349.71
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086295,45252,AUTISM INITIATIVES,2623.45
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086298,45252,AUTISM INITIATIVES,1957.91
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086299,45252,AUTISM INITIATIVES,5719
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086300,45252,AUTISM INITIATIVES,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086302,45252,AUTISM INITIATIVES,3193.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086305,45252,AUTISM INITIATIVES,4388.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086306,45252,AUTISM INITIATIVES,1862.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086307,45252,AUTISM INITIATIVES,3193.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086308,45252,AUTISM INITIATIVES,4951.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086310,45252,AUTISM INITIATIVES,4302.75
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086313,45252,AUTISM INITIATIVES,5506.55
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086314,45252,AUTISM INITIATIVES,5719
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086316,45252,AUTISM INITIATIVES,3621.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086320,45252,AUTISM INITIATIVES,4388.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086321,45252,AUTISM INITIATIVES,722.38
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086322,45252,ALTERNATIVE FUTURES GROUP,6282.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086323,45252,ALTERNATIVE FUTURES GROUP,6320.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086324,45252,ALTERNATIVE FUTURES GROUP,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086329,45252,ALTERNATIVE FUTURES GROUP,4526.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086332,45252,ALTERNATIVE FUTURES GROUP,4610.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086333,45252,ALTERNATIVE FUTURES GROUP,3509.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086339,45252,ALTERNATIVE FUTURES GROUP,1862.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086342,45252,NUGENT CARE - IDS PROJECT,560.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086343,45252,NUGENT CARE - IDS PROJECT,1367.15
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086344,45252,NUGENT CARE - IDS PROJECT,570.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086345,45252,NUGENT CARE - IDS PROJECT,703.37
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086350,45252,NUGENT CARE - IDS PROJECT,570.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086353,45252,NUGENT CARE - IDS PROJECT,703.37
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086354,45252,NUGENT CARE - IDS PROJECT,831.38
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086358,45252,NUGENT CARE - IDS PROJECT,1367.15
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086359,45252,NUGENT CARE - IDS PROJECT,665.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086361,45252,LEONARD CHESHIRE NORTH WEST,693.87
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086362,45252,LEONARD CHESHIRE NORTH WEST,2755.62
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086368,45252,SLC RAGLIN LTD,3162.46
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085367,45252,IMAGINE,566.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085579,45252,JUST ONE RECRUITMENT,648.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085819,45252,SPECIAL NEEDS CARE LIMITED,3193.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085843,45252,NUGENT CARE - CHILDWALL,1615.85
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085844,45252,NUGENT CARE - CHILDWALL,1131.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085905,45252,THE FRANCES TAYLOR FOUNDATION LIVER,823.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085909,45252,THE FRANCES TAYLOR FOUNDATION LIVER,623.15
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085910,45252,THE FRANCES TAYLOR FOUNDATION LIVER,1092.09
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085911,45252,THE FRANCES TAYLOR FOUNDATION LIVER,693.87
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085917,45252,THE FRANCES TAYLOR FOUNDATION LIVER,906.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085918,45252,THE FRANCES TAYLOR FOUNDATION LIVER,571.82
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085920,45252,THE FRANCES TAYLOR FOUNDATION LIVER,1055.06
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085922,45252,THE FRANCES TAYLOR FOUNDATION LIVER,688.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085929,45252,THE FRANCES TAYLOR FOUNDATION LIVER,693.87
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085995,45252,MEDILINE SUPPORTED LIVING LTD,1330.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086010,45252,MEDILINE SUPPORTED LIVING LTD,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086015,45252,MEDILINE SUPPORTED LIVING LTD,767.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086027,45252,MEDILINE SUPPORTED LIVING LTD,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086048,45252,MEDILINE SUPPORTED LIVING LTD,3149.39
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086079,45252,COMMUNITY INTEGRATED CARE,1197.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086082,45252,COMMUNITY INTEGRATED CARE,1264.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086087,45252,COMMUNITY INTEGRATED CARE,1197.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086088,45252,COMMUNITY INTEGRATED CARE,1450.46
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086112,45252,COMMUNITY INTEGRATED CARE,1862.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086114,45252,COMMUNITY INTEGRATED CARE,1862.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086116,45252,OPTIONS FOR SUPPORTED LIVING,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086126,45252,OPTIONS FOR SUPPORTED LIVING,1972.58
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086141,45252,OPTIONS FOR SUPPORTED LIVING,570.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086165,45252,BROTHERS OF CHARITY SERVICES MERSEY,950.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086173,45252,BROTHERS OF CHARITY SERVICES MERSEY,961.9
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086178,45252,BROTHERS OF CHARITY SERVICES MERSEY,950.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086183,45252,BROTHERS OF CHARITY SERVICES MERSEY,963.05
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086194,45252,BROTHERS OF CHARITY SERVICES MERSEY,1093.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086196,45252,BROTHERS OF CHARITY SERVICES MERSEY,893.47
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086199,45252,BROTHERS OF CHARITY SERVICES MERSEY,849.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086211,45252,BROTHERS OF CHARITY SERVICES MERSEY,1045.55
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086212,45252,BROTHERS OF CHARITY SERVICES MERSEY,1235.65
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086214,45252,BROTHERS OF CHARITY SERVICES MERSEY,1216.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086215,45252,BROTHERS OF CHARITY SERVICES MERSEY,791.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086216,45252,BROTHERS OF CHARITY SERVICES MERSEY,2763.25
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086220,45252,BROTHERS OF CHARITY SERVICES MERSEY,912.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086234,45252,BROTHERS OF CHARITY SERVICES MERSEY,1311.69
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086331,45252,ALTERNATIVE FUTURES GROUP,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085412,45252,IMAGINE,931.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085422,45252,IMAGINE,638.74
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085462,45252,LOCAL SOLUTIONS,767.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085496,45252,INDEPENDENT LIVING ALLIANCE,551.29
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085506,45252,INDEPENDENT LIVING ALLIANCE,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085513,45252,L'ARCHE LIVERPOOL,2791.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085521,45252,L'ARCHE LIVERPOOL,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085529,45252,GLENELG SUPPORT LIMITED,4198.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085530,45252,GLENELG SUPPORT LIMITED,3193.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085531,45252,GLENELG SUPPORT LIMITED,3631.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085576,45252,JUST ONE RECRUITMENT,633.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085577,45252,JUST ONE RECRUITMENT,1218.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085581,45252,JUST ONE RECRUITMENT,686.26
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085589,45252,JUST ONE RECRUITMENT,557.94
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085593,45252,JUST ONE RECRUITMENT,500.91
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085687,45252,POTENSIAL LIMITED T/A POTENS,731.89
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085694,45252,GRACEFIELD HEALTH CARE LTD,614.59
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085712,45252,HOMEBIRD CARE,810.97
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085753,45252,COOPER NOBLE CARE LTD,633.03
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085779,45252,ACCOMPLISH GROUP LTD - BIRMINGHAM,2706.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085824,45252,AFFINITY SUPPORTING PEOPLE LTD,752.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085877,45252,PSS UK,885.87
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085934,45252,THE FRANCES TAYLOR FOUNDATION LIVER,864.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085936,45252,THE FRANCES TAYLOR FOUNDATION LIVER,960.01
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085967,45252,NATURAL BREAKS MERSEYSIDE,1748.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086003,45252,MEDILINE SUPPORTED LIVING LTD,961.91
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086054,45252,COMMUNITY INTEGRATED CARE,772.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086055,45252,COMMUNITY INTEGRATED CARE,1191.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086057,45252,COMMUNITY INTEGRATED CARE,507.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086089,45252,COMMUNITY INTEGRATED CARE,507.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086105,45252,COMMUNITY INTEGRATED CARE,810.97
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086156,45252,OPTIONS FOR SUPPORTED LIVING,4138.9
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086159,45252,OPTIONS FOR SUPPORTED LIVING,1600.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086161,45252,BROTHERS OF CHARITY SERVICES MERSEY,1682.86
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086179,45252,BROTHERS OF CHARITY SERVICES MERSEY,1390.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086210,45252,BROTHERS OF CHARITY SERVICES MERSEY,935.29
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086217,45252,BROTHERS OF CHARITY SERVICES MERSEY,1083.57
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086228,45252,BROTHERS OF CHARITY SERVICES MERSEY,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086235,45252,BROTHERS OF CHARITY SERVICES MERSEY,1121.59
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086304,45252,AUTISM INITIATIVES,2879.89
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086317,45252,AUTISM INITIATIVES,1330.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086326,45252,ALTERNATIVE FUTURES GROUP,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086364,45252,LEONARD CHESHIRE NORTH WEST,950.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085572,45252,JUST ONE RECRUITMENT,610.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085584,45252,JUST ONE RECRUITMENT,743.29
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085885,45252,PSS UK,1039.09
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085912,45252,THE FRANCES TAYLOR FOUNDATION LIVER,906.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086056,45252,COMMUNITY INTEGRATED CARE,753.94
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906086230,45252,BROTHERS OF CHARITY SERVICES MERSEY,1064.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085343,45252,****REDACTED PERSONAL INFO****,1060.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085344,45252,****REDACTED PERSONAL INFO****,3893.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085345,45252,****REDACTED PERSONAL INFO****,6021.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906085346,45252,****REDACTED PERSONAL INFO****,5177
Finance & Resources,Private Security Fir,Security & Insurance,5101086304,45252,EQUIFAX PLC,5239.97
Finance & Resources,Repair And Maint (Ge,Direct Transport,5101086276,45252,GLG GARAGE SERVICES,914.34
Capital Education,Capital Education,Main contract,1906086470,45253,SKYLINE PROPERTY SOLUTIONS LTD,5096.61
Children & Young Peo,ProfessionalServices,Professional Fees,1906086735,45253,D A LANGUAGES LTD,500.04
Children & Young Peo,ProfessionalServices,Professional Fees,1906086740,45253,D A LANGUAGES LTD,511.68
Children & Young Peo,ProfessionalServices,Professional Fees,1906086749,45253,D A LANGUAGES LTD,531.84
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086474,45253,THE ROYAL SCHOOL FOR THE BLIND,-1384.13
Children & Young Peo,Training (General),Indirect Employee Expenses,5101086516,45253,HFT TRUST LTD,2145.42
Children & Young Peo,Training (General),Indirect Employee Expenses,5101086517,45253,HFT TRUST LTD,6063
Children & Young Peo,Training (General),Indirect Employee Expenses,5101086518,45253,HFT TRUST LTD,6063
Children & Young Peo,Training (General),Indirect Employee Expenses,5101086519,45253,HFT TRUST LTD,6063
Children & Young Peo,Training (General),Indirect Employee Expenses,5101086520,45253,HFT TRUST LTD,2145.42
Children & Young Peo,Training (General),Indirect Employee Expenses,5101086521,45253,HFT TRUST LTD,2145.42
Children & Young Peo,Other Sch Pays-Prima,Agency & Contract Services,1906086785,45253,SEFTON COUNCIL - GENERAL 1 ACCOUNT,3000
Children & Young Peo,Other Sch Pays-Prima,Agency & Contract Services,1906086786,45253,SEFTON MBC NO 2,3000
Children & Young Peo,Other Sch Pays-Prima,Agency & Contract Services,1906086788,45253,ST MARY'S CE PRIMARY SCHOOL,1200
Children & Young Peo,Other Sch Pays-Prima,Agency & Contract Services,1906086793,45253,KINGSBURY SCHOOL FUND ACCOUNT,600
Children & Young Peo,Other Sch Pays-Secon,Agency & Contract Services,1906086787,45253,CROSSREACH - BALLIKINRAIN SCHOOL IN,600
Children & Young Peo,Other Sch Pays-Secon,Agency & Contract Services,1906086789,45253,****REDACTED PERSONAL INFO****,600
Children & Young Peo,Other Sch Pays-Secon,Agency & Contract Services,1906086790,45253,SIR JOHN THURSBY COMMUNITY COLLEGE,600
Children & Young Peo,Other Sch Pays-Secon,Agency & Contract Services,1906086791,45253,HOLY CROSS CATHOLIC HIGH,600
Children & Young Peo,Other Sch Pays-Secon,Agency & Contract Services,1906086792,45253,WARRINGTON BOROUGH COUNCIL RE ST GR,600
City Development,Non Employ Prof Fees,Professional Fees,5101086411,45253,EDUCATION SOLUTIONS SPEKE LIMITED,384752.91
City Development,IT Equip & Comm-Lisc,Computing,5101086391,45253,BT PAYMENT SERVICES LTD,2350
Neighbourhoods,ProfessionalServices,Professional Fees,1906086668,45253,D A LANGUAGES LTD,634.2
Neighbourhoods,R&M - Building Works,R&M Technical Support,5101086522,45253,INSPIRE PARTNERSHIP GP LTD,9117.19
City Development,Grants & Subs (Gener,Grants & Subscriptions,1906086517,45253,FIRST TAKE VIDEO LTD,1350
City Development,Grants & Subs (Gener,Grants & Subscriptions,1906086516,45253,MILAP FESTIVAL TRUST,3750
City Development,Grants & Subs (Gener,Grants & Subscriptions,1906086515,45253,SQUASH NUTRITION,874
City Development,Grants & Subs (Gener,Grants & Subscriptions,1906086518,45253,TATE LIVERPOOL,2500
City Development,Grants & Subs (Gener,Grants & Subscriptions,1906086519,45253,ONE LATIN CULTURE LTD,2500
Neighbourhoods,R&M - Building Works,R&M Technical Support,5101086522,45253,INSPIRE PARTNERSHIP GP LTD,623969.73
City Development,Events,General Services Expenses,5101086475,45253,PYRAMID POWER LIMITED,800
Neighbourhoods,"Alarms, CCTV, etc",Security & Insurance,5101086473,45253,LIVERPOOL BID COMPANY,1134
Adult Services & Hea,Private Contractors,Agency & Contract Services,5101086401,45253,COMFORT CALL LTD,1061.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,5101086404,45253,COMFORT CALL LTD,1061.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,5101086506,45253,CHINESE WELLBEING,8685
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087823,45253,MERSEYCARE JULIE ANN,666.26
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087826,45253,MERSEYCARE JULIE ANN,613.34
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087827,45253,MERSEYCARE JULIE ANN,595.7
Children & Young Peo,Exemplary Projects,Grants & Subscriptions,1906086412,45253,****REDACTED PERSONAL INFO****,819.4
Children & Young Peo,ProfessionalServices,Professional Fees,1906086675,45253,D A LANGUAGES LTD,604.38
Children & Young Peo,ProfessionalServices,Professional Fees,1906086739,45253,D A LANGUAGES LTD,1726.44
Children & Young Peo,ProfessionalServices,Professional Fees,1906086745,45253,D A LANGUAGES LTD,2127.36
Children & Young Peo,ProfessionalServices,Professional Fees,1906086746,45253,D A LANGUAGES LTD,1503
Children & Young Peo,ProfessionalServices,Professional Fees,1906086748,45253,D A LANGUAGES LTD,903.6
Children & Young Peo,Private Contractors,Agency & Contract Services,5101086366,45253,ADOPTION MATTERS NORTHWEST,650
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087622,45253,MERSEYCARE JULIE ANN,510.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087619,45253,MERSEYCARE JULIE ANN,859.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088409,45253,ADEX CARE LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087587,45253,MERSEYCARE JULIE ANN,622.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087275,45253,LOCAL SOLUTIONS,531.58
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087276,45253,LOCAL SOLUTIONS,531.58
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087469,45253,MERSEYCARE JULIE ANN,769.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087544,45253,MERSEYCARE JULIE ANN,895.58
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087632,45253,MERSEYCARE JULIE ANN,759.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906087988,45253,MERSEYCARE JULIE ANN,716.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088123,45253,HERON CARE LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906088124,45253,HERON CARE LTD,540.4
