Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
City Law & Governanc,Agency Admin/Cleric,Professional,1905756729,45001,MATRIX SCM LTD,3433.05
Neighbourhoods,Agency Admin/Cleric,Professional,1905756696,45001,MATRIX SCM LTD,3414.8
Finance & Resources,Agency Admin/Cleric,Professional,1905756592,45001,MATRIX SCM LTD,3373.3
Finance & Resources,Agency Admin/Cleric,Professional,1905756593,45001,MATRIX SCM LTD,3373.3
Neighbourhoods,Agency Admin/Cleric,Professional,1905756627,45001,MATRIX SCM LTD,3339.2
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101061295,45001,KNOTTY ASH COMMUNITY TRANSPORT,3106.5
Chief Operating Offi,Software (General),Computing,5101061417,45001,BYTES SOFTWARE SERVICES,3098.48
Chief Operating Offi,Agency Admin/Cleric,Professional,1905756665,45001,MATRIX SCM LTD,2897.55
Adult Services & Hea,R&M - Building Works,R&M Technical Support,5101061339,45001,TJM PROJECTS LTD,2728.57
Neighbourhoods,Software (General),Computing,5101061364,45001,INFO TECHNOLOGY SUPPLY LIMITED,2718.16
Children & Young Peo,Agency Admin/Cleric,Professional,1905756798,45001,MATRIX SCM LTD,2694.35
City Law & Governanc,Agency Admin/Cleric,Professional,1905756787,45001,MATRIX SCM LTD,2603.65
Neighbourhoods,Educ.Equip.(Purchase,B.S.M. & Educational Equipment,5101061383,45001,WE MAKE PLACES CIC,2500
Children & Young Peo,Agency Admin/Cleric,Professional,1905756659,45001,MATRIX SCM LTD,2397.9
City Law & Governanc,Agency Admin/Cleric,Professional,1905756692,45001,MATRIX SCM LTD,2391.2
Children & Young Peo,Agency Admin/Cleric,Professional,1905756657,45001,MATRIX SCM LTD,2275.08
Chief Operating Offi,Stationery (General),Printing & Office Expenses,5101061317,45001,PREMIER PAPER GROUP,2238
Children & Young Peo,Agency Admin/Cleric,Professional,1905756601,45001,MATRIX SCM LTD,2068.67
Children & Young Peo,Agency Admin/Cleric,Professional,1905756804,45001,MATRIX SCM LTD,2035.87
Finance & Resources,ProfessionalServices,Professional Fees,5101061374,45001,CASTLEFIELD RECRUITMENT LTD,2025
City Law & Governanc,Agency Admin/Cleric,Professional,1905756733,45001,MATRIX SCM LTD,2024.65
Children & Young Peo,Agency Admin/Cleric,Professional,1905756791,45001,MATRIX SCM LTD,2010.27
City Development,Events,General Services Expenses,5101061407,45001,RICHMOND EVENT MANAGEMENT LTD,2000
City Law & Governanc,Agency Admin/Cleric,Professional,1905756599,45001,MATRIX SCM LTD,1993.02
Children & Young Peo,Agency Admin/Cleric,Professional,1905756736,45001,MATRIX SCM LTD,1965.44
Children & Young Peo,Agency Admin/Cleric,Professional,1905756740,45001,MATRIX SCM LTD,1965.44
Children & Young Peo,Agency Admin/Cleric,Professional,1905756667,45001,MATRIX SCM LTD,1950.64
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101061396,45001,SEAFORTH RADIO CARS LTD,1950
Children & Young Peo,Agency Admin/Cleric,Professional,1905756634,45001,MATRIX SCM LTD,1918.32
Neighbourhoods,Agency Admin/Cleric,Professional,1905756708,45001,MATRIX SCM LTD,1849.2
Children & Young Peo,Agency Admin/Cleric,Professional,1905756848,45001,MATRIX SCM LTD,1840.4
Children & Young Peo,Agency Admin/Cleric,Professional,1905756844,45001,MATRIX SCM LTD,1814.4
City Development,Agency Admin/Cleric,Professional,1905756832,45001,MATRIX SCM LTD,1804.15
Children & Young Peo,Agency Admin/Cleric,Professional,1905756719,45001,MATRIX SCM LTD,1792
Children & Young Peo,Agency Admin/Cleric,Professional,1905756852,45001,MATRIX SCM LTD,1792
Neighbourhoods,External Hire (Gener,Hire & Operating Leases,5101061353,45001,MUNI-SERV (HIRE) LTD,1790.25
Children & Young Peo,Agency Admin/Cleric,Professional,1905756663,45001,MATRIX SCM LTD,1784
Children & Young Peo,Agency Admin/Cleric,Professional,1905756643,45001,MATRIX SCM LTD,1761.2
Children & Young Peo,Agency Admin/Cleric,Professional,1905756680,45001,MATRIX SCM LTD,1761.2
Children & Young Peo,Agency Admin/Cleric,Professional,1905756688,45001,MATRIX SCM LTD,1761.2
Children & Young Peo,Agency Admin/Cleric,Professional,1905756819,45001,MATRIX SCM LTD,1741.6
Children & Young Peo,Agency Admin/Cleric,Professional,1905756807,45001,MATRIX SCM LTD,1740.9
Children & Young Peo,General Legal Fees,Professional Fees,5101061346,45001,****REDACTED PERSONAL INFO****,1740.7
Children & Young Peo,Agency Admin/Cleric,Professional,1905756625,45001,MATRIX SCM LTD,1736
Children & Young Peo,Agency Admin/Cleric,Professional,1905756624,45001,MATRIX SCM LTD,1734.4
City Development,Agency Admin/Cleric,Professional,1905756697,45001,MATRIX SCM LTD,1706.3
City Development,Agency Admin/Cleric,Professional,1905756835,45001,MATRIX SCM LTD,1701.79
Children & Young Peo,Agency Admin/Cleric,Professional,1905756808,45001,MATRIX SCM LTD,1687.35
Adult Services & Hea,Repair & Maintenance,Fixtures & Fittings,5101061328,45001,CREEDON HEALTHCARE,1675
Children & Young Peo,Agency Admin/Cleric,Professional,1905756716,45001,MATRIX SCM LTD,1670.2
Neighbourhoods,Mortuary Fees,General Services Expenses,5101061331,45001,CHEMSOL LTD,1612.02
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756841,45001,MATRIX SCM LTD,1566.09
Children & Young Peo,Agency Admin/Cleric,Professional,1905756642,45001,MATRIX SCM LTD,1561.5
Children & Young Peo,Agency Admin/Cleric,Professional,1905756632,45001,MATRIX SCM LTD,1558.9
Children & Young Peo,Agency Admin/Cleric,Professional,1905756631,45001,MATRIX SCM LTD,1557.3
Children & Young Peo,Agency Admin/Cleric,Professional,1905756654,45001,MATRIX SCM LTD,1546.3
Children & Young Peo,Agency Admin/Cleric,Professional,1905756731,45001,MATRIX SCM LTD,1542.1
Children & Young Peo,Agency Admin/Cleric,Professional,1905756664,45001,MATRIX SCM LTD,1542.1
Children & Young Peo,Agency Admin/Cleric,Professional,1905756750,45001,MATRIX SCM LTD,1509.54
Children & Young Peo,Agency Admin/Cleric,Professional,1905756689,45001,MATRIX SCM LTD,1501.78
City Development,Agency Admin/Cleric,Professional,1905756620,45001,MATRIX SCM LTD,1499.37
Children & Young Peo,Agency Admin/Cleric,Professional,1905756772,45001,MATRIX SCM LTD,1455.18
Children & Young Peo,Agency Admin/Cleric,Professional,1905756611,45001,MATRIX SCM LTD,1451.52
Children & Young Peo,Agency Admin/Cleric,Professional,1905756710,45001,MATRIX SCM LTD,1448.8
Children & Young Peo,Agency Admin/Cleric,Professional,1905756638,45001,MATRIX SCM LTD,1439.45
Children & Young Peo,Agency Admin/Cleric,Professional,1905756655,45001,MATRIX SCM LTD,1437.85
Children & Young Peo,Agency Admin/Cleric,Professional,1905756669,45001,MATRIX SCM LTD,1427.4
Children & Young Peo,Agency Admin/Cleric,Professional,1905756684,45001,MATRIX SCM LTD,1425.18
Children & Young Peo,Agency Admin/Cleric,Professional,1905756670,45001,MATRIX SCM LTD,1403.9
Children & Young Peo,Agency Admin/Cleric,Professional,1905756623,45001,MATRIX SCM LTD,1392.09
City Development,Agency Admin/Cleric,Professional,1905756694,45001,MATRIX SCM LTD,1374.45
Children & Young Peo,Agency Admin/Cleric,Professional,1905756818,45001,MATRIX SCM LTD,1370.6
Children & Young Peo,Agency Admin/Cleric,Professional,1905756711,45001,MATRIX SCM LTD,1349.48
Children & Young Peo,Agency Admin/Cleric,Professional,1905756838,45001,MATRIX SCM LTD,1349.15
Children & Young Peo,Agency Admin/Cleric,Professional,1905756759,45001,MATRIX SCM LTD,1301.4
Children & Young Peo,Agency Admin/Cleric,Professional,1905756646,45001,MATRIX SCM LTD,1283.4
City Development,Agency Admin/Cleric,Professional,1905756607,45001,MATRIX SCM LTD,1278.21
Children & Young Peo,Agency Admin/Cleric,Professional,1905756746,45001,MATRIX SCM LTD,1247.75
Children & Young Peo,Agency Admin/Cleric,Professional,1905756693,45001,MATRIX SCM LTD,1247.02
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756656,45001,MATRIX SCM LTD,1234.71
City Law & Governanc,Agency Admin/Cleric,Professional,1905756730,45001,MATRIX SCM LTD,1213.2
Children & Young Peo,Agency Admin/Cleric,Professional,1905756666,45001,MATRIX SCM LTD,1197.3
Children & Young Peo,Agency Admin/Cleric,Professional,1905756722,45001,MATRIX SCM LTD,1162.1
City Development,R&M - Building Works,R&M Technical Support,5101061377,45001,SPIE LIMITED,1150
Children & Young Peo,Agency Admin/Cleric,Professional,1905756628,45001,MATRIX SCM LTD,1124.88
Neighbourhoods,"Misc Supp, Tool, Equ",General Supplies,5101061294,45001,J P LENNARD LTD,1119.72
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756752,45001,MATRIX SCM LTD,1107.41
Adult Services & Hea,Repair & Maintenance,Fixtures & Fittings,5101061371,45001,CREEDON HEALTHCARE,1100
Children & Young Peo,Medical Fees (Genera,Professional Fees,5101061322,45001,SI NETWORK (UK & IRELAND) LTD,1099
City Development,Agency Admin/Cleric,Professional,1905756713,45001,MATRIX SCM LTD,1095.12
Children & Young Peo,Agency Admin/Cleric,Professional,1905756816,45001,MATRIX SCM LTD,1089.35
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756725,45001,MATRIX SCM LTD,1083.91
Children & Young Peo,Agency Admin/Cleric,Professional,1905756597,45001,MATRIX SCM LTD,1076.6
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756757,45001,MATRIX SCM LTD,1070.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756758,45001,MATRIX SCM LTD,1070.4
Children & Young Peo,Agency Admin/Cleric,Professional,1905756609,45001,MATRIX SCM LTD,1057.35
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756645,45001,MATRIX SCM LTD,1044.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756614,45001,MATRIX SCM LTD,1044.06
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756650,45001,MATRIX SCM LTD,1044.06
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756602,45001,MATRIX SCM LTD,1042.16
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756797,45001,MATRIX SCM LTD,1042.16
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756734,45001,MATRIX SCM LTD,1041.96
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756629,45001,MATRIX SCM LTD,1025.2
Children & Young Peo,Agency Admin/Cleric,Professional,1905756679,45001,MATRIX SCM LTD,1023.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756615,45001,MATRIX SCM LTD,1016.59
Children & Young Peo,Agency Admin/Cleric,Professional,1905756817,45001,MATRIX SCM LTD,1003.52
Chief Operating Offi,Agency Admin/Cleric,Professional,1905756709,45001,MATRIX SCM LTD,1001.7
Neighbourhoods,Educ.Equip.(Purchase,B.S.M. & Educational Equipment,5101061416,45001,PLUS DANE GROUP,1000
City Development,Agency Admin/Cleric,Professional,1905756820,45001,MATRIX SCM LTD,989.1
City Development,Agency Admin/Cleric,Professional,1905756821,45001,MATRIX SCM LTD,989.1
City Development,R&M - Building Works,R&M Technical Support,5101061381,45001,SPIE LIMITED,972.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756831,45001,MATRIX SCM LTD,961.48
Children & Young Peo,Agency Admin/Cleric,Professional,1905756793,45001,MATRIX SCM LTD,960.4
Children & Young Peo,Agency Admin/Cleric,Professional,1905756610,45001,MATRIX SCM LTD,941.05
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756606,45001,MATRIX SCM LTD,935.91
City Development,Agency Admin/Cleric,Professional,1905756840,45001,MATRIX SCM LTD,932.69
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756600,45001,MATRIX SCM LTD,930.02
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756707,45001,MATRIX SCM LTD,925.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756721,45001,MATRIX SCM LTD,925.4
Neighbourhoods,Agency Admin/Cleric,Professional,1905756677,45001,MATRIX SCM LTD,923.32
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756651,45001,MATRIX SCM LTD,913.5
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756649,45001,MATRIX SCM LTD,913.5
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756751,45001,MATRIX SCM LTD,910.42
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756639,45001,MATRIX SCM LTD,906.5
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756834,45001,MATRIX SCM LTD,906.5
Children & Young Peo,Agency Admin/Cleric,Professional,1905756714,45001,MATRIX SCM LTD,901.25
City Development,Agency Admin/Cleric,Professional,1905756824,45001,MATRIX SCM LTD,899.99
City Development,Agency Admin/Cleric,Professional,1905756825,45001,MATRIX SCM LTD,891
City Development,Agency Admin/Cleric,Professional,1905756829,45001,MATRIX SCM LTD,891
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756660,45001,MATRIX SCM LTD,880.62
Children & Young Peo,Agency Admin/Cleric,Professional,1905756612,45001,MATRIX SCM LTD,876.04
City Development,Agency Admin/Cleric,Professional,1905756826,45001,MATRIX SCM LTD,872.55
City Development,Agency Admin/Cleric,Professional,1905756827,45001,MATRIX SCM LTD,851.4
Children & Young Peo,Counsel Fees,Professional Fees,1905757400,45001,****REDACTED PERSONAL INFO****,850
City Law & Governanc,Agency Admin/Cleric,Professional,1905756795,45001,MATRIX SCM LTD,847
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756720,45001,MATRIX SCM LTD,846.08
Children & Young Peo,Agency Admin/Cleric,Professional,1905756618,45001,MATRIX SCM LTD,825.85
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756616,45001,MATRIX SCM LTD,821.1
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756617,45001,MATRIX SCM LTD,821.1
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756640,45001,MATRIX SCM LTD,821.1
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756641,45001,MATRIX SCM LTD,821.1
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756738,45001,MATRIX SCM LTD,821.1
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756741,45001,MATRIX SCM LTD,821.1
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756743,45001,MATRIX SCM LTD,821.1
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756749,45001,MATRIX SCM LTD,821.1
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756753,45001,MATRIX SCM LTD,821.1
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756754,45001,MATRIX SCM LTD,821.1
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756755,45001,MATRIX SCM LTD,821.1
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756756,45001,MATRIX SCM LTD,821.1
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756765,45001,MATRIX SCM LTD,821.1
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756760,45001,MATRIX SCM LTD,821.1
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756762,45001,MATRIX SCM LTD,821.1
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756763,45001,MATRIX SCM LTD,821.1
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756727,45001,MATRIX SCM LTD,803.6
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756744,45001,MATRIX SCM LTD,803.6
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756747,45001,MATRIX SCM LTD,803.6
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756661,45001,MATRIX SCM LTD,799.68
Children & Young Peo,Agency Admin/Cleric,Professional,1905756678,45001,MATRIX SCM LTD,795.24
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756644,45001,MATRIX SCM LTD,777
Children & Young Peo,Agency Admin/Cleric,Professional,1905756647,45001,MATRIX SCM LTD,770.33
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756619,45001,MATRIX SCM LTD,768.9
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756622,45001,MATRIX SCM LTD,768.9
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756732,45001,MATRIX SCM LTD,768.9
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756799,45001,MATRIX SCM LTD,768.9
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756806,45001,MATRIX SCM LTD,768.9
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756823,45001,MATRIX SCM LTD,768.9
Children & Young Peo,Agency Admin/Cleric,Professional,1905756735,45001,MATRIX SCM LTD,763.53
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756662,45001,MATRIX SCM LTD,756
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756672,45001,MATRIX SCM LTD,752.25
Children & Young Peo,Agency Admin/Cleric,Professional,1905756811,45001,MATRIX SCM LTD,751.45
Children & Young Peo,Agency Admin/Cleric,Professional,1905756635,45001,MATRIX SCM LTD,751.41
City Development,Consultancy,Professional Fees,5101061356,45001,MATS CONSULTANCY LTD,750
City Law & Governanc,"Misc Supp, Tool, Equ",General Supplies,5101061393,45001,POSTURITE (UK) LTD,748.15
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756653,45001,MATRIX SCM LTD,740.25
Children & Young Peo,Agency Admin/Cleric,Professional,1905756742,45001,MATRIX SCM LTD,735.7
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756783,45001,MATRIX SCM LTD,733.28
Children & Young Peo,Agency Admin/Cleric,Professional,1905756792,45001,MATRIX SCM LTD,732.25
Children & Young Peo,Agency Admin/Cleric,Professional,1905756608,45001,MATRIX SCM LTD,732
Children & Young Peo,Agency Admin/Cleric,Professional,1905756790,45001,MATRIX SCM LTD,731.08
Children & Young Peo,Agency Admin/Cleric,Professional,1905756775,45001,MATRIX SCM LTD,724.92
Children & Young Peo,Agency Admin/Cleric,Professional,1905756842,45001,MATRIX SCM LTD,718.1
Children & Young Peo,Agency Admin/Cleric,Professional,1905756802,45001,MATRIX SCM LTD,712.25
Children & Young Peo,Agency Admin/Cleric,Professional,1905756813,45001,MATRIX SCM LTD,712.25
City Development,Agency Admin/Cleric,Professional,1905756780,45001,MATRIX SCM LTD,692.4
City Development,Agency Admin/Cleric,Professional,1905756828,45001,MATRIX SCM LTD,692.3
Children & Young Peo,Agency Admin/Cleric,Professional,1905756847,45001,MATRIX SCM LTD,687.83
Children & Young Peo,Agency Admin/Cleric,Professional,1905756604,45001,MATRIX SCM LTD,687.75
Children & Young Peo,Agency Admin/Cleric,Professional,1905756803,45001,MATRIX SCM LTD,687.75
Adult Services & Hea,Agency Admin/Cleric,Professional,1905756843,45001,MATRIX SCM LTD,687.38
City Development,Agency Admin/Cleric,Professional,1905756849,45001,MATRIX SCM LTD,678.65
Children & Young Peo,Agency Admin/Cleric,Professional,1905756789,45001,MATRIX SCM LTD,676.6
Children & Young Peo,Agency Admin/Cleric,Professional,1905756815,45001,MATRIX SCM LTD,659.7
Neighbourhoods,"Misc Supp, Tool, Equ",General Supplies,5101061348,45001,MANUTAN UK LTD FORMERLY KEY INDUSTR,655.98
Neighbourhoods,Agency Admin/Cleric,Professional,1905756717,45001,MATRIX SCM LTD,655.55
Children & Young Peo,Agency Admin/Cleric,Professional,1905756671,45001,MATRIX SCM LTD,653.28
Children & Young Peo,Agency Admin/Cleric,Professional,1905756805,45001,MATRIX SCM LTD,651.7
City Development,Agency Admin/Cleric,Professional,1905756705,45001,MATRIX SCM LTD,644.55
Children & Young Peo,Agency Admin/Cleric,Professional,1905756668,45001,MATRIX SCM LTD,640.21
Children & Young Peo,Agency Admin/Cleric,Professional,1905756814,45001,MATRIX SCM LTD,628.44
Children & Young Peo,Agency Admin/Cleric,Professional,1905756726,45001,MATRIX SCM LTD,621.12
Children & Young Peo,Agency Admin/Cleric,Professional,1905756794,45001,MATRIX SCM LTD,610.24
City Development,Agency Admin/Cleric,Professional,1905756771,45001,MATRIX SCM LTD,599
