Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
City Development,Agency Admin/Cleric,Professional,1905997855,45183,MATRIX SCM LTD,809.59
Adult Services & Hea,Agency Admin/Cleric,Professional,1905997675,45183,MATRIX SCM LTD,803.6
Adult Services & Hea,Agency Admin/Cleric,Professional,1905997809,45183,MATRIX SCM LTD,803.6
Adult Services & Hea,Agency Admin/Cleric,Professional,1905997693,45183,MATRIX SCM LTD,799.05
Adult Services & Hea,Agency Admin/Cleric,Professional,1905997873,45183,MATRIX SCM LTD,799.05
Children & Young Peo,Agency Admin/Cleric,Professional,1905997687,45183,MATRIX SCM LTD,796.5
Children & Young Peo,Agency Admin/Cleric,Professional,1905997877,45183,MATRIX SCM LTD,792.04
Adult Services & Hea,Agency Admin/Cleric,Professional,1905997659,45183,MATRIX SCM LTD,785.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1905997808,45183,MATRIX SCM LTD,785.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1905997816,45183,MATRIX SCM LTD,785.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905995718,45183,ALPHACARE NORTHWEST,772.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905995719,45183,ALPHACARE NORTHWEST,772.1
Adult Services & Hea,Agency Admin/Cleric,Professional,1905997790,45183,MATRIX SCM LTD,768.9
Neighbourhoods,R&M - Building Works,R&M Technical Support,5101079475,45183,ROBY GLAZING LTD,763.12
Children & Young Peo,Agency Admin/Cleric,Professional,1905997849,45183,MATRIX SCM LTD,762.9
Adult Services & Hea,Agency Admin/Cleric,Professional,1905997694,45183,MATRIX SCM LTD,756
City Development,Agency Admin/Cleric,Professional,1905997746,45183,MATRIX SCM LTD,748
Adult Services & Hea,Agency Admin/Cleric,Professional,1905997633,45183,MATRIX SCM LTD,747.95
City Development,Agency Admin/Cleric,Professional,1905997697,45183,MATRIX SCM LTD,736.56
Children & Young Peo,Agency Admin/Cleric,Professional,1905997839,45183,MATRIX SCM LTD,736.24
Children & Young Peo,Agency Admin/Cleric,Professional,1905997881,45183,MATRIX SCM LTD,735.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905995633,45183,MERSEYCARE JULIE ANN,731.85
Adult Services & Hea,HotelBookingsUK,Expenses,1905994586,45183,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,729.17
Children & Young Peo,Agency Admin/Cleric,Professional,1905997836,45183,MATRIX SCM LTD,721.4
Children & Young Peo,Agency Admin/Cleric,Professional,1905997848,45183,MATRIX SCM LTD,720.68
Children & Young Peo,Agency Admin/Cleric,Professional,1905997683,45183,MATRIX SCM LTD,712.25
City Development,Agency Admin/Cleric,Professional,1905997851,45183,MATRIX SCM LTD,704.9
City Development,Agency Admin/Cleric,Professional,1905997857,45183,MATRIX SCM LTD,704.9
City Development,Agency Admin/Cleric,Professional,1905997862,45183,MATRIX SCM LTD,704.9
Adult Services & Hea,Agency Admin/Cleric,Professional,1905997828,45183,MATRIX SCM LTD,704.1
Children & Young Peo,Agency Admin/Cleric,Professional,1905997826,45183,MATRIX SCM LTD,695.8
Adult Services & Hea,Agency Admin/Cleric,Professional,1905997749,45183,MATRIX SCM LTD,690.48
City Development,Agency Admin/Cleric,Professional,1905997858,45183,MATRIX SCM LTD,690.2
Adult Services & Hea,Agency Admin/Cleric,Professional,1905997866,45183,MATRIX SCM LTD,671.3
Neighbourhoods,Agency Admin/Cleric,Professional,1905997798,45183,MATRIX SCM LTD,666.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1905997883,45183,MATRIX SCM LTD,663.39
Neighbourhoods,Agency Admin/Cleric,Professional,1905997650,45183,MATRIX SCM LTD,661.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905995438,45183,MERSEYCARE JULIE ANN,658.67
Neighbourhoods,Agency Admin/Cleric,Professional,1905997812,45183,MATRIX SCM LTD,656.8
Neighbourhoods,Environmental Servs.,R & M Private Contractors,5101079553,45183,LIVERPOOL STREETSCENE SERVICES LIMI,655.64
City Development,Agency Admin/Cleric,Professional,1905997785,45183,MATRIX SCM LTD,649.55
Neighbourhoods,HotelBookingsUK,Expenses,1905994562,45183,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,648.96
Neighbourhoods,HotelBookingsUK,Expenses,1905994616,45183,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,648.96
Neighbourhoods,HotelBookingsUK,Expenses,1905994717,45183,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,648.96
Neighbourhoods,Agency Admin/Cleric,Professional,1905997837,45183,MATRIX SCM LTD,643.56
Adult Services & Hea,Agency Admin/Cleric,Professional,1905997767,45183,MATRIX SCM LTD,642.88
City Law & Governanc,Agency Admin/Cleric,Professional,1905997827,45183,MATRIX SCM LTD,633.85
City Development,R&M - Building Works,R&M Technical Support,5101079555,45183,CELTIC FIRE SECURITY,632.5
City Development,Agency Admin/Cleric,Professional,1905997757,45183,MATRIX SCM LTD,624.21
City Development,Agency Admin/Cleric,Professional,1905997776,45183,MATRIX SCM LTD,624.2
Adult Services & Hea,Agency Admin/Cleric,Professional,1905997641,45183,MATRIX SCM LTD,616.5
City Development,"Alarms, CCTV, etc",Security & Insurance,5101079645,45183,IDENTIFICATION SYSTEMS UK LTD,599
City Development,Agency Admin/Cleric,Professional,1905997756,45183,MATRIX SCM LTD,598.85
City Development,Agency Admin/Cleric,Professional,1905997759,45183,MATRIX SCM LTD,598.85
City Development,Agency Admin/Cleric,Professional,1905997761,45183,MATRIX SCM LTD,598.85
City Development,Agency Admin/Cleric,Professional,1905997762,45183,MATRIX SCM LTD,598.85
City Development,Agency Admin/Cleric,Professional,1905997781,45183,MATRIX SCM LTD,598.85
City Development,Agency Admin/Cleric,Professional,1905997783,45183,MATRIX SCM LTD,598.85
City Development,Agency Admin/Cleric,Professional,1905997786,45183,MATRIX SCM LTD,598.85
City Development,Agency Admin/Cleric,Professional,1905997788,45183,MATRIX SCM LTD,598.85
City Development,Agency Admin/Cleric,Professional,1905997754,45183,MATRIX SCM LTD,598.5
City Development,Agency Admin/Cleric,Professional,1905997779,45183,MATRIX SCM LTD,598.5
City Development,Agency Admin/Cleric,Professional,1905997789,45183,MATRIX SCM LTD,598.5
Adult Services & Hea,Agency Admin/Cleric,Professional,1905997634,45183,MATRIX SCM LTD,598.36
Neighbourhoods,Agency Admin/Cleric,Professional,1905997764,45183,MATRIX SCM LTD,595.7
Children & Young Peo,Agency Admin/Cleric,Professional,1905997843,45183,MATRIX SCM LTD,591.44
City Development,Provisions (General),Catering,5101079595,45183,BRAKE BROS LTD,589.39
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905995312,45183,MERSEYCARE JULIE ANN,585.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905995462,45183,MERSEYCARE JULIE ANN,585.48
Neighbourhoods,Agency Admin/Cleric,Professional,1905997804,45183,MATRIX SCM LTD,582.4
Neighbourhoods,Agency Admin/Cleric,Professional,1905997714,45183,MATRIX SCM LTD,582.4
Neighbourhoods,Agency Admin/Cleric,Professional,1905997731,45183,MATRIX SCM LTD,582.4
Neighbourhoods,Agency Admin/Cleric,Professional,1905997743,45183,MATRIX SCM LTD,582.4
Neighbourhoods,Agency Admin/Cleric,Professional,1905997801,45183,MATRIX SCM LTD,582.4
Neighbourhoods,Agency Admin/Cleric,Professional,1905997805,45183,MATRIX SCM LTD,582.4
Neighbourhoods,Agency Admin/Cleric,Professional,1905997741,45183,MATRIX SCM LTD,582.4
Children & Young Peo,Agency Admin/Cleric,Professional,1905997627,45183,MATRIX SCM LTD,567.35
Neighbourhoods,Agency Admin/Cleric,Professional,1905997842,45183,MATRIX SCM LTD,566.59
City Development,Agency Admin/Cleric,Professional,1905997852,45183,MATRIX SCM LTD,563.92
City Development,Agency Admin/Cleric,Professional,1905997853,45183,MATRIX SCM LTD,563.92
City Development,Agency Admin/Cleric,Professional,1905997860,45183,MATRIX SCM LTD,563.92
Neighbourhoods,Agency Admin/Cleric,Professional,1905997775,45183,MATRIX SCM LTD,554.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905995443,45183,MERSEYCARE JULIE ANN,547.09
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905995339,45183,MERSEYCARE JULIE ANN,543.66
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905995712,45183,ALPHACARE NORTHWEST,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905995713,45183,ALPHACARE NORTHWEST,540.4
Neighbourhoods,Agency Admin/Cleric,Professional,1905997830,45183,MATRIX SCM LTD,522.6
City Law & Governanc,Agency Admin/Cleric,Professional,1905997765,45183,MATRIX SCM LTD,522.35
Neighbourhoods,Agency Admin/Cleric,Professional,1905997825,45183,MATRIX SCM LTD,519.48
Adult Services & Hea,Agency Admin/Cleric,Professional,1905997822,45183,MATRIX SCM LTD,517.18
Adult Services & Hea,Agency Admin/Cleric,Professional,1905997709,45183,MATRIX SCM LTD,516.8
Children & Young Peo,HotelBookingsUK,Expenses,1905994702,45183,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,513.75
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905995433,45183,MERSEYCARE JULIE ANN,506.31
Neighbourhoods,HotelBookingsUK,Expenses,1700048309,45183,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,-2800
Neighbourhoods,HotelBookingsUK,Expenses,1700048310,45183,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,-2916.67
Neighbourhoods,Non Employ Prof Fees,Professional Fees,5101079793,45184,SWECO UK LIMITED,308020.36
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101079739,45184,MERSEYSIDE EDUCATIONAL PSYCHOLOGY L,14281.9
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101079665,45184,KNOTTY ASH COMMUNITY TRANSPORT,13420
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101079740,45184,CHATTERBUG SPEECH & LANGUAGE THERAP,10810.95
City Development,Educ.Equip.(Purchase,B.S.M. & Educational Equipment,5101079727,45184,LIVERPOOL SOCIAL CARE PARTNERSHIP,10000
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101079693,45184,R&R RECRUITMENT NORTHWEST LTD,10000
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101079729,45184,YOUNG PERSONS ADVISORY SERVICE,8283
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101079730,45184,YOUNG PERSONS ADVISORY SERVICE,7959.43
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101079734,45184,YOUNG PERSONS ADVISORY SERVICE,6777
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101079731,45184,YOUNG PERSONS ADVISORY SERVICE,6024
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101079735,45184,YOUNG PERSONS ADVISORY SERVICE,6024
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101079732,45184,YOUNG PERSONS ADVISORY SERVICE,6024
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101079733,45184,YOUNG PERSONS ADVISORY SERVICE,5271
City Development,R&M - Building Works,R&M Technical Support,5101079717,45184,HARCON SERVICES LTD,4300
Neighbourhoods,Environmental Servs.,R & M Private Contractors,5101079746,45184,LIVERPOOL STREETSCENE SERVICES LIMI,4002.93
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101079692,45184,R&R RECRUITMENT NORTHWEST LTD,4000
City Development,R&M - Building Works,R&M Technical Support,5101079718,45184,HARCON SERVICES LTD,3650
Neighbourhoods,Environmental Servs.,R & M Private Contractors,5101079747,45184,LIVERPOOL STREETSCENE SERVICES LIMI,3637.78
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101079670,45184,CHADWICK TRAVEL LTD,3155.6
City Development,Agency Non Admn/Cler,Other Manual,5101079685,45184,MICHAEL PAGE INTERNATIONAL,3018.75
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101079736,45184,TALK ABOUT TOWN LIMITED,3000
City Development,R&M - Environ Works,R&M Technical Support,5101079771,45184,JOHN ADDLEY LTD,2990
Neighbourhoods,Environmental Servs.,R & M Private Contractors,5101079748,45184,LIVERPOOL STREETSCENE SERVICES LIMI,2883.48
Capital Education,Capital Education,Misc- General,5101079766,45184,KIER BUSINESS SERVICES LTD,2873
Finance & Resources,Software (General),Computing,5101079684,45184,NEC SOFTWARE SOLUTIONS UK LTD,2805
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101079663,45184,KNOTTY ASH COMMUNITY TRANSPORT,2422.5
City Development,Events,General Services Expenses,5101079745,45184,NOTHIN BUT THE MUSIC LTD,2400
Adult Services & Hea,Adaptations (General,General Services Exp Social Svs Clients,5101079767,45184,STAIRLIFT SPECIALISTS LTD,2029.34
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101079696,45184,SEGURO RECRUITMENT LTD,1908
Neighbourhoods,Library Materials (G,Library Materials,1905997951,45184,PETERS LTD,1763.53
Neighbourhoods,Environmental Servs.,R & M Private Contractors,5101079749,45184,LIVERPOOL STREETSCENE SERVICES LIMI,1644
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101079667,45184,SHC CARE SERVICES LTD,1600
Capital Education,Capital Education,Misc- General,5101079751,45184,KIER BUSINESS SERVICES LTD,1455.86
Capital Education,Capital Education,Misc- General,5101079753,45184,KIER BUSINESS SERVICES LTD,1455.36
Neighbourhoods,Library Materials (G,Library Materials,1905997952,45184,PETERS LTD,1431.64
Children & Young Peo,Conference (General),Expenses,5101079698,45184,CE3 ENTERPRISES CIC,1403
Neighbourhoods,External Hire (Gener,Hire & Operating Leases,5101079701,45184,DAWSONGROUP VANS LTD,1400.47
Neighbourhoods,External Hire (Gener,Hire & Operating Leases,5101079702,45184,DAWSONGROUP VANS LTD,1400.47
City Development,Project Funding,General Services Expenses,1905998242,45184,SECURE STORAGE SERVICES LTD,1308
Capital Education,Capital Education,Misc- General,5101079758,45184,KIER BUSINESS SERVICES LTD,1306.32
Capital Education,Capital Education,Misc- General,5101079754,45184,KIER BUSINESS SERVICES LTD,1199.87
City Development,Agency Admin/Cleric,Professional,5101079682,45184,ACCOUNTABLE RECRUITMENT LTD,1177.11
City Development,Provisions (General),Catering,5101079794,45184,BLAKEMORE FOODSERVICE,1156.8
Neighbourhoods,Environmental Servs.,R & M Private Contractors,5101079761,45184,WSP UK LTD - BASINGSTOKE,943
Capital Education,Capital Education,Misc- General,5101079757,45184,KIER BUSINESS SERVICES LTD,910.78
Capital Education,Capital Education,Misc- General,5101079752,45184,KIER BUSINESS SERVICES LTD,876.85
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101079723,45184,DNA LEGAL LTD,873
Capital Education,Capital Education,Misc- General,5101079756,45184,KIER BUSINESS SERVICES LTD,862.28
Adult Services & Hea,Catering Equip.(Gen),Catering,5101079680,45184,NISBETS PLC,859.99
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101079671,45184,CHADWICK TRAVEL LTD,727.2
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101079764,45184,COMPUTER CAB (LIVERPOOL) LTD,706.9
City Development,Non Employ Prof Fees,Professional Fees,5101079774,45184,INSTITUTE OF ECONOMIC DEVELOPMENT,670
Neighbourhoods,Library Materials (G,Library Materials,1905997939,45184,ASKEWS AND HOLTS LIBRARY SERVICES L,659.61
City Development,R&M - Environ Works,R&M Technical Support,5101079681,45184,LIVERPOOL STREETSCENE SERVICES LIMI,655.2
Capital Education,Capital Education,Misc- General,5101079755,45184,KIER BUSINESS SERVICES LTD,636.23
City Development,R&M - Building Works,R&M Technical Support,5101079686,45184,G BODEN PAINTING & DECORATING LTD,580
Children & Young Peo,Private Contractors,Agency & Contract Services,5101079777,45184,E4LAW LTD t/a LEXTOX,549
City Development,R&M - Building Works,R&M Technical Support,5101079858,45187,SPIE LIMITED,97366.82
Capital Regen,Capital Regen,Misc- General,5101079894,45187,CYCLE OF LIFE LTD,25000
Neighbourhoods,Private Contractors,Agency & Contract Services,5101079891,45187,MOTT MACDONALD,21140.06
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101079979,45187,COMPUTER CAB (LIVERPOOL) LTD,17843.1
Capital Regen,Capital Regen,Misc- General,5101079895,45187,SWARCO UK & IRELAND LTD,17597.09
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101079922,45187,COMPUTER CAB (LIVERPOOL) LTD,14561.12
Finance & Resources,ProfessionalServices,Professional Fees,5101080003,45187,MICHAEL PAGE INTERNATIONAL,11604.82
Capital Regen,Capital Regen,Misc- General,5101079893,45187,CYCLE OF LIFE LTD,10000
Capital Leisure Serv,Capital Leisure Serv,Fees,5101079956,45187,LIGHTNING PROTECTION TESTING UK,7882
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101079860,45187,ABBEY SCHOOL FOR EXCEPTIONAL CHILDR,7446.33
Chief Operating Offi,Postages (General),Communications,5101079964,45187,ROYAL MAIL,7390.1
Neighbourhoods,Private Contractors,Agency & Contract Services,5101079892,45187,MOTT MACDONALD,5489.5
City Development,R&M-Engineer Works,R&M Technical Support,5101079995,45187,PEEL NRE WATER SERVICES LTD,3013.59
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101080007,45187,QUICK STAY PROPERTY SOLUTIONS,2800
Children & Young Peo,Medical Fees (Genera,Professional Fees,5101080002,45187,PEARSON EDUCATION LTD,2753.75
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101079841,45187,SHC CARE SERVICES LTD,2701.5
Finance & Resources,Transport Insurance,Transport Insurance,5101080001,45187,S R MOTOR BODY REPAIRERS LTD,2343.41
Neighbourhoods,Environmental Servs.,R & M Private Contractors,5101079898,45187,LIVERPOOL STREETSCENE SERVICES LIMI,2323.68
City Development,Examination Fees (Ge,General Services Expenses,5101079968,45187,CITY & GUILDS OF LONDON INSTITUTE,2304
Finance & Resources,ProfessionalServices,Professional Fees,5101079992,45187,CASTLEFIELD RECRUITMENT LTD,2250
Neighbourhoods,Private Contractors,Agency & Contract Services,5101079933,45187,MOTT MACDONALD,1596.6
Neighbourhoods,Contract Catering (G,Catering,5101079930,45187,VENUE RLB LTD T/A THE VENUE,1537
Finance & Resources,ProfessionalServices,Professional Fees,5101079839,45187,HAYS SPECIALIST RECRUITMENT LTD,1399.14
Children & Young Peo,General Legal Fees,Professional Fees,5101079969,45187,****REDACTED COMMERCIALLY SENSITIVE****,1172.81
Chief Operating Offi,Software (General),Computing,5101079868,45187,MOSAIC ONLINE SYSTEMS LTD,1095
City Development,Stationery (General),Printing & Office Expenses,5101079887,45187,LYRECO UK LTD,981.1
Children & Young Peo,Private Contractors,Agency & Contract Services,5101079878,45187,DNA LEGAL LTD,967
City Law & Governanc,Funerals (General),General Services Exp Social Svs Clients,5101079958,45187,ARDENWELL LTD t/a PDQ SPECIALIST CO,930
City Development,Stationery (General),Printing & Office Expenses,5101079886,45187,LYRECO UK LTD,913
City Development,Electricity (General,Energy Costs,5101079902,45187,LEEP ELECTRICITY SERVICES LTD,807.76
Children & Young Peo,Private Contractors,Agency & Contract Services,5101079874,45187,DNA LEGAL LTD,793
Children & Young Peo,Private Contractors,Agency & Contract Services,5101079876,45187,DNA LEGAL LTD,793
Children & Young Peo,Private Contractors,Agency & Contract Services,5101079880,45187,DNA LEGAL LTD,733
City Development,R&M - Building Works,R&M Technical Support,5101079938,45187,JOHN ADDLEY LTD,700
City Development,R&M - Environ Works,R&M Technical Support,5101079959,45187,LIVERPOOL STREETSCENE SERVICES LIMI,655.2
City Development,Stationery (General),Printing & Office Expenses,5101079870,45187,LYRECO UK LTD,635.1
Neighbourhoods,Non Employ Prof Fees,Professional Fees,5101079869,45187,PUBLIC ANALYST SCIENTIFIC SERVICES,524.65
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,1906000859,45188,BLUEBELL PARK SCHOOL,25764
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101080042,45188,COMPUTER CAB (LIVERPOOL) LTD,22478.93
Neighbourhoods,Grants & Subs (Gener,Grants & Subscriptions,1906000882,45188,FAZAKERLEY COMM FEDERATION,19801
Capital Regen,Capital Regen,Main contract,5101080146,45188,NEXT ENERGY SOLUTIONS LIMITED,17408.59
Neighbourhoods,Grants & Subs (Gener,Grants & Subscriptions,1906000885,45188,ALT VALLEY COMMUNITY TRUST,13750
Neighbourhoods,Grants & Subs (Gener,Grants & Subscriptions,1906000883,45188,ALT VALLEY COMMUNITY TRUST,13750
Neighbourhoods,Grants & Subs (Gener,Grants & Subscriptions,1906000884,45188,ALT VALLEY COMMUNITY TRUST,13750
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101080031,45188,SHC CARE SERVICES LTD,13140
Neighbourhoods,Private Contractors,Agency & Contract Services,5101080079,45188,ATG ACCESS  LTD,12999.99
Neighbourhoods,HotelBookingsUK,Expenses,1906000828,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,9800
Neighbourhoods,HotelBookingsUK,Expenses,1906000812,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,8300
Children & Young Peo,Other Computing (Gen,Computing,5101080133,45188,VANTAGE TECHNOLOGIES LTD,8016
Neighbourhoods,HotelBookingsUK,Expenses,1906000753,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,7291.67
Capital Regen,Capital Regen,Misc- General,5101080144,45188,CTS BRIDGES LTD (DESIGN ONLY),7200
Neighbourhoods,HotelBookingsUK,Expenses,1906000689,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,6825
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101080055,45188,ACORN CARE & EDUCATION LTD,6639.55
Neighbourhoods,HotelBookingsUK,Expenses,1906000217,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,6370
Neighbourhoods,HotelBookingsUK,Expenses,1906000718,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,6370
Neighbourhoods,HotelBookingsUK,Expenses,1906000541,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,6332.27
Neighbourhoods,HotelBookingsUK,Expenses,1906000771,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,6300
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101080073,45188,ACORN CARE & EDUCATION LTD,6187.89
Neighbourhoods,HotelBookingsUK,Expenses,1906000374,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,6175
Neighbourhoods,HotelBookingsUK,Expenses,1906000229,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,6125
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101080053,45188,ACORN CARE & EDUCATION LTD,6079.75
Neighbourhoods,HotelBookingsUK,Expenses,1906000513,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5880
Neighbourhoods,HotelBookingsUK,Expenses,1906000567,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5880
Neighbourhoods,HotelBookingsUK,Expenses,1906000817,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5750
Neighbourhoods,HotelBookingsUK,Expenses,1906000599,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5700
Neighbourhoods,HotelBookingsUK,Expenses,1906000530,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5670
Neighbourhoods,HotelBookingsUK,Expenses,1906000460,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5390
Neighbourhoods,HotelBookingsUK,Expenses,1906000801,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5390
Neighbourhoods,HotelBookingsUK,Expenses,1906000292,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5250
Neighbourhoods,HotelBookingsUK,Expenses,1906000421,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5250
Neighbourhoods,HotelBookingsUK,Expenses,1906000486,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5250
Neighbourhoods,HotelBookingsUK,Expenses,1906000732,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5250
Neighbourhoods,HotelBookingsUK,Expenses,1906000765,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5250
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101080074,45188,ACORN CARE & EDUCATION LTD,5192.3
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,1906000017,45188,DENEHURST DAY NURSERY,5105.54
Adult Services & Hea,Training (General),Indirect Employee Expenses,5101080086,45188,HEARING IMPAIRMENT & VISUAL IMPAIRM,5045
Neighbourhoods,HotelBookingsUK,Expenses,1906000324,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4875
Neighbourhoods,HotelBookingsUK,Expenses,1906000795,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4875
Capital Regen,Capital Regen,Misc- General,5101080143,45188,LIVERPOOL STREETSCENE SERVICES LIMI,4816.6
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,1905999991,45188,BRIGHT HORIZONS,4736.66
Neighbourhoods,HotelBookingsUK,Expenses,1906000452,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4714.58
Neighbourhoods,HotelBookingsUK,Expenses,1906000779,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4655
Neighbourhoods,HotelBookingsUK,Expenses,1906000757,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4500
Neighbourhoods,HotelBookingsUK,Expenses,1906000808,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4410
Neighbourhoods,HotelBookingsUK,Expenses,1906000254,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4391.67
Children & Young Peo,Non Employ Prof Fees,Professional Fees,1906000849,45188,OFSTED,4364
Neighbourhoods,HotelBookingsUK,Expenses,1906000456,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4313.75
Neighbourhoods,Non Employ Prof Fees,Professional Fees,5101080141,45188,NEWTRALITY LTD,4250
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101080057,45188,ACORN CARE & EDUCATION LTD,4212.49
Neighbourhoods,HotelBookingsUK,Expenses,1906000420,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4165
Neighbourhoods,HotelBookingsUK,Expenses,1906000592,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4165
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,1906000844,45188,BRIGHT HORIZONS,4155.18
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,1906000182,45188,BRIGHT HORIZONS,3989
Neighbourhoods,HotelBookingsUK,Expenses,1906000399,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3979.17
Neighbourhoods,HotelBookingsUK,Expenses,1906000259,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3920
Neighbourhoods,HotelBookingsUK,Expenses,1906000633,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3920
Neighbourhoods,HotelBookingsUK,Expenses,1906000715,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3920
Neighbourhoods,HotelBookingsUK,Expenses,1906000232,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3800
Neighbourhoods,HotelBookingsUK,Expenses,1906000605,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3770.83
Neighbourhoods,HotelBookingsUK,Expenses,1906000666,45188,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,3750
