Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915470,45124,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915477,45124,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915478,45124,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915480,45124,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915483,45124,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915485,45124,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915487,45124,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915489,45124,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915490,45124,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915491,45124,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915492,45124,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915493,45124,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915494,45124,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915496,45124,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915497,45124,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915498,45124,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915499,45124,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915500,45124,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915501,45124,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915400,45124,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915472,45124,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915482,45124,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915484,45124,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915486,45124,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915495,45124,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915571,45124,BROTHERS OF CHARITY SERVICES MERSEY,568.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915260,45124,RUSHTON ADULT FUTURES (19+ RSB),556.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915642,45124,WIRRAL AUTISTIC SOCIETY,549.15
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905914990,45124,HOUSING 21,535.19
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905914991,45124,HOUSING 21,535.19
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915214,45124,KEYS GROUP PROGRESSIVE CARE & EDUCA,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915231,45124,KEYS GROUP PROGRESSIVE CARE & EDUCA,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915237,45124,KEYS GROUP PROGRESSIVE CARE & EDUCA,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915239,45124,KEYS GROUP PROGRESSIVE CARE & EDUCA,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915241,45124,KEYS GROUP PROGRESSIVE CARE & EDUCA,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915596,45124,BROTHERS OF CHARITY SERVICES MERSEY,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915615,45124,WIRRAL AUTISTIC SOCIETY,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915621,45124,WIRRAL AUTISTIC SOCIETY,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915625,45124,WIRRAL AUTISTIC SOCIETY,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915627,45124,WIRRAL AUTISTIC SOCIETY,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915631,45124,WIRRAL AUTISTIC SOCIETY,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915633,45124,WIRRAL AUTISTIC SOCIETY,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915638,45124,WIRRAL AUTISTIC SOCIETY,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915649,45124,AUTISM INITIATIVES,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915658,45124,AUTISM INITIATIVES,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915661,45124,AUTISM INITIATIVES,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915665,45124,AUTISM INITIATIVES,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915667,45124,AUTISM INITIATIVES,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915673,45124,AUTISM INITIATIVES,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915679,45124,AUTISM INITIATIVES,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915720,45124,AUTISM INITIATIVES,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915209,45124,KEYS GROUP PROGRESSIVE CARE & EDUCA,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915664,45124,AUTISM INITIATIVES,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915704,45124,AUTISM INITIATIVES,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915712,45124,AUTISM INITIATIVES,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915716,45124,AUTISM INITIATIVES,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915223,45124,KEYS GROUP PROGRESSIVE CARE & EDUCA,520.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915692,45124,AUTISM INITIATIVES,511.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915290,45124,BEST CARE LIVERPOOL LTD,501.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915293,45124,BEST CARE LIVERPOOL LTD,501.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905915469,45124,PSS UK,-5433.75
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,5101073826,45125,LIVERPOOL SCHOOLS SERVICES LTD VARI,1071504.61
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,5101073791,45125,LIVERPOOL SCHOOLS SERVICES LTD VARI,215416.33
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,5101073829,45125,LIVERPOOL SCHOOLS SERVICES LTD VARI,159945.36
Finance & Resources,ProfessionalServices,Professional Fees,1905919209,45125,PAYPOINT CSGA LIVERPOOL CITY COUNCI,15937
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,5101073827,45125,LIVERPOOL SCHOOLS SERVICES LTD VARI,14141
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,5101073835,45125,LIVERPOOL SCHOOLS SERVICES LTD VARI,9419.74
Finance & Resources,Money Brokers (Gener,Professional Fees,1905919210,45125,TRADITION (UK) LTD,7506.85
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,5101073830,45125,LIVERPOOL SCHOOLS SERVICES LTD VARI,7431.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918099,45125,****REDACTED PERSONAL INFO****,6672.6
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,5101073846,45125,LIVERPOOL SCHOOLS SERVICES LTD VARI,6374.84
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,5101073849,45125,LIVERPOOL SCHOOLS SERVICES LTD VARI,6256.55
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,5101073857,45125,LIVERPOOL SCHOOLS SERVICES LTD VARI,5804.71
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,5101073853,45125,LIVERPOOL SCHOOLS SERVICES LTD VARI,5590.91
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918352,45125,BROTHERS OF CHARITY SERVICES MERSEY,5317.67
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101073828,45125,ASSESS EDUCATION,4640
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918106,45125,****REDACTED PERSONAL INFO****,3804.24
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,5101073855,45125,LIVERPOOL SCHOOLS SERVICES LTD VARI,3651.78
City Development,Events,General Services Expenses,1905918452,45125,NATIONAL RADIO BANK,3500
Children & Young Peo,ProfessionalServices,Professional Fees,1905918914,45125,D A LANGUAGES LTD,3411.68
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,5101073847,45125,LIVERPOOL SCHOOLS SERVICES LTD VARI,2597.85
Children & Young Peo,ProfessionalServices,Professional Fees,1905918912,45125,D A LANGUAGES LTD,2407.8
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,5101073831,45125,LIVERPOOL SCHOOLS SERVICES LTD VARI,2397.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918156,45125,L'ARCHE LIVERPOOL,2328.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918110,45125,****REDACTED PERSONAL INFO****,2108.46
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918212,45125,HOMEBIRD CARE,1936.15
Adult Services & Hea,Funerals (General),General Services Exp Social Svs Clients,5101073915,45125,FUNERAL SERVICES LTD - NETHERTON,1915
Children & Young Peo,ProfessionalServices,Professional Fees,1905918921,45125,D A LANGUAGES LTD,1891.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918112,45125,IMAGINE,1887.06
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101073931,45125,ASSESS EDUCATION,1874
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918224,45125,ACCOMPLISH GROUP LTD - BIRMINGHAM,1790.11
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101073833,45125,PRUDENTIA EDUCATION,1659
Adult Services & Hea,Funerals (General),General Services Exp Social Svs Clients,5101073913,45125,FUNERAL SERVICES LTD - NETHERTON,1624
City Law & Governanc,ProfessionalServices,Professional Fees,1905918937,45125,D A LANGUAGES LTD,1580.88
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101073879,45125,QUICK STAY PROPERTY SOLUTIONS,1575
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918103,45125,****REDACTED PERSONAL INFO****,1538.75
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918314,45125,COMMUNITY INTEGRATED CARE,1469.77
Children & Young Peo,ProfessionalServices,Professional Fees,1905918910,45125,D A LANGUAGES LTD,1342.8
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101073825,45125,ASSESS EDUCATION,1335
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918275,45125,THE FRANCES TAYLOR FOUNDATION LIVER,1291.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918108,45125,****REDACTED PERSONAL INFO****,1272.96
Children & Young Peo,ProfessionalServices,Professional Fees,1905918939,45125,D A LANGUAGES LTD,1169.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918351,45125,BROTHERS OF CHARITY SERVICES MERSEY,1164.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918313,45125,COMMUNITY INTEGRATED CARE,1144.81
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101073921,45125,ASSESS EDUCATION,1125.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918147,45125,IMAGINE,1056.7
Children & Young Peo,ProfessionalServices,Professional Fees,1905918916,45125,D A LANGUAGES LTD,1051.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918345,45125,COMMUNITY INTEGRATED CARE,1048.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918347,45125,COMMUNITY INTEGRATED CARE,1048.95
Children & Young Peo,Childcare Support,General Services Expenses,1905919180,45125,BONNIE BEAR DAY CARE LTD,981.49
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918104,45125,****REDACTED PERSONAL INFO****,963.17
Children & Young Peo,ProfessionalServices,Professional Fees,1905918853,45125,D A LANGUAGES LTD,954.24
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,5101073854,45125,LIVERPOOL SCHOOLS SERVICES LTD VARI,952.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918109,45125,****REDACTED PERSONAL INFO****,926.64
City Law & Governanc,ProfessionalServices,Professional Fees,1905918928,45125,D A LANGUAGES LTD,911.16
Children & Young Peo,Childcare Support,General Services Expenses,1905919185,45125,Warrington Road Nursery School,900
Children & Young Peo,ProfessionalServices,Professional Fees,1905918922,45125,D A LANGUAGES LTD,889.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918327,45125,COMMUNITY INTEGRATED CARE,887.01
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918332,45125,COMMUNITY INTEGRATED CARE,887.01
Children & Young Peo,ProfessionalServices,Professional Fees,1905918924,45125,D A LANGUAGES LTD,841.8
Children & Young Peo,ProfessionalServices,Professional Fees,1905918920,45125,D A LANGUAGES LTD,834.72
Adult Services & Hea,ProfessionalServices,Professional Fees,1905918919,45125,D A LANGUAGES LTD,825
City Development,Examination Fees (Ge,General Services Expenses,5101073927,45125,GATEWAY QUALIFICATIONS LTD,800
Children & Young Peo,Childcare Support,General Services Expenses,1905919190,45125,Halifax Opportunities Trust HOT Nur,799
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918244,45125,MENCAP,792.75
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101073961,45125,LIGHTHOUSE HARMONIZE EDUCATION TRUS,780
Children & Young Peo,ProfessionalServices,Professional Fees,1905918941,45125,D A LANGUAGES LTD,778.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918211,45125,GRACEFIELD HEALTH CARE LTD,767.34
City Law & Governanc,ProfessionalServices,Professional Fees,1905918943,45125,D A LANGUAGES LTD,748.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918321,45125,COMMUNITY INTEGRATED CARE,699.21
Children & Young Peo,ProfessionalServices,Professional Fees,1905918942,45125,D A LANGUAGES LTD,676.44
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,5101073850,45125,LIVERPOOL SCHOOLS SERVICES LTD VARI,672.91
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918323,45125,COMMUNITY INTEGRATED CARE,665.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918348,45125,COMMUNITY INTEGRATED CARE,665.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918350,45125,COMMUNITY INTEGRATED CARE,665.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918360,45125,BROTHERS OF CHARITY SERVICES MERSEY,665.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918328,45125,COMMUNITY INTEGRATED CARE,665.35
Children & Young Peo,Childcare Support,General Services Expenses,1905919192,45125,Kids in Bloom St Joseph the Worker,658
Finance & Resources,Money Brokers (Gener,Professional Fees,1905919211,45125,IMPERIAL TREASURY SERVICES,657.53
Children & Young Peo,ProfessionalServices,Professional Fees,1905918863,45125,D A LANGUAGES LTD,604.38
Capital Regen,Capital Regen,Misc- General,1905918447,45125,TD Construction Testing,600
Capital Regen,Capital Regen,Main contract,5101073901,45125,PERFECT CIRCLE JV LTD,592.72
Adult Services & Hea,Educ.Equip.(Purchase,B.S.M. & Educational Equipment,5101073909,45125,OG SPORT LTD T/A OLYMPIC GYMNASIUM,585.6
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,5101073790,45125,LIVERPOOL SCHOOLS SERVICES LTD VARI,561.2
City Development,R&M - Building Works,R&M Technical Support,1905918450,45125,RAPIDSTEEL PANELS & FIXINGS LTD,550
City Development,R&M - Building Works,R&M Technical Support,1905918451,45125,RAPIDSTEEL PANELS & FIXINGS LTD,550
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,5101073843,45125,LIVERPOOL SCHOOLS SERVICES LTD VARI,546.62
Children & Young Peo,ProfessionalServices,Professional Fees,1905918923,45125,D A LANGUAGES LTD,545.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918111,45125,****REDACTED PERSONAL INFO****,541
Children & Young Peo,ProfessionalServices,Professional Fees,1905918859,45125,D A LANGUAGES LTD,535.5
Children & Young Peo,ProfessionalServices,Professional Fees,1905918909,45125,D A LANGUAGES LTD,534.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918226,45125,ACCOMPLISH GROUP LTD - BIRMINGHAM,524.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918228,45125,ACCOMPLISH GROUP LTD - BIRMINGHAM,524.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918231,45125,ACCOMPLISH GROUP LTD - BIRMINGHAM,524.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905918233,45125,ACCOMPLISH GROUP LTD - BIRMINGHAM,524.48
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,5101073832,45125,LIVERPOOL SCHOOLS SERVICES LTD VARI,504.84
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,5101073834,45125,LIVERPOOL SCHOOLS SERVICES LTD VARI,504.84
City Development,Events,General Services Expenses,1905918439,45125,****REDACTED PERSONAL INFO****,503.9
Children & Young Peo,Housekeeping Allces,General Services Exp Social Svs Clients,1700048118,45125,****REDACTED PERSONAL INFO****,-580
City Law & Governanc,Educ.Equip.(Purchase,B.S.M. & Educational Equipment,5101073813,45125,MSP GLOBAL LTD,-1269
Chief Operating Offi,Educ.Equip.(Purchase,B.S.M. & Educational Equipment,5101073812,45125,MSP GLOBAL LTD,-3565
Chief Operating Offi,Software (General),Computing,5101073819,45125,BOTTOMLINE TECHNOLOGIES,-34141.27
Capital Regen,Capital Regen,Main contract,5101074037,45126,DOWHIGH LTD,439732.56
Neighbourhoods,Electricity (General,Energy Costs,1905922131,45126,EDF ENERGY CUSTOMERS LIMITED,317508.21
City Development,Water Chs/Unmetered,Water Services,1905922133,45126,WATER PLUS LIMITED - FORMERLY,136406.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919224,45126,INDEPENDENT LIVING ALLIANCE,106617.42
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919298,45126,GLENELG SUPPORT LIMITED,100340.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919705,45126,SLC RAGLIN LTD,92775.57
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921040,45126,BROOK VIEW HEALTH CARE LTD,83972.45
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919579,45126,COMMUNITY INTEGRATED CARE,83898.21
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921893,45126,MENTAL HEALTH CARE (UK) LTD,54028.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919489,45126,ACCOMPLISH GROUP LTD - BIRMINGHAM,51070.05
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919554,45126,NATURAL BREAKS MERSEYSIDE,45936.85
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919578,45126,COMMUNITY INTEGRATED CARE,45249.06
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921888,45126,MENTAL HEALTH CARE (UK) LTD,44719.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919419,45126,COOPER NOBLE CARE LTD,44483.13
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920367,45126,HARBOUR HEALTHCARE 1 LTD,41273.66
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919371,45126,CREATIVE SUPPORT,32192.27
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919614,45126,AUTISM INITIATIVES,31257.34
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921103,45126,FAIRPARK CARE LTD,28715.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921116,45126,PARK VIEW CARE HOME (LIVERPOOL) LTD,26549.11
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919653,45126,ALTERNATIVE FUTURES GROUP,24705.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921026,45126,IMPRESSION HEALTH AND SUPPORT UK LT,24524.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921123,45126,DERBY HOUSE,24524.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921125,45126,DERBY HOUSE,24524.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921126,45126,DERBY HOUSE,24524.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921127,45126,DERBY HOUSE,24524.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921583,45126,WIRRAL AUTISTIC SOCIETY,24111.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919225,45126,INDEPENDENT LIVING ALLIANCE,24098.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920417,45126,GRACE LODGE NURSING HOME - OCEANCRO,24079.13
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921124,45126,DERBY HOUSE,23645.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919444,45126,WINGS CARE NORTH WEST LLP,23504.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921925,45126,ALTERNATIVE FUTURES GROUP,22036.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921894,45126,MENTAL HEALTH CARE (UK) LTD,21617.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921107,45126,YOUNG FOUNDATIONS LTD,21053.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920627,45126,CARE IN MIND RESIDENTIAL SERVICES L,21034.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919286,45126,L'ARCHE LIVERPOOL,20863.11
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921921,45126,ALTERNATIVE FUTURES GROUP,20325.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921922,45126,ALTERNATIVE FUTURES GROUP,20325.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921924,45126,ALTERNATIVE FUTURES GROUP,20325.28
Finance & Resources,Misc. Expenses - Gen,General Services Expenses,1905922098,45126,PENNA PLC,20060
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919490,45126,ACCOMPLISH GROUP LTD - BIRMINGHAM,20008.09
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921889,45126,MENTAL HEALTH CARE (UK) LTD,19771.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920233,45126,PRESTWOOD RESIDENTIAL HOMES LTD,19752
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920114,45126,KAVANAGH HEALTH CARE LTD,19429.28
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101074020,45126,KNOTTY ASH COMMUNITY TRANSPORT,18875
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921038,45126,BROOK VIEW HEALTH CARE LTD,18374.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919544,45126,AFFINITY SUPPORTING PEOPLE LTD,17761.22
Adult Services & Hea,Consultancy,Professional Fees,5101074006,45126,INNER CIRCLE CONSULTING LTD,17266.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920331,45126,CAMBIAN WHINFELL SCHOOL LTD,17139.71
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919418,45126,THE DISABILITIES TRUST,16887.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920115,45126,KAVANAGH HEALTH CARE LTD,16583.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920551,45126,FUTURE CARE SERVICES LTD,16151.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919483,45126,ASPIRATIONS CARE LTD,15986.75
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921537,45126,THE DAVID LEWIS ORGANISATION,15734.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920124,45126,KAVANAGH HEALTH CARE LTD,15666.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921891,45126,MENTAL HEALTH CARE (UK) LTD,15622.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920123,45126,KAVANAGH HEALTH CARE LTD,15489.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921534,45126,ST JOSEPH'S NURSING HOME,15429.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920867,45126,HC ONE LTD,15312
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920276,45126,GRACEFIELD HEALTH CARE LTD,15291.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920127,45126,KAVANAGH HEALTH CARE LTD,15201.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921923,45126,ALTERNATIVE FUTURES GROUP,14977.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921036,45126,BROOK VIEW HEALTH CARE LTD,14670.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921037,45126,BROOK VIEW HEALTH CARE LTD,14630.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921500,45126,CRANFORD CARE HOMES LTD,14618.11
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921524,45126,REDHOLME MEMORY CARE LTD,14535.27
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921890,45126,MENTAL HEALTH CARE (UK) LTD,14375.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920120,45126,KAVANAGH HEALTH CARE LTD,14282
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919603,45126,COMMUNITY INTEGRATED CARE,13775.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921024,45126,VOYAGE 1 LTD T/A VOYAGE CARE,13700.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921039,45126,BROOK VIEW HEALTH CARE LTD,13663.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921609,45126,BRECKSIDE PARK RESIDENTIAL HOME,13614.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919409,45126,TRANSITION CARE,13377.45
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921035,45126,BROOK VIEW HEALTH CARE LTD,13232.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919395,45126,SELECT SUPPORT PARTNERSHIPS,13216.01
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920122,45126,KAVANAGH HEALTH CARE LTD,13166.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921042,45126,LOTUS CARE (ELLERSLIE COURT) LTD,12781.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921536,45126,THE DAVID LEWIS ORGANISATION,12773.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920116,45126,KAVANAGH HEALTH CARE LTD,12726.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919704,45126,SLC RAGLIN LTD,12580.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920118,45126,KAVANAGH HEALTH CARE LTD,12579.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920485,45126,WINGS CARE NORTH WEST LLP,12477.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921186,45126,EXCELLENCY CARE LTD,12394.46
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920489,45126,DELPIN LTD T/A ELDONIAN HOUSE,12086.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920421,45126,THE DISABILITIES TRUST,11918.04
