Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883606,45098,GRACEFIELD HEALTH CARE LTD,15291.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905882890,45098,COMMUNITY INTEGRATED CARE,15210.75
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885518,45098,ALTERNATIVE FUTURES GROUP,14977.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885488,45098,MENTAL HEALTH CARE (UK) LTD,14793.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905882537,45098,****REDACTED PERSONAL INFO****,14752.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884524,45098,BROOK VIEW HEALTH CARE LTD,14670.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885382,45098,WELLINGTON HEALTHCARE (ARDEN) LTD,14645.39
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884525,45098,BROOK VIEW HEALTH CARE LTD,14630.16
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885930,45098,DUKES AND DUCHESSES,14620.84
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885981,45098,KING DAVID & HAROLD HOUSE FOUNDATIO,14613.51
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885057,45098,REDHOLME MEMORY CARE LTD,14613.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905882621,45098,L'ARCHE LIVERPOOL,14476.63
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886007,45098,MUCH WOOLTON OLD SCHOOL NURSERY,14472.12
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886055,45098,THE LIFE BANK NURSERY,14426.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885486,45098,MENTAL HEALTH CARE (UK) LTD,14375.8
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886056,45098,THE OLD SCHOOL HOUSE NURSERY,14375.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883394,45098,KAVANAGH HEALTH CARE LTD,14282
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883939,45098,FUTURE CARE SERVICES LTD,14173.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885435,45098,WELLINGTON HEALTHCARE (ARDEN) LTD,14112
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886078,45098,HONEYPOT (CHILDWALL) LTD,13732.86
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884512,45098,VOYAGE 1 LTD T/A VOYAGE CARE,13700.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884527,45098,BROOK VIEW HEALTH CARE LTD,13663.4
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886025,45098,ROCKBOURNE PRIVATE DAY NURSERY,13444.86
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886062,45098,UP AND AWAY,13317.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884523,45098,BROOK VIEW HEALTH CARE LTD,13232.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905882715,45098,SELECT SUPPORT PARTNERSHIPS,13216.01
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883396,45098,KAVANAGH HEALTH CARE LTD,13166.68
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885943,45098,FIVE CHILDREN AND FAMILIES TRUST LT,13151.58
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886022,45098,PLAYTOTS LTD,13040.82
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886042,45098,ST PASCHAL BAYLON NURSERY,13036.92
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885911,45098,BUSY BEES CHILDWALL-LIVERPOOL,12871.04
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885972,45098,KIDDY ACADEMY OLD SWAN LTD,12806.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884530,45098,LOTUS CARE (ELLERSLIE COURT) LTD,12781.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905882534,45098,****REDACTED PERSONAL INFO****,12779.43
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885080,45098,THE DAVID LEWIS ORGANISATION,12773.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883391,45098,KAVANAGH HEALTH CARE LTD,12726.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883392,45098,KAVANAGH HEALTH CARE LTD,12579.04
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885928,45098,DIDDY DAYCARE CROXTETH,12557.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885068,45098,REDHOLME MEMORY CARE LTD,12503.99
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883863,45098,WINGS CARE NORTH WEST LLP,12477.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884372,45098,LOTUS CARE (FINCH MANOR) LIMITED,12471.73
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886074,45098,HONEY POT DAY NURSERY AIGBURTH,12471.1
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886048,45098,SURE STEPS DERBY LANE,12460.5
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886072,45098,SPRING PARK NURSERY,12300.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884590,45098,ESTUARY HOUSE (WILSHIRE HEALTHCARE,12023.88
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886067,45098,WEST DERBY PRESCHOOL BONSALL AFTERS,11973
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885914,45098,CHILDWALL VALLEY NEIGHBOURHOOD NURS,11948.82
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883790,45098,THE DISABILITIES TRUST,11918.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905882728,45098,TRANSITION CARE,11775.25
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885896,45098,ANFIELD PRE-SCHOOL,11740.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883866,45098,WINGS CARE NORTH WEST LLP,11621.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905882668,45098,****REDACTED PERSONAL INFO****,11602.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883418,45098,VOYAGE CARE - WALKER LODGE,11588.8
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886075,45098,HONEY POT DAY NURSERY GARSTON 2,11570.49
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885971,45098,KELTON NURSERY,11482.38
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885498,45098,AUTISM INITIATIVES,11438.36
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885920,45098,CLUBMOOR NURSERY LTD,11405.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885082,45098,THE DAVID LEWIS ORGANISATION,11307.28
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886027,45098,CATHERINE FLYNN T/A ROMPERS DAY NUR,11305.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883318,45098,EBS SERVICES LTD,11218.11
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885944,45098,ST JOHN'S CATHOLIC PRIMARY DAY NURS,11163.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883399,45098,KAVANAGH HEALTH CARE LTD,11055.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905882786,45098,WINGS CARE NORTH WEST LLP,11024.16
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886026,45098,RLC NHS TRUST MAIN ACCOUNT,11000.34
Children & Young Peo,Private Contractors,Agency & Contract Services,5101070998,45098,SEFTON MBC,10996.77
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885942,45098,FIRST FOOTSTEPS,10994.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883554,45098,PRESTWOOD RESIDENTIAL HOMES LTD,10826.88
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885948,45098,HAPPY CHILDREN NURSERY,10818.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883862,45098,WINGS CARE NORTH WEST LLP,10765.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883450,45098,ABBEYDALE NURSING HOME,10752
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884142,45098,LOTUS CARE (CRESSINGTON COURT) LIMI,10619.42
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884008,45098,LOTUS CARE MANAGEMENT SERVICES LTD,10571.11
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886029,45098,ROSEBUDS DAY NURSERY LTD,10565.36
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885909,45098,BOTANIC LODGE NURSERY,10513.62
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883788,45098,THE DISABILITIES TRUST,10451.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885495,45098,AUTISM INITIATIVES,10363.04
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885973,45098,KIDDY ACADEMY HUNTS CROSS LTD,10320.96
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886081,45098,WAVERTREE CHRISTIAN FELLOWSHIP,10287.06
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884583,45098,ESTUARY HOUSE (WILSHIRE HEALTHCARE,10268.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884585,45098,ESTUARY HOUSE (WILSHIRE HEALTHCARE,10268.16
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886073,45098,2ND STEPS DAY NURSERY,10154.82
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905882706,45098,CREATIVE SUPPORT,10133.76
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886023,45098,RAINBOW HOUSE LTD,10026.9
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885975,45098,KIDS IN BLOOM UNIVERSITY LIVERPOOL,9954.62
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884086,45098,BEECHWOOD SPECIALIST CARE-NURSING H,9801.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884602,45098,PARK VIEW CARE HOME (LIVERPOOL) LTD,9800.3
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886008,45098,MUDDY FOOTPRINTS EYC (PARKLANDS),9785.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884592,45098,THE WHITE HORSE CARE TRUST,9769.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883415,45098,VOYAGE CARE - WALKER LODGE,9687.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885410,45098,WELLINGTON HEALTHCARE (ARDEN) LTD,9684
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885926,45098,DANDELION DAY NURSERY LIMITED,9657.18
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885994,45098,LITTLE ANGELS @ WOOLTON VILLAGE,9615.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883855,45098,WINGS CARE NORTH WEST LLP,9482.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883857,45098,WINGS CARE NORTH WEST LLP,9482.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884421,45098,SALUTEM LD BIDCO IV LIMITED T/A AMB,9454.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905882865,45098,UNITED RESPONSE SERVICES LTD,9424.69
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886082,45098,THREE BEARS DAY NURSERY,9404.98
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885979,45098,KID ZONE NURSERY LTD t/a BUMBLES NU,9180.34
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885974,45098,KIDDY ACADEMY WAVERTREE LTD,9152.52
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885906,45098,BLUEBELL SPIRIT LTD,9096.62
Children & Young Peo,Partnership Grants,Grants & Subscriptions,1905885768,45098,CLUBMOOR NURSERY LTD,9074.52
Children & Young Peo,Partnership Grants,Grants & Subscriptions,1905885777,45098,ELLERGREEN NURSERY SCHOOL & CHILDCA,9074.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883395,45098,KAVANAGH HEALTH CARE LTD,9036.16
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885934,45098,ELM HOUSE DAY NURSERY GATEACRE,9014.46
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883551,45098,PRESTWOOD RESIDENTIAL HOMES LTD,8980.96
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886079,45098,KIDS WORLD,8974.68
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885918,45098,CLARENDON NURSERY,8886.54
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886033,45098,SANDFIELD PARK PRIVATE DAY NURSERY,8862.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884597,45098,VIDA GRANGE LTD,8842.8
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886046,45098,STONEYCROFT CHILDRENS CENTRE NURSER,8838.18
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886059,45098,TREETOPS DAY NURSERY,8799.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885556,45098,MAYFIELD FELLOWSHIP,8777.07
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883352,45098,TUDOR BANK LTD t/a TUDOR BANK NURSE,8775.73
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885902,45098,BARTON DAY NURSERIES t/a KIDDIWINKS,8710.26
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885931,45098,EASTFIELD DAY NURSERY,8630.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883860,45098,WINGS CARE NORTH WEST LLP,8626.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883412,45098,VOYAGE CARE - WALKER LODGE,8593.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885286,45098,ADVINIA CARE HOMES,8589.03
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883676,45098,BROOKLANDS CARE HOME,8549.04
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101070927,45098,ARGYLE SATELLITE CONTRACT SERVICES,8468.71
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886071,45098,SPRING GROVE NURSERY,8430.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884513,45098,VOYAGE 1 LTD T/A VOYAGE CARE,8422.84
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886068,45098,WOOLTON VILLAGE DAY NURSERY,8405.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883408,45098,MANNA HOUSE - CARE IN SAFE HANDS LT,8386.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883416,45098,VOYAGE CARE - WALKER LODGE,8369.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884586,45098,ESTUARY HOUSE (WILSHIRE HEALTHCARE,8161.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883413,45098,VOYAGE CARE - WALKER LODGE,8141.32
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886057,45098,THE TRINITY CATHOLIC ACADEMY SCHOOL,8101.86
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883314,45098,EBS SERVICES LTD,8094.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905882942,45098,ALTERNATIVE FUTURES GROUP,8066.3
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885935,45098,ELM HOUSE DAY NURSERY WEST DERBY,8029.32
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885996,45098,LITTLE FOXES,8029.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885212,45098,ADVINIA CARE HOMES,8018.76
Children & Young Peo,Partnership Grants,Grants & Subscriptions,1905885763,45098,CHATHAM PLACE NURSERY SCHOOL,7994.22
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885940,45098,FIELD OF DREAMS NURSERY,7973.94
City Law & Governanc,Medical Fees (Genera,Professional Fees,1905885655,45098,****REDACTED PERSONAL INFO****,7875.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883326,45098,EBS SERVICES LTD,7773.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883858,45098,WINGS CARE NORTH WEST LLP,7771
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883859,45098,WINGS CARE NORTH WEST LLP,7771
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883856,45098,WINGS CARE NORTH WEST LLP,7771
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883378,45098,VOYAGE - SANDERLING HOUSE,7768.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883417,45098,VOYAGE CARE - WALKER LODGE,7758.44
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885954,45098,HOLYROOD DAY NURSERIES,7756.32
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886000,45098,LITTLE SEEDLINGS,7742.28
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886006,45098,MOSSLEY HILL CHILDCARE LTD,7723.56
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885908,45098,BONNIE BEAR DAY CARE LTD,7709.99
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883861,45098,WINGS CARE NORTH WEST LLP,7587.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905882565,45098,INDEPENDENT LIVING ALLIANCE,7586.28
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885905,45098,BLACKBURNE HOUSE,7524.66
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883171,45098,WINSLOW COURT,7476.76
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885929,45098,WILLOW NURSERIES LTD,7427.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885645,45098,HC –ONE- T/A MERIDIAN HEALTHCARE LT,7354.45
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883865,45098,WINGS CARE NORTH WEST LLP,7343.16
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101070918,45098,ARGYLE SATELLITE CONTRACT SERVICES,7284.79
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885927,45098,DENEHURST DAY NURSERY,7251.66
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886061,45098,TUEBROOK TOTS,7251.66
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883202,45098,GARDEN LODGE CARE CENTRE,7245.13
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883411,45098,VOYAGE CARE - WALKER LODGE,7232.97
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885133,45098,WIRRAL AUTISTIC SOCIETY,7212.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905882925,45098,ALTERNATIVE FUTURES GROUP,7193.77
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884077,45098,BEECHWOOD SPECIALIST CARE-NURSING H,7039
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885630,45098,LEONARD CHESHIRE NORTH WEST,6994.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883138,45098,NUGENT CARE - ST JOSEPHS,6901.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884089,45098,BEECHWOOD SPECIALIST CARE-NURSING H,6900.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884087,45098,BEECHWOOD SPECIALIST CARE-NURSING H,6900.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884084,45098,BEECHWOOD SPECIALIST CARE-NURSING H,6900.36
Neighbourhoods,Charges For Services,Fees and Charges,1905885716,45098,SIEMENS MOBILITY LIMITED,6890.25
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883608,45098,IDEAL CAREHOMES (No.1) LTD LARKHILL,6834.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905882806,45098,ACCOMPLISH GROUP LTD - BIRMINGHAM,6824.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883129,45098,NUGENT CARE - ST JOSEPHS,6819.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884080,45098,BEECHWOOD SPECIALIST CARE-NURSING H,6804.28
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886037,45098,SMALL WORLD DAY NURSERY,6771.18
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885991,45098,LISTER STEPS - THE OLD LIBRARY,6739.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884083,45098,BEECHWOOD SPECIALIST CARE-NURSING H,6735.88
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885923,45098,COTTAGE NURSERY,6698.64
Children & Young Peo,Partnership Grants,Grants & Subscriptions,1905885877,45098,THE LIFE BANK NURSERY,6697.86
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884092,45098,BEECHWOOD SPECIALIST CARE-NURSING H,6680.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884090,45098,BEECHWOOD SPECIALIST CARE-NURSING H,6680.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885013,45098,COMMUNITY INTEGRATED CARE,6680
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885008,45098,COMMUNITY INTEGRATED CARE,6679.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884784,45098,LANGLEY HOUSE TRUST,6671.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883130,45098,NUGENT CARE - ST JOSEPHS,6655.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884079,45098,BEECHWOOD SPECIALIST CARE-NURSING H,6651.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883134,45098,NUGENT CARE - ST JOSEPHS,6644.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884572,45098,ESTUARY HOUSE (WILSHIRE HEALTHCARE,6603.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884576,45098,ESTUARY HOUSE (WILSHIRE HEALTHCARE,6603.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884578,45098,ESTUARY HOUSE (WILSHIRE HEALTHCARE,6603.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884580,45098,ESTUARY HOUSE (WILSHIRE HEALTHCARE,6603.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884582,45098,ESTUARY HOUSE (WILSHIRE HEALTHCARE,6603.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884569,45098,ESTUARY HOUSE (WILSHIRE HEALTHCARE,6603.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884584,45098,ESTUARY HOUSE (WILSHIRE HEALTHCARE,6603.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884591,45098,ESTUARY HOUSE (WILSHIRE HEALTHCARE,6603.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884088,45098,BEECHWOOD SPECIALIST CARE-NURSING H,6602.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885004,45098,COMMUNITY INTEGRATED CARE,6602.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885005,45098,COMMUNITY INTEGRATED CARE,6602.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885010,45098,COMMUNITY INTEGRATED CARE,6602.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885014,45098,COMMUNITY INTEGRATED CARE,6602.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885016,45098,COMMUNITY INTEGRATED CARE,6602.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884078,45098,BEECHWOOD SPECIALIST CARE-NURSING H,6602.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883400,45098,KAVANAGH HEALTH CARE LTD,6597.29
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884075,45098,HELME HALL LTD,6567.88
Neighbourhoods,Charges For Services,Fees and Charges,1905885717,45098,YUNEX LTD,6565.25
Neighbourhoods,Charges For Services,Fees and Charges,1905885718,45098,YUNEX LTD,6565.25
Neighbourhoods,Charges For Services,Fees and Charges,1905885719,45098,YUNEX LTD,6565.25
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883135,45098,NUGENT CARE - ST JOSEPHS,6527.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883133,45098,NUGENT CARE - ST JOSEPHS,6527.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883137,45098,NUGENT CARE - ST JOSEPHS,6503.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883379,45098,VOYAGE - SANDERLING HOUSE,6490.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883552,45098,PRESTWOOD RESIDENTIAL HOMES LTD,6490
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883309,45098,EBS SERVICES LTD,6489.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883300,45098,EBS SERVICES LTD,6489.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883320,45098,EBS SERVICES LTD,6489.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883864,45098,WINGS CARE NORTH WEST LLP,6487.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885551,45098,MAYFIELD FELLOWSHIP,6473.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885552,45098,MAYFIELD FELLOWSHIP,6473.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885533,45098,MAYFIELD FELLOWSHIP,6473.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885549,45098,MAYFIELD FELLOWSHIP,6473.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885553,45098,MAYFIELD FELLOWSHIP,6473.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885532,45098,MAYFIELD FELLOWSHIP,6473.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885538,45098,MAYFIELD FELLOWSHIP,6473.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885539,45098,MAYFIELD FELLOWSHIP,6473.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885536,45098,MAYFIELD FELLOWSHIP,6473.28
