Body Name,Body,Service Area,Service Division,Responsible Unit,Expenses Type,Date,TransNo,Amount £,Supplier,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45049,30433829,674.6,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45063,30434488,675.76,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Youth Justice,Youth Justice,Youth Justice Team,Agency,45042,30433472,676.45,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,"MASH, Assessment & Duty Team",Agency,45084,30435556,682.5,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Youth Justice,Youth Justice,Youth Justice Team,Agency,45098,30436080,685.14,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Personnel,Human Resources,Agency,45028,30432068,689.01,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Personnel,Human Resources,Agency,45063,30434488,689.01,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Personnel,Human Resources,Agency,45035,30433028,694.66,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45070,30434779,696.16,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45077,30435097,696.16,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Personnel,Human Resources,Agency,45084,30435556,700.3,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children Looked After Team,Agency,45049,30433829,709.2,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Head of Service Quaility Assurance,Agency,45056,30434135,736.36,MATRIX SCM LTD,
Bracknell Forest Council,00MA,"Recreation, Sports and Leisure",Community Centres,Bucklers Park Community Hub,Agency,45091,30435804,739.36,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COB,Policy Unit,Business Change - CSC SEN Improvement Plan,Agency,45042,30433472,740.38,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Head of Service Quaility Assurance,Agency,45056,30434135,754.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Homelessness,Prevention,Housing Needs Operational Costs,Agency,45063,30434488,764.7,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45056,30434135,772.72,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45084,30435556,787.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45070,30434779,788.39,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Placement,Agency,45042,30433472,803.83,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Placement,Agency,45049,30433829,803.83,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Placement,Agency,45056,30434135,803.83,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Placement,Agency,45063,30434488,803.83,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Placement,Agency,45070,30434779,803.83,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Placement,Agency,45084,30435556,803.83,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Placement,Agency,45091,30435804,803.83,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Placement,Agency,45105,30436444,803.84,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Personnel,Human Resources,Agency,45077,30435097,824.56,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,HSF3 (Housing Support Fund),Agency,45028,30432068,826.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,HSF3 (Housing Support Fund),Agency,45035,30433028,826.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,HSF3 (Housing Support Fund),Agency,45063,30434488,826.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,HSF3 (Housing Support Fund),Agency,45091,30435804,826.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Review and Quaility Assurrance,Agency,45035,30433028,833.6,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45063,30434488,838.35,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Personnel,Human Resources,Agency,45070,30434779,847.15,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45028,30432068,847.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45056,30434135,847.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45063,30434488,847.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45084,30435556,847.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45105,30436444,855.96,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45042,30433472,857.03,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Personnel,Human Resources,Agency,45042,30433472,858.44,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Personnel,Human Resources,Agency,45049,30433829,858.44,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Homelessness,Bed/Breakfast Accommodation,Emergency Accomodation,Agency,45049,30433829,860.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Homelessness,Bed/Breakfast Accommodation,Emergency Accomodation,Agency,45063,30434488,860.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Homelessness,Bed/Breakfast Accommodation,Emergency Accomodation,Agency,45063,30434488,860.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Homelessness,Bed/Breakfast Accommodation,Emergency Accomodation,Agency,45070,30434779,860.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Homelessness,Bed/Breakfast Accommodation,Emergency Accomodation,Agency,45077,30435097,860.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Homelessness,Bed/Breakfast Accommodation,Emergency Accomodation,Agency,45098,30436080,860.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Homelessness,Bed/Breakfast Accommodation,Emergency Accomodation,Agency,45105,30436444,860.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 1,Agency,45105,30436444,868.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45098,30436080,871.09,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Review and Quaility Assurrance,Agency,45056,30434135,873.76,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Review and Quaility Assurrance,Agency,45063,30434488,873.76,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Review and Quaility Assurrance,Agency,45070,30434779,873.76,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Review and Quaility Assurrance,Agency,45028,30432068,873.77,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Review and Quaility Assurrance,Agency,45035,30433028,873.77,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Review and Quaility Assurrance,Agency,45042,30433472,873.77,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Review and Quaility Assurrance,Agency,45049,30433829,873.77,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45035,30433028,876.06,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45049,30433829,878.49,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45063,30434488,879.41,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Personnel,Human Resources,Agency,45098,30436080,879.72,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Homelessness,Bed/Breakfast Accommodation,Emergency Accomodation,Agency,45091,30435804,882.32,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Personnel,Human Resources,Agency,45105,30436444,891.29,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 1,Agency,45070,30434779,892.67,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45056,30434135,898.53,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Other Education and Community Budget,Service strategy and other education functions,Pupil Support,Agency,45028,30432068,902.02,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45063,30434488,902.06,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45091,30435804,902.06,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 1,Agency,45084,30435556,907.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,"MASH, Assessment & Duty Team",Agency,45028,30432068,910.01,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45098,30436080,913.71,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45091,30435804,921.32,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45098,30436080,924.01,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45056,30434135,929.2,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45098,30436080,930.38,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45091,30435804,930.39,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45035,30433028,930.84,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45056,30434135,930.84,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45070,30434779,930.84,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45077,30435097,930.84,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45091,30435804,930.84,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45098,30436080,936.25,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45077,30435097,936.76,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45070,30434779,943.13,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Homelessness,Prevention,Housing Needs Operational Costs,Agency,45084,30435556,943.13,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Homelessness,Prevention,Housing Needs Operational Costs,Agency,45091,30435804,943.13,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45098,30436080,943.13,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Homelessness,Prevention,Housing Needs Operational Costs,Agency,45098,30436080,943.13,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Homelessness,Prevention,Housing Needs Operational Costs,Agency,45105,30436444,943.13,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Homelessness,Prevention,Housing Needs Operational Costs,Agency,45070,30434779,943.14,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45084,30435556,943.14,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45098,30436080,943.14,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45098,30436080,943.14,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45070,30434779,943.15,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Homelessness,Prevention,Housing Needs Operational Costs,Agency,45077,30435097,943.15,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45084,30435556,944.55,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45056,30434135,950.76,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45063,30434488,950.76,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45084,30435556,950.76,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45098,30436080,950.76,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45084,30435556,952.75,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45105,30436444,952.76,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45105,30436444,954.45,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 1,Agency,45098,30436080,955.68,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Review and Quaility Assurrance,Agency,45042,30433472,960.42,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45049,30433829,962.25,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45091,30435804,965.65,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45098,30436080,965.65,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45098,30436080,965.65,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45035,30433028,967.5,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45042,30433472,967.5,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45056,30434135,967.5,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45070,30434779,967.5,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45084,30435556,967.5,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45098,30436080,967.5,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45049,30433829,977.17,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45070,30434779,977.17,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45077,30435097,977.17,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45028,30432068,978.6,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45035,30433028,978.6,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45056,30434135,978.6,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45063,30434488,978.6,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45084,30435556,978.6,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Review and Quaility Assurrance,Agency,45084,30435556,985.2,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 1,Agency,45042,30433472,998.58,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Schools Block Centrally Managed,Educational Attainment for Looked After Children,Agency,45098,30436080,1002.75,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Schools Block Centrally Managed,Educational Attainment for Looked After Children,Agency,45098,30436080,1002.75,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,CYPL Department Management Team,Management Team,Agency,45084,30435556,1011.66,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Finance,Finance Departmental Administration,Agency,45042,30433472,1015.65,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Finance,Finance Departmental Administration,Agency,45056,30434135,1015.65,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45028,30432068,1032.55,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,HSF3 (Housing Support Fund),Agency,45042,30433472,1033.5,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,HSF3 (Housing Support Fund),Agency,45049,30433829,1033.5,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,HSF3 (Housing Support Fund),Agency,45070,30434779,1033.5,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,HSF3 (Housing Support Fund),Agency,45077,30435097,1033.5,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,HSF3 (Housing Support Fund),Agency,45098,30436080,1033.5,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,HSF3 (Housing Support Fund),Agency,45105,30436444,1033.5,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45035,30433028,1090.2,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children Looked After Team,Agency,45028,30432068,1097.55,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45105,30436444,1100.96,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45035,30433028,1101.98,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45028,30432068,1116.32,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45035,30433028,1116.32,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45049,30433829,1116.32,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45056,30434135,1116.32,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45063,30434488,1116.32,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45084,30435556,1116.32,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45035,30433028,1117.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45063,30434488,1117.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45084,30435556,1117.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 1,Agency,45049,30433829,1119.62,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 1,Agency,45056,30434135,1119.62,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 1,Agency,45070,30434779,1119.62,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 1,Agency,45084,30435556,1119.62,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 1,Agency,45098,30436080,1119.62,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 1,Agency,45105,30436444,1119.62,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45084,30435556,1148.79,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45098,30436080,1149.31,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45028,30432068,1157.58,MATRIX SCM LTD,
Bracknell Forest Council,00MA,"Transport Planning, Policy & Strategy","Transport Policy, Planning & Strategy",S38/S278 Agreement Fees,Agency,45084,30435556,1162.62,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45077,30435097,1164.57,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45091,30435804,1174.77,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45035,30433028,1188.45,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45042,30433472,1188.45,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45091,30435804,1188.45,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Housing Benefits Administration,Housing Benefits Administration,Benefits Administration,Agency,45028,30432068,1188.46,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45056,30434135,1188.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45049,30433829,1191.4,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45049,30433829,1191.4,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45063,30434488,1191.4,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45084,30435556,1191.4,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45084,30435556,1191.4,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45091,30435804,1191.4,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45105,30436444,1191.4,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45105,30436444,1191.4,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45028,30432068,1199.28,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45042,30433472,1199.28,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45077,30435097,1199.28,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45042,30433472,1223.25,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45049,30433829,1223.25,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45070,30434779,1223.25,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45077,30435097,1223.25,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45091,30435804,1223.25,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45098,30436080,1223.25,MATRIX SCM LTD,
