Body Name,Body,Service Area,Service Division,Responsible Unit,Expenses Type,Date,TransNo,Amount £,Supplier,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Holding Codes - net nil,Birch Hill Primary,Government Grants,45379,6787889,3240,MAIDEN ERLEGH TRUST (BIRCH HILL PRIMARY SCHOOL),
Bracknell Forest Council,00MA,Secondary Schools,High Needs Budget for Primary Education,SRP Primary,Contracted Services,45306,6782750,5119.5,MAIDEN ERLEGH TRUST (BIRCH HILL PRIMARY SCHOOL),
Bracknell Forest Council,00MA,Secondary Schools,High Needs Budget for Primary Education,SRP Primary,Contracted Services,45321,6783705,5119.5,MAIDEN ERLEGH TRUST (BIRCH HILL PRIMARY SCHOOL),
Bracknell Forest Council,00MA,Secondary Schools,High Needs Budget for Primary Education,SRP Primary,Contracted Services,45352,6785791,5119.5,MAIDEN ERLEGH TRUST (BIRCH HILL PRIMARY SCHOOL),
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Schools Block Centrally Managed,LMS Contingency - centrally managed,Contracted Services,45385,6788389,5877.5,MAIDEN ERLEGH TRUST (BIRCH HILL PRIMARY SCHOOL),
Bracknell Forest Council,00MA,Secondary Schools,High Needs Budget for Primary Education,SRP Primary,Contracted Services,45385,6788389,6839.5,MAIDEN ERLEGH TRUST (BIRCH HILL PRIMARY SCHOOL),
Bracknell Forest Council,00MA,Central Support Services - COF,Information Technology,System & Infrastructure Support,Equipment - Purchase,45370,6787030,2211.13,MAINTEL EUROPE LTD,
Bracknell Forest Council,00MA,,,Core Networks,Other Direct Expenses,45371,6787099,5443.1,MAINTEL EUROPE LTD,
Bracknell Forest Council,00MA,,,Core Networks,Other Direct Expenses,45357,6786166,8837.49,MAINTEL EUROPE LTD,
Bracknell Forest Council,00MA,Other Education and Community Budget,Service strategy and other education functions,Holiday Activity Fund,Other Fees for Bought-in Services,45315,6784001,5199,MAKE/SENSE THEATRE CIC,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Mainstream - Element 3 top up non BFC pre 16,RB of Windsor & Maidenhead,45272,6783578,5000,MANOR GREEN SCHOOL,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Schools Block Centrally Managed,Educational Attainment for Looked After Children,Consultants Fees,45348,6785515,5000,MANOR GREEN SCHOOL,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Schools Block Centrally Managed,Educational Attainment for Looked After Children,Consultants Fees,45348,6785516,5000,MANOR GREEN SCHOOL,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Mainstream - Element 3 top up non BFC pre 16,RB of Windsor & Maidenhead,45253,6786815,5000,MANOR GREEN SCHOOL,
Bracknell Forest Council,00MA,Special Schools & Alternative Provision,Youth Services,Alternative Provision for the Primary Aged pupils without a statement,Voluntary Sector Service Providers,45356,6787064,5000,MANOR GREEN SCHOOL,
Bracknell Forest Council,00MA,Post 16 Provision,High needs budget fpr post-16 provision,Mainstream - Element 3 top up non BFC post 16,RB of Windsor & Maidenhead,45366,6787608,21747,MANOR GREEN SCHOOL,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Mainstream - Element 3 top up non BFC pre 16,RB of Windsor & Maidenhead,45272,6783577,35000,MANOR GREEN SCHOOL,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Mainstream - Element 3 top up non BFC pre 16,RB of Windsor & Maidenhead,45344,6787185,50000,MANOR GREEN SCHOOL,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Mainstream - Element 3 top up non BFC pre 16,RB of Windsor & Maidenhead,45348,6787186,50000,MANOR GREEN SCHOOL,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Mainstream - Element 3 top up non BFC pre 16,RB of Windsor & Maidenhead,45366,6787607,150678,MANOR GREEN SCHOOL,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Mainstream - Element 3 top up non BFC pre 16,RB of Windsor & Maidenhead,45264,6787810,207192,MANOR GREEN SCHOOL,
Bracknell Forest Council,00MA,Sexual Health Services,Contraception,East Berkshire GP LARC Payments,Contracted Services,45314,6783878,703,MANOR PARK MEDICAL CENTRE,
Bracknell Forest Council,00MA,NHS Health Check Programme,NHS Health Check Programme,East Berkshire GP Health Checks,Contracted Services,45224,6783876,760,MANOR PARK MEDICAL CENTRE,
Bracknell Forest Council,00MA,NHS Health Check Programme,NHS Health Check Programme,East Berkshire GP Health Checks,Contracted Services,45314,6783878,1260,MANOR PARK MEDICAL CENTRE,
Bracknell Forest Council,00MA,Sexual Health Services,Contraception,East Berkshire GP LARC Payments,Contracted Services,45224,6783876,2304,MANOR PARK MEDICAL CENTRE,
Bracknell Forest Council,00MA,Special Schools,Delegated Secondary Schools Budgets,Garth Hill - Secondary,R&M - Reactive,45327,6784231,1735,MARCH SERVICE LIMITED,
Bracknell Forest Council,00MA,Management & Administration,Management & Administration,Safeguarding Board,Consultants Fees,45366,6787024,522,MARK DALTON TRAINING AND CONSULTANCY,
Bracknell Forest Council,00MA,Management & Administration,Management & Administration,Safeguarding Board,Consultants Fees,45299,6785673,900,MARK DALTON TRAINING AND CONSULTANCY,
Bracknell Forest Council,00MA,Culture and Heritage,Heritage Museums & Galleries,The Look Out - Catering,Equipment - R&M,45350,6785711,1417.19,MARREN MICROWAVE LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Finance,Insurance Premiums Holding Account,Insurance Premiums,45364,6786711,2581.38,MARSH LTD UK,
Bracknell Forest Council,00MA,Central Support Services - COF,Finance,Insurance Premiums Holding Account,Insurance Premiums,45371,6787473,5383.22,MARSH LTD UK,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding Adult Workers,Agency,45301,30446270,505.52,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding Adult Workers,Agency,45336,30448347,505.52,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding Adult Workers,Agency,45343,30448672,505.52,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Youth Justice,Youth Justice,Youth Justice Team,Agency,45322,30447494,511.68,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Administration Staff,Agency,45308,30446594,547.6,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding Adult Workers,Agency,45329,30447870,556.05,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45378,30451067,558.16,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding Adult Workers,Agency,45364,30450153,589.76,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding Adult Workers,Agency,45315,30446948,598.18,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Youth Justice,Youth Justice,Youth Justice Team,Agency,45301,30446270,598.4,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45343,30448672,607.08,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Youth Justice,Youth Justice,Youth Justice Team,Agency,45385,30451552,615.75,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children's Specialist Support Team,Agency,45301,30446270,617.82,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Access to Resource,Agency,45336,30448347,618.03,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Access to Resource,Agency,45336,30448347,618.03,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding Adult Workers,Agency,45364,30450153,623.47,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding Adult Workers,Agency,45308,30446594,631.9,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding Adult Workers,Agency,45322,30447494,631.9,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45336,30448347,636.3,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding Adult Workers,Agency,45357,30449623,640.32,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Youth Justice,Youth Justice,Youth Justice Team,Agency,45343,30448672,641.76,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Youth Justice,Youth Justice,Youth Justice Team,Agency,45315,30446948,641.77,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Youth Justice,Youth Justice,Youth Justice Team,Agency,45371,30450451,641.77,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Youth Justice,Youth Justice,Youth Justice Team,Agency,45336,30448347,650.44,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Youth Justice,Youth Justice,Youth Justice Team,Agency,45364,30450153,650.44,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Youth Justice,Youth Justice,Youth Justice Team,Agency,45308,30446594,659.11,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Youth Justice,Youth Justice,Youth Justice Team,Agency,45329,30447870,659.11,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Youth Justice,Youth Justice,Youth Justice Team,Agency,45357,30449623,659.11,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Youth Justice,Youth Justice,Youth Justice Team,Agency,45378,30451067,659.12,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45357,30449623,663.55,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Youth Justice,Youth Justice,Youth Justice Team,Agency,45350,30449148,667.79,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Hospital Team,Agency,45301,30446270,668.26,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45329,30447870,679.32,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Placement,Agency,45385,30451552,679.66,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45350,30449148,693.81,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45350,30449148,708.68,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Hospital Team,Agency,45329,30447870,709.2,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45301,30446270,724.9,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45336,30448347,754.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45364,30450153,754.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45343,30448672,758.85,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45371,30450451,773.1,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45378,30451067,773.1,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45301,30446270,837.24,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45301,30446270,838.35,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45385,30451552,861.71,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Homelessness,Prevention,Mental health Worker (RSI),Agency,45308,30446594,882.61,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Homelessness,Prevention,Mental health Worker (RSI),Agency,45315,30446948,882.61,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Homelessness,Prevention,Mental health Worker (RSI),Agency,45322,30447494,882.61,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Homelessness,Prevention,Mental health Worker (RSI),Agency,45329,30447870,882.61,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Homelessness,Prevention,Mental health Worker (RSI),Agency,45336,30448347,882.61,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Homelessness,Prevention,Mental health Worker (RSI),Agency,45343,30448672,882.61,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Homelessness,Prevention,Mental health Worker (RSI),Agency,45357,30449623,882.61,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Homelessness,Prevention,Mental health Worker (RSI),Agency,45371,30450451,882.61,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Homelessness,Prevention,Mental health Worker (RSI),Agency,45385,30451552,882.61,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Homelessness,Prevention,Mental health Worker (RSI),Agency,45301,30446270,904.67,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Homelessness,Prevention,Mental health Worker (RSI),Agency,45350,30449148,904.67,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Miscellaneous Public Health Services,Public Health Teams,Public Health - Bracknell Team,Agency,45343,30448672,911.38,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Commissioning & Service Delivery,Commissioning & Service Delivery,Joint Commissioning Team,Agency,45350,30449148,921.48,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45301,30446270,954.45,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45308,30446594,954.45,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45322,30447494,954.45,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45329,30447870,954.45,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45301,30446270,966.39,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45308,30446594,966.39,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45322,30447494,966.39,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45322,30447494,966.39,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45329,30447870,966.39,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45336,30448347,966.39,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45364,30450153,966.39,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45385,30451552,966.39,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Placement,Agency,45378,30451067,973.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,"Transport Planning, Policy & Strategy","Transport Policy, Planning & Strategy",S38/S278 Agreement Fees,Agency,45301,30446270,979.04,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Review and Quaility Assurrance,Agency,45301,30446270,985.18,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45371,30450451,988.08,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Early Intervention & Prevention Team,Agency,45301,30446270,1005.09,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45357,30449623,1006.4,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45301,30446270,1013.64,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEND Exec Fund,Agency,45308,30446594,1037.84,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45308,30446594,1052.55,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,LD Management & Administration,Agency,45308,30446594,1075.39,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45378,30451067,1080.69,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45315,30446948,1081.71,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Hospital Team,Agency,45329,30447870,1090.59,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45301,30446270,1112.02,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45301,30446270,1116.32,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45308,30446594,1117.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45301,30446270,1182.57,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45343,30448672,1208.97,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45350,30449148,1208.97,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45364,30450153,1208.97,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45371,30450451,1208.97,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45308,30446594,1212,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45315,30446948,1214.16,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Access to Resource,Agency,45343,30448672,1236.06,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Access to Resource,Agency,45350,30449148,1236.06,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Access to Resource,Agency,45357,30449623,1236.06,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Access to Resource,Agency,45364,30450153,1236.06,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Access to Resource,Agency,45371,30450451,1236.06,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Access to Resource,Agency,45378,30451067,1236.06,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Access to Resource,Agency,45385,30451552,1236.06,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,"MASH, Assessment & Duty Team",Agency,45308,30446594,1236.49,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEND Contingency Fund,Agency,45343,30448672,1244.24,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEND Contingency Fund,Agency,45364,30450153,1244.24,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEND Contingency Fund,Agency,45364,30450153,1244.24,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45364,30450153,1251.39,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45378,30451067,1252.4,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45385,30451552,1252.4,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Early Intervention & Prevention Team,Agency,45301,30446270,1255.52,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45329,30447870,1265.16,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45315,30446948,1272.6,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Early Intervention & Prevention Team,Agency,45385,30451552,1275.32,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45385,30451552,1288.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45371,30450451,1292.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45364,30450153,1293.07,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 3,Agency,45364,30450153,1304.4,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 3,Agency,45371,30450451,1304.4,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45308,30446594,1308.93,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45315,30446948,1308.93,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45329,30447870,1308.93,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45336,30448347,1308.93,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45350,30449148,1308.93,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45357,30449623,1308.93,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45364,30450153,1308.93,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45322,30447494,1308.94,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45343,30448672,1308.94,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45371,30450451,1308.94,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45378,30451067,1308.94,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children's Specialist Support Team,Agency,45385,30451552,1334.12,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45301,30446270,1336.52,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45315,30446948,1339.57,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,LD Management & Administration,Agency,45308,30446594,1346.96,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Commissioning & Service Delivery,Commissioning & Service Delivery,Joint Commissioning Team,Agency,45308,30446594,1349.19,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Commissioning & Service Delivery,Commissioning & Service Delivery,Joint Commissioning Team,Agency,45322,30447494,1349.19,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Commissioning & Service Delivery,Commissioning & Service Delivery,Joint Commissioning Team,Agency,45322,30447494,1349.19,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Commissioning & Service Delivery,Commissioning & Service Delivery,Joint Commissioning Team,Agency,45329,30447870,1349.19,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45357,30449623,1350.1,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45336,30448347,1358.79,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children's Specialist Support Team,Agency,45301,30446270,1363.49,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children's Specialist Support Team,Agency,45308,30446594,1363.49,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45301,30446270,1366.2,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45385,30451552,1366.2,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45308,30446594,1376.79,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45315,30446948,1376.79,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45329,30447870,1376.79,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45329,30447870,1376.79,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45329,30447870,1376.79,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45336,30448347,1376.79,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45343,30448672,1376.79,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45350,30449148,1376.79,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45357,30449623,1376.79,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45371,30450451,1376.79,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45315,30446948,1378.62,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Commissioning & Service Delivery,Commissioning & Service Delivery,Joint Commissioning Team,Agency,45371,30450451,1382.22,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children's Specialist Support Team,Agency,45385,30451552,1386.6,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,"MASH, Assessment & Duty Team",Agency,45301,30446270,1399.8,MATRIX SCM LTD,
