Body Name,Body,Service Area,Service Division,Responsible Unit,Expenses Type,Date,TransNo,Amount £,Supplier,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45154,30439058,1191.4,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45154,30439058,1199.28,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45119,30437207,1212,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45119,30437207,1223.25,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45119,30437207,1223.25,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45126,30437537,1223.25,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45140,30438396,1223.25,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45140,30438396,1223.25,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45147,30438744,1223.25,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45154,30439058,1223.25,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45182,30440331,1223.25,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45189,30440623,1223.25,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45196,30440863,1223.25,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEND Contingency Fund,Agency,45154,30439058,1237.6,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEND Contingency Fund,Agency,45175,30440057,1237.6,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEND Contingency Fund,Agency,45196,30440863,1237.6,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45189,30440623,1246.96,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Review and Quaility Assurrance,Agency,45175,30440057,1250.4,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45175,30440057,1261.42,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children Looked After Team,Agency,45147,30438744,1272.32,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45175,30440057,1275.3,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45175,30440057,1276.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45196,30440863,1276.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45189,30440623,1290,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children's Specialist Support Team,Agency,45182,30440331,1291.2,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 3,Agency,45175,30440057,1305.6,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,"Strategy, Resources and Early Interventions",SSEYCG Management & Admin,Agency,45175,30440057,1315.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45147,30438744,1326,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children's Specialist Support Team,Agency,45112,30436874,1329.86,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children's Specialist Support Team,Agency,45119,30437207,1329.86,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45140,30438396,1337.5,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45140,30438396,1339.55,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45119,30437207,1345,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEND Contingency Fund,Agency,45175,30440057,1349.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45112,30436874,1351.52,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45140,30438396,1351.52,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,"MASH, Assessment & Duty Team",Agency,45133,30437957,1353.16,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Placement,Agency,45175,30440057,1359.95,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45182,30440331,1375.93,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45112,30436874,1376.79,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45119,30437207,1376.79,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45126,30437537,1376.79,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45133,30437957,1376.79,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45147,30438744,1376.79,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45154,30439058,1376.79,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45161,30439357,1376.79,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45161,30439399,1376.79,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45182,30440331,1376.79,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45189,30440623,1376.79,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45196,30440863,1376.79,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45112,30436874,1378.62,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45112,30436874,1378.62,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45126,30437537,1378.62,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45126,30437537,1378.62,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45133,30437957,1378.62,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45147,30438744,1378.62,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45147,30438744,1378.62,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45154,30439058,1378.62,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45175,30440057,1378.62,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 3,Agency,45161,30439357,1381.78,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 3,Agency,45161,30439399,1381.78,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 3,Agency,45175,30440057,1381.78,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Commissioning & Service Delivery,Commissioning & Service Delivery,Joint Commissioning Team,Agency,45112,30436874,1382.25,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Commissioning & Service Delivery,Commissioning & Service Delivery,Joint Commissioning Team,Agency,45119,30437207,1382.25,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Commissioning & Service Delivery,Commissioning & Service Delivery,Joint Commissioning Team,Agency,45126,30437537,1382.25,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Commissioning & Service Delivery,Commissioning & Service Delivery,Joint Commissioning Team,Agency,45133,30437957,1382.25,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Commissioning & Service Delivery,Commissioning & Service Delivery,Joint Commissioning Team,Agency,45140,30438396,1382.25,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Commissioning & Service Delivery,Commissioning & Service Delivery,Joint Commissioning Team,Agency,45147,30438744,1382.25,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Other Education and Community Budget,Service strategy and other education functions,SEN Staff,Agency,45196,30440863,1382.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Commissioning & Service Delivery,Commissioning & Service Delivery,Joint Commissioning Team,Agency,45175,30440057,1384.14,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Commissioning & Service Delivery,Commissioning & Service Delivery,Joint Commissioning Team,Agency,45182,30440331,1384.14,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45196,30440863,1396.57,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 3,Agency,45175,30440057,1399.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,"MASH, Assessment & Duty Team",Agency,45189,30440623,1399.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45133,30437957,1419.08,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45175,30440057,1419.6,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COB,Policy Unit,Business Change - A&CSC - Customer Journey and Social Care Business Systems,Agency,45112,30436874,1433.34,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45119,30437207,1435.18,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45175,30440057,1444.06,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45126,30437537,1462.23,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45133,30437957,1462.23,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45140,30438396,1462.23,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45147,30438744,1462.23,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45154,30439058,1462.23,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45161,30439357,1462.23,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45161,30439399,1462.23,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45175,30440057,1462.23,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45182,30440331,1462.23,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COB,Policy Unit,Business Change - A&CSC - Customer Journey and Social Care Business Systems,Agency,45140,30438396,1468.41,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COB,Policy Unit,Business Change - A&CSC - Customer Journey and Social Care Business Systems,Agency,45175,30440057,1468.41,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45161,30439357,1474.32,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45161,30439399,1474.32,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45133,30437957,1474.6,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45154,30439058,1486.65,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45126,30437537,1494.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45154,30439058,1494.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45182,30440331,1494.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45126,30437537,1506.17,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Head of Service Quaility Assurance,Agency,45182,30440331,1506.92,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45175,30440057,1516.2,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,CYPL Department Management Team,Management Team,Agency,45119,30437207,1517.49,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Other Education and Community Budget,Service strategy and other education functions,SEN Staff,Agency,45112,30436874,1519.35,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Other Education and Community Budget,Service strategy and other education functions,SEN Staff,Agency,45119,30437207,1519.35,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Other Education and Community Budget,Service strategy and other education functions,SEN Staff,Agency,45126,30437537,1519.35,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45182,30440331,1520.45,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45175,30440057,1521.79,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children Looked After Team,Agency,45112,30436874,1530.71,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children Looked After Team,Agency,45126,30437537,1530.71,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children Looked After Team,Agency,45133,30437957,1530.71,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children Looked After Team,Agency,45140,30438396,1530.71,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children Looked After Team,Agency,45147,30438744,1530.71,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children Looked After Team,Agency,45147,30438744,1530.71,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children Looked After Team,Agency,45161,30439357,1530.71,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children Looked After Team,Agency,45161,30439399,1530.71,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45140,30438396,1535.94,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Miscellaneous Public Health Services,Public Health Teams,Public Health - Bracknell Team,Agency,45133,30437957,1539.12,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Miscellaneous Public Health Services,Public Health Teams,Public Health - Bracknell Team,Agency,45133,30437957,1539.12,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Other Education and Community Budget,Service strategy and other education functions,SEN Staff,Agency,45126,30437537,1547,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Other Education and Community Budget,Service strategy and other education functions,SEN Staff,Agency,45133,30437957,1547,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Other Education and Community Budget,Service strategy and other education functions,SEN Staff,Agency,45140,30438396,1547,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Other Education and Community Budget,Service strategy and other education functions,SEN Staff,Agency,45147,30438744,1547,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45154,30439058,1547,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEND Contingency Fund,Agency,45182,30440331,1547,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEND Contingency Fund,Agency,45189,30440623,1547,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45126,30437537,1549.07,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45161,30439357,1549.07,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45161,30439399,1549.07,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45189,30440623,1554.24,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,CYPL Department Management Team,Management Team,Agency,45175,30440057,1554.66,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children Looked After Team,Agency,45112,30436874,1569.19,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children Looked After Team,Agency,45133,30437957,1569.19,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children Looked After Team,Agency,45133,30437957,1569.19,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children Looked After Team,Agency,45147,30438744,1569.19,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children Looked After Team,Agency,45182,30440331,1569.19,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children Looked After Team,Agency,45189,30440623,1569.19,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45112,30436874,1573.63,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45119,30437207,1573.63,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45126,30437537,1573.63,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45140,30438396,1573.63,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45147,30438744,1573.63,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45154,30439058,1573.63,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45161,30439357,1573.63,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45161,30439399,1573.63,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45133,30437957,1574.72,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45140,30438396,1574.72,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45147,30438744,1574.72,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45154,30439058,1574.72,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45161,30439357,1574.72,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45161,30439399,1574.72,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45182,30440331,1574.72,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45189,30440623,1574.72,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45112,30436874,1576.2,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45119,30437207,1576.2,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45126,30437537,1576.2,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45126,30437537,1576.58,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45154,30439058,1576.59,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children's Specialist Support Team,Agency,45182,30440331,1592.48,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children's Specialist Support Team,Agency,45189,30440623,1592.48,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children's Specialist Support Team,Agency,45196,30440863,1592.48,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 1,Agency,45196,30440863,1592.5,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Other Education and Community Budget,Service strategy and other education functions,SEN Staff,Agency,45154,30439058,1599.84,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Other Education and Community Budget,Service strategy and other education functions,SEN Staff,Agency,45189,30440623,1599.84,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45196,30440863,1607.67,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45154,30439058,1608.76,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45182,30440331,1608.76,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45196,30440863,1608.76,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45196,30440863,1608.76,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45147,30438744,1609.14,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45119,30437207,1609.15,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45126,30437537,1609.15,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45133,30437957,1609.15,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45140,30438396,1609.15,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 3,Agency,45112,30436874,1610.24,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 3,Agency,45112,30436874,1610.24,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 3,Agency,45119,30437207,1610.24,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 3,Agency,45126,30437537,1610.24,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 3,Agency,45133,30437957,1610.24,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 3,Agency,45161,30439357,1610.24,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 3,Agency,45161,30439399,1610.24,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 3,Agency,45175,30440057,1610.24,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 3,Agency,45182,30440331,1610.24,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 3,Agency,45189,30440623,1610.24,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 3,Agency,45196,30440863,1610.24,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45126,30437537,1612.5,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45133,30437957,1612.5,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45175,30440057,1612.5,MATRIX SCM LTD,
