Payment Date, Description ,Gross Amount, Supplier Name 
25-Jan-24, Uniform and Clothing ,"£2,633.64",Cooneen At Work Limited
04-Jan-24, Forensic Fees - Specialist ,"£2,600.40",Redacted
04-Jan-24, Training Course Fees ,"£2,580.00",Redacted
11-Jan-24, Vehicle Repairs ,"£2,578.90",Halliwell Jones Ltd
04-Jan-24, Training Course Fees ,"£2,558.50",College of Policing Limited
25-Jan-24, Vehicle Parts ,"£2,532.91",Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
25-Jan-24, Payment for Services ,"£2,516.42",National Offender Management Services NOM
04-Jan-24, Uniform and Clothing ,"£2,515.50",Michael Lupton Associates Limited
11-Jan-24, Cleaning and Domestic Supplies ,"£2,513.78",Arrow County Supplies
11-Jan-24, Services & Legal Expenses ,"£2,500.00",Redacted
18-Jan-24, Support Staff-Temporary Staff Wages ,"£2,489.76",Michael Page International Recruitment Limited
03-Jan-24, S/W Licences ,"£2,445.87",TechSmith Corporation
04-Jan-24, Tyres & Tubes ,"£2,402.71",Michelin Tyre PLC
25-Jan-24, Vehicle Police Equipment ,"£2,402.40",Vision Unique Equipment Ltd
04-Jan-24, Forensic Fees - Specialist ,"£2,400.00",Redacted
25-Jan-24, Mechanical Reactive Maintenance ,"£2,382.00",BAM FM Ltd
04-Jan-24, Uniform and Clothing ,"£2,362.32",ilasco Ltd (Keela International Ltd)
11-Jan-24, Cleaning and Domestic Supplies ,"£2,336.83",Arrow County Supplies
18-Jan-24, Postages ,"£2,322.07",Pitney Bowes Purchase Power/PrePay (postages)
04-Jan-24, Services & Legal Expenses ,"£2,250.00",Redacted
18-Jan-24, Payment for Services ,"£2,250.00",CDP Talks
04-Jan-24, Payment for Services ,"£2,200.00",Redacted
18-Jan-24, Hired Vehicle & Plant ,"£2,192.40",Redacted
04-Jan-24, Medical Fees ,"£2,160.00",Redacted
04-Jan-24, Medical Fees ,"£2,160.00",Redacted
04-Jan-24, Medical Fees ,"£2,160.00",Redacted
11-Jan-24, Medical Fees ,"£2,160.00",Redacted
18-Jan-24, Payment for Services ,"£2,160.00",Redacted
18-Jan-24, Payment for Services ,"£2,160.00",Redacted
11-Jan-24, Vehicle Parts ,"£2,146.19",eStar Truck and Van Ltd
11-Jan-24, Vehicle Parts ,"£2,105.41",Stellantis &You UK Limited t/a Stellantis &You Sales & Services
25-Jan-24, Stable Requirements ,"£2,100.00",Redacted
04-Jan-24, Data Network ,"£2,086.30",Redacted
04-Jan-24, Rates ,"£2,080.00",Liverpool City Council
25-Jan-24, Payment for Services ,"£2,041.56",Boing Rapid Secure Ltd
25-Jan-24, Catering Service ,"£2,040.00",MCR Systems Limited
04-Jan-24, Rates ,"£2,033.00",Liverpool City Council
10-Jan-24, Direct Transport Costs ,"£2,026.85",Allstar
11-Jan-24, Vehicle Repairs ,"£2,024.88",A P Fleet Services Ltd
25-Jan-24, Uniform and Clothing ,"£2,021.56",Cooneen At Work Limited
04-Jan-24, Building Reactive Maintenance ,"£2,016.00",Countrywide Grounds Maintenance Ltd
11-Jan-24, Operational Equipment ,"£2,014.38",BOC Limited (BOC Gasses)
04-Jan-24, Electricity General Tariffs ,"£2,003.48",Stockbridge Village Primary School
18-Jan-24, Payment for Services ,"£1,994.52",Tullett Prebon Limited
11-Jan-24, Forensic Fees - Specialist ,"£1,993.20",Redacted
25-Jan-24, Forensic Fees - Specialist ,"£1,993.20",Redacted
25-Jan-24, Forensic Fees - Specialist ,"£1,987.92",Redacted
25-Jan-24, General Subscriptions ,"£1,980.00",Social & Market Strategic Research Ltd
18-Jan-24, Vehicle Repairs ,"£1,973.81",Halliwell Jones Ltd
11-Jan-24, Training Course Fees ,"£1,970.00",GMCA (PCC for Greater Manchester)
18-Jan-24, Training Course Fees ,"£1,970.00",GMCA (PCC for Greater Manchester)
18-Jan-24, Catering Service ,"£1,960.96",Bean Coffee Liverpool No. 9 Ltd
04-Jan-24, Protective Clothing ,"£1,958.18",Elis UK
18-Jan-24, Call Charges ,"£1,950.00",BT Global Services Solutions
25-Jan-24, Firearms ,"£1,950.00",Redacted
25-Jan-24, Call Charges ,"£1,950.00",BT Global Services Solutions
11-Jan-24, Forensic Fees - Specialist ,"£1,943.04",Redacted
04-Jan-24, Forensic Fees - General ,"£1,932.00",WA Products (UK) Ltd t/a SceneSafe
25-Jan-24, Protective Clothing ,"£1,927.34",Elis UK
04-Jan-24, Services & Legal Expenses ,"£1,900.00",Redacted
25-Jan-24, Training Course Fees ,"£1,896.00",City of London Police
11-Jan-24, Support Staff-Temporary Staff Wages ,"£1,887.79",Red Snapper Recruitment Limited
18-Jan-24, Support Staff-Temporary Staff Wages ,"£1,887.79",Red Snapper Recruitment Limited
03-Jan-24, Direct Transport Costs ,"£1,877.23",Allstar
11-Jan-24, Training Course Fees ,"£1,875.00",Leigh Sports Village Ltd
04-Jan-24, Comp. Operations ,"£1,873.39",WPC Software Ltd
25-Jan-24, Support Staff-Temporary Staff Wages ,"£1,867.32",Michael Page International Recruitment Limited
04-Jan-24, Forensic Fees - General ,"£1,860.00",WA Products (UK) Ltd t/a SceneSafe
04-Jan-24,Event Costs,"£1,856.88",Arrow County Supplies
25-Jan-24, S/W Licences ,"£1,848.00",Boxxe Ltd
25-Jan-24, Capital Asset Clearing A/C Plant & Equipment ,"£1,846.08",Redacted
04-Jan-24, Protective Clothing ,"£1,839.04",Elis UK
04-Jan-24, Support Staff-Temporary Staff Wages ,"£1,830.71",Red Snapper Recruitment Limited
11-Jan-24, Printing Stationery & Office Exps. ,"£1,824.00",Challenge Coins UK Ltd
11-Jan-24, Capital Asset Clearing A/C Plant & Equipment ,"£1,809.50",Manutan
04-Jan-24, Forensic Fees - General ,"£1,782.90",WA Products (UK) Ltd t/a SceneSafe
16-Jan-24, Services & Legal Expenses ,"£1,778.00",HM Courts & Tribunals Service
04-Jan-24, Additional Vehicle Recharge ,"£1,776.00",Automobile Association Developments Limited
04-Jan-24, Technical Equipment ,"£1,754.14",Redacted
11-Jan-24, Forensic Fees - Specialist ,"£1,749.00",Redacted
18-Jan-24, Training Course Fees ,"£1,723.20",Phoenix HSC (UK) Limited
11-Jan-24, Payment for Services ,"£1,688.46",3Cubed Limited
25-Jan-24, Firearms ,"£1,680.00",Redacted
25-Jan-24, Consultants Fees ,"£1,680.00",Lavat Consulting Ltd T/A PSTAX
25-Jan-24, Payment for Services ,"£1,663.14",National Crime Agency (NCA)
11-Jan-24, Tyres & Tubes ,"£1,627.85",ATS Euromaster Limited
25-Jan-24, Training Course Fees ,"£1,622.00",City of London Police
11-Jan-24, Mechanical Reactive Maintenance ,"£1,621.25",BAM FM Ltd
11-Jan-24, Mechanical Maintenance Contracts ,"£1,618.32",BAM FM Ltd
11-Jan-24, Vehicle Police Equipment ,"£1,606.80",Vision Unique Equipment Ltd
25-Jan-24, Stable Requirements ,"£1,600.00",Redacted
18-Jan-24, Legal Charges/Counsel Fees ,"£1,596.00",Redacted
18-Jan-24, Waste Disposal ,"£1,587.30",Shred Station Limited
18-Jan-24, Forensic Fees - Specialist ,"£1,584.00",Redacted
04-Jan-24, Vehicle Repairs ,"£1,561.80",Halliwell Jones Ltd
04-Jan-24, Support Staff-Temporary Staff Wages ,"£1,560.00",Grayce Group Limited
04-Jan-24, Uniform Casual User Mileage ,"£1,560.00",Grayce Group Limited
11-Jan-24, Consultants Fees ,"£1,560.00",Grayce Group Limited
11-Jan-24, Consultants Fees ,"£1,560.00",Grayce Group Limited
25-Jan-24, Stable Requirements ,"£1,550.00",Redacted
04-Jan-24, Rates ,"£1,547.00",St Helens MBC
25-Jan-24, Vehicle Parts ,"£1,545.86",Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
04-Jan-24, Capital Asset Clearing A/C Plant & Equipment ,"£1,536.00",Pure Audio Visual Limited
04-Jan-24, Support Staff-Temporary Staff Wages ,"£1,535.59",Red Snapper Recruitment Limited
25-Jan-24, Forensic Fees - Specialist ,"£1,527.24",Redacted
04-Jan-24, Building Reactive Maintenance ,"£1,520.23",Graham Asset Management Ltd
11-Jan-24, Vehicle Police Equipment ,"£1,520.05",Standby RSG UK Ltd
04-Jan-24, Services & Legal Expenses ,"£1,515.60",Redacted
04-Jan-24, Vehicle Repairs ,"£1,508.89",Swansway Garages Ltd t/a Swansway Chester Peugeot
04-Jan-24, Vehicle Repairs ,"£1,508.27",A P Fleet Services Ltd
25-Jan-24, Cleaning and Domestic Supplies ,"£1,504.92",Arrow County Supplies
18-Jan-24, Payments to Local Authorities ,"£1,500.00",St Helens MBC
11-Jan-24, Service Charges ,"£1,485.00",BAM FM Ltd
11-Jan-24, Uniform and Clothing ,"£1,480.18",Alt Berg Ltd
11-Jan-24, Technical Equipment ,"£1,479.83",Premier Farnell UK Ltd (CPC)
18-Jan-24, Vehicle Repairs ,"£1,475.03",Halliwell Jones Ltd
04-Jan-24, Building Reactive Maintenance ,"£1,462.06",Graham Asset Management Ltd
25-Jan-24, Forensic Fees - Specialist ,"£1,454.40",Redacted
11-Jan-24, Waste Disposal ,"£1,452.00",Redacted
31-Jan-24, Direct Transport Costs ,"£1,440.12",Allstar
11-Jan-24, Uniform and Clothing ,"£1,438.20",ilasco Ltd (Keela International Ltd)
04-Jan-24, Rates ,"£1,435.00",Liverpool City Council
04-Jan-24, Mobiles-rental ,"£1,400.00",Redacted
25-Jan-24, Vehicle Repairs ,"£1,392.00",A P Fleet Services Ltd
04-Jan-24, Payment for Services ,"£1,382.40",Capita Business Services Ltd
18-Jan-24, Payments to Other Police Authorities ,"£1,369.02",GMCA (PCC for Greater Manchester)
04-Jan-24, Uniform and Clothing ,"£1,359.64",Wm Sugden & Sons Ltd
18-Jan-24, Lubricants ,"£1,352.83",TotalEnergies Marketing UK Limited
24-Jan-24, Direct Transport Costs ,"£1,352.01",Allstar
25-Jan-24, Vehicle Repairs ,"£1,339.92",Arnold Clark Finance Ltd
04-Jan-24, Technical Equipment ,"£1,332.55",Posturite (UK) Ltd
04-Jan-24, Vehicle Repairs ,"£1,332.10",Swansway Garages Ltd t/a Swansway Chester Peugeot
04-Jan-24, Support Staff-Temporary Staff Wages ,"£1,326.71",Sellick Partnership Ltd
11-Jan-24, Support Staff-Temporary Staff Wages ,"£1,326.71",Sellick Partnership Ltd
18-Jan-24, Uniform and Clothing ,"£1,324.31",Cooneen At Work Limited
18-Jan-24, Profit/Loss on disposal of assets ,"£1,316.40",Mace Limited
25-Jan-24, Tyres & Tubes ,"£1,305.05",Michelin Tyre PLC
25-Jan-24, Electrical Reactive Maintenance ,"£1,300.20",BAM FM Ltd
11-Jan-24, Refreshments ,"£1,298.40",Sodexo Limited
04-Jan-24, Uniform and Clothing ,"£1,296.57",Tailored Image Limited
11-Jan-24, Vehicle Parts ,"£1,281.67",Halliwell Jones Ltd
25-Jan-24, Support Staff-Temporary Staff Wages ,"£1,277.21",Sellick Partnership Ltd
25-Jan-24, Support Staff-Temporary Staff Wages ,"£1,277.21",Sellick Partnership Ltd
04-Jan-24, Vehicle Repairs ,"£1,260.62",Michelin Tyre PLC
18-Jan-24, Services & Legal Expenses ,"£1,260.00",Redacted
25-Jan-24, H/W Purchases ,"£1,248.00",Dell Corporation Limited
25-Jan-24, Electrical Reactive Maintenance ,"£1,247.40",BAM FM Ltd
04-Jan-24, Vehicle Repairs ,"£1,246.34",Swansway Garages Ltd t/a Swansway Chester Peugeot
04-Jan-24, Vehicle Repairs ,"£1,237.62",Swansway Garages Ltd t/a Swansway Chester Peugeot
04-Jan-24, Support Staff-Temporary Staff Wages ,"£1,236.78",Hays Specialist Recruitment Limited
18-Jan-24, Support Staff-Temporary Staff Wages ,"£1,236.78",Hays Specialist Recruitment Limited
11-Jan-24, Cleaning and Domestic Supplies ,"£1,232.69",Arrow County Supplies
18-Jan-24, Hired Vehicle & Plant ,"£1,230.43",Arnold Clark Finance Ltd
04-Jan-24, Hired Vehicle & Plant ,"£1,222.03",Arnold Clark Finance Ltd
18-Jan-24, Hired Vehicle & Plant ,"£1,222.03",Arnold Clark Finance Ltd
25-Jan-24, Hired Vehicle & Plant ,"£1,222.03",Arnold Clark Finance Ltd
25-Jan-24, Hired Vehicle & Plant ,"£1,222.03",Arnold Clark Finance Ltd
18-Jan-24, Technical Equipment ,"£1,215.00",Data Pro IT Ltd
25-Jan-24, Mechanical Reactive Maintenance ,"£1,212.94",BAM FM Ltd
25-Jan-24, Forensic Fees - General ,"£1,211.66",North England Laboratory Suppliers Ltd
11-Jan-24, Payment for Services ,"£1,210.00",Print Media Ltd
25-Jan-24, Forensic Fees - Specialist ,"£1,201.20",Redacted
18-Jan-24, Services & Legal Expenses ,"£1,200.00",Hill Dickinson LLP
18-Jan-24, Services & Legal Expenses ,"£1,200.00",Hill Dickinson LLP
25-Jan-24, Services & Legal Expenses ,"£1,200.00",Liverpool City Council
11-Jan-24, Cleaning and Domestic Supplies ,"£1,193.22",Arrow County Supplies
25-Jan-24, Furniture Purchases ,"£1,192.92",Posturite (UK) Ltd
11-Jan-24, Electrical Reactive Maintenance ,"£1,188.00",BAM FM Ltd
25-Jan-24, Electrical Reactive Maintenance ,"£1,188.00",BAM FM Ltd
04-Jan-24, Vehicle Modifications ,"£1,176.00",Car and Commercial Solutions Ltd
04-Jan-24, Support Staff-Temporary Staff Wages ,"£1,169.30",Red Snapper Recruitment Limited
18-Jan-24, Vehicle Parts ,"£1,168.24",Stellantis &You UK Limited t/a Stellantis &You Sales & Services
04-Jan-24, H/W Purchases ,"£1,165.98",Dell Corporation Limited
11-Jan-24, H/W Purchases ,"£1,165.98",Dell Corporation Limited
11-Jan-24, H/W Purchases ,"£1,165.98",Dell Corporation Limited
11-Jan-24, H/W Purchases ,"£1,165.98",Dell Corporation Limited
11-Jan-24, H/W Purchases ,"£1,165.98",Dell Corporation Limited
04-Jan-24, Forensic Fees - Specialist ,"£1,161.60",Redacted
04-Jan-24, Training Course Fees ,"£1,157.50",College of Policing Limited
25-Jan-24, Forensic Fees - General ,"£1,156.34",WA Products (UK) Ltd t/a SceneSafe
11-Jan-24, Cleaning and Domestic Supplies ,"£1,153.14",Arrow County Supplies
04-Jan-24, Building Reactive Maintenance ,"£1,152.47",Graham Asset Management Ltd
25-Jan-24, Training Course Fees ,"£1,150.00",GMCA (PCC for Greater Manchester)
04-Jan-24, Data Network ,"£1,146.28",Redacted
04-Jan-24, Vehicle Parts ,"£1,146.01",Lookers Motor Group Limited t/a Lookers Liverpool
25-Jan-24, Mechanical Reactive Maintenance ,"£1,141.80",BAM FM Ltd
11-Jan-24, Vehicle Parts ,"£1,140.85",Lookers Motor Group Limited t/a Lookers Liverpool
11-Jan-24, Service Charges ,"£1,140.32",Portakabin Limited
04-Jan-24, Fuel Pump Repairs ,"£1,137.05",LCM Environmental Services Limited
04-Jan-24, Postages ,"£1,131.60",MyGroupSolutions Ltd
25-Jan-24, Rates ,"£1,130.60",Liverpool City Council
18-Jan-24, Miscellaneous Contributions ,"£1,128.00",Designs Signage Solutions Ltd
04-Jan-24, Building Reactive Maintenance ,"£1,124.81",Graham Asset Management Ltd
25-Jan-24, Capital Asset Clearing A/C Plant & Equipment ,"£1,122.00",Redacted
25-Jan-24, Furniture Purchases ,"£1,113.36",Posturite (UK) Ltd
18-Jan-24, Vehicle Repairs ,"£1,102.40",Swansway Garages Ltd t/a Swansway Chester Peugeot
25-Jan-24, Services & Legal Expenses ,"£1,100.00",Redacted
04-Jan-24, Training Course Fees ,"£1,093.50",Jockey Club Racecourses Limited
11-Jan-24, Uniform and Clothing ,"£1,087.56",Cooneen Defence Limited
25-Jan-24, Medical Fees ,"£1,080.00",Redacted
25-Jan-24, General Subscriptions ,"£1,080.00",Buddi Limited
11-Jan-24, Forensic Fees - General ,"£1,079.88",Healthmed Supplies (HMS) Limited
25-Jan-24, Legal Charges/Counsel Fees ,"£1,078.80",Redacted
04-Jan-24, Uniform and Clothing ,"£1,075.80",M C Products UK Ltd
04-Jan-24, Uniform and Clothing ,"£1,072.80",Contact Left Ltd T/A C L Distribution
04-Jan-24, Building Reactive Maintenance ,"£1,065.19",Graham Asset Management Ltd
18-Jan-24, Refreshments ,"£1,064.64",Merseyside Fire & Rescue Authority
11-Jan-24, Support Staff-Temporary Staff Wages ,"£1,061.36",Sellick Partnership Ltd
04-Jan-24, Rates ,"£1,047.00",Liverpool City Council
18-Jan-24, Payments to Other Police Authorities ,"£1,042.62",Police and Crime Commissioner For Lancashire
25-Jan-24, S/W Licences ,"£1,028.40",CBC Computer Systems Ltd
11-Jan-24, Uniform and Clothing ,"£1,024.20",Toye Kenning & Spencer
11-Jan-24, Kennelling External Dogs ,"£1,020.00",Redacted
18-Jan-24, Uniform and Clothing ,"£1,010.97",Brigantes Consulting Ltd
04-Jan-24, Prisoner Meals ,"£1,001.48",Bunzl Catering Supplies
04-Jan-24, Rents ,"£1,000.00",Wirral MBC
18-Jan-24, Services & Legal Expenses ,"£1,000.00",Redacted
04-Jan-24, Support Staff-Temporary Staff Wages ,£989.42,Hays Specialist Recruitment Limited
11-Jan-24, Support Staff-Temporary Staff Wages ,£989.42,Hays Specialist Recruitment Limited
04-Jan-24, Vehicle Parts ,£987.71,Hyundai Motor UK Ltd
04-Jan-24, Vehicle Repairs ,£986.18,Halliwell Jones Ltd
11-Jan-24, Support Staff-Temporary Staff Wages ,£986.16,Red Snapper Recruitment Limited
25-Jan-24, Vehicle Parts ,£986.10,Lookers Motor Group Limited t/a Lookers Liverpool
25-Jan-24, Tyres & Tubes ,£986.04,Halliwell Jones Ltd
18-Jan-24, Refreshments ,£979.68,Merseyside Fire & Rescue Authority
11-Jan-24, Cleaning and Domestic Supplies ,£975.72,Arrow County Supplies
25-Jan-24, Vehicle Parts ,£972.02,Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
25-Jan-24, Hired Vehicle & Plant ,£971.71,Arnold Clark Finance Ltd
25-Jan-24, Vehicle Parts ,£964.50,Lookers Motor Group Limited t/a Lookers Liverpool
11-Jan-24, Forensic Fees - General ,£953.67,WA Products (UK) Ltd t/a SceneSafe
18-Jan-24, Miscellaneous Contributions ,£950.00,Arriva North West Limited
11-Jan-24, Cleaning and Domestic Supplies ,£944.41,Arrow County Supplies
18-Jan-24, Support Staff-Temporary Staff Wages ,£943.90,Red Snapper Recruitment Limited
25-Jan-24, Printing Stationery & Office Exps. ,£940.00,C. Atkinson Ltd
18-Jan-24, Medical Specialist ,£936.00,Green Medico Legal Ltd
18-Jan-24, Consultants Fees ,£936.00,Grayce Group Limited
25-Jan-24, Mechanical Reactive Maintenance ,£930.60,BAM FM Ltd
04-Jan-24, Vehicle Parts ,£929.76,Rybrook Cars Ltd ( Volvo )
04-Jan-24, Vehicle Repairs ,£923.78,Rybrook Cars Ltd ( Chester)
25-Jan-24, H/W Purchases ,£922.20,SCC Specialist Computer Centres PLC
18-Jan-24, Uniform and Clothing ,£919.54,Cooneen At Work Limited
18-Jan-24, Payment for Services ,£915.95,Redacted
25-Jan-24, Comp. Consumeables ,£911.00,Warehouse Express Ltd t/a Wex Photographic
25-Jan-24, Vehicle Repairs ,£905.94,Halliwell Jones Ltd
04-Jan-24, Training Course Fees ,£905.50,College of Policing Limited
11-Jan-24, Medical Specialist ,£900.00,Creased Puddle Ltd
11-Jan-24, Medical Specialist ,£900.00,Creased Puddle Ltd
11-Jan-24, Medical Specialist ,£900.00,Creased Puddle Ltd
11-Jan-24, Medical Specialist ,£900.00,Creased Puddle Ltd
11-Jan-24, Medical Specialist ,£900.00,Creased Puddle Ltd
11-Jan-24, Technical Equipment ,£895.20,Chadwicks (Liverpool) Ltd
25-Jan-24, Payment for Services ,£892.80,Data Pro IT Ltd
25-Jan-24, Hired Vehicle & Plant ,£882.34,Arnold Clark Finance Ltd
25-Jan-24, Data Network ,£881.48,Virgin Media Business 
04-Jan-24, Uniform and Clothing ,£879.78,J & S Accessories Limited
04-Jan-24, Building Reactive Maintenance ,£864.00,Commercial Rigging Services Limited
04-Jan-24, Uniform and Clothing ,£861.00,Zebra Products Ltd
11-Jan-24, Mechanical Reactive Maintenance ,£860.65,BAM FM Ltd
04-Jan-24, Vehicle Repairs ,£854.00,Halliwell Jones Ltd
04-Jan-24, Firearms ,£851.40,Redacted
11-Jan-24, Vehicle Parts ,£851.12,Ford Motor Company T/A Ford Parts Plus
11-Jan-24, H/W Purchases ,£846.00,Reveal Media Ltd
11-Jan-24, Vehicle Parts ,£845.75,Stellantis &You UK Limited t/a Stellantis &You Sales & Services
25-Jan-24, Firearms ,£840.00,Redacted
18-Jan-24, Vehicle Repairs ,£830.52,Swansway Garages Ltd t/a Swansway Chester Peugeot
18-Jan-24, Forensic Fees - Specialist ,£829.76,Redacted
04-Jan-24, Rates ,£825.00,Liverpool City Council
04-Jan-24, Fuel Pump Repairs ,£817.75,LCM Environmental Services Limited
04-Jan-24, Vehicle Repairs ,£816.88,Lookers Motor Group Limited t/a Lookers Liverpool
04-Jan-24, Building Reactive Maintenance ,£811.37,Graham Asset Management Ltd
11-Jan-24, Technical Equipment ,£809.28,Warehouse Express Ltd t/a Wex Photographic
04-Jan-24, Vehicle Repairs ,£806.10,Halliwell Jones Ltd
18-Jan-24, Maintenance of Dogs ,£805.93,Crown Pet Foods
25-Jan-24, Waste Disposal ,£803.04,Barrys Skip Hire
18-Jan-24, Support Staff-Temporary Staff Wages ,£803.02,Red Snapper Recruitment Limited
11-Jan-24, Breathalyzers ,£800.40,Redacted
18-Jan-24, Support Staff-Temporary Staff Wages ,£796.02,Sellick Partnership Ltd
18-Jan-24, Support Staff-Temporary Staff Wages ,£796.02,Sellick Partnership Ltd
11-Jan-24, Catering Service ,£795.00,Tiffin Sandwiches Ltd
25-Jan-24, Vehicle Parts ,£791.45,Ford Motor Company T/A Ford Parts Plus
04-Jan-24, Vehicle Police Equipment ,£787.03,Tetra Scene of Crime International Ltd
11-Jan-24, Maintenance of Dogs ,£786.00,JRB Enterprise Ltd
11-Jan-24, H/W Purchases ,£786.00,Redacted
04-Jan-24, Technical Equipment ,£781.90,Rexel
04-Jan-24, Payment for Services ,£779.88,Paragon PE Ltd
18-Jan-24, Vehicle Repairs ,£779.56,Halliwell Jones Ltd
04-Jan-24, Vehicle Repairs ,£774.82,Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
11-Jan-24, Vehicle Parts ,£773.29,Halliwell Jones Ltd
11-Jan-24, Vehicle Parts ,£768.88,Lookers Motor Group Limited t/a Lookers Liverpool
11-Jan-24, Police Dogs Vet Fees ,£760.32,Redacted
11-Jan-24, Furniture Purchases ,£759.91,Backcare Solutions Ltd
04-Jan-24, Training Course Fees ,£754.80,Organisation Development Limited
04-Jan-24, Technical Equipment ,£753.40,RS Components
11-Jan-24, Vehicle Repairs ,£752.70,Swansway Garages Ltd t/a Swansway Chester Peugeot
25-Jan-24, Payment for Services ,£750.00,Redacted
04-Jan-24, Vehicle Repairs ,£747.34,Halliwell Jones Ltd
25-Jan-24, Support Staff-Temporary Staff Wages ,£742.07,Hays Specialist Recruitment Limited
11-Jan-24, Training Course Fees ,£736.56,Onefile Ltd
04-Jan-24, Building Reactive Maintenance ,£734.42,Graham Asset Management Ltd
18-Jan-24, Vehicle Parts ,£727.20,Bestplate Limited
11-Jan-24, Maintenance of Dogs ,£727.00,Von Wolf Sport & Service Dog Equipment Ltd
04-Jan-24, Forensic Fees - Specialist ,£726.00,Redacted
25-Jan-24, Payment for Services ,£720.00,Christ Church Walton Breck
11-Jan-24, Hired Vehicle & Plant ,£717.60,West Wallasey Car Hire Ltd
25-Jan-24, Hired Vehicle & Plant ,£717.60,West Wallasey Car Hire Ltd
04-Jan-24, Vehicle Repairs ,£717.50,A P Fleet Services Ltd
11-Jan-24, Car Washing - Purchase of Equipment ,£714.96,Screwfix Direct Ltd
04-Jan-24, Vehicle Repairs ,£714.00,Freight Transport Association Ltd 
18-Jan-24, Hired Vehicle & Plant ,£710.40,West Wallasey Car Hire Ltd
25-Jan-24, Hired Vehicle & Plant ,£710.40,West Wallasey Car Hire Ltd
25-Jan-24, Printing Stationery & Office Exps. ,£709.20,ACS Business Supplies Ltd
25-Jan-24, Printing Stationery & Office Exps. ,£709.20,ACS Business Supplies Ltd
11-Jan-24, Vehicle Parts ,£708.55,Lookers Motor Group Limited t/a Lookers Liverpool
11-Jan-24, Forensic Fees - General ,£707.40,DTec International Ltd
04-Jan-24, Comp. Consumeables ,£705.60,KC Hire and Sales
04-Jan-24, Support Staff-Temporary Staff Wages ,£704.40,Red Snapper Recruitment Limited
04-Jan-24, Support Staff-Temporary Staff Wages ,£704.40,Red Snapper Recruitment Limited
11-Jan-24, Support Staff-Temporary Staff Wages ,£704.40,Red Snapper Recruitment Limited
11-Jan-24, Vehicle Repairs ,£703.37,Lookers Motor Group Limited t/a Lookers Liverpool
04-Jan-24, Technical Equipment ,£702.00,Detectnology (UK) Limited
04-Jan-24, Payment for Services ,£702.00,MLR Networks Ltd
11-Jan-24, Vehicle Parts ,£701.82,Lookers Motor Group Limited t/a Lookers Liverpool
03-Jan-24, Direct Transport Costs ,£701.44,Allstar
18-Jan-24, Data Network ,£700.00,BT Global Services Solutions
18-Jan-24, Data Network ,£700.00,BT Global Services Solutions
25-Jan-24, Mechanical Reactive Maintenance ,£699.60,BAM FM Ltd
04-Jan-24, Support Staff-Temporary Staff Wages ,£696.77,Red Snapper Recruitment Limited
04-Jan-24, Building Reactive Maintenance ,£692.54,Graham Asset Management Ltd
04-Jan-24, Vehicle Parts ,£692.48,eStar Truck and Van Ltd
04-Jan-24, Vehicle Parts ,£692.18,Halliwell Jones Ltd
04-Jan-24, Vehicle Repairs ,£691.08,Rybrook Cars Ltd ( Chester)
25-Jan-24, Purchase of Horses ,£687.17,Farm & Stable Supplies LLP
11-Jan-24, Vehicle Repairs ,£682.68,Rybrook Cars Ltd ( Chester)
11-Jan-24, Vehicle Repairs ,£681.42,Heywood Electrical & Son Ltd
18-Jan-24, Pathologists Fees ,£680.00,Redacted
18-Jan-24, Pathologists Fees ,£680.00,Redacted
25-Jan-24, Mechanical Reactive Maintenance ,£676.49,BAM FM Ltd
04-Jan-24, Vehicle Parts ,£668.17,Lookers Motor Group Limited t/a Lookers Liverpool
18-Jan-24, Consultants Fees ,£662.40,Redacted
04-Jan-24, S/W Licences ,£659.33,Softcat Plc
25-Jan-24, Horticultural Maintenance ,£658.80,Countrywide Grounds Maintenance Ltd
25-Jan-24, Hired Vehicle & Plant ,£654.53,Arnold Clark Finance Ltd
04-Jan-24, Vehicle Parts ,£651.80,Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
04-Jan-24, Hired Vehicle & Plant ,£646.13,Arnold Clark Finance Ltd
18-Jan-24, Hired Vehicle & Plant ,£646.13,Arnold Clark Finance Ltd
18-Jan-24, Hired Vehicle & Plant ,£646.13,Arnold Clark Finance Ltd
18-Jan-24, Hired Vehicle & Plant ,£646.13,Arnold Clark Finance Ltd
18-Jan-24, Hired Vehicle & Plant ,£646.13,Arnold Clark Finance Ltd
25-Jan-24, Hired Vehicle & Plant ,£646.13,Arnold Clark Finance Ltd
11-Jan-24, Prisoner Meals ,£645.80,BFS Group Limited (Bidfood)
18-Jan-24, Vehicle Repairs ,£640.31,Lookers Motor Group Limited t/a Lookers Liverpool
11-Jan-24, Vehicle Parts ,£639.78,Stellantis &You UK Limited t/a Stellantis &You Sales & Services
04-Jan-24, Breathalyzers ,£638.40,Redacted
04-Jan-24, Vehicle Police Equipment ,£636.00,Transoft Solutions (UK) Ltd
11-Jan-24, Vehicle Repairs ,£634.73,Halliwell Jones Ltd
18-Jan-24, Vehicle Parts ,£630.37,Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
