Payment Date, Description ,Gross Amount, Supplier Name 
22-Feb-24,Vehicle Repairs,"£4,485.11",BMC Mechanical LTD
08-Feb-24,Services & Legal Expenses,"£4,474.80",Redacted
29-Feb-24,Training Course Fees,"£4,389.20",Police and Crime Commissioner For Lancashire
15-Feb-24,Vehicle Repairs,"£4,320.04",Halliwell Jones Ltd
29-Feb-24,Vehicle Repairs,"£4,301.86",Rybrook Cars Ltd ( Chester)
22-Feb-24,Electrical Reactive Maintenance,"£4,276.02",BAM FM Ltd
22-Feb-24,Sports & Social Club,"£4,202.00",M`side Police Sports & Soc Assoc
22-Feb-24,Forensic Fees - Specialist,"£4,177.27",Redacted
01-Feb-24,Miscellaneous Expenses,"£4,172.00",Agiito Ltd
15-Feb-24,Capital Asset Clearing A/C Plant & Equipment,"£4,148.40",Redacted
15-Feb-24,Vehicle Repairs,"£4,144.82",Rybrook Cars Ltd ( Volvo )
08-Feb-24,Building Programmed Maintenance,"£4,132.73",Freeths LLP
01-Feb-24,Uniform and Clothing,"£4,127.90",Try & Lilly Ltd
15-Feb-24,Services & Legal Expenses,"£4,100.00",Redacted
29-Feb-24,Tyres & Tubes,"£4,095.84",Michelin Tyre PLC
01-Feb-24,Operational Equipment,"£4,043.53",Redacted
01-Feb-24,Mechanical Reactive Maintenance,"£4,034.30",BAM FM Ltd
29-Feb-24,Forensic Fees - Specialist,"£3,986.40",Redacted
29-Feb-24,Vehicle Repairs,"£3,966.12",Halliwell Jones Ltd
15-Feb-24,Payment for Services,"£3,963.60",Redacted
22-Feb-24,Miscellaneous Contributions,"£3,962.40",Capita Business Services Ltd
08-Feb-24,Uniform and Clothing,"£3,962.18",Alt Berg Ltd
29-Feb-24,Vehicle Modifications,"£3,960.00",Car and Commercial Solutions Ltd
08-Feb-24,Vehicle Repairs,"£3,941.23",PJ Automotive Ltd
01-Feb-24,Prisoner Meals,"£3,932.30",BFS Group Limited (Bidfood)
22-Feb-24,Building Reactive Maintenance,"£3,925.75",BAM FM Ltd
22-Feb-24,Capital Asset Clearing A/C Plant & Equipment,"£3,900.00",Redacted
22-Feb-24,Building Reactive Maintenance,"£3,882.00",City Transport & Storage Ltd
01-Feb-24,Services & Legal Expenses,"£3,854.40",Redacted
01-Feb-24,Services & Legal Expenses,"£3,801.60",Redacted
08-Feb-24,Training Course Fees,"£3,800.00",University of Portsmouth
22-Feb-24,Forensic Fees - General,"£3,792.00",WA Products (UK) Ltd t/a SceneSafe
01-Feb-24,Electrical Reactive Maintenance,"£3,778.24",BAM FM Ltd
08-Feb-24,Forensic Fees - Specialist,"£3,750.00",Redacted
08-Feb-24,H/W Purchases,"£3,744.00",Dell Corporation Limited
15-Feb-24,Consultants Fees,"£3,720.00",Mason & Partners
01-Feb-24,Postages,"£3,711.94",Royal Mail Group Limited t/a Royal Mail
15-Feb-24,Vehicle Police Equipment,"£3,708.00",Hav Control Ltd
22-Feb-24,Uniform and Clothing,"£3,699.60",BKS ( Made to Measure)Ltd
15-Feb-24,Miscellaneous Contributions,"£3,678.00",Selectamark Security Systems
22-Feb-24,Services & Legal Expenses,"£3,660.00",Redacted
01-Feb-24,Mechanical Reactive Maintenance,"£3,643.73",BAM FM Ltd
15-Feb-24,Services & Legal Expenses,"£3,636.00",Weightmans Solicitors (clients account)
01-Feb-24,Payment for Services,"£3,600.00",Forensic Healthcare Services Ltd
15-Feb-24,Rents,"£3,600.00",Maghull Town Council
22-Feb-24,Data Network,"£3,591.55",Vodafone Ltd (Formerly Cable & Wireless)
15-Feb-24,Training Course Fees,"£3,588.00",The Knowledge Academy Limited
08-Feb-24,Payments to Other Police Authorities,"£3,573.47",West Mercia Police & Crime Commissioner
29-Feb-24,Diesel,"£3,553.42",Standard Fuel Oils Limited
15-Feb-24,Training Course Fees,"£3,474.00",SAB G.I.A.C Limited
29-Feb-24,Comp. Operations,"£3,450.41",NDI Technologies Limited
15-Feb-24,Payment for Services,"£3,448.80",Organisation Development Limited
22-Feb-24,Diesel,"£3,446.46",Standard Fuel Oils Limited
15-Feb-24,Support Staff Recruitment Advertisements,"£3,427.20",Michael Page International Recruitment Limited
22-Feb-24,Service Charges,"£3,382.27",BAM FM Ltd
01-Feb-24,Training Course Fees,"£3,379.94",Police and Crime Commissioner For Cheshire
22-Feb-24,Training Course Fees,"£3,362.00",City of London Police
29-Feb-24,Breathalyzers,"£3,360.00",Redacted
22-Feb-24,Consultants Fees,"£3,300.00",Forensic Healthcare Services Ltd
01-Feb-24,Service Charges,"£3,293.40",BAM FM Ltd
01-Feb-24,Training Course Fees,"£3,276.00",ILX Group Plc
08-Feb-24,Capital Asset Clearing A/C Plant & Equipment,"£3,225.56",Dell Corporation Limited
15-Feb-24,Electrical Reactive Maintenance,"£3,188.83",BAM FM Ltd
15-Feb-24,Forensic Fees - Specialist,"£3,181.20",Redacted
01-Feb-24,Forensic Fees - General,"£3,168.90",WA Products (UK) Ltd t/a SceneSafe
15-Feb-24,Vehicle Repairs,"£3,145.30",BMC Mechanical LTD
22-Feb-24,Support Staff-Temporary Staff Wages,"£3,112.20",Michael Page International Recruitment Limited
29-Feb-24,Support Staff-Temporary Staff Wages,"£3,112.20",Michael Page International Recruitment Limited
15-Feb-24,Training Course Fees,"£3,106.50",College of Policing Limited
16-Feb-24,HM Courts & Tribunals Service,"3,105.00",Services and Legal Expenses
29-Feb-24,Maintenance of Dogs,"£3,097.12",Crown Pet Foods
15-Feb-24,Forensic Fees - Specialist,"£3,094.74",Redacted
27-Feb-24,Commercial Card,"3,093.74",Services and Legal Expenses
15-Feb-24,Mechanical Customer Spend,"£3,078.24",BAM FM Ltd
15-Feb-24,Vehicle Repairs,"£3,040.69",Halliwell Jones Ltd
22-Feb-24,Vehicle Repairs,"£3,038.46",Halliwell Jones Ltd
29-Feb-24,Pest Control,"£3,029.92",Ecolab Limited
01-Feb-24,Comp. Operations,"£3,025.80",Cisilion Limited
29-Feb-24,Comp. Operations,"£3,025.80",Cisilion Limited
22-Feb-24,H/W Purchases,"£3,022.44",Dell Corporation Limited
15-Feb-24,Payment for Services,"£3,022.00",Engine Rooms
15-Feb-24,Capital Asset Clearing A/c Vehicles,"£3,020.70",Redacted
22-Feb-24,Pathologists Fees,"£3,013.99",Redacted
22-Feb-24,Capital Asset Clearing A/c Building,"£3,010.50",Graham Asset Management Ltd
22-Feb-24,Pathologists Fees,"£3,009.58",Redacted
22-Feb-24,Pathologists Fees,"£3,009.58",Redacted
22-Feb-24,Pathologists Fees,"£3,009.58",Redacted
29-Feb-24,Payment for Services,"£3,002.54",Leigh Sports Village Ltd
15-Feb-24,Hire of Premises,"£3,000.00",MOD (RAF College Cranwell)
15-Feb-24,Hire of Premises,"£3,000.00",MOD (RAF College Cranwell)
15-Feb-24,Hire of Premises,"£3,000.00",MOD (RAF College Cranwell)
15-Feb-24,Payment for Services,"£3,000.00",Liverpool City Council
01-Feb-24,Forensic Fees - General,"£2,989.08",WA Products (UK) Ltd t/a SceneSafe
15-Feb-24,Forensic Fees - General,"£2,944.98",Warehouse Express Ltd t/a Wex Photographic
15-Feb-24,Vehicle Repairs,"£2,928.56",Halliwell Jones Ltd
01-Feb-24,Building Reactive Maintenance,"£2,924.03",Graham Asset Management Ltd
01-Feb-24,Forensic Fees - Specialist,"£2,909.28",Redacted
01-Feb-24,Capital Asset Clearing A/c Vehicles,"£2,907.60",Redacted
01-Feb-24,Payments to Other Police Authorities,"£2,880.06",GMCA (PCC for Greater Manchester)
15-Feb-24,Training Course Fees,"£2,874.44",Police and Crime Commissioner For Cheshire
15-Feb-24,Services & Legal Expenses,"£2,856.96",Redacted
22-Feb-24,Vehicle Police Equipment,"£2,834.40",Vision Unique Equipment Ltd
01-Feb-24,Training Course Fees,"£2,790.00",GMCA (PCC for Greater Manchester)
29-Feb-24,Miscellaneous Contributions,"£2,789.00",PCC for Dorset
01-Feb-24,Mechanical Reactive Maintenance,"£2,782.93",BAM FM Ltd
08-Feb-24,Vehicle Repairs,"£2,782.69",A P Fleet Services Ltd
22-Feb-24,Service Charges,"£2,774.53",BAM FM Ltd
22-Feb-24,Forensic Fees - Specialist,"£2,760.00",Redacted
29-Feb-24,Payment for Services,"£2,760.00",Redacted
29-Feb-24,Technical Equipment,"£2,739.22",Redacted
29-Feb-24,Telecommunications,"£2,730.00",Redacted
15-Feb-24,Call Charges,"£2,726.40",Vodafone Ltd (Formerly Cable & Wireless)
15-Feb-24,Vehicle Repairs,"£2,726.05",Halliwell Jones Ltd
16-Feb-24,HM Courts & Tribunals Service,"2,721.00",Services and Legal Expenses
15-Feb-24,Building Reactive Maintenance,"£2,720.82",BAM FM Ltd
08-Feb-24,Forensic Fees - Specialist,"£2,719.73",Redacted
22-Feb-24,Uniform and Clothing,"£2,710.97",Alt Berg Ltd
15-Feb-24,Vehicle Repairs,"£2,710.06",Halliwell Jones Ltd
15-Feb-24,Mechanical Programmed Maintenance,"£2,658.71",BAM FM Ltd
08-Feb-24,Police Dogs Vet Fees,"£2,638.99",Redacted
01-Feb-24,Prisoner Meals,"£2,638.32",BFS Group Limited (Bidfood)
01-Feb-24,Additional Vehicle Recharge,"£2,604.00",Automobile Association Developments Limited
15-Feb-24,Call Charges,"£2,602.12",TalkTalk Business Direct Limited
29-Feb-24,Vehicle Police Equipment,"£2,598.00",Womag Weighing Limited
15-Feb-24,Firearms,"£2,596.80",Redacted
01-Feb-24,Furniture Purchases,"£2,577.96",Flexiform Business Furniture Limited
15-Feb-24,Medical Equipment,"£2,563.20",Kays Medical Limited
15-Feb-24,Support Staff Recruitment Advertisements,"£2,552.00",Michael Page International Recruitment Limited
22-Feb-24,Support Staff Recruitment Advertisements,"£2,552.00",Michael Page International Recruitment Limited
15-Feb-24,Consultants Fees,"£2,520.00",Mason & Partners
15-Feb-24,Consultants Fees,"£2,520.00",Mason & Partners
22-Feb-24,Forensic Fees - Specialist,"£2,515.39",Redacted
22-Feb-24,Capital Asset Clearing A/C Plant & Equipment,"£2,496.00",Dell Corporation Limited
01-Feb-24,Prisoner Meals,"£2,495.46",BFS Group Limited (Bidfood)
29-Feb-24,Furniture Purchases,"£2,495.09",Flexiform Business Furniture Limited
15-Feb-24,Vehicle Repairs,"£2,489.93",Swansway Garages Ltd t/a Swansway Chester Peugeot
15-Feb-24,Uniform and Clothing,"£2,460.00",Cooneen Defence Limited
08-Feb-24,Printing Stationery & Office Exps.,"£2,400.00",Socialike Media Ltd t/a Springboard
08-Feb-24,Building Reactive Maintenance,"£2,399.16",Redacted
01-Feb-24,Fuel Pump Repairs,"£2,366.93",LCM Environmental Services Limited
29-Feb-24,Payment for Services,"£2,366.37",Vista Living Limited
01-Feb-24,Vehicle Police Equipment,"£2,349.60",NW Keys Limited
01-Feb-24,Services & Legal Expenses,"£2,349.00",Redacted
01-Feb-24,Garage Equipment,"£2,340.00",Redacted
08-Feb-24,Building Programmed Maintenance,"£2,340.00",William Jones & Partners Limited
15-Feb-24,Vehicle Parts,"£2,337.54",Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
01-Feb-24,Forensic Fees - Specialist,"£2,334.34",Redacted
22-Feb-24,H/W Purchases,"£2,332.18",Dell Corporation Limited
15-Feb-24,H/W Purchases,"£2,331.96",Dell Corporation Limited
22-Feb-24,H/W Purchases,"£2,331.96",Dell Corporation Limited
01-Feb-24,Vehicle Repairs,"£2,317.50",A P Fleet Services Ltd
08-Feb-24,Training Course Fees,"£2,313.00",University of Cumbria
08-Feb-24,Training Course Fees,"£2,313.00",University of Cumbria
08-Feb-24,Training Course Fees,"£2,313.00",University of Cumbria
08-Feb-24,Training Course Fees,"£2,313.00",University of Cumbria
08-Feb-24,Training Course Fees,"£2,313.00",University of Cumbria
08-Feb-24,Training Course Fees,"£2,313.00",University of Cumbria
08-Feb-24,Training Course Fees,"£2,313.00",University of Cumbria
08-Feb-24,Training Course Fees,"£2,313.00",University of Cumbria
08-Feb-24,Training Course Fees,"£2,313.00",University of Cumbria
22-Feb-24,Training Course Fees,"£2,313.00",University of Cumbria
15-Feb-24,Services & Legal Expenses,"£2,300.00",Redacted
22-Feb-24,Uniform and Clothing,"£2,292.90",Toye Kenning & Spencer
01-Feb-24,Training Course Fees,"£2,291.50",College of Policing Limited
15-Feb-24,Consultants Fees,"£2,280.00",Mason & Partners
15-Feb-24,Consultants Fees,"£2,280.00",Mason & Partners
29-Feb-24,Training Course Fees,"£2,280.00",Redacted
15-Feb-24,Vehicle Repairs,"£2,278.54",BMC Mechanical LTD
29-Feb-24,Vehicle Licenses,"£2,270.00",Driver and Vehicle Licensing Agency
01-Feb-24,Electrical Reactive Maintenance,"£2,263.30",BAM FM Ltd
12-Feb-24,Bank Charges,"2,253.08",Services and Legal Expenses
01-Feb-24,Payment for Services,"£2,248.20",Select Business Gifts
08-Feb-24,Vehicle Repairs,"£2,239.90",A P Fleet Services Ltd
29-Feb-24,S/W Licences,"£2,238.00",Redacted
08-Feb-24,Operational Equipment,"£2,226.42",Redacted
22-Feb-24,Vehicle Repairs,"£2,224.63",Halliwell Jones Ltd
08-Feb-24,Pathologists Fees,"£2,209.07",Redacted
08-Feb-24,Pathologists Fees,"£2,209.07",Redacted
08-Feb-24,Pathologists Fees,"£2,209.07",Redacted
15-Feb-24,Pathologists Fees,"£2,209.07",Redacted
29-Feb-24,Pathologists Fees,"£2,209.07",Redacted
29-Feb-24,Pathologists Fees,"£2,209.07",Redacted
22-Feb-24,Payment for Services,"£2,208.00",Coggin Sustainable Office Solutions Limited
29-Feb-24,Pathologists Fees,"£2,206.42",Redacted
15-Feb-24,Forensic Fees - Specialist,"£2,193.84",Redacted
22-Feb-24,Hired Vehicle & Plant,"£2,192.40",Redacted
01-Feb-24,Service Charges,"£2,187.56",BAM FM Ltd
22-Feb-24,Payment for Services,"£2,161.20",NLA Media Access Ltd
08-Feb-24,Medical Fees,"£2,160.00",Redacted
08-Feb-24,Medical Fees,"£2,160.00",Redacted
08-Feb-24,Medical Fees,"£2,160.00",Redacted
08-Feb-24,Medical Fees,"£2,160.00",Redacted
08-Feb-24,Medical Fees,"£2,160.00",Redacted
08-Feb-24,Vehicle Repairs,"£2,160.00",Top Gear Transmissions Liverpool Ltd
08-Feb-24,Promotional Advertising,"£2,160.00",Reach Publishing Services Ltd (Trinity Mirror)
29-Feb-24,Forensic Fees - General,"£2,130.50",WA Products (UK) Ltd t/a SceneSafe
29-Feb-24,Payment for Services,"£2,121.46",Police and Crime Commissioner For Cheshire
22-Feb-24,Forensic Fees - General,"£2,119.68",WA Products (UK) Ltd t/a SceneSafe
01-Feb-24,Training Course Fees,"£2,118.00",CIPD Police Forum
22-Feb-24,Forensic Fees - Specialist,"£2,112.00",Redacted
22-Feb-24,Forensic Fees - Specialist,"£2,106.72",Redacted
15-Feb-24,Vehicle Repairs,"£2,100.28",Halliwell Jones Ltd
22-Feb-24,Vehicle Repairs,"£2,089.58",Rybrook Cars Ltd ( Volvo )
29-Feb-24,Equipment for prisoners,"£2,076.00",All-Pro Packaging Services
01-Feb-24,Maintenance of Dogs,"£2,073.29",Crown Pet Foods
29-Feb-24,Mechanical Maintenance Contracts,"£2,072.09",BAM FM Ltd
15-Feb-24,Vehicle Repairs,"£2,070.62",Halliwell Jones Ltd
29-Feb-24,Rents,"£2,037.50",Wirral MBC
01-Feb-24,Forensic Fees - Specialist,"£2,022.24",Redacted
01-Feb-24,Telecommunications,"£2,016.00",Redacted
08-Feb-24,Forensic Fees - Specialist,"£2,006.40",Redacted
01-Feb-24,Training Course Fees,"£2,000.00",Informa Connect Limited
08-Feb-24,Services & Legal Expenses,"£2,000.00",Redacted
15-Feb-24,Payment for Services,"£2,000.00",Liverpool City Council
29-Feb-24,Services & Legal Expenses,"£2,000.00",Redacted
29-Feb-24,Miscellaneous Contributions,"£2,000.00",No Duff UK
29-Feb-24,Miscellaneous Contributions,"£2,000.00",Domestic Abuse WA12 C.I.C.
28-Feb-24,S/W Licences,"£1,995.00",Redacted
01-Feb-24,Forensic Fees - Specialist,"£1,993.20",Redacted
22-Feb-24,Forensic Fees - Specialist,"£1,993.20",Redacted
15-Feb-24,General Subscriptions,"£1,980.00",Social & Market Strategic Research Ltd
22-Feb-24,General Subscriptions,"£1,980.00",Social & Market Strategic Research Ltd
29-Feb-24,Miscellaneous Contributions,"£1,980.00",67-70 Design Web Advertising
15-Feb-24,Forensic Fees - Specialist,"£1,972.20",Redacted
29-Feb-24,Training Course Fees,"£1,950.00",Cambridge Centre for Evidence-Based Policing Ltd
29-Feb-24,Vehicle Parts,"£1,936.50",GSF Car Parts Limited
29-Feb-24,Miscellaneous Contributions,"£1,936.00",Connect
29-Feb-24,Training Course Fees,"£1,928.50",College of Policing Limited
22-Feb-24,Protective Clothing,"£1,927.34",Elis UK
15-Feb-24,Vehicle Repairs,"£1,925.57",Lookers Motor Group Limited t/a Lookers Liverpool
29-Feb-24,Payment for Services,"£1,911.60",Redacted
29-Feb-24,Vehicle Repairs,"£1,906.62",A P Fleet Services Ltd
01-Feb-24,Water & Sewerage Rates,"£1,906.59",Water Plus Limited
01-Feb-24,Training Course Fees,"£1,900.00",Smart Training Solutions (UK) Ltd
08-Feb-24,Training Course Fees,"£1,900.00",Liverpool John Moores University
15-Feb-24,Payment for Services,"£1,900.00",Liverpool John Moores University
29-Feb-24,Conveyance of Prisoners,"£1,900.00",Arriva North West Limited
22-Feb-24,Cleaning and Domestic Supplies,"£1,894.85",Arrow County Supplies
22-Feb-24,Payment for Services,"£1,894.20",3Cubed Limited
08-Feb-24,Capital Asset Clearing A/c Building,"£1,890.00",Mace Limited
08-Feb-24,Building Programmed Maintenance,"£1,890.00",Mace Limited
15-Feb-24,Vehicle Repairs,"£1,884.81",A P Fleet Services Ltd
29-Feb-24,Support Staff-Temporary Staff Wages,"£1,873.70",Red Snapper Recruitment Limited
29-Feb-24,Furniture Purchases,"£1,864.79",Yorkshire Purchasing Organisation
29-Feb-24,Firearms,"£1,857.79",Redacted
29-Feb-24,Uniform and Clothing,"£1,846.98",Michael Lupton Associates Limited
08-Feb-24,Support Staff-Temporary Staff Wages,"£1,845.53",Red Snapper Recruitment Limited
22-Feb-24,Tyres & Tubes,"£1,824.34",Michelin Tyre PLC
01-Feb-24,Training Course Fees,"£1,824.00",Lyon Equipment Ltd
08-Feb-24,Cleaning and Domestic Supplies,"£1,813.15",Arrow County Supplies
22-Feb-24,Payment for Services,"£1,812.00",Coggin Sustainable Office Solutions Limited
14-Feb-24,Allstar,"1,806.85",Services and Legal Expenses
08-Feb-24,Services & Legal Expenses,"£1,800.00",Freeths LLP
22-Feb-24,Training Course Fees,"£1,800.00",HSQE Limited
29-Feb-24,Forensic Fees - General,"£1,799.00",Warehouse Express Ltd t/a Wex Photographic
01-Feb-24,Building Reactive Maintenance,"£1,790.10",Graham Asset Management Ltd
01-Feb-24,Mechanical Reactive Maintenance,"£1,782.00",BAM FM Ltd
15-Feb-24,Operational Equipment,"£1,764.00",Redacted
29-Feb-24,H/W Purchases,"£1,747.03",Reveal Media Ltd
22-Feb-24,Postages,"£1,743.67",Royal Mail Group Limited t/a Royal Mail
22-Feb-24,Payment for Services,"£1,726.00",Lancaster City Council
08-Feb-24,Forensic Fees - Specialist,"£1,722.60",Redacted
29-Feb-24,Printing Stationery & Office Exps.,"£1,720.38",Select Business Gifts
08-Feb-24,Furniture Purchases,"£1,711.26",Posturite (UK) Ltd
07-Feb-24,Allstar,"1,704.37",Direct Transport Costs
08-Feb-24,Training Course Fees,"£1,700.00",West Yorkshire Combined Authority (WYCA)
29-Feb-24,Furniture Purchases,"£1,691.59",Custom Group Ltd
22-Feb-24,Support Staff-Temporary Staff Wages,"£1,690.56",Red Snapper Recruitment Limited
15-Feb-24,Capital Asset Clearing A/c Intangibles,"£1,688.40",Softcat Plc
29-Feb-24,Uniform and Clothing,"£1,686.96",Redacted
29-Feb-24,Training Course Fees,"£1,679.98",The Investigator Conferences & Publishing Ltd
22-Feb-24,Medical Specialist,"£1,674.00",Redacted
29-Feb-24,Forensic Fees - General,"£1,656.58",CSols Ltd
15-Feb-24,Payment for Services,"£1,650.00",Engine Rooms
22-Feb-24,Payment for Services,"£1,646.40",Redacted
29-Feb-24,Vehicle Repairs,"£1,641.43",A P Fleet Services Ltd
15-Feb-24,Mechanical Reactive Maintenance,"£1,631.05",BAM FM Ltd
29-Feb-24,Payment for Services,"£1,627.00",Shrewsbury House
15-Feb-24,Vehicle Repairs,"£1,621.93",Swansway Garages Ltd t/a Swansway Chester Peugeot
29-Feb-24,Vehicle Repairs,"£1,614.10",Swansway Garages Ltd t/a Swansway Chester Peugeot
01-Feb-24,Vehicle Police Equipment,"£1,606.80",Vision Unique Equipment Ltd
15-Feb-24,Vehicle Repairs,"£1,602.00",BMC Mechanical LTD
29-Feb-24,Technical Equipment,"£1,572.54",Softcat Plc
01-Feb-24,Uniform and Clothing,"£1,567.80",Zebra Products Ltd
22-Feb-24,Vehicle Repairs,"£1,565.34",Swansway Garages Ltd t/a Swansway Chester Peugeot
22-Feb-24,Consultants Fees,"£1,563.00",Organisation Development Limited
01-Feb-24,Forensic Fees - Specialist,"£1,560.24",Redacted
15-Feb-24,Consultants Fees,"£1,560.00",Grayce Group Limited
15-Feb-24,Support Staff-Temporary Staff Wages,"£1,560.00",Grayce Group Limited
15-Feb-24,Support Staff-Temporary Staff Wages,"£1,560.00",Grayce Group Limited
22-Feb-24,Consultants Fees,"£1,560.00",Grayce Group Limited
22-Feb-24,Consultants Fees,"£1,560.00",Grayce Group Limited
29-Feb-24,Consultants Fees,"£1,560.00",Grayce Group Limited
08-Feb-24,Firearms,"£1,548.00",Redacted
22-Feb-24,Payment for Services,"£1,545.00",Lancaster City Council
01-Feb-24,Electrical Reactive Maintenance,"£1,542.10",BAM FM Ltd
01-Feb-24,Vehicle Repairs,"£1,541.62",Swansway Garages Ltd t/a Swansway Chester Peugeot
08-Feb-24,Building Reactive Maintenance,"£1,541.14",Redacted
08-Feb-24,Operational Equipment,"£1,540.80",KC Hire and Sales
08-Feb-24,Training Course Fees,"£1,536.00",Tactical Hazmat Ltd
22-Feb-24,Services & Legal Expenses,"£1,531.80",Redacted
01-Feb-24,Vehicle Repairs,"£1,507.60",Halfords Ltd
29-Feb-24,Service Charges,"£1,502.23",BAM FM Ltd
08-Feb-24,General Subscriptions,"£1,500.00",National Police Estates Group
29-Feb-24,Cleaning and Domestic Supplies,"£1,499.47",Arrow County Supplies
01-Feb-24,Uniform and Clothing,"£1,498.80",Edgar Brothers
29-Feb-24,Medical Equipment,"£1,494.72",Aero Healthcare Limited
22-Feb-24,Data Network,"£1,492.80",North PB Limited
08-Feb-24,Vehicle Repairs,"£1,492.02",Rybrook Cars Ltd ( Volvo )
22-Feb-24,Vehicle Repairs,"£1,485.60",Halliwell Jones Ltd
15-Feb-24,Comp. Consumeables,"£1,485.00",KC Hire and Sales
22-Feb-24,Service Charges,"£1,485.00",BAM FM Ltd
15-Feb-24,Vehicle Repairs,"£1,472.17",Swansway Garages Ltd t/a Swansway Chester Peugeot
01-Feb-24,Fuel Pump Repairs,"£1,471.80",Timeplan Ltd
22-Feb-24,Forensic Fees - Specialist,"£1,461.24",Redacted
01-Feb-24,Vehicle Parts,"£1,460.24",Halliwell Jones Ltd
29-Feb-24,Vehicle Repairs,"£1,457.59",Swansway Garages Ltd t/a Swansway Chester Peugeot
15-Feb-24,Vehicle Parts,"£1,454.60",Stellantis &You UK Limited t/a Stellantis &You Sales & Services
22-Feb-24,Vehicle Repairs,"£1,451.52",Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
29-Feb-24,Payment for Services,"£1,450.00",Perception Theatre Ltd
08-Feb-24,Vehicle Repairs,"£1,443.77",Swansway Garages Ltd t/a Swansway Chester Peugeot
15-Feb-24,Payment for Services,"£1,440.98",Leigh Sports Village Ltd
08-Feb-24,Forensic Fees - Specialist,"£1,438.80",Redacted
01-Feb-24,Mechanical Reactive Maintenance,"£1,426.39",BAM FM Ltd
01-Feb-24,Building Reactive Maintenance,"£1,420.20",Graham Asset Management Ltd
29-Feb-24,Technical Equipment,"£1,404.00",Cell Pack Solutions Ltd
15-Feb-24,Cleaning and Domestic Supplies,"£1,400.70",Arrow County Supplies
08-Feb-24,Mobiles-rental,"£1,400.00",Redacted
01-Feb-24,Forensic Fees - General,"£1,395.00",WA Products (UK) Ltd t/a SceneSafe
08-Feb-24,Building Reactive Maintenance,"£1,379.74",Graham Asset Management Ltd
01-Feb-24,Mechanical Reactive Maintenance,"£1,377.53",BAM FM Ltd
22-Feb-24,Forensic Fees - General,"£1,375.57",WA Products (UK) Ltd t/a SceneSafe
15-Feb-24,Forensic Fees - Specialist,"£1,375.44",Redacted
22-Feb-24,Service Charges,"£1,375.00",North Birkenhead Development Trust Ltd
08-Feb-24,Capital Asset Clearing A/C Plant & Equipment,"£1,371.85",Switchshop Ltd
29-Feb-24,Cleaning and Domestic Supplies,"£1,368.19",Arrow County Supplies
22-Feb-24,Training Course Fees,"£1,368.00",Reax Limited
22-Feb-24,Forensic Fees - Specialist,"£1,362.24",Redacted
08-Feb-24,Capital Asset Clearing A/C Plant & Equipment,"£1,360.80",Data Pro IT Ltd
01-Feb-24,Mechanical Reactive Maintenance,"£1,358.98",BAM FM Ltd
29-Feb-24,Fuel Pump Repairs,"£1,355.80",LCM Environmental Services Limited
22-Feb-24,Vehicle Repairs,"£1,352.03",Swansway Garages Ltd t/a Swansway Chester Peugeot
01-Feb-24,Electrical Reactive Maintenance,"£1,351.52",BAM FM Ltd
22-Feb-24,Forensic Fees - General,"£1,351.38",Merck Life Science Ltd
29-Feb-24,Vehicle Repairs,"£1,336.14",Rybrook Cars Ltd ( Chester)
01-Feb-24,Support Staff-Temporary Staff Wages,"£1,326.71",Sellick Partnership Ltd
15-Feb-24,Support Staff-Temporary Staff Wages,"£1,326.71",Sellick Partnership Ltd
22-Feb-24,Support Staff-Temporary Staff Wages,"£1,326.71",Sellick Partnership Ltd
29-Feb-24,Support Staff-Temporary Staff Wages,"£1,326.71",Sellick Partnership Ltd
29-Feb-24,Support Staff-Temporary Staff Wages,"£1,326.71",Sellick Partnership Ltd
29-Feb-24,Vehicle Repairs,"£1,322.72",Swansway Garages Ltd t/a Swansway Chester Peugeot
22-Feb-24,Vehicle Repairs,"£1,313.56",Swansway Garages Ltd t/a Swansway Chester Peugeot
22-Feb-24,Vehicle Repairs,"£1,309.38",Halliwell Jones Ltd
01-Feb-24,Purchase of Horses,"£1,309.09",Farm & Stable Supplies LLP
08-Feb-24,Operational Equipment,"£1,294.51",Redacted
15-Feb-24,Vehicle Repairs,"£1,290.00",A P Fleet Services Ltd
15-Feb-24,Vehicle Repairs,"£1,290.00",A P Fleet Services Ltd
22-Feb-24,Vehicle Police Equipment,"£1,280.00",Alpha Fire Training Services
01-Feb-24,Mechanical Reactive Maintenance,"£1,276.58",BAM FM Ltd
15-Feb-24,Vehicle Repairs,"£1,274.65",Rybrook Cars Ltd ( Chester)
21-Feb-24,Allstar,"1,269.99",Direct Transport Costs
15-Feb-24,Electrical Reactive Maintenance,"£1,268.34",BAM FM Ltd
15-Feb-24,Forensic Fees - Specialist,"£1,267.20",Redacted
15-Feb-24,Forensic Fees - General,"£1,266.56",WA Products (UK) Ltd t/a SceneSafe
29-Feb-24,Vehicle Repairs,"£1,260.47",Swansway Garages Ltd t/a Swansway Chester Peugeot
15-Feb-24,Rentals & Maintenance,"£1,260.00",EE Ltd (Airtime)
22-Feb-24,Miscellaneous Contributions,"£1,260.00",Detectnology (UK) Limited
29-Feb-24,Rentals & Maintenance,"£1,260.00",EE Ltd (Airtime)
15-Feb-24,Services & Legal Expenses,"£1,258.20",Redacted
15-Feb-24,Rents,"£1,250.00",Target Football CIC
