Payment Date, Description ,Gross Amount, Supplier Name 
 07-Sep-23,Rents,£747.50,Wirral MBC
 07-Sep-23,Rents,£747.50,Wirral MBC
 07-Sep-23,Vehicle Costs,£742.18,Swansway Garages Ltd t/a Swansway Chester Peugeot
 28-Sep-23,Vets Fees,£741.07,Redacted
 28-Sep-23,Training Course Fees,£735.60,Westminster Insight (Knowledge Exchange Group)
 14-Sep-23,Vehicle Costs,£735.00,Redacted
 07-Sep-23,Uniform and Clothing,£730.96,Price Western Leather Co
 21-Sep-23,Payment for Services,£724.20,Police and Crime Commissioner For Lancashire
 07-Sep-23,Support Staff-Temporary Staff Wages,£724.09,Red Snapper Recruitment Limited
 07-Sep-23,Building Reactive Maintenance,£723.58,Graham Asset Management Ltd
 07-Sep-23,Hired Vehicle & Plant,£720.00,Redacted
 21-Sep-23,Hired Vehicle & Plant,£717.60,West Wallasey Car Hire Ltd
 21-Sep-23,Vehicle Costs,£717.60,PVL UK Limited
 21-Sep-23,Payment for Services,£716.37,Allied Publicity Services (Manchester) Limited t/a APS Group
 28-Sep-23,Building Reactive Maintenance,£715.21,Graham Asset Management Ltd
 07-Sep-23,Printing Stationery & Office Exps.,£715.00,C. Atkinson Ltd
 21-Sep-23,Vehicle Costs,£714.88,Halliwell Jones Ltd
 21-Sep-23,Fuel Pump Repairs,£714.00,Timeplan Ltd
 21-Sep-23,Hired Vehicle & Plant,£710.40,West Wallasey Car Hire Ltd
 21-Sep-23,Printing Stationery & Office Exps.,£709.20,ACS Business Supplies Ltd
 21-Sep-23,Capital Asset Clearing A/C Plant & Equipment,£706.42,Redacted
 28-Sep-23,Hired Vehicle & Plant,£705.94,Arnold Clark Finance Ltd
 28-Sep-23,Hired Vehicle & Plant,£704.76,Arnold Clark Finance Ltd
 07-Sep-23,Building Reactive Maintenance,£704.11,Graham Asset Management Ltd
 14-Sep-23,Vehicle Costs,£697.86,National Windscreens (Replacements) Limited
 21-Sep-23,Forensic Fees - General,£693.00,Redacted
29-Sep-23, Printing and Stationery ,£693.00, HM Courts & Tribunals Service 
 07-Sep-23,Capital Asset Clearing A/C Plant & Equipment,£692.88,Redacted
 28-Sep-23,Forensic Fees - General,£691.68,Redacted
 14-Sep-23,Printing Stationery & Office Exps.,£690.00,Wild Thang Ltd
 21-Sep-23,Building Reactive Maintenance,£690.00,Ultimat Defence Limited
 21-Sep-23,Training Course Fees,£690.00,National Crime Agency (NCA)
 21-Sep-23,Training Course Fees,£690.00,National Crime Agency (NCA)
 28-Sep-23,Training Course Fees,£690.00,National Crime Agency (NCA)
 21-Sep-23,Support Staff-Temporary Staff Wages,£687.17,Hays Specialist Recruitment Ltd
 14-Sep-23,Electrical Reactive Maintenance,£686.48,BAM FM Ltd
 28-Sep-23,Cleaning and Domestic Supplies,£681.77,Arrow County Supplies
 07-Sep-23,Vehicle Costs,£679.67,A P Fleet Services Ltd
 07-Sep-23,Support Staff-Temporary Staff Wages,£679.58,Hays Specialist Recruitment Ltd
 07-Sep-23,Forensic Fees - General,£678.00,Redacted
 07-Sep-23,Tyres & Tubes,£676.94,Michelin Tyre PLC
07-Sep-23,Vehicle Costs,£676.08,Halliwell Jones Ltd
 07-Sep-23,Comp. Consumeables,£674.19,XMA Limited
 28-Sep-23,Support Staff-Temporary Staff Wages,£669.35,Hays Specialist Recruitment Ltd
 14-Sep-23,Mechanical Reactive Maintenance,£669.26,BAM FM Ltd
 07-Sep-23,Vehicle Costs,£666.36,National Windscreens (Replacements) Limited
 14-Sep-23,Event Costs,£665.00,Natural Fleur Florist
 28-Sep-23,Vehicle Costs,£664.03,Lookers Motor Group Limited t/a Lookers Liverpool
 28-Sep-23,Forensic Fees - General,£663.90,Redacted
 21-Sep-23,Firearms,£663.74,Redacted
 07-Sep-23,Police Dogs Vet Fees,£662.84,Redacted
 14-Sep-23,Electrical Reactive Maintenance,£660.53,BAM FM Ltd
 14-Sep-23,Payment for Services,£660.00,Creative Partnership
 21-Sep-23,Service Charges,£660.00,Coggin Sustainable Office Solutions Limited
 21-Sep-23,Training Course Fees,£660.00,Thornton & Lowe Limited
 14-Sep-23,Electrical Reactive Maintenance,£659.83,BAM FM Ltd
 14-Sep-23,Mechanical Reactive Maintenance,£657.44,BAM FM Ltd
 28-Sep-23,Forensic Fees - General,£655.41,Redacted
 14-Sep-23,Catering Service,£650.75,2 U Food Ltd
 28-Sep-23,Support Staff-Temporary Staff Wages,£650.35,Hays Specialist Recruitment Ltd
 14-Sep-23,Mechanical Reactive Maintenance,£649.44,BAM FM Ltd
 07-Sep-23,Tyres & Tubes,£648.00,Halliwell Jones Ltd
 07-Sep-23,Hired Vehicle & Plant,£646.13,Arnold Clark Finance Ltd
 21-Sep-23,Hired Vehicle & Plant,£646.13,Arnold Clark Finance Ltd
 21-Sep-23,Hired Vehicle & Plant,£646.13,Arnold Clark Finance Ltd
 21-Sep-23,Hired Vehicle & Plant,£646.13,Arnold Clark Finance Ltd
 21-Sep-23,Hired Vehicle & Plant,£646.13,Arnold Clark Finance Ltd
 21-Sep-23,Hired Vehicle & Plant,£646.13,Arnold Clark Finance Ltd
 21-Sep-23,Hired Vehicle & Plant,£646.13,Arnold Clark Finance Ltd
 14-Sep-23,Forensic Fees - General,£645.60,Redacted
 14-Sep-23,Mechanical Reactive Maintenance,£641.18,BAM FM Ltd
 21-Sep-23,Miscellaneous Contributions,£640.80,Warrington and Halton Teaching Hospitals NHS
 28-Sep-23,Catering Service,£640.11,BFS Group Limited t/a Bidvest Foodservice
 07-Sep-23,Building Reactive Maintenance,£639.30,Graham Asset Management Ltd
27-Sep-23, Direct Transport Costs ,£636.20, Allstar 
 07-Sep-23,Forensic Fees - General,£631.52,Redacted
 07-Sep-23,Building Reactive Maintenance,£627.92,Graham Asset Management Ltd
 28-Sep-23,H/W Purchases,£624.00,Dell Corporation Limited
 21-Sep-23,Operational Equipment,£623.94,Vision Unique Equipment Ltd
 07-Sep-23,Building Reactive Maintenance,£622.60,Graham Asset Management Ltd
 14-Sep-23,Hired Vehicle & Plant,£618.58,Arnold Clark Finance Ltd
 14-Sep-23,Hired Vehicle & Plant,£618.58,Arnold Clark Finance Ltd
 28-Sep-23,Hired Vehicle & Plant,£618.58,Arnold Clark Finance Ltd
 07-Sep-23,Building Reactive Maintenance,£612.19,Graham Asset Management Ltd
 14-Sep-23,Intermediary Costs,£611.40,Redacted
 21-Sep-23,Uniform and Clothing,£610.08,Michael Lupton Associates Limited
 07-Sep-23,Vehicle Costs,£609.17,Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
 21-Sep-23,Radio Batteries,£608.00,Redacted
 07-Sep-23,Vehicle Costs,£607.87,Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
 14-Sep-23,Forensic Fees - General,£607.20,Redacted
 21-Sep-23,Vehicle Costs,£605.71,Lookers Motor Group Limited t/a Lookers Liverpool
 07-Sep-23,Vehicle Costs,£600.00,BMC Mechanical LTD
 14-Sep-23,Payment for Services,£600.00,Chartered Institute of Information Security t/a ICDIP
 14-Sep-23,Legal Expenses - Civil Litigation,£600.00,Redacted
 21-Sep-23,Training Course Fees,£600.00,Think Different Events Ltd
 21-Sep-23,Training Course Fees,£600.00,Think Different Events Ltd
 28-Sep-23,Outsourced Contractors,£600.00,PS Administration Ltd (T/A XPS Administration)
 28-Sep-23,Payment for Services,£600.00,CJS Event Solutions
 21-Sep-23,Vehicle Costs,£598.45,BMW (UK) Ltd
 14-Sep-23,Vehicle Costs,£596.02,Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
 07-Sep-23,Uniform and Clothing,£589.99,Millennium Motorcycle Centre (Moto GB Ltd)
 28-Sep-23,Building Reactive Maintenance,£587.26,Graham Asset Management Ltd
 28-Sep-23,Rates,£586.00,Liverpool City Council1
 14-Sep-23,Building Reactive Maintenance,£579.47,Graham Asset Management Ltd
 14-Sep-23,Vehicle Costs,£572.74,Standby RSG UK Ltd
13-Sep-23, Direct Transport Costs ,£572.31, Allstar 
04-Sep-23, Public Transport and Allowance ,£572.00, MerseyTravel 
 21-Sep-23,Training Course Fees,£567.08,Police and Crime Commissioner For Cheshire
 07-Sep-23,Uniform and Clothing,£565.70,Derby Unitex Limited
 28-Sep-23,Uniform and Clothing,£564.84,Firmin and Sons Plc
 07-Sep-23,Rates,£563.00,Sefton MBC (Rates Account) 93226667
 28-Sep-23,Vehicle Costs,£560.90,Rybrook Cars Ltd ( Volvo )
 07-Sep-23,Operational Equipment,£557.59,Redacted
 21-Sep-23,Vehicle Costs,£557.28,Lookers Motor Group Limited t/a Lookers Liverpool
 07-Sep-23,Catering Equipment,£556.38,Bunzl Catering Supplies
 14-Sep-23,Catering Equipment,£556.38,Bunzl Catering Supplies
 28-Sep-23,Building Reactive Maintenance,£556.12,Graham Asset Management Ltd
 14-Sep-23,Intermediary Costs,£555.76,Redacted
 21-Sep-23,Vehicle Costs,£555.60,A P Fleet Services Ltd
 21-Sep-23,Vehicle Costs,£553.27,National Windscreens (Replacements) Limited
 14-Sep-23,Cleaning and Domestic Supplies,£552.01,Arrow County Supplies
 14-Sep-23,Cleaning and Domestic Supplies,£552.01,Arrow County Supplies
 14-Sep-23,Hired Vehicle & Plant,£549.46,Arnold Clark Finance Ltd
 14-Sep-23,Building Reactive Maintenance,£548.60,Graham Asset Management Ltd
 28-Sep-23,Vehicle Costs,£546.00,Redacted
 07-Sep-23,Operational Equipment,£545.34,Michael Lupton Associates Limited
 28-Sep-23,Event Costs,£545.00,Creative Photography
 14-Sep-23,Vehicle Costs,£540.00,Top Gear Transmissions Liverpool Ltd
 14-Sep-23,Electrical Reactive Maintenance,£539.69,BAM FM Ltd
14-Sep-23, Services and Legal Expenses ,£535.33, Bank Charges 
 21-Sep-23,Payment for Services,£534.82,PCC For Leicestershire
 14-Sep-23,Mechanical Reactive Maintenance,£534.60,BAM FM Ltd
 21-Sep-23,Training Course Fees,£534.00,CJS Event Solutions
 21-Sep-23,Printing Stationery & Office Exps.,£531.90,ACS Business Supplies Ltd
 07-Sep-23,Hired Vehicle & Plant,£530.61,Arnold Clark Finance Ltd
 07-Sep-23,Vehicle Costs,£527.04,Rybrook Cars Ltd ( Volvo )
 14-Sep-23,Vehicle Costs,£521.33,eStar Truck and Van Ltd
 28-Sep-23,Catering Service,£521.31,Trevors Warehouses Limited t/a Trevors Foodservice
 28-Sep-23,Vehicle Costs,£520.99,Ford Motor Company T/A Ford Parts Plus
 14-Sep-23,Building Reactive Maintenance,£519.98,Graham Asset Management Ltd
 07-Sep-23,Vehicle Costs,£518.56,Lookers Motor Group Limited t/a Lookers Liverpool
 21-Sep-23,Vehicle Costs,£515.76,Euro Car Parts Ltd - Liverpool
 14-Sep-23,Mechanical Reactive Maintenance,£514.80,BAM FM Ltd
 14-Sep-23,Tyres & Tubes,£513.98,ATS Euromaster Limited
 21-Sep-23,Intermediary Costs,£512.40,Redacted
 14-Sep-23,Rents,£510.00,Rainford Parish Council
 07-Sep-23,Vehicle Costs,£509.51,Halliwell Jones Ltd
 21-Sep-23,Technical Equipment,£508.80,Redacted
 07-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 07-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 07-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 07-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 07-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 07-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 07-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 07-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 07-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 07-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 07-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 07-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 07-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 07-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 07-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 07-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 07-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 07-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 07-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 07-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 14-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 14-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 14-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 14-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 14-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 14-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 14-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 14-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 14-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 21-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 21-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 21-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 21-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 21-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 21-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 28-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 28-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 28-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 28-Sep-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 14-Sep-23,Intermediary Costs,£502.48,Redacted
 21-Sep-23,Vehicle Costs,£501.26,Halliwell Jones Ltd
 14-Sep-23,Vehicle Costs,£500.08,Halliwell Jones Ltd
 28-Sep-23,Services & Legal Expenses,£500.00,Merseyside Youth Association Ltd
 28-Sep-23,Services & Legal Expenses,£500.00,City of Liverpool Football Club Limited
