Payment Date, Description ,Gross Amount, Supplier Name 
13-Apr-23, Building Reactive Maintenance ,"£1,760.80",Graham Asset Management Ltd
20-Apr-23, Waste Disposal ,"£1,760.74",Shred Station Ltd
13-Apr-23, Mechanical Reactive Maintenance ,"£1,759.14",BAM FM Ltd
06-Apr-23, Operational Equipment ,"£1,752.00",Redacted
13-Apr-23, Electrical Reactive Maintenance ,"£1,746.44",BAM FM Ltd
13-Apr-23, Services & Legal Expenses ,"£1,740.00",Redacted
06-Apr-23, Payment for Services ,"£1,735.20",The Riverside Group Limited
20-Apr-23, Building Reactive Maintenance ,"£1,732.58",Graham Asset Management Ltd
20-Apr-23, Vehicle Parts ,"£1,732.12",Halliwell Jones Ltd
27-Apr-23, Garage Equipment ,"£1,728.23",Fleet Factors Limited
17-Apr-23, Services & Legal Expenses ,"£1,723.00",HM Courts & Tribunals Service
06-Apr-23, Vehicle Crash Repairs ,"£1,720.47",R2U Limited (Accident Repair Centre)
20-Apr-23, Lubricants ,"£1,713.60",TotalEnergies Marketing UK Limited
27-Apr-23, Mechanical Maintenance Contracts ,"£1,709.40",BAM FM Ltd
27-Apr-23, Mechanical Maintenance Contracts ,"£1,709.40",BAM FM Ltd
20-Apr-23, Building Reactive Maintenance ,"£1,700.82",Graham Asset Management Ltd
06-Apr-23, Capital Asset Clearing A/C Plant & Equipment ,"£1,690.80",Redacted
27-Apr-23, Tyres & Tubes ,"£1,662.35",Michelin Tyre PLC
13-Apr-23, Forensic Fees - General ,"£1,656.00",Redacted
06-Apr-23, Event Costs ,"£1,650.66",Jockey Club Racecourses Limited
27-Apr-23, Event Costs ,"£1,650.66",Jockey Club Racecourses Limited
27-Apr-23, Capital Asset Clearing A/c Intangibles ,"£1,650.00",Redacted
27-Apr-23, Mechanical Reactive Maintenance ,"£1,648.96",BAM FM Ltd
27-Apr-23, Mechanical Reactive Maintenance ,"£1,648.96",BAM FM Ltd
13-Apr-23, Building Reactive Maintenance ,"£1,645.86",Graham Asset Management Ltd
13-Apr-23, Event Costs ,"£1,640.83",Select Business Gifts
06-Apr-23, Support Staff-Temporary Staff Wages ,"£1,625.88",Hays Specialist Recruitment Ltd
06-Apr-23, Forensic Fees - General ,"£1,621.68",Redacted
20-Apr-23, Building Reactive Maintenance ,"£1,620.56",Graham Asset Management Ltd
06-Apr-23, Forensic Fees - General ,"£1,616.78",Redacted
27-Apr-23, Payment for Services ,"£1,611.36",Cyclists Touring Club t/a Cycling UK
20-Apr-23, Building Reactive Maintenance ,"£1,611.31",Graham Asset Management Ltd
06-Apr-23, Services & Legal Expenses ,"£1,590.00",Redacted
06-Apr-23, Forensic Fees - General ,"£1,576.80",Redacted
06-Apr-23, Event Costs ,"£1,575.42",Jockey Club Racecourses Limited
13-Apr-23, Forensic Fees - General ,"£1,572.20",Redacted
06-Apr-23, Uniform Casual User Mileage ,"£1,572.00",Redacted
06-Apr-23, Training Course Fees ,"£1,572.00",Redacted
13-Apr-23, Uniform Casual User Mileage ,"£1,572.00",Grayce Group Limited
20-Apr-23, Uniform Casual User Mileage ,"£1,572.00",Grayce Group Limited
20-Apr-23, Uniform Casual User Mileage ,"£1,572.00",Grayce Group Limited
20-Apr-23, Training Course Fees ,"£1,570.80",Lucion Environmental Ltd
13-Apr-23, Building Reactive Maintenance ,"£1,566.00",Graham Asset Management Ltd
13-Apr-23, Electrical Reactive Maintenance ,"£1,564.68",BAM FM Ltd
20-Apr-23, Uniform and Clothing ,"£1,564.02",Alt Berg Ltd
06-Apr-23, Telecommunications ,"£1,563.00",Avoira (Rocom/Nimans)
20-Apr-23, Printing Stationery & Office Exps. ,"£1,563.00",Select Business Gifts
06-Apr-23, Support Staff-Temporary Staff Wages ,"£1,560.00",Grayce Group Limited
13-Apr-23, Support Staff-Temporary Staff Wages ,"£1,560.00",Grayce Group Limited
13-Apr-23, Support Staff-Temporary Staff Wages ,"£1,560.00",Grayce Group Limited
20-Apr-23, Support Staff-Temporary Staff Wages ,"£1,560.00",Grayce Group Limited
20-Apr-23, Support Staff-Temporary Staff Wages ,"£1,560.00",Grayce Group Limited
20-Apr-23, Catering Service ,"£1,553.43",BFS Group Limited t/a Bidvest Foodservice
06-Apr-23, Rates ,"£1,546.00",St Helens MBC
20-Apr-23, Payment for Services ,"£1,541.50",Leigh Sports Village Ltd
13-Apr-23, Printing Stationery & Office Exps. ,"£1,537.56",ACS Business Supplies Ltd
13-Apr-23, Electrical Reactive Maintenance ,"£1,532.12",BAM FM Ltd
13-Apr-23, Technical Equipment ,"£1,531.86",RS Components
13-Apr-23, Mechanical Reactive Maintenance ,"£1,528.82",Graham Asset Management Ltd
27-Apr-23, Electrical Reactive Maintenance ,"£1,527.10",BAM FM Ltd
06-Apr-23, Cleaning and Domestic Supplies ,"£1,522.42",Arrow County Supplies
20-Apr-23, Building Reactive Maintenance ,"£1,519.08",Graham Asset Management Ltd
27-Apr-23, Cleaning and Domestic Supplies ,"£1,517.11",Arrow County Supplies
20-Apr-23, Building Reactive Maintenance ,"£1,516.61",Graham Asset Management Ltd
13-Apr-23, Mechanical Reactive Maintenance ,"£1,515.72",BAM FM Ltd
20-Apr-23, Miscellaneous Contributions ,"£1,515.44",Police and Crime Commissioner For Derbyshire
27-Apr-23, Medical Counselling ,"£1,500.00",Redacted
06-Apr-23, Vehicle Costs ,"£1,484.14",Liverpool TPS 
27-Apr-23, Mechanical Reactive Maintenance ,"£1,482.44",BAM FM Ltd
20-Apr-23, Technical Equipment ,"£1,480.80",Redacted
20-Apr-23, Building Reactive Maintenance ,"£1,479.07",Graham Asset Management Ltd
20-Apr-23, Vehicle Parts ,"£1,478.51",eStar Truck and Van Ltd
20-Apr-23, Building Reactive Maintenance ,"£1,477.33",Graham Asset Management Ltd
06-Apr-23, Telecommunications ,"£1,476.00",Redacted
13-Apr-23, Vehicle Parts ,"£1,469.24",Robins & Day Parts North West
27-Apr-23, Vehicle Crash Repairs ,"£1,467.67",PJ Automotive Ltd
13-Apr-23, Forensic Fees - General ,"£1,465.20",Redacted
27-Apr-23, Mechanical Reactive Maintenance ,"£1,464.82",BAM FM Ltd
20-Apr-23, Building Reactive Maintenance ,"£1,461.68",Graham Asset Management Ltd
06-Apr-23, Vehicle Parts ,"£1,452.53",Robins & Day Parts North West
27-Apr-23, Medical Equipment ,"£1,452.00",Redacted
06-Apr-23, Hired Vehicle & Plant ,"£1,444.36",Arnold Clark Finance Ltd
06-Apr-23, Furniture Purchases ,"£1,440.00",Flexiform Business Furniture Limited
20-Apr-23, Forensic Fees - General ,"£1,440.00",Redacted
13-Apr-23, Firearms ,"£1,433.76",Redacted
06-Apr-23, Rates ,"£1,431.25",Liverpool City Council1
13-Apr-23, Vehicle Crash Repairs ,"£1,430.02",Arnold Clark Finance Ltd
27-Apr-23, Mechanical Maintenance Contracts ,"£1,406.80",BAM FM Ltd
27-Apr-23, Mechanical Reactive Maintenance ,"£1,405.06",BAM FM Ltd
13-Apr-23, Training Course Fees ,"£1,404.00",Sancus Solutions Limited
06-Apr-23, Mobiles-rental ,"£1,400.00",Redacted
27-Apr-23, Mechanical Maintenance Contracts ,"£1,390.03",BAM FM Ltd
20-Apr-23, Training Course Fees ,"£1,386.00",Skills For Justice Awards Ltd
13-Apr-23, Forensic Fees - General ,"£1,380.00",Redacted
20-Apr-23, Payment for Services ,"£1,376.56",Clearway Environmental Services (UK) Limited
20-Apr-23, Vehicle Parts ,"£1,369.16",Lookers Liverpool
05-Apr-23, Direct Transport Costs ,"£1,353.64",Allstar
27-Apr-23, Hired Vehicle & Plant ,"£1,352.95",Arnold Clark Finance Ltd
13-Apr-23, Building Reactive Maintenance ,"£1,350.49",Graham Asset Management Ltd
27-Apr-23, Support Staff-Temporary Staff Wages ,"£1,350.00",OH Medical Recruitment Ltd
13-Apr-23, Mechanical Reactive Maintenance ,"£1,349.04",BAM FM Ltd
13-Apr-23, Vehicle Repairs ,"£1,347.26",Swansway Garages Ltd t/a Swansway Chester Peugeot
27-Apr-23, Electrical Reactive Maintenance ,"£1,347.11",BAM FM Ltd
13-Apr-23, Support Staff-Temporary Staff Wages ,"£1,341.88",Reed Specialist Recruitment Ltd
27-Apr-23, Support Staff-Temporary Staff Wages ,"£1,341.88",Reed Specialist Recruitment Ltd
06-Apr-23, H/W Purchases ,"£1,340.09",Dell Corporation Ltd
13-Apr-23, Vehicle Parts ,"£1,339.79",Michelin Tyre PLC
20-Apr-23, Building Customer Spend ,"£1,336.50",Graham Asset Management Ltd
20-Apr-23, Building Reactive Maintenance ,"£1,323.00",Graham Asset Management Ltd
27-Apr-23, Printing Stationery & Office Exps. ,"£1,322.40",Wild Thang
13-Apr-23, Mechanical Reactive Maintenance ,"£1,308.43",BAM FM Ltd
13-Apr-23, Support Staff-Temporary Staff Wages ,"£1,300.70",Hays Specialist Recruitment Ltd
20-Apr-23, Support Staff-Temporary Staff Wages ,"£1,300.70",Hays Specialist Recruitment Ltd
20-Apr-23, Vehicle Repairs ,"£1,284.70",Halfords Ltd
27-Apr-23, Vehicle Police Equipment ,"£1,280.00",Alpha Fire Training Services
19-Apr-23, Direct Transport Costs ,"£1,279.73",Allstar
13-Apr-23, Building Reactive Maintenance ,"£1,267.05",Portakabin Limited
27-Apr-23, Service Charges ,"£1,267.05",Portakabin Limited
20-Apr-23, Conveyance of Prisoners ,"£1,265.28",Premier Farnell UK Ltd (CPC)
27-Apr-23, Mechanical Reactive Maintenance ,"£1,263.78",BAM FM Ltd
06-Apr-23, Vehicle Repairs ,"£1,263.26",Halliwell Jones Ltd
20-Apr-23, Uniform and Clothing ,"£1,261.56",M C Products UK Ltd
13-Apr-23, Uniform and Clothing ,"£1,253.64",Michael Lupton Associates Limited
27-Apr-23, Electrical Reactive Maintenance ,"£1,250.46",BAM FM Ltd
13-Apr-23, Mechanical Reactive Maintenance ,"£1,246.08",BAM FM Ltd
13-Apr-23, Garage Equipment ,"£1,243.20",Euro Car Parts Ltd - Liverpool
13-Apr-23, Printing Stationery & Office Exps. ,"£1,232.40",Premier Paper Group (Liverpool)
27-Apr-23, Hired Vehicle & Plant ,"£1,230.43",Arnold Clark Finance Ltd
13-Apr-23, Mechanical Reactive Maintenance ,"£1,224.64",BAM FM Ltd
13-Apr-23, Hired Vehicle & Plant ,"£1,222.03",Arnold Clark Finance Ltd
13-Apr-23, Mechanical Reactive Maintenance ,"£1,221.00",BAM FM Ltd
27-Apr-23, Electrical Reactive Maintenance ,"£1,211.93",BAM FM Ltd
13-Apr-23, Support Staff-Temporary Staff Wages ,"£1,205.18",Reed Specialist Recruitment Ltd
27-Apr-23, Mechanical Reactive Maintenance ,"£1,201.36",BAM FM Ltd
06-Apr-23, Services & Legal Expenses ,"£1,200.00",Redacted
20-Apr-23, Payment for Services ,"£1,200.00",OHEC ( UK) Limited
27-Apr-23, Vehicle Costs ,"£1,199.54",Liverpool TPS 
27-Apr-23, Mechanical Reactive Maintenance ,"£1,195.26",BAM FM Ltd
13-Apr-23, Electrical Reactive Maintenance ,"£1,194.60",BAM FM Ltd
27-Apr-23, Vehicle Parts ,"£1,194.22",Robins & Day Parts North West
27-Apr-23, Capital Asset Clearing A/C Plant & Equipment ,"£1,194.05",Wirral Council (CFTIP)
27-Apr-23, Cleaning and Domestic Supplies ,"£1,191.36",Arrow County Supplies
27-Apr-23, Mechanical Reactive Maintenance ,"£1,190.10",BAM FM Ltd
20-Apr-23, Support Staff-Temporary Staff Wages ,"£1,184.88",Michael Page International Recruitment Limited
13-Apr-23, Mechanical Reactive Maintenance ,"£1,179.00",BAM FM Ltd
06-Apr-23, Tyres & Tubes ,"£1,177.30",Michelin Tyre PLC
06-Apr-23, Operational Equipment ,"£1,176.01",Redacted
20-Apr-23, Training Course Fees ,"£1,172.00",National Crime Agency (NCA)
06-Apr-23, Technical Equipment ,"£1,170.00",Redacted
27-Apr-23, Mechanical Reactive Maintenance ,"£1,169.90",BAM FM Ltd
06-Apr-23, Technical Equipment ,"£1,169.82",Redacted
06-Apr-23, H/W Purchases ,"£1,167.24",Dell Corporation Ltd
06-Apr-23, H/W Purchases ,"£1,166.98",Dell Corporation Ltd
13-Apr-23, Electrical Customer Spend ,"£1,166.56",BAM FM Ltd
13-Apr-23, Payment for Services ,"£1,155.00",Leigh Sports Village Ltd
26-Apr-23, Direct Transport Costs ,"£1,151.76",Allstar
06-Apr-23, Training Course Fees ,"£1,150.00",GMCA (PCC for Greater Manchester)
27-Apr-23, Forensic Fees - General ,"£1,146.00",Redacted
27-Apr-23, Electrical Reactive Maintenance ,"£1,143.38",BAM FM Ltd
20-Apr-23, Payments to Local Authorities ,"£1,143.22",Redacted
20-Apr-23, Hired Vehicle & Plant ,"£1,143.14",Arnold Clark Finance Ltd
06-Apr-23, Building Reactive Maintenance ,"£1,141.20",Redacted
20-Apr-23, Training Course Fees ,"£1,140.00",Skills For Justice Awards Ltd
13-Apr-23, Tyres & Tubes ,"£1,137.58",ATS Euromaster Limited
20-Apr-23, Capital Asset Clearing A/c Intangibles ,"£1,125.60",Softcat Plc
27-Apr-23, Mechanical Reactive Maintenance ,"£1,124.35",BAM FM Ltd
20-Apr-23, Vehicle Repairs ,"£1,122.00",A P Fleet Services Ltd
27-Apr-23, Mechanical Reactive Maintenance ,"£1,119.04",BAM FM Ltd
20-Apr-23, Payment for Services ,"£1,118.88",Redacted
27-Apr-23, Electrical Reactive Maintenance ,"£1,114.67",BAM FM Ltd
27-Apr-23, Uniform and Clothing ,"£1,110.18",Redacted
20-Apr-23, Medical Equipment ,"£1,109.81",Kays Medical Limited
13-Apr-23, Technical Equipment ,"£1,109.16",Redacted
13-Apr-23, Operational Equipment ,"£1,109.16",Redacted
13-Apr-23, Operational Equipment ,"£1,109.16",Redacted
27-Apr-23, Vehicle Repairs ,"£1,102.51",Redacted
27-Apr-23, Vehicle Parts ,"£1,101.43",Halliwell Jones Ltd
27-Apr-23, Vehicle Parts ,"£1,101.43",Halliwell Jones Ltd
27-Apr-23, Mechanical Reactive Maintenance ,"£1,098.04",BAM FM Ltd
06-Apr-23, Vehicle Parts ,"£1,096.01",Hyundai Motor UK Ltd
13-Apr-23, Vehicle Parts ,"£1,089.60",Bestplate Limited
13-Apr-23, Mechanical Reactive Maintenance ,"£1,089.00",BAM FM Ltd
13-Apr-23, Mechanical Reactive Maintenance ,"£1,088.71",BAM FM Ltd
13-Apr-23, Uniform and Clothing ,"£1,086.53",M C Products UK Ltd
13-Apr-23, Support Staff-Temporary Staff Wages ,"£1,086.49",Reed Specialist Recruitment Ltd
13-Apr-23, Support Staff-Temporary Staff Wages ,"£1,086.49",Reed Specialist Recruitment Ltd
13-Apr-23, Support Staff-Temporary Staff Wages ,"£1,086.49",Reed Specialist Recruitment Ltd
27-Apr-23, Support Staff-Temporary Staff Wages ,"£1,086.49",Reed Specialist Recruitment Ltd
20-Apr-23, Waste Disposal ,"£1,082.68",SRCL Ltd
27-Apr-23, Electrical Reactive Maintenance ,"£1,082.40",BAM FM Ltd
13-Apr-23, Mechanical Reactive Maintenance ,"£1,081.08",BAM FM Ltd
27-Apr-23, Vehicle Crash Repairs ,"£1,077.70",BMC Mechanical LTD
13-Apr-23, Electrical Reactive Maintenance ,"£1,074.82",BAM FM Ltd
13-Apr-23, Vehicle Costs ,"£1,070.92",Liverpool TPS 
13-Apr-23, Support Staff-Temporary Staff Wages ,"£1,067.71",Reed Specialist Recruitment Ltd
13-Apr-23, Building Reactive Maintenance ,"£1,065.47",Graham Asset Management Ltd
27-Apr-23, Mechanical Reactive Maintenance ,"£1,062.59",BAM FM Ltd
27-Apr-23, Uniform and Clothing ,"£1,060.80",M C Products UK Ltd
13-Apr-23, Building Reactive Maintenance ,"£1,059.76",Graham Asset Management Ltd
13-Apr-23, Technical Equipment ,"£1,056.00",Redacted
06-Apr-23, Rates ,"£1,049.76",Liverpool City Council1
06-Apr-23, Cleaning and Domestic Supplies ,"£1,044.24",Arrow County Supplies
27-Apr-23, Forensic Fees - General ,"£1,041.24",Redacted
27-Apr-23, Electrical Reactive Maintenance ,"£1,039.84",BAM FM Ltd
27-Apr-23, Cleaning and Domestic Supplies ,"£1,038.67",Arrow County Supplies
27-Apr-23, Mechanical Reactive Maintenance ,"£1,036.74",BAM FM Ltd
13-Apr-23, Tyres & Tubes ,"£1,033.64",ATS Euromaster Limited
27-Apr-23, Electrical Reactive Maintenance ,"£1,029.86",BAM FM Ltd
20-Apr-23, Hired Vehicle & Plant ,"£1,028.47",Arnold Clark Finance Ltd
13-Apr-23, Electrical Reactive Maintenance ,"£1,024.79",BAM FM Ltd
13-Apr-23, Vehicle Repairs ,"£1,023.76",Swansway Garages Ltd t/a Swansway Chester Peugeot
27-Apr-23, Electrical Reactive Maintenance ,"£1,023.29",BAM FM Ltd
06-Apr-23, H/W Purchases ,"£1,022.40",Dell Corporation Ltd
20-Apr-23, Building Reactive Maintenance ,"£1,022.26",Graham Asset Management Ltd
20-Apr-23, Vehicle Repairs ,"£1,020.00",Top Gear Transmissions Liverpool Ltd
13-Apr-23, Mechanical Reactive Maintenance ,"£1,015.39",BAM FM Ltd
20-Apr-23, Support Staff-Temporary Staff Wages ,"£1,011.47",Reed Specialist Recruitment Ltd
27-Apr-23, Vehicle Repairs ,"£1,011.18",Swansway Garages Ltd t/a Swansway Chester Peugeot
20-Apr-23, Building Reactive Maintenance ,"£1,011.16",Graham Asset Management Ltd
13-Apr-23, Medical Equipment ,"£1,008.00",Polyco Healthline Ltd
13-Apr-23, Vehicle Parts ,"£1,006.24",Lookers Liverpool
13-Apr-23, Support Staff-Temporary Staff Wages ,"£1,005.62",Reed Specialist Recruitment Ltd
20-Apr-23, Building Customer Spend ,"£1,004.44",Graham Asset Management Ltd
27-Apr-23, Hired Vehicle & Plant ,"£1,003.81",Arnold Clark Finance Ltd
06-Apr-23, Services & Legal Expenses ,"£1,000.00",Redacted
13-Apr-23, Services & Legal Expenses ,"£1,000.00",Redacted
27-Apr-23, Mechanical Reactive Maintenance ,£996.60,BAM FM Ltd
13-Apr-23, Support Staff-Temporary Staff Wages ,£993.57,Reed Specialist Recruitment Ltd
06-Apr-23, Electrical Reactive Maintenance ,£990.00,BAM FM Ltd
27-Apr-23, Electrical Reactive Maintenance ,£990.00,BAM FM Ltd
27-Apr-23, Mechanical Reactive Maintenance ,£990.00,BAM FM Ltd
13-Apr-23, Mechanical Reactive Maintenance ,£983.40,BAM FM Ltd
13-Apr-23, Support Staff-Temporary Staff Wages ,£980.48,Reed Specialist Recruitment Ltd
13-Apr-23, Support Staff-Temporary Staff Wages ,£980.48,Reed Specialist Recruitment Ltd
13-Apr-23, Temp Staff Expenses ,£979.64,Reed Specialist Recruitment Ltd
20-Apr-23, Forensic Fees - General ,£975.19,Redacted
13-Apr-23, Payment for Services ,£975.00,Redacted
27-Apr-23, Forensic Fees - General ,£975.00,Redacted
20-Apr-23, Catering Service ,£974.40,BFS Group Limited t/a Bidvest Foodservice
06-Apr-23, Hired Vehicle & Plant ,£971.71,Arnold Clark Finance Ltd
06-Apr-23, Payment for Services ,£968.40,The Riverside Group Limited
27-Apr-23, Support Staff-Temporary Staff Wages ,£967.36,Reed Specialist Recruitment Ltd
20-Apr-23, Miscellaneous Contributions ,£966.27,Police & Crime Commissioner For Cambridgeshire
20-Apr-23, Payment for Services ,£965.00,Cells Project CIC
13-Apr-23, Cleaning and Domestic Supplies ,£961.06,Arrow County Supplies
13-Apr-23, S/W Licences ,£960.00,Redacted
20-Apr-23, Medical Interventions ,£960.00,Redacted
20-Apr-23, Vehicle Repairs ,£956.92,A P Fleet Services Ltd
27-Apr-23, Mechanical Reactive Maintenance ,£952.42,BAM FM Ltd
27-Apr-23, Mechanical Reactive Maintenance ,£950.40,BAM FM Ltd
27-Apr-23, Electrical Reactive Maintenance ,£945.38,BAM FM Ltd
20-Apr-23, Building Reactive Maintenance ,£943.16,Graham Asset Management Ltd
20-Apr-23, Building Maintenance Contracts ,£941.76,Graham Asset Management Ltd
20-Apr-23, Building Maintenance Contracts ,£941.76,Graham Asset Management Ltd
20-Apr-23, Building Maintenance Contracts ,£941.76,Graham Asset Management Ltd
20-Apr-23, Building Maintenance Contracts ,£941.76,Graham Asset Management Ltd
27-Apr-23, Electrical Reactive Maintenance ,£940.30,BAM FM Ltd
20-Apr-23, Building Reactive Maintenance ,£940.22,Graham Asset Management Ltd
13-Apr-23, Electrical Reactive Maintenance ,£938.28,BAM FM Ltd
13-Apr-23, Forensic Fees - General ,£935.52,Redacted
06-Apr-23, Payments to Other Police Authorities ,£931.74,West Yorkshire Combined Authority (WYCA)
06-Apr-23, Vehicle Parts ,£931.18,Rybrook Cars Ltd ( Volvo )
13-Apr-23, Uniform and Clothing ,£931.14,Outfit Inernational A/S
13-Apr-23, Support Staff-Temporary Staff Wages ,£930.23,Reed Specialist Recruitment Ltd
06-Apr-23, Forensic Fees - General ,£928.06,Redacted
13-Apr-23, Support Staff-Temporary Staff Wages ,£928.04,Reed Specialist Recruitment Ltd
13-Apr-23, Support Staff-Temporary Staff Wages ,£928.04,Reed Specialist Recruitment Ltd
20-Apr-23, Support Staff-Temporary Staff Wages ,£928.04,Reed Specialist Recruitment Ltd
13-Apr-23, Electrical Reactive Maintenance ,£924.00,BAM FM Ltd
13-Apr-23, Support Staff-Temporary Staff Wages ,£923.64,Reed Specialist Recruitment Ltd
20-Apr-23, Technical Equipment ,£920.98,Redacted
13-Apr-23, Support Staff-Temporary Staff Wages ,£919.28,Reed Specialist Recruitment Ltd
27-Apr-23, Forensic Fees - General ,£915.70,Redacted
27-Apr-23, Support Staff-Temporary Staff Wages ,£914.92,Reed Specialist Recruitment Ltd
06-Apr-23, Technical Equipment ,£912.00,Redacted
27-Apr-23, Cleaning and Domestic Supplies ,£911.50,Arrow County Supplies
27-Apr-23, Vehicle Police Equipment ,£910.70,Peli Products (UK)Ltd
06-Apr-23, Vehicle Costs ,£910.61,Liverpool TPS 
06-Apr-23, Payment for Services ,£910.40,PCC For Leicestershire
20-Apr-23, Cleaning and Domestic Supplies ,£907.18,Arrow County Supplies
06-Apr-23, Vehicle Police Equipment ,£906.00,Redacted
06-Apr-23, Vehicle Parts ,£901.58,Halliwell Jones Ltd
27-Apr-23, Lubricants ,£901.10,Euro Car Parts Ltd - Liverpool
20-Apr-23, Vehicle Parts ,£897.85,Halliwell Jones Ltd
27-Apr-23, Mechanical Reactive Maintenance ,£894.34,BAM FM Ltd
27-Apr-23, Mechanical Reactive Maintenance ,£894.29,BAM FM Ltd
13-Apr-23, Building Reactive Maintenance ,£891.00,Graham Asset Management Ltd
20-Apr-23, Building Reactive Maintenance ,£891.00,Graham Asset Management Ltd
20-Apr-23, Technical Equipment ,£890.65,Softcat Plc
13-Apr-23, H/W Purchases ,£888.00,CBC Computer Systems Ltd
27-Apr-23, Uniform and Clothing ,£887.46,ilasco Ltd (Keela International Ltd)
13-Apr-23, Electrical Reactive Maintenance ,£885.06,BAM FM Ltd
06-Apr-23, H/W Purchases ,£879.98,Dell Corporation Ltd
27-Apr-23, Cleaning and Domestic Supplies ,£878.70,Arrow County Supplies
13-Apr-23, Building Reactive Maintenance ,£874.92,Graham Asset Management Ltd
06-Apr-23, Temp Staff Expenses ,£873.09,Reed Specialist Recruitment Ltd
06-Apr-23, Temp Staff Expenses ,£873.09,Reed Specialist Recruitment Ltd
13-Apr-23, Temp Staff Expenses ,£873.09,Reed Specialist Recruitment Ltd
13-Apr-23, Mechanical Reactive Maintenance ,£872.89,BAM FM Ltd
13-Apr-23, Forensic Fees - General ,£871.26,Redacted
06-Apr-23, Payment for Services ,£869.40,Clearway Environmental Services (UK) Limited
06-Apr-23, Forensic Fees - General ,£864.00,Redacted
13-Apr-23, Vehicle Repairs ,£857.17,Halliwell Jones Ltd
13-Apr-23, Vehicle Repairs ,£853.30,Swansway Garages Ltd t/a Swansway Chester Peugeot
20-Apr-23, Building Reactive Maintenance ,£850.50,Graham Asset Management Ltd
13-Apr-23, Building Reactive Maintenance ,£847.08,Graham Asset Management Ltd
13-Apr-23, Forensic Fees - General ,£846.00,Redacted
27-Apr-23, Vehicle Repairs ,£840.00,SunGuard Solar Control Ltd
20-Apr-23, Building Reactive Maintenance ,£834.30,Graham Asset Management Ltd
06-Apr-23, Forensic Fees - General ,£834.00,Redacted
20-Apr-23, Garage Equipment ,£834.00,C & J Leigh
27-Apr-23, Mechanical Reactive Maintenance ,£831.60,BAM FM Ltd
20-Apr-23, Vehicle Repairs ,£828.50,Swansway Garages Ltd t/a Swansway Chester Peugeot
20-Apr-23, Purchase of Police Dogs ,£828.00,Redacted
06-Apr-23, Rates ,£827.21,Liverpool City Council1
20-Apr-23, Rents ,£826.80,Police and Crime Commissioner For Cumbria
20-Apr-23, Support Staff-Temporary Staff Wages ,£825.36,Reed Specialist Recruitment Ltd
13-Apr-23, Electrical Reactive Maintenance ,£825.14,BAM FM Ltd
13-Apr-23, Locksmith Customer Spend ,£825.00,J.G. Eckersall
13-Apr-23, Maintenance of Dogs ,£825.00,TransK9 Dog Transit Boxes
13-Apr-23, Mechanical Reactive Maintenance ,£825.00,BAM FM Ltd
20-Apr-23, Garage Equipment ,£820.74,GSF Car Parts Limited
06-Apr-23, Payment for Services ,£819.74,Mode Training Ltd
13-Apr-23, Temp Staff Expenses ,£817.53,Reed Specialist Recruitment Ltd
20-Apr-23, Hired Vehicle & Plant ,£816.82,Arnold Clark Finance Ltd
20-Apr-23, Hired Vehicle & Plant ,£816.82,Arnold Clark Finance Ltd
20-Apr-23, Hired Vehicle & Plant ,£816.82,Arnold Clark Finance Ltd
13-Apr-23, Electrical Reactive Maintenance ,£816.32,BAM FM Ltd
27-Apr-23, Mechanical Reactive Maintenance ,£810.17,BAM FM Ltd
27-Apr-23, Electrical Reactive Maintenance ,£809.74,BAM FM Ltd
27-Apr-23, Electrical Reactive Maintenance ,£807.65,BAM FM Ltd
13-Apr-23, Payment for Services ,£807.00,Select Business Gifts
20-Apr-23, Building Reactive Maintenance ,£803.16,Graham Asset Management Ltd
13-Apr-23, Vehicle Police Equipment ,£802.80,Unipar Services
13-Apr-23, Uniform and Clothing ,£801.60,Michael Lupton Associates Limited
13-Apr-23, Services & Legal Expenses ,£800.00,Redacted
06-Apr-23, Forensic Fees - General ,£798.00,Redacted
06-Apr-23, Medical Equipment ,£798.00,Vitalograph Ltd
27-Apr-23, Electrical Reactive Maintenance ,£797.75,BAM FM Ltd
20-Apr-23, Building Reactive Maintenance ,£797.34,Graham Asset Management Ltd
06-Apr-23, Cleaning and Domestic Supplies ,£796.75,Arrow County Supplies
13-Apr-23, Building Reactive Maintenance ,£796.42,Graham Asset Management Ltd
03-Apr-23, Building Programmed Maintenance ,£794.40,CLC Contractors Limited
13-Apr-23, Batteries ,£794.23,Redacted
20-Apr-23, Support Staff-Temporary Staff Wages ,£793.56,Reed Specialist Recruitment Ltd
13-Apr-23, Uniform and Clothing ,£791.82,Redacted
20-Apr-23, Capital Asset Clearing A/C Plant & Equipment ,£784.33,Softcat Plc
20-Apr-23, Maintenance of Dogs ,£780.00,TransK9 Dog Transit Boxes
20-Apr-23, Vehicle Repairs ,£779.76,Swansway Garages Ltd t/a Swansway Chester Peugeot
13-Apr-23, Services & Legal Expenses ,£778.26,Redacted
06-Apr-23, Forensic Fees - General ,£773.55,Redacted
13-Apr-23, Electrical Reactive Maintenance ,£773.29,BAM FM Ltd
06-Apr-23, Uniform and Clothing ,£772.20,Michael Lupton Associates Limited
06-Apr-23, Vehicle Repairs ,£771.44,Swansway Garages Ltd t/a Swansway Chester Peugeot
13-Apr-23, Vehicle Repairs ,£769.34,Halliwell Jones Ltd
27-Apr-23, Vehicle Parts ,£769.12,Euro Car Parts Ltd - Liverpool
