Payment Date, Description ,Gross Amount, Supplier Name 
20-Jul-23, Payment for Services ,"£2,048.31",MLR Networks Ltd
06-Jul-23, Uniform and Clothing ,"£2,040.00",Michael Lupton Associates Limited
06-Jul-23, Forensic Fees - General ,"£2,034.00",SOCOTEC UK Ltd
13-Jul-23, Vehicle Repairs ,"£2,023.79",Swansway Garages Ltd t/a Swansway Chester Peugeot
27-Jul-23, Firearms ,"£2,016.00",Redacted
13-Jul-23, Forensic Fees - General ,"£2,013.60",Orchid Cellmark Ltd
20-Jul-23, Training Course Fees ,"£2,000.00",Redacted
20-Jul-23, Services & Legal Expenses ,"£2,000.00",Redacted
27-Jul-23, Services & Legal Expenses ,"£2,000.00",Redacted
27-Jul-23, Conveyance of Prisoners ,"£2,000.00",Arriva Northwest Ltd
27-Jul-23, General Subscriptions ,"£1,980.00",Social & Market Strategic Research Ltd
20-Jul-23, Operational Equipment ,"£1,971.06",Redacted
27-Jul-23, Call Charges ,"£1,950.00",BT Global Services Solutions
27-Jul-23, Vehicle Repairs ,"£1,944.82",Rybrook Cars Ltd ( Chester)
26-Jul-23, Direct Transport Costs ,"£1,929.87",Allstar
13-Jul-23, Building Reactive Maintenance ,"£1,927.30",Graham Asset Management Ltd
20-Jul-23, Vehicle Repairs ,"£1,912.03",Arnold Clark Finance Ltd
27-Jul-23, Rates ,"£1,909.00",Knowsley MBC
06-Jul-23, Operational Equipment ,"£1,901.40",Ultimat Defence Limited
13-Jul-23, Training Course Fees ,"£1,900.00",Liverpool John Moores University
27-Jul-23, Training Course Fees ,"£1,896.00",City of London Police
05-Jul-23, Direct Transport Costs ,"£1,881.55",Allstar
20-Jul-23, Hired Vehicle & Plant ,"£1,879.20",Redacted
13-Jul-23, Forensic Fees - General ,"£1,878.00",Redacted
20-Jul-23, Payment for Services ,"£1,872.00",Redacted
27-Jul-23, Cleaning and Domestic Supplies ,"£1,861.44",Arrow County Supplies
13-Jul-23, Technical Equipment ,"£1,852.80",Redacted
06-Jul-23, Support Staff Recruitment Advertisements ,"£1,848.00",Thirty Three LLP
13-Jul-23, Building Reactive Maintenance ,"£1,836.00",Graham Asset Management Ltd
20-Jul-23, Service Charges ,"£1,836.00",Coggin Sustainable Office Solutions Limited
27-Jul-23, Comp. Operations ,"£1,820.75",Virgin Media Ltd 
27-Jul-23, Comp. Operations ,"£1,820.75",Virgin Media Ltd 
06-Jul-23, Printing Stationery & Office Exps. ,"£1,820.40",ACS Business Supplies Ltd
20-Jul-23, Operational Equipment ,"£1,819.80",Michael Lupton Associates Limited
20-Jul-23, Uniform and Clothing ,"£1,804.15",Cooneen At Work Limited
27-Jul-23, Services & Legal Expenses ,"£1,800.00",Redacted
06-Jul-23, Payment for Services ,"£1,783.86",Marten Walsh Cherer
13-Jul-23, Cleaning and Domestic Supplies ,"£1,778.56",Arrow County Supplies
27-Jul-23, Rates ,"£1,771.00",Wirral MBC
13-Jul-23, Services & Legal Expenses ,"£1,750.00",Redacted
27-Jul-23, Protective Clothing ,"£1,743.91",Elis UK
06-Jul-23, Vehicle Repairs ,"£1,730.14",Halliwell Jones Ltd
13-Jul-23, S/W Licences ,"£1,700.00",ForceMapping Ltd
27-Jul-23, Forensic Fees - General ,"£1,695.74",WA Products (UK) Ltd t/a SceneSafe
20-Jul-23, Support Staff-Temporary Staff Wages ,"£1,680.43",Red Snapper Recruitment Limited
13-Jul-23, General Subscriptions ,"£1,680.00",PS Administration Ltd (T/A XPS Administration)
13-Jul-23, Specialist Advice ,"£1,680.00",Harper Shaw Investigation Consultants Ltd
13-Jul-23, Horticultural Maintenance ,"£1,674.00",Countrywide Grounds Maintenance Ltd
27-Jul-23, Equipment for prisoners ,"£1,656.00",WA Products (UK) Ltd t/a SceneSafe
20-Jul-23, Uniform and Clothing ,"£1,655.04",M C Products UK Ltd
06-Jul-23, Forensic Fees - General ,"£1,642.80",WA Products (UK) Ltd t/a SceneSafe
06-Jul-23, Vehicle Repairs ,"£1,640.23",Halliwell Jones Ltd
27-Jul-23, Waste Disposal ,"£1,630.01",Shred Station Ltd
27-Jul-23, Support Staff-Temporary Staff Wages ,"£1,625.88",Hays Specialist Recruitment Ltd
27-Jul-23, Support Staff-Temporary Staff Wages ,"£1,625.88",Hays Specialist Recruitment Ltd
27-Jul-23, Support Staff-Temporary Staff Wages ,"£1,625.88",Hays Specialist Recruitment Ltd
13-Jul-23, Vehicle Parts ,"£1,625.00",Hyundai Motor UK Ltd
20-Jul-23, Forensic Fees - General ,"£1,620.00",Hamilton Sales & Service UK Ltd
06-Jul-23, Mobiles-rental ,"£1,600.00",Redacted
27-Jul-23, Training Course Fees ,"£1,584.00",NW RFCA
13-Jul-23, Vehicle Costs ,"£1,580.02",Halliwell Jones Ltd
06-Jul-23, Purchase of Horses ,"£1,575.60",Village Saddlery (Yalcraft)
13-Jul-23, Training Course Fees ,"£1,561.68",College of Policing Limited
06-Jul-23, Support Staff-Temporary Staff Wages ,"£1,560.00",Grayce Group Limited
06-Jul-23, Rates ,"£1,547.00",St Helens MBC
13-Jul-23, Vehicle Repairs ,"£1,545.02",Peoples Liverpool Limited
06-Jul-23, Payment for Services ,"£1,544.40",Clearway Environmental Services (UK) Limited
13-Jul-23, Vehicle Repairs ,"£1,535.39",Vision Unique Equipment Ltd
13-Jul-23, Telecommunications ,"£1,526.82",Avoira Limited
27-Jul-23, Payment for Services ,"£1,524.00",PSL Print Management Ltd
06-Jul-23, Payments to Other Police Authorities ,"£1,522.87",GMCA (PCC for Greater Manchester)
06-Jul-23, Capital Asset Clearing A/c Intangibles ,"£1,500.60",Softcat Plc
20-Jul-23, Training Course Fees ,"£1,498.00",College of Policing Limited
06-Jul-23, Forensic Fees - General ,"£1,490.40",Eurofins Forensic Services Ltd
13-Jul-23, Support Staff-Temporary Staff Wages ,"£1,489.16",Red Snapper Recruitment Limited
13-Jul-23, Service Charges ,"£1,485.00",BAM FM Ltd
06-Jul-23, Capital Asset Clearing A/C Plant & Equipment ,"£1,475.30",Softcat Plc
20-Jul-23, Technical Equipment ,"£1,464.00",Redacted
13-Jul-23, Catering Service ,"£1,459.60",BFS Group Limited t/a Bidvest Foodservice
13-Jul-23, Support Staff Recruitment Advertisements ,"£1,434.00",The Law Society
20-Jul-23, Cleaning and Domestic Supplies ,"£1,426.26",Arrow County Supplies
27-Jul-23, Cleaning and Domestic Supplies ,"£1,426.26",Arrow County Supplies
13-Jul-23, Training Course Fees ,"£1,400.00",Uclan (University Of Central Lancashire)
17-Jul-23, Services and Legal Expenses ,"£1,389.00",HM Courts & Tribunals Service
27-Jul-23, Rates ,"£1,385.00",Wirral MBC
27-Jul-23, Service Charges ,"£1,375.00",North Birkenhead Development Trust Ltd
27-Jul-23, Support Staff-Temporary Staff Wages ,"£1,350.00",OH Medical Recruitment Ltd
27-Jul-23, Medical Fees ,"£1,350.00",OH Medical Recruitment Ltd
20-Jul-23, Uniform and Clothing ,"£1,349.41",Try & Lilly Ltd
27-Jul-23, Services & Legal Expenses ,"£1,305.00",Redacted
27-Jul-23, Support Staff-Temporary Staff Wages ,"£1,300.70",Hays Specialist Recruitment Ltd
13-Jul-23, Support Staff-Temporary Staff Wages ,"£1,297.90",Red Snapper Recruitment Limited
13-Jul-23, Forensic Fees - General ,"£1,296.00",Police and Crime Commissioner For Lancashire
27-Jul-23, Training Course Fees ,"£1,281.00",City of London Police
27-Jul-23, Payment for Services ,"£1,279.20",Redacted
27-Jul-23, Vehicle Costs ,"£1,277.30",Lookers Motor Group Limited t/a Lookers Liverpool
20-Jul-23, Training Course Fees ,"£1,270.50",Skills For Justice Awards Ltd
13-Jul-23, Printing Stationery & Office Exps. ,"£1,269.58",Redacted
27-Jul-23, Uniform and Clothing ,"£1,268.76",M C Products UK Ltd
27-Jul-23, Service Charges ,"£1,267.05",Portakabin Limited
13-Jul-23, Event Costs ,"£1,264.33",Jockey Club Racecourses Limited
06-Jul-23, Fuel Pump Repairs ,"£1,260.00",LCM Environmental Services Limited
13-Jul-23, Forensic Fees - General ,"£1,258.74",Softcat Plc
20-Jul-23, Hired Vehicle & Plant ,"£1,250.26",Arnold Clark Finance Ltd
20-Jul-23, Services & Legal Expenses ,"£1,250.00",Redacted
06-Jul-23, Uniform Casual User Mileage ,"£1,248.00",Grayce Group Limited
20-Jul-23, Consultants Fees ,"£1,246.22",Redacted
20-Jul-23, Batteries ,"£1,244.38",GSF Car Parts Limited
06-Jul-23, Mechanical Reactive Maintenance ,"£1,243.97",BAM FM Ltd
20-Jul-23, Furniture Purchases ,"£1,241.42",Online Ergonomics Ltd
27-Jul-23, Hired Vehicle & Plant ,"£1,230.43",Arnold Clark Finance Ltd
13-Jul-23, Support Staff-Temporary Staff Wages ,"£1,229.58",Red Snapper Recruitment Limited
13-Jul-23, Hired Vehicle & Plant ,"£1,222.03",Arnold Clark Finance Ltd
20-Jul-23, Hired Vehicle & Plant ,"£1,222.03",Arnold Clark Finance Ltd
20-Jul-23, Hired Vehicle & Plant ,"£1,222.03",Arnold Clark Finance Ltd
20-Jul-23, Hired Vehicle & Plant ,"£1,222.03",Arnold Clark Finance Ltd
20-Jul-23, Hired Vehicle & Plant ,"£1,222.03",Arnold Clark Finance Ltd
06-Jul-23, Forensic Fees - General ,"£1,213.77",WA Products (UK) Ltd t/a SceneSafe
13-Jul-23, Tyres & Tubes ,"£1,208.74",Michelin Tyre PLC
13-Jul-23, Forensic Fees - General ,"£1,206.90",Orchid Cellmark Ltd
27-Jul-23, Training Course Fees ,"£1,206.00",Professional Development Group t/a Government Events
20-Jul-23, Medical Specialist ,"£1,200.00",Redacted
20-Jul-23, Medical Specialist ,"£1,200.00",Redacted
20-Jul-23, Training Course Fees ,"£1,200.00",Firebrand Training Ltd
27-Jul-23, Medical Specialist ,"£1,200.00",Redacted
27-Jul-23, Ex Gratia Payments ,"£1,195.00",Redacted
20-Jul-23, Forensic Fees - General ,"£1,194.00",Redacted
20-Jul-23, Cleaning and Domestic Supplies ,"£1,193.88",Arrow County Supplies
06-Jul-23, Training Course Fees ,"£1,190.00",That Bournemouth Little Hotel Limited t/a Hampton by Hilton Bournemouth
27-Jul-23, Payment for Services ,"£1,188.00",Redacted
27-Jul-23, Furniture Purchases ,"£1,186.80",Bennett Workplace Solutions Limited
20-Jul-23, Medical Equipment ,"£1,186.20",Redacted
06-Jul-23, Payment for Services ,"£1,175.04",WA Products (UK) Ltd t/a SceneSafe
06-Jul-23, Forensic Fees - General ,"£1,173.17",RS Components
13-Jul-23, Cleaning and Domestic Supplies ,"£1,173.05",Arrow County Supplies
13-Jul-23, Training Course Fees ,"£1,172.00",National Crime Agency (NCA)
20-Jul-23, Capital Asset Clearing A/C Plant & Equipment ,"£1,169.82",Chadwicks (Liverpool) Ltd
06-Jul-23, H/W Purchases ,"£1,165.98",Dell Corporation Ltd
06-Jul-23, H/W Purchases ,"£1,165.98",Dell Corporation Ltd
13-Jul-23, H/W Purchases ,"£1,165.98",Dell Corporation Ltd
20-Jul-23, H/W Purchases ,"£1,165.98",Dell Corporation Ltd
20-Jul-23, H/W Purchases ,"£1,165.98",Dell Corporation Ltd
20-Jul-23, H/W Purchases ,"£1,165.98",Dell Corporation Ltd
20-Jul-23, H/W Purchases ,"£1,165.98",Dell Corporation Ltd
27-Jul-23, H/W Purchases ,"£1,165.98",Dell Corporation Ltd
13-Jul-23, Training Course Fees ,"£1,164.80",College of Policing Limited
13-Jul-23, Uniform and Clothing ,"£1,164.00",Garmentec Group Ltd
06-Jul-23, Vehicle Repairs ,"£1,160.72",Halliwell Jones Ltd
06-Jul-23, Forensic Fees - General ,"£1,156.91",RW Badland Ltd
06-Jul-23, Training Course Fees ,"£1,150.00",GMCA (PCC for Greater Manchester)
06-Jul-23, Forensic Fees - General ,"£1,145.02",WA Products (UK) Ltd t/a SceneSafe
20-Jul-23, Support Staff Recruitment Advertisements ,"£1,142.40",Haymarket Media Group Ltd
20-Jul-23, Vehicle Modifications ,"£1,128.00",SunGuard Solar Control Ltd
06-Jul-23, Capital Asset Clearing A/C Plant & Equipment ,"£1,124.06",Vohkus Limited
20-Jul-23, Vehicle Repairs ,"£1,122.00",A P Fleet Services Ltd
20-Jul-23, Vehicle Repairs ,"£1,122.00",A P Fleet Services Ltd
27-Jul-23, Support Staff-Temporary Staff Wages ,"£1,120.28",Red Snapper Recruitment Limited
13-Jul-23, Garage Equipment ,"£1,110.00",Heywood Electrical & Son Ltd
20-Jul-23, Payment for Services ,"£1,102.46",SRCL Ltd
06-Jul-23, Vets Fees ,"£1,092.28",The Dales Veterinary Practice
13-Jul-23, Uniform and Clothing ,"£1,092.00",Ballyclare Ltd
13-Jul-23, Electrical Reactive Maintenance ,"£1,090.03",BAM FM Ltd
06-Jul-23, General Subscriptions ,"£1,080.00",Buddi Limited
13-Jul-23, Medical Fees ,"£1,080.00",Redacted
13-Jul-23, Medical Fees ,"£1,080.00",Redacted
27-Jul-23, Medical Fees ,"£1,080.00",Redacted
27-Jul-23, Medical Fees ,"£1,080.00",Redacted
27-Jul-23, Forensic Fees - General ,"£1,080.00",Orchid Cellmark Ltd
13-Jul-23, Building Reactive Maintenance ,"£1,079.40",Graham Asset Management Ltd
06-Jul-23, Electrical Reactive Maintenance ,"£1,071.84",BAM FM Ltd
20-Jul-23, Forensic Fees - General ,"£1,064.40",DTec International Ltd
13-Jul-23, Building Reactive Maintenance ,"£1,049.58",Graham Asset Management Ltd
20-Jul-23, Capital Asset Clearing A/C Plant & Equipment ,"£1,045.78",Softcat Plc
06-Jul-23, Equipment for prisoners ,"£1,035.95",Redacted
20-Jul-23, Fuel Pump Repairs ,"£1,032.00",LCM Environmental Services Limited
13-Jul-23, Services & Legal Expenses ,"£1,027.20",Redacted
27-Jul-23, Vehicle Repairs ,"£1,022.58",Peoples Liverpool Limited
13-Jul-23, Hired Vehicle & Plant ,"£1,011.40",West Wallasey Car Hire Ltd
20-Jul-23, Comp. Consumeables ,"£1,011.39",Currys Group Limited t/a Currys Business
20-Jul-23, Vehicle Parts ,"£1,004.41",Stellantis &You UK Limited t/a Stellantis &You Sales & Services
06-Jul-23, Furniture Purchases ,"£1,003.86",Flexiform Business Furniture Limited
06-Jul-23, Electrical Reactive Maintenance ,"£1,002.98",BAM FM Ltd
13-Jul-23, Services & Legal Expenses ,"£1,000.00",Redacted
13-Jul-23, Services & Legal Expenses ,"£1,000.00",Redacted
27-Jul-23, Services & Legal Expenses ,"£1,000.00",Redacted
20-Jul-23, Forensic Fees - General ,£999.68,Scan Computers International
06-Jul-23, Services & Legal Expenses ,£998.40,Redacted
06-Jul-23, Electrical Reactive Maintenance ,£990.00,BAM FM Ltd
20-Jul-23, Vehicle Costs ,£976.87,Lookers Motor Group Limited t/a Lookers Liverpool
13-Jul-23, Vehicle Parts ,£976.32,Halliwell Jones Ltd
13-Jul-23, Hired Vehicle & Plant ,£971.71,Arnold Clark Finance Ltd
20-Jul-23, Uniform and Clothing ,£970.61,Cooneen At Work Limited
20-Jul-23, Payments to Other Police Authorities ,£970.50,Police and Crime Commissioner For Lancashire
06-Jul-23, Electrical Reactive Maintenance ,£966.59,BAM FM Ltd
20-Jul-23, Consultants Fees ,£960.00,Redacted
06-Jul-23, Postages ,£952.20,Toye Kenning & Spencer
13-Jul-23, Forensic Fees - General ,£951.07,WA Products (UK) Ltd t/a SceneSafe
27-Jul-23, Forensic Fees - General ,£950.88,Helix Operations Ltd
06-Jul-23, Training Course Fees ,£948.00,CJS Event Solutions
27-Jul-23, Firearms ,£942.00,Redacted
27-Jul-23, Vehicle Police Equipment ,£936.00,Redacted
06-Jul-23, Vehicle Repairs ,£935.88,Arnold Clark Finance Ltd
06-Jul-23, Electrical Reactive Maintenance ,£933.84,BAM FM Ltd
20-Jul-23, Vehicle Repairs ,£933.73,Halfords Ltd
20-Jul-23, Tyres & Tubes ,£932.40,Michelin Tyre PLC
20-Jul-23, Operational Equipment ,£926.64,Michael Lupton Associates Limited
20-Jul-23, Stable Requirements ,£924.50,CG Services Cheshire Limited t/a Barnyard Pet & Equestrian Supplies
06-Jul-23, Payment for Services ,£924.30,Clearway Environmental Services (UK) Limited
06-Jul-23, Payment for Services ,£920.00,Bridge Chapel Centre
20-Jul-23, Domestic Services Equipment ,£911.97,Nisbets
06-Jul-23, H/W Purchases ,£910.80,CBC Computer Systems Ltd
13-Jul-23, Support Staff-Temporary Staff Wages ,£901.69,Red Snapper Recruitment Limited
20-Jul-23, Support Staff-Temporary Staff Wages ,£901.69,Red Snapper Recruitment Limited
06-Jul-23, Promotional Advertising ,£900.00,Select Business Gifts
06-Jul-23, Operational Equipment ,£900.00,Von Wolf Sport & Service Dog Equipment Ltd
06-Jul-23, Training Course Fees ,£900.00,Trading at the Bluecoat
13-Jul-23, Medical Fees ,£900.00,Redacted
13-Jul-23, Medical Fees ,£900.00,Redacted
13-Jul-23, Medical Fees ,£900.00,Redacted
13-Jul-23, Ex Gratia Payments ,£900.00,Redacted
20-Jul-23, Capital Asset Clearing A/c Intangibles ,£900.00,Infrasys Ltd
27-Jul-23, Medical Specialist ,£900.00,UrOnyx Ltd
27-Jul-23, Medical Specialist ,£900.00,UrOnyx Ltd
27-Jul-23, Medical Specialist ,£900.00,UrOnyx Ltd
13-Jul-23, Furniture Purchases ,£896.82,Custom Group Ltd
27-Jul-23, Technical Equipment ,£887.40,Redacted
06-Jul-23, Mechanical Reactive Maintenance ,£886.13,BAM FM Ltd
06-Jul-23, Catering Service ,£881.58,BFS Group Limited t/a Bidvest Foodservice
13-Jul-23, Building Reactive Maintenance ,£880.82,Graham Asset Management Ltd
27-Jul-23, Hired Vehicle & Plant ,£872.97,Arnold Clark Finance Ltd
06-Jul-23, Forensic Fees - General ,£870.00,Orchid Cellmark Ltd
20-Jul-23, Forensic Fees - General ,£864.00,Orchid Cellmark Ltd
13-Jul-23, Vets Fees ,£860.58,The Dales Veterinary Practice
06-Jul-23, Cleaning and Domestic Supplies ,£858.67,Arrow County Supplies
06-Jul-23, Vehicle Costs ,£855.41,Halliwell Jones Ltd
20-Jul-23, Payments to Other Police Authorities ,£854.64,West Mercia Police & Crime Commissioner
20-Jul-23, Forensic Fees - General ,£849.60,WA Products (UK) Ltd t/a SceneSafe
27-Jul-23, Catering Service ,£843.70,Trading at the Bluecoat
13-Jul-23, Training Course Fees ,£840.00,British Transport Police
20-Jul-23, Stable Requirements ,£840.00,Ivan Stockdale Limited
27-Jul-23, Refreshments ,£840.00,Christ Church Walton Breck
13-Jul-23, Uniform and Clothing ,£834.14,Alt Berg Ltd
06-Jul-23, Consultants Fees ,£828.01,The Big Word
06-Jul-23, Hired Vehicle & Plant ,£825.22,Arnold Clark Finance Ltd
13-Jul-23, Training Course Fees ,£820.00,University of Cumbria
13-Jul-23, Building Reactive Maintenance ,£817.44,Graham Asset Management Ltd
06-Jul-23, Forensic Fees - General ,£815.18,WA Products (UK) Ltd t/a SceneSafe
13-Jul-23, Building Reactive Maintenance ,£813.61,Graham Asset Management Ltd
06-Jul-23, Uniform and Clothing ,£810.00,Redacted
06-Jul-23, Forensic Fees - General ,£810.00,WA Products (UK) Ltd t/a SceneSafe
06-Jul-23, Technical Equipment ,£807.04,Redacted
13-Jul-23, Building Reactive Maintenance ,£807.02,Graham Asset Management Ltd
20-Jul-23, Tyres & Tubes ,£804.38,Michelin Tyre PLC
20-Jul-23, Hired Vehicles ,£801.00,West Wallasey Car Hire Ltd
13-Jul-23, Cleaning and Domestic Supplies ,£795.84,Arrow County Supplies
06-Jul-23, Vets Fees ,£792.00,The Dales Veterinary Practice
20-Jul-23, Uniform and Clothing ,£788.52,Intramark Limited
27-Jul-23, Building Programmed Maintenance ,£784.88,Lucion Environmental Ltd
13-Jul-23, Mechanical Reactive Maintenance ,£779.34,BAM FM Ltd
13-Jul-23, Building Reactive Maintenance ,£778.75,Graham Asset Management Ltd
06-Jul-23, Mechanical Reactive Maintenance ,£772.20,BAM FM Ltd
13-Jul-23, Cleaning and Domestic Supplies ,£769.82,Arrow County Supplies
13-Jul-23, Services & Legal Expenses ,£766.00,Redacted
06-Jul-23, Vehicle Parts ,£765.55,Liverpool TPS 
20-Jul-23, Forensic Fees - General ,£765.00,WA Products (UK) Ltd t/a SceneSafe
06-Jul-23, Mechanical Reactive Maintenance ,£761.47,BAM FM Ltd
06-Jul-23, Payment for Services ,£760.50,Clearway Environmental Services (UK) Limited
20-Jul-23, Vehicle Police Equipment ,£757.86,Redacted
06-Jul-23, Medical Fees ,£750.00,Redacted
06-Jul-23, Vehicle Parts ,£743.59,Stellantis &You UK Limited t/a Stellantis &You Sales & Services
13-Jul-23, Vehicle Parts ,£737.45,Stellantis &You UK Limited t/a Stellantis &You Sales & Services
27-Jul-23, Forensic Fees - General ,£736.80,Orchid Cellmark Ltd
13-Jul-23, Building Reactive Maintenance ,£734.30,Graham Asset Management Ltd
13-Jul-23, Consumables ,£733.55,Wurth Uk Ltd
20-Jul-23, Vehicle Modifications ,£732.00,A P Fleet Services Ltd
20-Jul-23, Vehicle Repairs ,£725.70,A P Fleet Services Ltd
06-Jul-23, Vehicle Parts ,£725.20,Stellantis &You UK Limited t/a Stellantis &You Sales & Services
06-Jul-23, Payment for Services ,£725.00,National Crime Agency (NCA)
20-Jul-23, Forensic Fees - General ,£721.80,Hamilton Sales & Service UK Ltd
06-Jul-23, Forensic Fees - General ,£720.00,Orchid Cellmark Ltd
27-Jul-23, Medical Counselling ,£720.00,Redacted
06-Jul-23, Forensic Fees - General ,£719.28,WA Products (UK) Ltd t/a SceneSafe
20-Jul-23, Photo & Tech Projects ,£718.39,Warehouse Express Ltd t/a Wex Photographic
20-Jul-23, Hired Vehicles ,£717.60,West Wallasey Car Hire Ltd
13-Jul-23, Vehicle Parts ,£717.34,Liverpool TPS 
20-Jul-23, Intermediary Costs ,£716.94,Redacted
27-Jul-23, Rents ,£712.50,Liverpool City Council1
06-Jul-23, Printing Stationery & Office Exps. ,£711.36,Redacted
27-Jul-23, Firearms ,£710.98,Redacted
20-Jul-23, Support Staff-Temporary Staff Wages ,£710.42,Red Snapper Recruitment Limited
27-Jul-23, Support Staff-Temporary Staff Wages ,£710.42,Red Snapper Recruitment Limited
20-Jul-23, Hired Vehicles ,£710.40,West Wallasey Car Hire Ltd
27-Jul-23, Printing Stationery & Office Exps. ,£709.20,ACS Business Supplies Ltd
13-Jul-23, Intermediary Costs ,£706.64,Redacted
27-Jul-23, Vehicle Parts ,£703.51,Liverpool TPS 
06-Jul-23, Intermediary Costs ,£701.80,Redacted
27-Jul-23, Data Network ,£700.00,BT Global Services Solutions
13-Jul-23, Building Reactive Maintenance ,£698.78,Graham Asset Management Ltd
27-Jul-23, Comp. Consumeables ,£696.62,SCC Specialist Computer Centres PLC
27-Jul-23, Forensic Fees - General ,£691.74,WA Products (UK) Ltd t/a SceneSafe
13-Jul-23, H/W Purchases ,£690.98,Dell Corporation Ltd
13-Jul-23, H/W Purchases ,£690.98,Dell Corporation Ltd
27-Jul-23, H/W Purchases ,£690.98,Dell Corporation Ltd
13-Jul-23, Intermediary Costs ,£690.49,Redacted
13-Jul-23, Support Staff-Temporary Staff Wages ,£690.30,Hays Specialist Recruitment Ltd
06-Jul-23, Training Course Fees ,£690.00,Smart Training Solutions (UK) Ltd
13-Jul-23, Training Course Fees ,£690.00,National Crime Agency (NCA)
20-Jul-23, Cleaning and Domestic Supplies ,£686.93,Arrow County Supplies
05-Jul-23, Direct Transport Costs ,£686.04,Allstar
13-Jul-23, Forensic Fees - General ,£682.80,WA Products (UK) Ltd t/a SceneSafe
20-Jul-23, Printing Stationery & Office Exps. ,£682.80,Manutan
20-Jul-23, Vehicle Parts ,£681.49,Stellantis &You UK Limited t/a Stellantis &You Sales & Services
20-Jul-23, Vehicle Parts ,£679.14,Honda (U.K.)
27-Jul-23, Vehicle Parts ,£679.03,Liverpool TPS 
20-Jul-23, Support Staff-Temporary Staff Wages ,£677.90,Hays Specialist Recruitment Ltd
13-Jul-23, Building Reactive Maintenance ,£672.43,Graham Asset Management Ltd
27-Jul-23, Support Staff-Temporary Staff Wages ,£672.36,Hays Specialist Recruitment Ltd
06-Jul-23, Prisoner Meals ,£666.90,BFS Group Limited t/a Bidvest Foodservice
13-Jul-23, Forensic Fees - General ,£660.00,Orchid Cellmark Ltd
13-Jul-23, H/W Purchases ,£659.94,CBC Computer Systems Ltd
13-Jul-23, Vehicle Parts ,£659.47,Stellantis &You UK Limited t/a Stellantis &You Sales & Services
06-Jul-23, Technical Equipment ,£656.40,Redacted
06-Jul-23, Payment for Services ,£656.40,Clarity Information Solutions Ltd
06-Jul-23, Uniform and Clothing ,£655.79,Try & Lilly Ltd
27-Jul-23, Call Charges ,£649.99,BT Global Services Solutions
20-Jul-23, Hired Vehicle & Plant ,£646.13,Arnold Clark Finance Ltd
12-Jul-23, Direct Transport Costs ,£637.53,Allstar
27-Jul-23, Forensic Fees - General ,£633.60,Orchid Cellmark Ltd
20-Jul-23, Vehicle Parts ,£632.35,Ford Motor Company T/A Ford Parts Plus
27-Jul-23, Tyres & Tubes ,£631.73,Michelin Tyre PLC
27-Jul-23, Payment for Services ,£630.00,Ghisallo Ltd
06-Jul-23, Vehicle Parts ,£628.56,Liverpool TPS 
13-Jul-23, Vehicle Repairs ,£627.65,Swansway Garages Ltd t/a Swansway Chester Peugeot
13-Jul-23, Training Course Fees ,£624.00,The Investigator Conferences & Publishing Ltd
13-Jul-23, Miscellaneous Contributions ,£624.00,Lavat Consulting Ltd T/A PSTAX
13-Jul-23, Furniture Purchases ,£624.00,Gresham Office Furniture Ltd
13-Jul-23, Building Reactive Maintenance ,£622.62,Graham Asset Management Ltd
06-Jul-23, Vehicle Parts ,£621.60,Liverpool TPS 
13-Jul-23, Vehicle Parts ,£621.54,Lookers Motor Group Limited t/a Lookers Liverpool
27-Jul-23, Vehicle Parts ,£621.54,Lookers Motor Group Limited t/a Lookers Liverpool
13-Jul-23, Car Washing - Purchase of Equipment ,£621.38,T & P Williams Ltd T/a Autosmart
13-Jul-23, Vehicle Parts ,£621.36,Liverpool TPS 
06-Jul-23, Hired Vehicle & Plant ,£618.58,Arnold Clark Finance Ltd
20-Jul-23, Hired Vehicle & Plant ,£618.58,Arnold Clark Finance Ltd
20-Jul-23, Hired Vehicle & Plant ,£618.58,Arnold Clark Finance Ltd
27-Jul-23, Hired Vehicle & Plant ,£618.58,Arnold Clark Finance Ltd
06-Jul-23, Operational Equipment ,£617.76,Michael Lupton Associates Limited
06-Jul-23, Mechanical Reactive Maintenance ,£614.46,BAM FM Ltd
06-Jul-23, Payment for Services ,£600.00,Bridge Chapel Centre
13-Jul-23, Medical Counselling ,£600.00,Redacted
05-Jul-23, Services & Legal Expenses ,£600.00,Redacted
13-Jul-23, Vehicle Repairs ,£597.60,A P Fleet Services Ltd
13-Jul-23, Operational Equipment ,£597.30,Redacted
13-Jul-23, Mechanical Reactive Maintenance ,£594.00,BAM FM Ltd
06-Jul-23, Mechanical Reactive Maintenance ,£593.95,BAM FM Ltd
27-Jul-23, Iron Mountain & Other Storage Charges ,£592.40,Iron Mountain (UK) PLC
20-Jul-23, Catering Service ,£591.46,BFS Group Limited t/a Bidvest Foodservice
27-Jul-23, Vehicle Parts ,£591.31,Ford Motor Company T/A Ford Parts Plus
20-Jul-23, Purchase of Horses ,£590.00,North West Farrier Services Ltd
20-Jul-23, Operational Equipment ,£588.95,Michael Lupton Associates Limited
27-Jul-23, Forensic Fees - General ,£587.64,Redacted
27-Jul-23, Medical Counselling ,£585.00,Redacted
06-Jul-23, Vehicle Parts ,£584.93,Stellantis &You UK Limited t/a Stellantis &You Sales & Services
06-Jul-23, Uniform and Clothing ,£583.63,Try & Lilly Ltd
