Payment Date, Description ,Gross Amount, Supplier Name 
30-Nov-23, Tyres & Tubes ,"£1,098.08",Michelin Tyre PLC
16-Nov-23, Forensic Fees - Specialist ,"£1,090.56",Redacted
16-Nov-23, Forensic Fees - Specialist ,"£1,089.00",Redacted
16-Nov-23, Comp. Consumeables ,"£1,086.34",SCC Specialist Computer Centres PLC
23-Nov-23, Mechanical Reactive Maintenance ,"£1,086.08",BAM FM Ltd
08-Nov-23, Direct Transport Costs ,"£1,080.31",Allstar
16-Nov-23, Support Staff-Temporary Staff Wages ,"£1,080.00",Adecco UK Limited
30-Nov-23, Services & Legal Expenses ,"£1,080.00",Redacted
30-Nov-23, Hired Vehicle & Plant ,"£1,078.08",Arnold Clark Finance Ltd
02-Nov-23, S/W Licences ,"£1,074.49",Omniplex (Group) Limited
16-Nov-23, S/W Licences ,"£1,071.86",Softcat Plc
23-Nov-23, Waste Disposal ,"£1,071.84",SRCL Ltd
02-Nov-23, Electrical Reactive Maintenance ,"£1,071.18",BAM FM Ltd
30-Nov-23, Training Course Fees ,"£1,067.00",GMCA-GMP
16-Nov-23, Cleaning and Domestic Supplies ,"£1,060.01",Arrow County Supplies
30-Nov-23, Support Staff-Temporary Staff Wages ,"£1,056.60",Red Snapper Recruitment Limited
16-Nov-23, H/W Purchases ,"£1,050.26",Softcat Plc
30-Nov-23, Forensic Fees - Specialist ,"£1,048.44",Redacted
02-Nov-23, Rates ,"£1,047.00",Liverpool City Council
02-Nov-23, Vehicle Repairs ,"£1,037.48",Swansway Garages Ltd t/a Swansway Chester Peugeot
30-Nov-23, S/W Licences ,"£1,028.40",CBC Computer Systems Ltd
30-Nov-23, Vehicle Modifications ,"£1,027.20",Car and Commercial Solutions Ltd
16-Nov-23, Printing Stationery & Office Exps. ,"£1,017.36",ACS Business Supplies Ltd
30-Nov-23, Vehicle Repairs ,"£1,015.26",Peoples Liverpool Limited
23-Nov-23, Vehicle Repairs ,"£1,012.75",Halfords Ltd
02-Nov-23, Medical Specialist ,"£1,008.00",Redacted
16-Nov-23, Vehicle Costs ,"£1,006.50",National Windscreens (Replacements) Limited
23-Nov-23, Vehicle Parts ,"£1,000.58",Lookers Motor Group Limited t/a Lookers Liverpool
02-Nov-23, Services & Legal Expenses ,"£1,000.00",Redacted
30-Nov-23, Services & Legal Expenses ,"£1,000.00",Redacted
23-Nov-23, Vehicle Parts ,£999.92,Halliwell Jones Ltd
16-Nov-23, Forensic Fees - Specialist ,£996.60,Redacted
02-Nov-23, Payment for Services ,£994.50,Clearway Environmental Services (UK) Limited
02-Nov-23, Vehicle Repairs ,£990.00,Top Gear Transmissions Liverpool Ltd
16-Nov-23, Technical Equipment ,£988.70,RS Components
09-Nov-23, Refreshments ,£988.00,Out To Lunch Liverpool Ltd
16-Nov-23, Technical Equipment ,£985.98,Redacted
16-Nov-23, Technical Equipment ,£985.98,Redacted
02-Nov-23, Forensic Fees - General ,£985.30,Fisher Scientific UK Ltd
30-Nov-23, Locksmith Reactive Maintenance ,£983.09,Graham Asset Management Ltd
30-Nov-23, Vehicle Repairs ,£978.62,Rybrook Cars Ltd ( Chester)
02-Nov-23, Forensic Fees - Specialist ,£973.77,Redacted
16-Nov-23, Forensic Fees - General ,£973.56,North England Laboratory Suppliers Ltd
16-Nov-23, Mechanical Reactive Maintenance ,£972.28,BAM FM Ltd
30-Nov-23, Tyres & Tubes ,£972.00,Halliwell Jones Ltd
02-Nov-23, Hired Vehicle & Plant ,£971.71,Arnold Clark Finance Ltd
30-Nov-23, Hired Vehicle & Plant ,£971.71,Arnold Clark Finance Ltd
30-Nov-23, Consultants Fees ,£970.50,Redacted
16-Nov-23, Fuel Pump Repairs ,£969.20,LCM Environmental Services Limited
30-Nov-23, Vehicle Repairs ,£966.61,Halliwell Jones Ltd
30-Nov-23, Vehicle Parts ,£963.43,Hyundai Motor UK Ltd
23-Nov-23, Payment for Services ,£962.00,Leigh Sports Village Ltd
02-Nov-23, Vehicle Repairs ,£959.86,Rybrook Cars Ltd ( Chester)
16-Nov-23, Consultants Fees ,£958.76,Lancashire Combined Fire Authority
30-Nov-23, Consultants Fees ,£958.76,Redacted
16-Nov-23, Support Staff-Temporary Staff Wages ,£957.98,Red Snapper Recruitment Limited
23-Nov-23, Mechanical Reactive Maintenance ,£957.26,BAM FM Ltd
02-Nov-23, Mechanical Reactive Maintenance ,£951.50,BAM FM Ltd
16-Nov-23, Vehicle Parts ,£951.01,Michelin Tyre PLC
02-Nov-23, Services & Legal Expenses ,£950.00,Perception Theatre Ltd
16-Nov-23, Equipment for prisoners ,£950.00,Arriva Northwest Ltd
16-Nov-23, Miscellaneous Contributions ,£950.00,Arriva Northwest Ltd
30-Nov-23, Support Staff-Temporary Staff Wages ,£943.90,Red Snapper Recruitment Limited
16-Nov-23, Forensic Fees - Specialist ,£938.40,Redacted
16-Nov-23, Garage Equipment ,£937.14,Lookers Motor Group Limited t/a Lookers Liverpool
16-Nov-23, Technical Equipment ,£935.54,Redacted
30-Nov-23, Building Reactive Maintenance ,£933.47,Graham Asset Management Ltd
02-Nov-23, Comp. Consumeables ,£931.20,CBC Computer Systems Ltd
02-Nov-23, Electrical Reactive Maintenance ,£924.00,BAM FM Ltd
16-Nov-23, Forensic Fees - Specialist ,£924.00,Redacted
23-Nov-23, Fuel Pump Repairs ,£924.00,LCM Environmental Services Limited
02-Nov-23, Vehicle Repairs ,£918.00,Rybrook Cars Ltd ( Chester)
23-Nov-23, Iron Mountain & Other Storage Charges ,£912.88,Iron Mountain (UK) PLC
16-Nov-23, Vehicle Repairs ,£908.18,Halliwell Jones Ltd
02-Nov-23, Tyres & Tubes ,£903.46,Michelin Tyre PLC
02-Nov-23, Services & Legal Expenses ,£900.00,DLA Piper UK LLP
23-Nov-23, Medical Fees ,£900.00,Creased Puddle Ltd
23-Nov-23, Medical Fees ,£900.00,Redacted
23-Nov-23, Medical Specialist ,£900.00,Creased Puddle Ltd
23-Nov-23, Medical Specialist ,£900.00,Creased Puddle Ltd
30-Nov-23, Medical Specialist ,£900.00,Creased Puddle Ltd
30-Nov-23, Medical Specialist ,£900.00,Creased Puddle Ltd
30-Nov-23, Medical Specialist ,£900.00,Creased Puddle Ltd
30-Nov-23, Vehicle Repairs ,£900.00,Top Gear Transmissions Liverpool Ltd
30-Nov-23, Garage Equipment ,£899.21,Redacted
23-Nov-23, Hired Vehicle & Plant ,£897.00,West Wallasey Car Hire Ltd
30-Nov-23, Uniform and Clothing ,£893.70,ilasco Ltd (Keela International Ltd)
30-Nov-23, Forensic Fees - Specialist ,£892.68,Redacted
30-Nov-23, Vehicle Repairs ,£892.24,Halliwell Jones Ltd
02-Nov-23, Hired Vehicle & Plant ,£890.74,Arnold Clark Finance Ltd
23-Nov-23, Vehicle Repairs ,£890.24,Arnold Clark Finance Ltd
30-Nov-23, Building Reactive Maintenance ,£889.70,Graham Asset Management Ltd
16-Nov-23, Vehicle Costs ,£889.44,Lookers Motor Group Limited t/a Lookers Liverpool
16-Nov-23, Vehicle Repairs ,£889.01,Rybrook Cars Ltd ( Chester)
23-Nov-23, Hired Vehicle & Plant ,£888.00,West Wallasey Car Hire Ltd
16-Nov-23, S/W Licences ,£886.80,Micro Computer Consultants Ltd t/a MCC Computer St
16-Nov-23, Vehicle Parts ,£886.40,Rybrook Cars Ltd ( Volvo )
16-Nov-23, Cleaning and Domestic Supplies ,£885.48,Arrow County Supplies
30-Nov-23, Forensic Fees - Specialist ,£885.24,Redacted
23-Nov-23, Data Network ,£883.86,Virgin Media Business
30-Nov-23, Hired Vehicle & Plant ,£882.34,Arnold Clark Finance Ltd
02-Nov-23, Electrical Reactive Maintenance ,£876.59,BAM FM Ltd
16-Nov-23, Forensic Fees - Specialist ,£873.35,Redacted
30-Nov-23, Forensic Fees - General ,£873.00,Chemisafe UK Ltd
02-Nov-23, Catering Service ,£870.20,BFS Group Limited (Bidfood)
16-Nov-23, Catering Service ,£870.20,BFS Group Limited (Bidfood)
09-Nov-23, Technical Equipment ,£870.00,Redacted
09-Nov-23, Vehicle Parts ,£866.90,Hyundai Motor UK Ltd
16-Nov-23, Electrical Reactive Maintenance ,£863.23,BAM FM Ltd
02-Nov-23, Furniture Purchases ,£855.24,Online Ergonomics Ltd
30-Nov-23, Building Reactive Maintenance ,£854.56,Graham Asset Management Ltd
16-Nov-23, Tyres & Tubes ,£852.24,Michelin Tyre PLC
30-Nov-23, Payment for Services ,£850.00,RESTITUTE CIC
23-Nov-23, Mechanical Reactive Maintenance ,£840.88,BAM FM Ltd
30-Nov-23, Technical Equipment ,£840.60,Redacted
23-Nov-23, Forensic Fees - Specialist ,£838.80,Redacted
16-Nov-23, Vehicle Parts ,£835.46,Hyundai Motor UK Ltd
16-Nov-23, Furniture Purchases ,£834.36,Posturite (UK) Ltd
09-Nov-23, Uniform and Clothing ,£834.14,Alt Berg Ltd
16-Nov-23, Temp Staff Expenses ,£833.68,Adecco UK Limited
02-Nov-23, Rates ,£825.00,Liverpool City Council
02-Nov-23, Vehicle Police Equipment ,£810.00,Redacted
30-Nov-23, Forensic Fees - General ,£810.00,Fisher Scientific UK Ltd
30-Nov-23, Building Reactive Maintenance ,£808.80,Graham Asset Management Ltd
30-Nov-23, Comp. Consumeables ,£806.40,Micro Computer Consultants Ltd t/a MCC Computer St
16-Nov-23, Prisoner Meals ,£804.24,Bunzl Catering Supplies
16-Nov-23, Support Staff-Temporary Staff Wages ,£803.02,Red Snapper Recruitment Limited
23-Nov-23, Vehicle Parts ,£801.64,eStar Truck and Van Ltd
16-Nov-23, Forensic Fees - General ,£799.20,Merck Life Science Ltd
30-Nov-23, Forensic Fees - General ,£796.04,IntaForensics Ltd
16-Nov-23, Cleaning and Domestic Supplies ,£795.84,Arrow County Supplies
02-Nov-23, Locksmith Customer Spend ,£790.99,Graham Asset Management Ltd
30-Nov-23, Intermediary Costs ,£790.31,Redacted
02-Nov-23, Forensic Fees - Specialist ,£790.00,Redacted
16-Nov-23, Mechanical Reactive Maintenance ,£789.10,BAM FM Ltd
23-Nov-23, Vehicle Repairs ,£786.79,Swansway Garages Ltd t/a Swansway Chester Peugeot
23-Nov-23, Payment for Services ,£786.61,Arnold Clark Finance Ltd
16-Nov-23, Vehicle Repairs ,£782.71,Halliwell Jones Ltd
16-Nov-23, Capital Asset Clearing A/c Intangibles ,£780.00,Bluestar Software Ltd
16-Nov-23, Vehicle Repairs ,£780.00,Top Gear Transmissions Liverpool Ltd
23-Nov-23, Payment for Services ,£780.00,Police Crime Prevention Initiatives Ltd
16-Nov-23, Vehicle Parts ,£776.82,Hyundai Motor UK Ltd
16-Nov-23, Forensic Fees - General ,£772.06,WA Products (UK) Ltd t/a SceneSafe
02-Nov-23, Cleaning and Domestic Supplies ,£771.43,Arrow County Supplies
02-Nov-23, Locksmith Reactive Maintenance ,£769.84,Graham Asset Management Ltd
09-Nov-23, Postages ,£768.11,DHL International (UK) Ltd
16-Nov-23, Forensic Fees - Specialist ,£768.00,Redacted
15-Nov-23, Services & Legal Expenses ,£766.00,Redacted
22-Nov-23, Direct Transport Costs ,£763.66,Allstar
16-Nov-23, Forensic Fees - Specialist ,£756.67,Redacted
02-Nov-23, Training Course Fees ,£755.10,The Investigator Conferences & Publishing Ltd
09-Nov-23, Technical Equipment ,£753.19,Premier Farnell UK Ltd (CPC)
16-Nov-23, Kennelling External Dogs ,£751.50,Redacted
21-Nov-23, Vehicle Police Equipment ,£750.00,Redacted
23-Nov-23, Vehicle Costs ,£746.09,Lookers Motor Group Limited t/a Lookers Liverpool
16-Nov-23, Vehicle Repairs ,£744.00,Halliwell Jones Ltd
02-Nov-23, Vehicle Repairs ,£743.70,Swansway Garages Ltd t/a Swansway Chester Peugeot
16-Nov-23, Services & Legal Expenses ,£743.00,Weightmans LLP
30-Nov-23, Support Staff-Temporary Staff Wages ,£742.07,Hays Specialist Recruitment Ltd
02-Nov-23, Catering Service ,£741.84,Bunzl Catering Supplies
23-Nov-23, Vehicle Costs ,£741.78,Lookers Motor Group Limited t/a Lookers Liverpool
16-Nov-23, Vehicle Repairs ,£741.47,Halliwell Jones Ltd
23-Nov-23, Technical Equipment ,£740.93,Redacted
02-Nov-23, Forensic Fees - General ,£734.40,WA Products (UK) Ltd t/a SceneSafe
30-Nov-23, Building Reactive Maintenance ,£733.06,Graham Asset Management Ltd
30-Nov-23, Support Staff-Temporary Staff Wages ,£732.58,Red Snapper Recruitment Limited
23-Nov-23, Vehicle Parts ,£729.72,Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
02-Nov-23, Vehicle Repairs ,£726.00,BMC Mechanical LTD
16-Nov-23, Mechanical Reactive Maintenance ,£723.36,BAM FM Ltd
02-Nov-23, Intermediary Costs ,£722.46,Redacted
16-Nov-23, Vehicle Parts ,£717.62,Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
23-Nov-23, H/W Purchases ,£716.40,CBC Computer Systems Ltd
16-Nov-23, Vehicle Costs ,£714.83,Johnsons Toyota Liverpool
16-Nov-23, Vehicle Repairs ,£714.00,Car and Commercial Solutions Ltd
16-Nov-23, Forensic Fees - Specialist ,£712.80,Redacted
16-Nov-23, Support Staff-Temporary Staff Wages ,£710.42,Red Snapper Recruitment Limited
30-Nov-23, Forensic Fees - Specialist ,£709.81,Redacted
16-Nov-23, Payment for Services ,£708.00,The Hub Events Limited
23-Nov-23, Printing Stationery & Office Exps. ,£707.94,WA Products (UK) Ltd t/a SceneSafe
16-Nov-23, Vehicle Parts ,£705.67,Ford Motor Company T/A Ford Parts Plus
16-Nov-23, Operational Equipment ,£705.26,Redacted
23-Nov-23, Technical Equipment ,£702.00,KC Hire and Sales
23-Nov-23, Training Course Fees ,£700.00,Leigh Sports Village Ltd
16-Nov-23, Vehicle Costs ,£697.86,National Windscreens (Replacements) Limited
30-Nov-23, Building Reactive Maintenance ,£697.20,Graham Asset Management Ltd
30-Nov-23, Building Reactive Maintenance ,£696.31,Graham Asset Management Ltd
16-Nov-23, Comp. Operations ,£696.00,Attobus Ltd
16-Nov-23, Training Course Fees ,£690.00,National Crime Agency (NCA)
02-Nov-23, Forensic Fees - Specialist ,£682.44,Redacted
16-Nov-23, Cleaning and Domestic Supplies ,£676.32,Arrow County Supplies
09-Nov-23, Printing Stationery & Office Exps. ,£674.40,GOV TV Ltd t/a GOV Radio
23-Nov-23, Mechanical Reactive Maintenance ,£673.86,BAM FM Ltd
02-Nov-23, Uniform and Clothing ,£673.49,Alt Berg Ltd
23-Nov-23, Technical Equipment ,£671.71,RS Components
02-Nov-23, Mechanical Reactive Maintenance ,£670.37,BAM FM Ltd
30-Nov-23, Vehicle Repairs ,£669.68,Halliwell Jones Ltd
02-Nov-23, Vehicle Repairs ,£669.60,Heywood Electrical & Son Ltd
30-Nov-23, Technical Equipment ,£669.60,Manutan
30-Nov-23, Breathalyzers ,£669.60,Redacted
16-Nov-23, Support Staff-Temporary Staff Wages ,£669.35,Hays Specialist Recruitment Ltd
30-Nov-23, Vehicle Parts ,£668.17,Lookers Motor Group Limited t/a Lookers Liverpool
23-Nov-23, Intermediary Costs ,£668.12,Redacted
30-Nov-23, Payments to Local Authorities ,£664.62,Experian Limited
30-Nov-23, Payments to Local Authorities ,£664.62,Experian Limited
23-Nov-23, Mechanical Reactive Maintenance ,£662.99,BAM FM Ltd
16-Nov-23, Payment for Services ,£662.40,PSL Print Management Ltd
16-Nov-23, Tyres & Tubes ,£661.39,Michelin Tyre PLC
02-Nov-23, Horticultural Maintenance ,£658.80,Countrywide Grounds Maintenance Ltd
02-Nov-23, Horticultural Maintenance ,£658.80,Countrywide Grounds Maintenance Ltd
02-Nov-23, Horticultural Maintenance ,£658.80,Countrywide Grounds Maintenance Ltd
09-Nov-23, Horticultural Maintenance ,£658.80,Countrywide Grounds Maintenance Ltd
09-Nov-23, Horticultural Maintenance ,£658.80,Countrywide Grounds Maintenance Ltd
23-Nov-23, Horticultural Maintenance ,£658.80,Countrywide Grounds Maintenance Ltd
30-Nov-23, Building Reactive Maintenance ,£656.14,Graham Asset Management Ltd
02-Nov-23, Locksmith Customer Spend ,£654.86,Graham Asset Management Ltd
30-Nov-23, Vehicle Repairs ,£652.60,Swansway Garages Ltd t/a Swansway Chester Peugeot
02-Nov-23, Forensic Fees - General ,£652.56,Fisher Scientific UK Ltd
16-Nov-23, Vehicle Parts ,£652.44,Lookers Motor Group Limited t/a Lookers Liverpool
30-Nov-23, Vehicle Costs ,£651.46,Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
16-Nov-23, Health and Safety Equipment ,£651.00,Manutan
30-Nov-23, Building Reactive Maintenance ,£650.89,Graham Asset Management Ltd
23-Nov-23, Cleaning and Domestic Supplies ,£650.78,Arrow County Supplies
16-Nov-23, Call Charges ,£649.99,BT Global Services Solutions
23-Nov-23, Call Charges ,£649.99,BT Global Services Solutions
16-Nov-23, Vehicle Parts ,£649.61,Hyundai Motor UK Ltd
09-Nov-23, Training Course Fees ,£648.00,Clarity4D Limited
16-Nov-23, Vehicle Repairs ,£648.00,Redacted
02-Nov-23, Hired Vehicle & Plant ,£646.13,Arnold Clark Finance Ltd
23-Nov-23, Hired Vehicle & Plant ,£646.13,Arnold Clark Finance Ltd
23-Nov-23, Hired Vehicle & Plant ,£646.13,Arnold Clark Finance Ltd
23-Nov-23, Hired Vehicle & Plant ,£646.13,Arnold Clark Finance Ltd
23-Nov-23, Hired Vehicle & Plant ,£646.13,Arnold Clark Finance Ltd
23-Nov-23, Hired Vehicle & Plant ,£646.13,Arnold Clark Finance Ltd
30-Nov-23, Hired Vehicle & Plant ,£646.13,Arnold Clark Finance Ltd
30-Nov-23, Health and Safety Equipment ,£645.00,Alpha Fire Training Services
16-Nov-23, Forensic Fees - Specialist ,£644.40,Redacted
16-Nov-23, Mechanical Reactive Maintenance ,£644.36,BAM FM Ltd
30-Nov-23, Building Reactive Maintenance ,£642.50,Graham Asset Management Ltd
23-Nov-23, Vehicle Repairs ,£642.22,A P Fleet Services Ltd
16-Nov-23, Operational Equipment ,£639.93,Redacted
30-Nov-23, Uniform and Clothing ,£636.72,SBI Tac Pro Ltd
30-Nov-23, Catering Service ,£636.20,Bean Coffee Liverpool No. 9 Ltd
23-Nov-23, Furniture Purchases ,£634.80,Flexiform Business Furniture Limited
02-Nov-23, Miscellaneous Contributions ,£633.60,Centre for Civil Society t/a Living Wage Foundation
09-Nov-23, Postages ,£631.02,Sameday PLC
02-Nov-23, Catering Service ,£628.92,Tiffin Sandwiches Ltd
16-Nov-23, Technical Equipment ,£627.72,Redacted
23-Nov-23, Mechanical Reactive Maintenance ,£624.89,BAM FM Ltd
16-Nov-23, Vehicle Repairs ,£624.00,Premier Automotive Ltd (Kia)
30-Nov-23, H/W Purchases ,£624.00,Dell Corporation Limited
16-Nov-23, Mechanical Reactive Maintenance ,£623.72,BAM FM Ltd
16-Nov-23, Uniform and Clothing ,£623.70,Paramo Ltd
16-Nov-23, Catering Service ,£622.66,Tiffin Sandwiches Ltd
23-Nov-23, Intermediary Costs ,£621.56,Redacted
16-Nov-23, Electrical Reactive Maintenance ,£621.29,BAM FM Ltd
16-Nov-23, Vehicle Parts ,£621.22,Hyundai Motor UK Ltd
16-Nov-23, Comp. Consumeables ,£620.40,Solon Security Ltd
30-Nov-23, Catering Service ,£620.08,Trevors Warehouses Limited t/a Trevors Foodservice
16-Nov-23, Training Course Fees ,£620.00,GMCA (PCC for Greater Manchester)
16-Nov-23, Hired Vehicle & Plant ,£618.58,Arnold Clark Finance Ltd
23-Nov-23, Hired Vehicle & Plant ,£618.58,Arnold Clark Finance Ltd
30-Nov-23, Vehicle Repairs ,£613.60,Halliwell Jones Ltd
30-Nov-23, Technical Equipment ,£612.00,Redacted
30-Nov-23, Capital Asset Clearing A/C Plant & Equipment ,£612.00,CBC Computer Systems Ltd
30-Nov-23, H/W Purchases ,£610.80,CBC Computer Systems Ltd
30-Nov-23, Uniforms ,£607.89,Ravenhead Services Limited
09-Nov-23, Printing Stationery & Office Exps. ,£603.60,Spring Associates Limited
02-Nov-23, Mechanical Reactive Maintenance ,£603.31,BAM FM Ltd
02-Nov-23, Hired Vehicle & Plant ,£602.47,Arnold Clark Finance Ltd
23-Nov-23, Medical Equipment ,£600.00,Connevans Limited
23-Nov-23, Training Course Fees ,£600.00,Think Different Events Ltd
23-Nov-23, Mechanical Reactive Maintenance ,£598.97,BAM FM Ltd
02-Nov-23, S/W Licences ,£598.80,CBC Computer Systems Ltd
09-Nov-23, S/W Licences ,£598.80,CBC Computer Systems Ltd
16-Nov-23, Training Course Fees ,£598.80,Think Different Events Ltd
30-Nov-23, Forensic Fees - Specialist ,£598.75,Redacted
02-Nov-23, Building Reactive Maintenance ,£595.36,Graham Asset Management Ltd
30-Nov-23, Medical Specialist ,£594.00,Redacted
30-Nov-23, Payment for Services ,£593.52,Sharp Business Systems UK PLC
23-Nov-23, Iron Mountain & Other Storage Charges ,£592.40,Iron Mountain (UK) PLC
02-Nov-23, Payment for Services ,£591.88,BOC Limited (BOC Gasses)
02-Nov-23, Technical Equipment ,£591.88,BOC Limited (BOC Gasses)
23-Nov-23, Mechanical Reactive Maintenance ,£591.62,BAM FM Ltd
16-Nov-23, Vehicle Repairs ,£590.04,Halliwell Jones Ltd
16-Nov-23, Comp. Consumeables ,£586.80,Wild Thang Ltd
02-Nov-23, Rates ,£586.00,Liverpool City Council
30-Nov-23, Forensic Fees - General ,£585.31,WA Products (UK) Ltd t/a SceneSafe
16-Nov-23, Payment for Services ,£585.00,Ellesmere Port PCC
23-Nov-23, Medical Counselling ,£585.00,JH Counselling Services
23-Nov-23, Medical Counselling ,£585.00,Ged King
02-Nov-23, Mechanical Reactive Maintenance ,£580.80,BAM FM Ltd
23-Nov-23, Payment for Services ,£580.00,National Crime Agency (NCA)
30-Nov-23, Building Reactive Maintenance ,£579.70,Graham Asset Management Ltd
23-Nov-23, Catering Service ,£578.53,Tiffin Sandwiches Ltd
08-Nov-23, Direct Transport Costs ,£577.51,Allstar
30-Nov-23, Hired Vehicle & Plant ,£576.41,Arnold Clark Finance Ltd
02-Nov-23, Forensic Fees - Specialist ,£576.17,Redacted
16-Nov-23, Catering Service ,£576.07,Trevors Warehouses Limited t/a Trevors Foodservice
02-Nov-23, Medical Specialist ,£576.00,Redacted
30-Nov-23, Payment for Services ,£575.17,Sharp Business Systems UK PLC
30-Nov-23, Catering Service ,£574.02,Liverpool Coffee Roasters Ltd
03-Nov-23, Public Transport and Allowance ,£572.00,MerseyTravel
16-Nov-23, Cleaning and Domestic Supplies ,£571.73,Arrow County Supplies
16-Nov-23, Technical Equipment ,£571.20,Redacted
02-Nov-23, Vehicle Costs ,£568.45,Lookers Motor Group Limited t/a Lookers Liverpool
02-Nov-23, Consumables ,£568.38,T & P Williams Ltd T/a Autosmart
30-Nov-23, Building Reactive Maintenance ,£567.00,Graham Asset Management Ltd
30-Nov-23, Training Course Fees ,£565.80,PCC For South Yorkshire Police
02-Nov-23, Intermediary Costs ,£564.66,Redacted
16-Nov-23, Rates ,£563.00,Sefton MBC (Rates Account)
09-Nov-23, Uniform and Clothing ,£561.24,Alt Berg Ltd
30-Nov-23, Locksmith Reactive Maintenance ,£560.63,Graham Asset Management Ltd
16-Nov-23, Prisoner Meals ,£558.60,BFS Group Limited (Bidfood)
23-Nov-23, Mechanical Reactive Maintenance ,£556.88,BAM FM Ltd
02-Nov-23, Conveyance of Prisoners ,£554.94,Bunzl Catering Supplies
09-Nov-23, Services & Legal Expenses ,£552.00,Redacted
30-Nov-23, Locksmith Reactive Maintenance ,£551.33,Graham Asset Management Ltd
16-Nov-23, Forensic Fees - General ,£550.02,WA Products (UK) Ltd t/a SceneSafe
09-Nov-23, Vehicle Parts ,£549.74,eStar Truck and Van Ltd
16-Nov-23, Payment for Services ,£549.60,Allied Publicity Services (Manchester) Limited t/a APS Group
02-Nov-23, Mechanical Reactive Maintenance ,£543.84,BAM FM Ltd
02-Nov-23, Forensic Fees - General ,£543.78,WA Products (UK) Ltd t/a SceneSafe
02-Nov-23, Furniture Purchases ,£542.40,Online Ergonomics Ltd
16-Nov-23, Vehicle Parts ,£541.20,Ivor Searle Ltd
16-Nov-23, Vehicle Parts ,£541.20,Ivor Searle Ltd
30-Nov-23, Vehicle Repairs ,£541.20,Ivor Searle Ltd
16-Nov-23, Medical Specialist ,£540.00,BDA (INITIATIVES) LIMITED
16-Nov-23, Medical Specialist ,£540.00,BDA (INITIATIVES) LIMITED
23-Nov-23, Medical Specialist ,£540.00,BDA (INITIATIVES) LIMITED
23-Nov-23, Forensic Fees - Specialist ,£540.00,Redacted
16-Nov-23, Printing Stationery & Office Exps. ,£538.98,ACS Business Supplies Ltd
16-Nov-23, Forensic Fees - General ,£537.60,European Instruments Limited
23-Nov-23, Technical Equipment ,£536.40,Redacted
30-Nov-23, Building Reactive Maintenance ,£536.29,Graham Asset Management Ltd
02-Nov-23, Building Reactive Maintenance ,£535.57,Graham Asset Management Ltd
01-Nov-23, Direct Transport Costs ,£534.98,Allstar
23-Nov-23, Mechanical Reactive Maintenance ,£533.62,BAM FM Ltd
15-Nov-23, Direct Transport Costs ,£530.86,Allstar
02-Nov-23, Telecommunications ,£530.00,Redacted
30-Nov-23, General Subscriptions ,£529.84,BKSB Limited
30-Nov-23, Waste Disposal ,£529.07,SRCL Ltd
30-Nov-23, Payment for Services ,£529.04,Sharp Business Systems UK PLC
02-Nov-23, Mechanical Reactive Maintenance ,£528.90,BAM FM Ltd
30-Nov-23, Payment for Services ,£526.00,Print Media Ltd
16-Nov-23, Cleaning and Domestic Supplies ,£525.67,Arrow County Supplies
02-Nov-23, Vehicle Parts ,£525.53,Halliwell Jones Ltd
30-Nov-23, Cleaning and Domestic Supplies ,£525.36,Eco Hygiene Care Limited
23-Nov-23, Payment for Services ,£525.00,Al`s Coaches Limited
09-Nov-23, Hired Vehicle & Plant ,£524.54,Arnold Clark Finance Ltd
16-Nov-23, Technical Equipment ,£523.44,Redacted
30-Nov-23, Vehicle Repairs ,£523.37,Halliwell Jones Ltd
23-Nov-23, Consumables ,£523.22,Wurth UK Limited
02-Nov-23, Forensic Fees - Specialist ,£522.00,Redacted
30-Nov-23, Intermediary Costs ,£520.40,Redacted
30-Nov-23, Building Reactive Maintenance ,£518.32,Graham Asset Management Ltd
23-Nov-23, Vehicle Parts ,£518.20,GSF Car Parts Limited
16-Nov-23, Vehicle Police Equipment ,£516.00,Redacted
16-Nov-23, Comp. Consumeables ,£516.00,CBC Computer Systems Ltd
16-Nov-23, Hired Vehicle & Plant ,£515.09,Arnold Clark Finance Ltd
23-Nov-23, Hired Vehicle & Plant ,£515.09,Arnold Clark Finance Ltd
23-Nov-23, Mechanical Reactive Maintenance ,£514.80,BAM FM Ltd
02-Nov-23, Catering Service ,£514.17,Trevors Warehouses Limited t/a Trevors Foodservice
23-Nov-23, Rents ,£510.00,Rainford Parish Council
30-Nov-23, Catering Equipment ,£510.00,Alpine Water Coolers Ltd
30-Nov-23, Catering Equipment ,£510.00,Alpine Water Coolers Ltd
23-Nov-23, Cleaning and Domestic Supplies ,£507.36,Arrow County Supplies
02-Nov-23, Vehicle Costs ,£506.88,National Windscreens (Replacements) Limited
02-Nov-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
02-Nov-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
02-Nov-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
02-Nov-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
02-Nov-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
02-Nov-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
