Payment Date, Description ,Gross Amount, Supplier Name 
18-May-23, Hired Vehicle & Plant ,£646.13, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£646.13, Arnold Clark Finance Ltd 
11-May-23, Temp Staff Overtime ,£644.73, Reed Specialist Recruitment Ltd 
04-May-23, Uniform and Clothing ,£643.68, Michael Lupton Associates Limited 
10-May-23, Allstar ,£643.29, Allstar 
11-May-23, Vehicle Parts ,£642.49, Halliwell Jones Ltd 
11-May-23, Hired Vehicles ,£640.80, West Wallasey Car Hire Ltd 
18-May-23, Hired Vehicles ,£640.80, West Wallasey Car Hire Ltd 
18-May-23, Operational Equipment ,£639.96, Redacted 
25-May-23, Temp Staff Overtime ,£639.66, Reed Specialist Recruitment Ltd 
18-May-23, Cleaning and Domestic Supplies ,£639.39, Redacted 
11-May-23, Forensic Fees - General ,£638.94, Orchid Cellmark Ltd 
18-May-23, Vehicle Parts ,£637.50, Ford Motor Company T/A Ford Parts Plus 
11-May-23, Uniform and Clothing ,£637.38, Try & Lilly Ltd 
11-May-23, Consumables ,£635.09, Wurth Uk Ltd 
11-May-23, Hired Vehicle & Plant ,£633.60, West Wallasey Car Hire Ltd 
25-May-23, Hired Vehicles ,£633.60, Redacted 
18-May-23, Vehicle Repairs ,£632.26, Swansway Garages Ltd t/a Swansway Chester Peugeot 
11-May-23, Catering Service ,£631.07, BFS Group Limited t/a Bidvest Foodservice 
25-May-23, Vehicle Parts ,£623.28, Warrington Garages Limited t/a Hatfields Land Rover 
17-May-23, Allstar ,£623.25, SVCCHQ Bank Charges 
25-May-23, Temp Staff Overtime ,£623.24, Reed Specialist Recruitment Ltd 
18-May-23, Rates ,£619.31, Sefton MBC (Rates Account)  
18-May-23, Hired Vehicle & Plant ,£618.58, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£618.58, Arnold Clark Finance Ltd 
04-May-23, Technical Equipment ,£610.20, Redacted 
25-May-23, Payment for Services ,£610.00, Wilsons Auctions Ltd 
18-May-23, Vehicle Parts ,£607.84, Robins & Day Parts North West 
04-May-23, Tyres & Tubes ,£607.32, Michelin Tyre PLC 
18-May-23, Payment for Services ,£606.06, Redacted 
25-May-23, Vehicle Parts ,£605.39, eStar Truck and Van Ltd 
11-May-23, Vehicle Parts ,£603.20, Halliwell Jones Ltd 
04-May-23, Vehicle Repairs ,£602.44, Swansway Garages Ltd t/a Swansway Chester Peugeot 
18-May-23, Vehicle Parts ,£602.21, Halliwell Jones Ltd 
25-May-23, Vehicle Repairs ,£600.96, Redacted 
04-May-23, Outsourced Contractors ,£600.00, PS Administration Ltd (T/A XPS Administration) 
11-May-23, Hired Vehicle & Plant ,£599.63, Arnold Clark Finance Ltd 
25-May-23, Technical Equipment ,£599.23, Redacted 
18-May-23, Vehicle Parts ,£598.80, Ford Motor Company T/A Ford Parts Plus 
11-May-23, Temp Staff Overtime ,£597.54, Reed Specialist Recruitment Ltd 
18-May-23, Comp. Operations ,£597.30, Softcat Plc 
24-May-23, Allstar ,£596.91, MerseyTravel 
11-May-23, Consumables ,£595.74, Wurth Uk Ltd 
18-May-23, Vehicle Parts ,£594.08, Lookers Liverpool 
11-May-23, Training Course Fees ,£594.00, CJS Event Solutions 
04-May-23, Support Staff-Temporary Staff Wages ,£592.44, Michael Page International Recruitment Limited 
25-May-23, Car Washing - Repair of Equipment ,£592.24, Redacted 
25-May-23, Photo & Tech Projects ,£591.00, Creative Photography 
04-May-23, Rates ,£586.00, Liverpool City Council1 
11-May-23, Vehicle Parts ,£585.02, Robins & Day Parts North West 
25-May-23, Payment for Services ,£585.00, Ellesmere Port PCC 
18-May-23, Maintenance of Dogs ,£583.00, Von Wolf Sport & Service Dog Equipment Ltd 
11-May-23, Vehicle Parts ,£581.58, eStar Truck and Van Ltd 
04-May-23, General Subscriptions ,£580.00, National Crime Agency (NCA) 
18-May-23, Firearms ,£579.85, Redacted 
25-May-23, Temp Staff Overtime ,£577.90, Reed Specialist Recruitment Ltd 
25-May-23, Temp Staff Overtime ,£577.90, Reed Specialist Recruitment Ltd 
18-May-23, Catering Service ,£576.29, Tiffin Sandwiches Ltd 
18-May-23, Consultants Fees ,£574.20, Redacted 
11-May-23, Vehicle Parts ,£573.92, Halliwell Jones Ltd 
25-May-23, Cleaning and Domestic Supplies ,£569.66, Arrow County Supplies 
04-May-23, Rates ,£565.46, Sefton MBC (Rates Account)  
11-May-23, Hired Vehicle & Plant ,£563.00, Arnold Clark Finance Ltd 
11-May-23, Rates ,£563.00, Sefton MBC (Rates Account)  
04-May-23, Service Charges ,£561.10, Access Point Pension Scheme 
04-May-23, Support Staff-Temporary Staff Wages ,£560.98, Reed Specialist Recruitment Ltd 
18-May-23, Support Staff-Temporary Staff Wages ,£560.97, Reed Specialist Recruitment Ltd 
18-May-23, Payment for Services ,£559.94, J & S Accessories Limited 
11-May-23, Vehicle Repairs ,£558.70, A P Fleet Services Ltd 
25-May-23, Temp Staff Overtime ,£557.63, Reed Specialist Recruitment Ltd 
04-May-23, Batteries ,£557.47, Euro Car Parts Ltd - Liverpool 
11-May-23, Batteries ,£557.47, Euro Car Parts Ltd - Liverpool 
25-May-23, Catering Service ,£555.39, Trevors Warehouses Limited t/a Trevors Foodservice 
04-May-23, S/W Licences ,£555.29, Redacted 
04-May-23, Catering Service ,£554.94, Bunzl Catering Supplies 
11-May-23, Furniture Purchases ,£554.60, Manutan 
04-May-23, Hired Vehicle & Plant ,£552.89, Redacted 
25-May-23, Technical Equipment ,£549.48, Redacted 
18-May-23, Comp. Operations ,£548.57, Softcat Plc 
25-May-23, Vehicle Repairs ,£548.20, Rybrook Cars Ltd ( Chester) 
25-May-23, Support Staff-Temporary Staff Wages ,£546.13, Reed Specialist Recruitment Ltd 
25-May-23, Vehicle Repairs ,£546.10, Bowker Motorrad 
04-May-23, Support Staff-Temporary Staff Wages ,£544.97, Hays Specialist Recruitment Ltd 
25-May-23, Vehicle Repairs ,£541.45, Halliwell Jones Ltd 
11-May-23, Forensic Fees - General ,£541.09, Redacted 
11-May-23, Hired Vehicle & Plant ,£539.93, Arnold Clark Finance Ltd 
18-May-23, Cleaning and Domestic Supplies ,£538.49, Arrow County Supplies 
25-May-23, Operational Equipment ,£538.20, Redacted 
11-May-23, Payment for Services ,£536.40, Redacted 
18-May-23, Printing Stationery & Office Exps. ,£536.40, ACS Business Supplies Ltd 
25-May-23, Medical Equipment ,£534.00, Polyco Healthline Ltd 
11-May-23, Printing Stationery & Office Exps. ,£531.90, ACS Business Supplies Ltd 
11-May-23, Forensic Fees - General ,£530.64, Redacted 
11-May-23, Support Staff-Temporary Staff Wages ,£529.80, Hays Specialist Recruitment Ltd 
18-May-23, Printing Stationery & Office Exps. ,£528.00, ACS Business Supplies Ltd 
25-May-23, Printing Stationery & Office Exps. ,£526.38, ACS Business Supplies Ltd 
25-May-23, Temp Staff Overtime ,£524.85, Reed Specialist Recruitment Ltd 
25-May-23, Temp Staff Overtime ,£524.85, Reed Specialist Recruitment Ltd 
25-May-23, Temp Staff Overtime ,£524.85, Reed Specialist Recruitment Ltd 
04-May-23, Technical Equipment ,£524.50, Screwfix Direct Ltd
18-May-23, Intermediary Costs ,£521.54, Redacted 
04-May-23, Medical Specialist ,£520.00, Redacted 
11-May-23, Purchase of Horses ,£520.00, North West Farrier Services Ltd 
25-May-23, Catering Service ,£518.06, Trevors Warehouses Limited t/a Trevors Foodservice 
18-May-23, Employers Liability & TP ,£515.00, CPOSA 
18-May-23, Employers Liability & TP ,£515.00, CPOSA 
18-May-23, Employers Liability & TP ,£515.00, CPOSA 
18-May-23, Employers Liability & TP ,£515.00, CPOSA 
18-May-23, Employers Liability & TP ,£515.00, CPOSA 
18-May-23, Employers Liability & TP ,£515.00, CPOSA 
25-May-23, Employers Liability & TP ,£515.00, CPOSA 
25-May-23, Forensic Fees - General ,£513.83, Redacted 
18-May-23, Stable Requirements ,£512.00, Blade Runners Mobile Blade Sharpening 
11-May-23, Uniform and Clothing ,£511.82, M C Products UK Ltd 
04-May-23, Training Course Fees ,£511.50, NW RFCA 
25-May-23, Uniform and Clothing ,£511.20, Firmin and Sons Plc 
11-May-23, Mechanical Reactive Maintenance ,£510.44, BAM FM Ltd 
18-May-23, Vehicle Parts ,£510.00, BMC Mechanical LTD 
04-May-23, Uniform and Clothing ,£509.38, SBI Tac Pro Ltd 
18-May-23, Vehicle Parts ,£507.59, eStar Truck and Van Ltd 
11-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
25-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
25-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
25-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
25-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
25-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
25-May-23, Hired Vehicle & Plant ,£506.69, Arnold Clark Finance Ltd 
18-May-23, Hired Vehicle & Plant ,£504.83, Arnold Clark Finance Ltd 
18-May-23, Vehicle Parts ,£503.24, Ford Motor Company T/A Ford Parts Plus 
04-May-23, Services & Legal Expenses ,£502.20, Redacted 
25-May-23, Hired Vehicle & Plant ,£501.72, Arnold Clark Finance Ltd 
18-May-23, Services & Legal Expenses ,£500.00, Redacted 
04-May-23, Miscellaneous Contributions ,£500.00, Police and Crime Commissioner for Humberside 
