Payment Date, Description ,Gross Amount, Supplier Name 
22-Jun-23, Rates ,"£3,686.00", Knowsley MBC 
01-Jun-23, Mechanical Reactive Maintenance ,"£3,681.48", BAM FM Ltd 
29-Jun-23, Service Charges ,"£3,665.88", Boing Rapid Secure Ltd 
01-Jun-23, Diesel ,"£3,635.46", Standard Fuel Oils Limited 
22-Jun-23, Diesel ,"£3,631.15", Standard Fuel Oils Limited 
08-Jun-23, Waste Disposal ,"£3,625.22", Suez Recycling and Recovery UK Ltd 
15-Jun-23, Payments to Other Police Authorities ,"£3,625.00", West Yorkshire Combined Authority (WYCA) 
08-Jun-23, Rents ,"£3,600.00", Maghull Town Council 
15-Jun-23, Network Operating Systems ,"£3,600.00", Integrity 360 (Integrity Communications) 
29-Jun-23, Postages ,"£3,592.69", Royal Mail 
01-Jun-23, Pathologists Fees ,"£3,571.26", Redacted 
08-Jun-23, Pathologists Fees ,"£3,571.26", Redacted 
01-Jun-23, Training Course Fees ,"£3,525.00", College of Policing Limited 
12-Jun-23, Supplies and Services ,"£3,502.98", Bank Charges 
15-Jun-23, Services & Legal Expenses ,"£3,500.00", Redacted 
22-Jun-23, Services & Legal Expenses ,"£3,500.00", Redacted 
01-Jun-23, Service Charges ,"£3,478.80", Boing Rapid Secure Ltd 
01-Jun-23, Pathologists Fees ,"£3,444.54", Redacted 
01-Jun-23, Pathologists Fees ,"£3,444.54", Redacted 
08-Jun-23, Pathologists Fees ,"£3,444.54", Redacted 
08-Jun-23, Pathologists Fees ,"£3,444.54", Redacted 
08-Jun-23, Pathologists Fees ,"£3,444.54", Redacted 
08-Jun-23, Pathologists Fees ,"£3,444.54", Redacted 
15-Jun-23, Vehicle Parts ,"£3,434.50", Rybrook Cars Ltd ( Volvo ) 
29-Jun-23, Vehicle Costs ,"£3,403.35", BMC Mechanical LTD 
22-Jun-23, Postages ,"£3,402.41", Royal Mail 
15-Jun-23, Payment for Services ,"£3,379.20", Expert Witness Services Limited 
15-Jun-23, Vehicle Repairs ,"£3,349.39", Halliwell Jones Ltd 
22-Jun-23, Tyres & Tubes ,"£3,347.96", ATS Euromaster Limited 
22-Jun-23, Brokerage Fees ,"£3,342.47", BGC Brokerage Receivable CSM 
08-Jun-23, Training Course Fees ,"£3,339.00", Liverpool John Moores University 
01-Jun-23, Vets Fees ,"£3,276.64", Redacted 
15-Jun-23, Uniform and Clothing ,"£3,263.58", Endura Ltd 
29-Jun-23, Diesel ,"£3,222.98", Standard Fuel Oils Limited 
01-Jun-23, Service Charges ,"£3,215.52", J.G. Eckersall 
15-Jun-23, Forensic Fees - General ,"£3,213.76", Eurofins Forensic Services Ltd 
01-Jun-23, H/W Purchases ,"£3,212.06", Reveal Media Ltd 
29-Jun-23, Breathalyzers ,"£3,177.60", Redacted 
22-Jun-23, Mobile Data Costs ,"£3,152.40", Telefonica UK Limited (O2)  
01-Jun-23, Comp. Consumeables ,"£3,152.40", Redacted 
29-Jun-23, Furniture Purchases ,"£3,131.71", Flexiform Business Furniture Limited 
15-Jun-23, Payments to Other Police Authorities ,"£3,122.96", West Yorkshire Combined Authority (WYCA) 
08-Jun-23, Forensic Fees - General ,"£3,120.00", Orchid Cellmark Ltd 
15-Jun-23, Medical Equipment ,"£3,115.97", Aero Healthcare Limited 
01-Jun-23, Services & Legal Expenses ,"£3,113.40", Redacted 
01-Jun-23, Catering Service ,"£3,097.35", Trevors Warehouses Limited t/a Trevors Foodservice 
01-Jun-23, Rates ,"£3,069.00", Liverpool City Council1 
29-Jun-23, Uniform and Clothing ,"£3,042.72", ilasco Ltd (Keela International Ltd) 
29-Jun-23, Payments to Local Authorities ,"£3,037.84", Police and Crime Commissioner For Cheshire 
08-Jun-23, Comp. Operations ,"£3,024.00", Cisilion Limited 
22-Jun-23, Uniform and Clothing ,"£3,024.00", Safariland UK Ltd. 
15-Jun-23, Additional Vehicle Recharge ,"£3,012.00", Automobile Association Developments Limited 
01-Jun-23, Pathologists Fees ,"£3,009.58", Redacted 
29-Jun-23, Services & Legal Expenses ,"£3,000.00", Redacted 
22-Jun-23, Consultants Fees ,"£3,000.00", Grant Thornton UK LLP 
08-Jun-23, Rates ,"£2,977.00", Sefton MBC (Rates Account)  
15-Jun-23, Training Course Fees ,"£2,937.41", College of Policing Limited 
08-Jun-23, Comp. Operations ,"£2,921.14", ABM Intelligence Limited 
29-Jun-23, Training Course Fees ,"£2,915.90", College of Policing Limited 
01-Jun-23, Services & Legal Expenses ,"£2,900.00", Redacted 
29-Jun-23, Reimbursement of Costs ,"£2,894.19", National Crime Agency (NCA) 
22-Jun-23, Pathologists Fees ,"£2,863.10", Redacted 
08-Jun-23, Uniform and Clothing ,"£2,822.40", Wm Sugden & Sons Ltd 
08-Jun-23, Service Charges ,"£2,819.00", Torus 62 Ltd 
08-Jun-23, Hired Vehicle & Plant ,"£2,815.34", Redacted 
08-Jun-23, Forensic Fees - General ,"£2,814.18", Agilent Technologies LDA UK Ltd 
15-Jun-23, Services & Legal Expenses ,"£2,800.00", Police Federation of England & Wales 
29-Jun-23, Capital Asset Clearing A/C Plant & Equipment ,"£2,797.20", Softcat Plc 
01-Jun-23, Rates ,"£2,794.00", Liverpool City Council1 
29-Jun-23, Payments to Other Police Authorities ,"£2,764.74", Police and Crime Commissioner For Cheshire 
15-Jun-23, Services & Legal Expenses ,"£2,750.00", Police Federation of England & Wales 
22-Jun-23, Uniform and Clothing ,"£2,721.79", Cooneen At Work Limited 
01-Jun-23, Medical Specialist ,"£2,700.00", UrOnyx Ltd 
22-Jun-23, Support Staff-Temporary Staff Wages ,"£2,700.00", OH Medical Recruitment Ltd 
29-Jun-23, Support Staff-Temporary Staff Wages ,"£2,700.00", OH Medical Recruitment Ltd 
29-Jun-23, Support Staff-Temporary Staff Wages ,"£2,700.00", OH Medical Recruitment Ltd 
29-Jun-23, Support Staff-Temporary Staff Wages ,"£2,700.00", OH Medical Recruitment Ltd 
29-Jun-23, Support Staff-Temporary Staff Wages ,"£2,700.00", OH Medical Recruitment Ltd 
29-Jun-23, Support Staff-Temporary Staff Wages ,"£2,700.00", OH Medical Recruitment Ltd 
29-Jun-23, Support Staff-Temporary Staff Wages ,"£2,700.00", OH Medical Recruitment Ltd 
29-Jun-23, Forensic Fees - General ,"£2,700.00", WA Products (UK) Ltd t/a SceneSafe 
08-Jun-23, Training Course Fees ,"£2,694.00", Trading at the Bluecoat 
08-Jun-23, Vehicle Repairs ,"£2,674.89", BMC Mechanical LTD 
22-Jun-23, Services & Legal Expenses ,"£2,633.40", Redacted 
15-Jun-23, Diesel ,"£2,596.18", Standard Fuel Oils Limited 
08-Jun-23, Diesel ,"£2,574.46", Standard Fuel Oils Limited 
01-Jun-23, Forensic Fees - General ,"£2,543.62", WA Products (UK) Ltd t/a SceneSafe 
08-Jun-23, Forensic Fees - General ,"£2,540.40", Eurofins Forensic Services Ltd 
29-Jun-23, Vehicle Repairs ,"£2,523.30", eStar Truck and Van Ltd 
15-Jun-23, Uniform and Clothing ,"£2,507.02", Try & Lilly Ltd 
29-Jun-23, Services & Legal Expenses ,"£2,500.00", Redacted 
01-Jun-23, Rates ,"£2,470.00", Liverpool City Council1 
15-Jun-23, Cleaning and Domestic Supplies ,"£2,449.08", Arrow County Supplies 
01-Jun-23, Cleaning and Domestic Supplies ,"£2,448.07", Arrow County Supplies 
08-Jun-23, Technical Equipment ,"£2,438.00", Redacted 
15-Jun-23, Payment for Services ,"£2,433.60", Access Bookings Limited 
29-Jun-23, Refreshments ,"£2,420.40", Jockey Club Racecourses Limited 
15-Jun-23, Payment for Services ,"£2,418.00", Redacted 
29-Jun-23, Mechanical Reactive Maintenance ,"£2,411.64", BAM FM Ltd 
29-Jun-23, Capital Asset Clearing A/C Plant & Equipment ,"£2,397.60", Redacted 
08-Jun-23, Training Course Fees ,"£2,397.60", Redacted 
01-Jun-23, Payment for Services ,"£2,386.80", Redacted 
01-Jun-23, Vehicle Police Equipment ,"£2,354.02", Nightsearcher Ltd 
29-Jun-23, Consultants Fees ,"£2,348.40", Organisation Development Limited 
08-Jun-23, Capital Asset Clearing A/C Plant & Equipment ,"£2,330.91", Softcat Plc 
22-Jun-23, Vehicle Police Equipment ,"£2,320.80", Vision Unique Equipment Ltd 
15-Jun-23, Capital Asset Clearing A/c Building ,"£2,310.00", Mace Limited 
22-Jun-23, Uniform and Clothing ,"£2,299.20", Alt Berg Ltd 
08-Jun-23, Training Course Fees ,"£2,278.50", College of Policing Limited 
29-Jun-23, Postages ,"£2,278.29", Pitney Bowes Purchase Power/PrePay (postages) 
15-Jun-23, H/W Purchases ,"£2,277.00", CBC Computer Systems Ltd 
29-Jun-23, Capital Asset Clearing A/C Plant & Equipment ,"£2,272.80", Redacted 
08-Jun-23, Technical Equipment ,"£2,267.66", Redacted 
29-Jun-23, Building Reactive Maintenance ,"£2,241.00", Graham Asset Management Ltd 
15-Jun-23, Vehicle Repairs ,"£2,228.98", Redacted 
22-Jun-23, Uniform and Clothing ,"£2,200.00", Redacted 
29-Jun-23, Building Reactive Maintenance ,"£2,198.26", Graham Asset Management Ltd 
15-Jun-23, Vehicle Parts ,"£2,197.50", Liverpool TPS  
08-Jun-23, Equipment Purchases ,"£2,167.34", Arnold Clark Finance Ltd 
01-Jun-23, Services & Legal Expenses ,"£2,160.00", Redacted 
08-Jun-23, Specialist Advice ,"£2,160.00", Redacted 
08-Jun-23, Tyres & Tubes ,"£2,159.35", Michelin Tyre PLC 
08-Jun-23, Vehicle Parts ,"£2,136.02", Halliwell Jones Ltd 
01-Jun-23, Vehicle Costs ,"£2,133.10", Halliwell Jones Ltd 
22-Jun-23, Training Course Fees ,"£2,116.21", Police and Crime Commissioner For Cheshire 
01-Jun-23, Training Course Fees ,"£2,112.00", Lyon Equipment Ltd 
15-Jun-23, Stable Requirements ,"£2,100.00", Redacted 
01-Jun-23, Rates ,"£2,080.00", Liverpool City Council1 
15-Jun-23, Vehicle Repairs ,"£2,054.71", Swansway Garages Ltd t/a Swansway Chester Peugeot 
22-Jun-23, Medical Equipment ,"£2,046.72", Kays Medical Limited 
29-Jun-23, Mechanical Reactive Maintenance ,"£2,037.53", BAM FM Ltd 
15-Jun-23, Rents ,"£2,037.50", Wirral MBC 
01-Jun-23, Rates ,"£2,033.00", Liverpool City Council1 
08-Jun-23, Forensic Fees - General ,"£2,016.00", Orchid Cellmark Ltd 
15-Jun-23, Medical Equipment ,"£2,016.00", Polyco Healthline Ltd 
29-Jun-23, Vehicle Police Equipment ,"£2,016.00", Draeger Safety UK Ltd 
29-Jun-23, Payment for Services ,"£2,000.00", Arriva Northwest Ltd 
29-Jun-23, Operational Equipment ,"£1,999.20", Michael Lupton Associates Limited 
15-Jun-23, Witness Fees ,"£1,989.00", Redacted 
08-Jun-23, Technical Equipment ,"£1,986.51", Redacted 
15-Jun-23, Operational Equipment ,"£1,971.06", Redacted 
01-Jun-23, Comp. Operations ,"£1,953.00", Ivanti UK Ltd 
01-Jun-23, Forensic Fees - General ,"£1,932.00", WA Products (UK) Ltd t/a SceneSafe 
01-Jun-23, Payment for Services ,"£1,930.00", Cells Project CIC 
29-Jun-23, Training Course Fees ,"£1,929.00", College of Policing Limited 
08-Jun-23, Technical Equipment ,"£1,921.20", Redacted 
22-Jun-23, Rates ,"£1,909.00", Knowsley MBC 
01-Jun-23, Technical Equipment ,"£1,908.00", Stone Computers Ltd 
15-Jun-23, H/W Purchases ,"£1,896.00", CBC Computer Systems Ltd 
29-Jun-23, General Subscriptions ,"£1,890.00", Social & Market Strategic Research Ltd 
08-Jun-23, Hired Vehicle & Plant ,"£1,879.20", Redacted 
15-Jun-23, Hired Vehicle & Plant ,"£1,879.20", Redacted 
15-Jun-23, Rents ,"£1,875.00", Archdiocese of Liverpool 
08-Jun-23, Printing Stationery & Office Exps. ,"£1,872.00", Selectamark Security Systems 
08-Jun-23, Prisoner Meals ,"£1,871.60", BFS Group Limited t/a Bidvest Foodservice 
29-Jun-23, Forensic Fees - General ,"£1,848.00", Orchid Cellmark Ltd 
16-Jun-23, Supplies and Services ,"£1,837.00", HM Courts & Tribunals Service 
01-Jun-23, Uniform and Clothing ,"£1,830.24", Michael Lupton Associates Limited 
29-Jun-23, Training Course Fees ,"£1,823.90", College of Policing Limited 
15-Jun-23, Training Course Fees ,"£1,822.40", College of Policing Limited 
08-Jun-23, Forensic Fees - General ,"£1,812.00", Orchid Cellmark Ltd 
15-Jun-23, Forensic Fees - General ,"£1,812.00", Orchid Cellmark Ltd 
01-Jun-23, Mechanical Reactive Maintenance ,"£1,808.40", BAM FM Ltd 
15-Jun-23, Maintenance of Dogs ,"£1,797.08", Crown Pet Foods 
15-Jun-23, Training Course Fees ,"£1,794.00", The Knowledge Academy 
01-Jun-23, Rates ,"£1,771.00", Wirral MBC 
08-Jun-23, Catering Service ,"£1,765.14", Tiffin Sandwiches Ltd 
29-Jun-23, Forensic Fees - General ,"£1,764.47", Merck Life Science Ltd 
01-Jun-23, Telecommunications ,"£1,764.00", Redacted 
29-Jun-23, Services & Legal Expenses ,"£1,750.00", Redacted 
29-Jun-23, Services & Legal Expenses ,"£1,750.00", Redacted 
22-Jun-23, Protective Clothing ,"£1,743.91", Elis UK 
29-Jun-23, H/W Purchases ,"£1,738.80", CBC Computer Systems Ltd 
22-Jun-23, Uniform and Clothing ,"£1,728.00", Yaffy Protective Clothing (Part of Mi Hub Ltd) 
15-Jun-23, Cleaning and Domestic Supplies ,"£1,718.81", Arrow County Supplies 
22-Jun-23, Uniform and Clothing ,"£1,708.50", Outdoor and Cycle Concepts Ltd t/a Cotswold Outdoor 
08-Jun-23, Vehicle Parts ,"£1,705.87", Halliwell Jones Ltd 
29-Jun-23, Waste Disposal ,"£1,703.14", Suez Recycling and Recovery UK Ltd 
15-Jun-23, Pest Control ,"£1,674.05", Suez Recycling and Recovery UK Ltd 
22-Jun-23, Uniform and Clothing ,"£1,664.28", Cooneen Defence Limited 
29-Jun-23, Electrical Reactive Maintenance ,"£1,659.26", BAM FM Ltd 
08-Jun-23, Vehicle Costs ,"£1,659.12", Lookers Motor Group Limited t/a Lookers Liverpool 
01-Jun-23, Catering Service ,"£1,657.26", Trevors Warehouses Limited t/a Trevors Foodservice 
22-Jun-23, Furniture Purchases ,"£1,656.00", Flexiform Business Furniture Limited 
15-Jun-23, Forensic Fees - General ,"£1,634.88", WA Products (UK) Ltd t/a SceneSafe 
29-Jun-23, Forensic Fees - General ,"£1,627.20", Orchid Cellmark Ltd 
15-Jun-23, Vehicle Parts ,"£1,626.95", Rybrook Cars Ltd ( Volvo ) 
08-Jun-23, Support Staff-Temporary Staff Wages ,"£1,625.88", Hays Specialist Recruitment Ltd 
15-Jun-23, Support Staff-Temporary Staff Wages ,"£1,625.88", Hays Specialist Recruitment Ltd 
22-Jun-23, Uniform and Clothing ,"£1,610.59", Michael Lupton Associates Limited 
28-Jun-23, Transport ,"£1,600.13", Allstar 
22-Jun-23, Services & Legal Expenses ,"£1,597.20", Redacted 
28-Jun-23, Rates ,"£1,596.00", Sefton MBC (Rates Account)  
15-Jun-23, Services & Legal Expenses ,"£1,590.00", Redacted 
01-Jun-23, Cleaning and Domestic Supplies ,"£1,580.90", Arrow County Supplies 
29-Jun-23, Training Course Fees ,"£1,580.33", College of Policing Limited 
15-Jun-23, Telecommunications ,"£1,563.54", Avoira (Rocom/Nimans) 
15-Jun-23, Uniform Casual User Mileage ,"£1,560.00", Grayce Group Limited 
22-Jun-23, Uniform Casual User Mileage ,"£1,560.00", Grayce Group Limited 
22-Jun-23, Support Staff-Temporary Staff Wages ,"£1,560.00", Grayce Group Limited 
08-Jun-23, Forensic Fees - General ,"£1,555.56", Orchid Cellmark Ltd 
29-Jun-23, Equipment Purchases ,"£1,550.51", Tuskerdirect Limited 
08-Jun-23, Rates ,"£1,547.00", St Helens MBC 
22-Jun-23, Consumables ,"£1,545.31", Euro Car Parts Ltd - Liverpool 
22-Jun-23, Support Staff-Temporary Staff Wages ,"£1,543.81", Red Snapper Recruitment Limited 
15-Jun-23, Forensic Fees - General ,"£1,532.82", Redacted 
22-Jun-23, Services & Legal Expenses ,"£1,500.00", Redacted 
15-Jun-23, Building Reactive Maintenance ,"£1,497.88", Graham Asset Management Ltd 
01-Jun-23, Vehicle Costs ,"£1,493.81", Lookers Motor Group Limited t/a Lookers Liverpool 
15-Jun-23, Vehicle Parts ,"£1,493.14", Lookers Motor Group Limited t/a Lookers Liverpool 
29-Jun-23, Electrical Reactive Maintenance ,"£1,488.35", BAM FM Ltd 
29-Jun-23, Furniture Purchases ,"£1,487.04", Posturite (UK) Ltd 
08-Jun-23, Forensic Fees - General ,"£1,480.26", Redacted 
22-Jun-23, Pathologists Fees ,"£1,480.00", Redacted 
01-Jun-23, Electrical Reactive Maintenance ,"£1,477.78", BAM FM Ltd 
22-Jun-23, Vehicle Parts ,"£1,474.24", eStar Truck and Van Ltd 
08-Jun-23, Hired Vehicle & Plant ,"£1,470.00", West Wallasey Car Hire Ltd 
08-Jun-23, Hired Vehicle & Plant ,"£1,470.00", West Wallasey Car Hire Ltd 
08-Jun-23, Hired Vehicle & Plant ,"£1,470.00", West Wallasey Car Hire Ltd 
08-Jun-23, Hired Vehicle & Plant ,"£1,470.00", West Wallasey Car Hire Ltd 
08-Jun-23, Hired Vehicle & Plant ,"£1,470.00", West Wallasey Car Hire Ltd 
08-Jun-23, Hired Vehicle & Plant ,"£1,470.00", West Wallasey Car Hire Ltd 
22-Jun-23, Cleaning and Domestic Supplies ,"£1,465.28", Arrow County Supplies 
08-Jun-23, Garage Equipment ,"£1,465.12", Redacted 
15-Jun-23, Operational Equipment ,"£1,464.24", Redacted 
08-Jun-23, Tyres & Tubes ,"£1,461.14", Michelin Tyre PLC 
15-Jun-23, Furniture Purchases ,"£1,449.36", Posturite (UK) Ltd 
22-Jun-23, Services & Legal Expenses ,"£1,445.40", Redacted 
15-Jun-23, Ex Gratia Payments ,"£1,444.00", Redacted 
01-Jun-23, Payment for Services ,"£1,440.00", Redacted 
08-Jun-23, Training Course Fees ,"£1,440.00", The ATACC Group Ltd 
22-Jun-23, Forensic Fees - General ,"£1,440.00", Analytical Services International Ltd 
01-Jun-23, Rates ,"£1,435.00", Liverpool City Council1 
01-Jun-23, Miscellaneous Contributions ,"£1,431.31", St Helens MBC 
01-Jun-23, Vehicle Repairs ,"£1,425.88", Swansway Garages Ltd t/a Swansway Chester Peugeot 
01-Jun-23, Mobiles-rental ,"£1,400.00", Redacted 
29-Jun-23, Uniform and Clothing ,"£1,399.40", Price Western Leather Co 
21-Jun-23, Transport ,"£1,389.67", Allstar 
01-Jun-23, Forensic Fees - General ,"£1,388.40", Eurofins Forensic Services Ltd 
01-Jun-23, Rates ,"£1,385.00", Wirral MBC 
29-Jun-23, Uniform and Clothing ,"£1,382.40", Yaffy Protective Clothing (Part of Mi Hub Ltd) 
22-Jun-23, Capital Asset Clearing A/C Plant & Equipment ,"£1,382.21", Chadwicks (Liverpool) Ltd 
01-Jun-23, Forensic Fees - General ,"£1,380.00", WA Products (UK) Ltd t/a SceneSafe 
22-Jun-23, Furniture Purchases ,"£1,376.42", Online Ergonomics Ltd 
22-Jun-23, Ex Gratia Payments ,"£1,375.20", Redacted 
08-Jun-23, Vehicle Repairs ,"£1,368.18", Rybrook Cars Ltd ( Chester) 
15-Jun-23, Payment for Services ,"£1,368.00", Acoustic Design and Control Ltd t/a ADC Acoustics 
29-Jun-23, Training Course Fees ,"£1,350.90", College of Policing Limited 
01-Jun-23, Forensic Fees - General ,"£1,350.00", IntaForensics Ltd 
08-Jun-23, Forensic Fees - General ,"£1,350.00", Orchid Cellmark Ltd 
01-Jun-23, Vehicle Costs ,"£1,349.44", Liverpool TPS  
14-Jun-23, Transport ,"£1,341.81", Allstar 
29-Jun-23, Operational Equipment ,"£1,338.00", Redacted 
22-Jun-23, Tyres & Tubes ,"£1,334.04", Michelin Tyre PLC 
07-Jun-23, Transport ,"£1,329.56", Allstar 
29-Jun-23, Uniform and Clothing ,"£1,323.60", Redacted 
22-Jun-23, Forensic Fees - General ,"£1,310.88", WA Products (UK) Ltd t/a SceneSafe 
01-Jun-23, Forensic Fees - General ,"£1,303.62", WA Products (UK) Ltd t/a SceneSafe 
01-Jun-23, Hired Vehicle & Plant ,"£1,301.47", Redacted 
01-Jun-23, Hired Vehicle & Plant ,"£1,301.47", Redacted 
01-Jun-23, Support Staff-Temporary Staff Wages ,"£1,300.70", Hays Specialist Recruitment Ltd 
22-Jun-23, Support Staff-Temporary Staff Wages ,"£1,300.70", Hays Specialist Recruitment Ltd 
01-Jun-23, Training Course Fees ,"£1,295.96", The Investigator 
22-Jun-23, Training Course Fees ,"£1,290.00", Smart Training Solutions (UK) Ltd 
15-Jun-23, Tyres & Tubes ,"£1,280.54", Michelin Tyre PLC 
29-Jun-23, Vehicle Police Equipment ,"£1,280.00", Alpha Fire Training Services 
08-Jun-23, Uniform and Clothing ,"£1,271.52", Michael Lupton Associates Limited 
15-Jun-23, Uniform and Clothing ,"£1,271.52", Michael Lupton Associates Limited 
22-Jun-23, Operational Equipment ,"£1,271.52", Michael Lupton Associates Limited 
01-Jun-23, Mechanical Reactive Maintenance ,"£1,268.04", BAM FM Ltd 
01-Jun-23, Uniform and Clothing ,"£1,267.80", ilasco Ltd (Keela International Ltd) 
08-Jun-23, Service Charges ,"£1,267.05", Portakabin Limited 
29-Jun-23, Capital Asset Clearing A/C Plant & Equipment ,"£1,264.61", Redacted 
22-Jun-23, Vehicle Repairs ,"£1,263.67", Halliwell Jones Ltd 
29-Jun-23, Comp. Consumeables ,"£1,260.00", EE Ltd (Airtime) 
22-Jun-23, Hired Vehicle & Plant ,"£1,258.66", Arnold Clark Finance Ltd 
29-Jun-23, Electrical Reactive Maintenance ,"£1,255.32", BAM FM Ltd 
22-Jun-23, Rents ,"£1,250.00", Target Footballl CIC 
01-Jun-23, Uniform Casual User Mileage ,"£1,248.00", Grayce Group Limited 
29-Jun-23, Uniform Casual User Mileage ,"£1,248.00", Grayce Group Limited 
01-Jun-23, Support Staff-Temporary Staff Wages ,"£1,248.00", Grayce Group Limited 
29-Jun-23, Support Staff-Temporary Staff Wages ,"£1,248.00", Grayce Group Limited 
29-Jun-23, Uniform and Clothing ,"£1,245.60", Yaffy Protective Clothing (Part of Mi Hub Ltd) 
08-Jun-23, Vehicle Parts ,"£1,244.94", Halliwell Jones Ltd 
15-Jun-23, Hired Vehicle & Plant ,"£1,230.43", Arnold Clark Finance Ltd 
22-Jun-23, Hired Vehicle & Plant ,"£1,230.43", Arnold Clark Finance Ltd 
29-Jun-23, Uniform and Clothing ,"£1,224.00", Michael Lupton Associates Limited 
15-Jun-23, Hired Vehicle & Plant ,"£1,222.03", Arnold Clark Finance Ltd 
22-Jun-23, Hired Vehicle & Plant ,"£1,212.29", Arnold Clark Finance Ltd 
22-Jun-23, Training Course Fees ,"£1,212.00", Police Crime Prevention Initiatives Ltd 
15-Jun-23, Vehicle Modifications ,"£1,204.38", Redacted 
15-Jun-23, Vehicle Modifications ,"£1,204.38", Redacted 
15-Jun-23, Vehicle Modifications ,"£1,204.38", Redacted 
15-Jun-23, Vehicle Modifications ,"£1,204.38", Redacted 
15-Jun-23, Vehicle Modifications ,"£1,204.38", Redacted 
15-Jun-23, Vehicle Modifications ,"£1,204.38", Redacted 
15-Jun-23, Vehicle Modifications ,"£1,204.38", Redacted 
08-Jun-23, Training Course Fees ,"£1,200.00", Malka Livingstone Domestic Abuse Training & Consultancy 
22-Jun-23, Payment for Services ,"£1,198.08", Centre For Assessment 
15-Jun-23, Payment for Services ,"£1,189.60", Arnold Clark Finance Ltd 
08-Jun-23, Tyres & Tubes ,"£1,188.96", ATS Euromaster Limited 
29-Jun-23, Printing Stationery & Office Exps. ,"£1,181.54", Adare SEC Limited t/a Kalamazoo Direct 
08-Jun-23, Printing Stationery & Office Exps. ,"£1,180.80", Banner Group Limited 
01-Jun-23, Payments to Other Police Authorities ,"£1,180.23", Mayor`s Office for Policing and Crime (MOPC) 
29-Jun-23, Cleaning and Domestic Supplies ,"£1,177.88", Arrow County Supplies 
01-Jun-23, Training Course Fees ,"£1,170.77", Police and Crime Commissioner For Cheshire 
15-Jun-23, H/W Purchases ,"£1,165.98", Dell Corporation Ltd 
15-Jun-23, H/W Purchases ,"£1,165.98", Dell Corporation Ltd 
15-Jun-23, H/W Purchases ,"£1,165.98", Dell Corporation Ltd 
15-Jun-23, H/W Purchases ,"£1,165.98", Dell Corporation Ltd 
22-Jun-23, H/W Purchases ,"£1,165.98", Dell Corporation Ltd 
22-Jun-23, H/W Purchases ,"£1,165.98", Dell Corporation Ltd 
22-Jun-23, H/W Purchases ,"£1,165.98", Dell Corporation Ltd 
22-Jun-23, H/W Purchases ,"£1,165.98", Dell Corporation Ltd 
29-Jun-23, H/W Purchases ,"£1,165.98", Dell Corporation Ltd 
08-Jun-23, Hired Vehicle & Plant ,"£1,163.87", Arnold Clark Finance Ltd 
22-Jun-23, Tyres & Tubes ,"£1,161.58", Michelin Tyre PLC 
22-Jun-23, Vehicle Repairs ,"£1,160.20", Swansway Garages Ltd t/a Swansway Chester Peugeot 
15-Jun-23, Capital Asset Clearing A/C Plant & Equipment ,"£1,159.50", Insight Direct (UK) Ltd 
08-Jun-23, Comp. Consumeables ,"£1,154.70", SCC Specialist Computer Centres PLC 
29-Jun-23, Forensic Fees - General ,"£1,150.80", Redacted 
01-Jun-23, Training Course Fees ,"£1,150.00", GMCA (PCC for Greater Manchester) 
08-Jun-23, Training Course Fees ,"£1,150.00", GMCA (PCC for Greater Manchester) 
22-Jun-23, Training Course Fees ,"£1,150.00", GMCA (PCC for Greater Manchester) 
08-Jun-23, Garage Equipment ,"£1,147.88", Redacted 
15-Jun-23, Capital Asset Clearing A/C Plant & Equipment ,"£1,146.00", Claresys Limited 
15-Jun-23, Vehicle Repairs ,"£1,144.32", Redacted 
01-Jun-23, Electrical Reactive Maintenance ,"£1,140.48", BAM FM Ltd 
15-Jun-23, Event Costs ,"£1,140.00", Natural Fleur Florist 
22-Jun-23, Uniform and Clothing ,"£1,139.40", Yaffy Protective Clothing (Part of Mi Hub Ltd) 
29-Jun-23, Payment for Services ,"£1,139.00", Warehouse Express Ltd t/a Wex Photographic 
22-Jun-23, Support Staff-Temporary Staff Wages ,"£1,133.95", Red Snapper Recruitment Limited 
15-Jun-23, Comp. Consumeables ,"£1,131.86", SCC Specialist Computer Centres PLC 
29-Jun-23, Cleaning and Domestic Supplies ,"£1,130.88", Arrow County Supplies 
22-Jun-23, Vehicle Parts ,"£1,128.91", Stellantis &You UK Limited t/a Stellantis &You Sales & Services 
15-Jun-23, Vehicle Repairs ,"£1,128.66", BMC Mechanical LTD 
22-Jun-23, Vehicle Costs ,"£1,126.58", Hyundai Motor UK Ltd 
15-Jun-23, Forensic Fees - General ,"£1,119.50", Police and Crime Commissioner For Lancashire 
15-Jun-23, Payments to Other Police Authorities ,"£1,119.50", Police and Crime Commissioner For Lancashire 
29-Jun-23, Vehicle Repairs ,"£1,112.42", Rybrook Cars Ltd ( Chester) 
01-Jun-23, Forensic Fees - General ,"£1,104.00", WA Products (UK) Ltd t/a SceneSafe 
22-Jun-23, Forensic Fees - General ,"£1,104.00", WA Products (UK) Ltd t/a SceneSafe 
29-Jun-23, Vehicle Costs ,"£1,101.55", Liverpool TPS  
01-Jun-23, Vehicle Police Equipment ,"£1,097.76", Standby RSG UK Ltd 
22-Jun-23, Capital Asset Clearing A/C Plant & Equipment ,"£1,094.40", Dell Corporation Ltd 
01-Jun-23, Furniture Purchases ,"£1,093.39", Posturite (UK) Ltd 
08-Jun-23, Cleaning and Domestic Supplies ,"£1,091.27", Arrow County Supplies 
