Date,Transaction Number,Directorate,Local Authority Dept,Merchant Category,Summary of Purpose of Expenditure 1,Summary of Purpose of Expenditure 2,Beneficiary,Total
13/10/2023,5161967,CORPORATE RESOURCES           ,CORONER                       ,SERVICES,CORONERS SERVICE,ASSISTANT CORONER FEES,MR SIMON TAIT,"2,772.00"
26/10/2023,5194811,COMMUNITIES - SAFER STRONGER  ,0,"VEHICLES, PLANT AND EQUIPMENT",BALANCE SHEET GENERAL FUND,C/V ADD-PLANT & EQUIP ACQUIS,AVADA SOLUTIONS LIMITED,"10,500.00"
03/10/2023,5147668,PLACE                         ,TRADING SERVICES              ,EQUIPMENT/FURNITURE/MATERIALS,ADMIN GENERAL TRANSPORT,EQUIPMENT-GENERAL,PARAGON AUTOCARE LTD,510.00
02/10/2023,5143213,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - SOUTH,,REDACTED PERSONAL DATA,661.61
09/10/2023,5154981,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - SOUTH,,REDACTED PERSONAL DATA,661.61
16/10/2023,5165637,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - SOUTH,,REDACTED PERSONAL DATA,661.61
23/10/2023,5176166,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - SOUTH,,REDACTED PERSONAL DATA,661.61
30/10/2023,5215817,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - SOUTH,,REDACTED PERSONAL DATA,661.61
11/10/2023,5158455,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,268.92
11/10/2023,5158471,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,"1,075.68"
11/10/2023,5158471,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,"2,397.60"
27/10/2023,5213191,CHIEF EXECUTIVE               ,PUBLIC HEALTH                 ,SERVICES,LOCALITY INVESTMENT,,S4ALL,500.00
11/10/2023,5158417,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,RED BALLOON DAY NURSERIES LIMITED,"9,950.04"
11/10/2023,5158417,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,RED BALLOON DAY NURSERIES LIMITED,"4,795.20"
06/10/2023,5153122,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,ADULT SOCIAL SERVICES CLIENTS,SHORT BREAKS,,REDACTED PERSONAL DATA,"1,048.33"
01/10/2023,5124553,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,MISCELLANEOUS EXPENSES,SHORT BREAKS,,KATHRYN FOSTER HUMAN ASSIST TRAINING AND,991.94
01/10/2023,5125068,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,SERVICES,SHORT BREAKS,,KATHRYN FOSTER HUMAN ASSIST TRAINING AND,987.13
02/10/2023,5142126,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,OTHER AGENCIES,SHORT BREAKS,,KATHRYN FOSTER HUMAN ASSIST TRAINING AND,"2,371.50"
12/10/2023,5159486,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,MISCELLANEOUS EXPENSES,SHORT BREAKS,,KATHRYN FOSTER HUMAN ASSIST TRAINING AND,405.00
12/10/2023,5159488,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,MISCELLANEOUS EXPENSES,SHORT BREAKS,,KATHRYN FOSTER HUMAN ASSIST TRAINING AND,824.56
12/10/2023,5159489,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,MISCELLANEOUS EXPENSES,SHORT BREAKS,,KATHRYN FOSTER HUMAN ASSIST TRAINING AND,331.80
12/10/2023,5159490,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,MISCELLANEOUS EXPENSES,SHORT BREAKS,,KATHRYN FOSTER HUMAN ASSIST TRAINING AND,420.00
12/10/2023,5159491,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,MISCELLANEOUS EXPENSES,SHORT BREAKS,,KATHRYN FOSTER HUMAN ASSIST TRAINING AND,316.40
12/10/2023,5159492,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,SERVICES,SHORT BREAKS,,KATHRYN FOSTER HUMAN ASSIST TRAINING AND,547.20
12/10/2023,5159494,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,MISCELLANEOUS EXPENSES,SHORT BREAKS,,KATHRYN FOSTER HUMAN ASSIST TRAINING AND,469.00
12/10/2023,5159495,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,MISCELLANEOUS EXPENSES,SHORT BREAKS,,KATHRYN FOSTER HUMAN ASSIST TRAINING AND,447.00
12/10/2023,5159496,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,MISCELLANEOUS EXPENSES,SHORT BREAKS,,KATHRYN FOSTER HUMAN ASSIST TRAINING AND,726.00
12/10/2023,5159498,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,MISCELLANEOUS EXPENSES,SHORT BREAKS,,KATHRYN FOSTER HUMAN ASSIST TRAINING AND,588.00
12/10/2023,5159499,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,SERVICES,SHORT BREAKS,,KATHRYN FOSTER HUMAN ASSIST TRAINING AND,547.20
16/10/2023,5163849,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,MISCELLANEOUS EXPENSES,SHORT BREAKS,,KATHRYN FOSTER HUMAN ASSIST TRAINING AND,599.68
24/10/2023,5176817,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,MISCELLANEOUS EXPENSES,SHORT BREAKS,,KATHRYN FOSTER HUMAN ASSIST TRAINING AND,623.01
24/10/2023,5176818,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,MISCELLANEOUS EXPENSES,SHORT BREAKS,,KATHRYN FOSTER HUMAN ASSIST TRAINING AND,379.89
02/10/2023,5143995,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESI SHORT STAY - CENTRAL,RESIDENTIAL (SHORT STAY),ROSEDALE CARE SERVICES LIMITED,"-5,418.42"
02/10/2023,5143995,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESI SHORT STAY - CENTRAL,RESIDENTIAL (SHORT STAY),ROSEDALE CARE SERVICES LIMITED,-454.29
02/10/2023,5144008,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESI SHORT STAY - SOUTH,RESIDENTIAL (SHORT STAY),ROSEDALE CARE SERVICES LIMITED,"-2,658.09"
02/10/2023,5144291,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"2,862.56"
02/10/2023,5144351,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"2,862.56"
02/10/2023,5144419,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"2,862.56"
02/10/2023,5144522,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"2,862.56"
02/10/2023,5144560,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"3,760.00"
02/10/2023,5144615,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"2,862.56"
02/10/2023,5144633,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"2,862.56"
02/10/2023,5144771,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESI SHORT STAY - CENTRAL,RESIDENTIAL-RESPITE,ROSEDALE CARE SERVICES LIMITED,817.88
02/10/2023,5144874,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"2,862.56"
02/10/2023,5144957,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"2,862.56"
02/10/2023,5144998,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"2,862.56"
02/10/2023,5145129,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"2,862.56"
02/10/2023,5145131,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"2,862.56"
02/10/2023,5145184,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - EAST,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"5,418.42"
02/10/2023,5145184,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - EAST,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,454.29
02/10/2023,5145201,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"8,280.98"
02/10/2023,5145223,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - EAST,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"2,862.56"
02/10/2023,5145225,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"2,862.56"
02/10/2023,5145258,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESI SHORT STAY - CENTRAL,RESIDENTIAL (SHORT STAY),ROSEDALE CARE SERVICES LIMITED,"2,862.56"
30/10/2023,5216267,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"-2,351.39"
30/10/2023,5216331,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"-2,760.33"
30/10/2023,5216334,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESI SHORT STAY - CENTRAL,RESIDENTIAL (SHORT STAY),ROSEDALE CARE SERVICES LIMITED,"-3,680.43"
30/10/2023,5216334,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESI SHORT STAY - CENTRAL,RESIDENTIAL (SHORT STAY),ROSEDALE CARE SERVICES LIMITED,-308.57
30/10/2023,5216392,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"2,862.56"
30/10/2023,5216543,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"2,862.56"
30/10/2023,5216638,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"2,862.56"
30/10/2023,5216722,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"2,862.56"
30/10/2023,5216759,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"2,862.56"
30/10/2023,5216761,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"2,862.56"
30/10/2023,5216865,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"3,760.00"
30/10/2023,5216914,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - EAST,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"2,862.56"
30/10/2023,5216922,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"2,862.56"
30/10/2023,5216922,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,934.29
30/10/2023,5217049,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESI SHORT STAY - CENTRAL,RESIDENTIAL (SHORT STAY),ROSEDALE CARE SERVICES LIMITED,"5,827.35"
30/10/2023,5217084,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,306.70
30/10/2023,5217147,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"2,862.56"
30/10/2023,5217333,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"2,862.56"
30/10/2023,5217413,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"2,862.56"
30/10/2023,5217429,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"2,862.56"
30/10/2023,5217536,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESI SHORT STAY - CENTRAL,RESIDENTIAL-RESPITE,ROSEDALE CARE SERVICES LIMITED,"1,226.81"
30/10/2023,5217550,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - EAST,RESIDENTIAL,ROSEDALE CARE SERVICES LIMITED,"2,862.56"
01/10/2023,5125146,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FLOURISH WITH US LTD,"1,334.82"
01/10/2023,5125148,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FLOURISH WITH US LTD,"4,750.00"
01/10/2023,5136059,"CHILDREN,YOUNG PEOPLE&FAMILIES",HELP & PROTECTION             ,INDIRECT EMPLOYEE EXPENSES,MST-CAN,,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION,735.00
01/10/2023,5136059,"CHILDREN,YOUNG PEOPLE&FAMILIES",HELP & PROTECTION             ,INDIRECT EMPLOYEE EXPENSES,MST-CAN,,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION,450.00
13/10/2023,5162165,"CHILDREN,YOUNG PEOPLE&FAMILIES",HELP & PROTECTION             ,PRIVATE CONTRACTORS,MST-CAN,OTHER PROFESSIONAL SERVICES,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION,"12,350.00"
09/10/2023,5155907,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,18+ SERVICE,CHILD RESIDENTIAL PLACEMENT,SIXTEEN PLUS,"1,071.43"
09/10/2023,5155907,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,18+ SERVICE,LEAVING CARE ALLOWANCES,SIXTEEN PLUS,"2,571.43"
09/10/2023,5155907,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,18+ SERVICE,LEAVING CARE ALLOWANCES,SIXTEEN PLUS,"1,050.00"
09/10/2023,5155908,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,18+ SERVICE,LEAVING CARE ALLOWANCES,SIXTEEN PLUS,300.00
09/10/2023,5155909,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,18+ SERVICE,CHILD RESIDENTIAL PLACEMENT,SIXTEEN PLUS,"1,050.00"
09/10/2023,5155909,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,18+ SERVICE,LEAVING CARE ALLOWANCES,SIXTEEN PLUS,"1,714.29"
09/10/2023,5155909,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,18+ SERVICE,LEAVING CARE ALLOWANCES,SIXTEEN PLUS,685.71
09/10/2023,5155910,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,CIC-TRANSITION TO INDEPENDENCE,CHILD RESIDENTIAL PLACEMENT,SIXTEEN PLUS,300.00
09/10/2023,5155910,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,CIC-TRANSITION TO INDEPENDENCE,LEAVING CARE ALLOWANCES,SIXTEEN PLUS,"2,571.43"
09/10/2023,5155910,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,CIC-TRANSITION TO INDEPENDENCE,LEAVING CARE ALLOWANCES,SIXTEEN PLUS,"1,157.14"
09/10/2023,5155910,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,CIC-TRANSITION TO INDEPENDENCE,LEAVING CARE ALLOWANCES,SIXTEEN PLUS,"1,050.00"
09/10/2023,5155911,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,CIC-TRANSITION TO INDEPENDENCE,CHILD RESIDENTIAL PLACEMENT,SIXTEEN PLUS,"3,750.00"
09/10/2023,5155911,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,CIC-TRANSITION TO INDEPENDENCE,LEAVING CARE ALLOWANCES,SIXTEEN PLUS,"8,820.00"
09/10/2023,5155912,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,CIC-TRANSITION TO INDEPENDENCE,LEAVING CARE ALLOWANCES,SIXTEEN PLUS,300.00
09/10/2023,5155913,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,CIC-TRANSITION TO INDEPENDENCE,CHILD RESIDENTIAL PLACEMENT,SIXTEEN PLUS,"3,278.57"
09/10/2023,5155913,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,CIC-TRANSITION TO INDEPENDENCE,LEAVING CARE ALLOWANCES,SIXTEEN PLUS,"5,400.00"
09/10/2023,5155914,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,CIC-TRANSITION TO INDEPENDENCE,LEAVING CARE ALLOWANCES,SIXTEEN PLUS,300.00
09/10/2023,5155915,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,CIC-TRANSITION TO INDEPENDENCE,CHILD RESIDENTIAL PLACEMENT,SIXTEEN PLUS,"3,750.00"
09/10/2023,5155915,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,CIC-TRANSITION TO INDEPENDENCE,LEAVING CARE ALLOWANCES,SIXTEEN PLUS,"8,190.00"
09/10/2023,5155916,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,CIC-TRANSITION TO INDEPENDENCE,LEAVING CARE ALLOWANCES,SIXTEEN PLUS,300.00
09/10/2023,5155917,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,CIC-TRANSITION TO INDEPENDENCE,LEAVING CARE ALLOWANCES,SIXTEEN PLUS,533.00
09/10/2023,5155973,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,CIC-TRANSITION TO INDEPENDENCE,LEAVING CARE ALLOWANCES,SIXTEEN PLUS,300.00
09/10/2023,5156006,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,CIC-TRANSITION TO INDEPENDENCE,CHILD RESIDENTIAL PLACEMENT,SIXTEEN PLUS,"1,350.00"
09/10/2023,5156006,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,CIC-TRANSITION TO INDEPENDENCE,LEAVING CARE ALLOWANCES,SIXTEEN PLUS,"2,200.01"
09/10/2023,5156006,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,CIC-TRANSITION TO INDEPENDENCE,LEAVING CARE ALLOWANCES,SIXTEEN PLUS,604.28
09/10/2023,5156007,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,CIC-TRANSITION TO INDEPENDENCE,LEAVING CARE ALLOWANCES,SIXTEEN PLUS,300.00
09/10/2023,5156008,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,CIC-TRANSITION TO INDEPENDENCE,CHILD RESIDENTIAL PLACEMENT,SIXTEEN PLUS,"2,764.29"
09/10/2023,5156008,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,CIC-TRANSITION TO INDEPENDENCE,LEAVING CARE ALLOWANCES,SIXTEEN PLUS,"4,000.00"
11/10/2023,5158457,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,MINI ME'ZZZ CHILDCARE,"2,420.28"
