Date,Transaction Number,Directorate,Local Authority Dept,Merchant Category,Summary of Purpose of Expenditure 1,Summary of Purpose of Expenditure 2,Beneficiary,Total
21/03/2024,5449307,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,"5,301.18"
21/03/2024,5449308,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,432.40
21/03/2024,5449309,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,375.00
21/03/2024,5449311,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,549.20
25/03/2024,5454607,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,534.46
26/03/2024,5456626,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,"1,400.00"
26/03/2024,5456627,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,446.48
26/03/2024,5456628,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456629,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,400.28
26/03/2024,5456633,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,392.12
26/03/2024,5456634,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,484.56
26/03/2024,5456636,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456637,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
26/03/2024,5456638,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
26/03/2024,5456639,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,496.08
26/03/2024,5456640,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,496.08
26/03/2024,5456641,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456643,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,323.08
26/03/2024,5456644,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,438.48
26/03/2024,5456645,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,276.08
26/03/2024,5456646,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
26/03/2024,5456647,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,375.40
26/03/2024,5456648,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,262.32
26/03/2024,5456650,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,406.36
26/03/2024,5456651,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456652,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,311.36
26/03/2024,5456653,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456656,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,323.08
26/03/2024,5456657,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,472.60
26/03/2024,5456659,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,435.56
26/03/2024,5456660,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456661,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,398.64
26/03/2024,5456662,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456663,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,415.40
26/03/2024,5456664,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456665,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,450.00
26/03/2024,5456666,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,446.48
26/03/2024,5456667,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456668,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456669,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,308.76
26/03/2024,5456670,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456672,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,600.00
26/03/2024,5456673,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,331.44
26/03/2024,5456675,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456677,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,554.80
26/03/2024,5456678,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,346.24
26/03/2024,5456679,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
26/03/2024,5456680,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,400.00
26/03/2024,5456681,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456682,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
26/03/2024,5456683,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,378.48
26/03/2024,5456684,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,380.00
26/03/2024,5456687,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,438.80
26/03/2024,5456688,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
26/03/2024,5456689,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
26/03/2024,5456690,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456691,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,456.20
26/03/2024,5456692,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456694,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,443.20
26/03/2024,5456696,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,483.00
26/03/2024,5456697,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,286.40
26/03/2024,5456699,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456702,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456703,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,446.48
26/03/2024,5456705,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456706,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,440.00
26/03/2024,5456707,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,600.04
26/03/2024,5456710,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,322.36
26/03/2024,5456711,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,352.00
26/03/2024,5456712,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,332.64
26/03/2024,5456713,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,447.68
26/03/2024,5456714,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,316.92
26/03/2024,5456715,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,307.63
26/03/2024,5456716,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456717,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,309.88
26/03/2024,5456718,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,374.44
26/03/2024,5456719,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,258.08
26/03/2024,5456721,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,393.64
26/03/2024,5456723,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,426.60
26/03/2024,5456724,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,323.08
26/03/2024,5456725,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,288.00
26/03/2024,5456726,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,340.00
26/03/2024,5456728,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,340.00
26/03/2024,5456729,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,360.00
26/03/2024,5456730,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,380.00
26/03/2024,5456733,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,446.48
26/03/2024,5456734,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,320.00
26/03/2024,5456735,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,335.08
26/03/2024,5456736,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,276.92
26/03/2024,5456737,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,340.00
26/03/2024,5456738,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,314.07
26/03/2024,5456739,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,665.80
26/03/2024,5456740,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
26/03/2024,5456741,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,253.84
26/03/2024,5456743,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,415.40
26/03/2024,5456744,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,274.16
26/03/2024,5456746,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,368.00
26/03/2024,5456747,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
26/03/2024,5456749,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,392.32
26/03/2024,5456750,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
26/03/2024,5456751,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456752,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,267.60
26/03/2024,5456753,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,324.52
26/03/2024,5456754,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,323.08
26/03/2024,5456755,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,291.28
26/03/2024,5456756,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,300.00
26/03/2024,5456757,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
26/03/2024,5456758,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456760,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,400.00
26/03/2024,5456761,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,446.48
26/03/2024,5456763,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
26/03/2024,5456764,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456765,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,450.00
26/03/2024,5456766,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456767,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,437.04
26/03/2024,5456769,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456770,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
26/03/2024,5456773,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456774,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,442.37
26/03/2024,5456775,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,576.92
26/03/2024,5456776,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456777,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
26/03/2024,5456778,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,369.24
26/03/2024,5456779,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456780,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
26/03/2024,5456782,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,387.68
26/03/2024,5456783,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,446.48
26/03/2024,5456788,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,389.12
26/03/2024,5456789,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,446.48
26/03/2024,5456792,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,334.86
26/03/2024,5456794,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,766.32
26/03/2024,5456795,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456796,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,415.40
26/03/2024,5456797,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,443.08
26/03/2024,5456798,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456799,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,469.00
26/03/2024,5456801,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456803,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,507.68
26/03/2024,5456804,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456805,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,252.24
26/03/2024,5456806,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456807,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.20
26/03/2024,5456808,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,415.40
