Date,Transaction Number,Directorate,Local Authority Dept,Merchant Category,Summary of Purpose of Expenditure 1,Summary of Purpose of Expenditure 2,Beneficiary,Total
18/01/2024,5322989,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
18/01/2024,5322990,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5322991,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,328.64
18/01/2024,5322993,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,457.2
18/01/2024,5322994,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,376.88
18/01/2024,5322996,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5322997,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5322998,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,340
18/01/2024,5322999,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
18/01/2024,5323001,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
18/01/2024,5323002,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
18/01/2024,5323003,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,818.32
18/01/2024,5323004,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,357.84
18/01/2024,5323005,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,294.2
18/01/2024,5323006,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323007,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,292.72
18/01/2024,5323008,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,324.84
18/01/2024,5323009,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,472.92
18/01/2024,5323010,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,332
18/01/2024,5323015,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323016,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323017,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323018,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323021,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,332.64
18/01/2024,5323022,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,320
18/01/2024,5323023,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,415.4
18/01/2024,5323024,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,788.24
18/01/2024,5323025,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,368
18/01/2024,5323026,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
18/01/2024,5323028,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,313.84
18/01/2024,5323029,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,320
18/01/2024,5323030,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323032,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,299.52
18/01/2024,5323033,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,278.12
18/01/2024,5323034,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323035,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,340
18/01/2024,5323036,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323037,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,461.52
18/01/2024,5323038,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,300
18/01/2024,5323039,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323040,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323041,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,602.96
18/01/2024,5323045,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323046,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323048,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323049,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,340
18/01/2024,5323050,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,446.48
18/01/2024,5323051,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323052,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,507.68
18/01/2024,5323053,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,536.48
18/01/2024,5323054,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,295.4
18/01/2024,5323058,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,340
18/01/2024,5323059,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,551.96
18/01/2024,5323060,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
18/01/2024,5323061,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323062,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323063,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,357.76
18/01/2024,5323064,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323065,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323066,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,415.4
18/01/2024,5323067,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,507.68
18/01/2024,5323068,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323069,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,276.92
18/01/2024,5323070,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,461.52
18/01/2024,5323071,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,308.56
18/01/2024,5323072,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
18/01/2024,5323073,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
18/01/2024,5323074,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
18/01/2024,5323075,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323076,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323077,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,335.88
18/01/2024,5323078,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323079,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
18/01/2024,5323080,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
18/01/2024,5323081,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,392.32
18/01/2024,5323082,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,392.32
18/01/2024,5323083,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,432.44
18/01/2024,5323084,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,317.76
18/01/2024,5323085,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,449.64
18/01/2024,5323086,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323087,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323088,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,785.44
18/01/2024,5323089,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,296.8
18/01/2024,5323090,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,320.76
18/01/2024,5323091,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
18/01/2024,5323092,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323093,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323094,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,296.76
18/01/2024,5323095,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,766.32
18/01/2024,5323097,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323098,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,364.6
18/01/2024,5323099,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323101,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,405.04
18/01/2024,5323102,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,402.44
18/01/2024,5323103,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,392.32
18/01/2024,5323104,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,438.48
18/01/2024,5323105,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,258.9
18/01/2024,5323107,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,446.48
18/01/2024,5323108,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,811.2
18/01/2024,5323109,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,319.92
18/01/2024,5323110,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323111,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,675.8
18/01/2024,5323112,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323113,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345
18/01/2024,5323114,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323115,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,267.96
18/01/2024,5323116,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323117,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323118,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323119,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,392.32
18/01/2024,5323121,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,354.04
18/01/2024,5323122,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323123,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323124,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,692.92
18/01/2024,5323126,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,316.56
18/01/2024,5323129,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,400
18/01/2024,5323130,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,665.8
18/01/2024,5323132,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323133,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,397.76
18/01/2024,5323134,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,294.2
18/01/2024,5323135,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323136,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,446.48
18/01/2024,5323137,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,484.6
18/01/2024,5323140,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,400
18/01/2024,5323142,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323144,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,402.44
18/01/2024,5323146,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,290.96
18/01/2024,5323147,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,507.68
18/01/2024,5323149,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,507.68
18/01/2024,5323150,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,600
18/01/2024,5323151,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,358.4
18/01/2024,5323152,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,287.64
18/01/2024,5323153,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,446.48
18/01/2024,5323154,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,336.84
18/01/2024,5323155,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,622
18/01/2024,5323157,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323158,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323159,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,308
18/01/2024,5323161,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,440
18/01/2024,5323162,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323166,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,345.2
18/01/2024,5323167,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,447.68
18/01/2024,5323168,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,HOUSING BENEFITS,H.B.SUBSIDIES - PRIVATE RENT,,REDACTED PERSONAL DATA,428.44
