Date,Transaction Number,Directorate,Local Authority Dept,Merchant Category,Summary of Purpose of Expenditure 1,Summary of Purpose of Expenditure 2,Beneficiary,Total
21/12/2023,5299453,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIVING AMBITIONS LIMITED,721.77
21/12/2023,5299453,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIVING AMBITIONS LIMITED,264.60
21/12/2023,5299454,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIVING AMBITIONS LIMITED,"1,005.48"
21/12/2023,5299454,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIVING AMBITIONS LIMITED,264.60
21/12/2023,5299455,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,LIVING AMBITIONS LIMITED,264.60
05/12/2023,5270471,CHIEF EXECUTIVE,COMMUNITIES & WELLBEING,GROUNDS MAINTENANCE COSTS,STRONGER COMMUNITIES- EAST (N),PLANNED GROUNDS MAINT,GLASS PARK MILENNIUM TRUST,362.98
14/12/2023,5282159,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,261.30
14/12/2023,5282159,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,"1,553.11"
01/12/2023,5265394,PLACE,REGULATION & ENFORCEMENT,PRIVATE CONTRACTORS,PARKING ACCOUNT,OTHER PROFESSIONAL SERVICES,PARK NOW LIMITED,"5,572.74"
01/12/2023,5265396,PLACE,REGULATION & ENFORCEMENT,PRIVATE CONTRACTORS,PARKING ACCOUNT,OTHER PROFESSIONAL SERVICES,PARK NOW LIMITED,"1,143.82"
14/12/2023,5282086,PLACE,REGULATION & ENFORCEMENT,PRIVATE CONTRACTORS,PARKING ACCOUNT,OTHER PROFESSIONAL SERVICES,PARK NOW LIMITED,"1,414.31"
14/12/2023,5282153,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,522.60
04/12/2023,5269435,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CENTRAL,,REDACTED PERSONAL DATA,325.00
11/12/2023,5278491,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CENTRAL,,REDACTED PERSONAL DATA,325.00
18/12/2023,5291797,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CENTRAL,,REDACTED PERSONAL DATA,975.00
01/12/2023,5255994,CHIEF EXECUTIVE,COMMUNITIES & WELLBEING,SERVICES,INTERPRETATION & TRANSLATION,,TH LANGUAGES LTD T/A TALKING HEADS,276.44
01/12/2023,5265448,CHIEF EXECUTIVE,COMMUNITIES & WELLBEING,SERVICES,INTERPRETATION & TRANSLATION,,TH LANGUAGES LTD T/A TALKING HEADS,280.00
13/12/2023,5280554,CHIEF EXECUTIVE,COMMUNITIES & WELLBEING,SERVICES,INTERPRETATION & TRANSLATION,,TH LANGUAGES LTD T/A TALKING HEADS,252.00
13/12/2023,5280556,CHIEF EXECUTIVE,COMMUNITIES & WELLBEING,SERVICES,INTERPRETATION & TRANSLATION,,TH LANGUAGES LTD T/A TALKING HEADS,289.00
13/12/2023,5280566,CHIEF EXECUTIVE,COMMUNITIES & WELLBEING,SERVICES,INTERPRETATION & TRANSLATION,,TH LANGUAGES LTD T/A TALKING HEADS,292.00
13/12/2023,5280580,CHIEF EXECUTIVE,COMMUNITIES & WELLBEING,SERVICES,INTERPRETATION & TRANSLATION,,TH LANGUAGES LTD T/A TALKING HEADS,335.00
18/12/2023,5292508,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,OTHER ESTABLISHMENTS,NURSING - SOUTH,NURSING,THE STAR FOUNDATION,"5,537.48"
18/12/2023,5292580,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,THE STAR FOUNDATION,"6,387.40"
18/12/2023,5292615,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,OTHER ESTABLISHMENTS,NURSING - SOUTH,NURSING,THE STAR FOUNDATION,"5,934.08"
01/12/2023,5247256,PLACE,WASTE,PRIVATE CONTRACTORS,MISCELLANEOUS COLLECTION,MANAGEMENT FEE,HARGREAVES (UK) SERVICES LIMITED,"2,367.60"
01/12/2023,5247257,PLACE,WASTE,PRIVATE CONTRACTORS,MISCELLANEOUS COLLECTION,MANAGEMENT FEE,HARGREAVES (UK) SERVICES LIMITED,"5,087.00"
14/12/2023,5282174,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,783.90
04/12/2023,5270078,PLACE                         ,STRATEGIC HOUSING             ,"VEHICLES, PLANT AND EQUIPMENT",BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,SIMON CALVERT CONTRACTORS LTD,"6,810.65"
04/12/2023,5268245,PLACE,PROPERTY SERVICES,EQUIPMENT/FURNITURE/MATERIALS,WHOLESALE FRUIT & VEGETABLE,GENERAL MATERIALS,METRO ROD LTD,500.00
04/12/2023,5268246,PLACE,PROPERTY SERVICES,EQUIPMENT/FURNITURE/MATERIALS,WHOLESALE FRUIT & VEGETABLE,GENERAL MATERIALS,METRO ROD LTD,"2,500.00"
14/12/2023,5282230,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,388.28
14/12/2023,5282230,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,"1,045.20"
14/12/2023,5282198,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,522.60
14/12/2023,5282222,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,776.55
14/12/2023,5282222,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,"2,090.40"
18/12/2023,5293601,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,OTHER ESTABLISHMENTS,RESIDENTIAL - MH,RESIDENTIAL,PHOENIX PARK CARE HOME,"2,792.88"
18/12/2023,5293721,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,OTHER ESTABLISHMENTS,NURSING - MH,NURSING,PHOENIX PARK CARE HOME,"2,862.56"
01/12/2023,5265574,CORPORATE RESOURCES,REVENUES AND BENEFITS,GRANTS AND SUBSCRIPTIONS,BENEFITS SECTION,,MAGGIE FITZSIMONS,270.00
01/12/2023,5248990,PLACE,HIGHWAYS,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS BULK ORDER ACCOUNT,,DONCASTER QUICKMIX LTD,512.28
01/12/2023,5251743,PLACE,HIGHWAYS,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS BULK ORDER ACCOUNT,,DONCASTER QUICKMIX LTD,512.28
01/12/2023,5255899,PLACE,HIGHWAYS,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS BULK ORDER ACCOUNT,,DONCASTER QUICKMIX LTD,512.28
01/12/2023,5259893,PLACE,HIGHWAYS,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS BULK ORDER ACCOUNT,,DONCASTER QUICKMIX LTD,512.28
01/12/2023,5261216,PLACE,HIGHWAYS,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS BULK ORDER ACCOUNT,,DONCASTER QUICKMIX LTD,512.28
01/12/2023,5261217,PLACE,HIGHWAYS,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS BULK ORDER ACCOUNT,,DONCASTER QUICKMIX LTD,328.53
01/12/2023,5261553,PLACE,HIGHWAYS,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS BULK ORDER ACCOUNT,,DONCASTER QUICKMIX LTD,419.22
01/12/2023,5261607,PLACE,HIGHWAYS,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS BULK ORDER ACCOUNT,,DONCASTER QUICKMIX LTD,428.22
01/12/2023,5262794,PLACE,HIGHWAYS,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS BULK ORDER ACCOUNT,,DONCASTER QUICKMIX LTD,428.22
01/12/2023,5265736,PLACE,HIGHWAYS,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS BULK ORDER ACCOUNT,,DONCASTER QUICKMIX LTD,268.82
08/12/2023,5275700,PLACE,HIGHWAYS,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS BULK ORDER ACCOUNT,,DONCASTER QUICKMIX LTD,428.22
20/12/2023,5296566,PLACE,HIGHWAYS,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS BULK ORDER ACCOUNT,,DONCASTER QUICKMIX LTD,328.53
20/12/2023,5296567,PLACE,HIGHWAYS,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS BULK ORDER ACCOUNT,,DONCASTER QUICKMIX LTD,328.53
21/12/2023,5298826,PLACE,HIGHWAYS,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS BULK ORDER ACCOUNT,,DONCASTER QUICKMIX LTD,262.82
21/12/2023,5298827,PLACE,HIGHWAYS,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS BULK ORDER ACCOUNT,,DONCASTER QUICKMIX LTD,328.53
14/12/2023,5282326,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,940.68
14/12/2023,5282326,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,388.28
14/12/2023,5282224,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,776.55
14/12/2023,5282224,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,261.30
14/12/2023,5282231,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,HONEY BEES PRE SCHOOL COMMUNITY INTEREST,"4,576.22"
14/12/2023,5282231,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,HONEY BEES PRE SCHOOL COMMUNITY INTEREST,"1,242.49"
14/12/2023,5282234,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,ROSSINGTON EARLY LEARNERS LTD,"4,659.33"
14/12/2023,5282234,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,ROSSINGTON EARLY LEARNERS LTD,"4,860.19"
20/12/2023,5296568,"CHILDREN,YOUNG PEOPLE&FAMILIES",HELP & PROTECTION,EQUIPMENT/FURNITURE/MATERIALS,CENTRAL TEAM 1,,PRE-SETTLED PAYMENTS,514.95
04/12/2023,5269330,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,,REDACTED PERSONAL DATA,466.79
11/12/2023,5278326,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,,REDACTED PERSONAL DATA,466.79
18/12/2023,5291692,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,,REDACTED PERSONAL DATA,"1,400.37"
06/12/2023,5272478,PLACE,TRADING SERVICES,DIRECT TRANSPORT COSTS,ADMIN GENERAL TRANSPORT,,JOHN HUDSON TRAILERS LTD,365.00
01/12/2023,5247415,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,RUSKINMILL,"2,427.40"
05/12/2023,5270501,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,RUSKINMILL,"34,792.73"
05/12/2023,5270502,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,RUSKINMILL,"33,834.97"
11/12/2023,5277298,CORPORATE RESOURCES,CORONER,SERVICES,CORONERS SERVICE,JURORS FEES,JURORS BACS,251.13
14/12/2023,5282158,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,"1,567.80"
14/12/2023,5282158,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,388.28
11/12/2023,5277234,"CHILDREN,YOUNG PEOPLE&FAMILIES",PARTNERSHIPS & FAMILIES,SERVICES,HAF - HOLIDAY ACIVITIES FUND,,SWIMSTARS & DOLPHINS,"4,761.02"
14/12/2023,5282147,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,"1,045.20"
14/12/2023,5282216,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,783.90
14/12/2023,5282216,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,776.55
15/12/2023,5286481,PLACE,TRADING SERVICES,EQUIPMENT/FURNITURE/MATERIALS,ADMIN GENERAL TRANSPORT,GENERAL MATERIALS,FUCHS LUBRICANTS (UK) PLC,"1,624.00"
15/12/2023,5286481,PLACE,TRADING SERVICES,EQUIPMENT/FURNITURE/MATERIALS,ADMIN GENERAL TRANSPORT,GENERAL MATERIALS,FUCHS LUBRICANTS (UK) PLC,"2,400.00"
01/12/2023,5265755,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION,SERVICES,VISUAL IMPAIRMENT TEAM,,THE GUIDE DOGS FOR THE BLIND ASSOCIATION,"1,189.64"
08/12/2023,5275840,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION,SERVICES,VISUAL IMPAIRMENT TEAM,,THE GUIDE DOGS FOR THE BLIND ASSOCIATION,"1,774.50"
07/12/2023,5273383,PLACE                         ,WASTE & HIGHWAYS INFRASTRUCTUR,INFRASTRUCTURE,BALANCE SHEET GENERAL FUND,C/V ADD - SUBSEQ EXP REPLACE,1ST HORIZON SURVEYING & ENGINEERING LTD,"1,100.00"
01/12/2023,5262890,PLACE                         ,STREET SCENE & HIGHWAYS OPS   ,COMMUNITY ASSETS,BALANCE SHEET GENERAL FUND,C/V ADD - SUBSEQ EXP ENHANCE,ALLSIGNS,"2,596.47"
01/12/2023,5265589,HOUSING REVENUE ACCOUNT,HOUSING SERVICES (HRA),SERVICES,HRA ADMIN,,SAVILLS (UK) LTD,"5,000.00"
14/12/2023,5282183,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,"1,567.80"
01/12/2023,5237454,PLACE,FLEETTRANSPORT&PBM,INVENTORIES,BALANCE SHEET GENERAL FUND,INVENTORY MANAGEMENT CONTROL,GUARDSMAN,381.60
01/12/2023,5247145,PLACE,FLEETTRANSPORT&PBM,INVENTORIES,BALANCE SHEET GENERAL FUND,INVENTORY MANAGEMENT CONTROL,GUARDSMAN,367.74
22/12/2023,5301332,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING,SCHOOLCHILDREN AND STUDENTS,HME TO SCHL TRANS SE SP NEEDS,,REDACTED PERSONAL DATA,279.00
04/12/2023,5269676,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CENTRAL,,REDACTED PERSONAL DATA,543.66
11/12/2023,5278904,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CENTRAL,,REDACTED PERSONAL DATA,543.66
18/12/2023,5292095,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CENTRAL,,REDACTED PERSONAL DATA,"1,630.98"
18/12/2023,5288254,CHIEF EXECUTIVE,PUBLIC HEALTH,SERVICES,LOCALITY INVESTMENT,,PEOPLE FOCUSED GROUP,"12,375.00"
14/12/2023,5282185,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,522.60
14/12/2023,5282185,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,776.55
14/12/2023,5282207,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,522.60
14/12/2023,5282313,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,261.30
14/12/2023,5282313,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,"1,553.11"
14/12/2023,5282181,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,783.90
14/12/2023,5282181,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,388.28
14/12/2023,5282225,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,"1,941.39"
14/12/2023,5282225,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,783.90
08/12/2023,5275806,CORPORATE RESOURCES,REVENUES AND BENEFITS,SERVICES,LOCAL TAXATION SERVICES,PROFESSIONAL EXPERTS,WILKIN CHAPMAN LLP,987.00
08/12/2023,5275806,CORPORATE RESOURCES,REVENUES AND BENEFITS,SERVICES,LOCAL TAXATION SERVICES,PROFESSIONAL EXPERTS,WILKIN CHAPMAN LLP,-987.00
08/12/2023,5275806,CORPORATE RESOURCES,REVENUES AND BENEFITS,SERVICES,LOCAL TAXATION SERVICES,PROFESSIONAL EXPERTS,WILKIN CHAPMAN LLP,955.00
01/12/2023,5251881,CHIEF EXECUTIVE,RESEARCH & COLLABORATION,SERVICES,LOCAL DATA ACCELERATOR BaBI,,LEEDS TEACHING HOSPITALS NHS TRUST,"147,955.00"
18/12/2023,5292454,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,NEVILLE HEALTH CARE LTD,-270.21
18/12/2023,5293347,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,OTHER ESTABLISHMENTS,RESIDENTIAL - NORTH,RESIDENTIAL,NEVILLE HEALTH CARE LTD,"10,241.95"
18/12/2023,5292720,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,OTHER ESTABLISHMENTS,RESIDENTIAL - MH,RESIDENTIAL,CRAEGMOOR FACILITIES - CHURCH VIEW,"4,560.68"
18/12/2023,5292720,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,OTHER ESTABLISHMENTS,RESIDENTIAL - MH,RESIDENTIAL,CRAEGMOOR FACILITIES - CHURCH VIEW,"2,862.56"
18/12/2023,5292800,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,OTHER ESTABLISHMENTS,RESIDENTIAL - MH,RESIDENTIAL,CRAEGMOOR FACILITIES - CHURCH VIEW,"2,862.56"
18/12/2023,5292801,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,OTHER ESTABLISHMENTS,RESIDENTIAL - MH,RESIDENTIAL,CRAEGMOOR FACILITIES - CHURCH VIEW,"2,862.56"
18/12/2023,5293182,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,OTHER ESTABLISHMENTS,RESIDENTIAL - MH,RESIDENTIAL,CRAEGMOOR FACILITIES - CHURCH VIEW,"5,812.04"
18/12/2023,5293266,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,OTHER ESTABLISHMENTS,RESIDENTIAL - MH,RESIDENTIAL,CRAEGMOOR FACILITIES - CHURCH VIEW,"2,862.56"
14/12/2023,5282196,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,388.28
01/12/2023,5260006,PLACE,STREET SCENE,EQUIPMENT/FURNITURE/MATERIALS,STREET SCENE SERVICE SUPPORT,GENERAL MATERIALS,THE HELPING HAND COMPANY LIMITED,599.44
01/12/2023,5260006,PLACE,STREET SCENE,EQUIPMENT/FURNITURE/MATERIALS,STREET SCENE SERVICE SUPPORT,GENERAL MATERIALS,THE HELPING HAND COMPANY LIMITED,631.50
01/12/2023,5260006,PLACE,STREET SCENE,EQUIPMENT/FURNITURE/MATERIALS,STREET SCENE SERVICE SUPPORT,GENERAL MATERIALS,THE HELPING HAND COMPANY LIMITED,"1,006.00"
18/12/2023,5292529,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,OTHER ESTABLISHMENTS,RESIDENTIAL - CALDT,RESIDENTIAL,IVY COTTAGE (ACKTON) LTD,"2,862.56"
18/12/2023,5292564,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,OTHER ESTABLISHMENTS,RESIDENTIAL - CALDT,RESIDENTIAL,IVY COTTAGE (ACKTON) LTD,"2,862.56"
18/12/2023,5293118,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,OTHER ESTABLISHMENTS,RESIDENTIAL - CALDT,RESIDENTIAL,IVY COTTAGE (ACKTON) LTD,"8,745.00"
01/12/2023,5265727,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION,SERVICES,BIG PICTURE LEARNING,,M E L RESEARCH LTD,"11,333.00"
22/12/2023,5301110,"ADULTS, WELLBEING AND CULTURE",HOME FIRST,EQUIPMENT/FURNITURE/MATERIALS,POSITIVE STEP,,EVERTAUT,294.00
14/12/2023,5282191,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,REDACTED PERSONAL DATA,"1,164.83"
14/12/2023,5282191,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,783.90
08/12/2023,5275751,PLACE,STREET SCENE,COMMUNICATIONS AND COMPUTING,STREET SCENE NORTH/WEST,SOFTWARE LICENCES/MAINTENANCE,REACTEC LIMITED,909.85
08/12/2023,5275751,PLACE,STREET SCENE,COMMUNICATIONS AND COMPUTING,ARBORICULTURE & WOODLANDS,SOFTWARE LICENCES/MAINTENANCE,REACTEC LIMITED,909.85
08/12/2023,5275751,PLACE,STREET SCENE,COMMUNICATIONS AND COMPUTING,STREETSCENE SOUTH AND EAST,SOFTWARE LICENCES/MAINTENANCE,REACTEC LIMITED,909.85
08/12/2023,5275751,PLACE,STREET SCENE,COMMUNICATIONS AND COMPUTING,STREETSCENE CENTRAL,SOFTWARE LICENCES/MAINTENANCE,REACTEC LIMITED,909.85
21/12/2023,5299643,PLACE,PROPERTY SERVICES,GRANTS AND SUBSCRIPTIONS,PBM OVERHEADS,,REACTEC LIMITED,528.00
01/12/2023,5261588,PLACE,MAJOR PROJECT & INFRASTRUCTURE,PRIVATE CONTRACTORS,MEXBOROUGH TRANSPORT NETWORKS,,OVE ARUP & PARTNERS LIMITED,"4,750.00"
04/12/2023,5268251,PLACE                         ,MAJOR PROJECT & INFRASTRUCTURE,INFRASTRUCTURE,BALANCE SHEET GENERAL FUND,C/V ADD - SUBSEQ EXP ENHANCE,OVE ARUP & PARTNERS LIMITED,"1,141.00"
04/12/2023,5269515,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,560.33
