Line,Clearance Date,Reference,Type,Value,Supplier or Redacted Statement,Supplier No.,Directorate/Balance Sheet Heading,Area of Spend,Service Level,Expense Code,Expense Description
2180,2024-04-17 00:00:00,0080570023,INV,500,REDACTED PERSONAL DATA,91268700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2181,2024-04-17 00:00:00,0080570026,INV,1038,REDACTED PERSONAL DATA,93632200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2182,2024-04-17 00:00:00,0080570029,INV,508,REDACTED PERSONAL DATA,90952900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2183,2024-04-17 00:00:00,0080570061,INV,479,REDACTED PERSONAL DATA,91574900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2184,2024-04-17 00:00:00,0080570064,INV,958,REDACTED PERSONAL DATA,92019800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2185,2024-04-17 00:00:00,0080570067,INV,958,REDACTED PERSONAL DATA,91343200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2186,2024-04-17 00:00:00,0080570075,INV,1680,REDACTED PERSONAL DATA,92126300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2187,2024-04-17 00:00:00,0080570052,INV,624,REDACTED PERSONAL DATA,93649400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2188,2024-04-17 00:00:00,0080570057,INV,1680,REDACTED PERSONAL DATA,93659700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2189,2024-04-17 00:00:00,0080570058,INV,776,REDACTED PERSONAL DATA,93628100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2190,2024-04-03 00:00:00,0080569408,INV,958,REDACTED PERSONAL DATA,91985400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2191,2024-04-03 00:00:00,0080569414,INV,1158,REDACTED PERSONAL DATA,90938700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2192,2024-04-03 00:00:00,0080569415,INV,1158,REDACTED PERSONAL DATA,93630800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2193,2024-04-03 00:00:00,0080569424,INV,958,REDACTED PERSONAL DATA,90914600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2194,2024-04-03 00:00:00,0080569426,INV,776,REDACTED PERSONAL DATA,90913900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2195,2024-04-03 00:00:00,0080569428,INV,624,REDACTED PERSONAL DATA,90947600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2196,2024-04-03 00:00:00,0080569434,INV,1158,REDACTED PERSONAL DATA,90907600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2197,2024-04-03 00:00:00,0080569437,INV,1158,REDACTED PERSONAL DATA,92083200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2198,2024-04-03 00:00:00,0080569439,INV,958,REDACTED PERSONAL DATA,91996400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2199,2024-04-03 00:00:00,0080569441,INV,758,REDACTED PERSONAL DATA,90930600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2200,2024-04-03 00:00:00,0080569446,INV,1680,REDACTED PERSONAL DATA,90945100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2201,2024-04-03 00:00:00,0080569448,INV,976,REDACTED PERSONAL DATA,92123200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2202,2024-04-03 00:00:00,0080569450,INV,976,REDACTED PERSONAL DATA,90913900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2203,2024-04-03 00:00:00,0080569451,INV,1038,REDACTED PERSONAL DATA,90914800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2204,2024-04-03 00:00:00,0080569453,INV,776,REDACTED PERSONAL DATA,90898800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2205,2024-04-03 00:00:00,0080569463,INV,958,REDACTED PERSONAL DATA,92083200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2206,2024-04-03 00:00:00,0080569464,INV,400,REDACTED PERSONAL DATA,93660300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2207,2024-04-03 00:00:00,0080569466,INV,776,REDACTED PERSONAL DATA,92072600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2208,2024-04-03 00:00:00,0080569470,INV,924,REDACTED PERSONAL DATA,91984200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2209,2024-04-03 00:00:00,0080569473,INV,1158,REDACTED PERSONAL DATA,90938700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2210,2024-04-03 00:00:00,0080569477,INV,1038,REDACTED PERSONAL DATA,93634400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2211,2024-04-03 00:00:00,0080569483,INV,1848,REDACTED PERSONAL DATA,91984200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2212,2024-04-03 00:00:00,0080569484,INV,624,REDACTED PERSONAL DATA,90951500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2213,2024-04-03 00:00:00,0080569487,INV,624,REDACTED PERSONAL DATA,90946500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2214,2024-04-03 00:00:00,0080569489,INV,1680,REDACTED PERSONAL DATA,91985400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2215,2024-04-03 00:00:00,0080569492,INV,1158,REDACTED PERSONAL DATA,90914600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2216,2024-04-03 00:00:00,0080569496,INV,400,REDACTED PERSONAL DATA,93660300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2217,2024-04-03 00:00:00,0080569497,INV,3355.71,REDACTED PERSONAL DATA,93650700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2218,2024-04-03 00:00:00,0080569498,INV,624,REDACTED PERSONAL DATA,93659300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2219,2024-04-03 00:00:00,0080569500,INV,1848,REDACTED PERSONAL DATA,90951500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2220,2024-04-03 00:00:00,0080569501,INV,776,REDACTED PERSONAL DATA,90956100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2221,2024-04-03 00:00:00,0080569502,INV,624,REDACTED PERSONAL DATA,91996400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2222,2024-04-03 00:00:00,0080569503,INV,265.29,REDACTED PERSONAL DATA,92083200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2223,2024-04-03 00:00:00,0080569509,INV,958,REDACTED PERSONAL DATA,91941700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2224,2024-04-03 00:00:00,0080569512,INV,1680,REDACTED PERSONAL DATA,90924700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2225,2024-04-03 00:00:00,0080569518,INV,1680,REDACTED PERSONAL DATA,90949200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2226,2024-04-03 00:00:00,0080569521,INV,1038,REDACTED PERSONAL DATA,93660900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2227,2024-04-03 00:00:00,0080569528,INV,958,REDACTED PERSONAL DATA,90913000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2228,2024-04-03 00:00:00,0080569530,INV,1038,REDACTED PERSONAL DATA,90913000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2229,2024-04-03 00:00:00,0080569531,INV,958,REDACTED PERSONAL DATA,93625600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2230,2024-04-03 00:00:00,0080569534,INV,958,REDACTED PERSONAL DATA,91941700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2231,2024-04-03 00:00:00,0080569537,INV,958,REDACTED PERSONAL DATA,90947200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2232,2024-04-03 00:00:00,0080569538,INV,1680,REDACTED PERSONAL DATA,92123200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2233,2024-04-03 00:00:00,0080569541,INV,958,REDACTED PERSONAL DATA,93650600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2234,2024-04-03 00:00:00,0080569544,INV,624,REDACTED PERSONAL DATA,90922900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2235,2024-04-03 00:00:00,0080569545,INV,776,REDACTED PERSONAL DATA,91996400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2236,2024-04-03 00:00:00,0080569546,INV,624,REDACTED PERSONAL DATA,91985400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2237,2024-04-03 00:00:00,0080569547,INV,624,REDACTED PERSONAL DATA,93661800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2238,2024-04-03 00:00:00,0080569549,INV,1038,REDACTED PERSONAL DATA,90914600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2239,2024-04-03 00:00:00,0080569556,INV,1038,REDACTED PERSONAL DATA,93635700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2240,2024-04-03 00:00:00,0080569557,INV,1158,REDACTED PERSONAL DATA,90953100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2241,2024-04-03 00:00:00,0080569558,INV,1038,REDACTED PERSONAL DATA,90914800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2242,2024-04-03 00:00:00,0080569564,INV,958,REDACTED PERSONAL DATA,93651700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2243,2024-04-03 00:00:00,0080569568,INV,829.71,REDACTED PERSONAL DATA,92022500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2244,2024-04-17 00:00:00,0080569866,INV,776,REDACTED PERSONAL DATA,90913900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2245,2024-04-17 00:00:00,0080569873,INV,1158,REDACTED PERSONAL DATA,90938700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2246,2024-04-17 00:00:00,0080569874,INV,479,REDACTED PERSONAL DATA,90914600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2247,2024-04-17 00:00:00,0080569878,INV,508,REDACTED PERSONAL DATA,90953100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2248,2024-04-17 00:00:00,0080569880,INV,1200,REDACTED PERSONAL DATA,90949200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2249,2024-04-17 00:00:00,0080569884,INV,624,REDACTED PERSONAL DATA,90947600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2250,2024-04-17 00:00:00,0080569888,INV,958,REDACTED PERSONAL DATA,91985400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2251,2024-04-17 00:00:00,0080569889,INV,508,REDACTED PERSONAL DATA,90938700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2252,2024-04-17 00:00:00,0080569893,INV,909.85,REDACTED PERSONAL DATA,93659300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2253,2024-04-17 00:00:00,0080569894,INV,1158,REDACTED PERSONAL DATA,93630800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2254,2024-04-17 00:00:00,0080569904,INV,1215.15,REDACTED PERSONAL DATA,91996400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2255,2024-04-17 00:00:00,0080569905,INV,376,REDACTED PERSONAL DATA,92072600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2256,2024-04-17 00:00:00,0080569907,INV,1158,REDACTED PERSONAL DATA,90907600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2257,2024-04-17 00:00:00,0080569912,INV,1188,REDACTED PERSONAL DATA,92022500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2258,2024-04-17 00:00:00,0080569913,INV,1680,REDACTED PERSONAL DATA,90945100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2259,2024-04-17 00:00:00,0080569914,INV,1568.15,REDACTED PERSONAL DATA,92083200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2260,2024-04-17 00:00:00,0080569922,INV,758,REDACTED PERSONAL DATA,90930600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2261,2024-04-17 00:00:00,0080569926,INV,976,REDACTED PERSONAL DATA,92123200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2262,2024-04-17 00:00:00,0080569928,INV,924,REDACTED PERSONAL DATA,91984200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2263,2024-04-17 00:00:00,0080569935,INV,1200,REDACTED PERSONAL DATA,90945100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2264,2024-04-17 00:00:00,0080569937,INV,976,REDACTED PERSONAL DATA,90913900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2265,2024-04-17 00:00:00,0080569938,INV,1038,REDACTED PERSONAL DATA,90914800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2266,2024-04-17 00:00:00,0080569940,INV,776,REDACTED PERSONAL DATA,92072600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2267,2024-04-17 00:00:00,0080569945,INV,264,REDACTED PERSONAL DATA,90947600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2268,2024-04-17 00:00:00,0080569949,INV,400,REDACTED PERSONAL DATA,93660300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2269,2024-04-17 00:00:00,0080569950,INV,958,REDACTED PERSONAL DATA,92083200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2270,2024-04-17 00:00:00,0080569952,INV,776,REDACTED PERSONAL DATA,90898800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2271,2024-04-17 00:00:00,0080569953,INV,1158,REDACTED PERSONAL DATA,90938700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2272,2024-04-17 00:00:00,0080569960,INV,1038,REDACTED PERSONAL DATA,93634400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2273,2024-04-17 00:00:00,0080569963,INV,1680,REDACTED PERSONAL DATA,91985400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2274,2024-04-17 00:00:00,0080569964,INV,624,REDACTED PERSONAL DATA,90951500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2275,2024-04-17 00:00:00,0080569965,INV,2082.86,REDACTED PERSONAL DATA,93644700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2276,2024-04-17 00:00:00,0080569966,INV,752,REDACTED PERSONAL DATA,90913900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2277,2024-04-17 00:00:00,0080569968,INV,624,REDACTED PERSONAL DATA,90946500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2278,2024-04-17 00:00:00,0080569970,INV,1848,REDACTED PERSONAL DATA,91984200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2279,2024-04-17 00:00:00,0080569975,INV,624,REDACTED PERSONAL DATA,91996400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2280,2024-04-17 00:00:00,0080569976,INV,400,REDACTED PERSONAL DATA,93660300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2281,2024-04-17 00:00:00,0080569977,INV,462,REDACTED PERSONAL DATA,91984200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2282,2024-04-17 00:00:00,0080569978,INV,1158,REDACTED PERSONAL DATA,90914600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2283,2024-04-17 00:00:00,0080569979,INV,508,REDACTED PERSONAL DATA,93651700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2284,2024-04-17 00:00:00,0080569980,INV,624,REDACTED PERSONAL DATA,93659300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2285,2024-04-17 00:00:00,0080569982,INV,264,REDACTED PERSONAL DATA,90946500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2286,2024-04-17 00:00:00,0080569983,INV,376,REDACTED PERSONAL DATA,90898800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2287,2024-04-17 00:00:00,0080569984,INV,4133.71,REDACTED PERSONAL DATA,90956100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2288,2024-04-17 00:00:00,0080569985,INV,2071.43,REDACTED PERSONAL DATA,93650700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2289,2024-04-17 00:00:00,0080569987,INV,1848,REDACTED PERSONAL DATA,90951500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2290,2024-04-17 00:00:00,0080569989,INV,1188,REDACTED PERSONAL DATA,90951500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2291,2024-04-17 00:00:00,0080569995,INV,1680,REDACTED PERSONAL DATA,90949200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2292,2024-04-17 00:00:00,0080570006,INV,1680,REDACTED PERSONAL DATA,90924700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2293,2024-04-17 00:00:00,0080570008,INV,1038,REDACTED PERSONAL DATA,93660900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2294,2024-04-17 00:00:00,0080570010,INV,958,REDACTED PERSONAL DATA,91941700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2295,2024-04-17 00:00:00,0080570012,INV,1016,REDACTED PERSONAL DATA,91941700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2296,2024-04-17 00:00:00,0080570018,INV,1016,REDACTED PERSONAL DATA,90913000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2297,2024-04-17 00:00:00,0080570019,INV,624,REDACTED PERSONAL DATA,90922900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2298,2024-04-17 00:00:00,0080570021,INV,958,REDACTED PERSONAL DATA,93650600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2299,2024-04-17 00:00:00,0080570022,INV,624,REDACTED PERSONAL DATA,93661800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2300,2024-04-17 00:00:00,0080570024,INV,986,REDACTED PERSONAL DATA,91985400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2301,2024-04-17 00:00:00,0080570025,INV,1033.15,REDACTED PERSONAL DATA,91996400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2302,2024-04-17 00:00:00,0080570028,INV,958,REDACTED PERSONAL DATA,90947200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2303,2024-04-17 00:00:00,0080570031,INV,624,REDACTED PERSONAL DATA,91985400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2304,2024-04-17 00:00:00,0080570034,INV,1680,REDACTED PERSONAL DATA,92123200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2305,2024-04-17 00:00:00,0080570038,INV,1038,REDACTED PERSONAL DATA,90914600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2306,2024-04-17 00:00:00,0080570040,INV,1016,REDACTED PERSONAL DATA,90914800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2307,2024-04-17 00:00:00,0080570041,INV,1038,REDACTED PERSONAL DATA,93635700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2308,2024-04-17 00:00:00,0080570044,INV,958,REDACTED PERSONAL DATA,93625600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2309,2024-04-17 00:00:00,0080570047,INV,958,REDACTED PERSONAL DATA,90913000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2310,2024-04-17 00:00:00,0080570049,INV,958,REDACTED PERSONAL DATA,91941700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2311,2024-04-17 00:00:00,0080570050,INV,1038,REDACTED PERSONAL DATA,90913000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2312,2024-04-17 00:00:00,0080570055,INV,1038,REDACTED PERSONAL DATA,90914800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2313,2024-04-17 00:00:00,0080570062,INV,508,REDACTED PERSONAL DATA,93650600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2314,2024-04-17 00:00:00,0080570066,INV,958,REDACTED PERSONAL DATA,93651700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2315,2024-04-17 00:00:00,0080570068,INV,508,REDACTED PERSONAL DATA,90947200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2316,2024-04-17 00:00:00,0080570069,INV,508,REDACTED PERSONAL DATA,93625600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2317,2024-04-03 00:00:00,0080569474,INV,1080,REDACTED PERSONAL DATA,03457400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2318,2024-04-03 00:00:00,0080569435,INV,1038,REDACTED PERSONAL DATA,93631200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2319,2024-04-03 00:00:00,0080569436,INV,927,REDACTED PERSONAL DATA,93658300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
2320,2024-04-03 00:00:00,0080569438,INV,1038,REDACTED PERSONAL DATA,90913100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48102,Non Related Maintenance
