Line,Clearance Date,Reference,Type,Value,Supplier or Redacted Statement,Supplier No.,Directorate/Balance Sheet Heading,Area of Spend,Service Level,Expense Code,Expense Description
3932,2024-11-28 00:00:00,0081164085,INV,3200,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3933,2024-11-28 00:00:00,0081164092,INV,39928.57,HAWTHORN MANOR LTD,30018400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3934,2024-11-28 00:00:00,0081164104,INV,4000,ISLAND RESIDENTIAL HOME,00215500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3935,2024-11-28 00:00:00,0081164108,INV,4105.68,SATHYA CARE LTD -- GRAFTON LODGE,30175700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3936,2024-11-28 00:00:00,0081164033,INV,3600,ST BRELADES CARE HOME,30383000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3937,2024-11-28 00:00:00,0081164035,INV,1142.86,SHAWS WOOD RESIDENTIAL CARE HOME,03421600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3938,2024-11-28 00:00:00,0081164042,INV,3200,NORTH LODGE - PURELAKE HEALTHCARE LTD,30303900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3939,2024-11-28 00:00:00,0081164043,INV,3200,SATHYA CARE LTD -- GRAFTON LODGE,30175700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3940,2024-11-28 00:00:00,0081164061,INV,3400,HOLLY LODGE RESIDENTIAL HOME,03147700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3941,2024-11-28 00:00:00,0081164066,INV,3800,HAWTHORN MANOR LTD,30018400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3942,2024-11-28 00:00:00,0081163979,INV,4000,AQUARIUS RESIDENTIAL CARE HOME,03184500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3943,2024-11-28 00:00:00,0081163983,INV,3200,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3944,2024-11-28 00:00:00,0081164563,INV,3200,ST MICHAELS REST HOME LTD,30487200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3945,2024-11-28 00:00:00,0081164571,INV,1312.61,ELVY COURT - AVERY HOMES (NELSON) LTD,30031400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3946,2024-11-28 00:00:00,0081164582,INV,3400,ST MICHAELS REST HOME LTD,30487200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3947,2024-11-28 00:00:00,0081164304,INV,3468,RADHA CARE LTD T/A LIZBIS CARE HOME,30322300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3948,2024-11-28 00:00:00,0081164317,INV,3200,ST MICHAELS REST HOME LTD,30487200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3949,2024-11-28 00:00:00,0081164351,INV,3599.76,RADHA CARE LTD T/A LIZBIS CARE HOME,30322300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3950,2024-11-28 00:00:00,0081164358,INV,6000,SHERWOOD HOUSE (WATTS HEALTHCARE),30212500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3951,2024-11-28 00:00:00,0081164413,INV,3468,SHERWOOD HOUSE (WATTS HEALTHCARE),30212500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3952,2024-11-28 00:00:00,0081164453,INV,3600,RADHA CARE LTD T/A LIZBIS CARE HOME,30322300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3953,2024-11-28 00:00:00,0081164082,INV,3200,PINE LODGE CARE CENTRE,30327900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3954,2024-11-28 00:00:00,0081164120,INV,3264,RADHA CARE LTD T/A LIZBIS CARE HOME,30322300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3955,2024-11-28 00:00:00,0081164124,INV,3596,RADHA CARE LTD T/A LIZBIS CARE HOME,30322300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3956,2024-11-28 00:00:00,0081164246,INV,3400,SHERWOOD HOUSE (WATTS HEALTHCARE),30212500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3957,2024-11-28 00:00:00,0081164251,INV,3647.48,ELVY COURT - AVERY HOMES (NELSON) LTD,30031400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3958,2024-11-28 00:00:00,0081164294,INV,3200,PINE LODGE CARE CENTRE,30327900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3959,2024-11-28 00:00:00,0081163921,INV,3400,BARTON COURT CARE HOME LTD,30054500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3960,2024-11-28 00:00:00,0081163972,INV,3264,RADHA CARE LTD T/A LIZBIS CARE HOME,30322300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3961,2024-11-28 00:00:00,0081163975,INV,3400,BARTON COURT CARE HOME LTD,30054500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3962,2024-11-28 00:00:00,0081164034,INV,3599.76,RADHA CARE LTD T/A LIZBIS CARE HOME,30322300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3963,2024-11-28 00:00:00,0081164051,INV,3400,SHERWOOD HOUSE (WATTS HEALTHCARE),30212500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3964,2024-11-28 00:00:00,0081164057,INV,3597.88,RADHA CARE LTD T/A LIZBIS CARE HOME,30322300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3965,2024-11-28 00:00:00,0081163773,INV,5200,HERITAGE MANOR LTD T/A NEWSTEAD HOUSE,30490000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3966,2024-11-28 00:00:00,0081163810,INV,3600,TRALEE REST HOME -- 38-40 TANKERTON ROAD,30396300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3967,2024-11-28 00:00:00,0081163857,INV,5073.6,HEATHERS RESIDENTIAL CARE HOME LTD,30239400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3968,2024-11-28 00:00:00,0081163890,INV,3200,EDGECUMBE LODGE CARE HOME,30025600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3969,2024-11-28 00:00:00,0081163897,INV,2249.6,WILLOWS CARE SOUTHERN LTD,30492700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3970,2024-11-28 00:00:00,0081163915,INV,5000,BRETON COURT - A BETTER CARE HOME,30243800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3971,2024-11-28 00:00:00,0081164846,INV,3200,PEMBROKE HOUSE,00561900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3972,2024-11-28 00:00:00,0081164851,INV,3500,STRODE PARK FOUNDATION,00569700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3973,2024-11-14 00:00:00,0019054362,INV,75411.06,VICTORY CARE HOME LTD,03788200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3974,2024-11-14 00:00:00,0019054363,INV,80896.92,STRODE PARK FOUNDATION,00569700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3975,2024-11-28 00:00:00,0081163754,INV,5780,WILLOWBROOK HEALTHCARE LTD,30491500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3976,2024-11-28 00:00:00,0081163765,INV,3529.2,COVERAGE CARE SERVICES LTD,30335600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3977,2024-11-28 00:00:00,0081164805,INV,3980,CHARING HOUSE,03489500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3978,2024-11-28 00:00:00,0081164817,INV,2578.57,STRODE PARK FOUNDATION,00569700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3979,2024-11-28 00:00:00,0081164830,INV,4600,CHARING HOUSE,03489500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3980,2024-11-28 00:00:00,0081164836,INV,3200,STRODE PARK FOUNDATION,00569700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3981,2024-11-28 00:00:00,0081164840,INV,3200,PARKVIEW CHARING HEALTH CARE,03620000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3982,2024-11-28 00:00:00,0081164845,INV,3200,STRODE PARK FOUNDATION,00569700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3983,2024-11-28 00:00:00,0081164634,INV,2850,STRODE PARK FOUNDATION,00569700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3984,2024-11-28 00:00:00,0081164637,INV,3582.32,PARKVIEW CHARING HEALTH CARE,03620000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3985,2024-11-28 00:00:00,0081164660,INV,3582.32,PARKVIEW CHARING HEALTH CARE,03620000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3986,2024-11-28 00:00:00,0081164734,INV,4400,MAIDSTONE CARE CENTRE,02963500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3987,2024-11-28 00:00:00,0081164772,INV,3582.32,PARKVIEW CHARING HEALTH CARE,03620000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3988,2024-11-28 00:00:00,0081164796,INV,4000,GRACE MANOR NURSING HOME,01436600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3989,2024-11-28 00:00:00,0081164543,INV,3200,PARKVIEW CHARING HEALTH CARE,03620000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3990,2024-11-28 00:00:00,0081164561,INV,3500,TOWNSEND LIFE CARE LTD,02318500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3991,2024-11-28 00:00:00,0081164585,INV,3811.52,PARKVIEW CHARING HEALTH CARE,03620000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3992,2024-11-28 00:00:00,0081164612,INV,3200,PARKVIEW CHARING HEALTH CARE,03620000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3993,2024-11-28 00:00:00,0081164614,INV,2762.96,CHARING HOUSE,03489500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3994,2024-11-28 00:00:00,0081164631,INV,3400,VICTORY CARE HOME LTD,03788200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3995,2024-11-28 00:00:00,0081164424,INV,3582.32,PARKVIEW CHARING HEALTH CARE,03620000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3996,2024-11-28 00:00:00,0081164426,INV,2762.96,CHARING HOUSE,03489500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3997,2024-11-28 00:00:00,0081164473,INV,3500,STRODE PARK FOUNDATION,00569700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3998,2024-11-28 00:00:00,0081164475,INV,2762.96,CHARING HOUSE,03489500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
3999,2024-11-28 00:00:00,0081164492,CRN,-375,STRODE PARK FOUNDATION,00569700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4000,2024-11-28 00:00:00,0081164517,INV,4600,MAIDSTONE CARE CENTRE,02963500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4001,2024-11-28 00:00:00,0081164218,INV,6988,FRISTON HOUSE NURSING HOME,00480600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4002,2024-11-28 00:00:00,0081164254,INV,4300,CHARING HOUSE,03489500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4003,2024-11-28 00:00:00,0081164283,INV,3200,CHARING HOUSE,03489500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4004,2024-11-28 00:00:00,0081164339,INV,3582.32,PARKVIEW CHARING HEALTH CARE,03620000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4005,2024-11-28 00:00:00,0081164396,INV,5996,FRISTON HOUSE NURSING HOME,00480600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4006,2024-11-28 00:00:00,0081164417,INV,4692,CHARING HOUSE,03489500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4007,2024-11-28 00:00:00,0081163990,CRN,-1085.45,CHARING HOUSE,03489500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4008,2024-11-28 00:00:00,0081163996,INV,3582.32,PARKVIEW CHARING HEALTH CARE,03620000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4009,2024-11-28 00:00:00,0081164002,INV,3468,STRODE PARK FOUNDATION,00569700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4010,2024-11-28 00:00:00,0081164131,INV,375,STRODE PARK FOUNDATION,00569700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4011,2024-11-28 00:00:00,0081164150,INV,3468,FRISTON HOUSE NURSING HOME,00480600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4012,2024-11-28 00:00:00,0081164203,INV,3800,TOWNSEND LIFE CARE LTD,02318500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4013,2024-11-28 00:00:00,0081164027,INV,3600,TOWNSEND LIFE CARE LTD,02318500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4014,2024-11-28 00:00:00,0081164028,INV,3100.8,REDACTED PERSONAL DATA,00048400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4015,2024-11-28 00:00:00,0081164029,INV,3200,PARKVIEW CHARING HEALTH CARE,03620000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4016,2024-11-28 00:00:00,0081164039,INV,3582.32,PARKVIEW CHARING HEALTH CARE,03620000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4017,2024-11-28 00:00:00,0081164088,INV,3200,PARKVIEW CHARING HEALTH CARE,03620000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4018,2024-11-28 00:00:00,0081164098,INV,3200,GRACE MANOR NURSING HOME,01436600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4019,2024-11-28 00:00:00,0081163771,INV,3200,CHARING COURT RESIDENTIAL HOME,03366400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4020,2024-11-28 00:00:00,0081163932,INV,2762.96,PEMBROKE HOUSE,00561900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4021,2024-11-28 00:00:00,0081163934,INV,3582.32,PARKVIEW CHARING HEALTH CARE,03620000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4022,2024-11-28 00:00:00,0081163938,INV,3580,REDACTED PERSONAL DATA,00048400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4023,2024-11-28 00:00:00,0081163713,INV,2762.96,HANNINGFIELD RETIREMENT HOME LTD,00182300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4024,2024-11-28 00:00:00,0081163970,INV,4000,PEMBROKE HOUSE,00561900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4025,2024-11-28 00:00:00,0081164839,INV,3200,CURANT CARE HOMES LTD - THE WHITE HOUSE,30492200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4026,2024-11-28 00:00:00,0081164534,INV,3060,CURANT CARE HOMES LTD - THE WHITE HOUSE,30492200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4027,2024-11-28 00:00:00,0081164580,INV,12828.03,BIRKIN LODGE,30495800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4028,2024-11-28 00:00:00,0081164641,INV,3200,CURANT CARE HOMES LTD - THE WHITE HOUSE,30492200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4029,2024-11-28 00:00:00,0081164693,INV,3200,CURANT CARE HOMES LTD - THE WHITE HOUSE,30492200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4030,2024-11-28 00:00:00,0081164737,INV,3200,CURANT CARE HOMES LTD - THE WHITE HOUSE,30492200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4031,2024-11-28 00:00:00,0081164823,INV,2762.96,CURANT CARE HOMES LTD - THE WHITE HOUSE,30492200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4032,2024-11-28 00:00:00,0081164337,INV,3200,CURANT CARE HOMES LTD - THE WHITE HOUSE,30492200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4033,2024-11-28 00:00:00,0081164340,INV,3200,CURANT CARE HOMES LTD - THE WHITE HOUSE,30492200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4034,2024-11-28 00:00:00,0081164346,INV,18400,CURANT CARE HOMES LTD - THE WHITE HOUSE,30492200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4035,2024-11-28 00:00:00,0081164366,INV,3200,CURANT CARE HOMES LTD - THE WHITE HOUSE,30492200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4036,2024-11-28 00:00:00,0081164452,INV,3060,CURANT CARE HOMES LTD - THE WHITE HOUSE,30492200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4037,2024-11-28 00:00:00,0081164454,INV,13025.38,BIRKIN LODGE,30495800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4038,2024-11-28 00:00:00,0081164105,INV,3200,CURANT CARE HOMES LTD - THE WHITE HOUSE,30492200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4039,2024-11-28 00:00:00,0081164162,INV,3200,CURANT CARE HOMES LTD - THE WHITE HOUSE,30492200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4040,2024-11-28 00:00:00,0081164216,INV,3200,CURANT CARE HOMES LTD - THE WHITE HOUSE,30492200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4041,2024-11-28 00:00:00,0081164220,INV,3200,CURANT CARE HOMES LTD - THE WHITE HOUSE,30492200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4042,2024-11-28 00:00:00,0081164286,INV,3200,CURANT CARE HOMES LTD - THE WHITE HOUSE,30492200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4043,2024-11-28 00:00:00,0081164329,INV,3200,CURANT CARE HOMES LTD - THE WHITE HOUSE,30492200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4044,2024-11-28 00:00:00,0081164875,INV,2825.6,COPPER BEECHES NURSING HOME FOUR SEASONS,03535500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4045,2024-11-28 00:00:00,0081164886,INV,4000,HAWTHORN MANOR LTD,30018400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4046,2024-11-28 00:00:00,0081163887,INV,3200,INSPIRE MEDICARE LTD- BLOSSOMS CARE HOME,30398300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4047,2024-11-28 00:00:00,0081164032,INV,3200,CURANT CARE HOMES LTD - THE WHITE HOUSE,30492200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4048,2024-11-28 00:00:00,0081164086,INV,3210.32,CURANT CARE HOMES LTD - THE WHITE HOUSE,30492200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4049,2024-11-28 00:00:00,0081164091,INV,3085.71,CURANT CARE HOMES LTD - THE WHITE HOUSE,30492200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4050,2024-11-28 00:00:00,0081164838,INV,24249.98,CHIMNIES RESIDENTIAL CARE HOME,00085600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4051,2024-11-28 00:00:00,0081164854,INV,3672,SATHYA CARE LTD -- GRAFTON LODGE,30175700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4052,2024-11-28 00:00:00,0081164857,INV,4400,SATHYA CARE LTD -- GRAFTON LODGE,30175700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4053,2024-11-28 00:00:00,0081164861,INV,3200,SHAWS WOOD RESIDENTIAL CARE HOME,03421600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4054,2024-11-28 00:00:00,0081164871,INV,4045.76,YEW TREE LODGE (HOLDINGS) LTD,00495100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4055,2024-11-28 00:00:00,0081164873,INV,3200,SHAWS WOOD RESIDENTIAL CARE HOME,03421600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4056,2024-11-28 00:00:00,0081164810,INV,4000,SATHYA CARE LTD -- GRAFTON LODGE,30175700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4057,2024-11-28 00:00:00,0081164818,INV,3200,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4058,2024-11-28 00:00:00,0081164819,INV,3200,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4059,2024-11-28 00:00:00,0081164822,INV,3400,HOLLY LODGE RESIDENTIAL HOME,03147700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4060,2024-11-28 00:00:00,0081164834,INV,3200,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4061,2024-11-28 00:00:00,0081164835,INV,3200,ACORN HOUSE RESIDENTIAL HOME LTD,00006200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4062,2024-11-28 00:00:00,0081164766,INV,4504.48,AQUARIUS RESIDENTIAL CARE HOME,03184500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4063,2024-11-28 00:00:00,0081164775,INV,2762.96,ACORN HOUSE RESIDENTIAL HOME LTD,00006200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4064,2024-11-28 00:00:00,0081164781,INV,342.86,SHAWS WOOD RESIDENTIAL CARE HOME,03421600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4065,2024-11-28 00:00:00,0081164786,INV,4080,HAWTHORN MANOR LTD,30018400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4066,2024-11-28 00:00:00,0081164791,INV,4800,SATHYA CARE LTD -- GRAFTON LODGE,30175700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4067,2024-11-28 00:00:00,0081164794,INV,3200,HOLLY LODGE RESIDENTIAL HOME,03147700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4068,2024-11-28 00:00:00,0081164731,INV,3600,CHIMNIES RESIDENTIAL CARE HOME,00085600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4069,2024-11-28 00:00:00,0081164732,INV,4400,SATHYA CARE LTD -- GRAFTON LODGE,30175700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4070,2024-11-28 00:00:00,0081164733,INV,5280,AVANTE CARE AND SUPPORT LTD,00228500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4071,2024-11-28 00:00:00,0081164750,INV,3200,ACORN HOUSE RESIDENTIAL HOME LTD,00006200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4072,2024-11-28 00:00:00,0081164764,INV,3200,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4073,2024-11-28 00:00:00,0081164765,INV,3060,ACORN HOUSE RESIDENTIAL HOME LTD,00006200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4074,2024-11-28 00:00:00,0081164706,INV,3200,SATHYA CARE LTD -- GRAFTON LODGE,30175700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4075,2024-11-28 00:00:00,0081164719,INV,3200,YEW TREE LODGE (HOLDINGS) LTD,00495100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4076,2024-11-28 00:00:00,0081164720,INV,3200,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4077,2024-11-28 00:00:00,0081164724,INV,3200,HAWTHORN MANOR LTD,30018400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4078,2024-11-28 00:00:00,0081164727,INV,3200,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4079,2024-11-28 00:00:00,0081164730,INV,4000,HAWTHORN MANOR LTD,30018400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4080,2024-11-28 00:00:00,0081164664,INV,5200,HAWTHORN MANOR LTD,30018400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4081,2024-11-28 00:00:00,0081164674,INV,3200,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4082,2024-11-28 00:00:00,0081164676,INV,2800,CHIMNIES RESIDENTIAL CARE HOME,00085600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4083,2024-11-28 00:00:00,0081164678,INV,3532.24,PARK VIEW CARE CENTRE,02630900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4084,2024-11-28 00:00:00,0081164688,INV,3200,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4085,2024-11-28 00:00:00,0081164703,INV,3200,HOLLY LODGE RESIDENTIAL HOME,03147700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4086,2024-11-28 00:00:00,0081164628,INV,4508,AQUARIUS RESIDENTIAL CARE HOME,03184500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4087,2024-11-28 00:00:00,0081164636,INV,5100,HAWTHORN MANOR LTD,30018400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4088,2024-11-28 00:00:00,0081164644,INV,3560,YEW TREE LODGE (HOLDINGS) LTD,00495100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4089,2024-11-28 00:00:00,0081164646,INV,3200,HOLLY LODGE RESIDENTIAL HOME,03147700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
