Line,Clearance Date,Reference,Type,Value,Supplier or Redacted Statement,Supplier No.,Directorate/Balance Sheet Heading,Area of Spend,Service Level,Expense Code,Expense Description
3533,2024-05-01 00:00:00,0080570686,INV,258.06,REDACTED PERSONAL DATA,90933600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3534,2024-05-01 00:00:00,0080570687,INV,300,REDACTED PERSONAL DATA,93636900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3535,2024-05-01 00:00:00,0080570688,INV,352,REDACTED PERSONAL DATA,90887400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3536,2024-05-01 00:00:00,0080570667,INV,328.2,REDACTED PERSONAL DATA,93635000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3537,2024-05-01 00:00:00,0080570668,INV,312,REDACTED PERSONAL DATA,93654300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3538,2024-05-01 00:00:00,0080570670,INV,316.4,REDACTED PERSONAL DATA,90954100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3539,2024-05-01 00:00:00,0080570671,INV,336.14,REDACTED PERSONAL DATA,93634000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3540,2024-05-01 00:00:00,0080570674,INV,312,REDACTED PERSONAL DATA,93629100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3541,2024-05-01 00:00:00,0080570675,INV,336.58,REDACTED PERSONAL DATA,90028300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3542,2024-05-01 00:00:00,0080570661,INV,352,REDACTED PERSONAL DATA,93626000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3543,2024-05-01 00:00:00,0080570665,INV,316.4,REDACTED PERSONAL DATA,93643600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3544,2024-05-01 00:00:00,0080570672,INV,360.1,REDACTED PERSONAL DATA,90920800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3545,2024-05-01 00:00:00,0080570677,INV,316.4,REDACTED PERSONAL DATA,93651000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3546,2024-05-01 00:00:00,0080570576,INV,371.1,REDACTED PERSONAL DATA,90911400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3547,2024-05-01 00:00:00,0080570666,INV,331.1,REDACTED PERSONAL DATA,90926700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3548,2024-05-01 00:00:00,0080570646,INV,314.14,REDACTED PERSONAL DATA,93656000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3549,2024-05-01 00:00:00,0080570650,INV,356.4,REDACTED PERSONAL DATA,90896300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3550,2024-05-01 00:00:00,0080570652,INV,291.1,REDACTED PERSONAL DATA,93653500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3551,2024-05-01 00:00:00,0080570653,INV,331.1,REDACTED PERSONAL DATA,90937600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3552,2024-05-01 00:00:00,0080570656,INV,432,REDACTED PERSONAL DATA,90950600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3553,2024-05-01 00:00:00,0080570657,INV,371.1,REDACTED PERSONAL DATA,93645600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3554,2024-05-01 00:00:00,0080570632,INV,432,REDACTED PERSONAL DATA,90907500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3555,2024-05-01 00:00:00,0080570635,INV,294.82,REDACTED PERSONAL DATA,90926800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3556,2024-05-01 00:00:00,0080570637,INV,291.1,REDACTED PERSONAL DATA,93646200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3557,2024-05-01 00:00:00,0080570638,INV,312.86,REDACTED PERSONAL DATA,90919700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3558,2024-05-01 00:00:00,0080570640,INV,356.4,REDACTED PERSONAL DATA,90898400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3559,2024-05-01 00:00:00,0080570645,INV,316.4,REDACTED PERSONAL DATA,90929100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3560,2024-05-01 00:00:00,0080570621,INV,331.3,REDACTED PERSONAL DATA,90943900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3561,2024-05-01 00:00:00,0080570624,INV,403.76,REDACTED PERSONAL DATA,90957800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3562,2024-05-01 00:00:00,0080570625,INV,351.04,REDACTED PERSONAL DATA,90917900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3563,2024-05-01 00:00:00,0080570626,INV,776,REDACTED PERSONAL DATA,93662500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3564,2024-05-01 00:00:00,0080570629,INV,352,REDACTED PERSONAL DATA,93642000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3565,2024-05-01 00:00:00,0080570631,INV,314.88,REDACTED PERSONAL DATA,90956400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3566,2024-05-01 00:00:00,0080570608,INV,352,REDACTED PERSONAL DATA,93636100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3567,2024-05-01 00:00:00,0080570609,INV,808.73,REDACTED PERSONAL DATA,93664300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3568,2024-05-01 00:00:00,0080570611,INV,328.2,REDACTED PERSONAL DATA,93636100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3569,2024-05-01 00:00:00,0080570616,INV,291.1,REDACTED PERSONAL DATA,93638100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3570,2024-05-01 00:00:00,0080570618,INV,368.2,REDACTED PERSONAL DATA,90940100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3571,2024-05-01 00:00:00,0080570620,INV,356.4,REDACTED PERSONAL DATA,90912400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3572,2024-05-01 00:00:00,0080570641,INV,312,REDACTED PERSONAL DATA,93637400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3573,2024-05-01 00:00:00,0080570643,INV,328.2,REDACTED PERSONAL DATA,90953800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3574,2024-05-01 00:00:00,0080570644,INV,328.2,REDACTED PERSONAL DATA,93643900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3575,2024-05-01 00:00:00,0080570604,INV,331.1,REDACTED PERSONAL DATA,93651000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3576,2024-05-01 00:00:00,0080570606,INV,368.2,REDACTED PERSONAL DATA,93632300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3577,2024-05-01 00:00:00,0080570607,INV,328.2,REDACTED PERSONAL DATA,93636100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3578,2024-05-01 00:00:00,0080570560,INV,336.14,REDACTED PERSONAL DATA,93634000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3579,2024-05-01 00:00:00,0080570564,INV,312,REDACTED PERSONAL DATA,93639200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3580,2024-05-01 00:00:00,0080570568,INV,624,REDACTED PERSONAL DATA,93661500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3581,2024-05-01 00:00:00,0080570623,INV,356.4,REDACTED PERSONAL DATA,93646800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3582,2024-05-01 00:00:00,0080570633,INV,320.1,REDACTED PERSONAL DATA,93633900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3583,2024-05-01 00:00:00,0080570639,INV,409.44,REDACTED PERSONAL DATA,93634900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3584,2024-05-01 00:00:00,0080570540,INV,356.4,REDACTED PERSONAL DATA,92129500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3585,2024-05-01 00:00:00,0080570541,INV,312,REDACTED PERSONAL DATA,93637500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3586,2024-05-01 00:00:00,0080570542,INV,700,REDACTED PERSONAL DATA,93661400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3587,2024-05-01 00:00:00,0080570548,INV,320.1,REDACTED PERSONAL DATA,93631300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3588,2024-05-01 00:00:00,0080570552,INV,320.1,REDACTED PERSONAL DATA,90945800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3589,2024-05-01 00:00:00,0080570553,INV,311.7,REDACTED PERSONAL DATA,93663600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3590,2024-05-01 00:00:00,0080570594,INV,368.2,REDACTED PERSONAL DATA,90898900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3591,2024-05-01 00:00:00,0080570596,INV,255.86,REDACTED PERSONAL DATA,90911200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3592,2024-05-01 00:00:00,0080570598,INV,288.2,REDACTED PERSONAL DATA,93660000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3593,2024-05-01 00:00:00,0080570602,INV,316.4,REDACTED PERSONAL DATA,93626800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3594,2024-05-01 00:00:00,0080570603,INV,328.2,REDACTED PERSONAL DATA,90925300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3595,2024-05-01 00:00:00,0080570539,INV,352,REDACTED PERSONAL DATA,93645400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3596,2024-05-01 00:00:00,0080570588,INV,356.4,REDACTED PERSONAL DATA,90943900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3597,2024-05-01 00:00:00,0080570589,INV,331.1,REDACTED PERSONAL DATA,93635400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3598,2024-05-01 00:00:00,0080570590,INV,316.4,REDACTED PERSONAL DATA,93640300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3599,2024-05-01 00:00:00,0080570591,INV,312.88,REDACTED PERSONAL DATA,90919700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3600,2024-05-01 00:00:00,0080570592,INV,288.2,REDACTED PERSONAL DATA,93658500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3601,2024-05-01 00:00:00,0080570593,INV,331.1,REDACTED PERSONAL DATA,90944100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3602,2024-05-01 00:00:00,0080570574,INV,255.88,REDACTED PERSONAL DATA,90911200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3603,2024-05-01 00:00:00,0080570575,INV,380.1,REDACTED PERSONAL DATA,90934200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3604,2024-05-01 00:00:00,0080570578,INV,314.86,REDACTED PERSONAL DATA,90956400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3605,2024-05-01 00:00:00,0080570579,INV,877.7,REDACTED PERSONAL DATA,91291000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3606,2024-05-01 00:00:00,0080570583,INV,312,REDACTED PERSONAL DATA,90941700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3607,2024-05-01 00:00:00,0080570584,INV,380,REDACTED PERSONAL DATA,90944200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3608,2024-05-01 00:00:00,0080570562,INV,356.4,REDACTED PERSONAL DATA,90937200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3609,2024-05-01 00:00:00,0080570563,INV,320,REDACTED PERSONAL DATA,93653800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3610,2024-05-01 00:00:00,0080570565,INV,432,REDACTED PERSONAL DATA,90937000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3611,2024-05-01 00:00:00,0080570566,INV,560,REDACTED PERSONAL DATA,93656500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3612,2024-05-01 00:00:00,0080570567,INV,360.1,REDACTED PERSONAL DATA,90920800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3613,2024-05-01 00:00:00,0080570573,INV,316.4,REDACTED PERSONAL DATA,93662200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3614,2024-05-01 00:00:00,0080570555,INV,276.4,REDACTED PERSONAL DATA,93640700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3615,2024-05-01 00:00:00,0080570556,INV,331.1,REDACTED PERSONAL DATA,90938800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3616,2024-05-01 00:00:00,0080570557,INV,356.4,REDACTED PERSONAL DATA,90945700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3617,2024-05-01 00:00:00,0080570558,INV,291.1,REDACTED PERSONAL DATA,93646200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3618,2024-05-01 00:00:00,0080570559,INV,317.7,REDACTED PERSONAL DATA,93631400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3619,2024-05-01 00:00:00,0080570561,INV,776,REDACTED PERSONAL DATA,93662500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3620,2024-05-01 00:00:00,0080570545,INV,352,REDACTED PERSONAL DATA,90902500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3621,2024-05-01 00:00:00,0080570546,INV,272,REDACTED PERSONAL DATA,93653200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3622,2024-05-01 00:00:00,0080570549,INV,288.2,REDACTED PERSONAL DATA,93648500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3623,2024-05-01 00:00:00,0080570550,INV,352,REDACTED PERSONAL DATA,93660200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3624,2024-05-01 00:00:00,0080570551,INV,380,REDACTED PERSONAL DATA,90944200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3625,2024-05-01 00:00:00,0080570554,INV,368.2,REDACTED PERSONAL DATA,90896500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3626,2024-05-01 00:00:00,0080570780,INV,312,REDACTED PERSONAL DATA,30106000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3627,2024-05-01 00:00:00,0080570757,INV,316.4,REDACTED PERSONAL DATA,30261400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3628,2024-05-01 00:00:00,0080570740,INV,328.2,REDACTED PERSONAL DATA,30106000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3629,2024-05-01 00:00:00,0080570538,INV,356.4,REDACTED PERSONAL DATA,93645600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3630,2024-05-01 00:00:00,0080570543,INV,356.4,REDACTED PERSONAL DATA,90956700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3631,2024-05-01 00:00:00,0080570544,INV,352,REDACTED PERSONAL DATA,90898900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3632,2024-05-15 00:00:00,0080571075,INV,312,REDACTED PERSONAL DATA,30106000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3633,2024-05-15 00:00:00,0080571052,INV,316.4,REDACTED PERSONAL DATA,30261400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3634,2024-05-15 00:00:00,0080571035,INV,328.2,REDACTED PERSONAL DATA,30106000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3635,2024-05-29 00:00:00,0080571535,INV,312,REDACTED PERSONAL DATA,30106000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3636,2024-05-29 00:00:00,0080571512,INV,316.4,REDACTED PERSONAL DATA,30261400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3637,2024-05-29 00:00:00,0080571495,INV,328.2,REDACTED PERSONAL DATA,30106000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3638,2024-05-29 00:00:00,0080571689,INV,328.2,REDACTED PERSONAL DATA,90953800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3639,2024-05-29 00:00:00,0080571687,INV,312,REDACTED PERSONAL DATA,93637400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3640,2024-05-29 00:00:00,0080571685,INV,409.44,REDACTED PERSONAL DATA,93634900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3641,2024-05-29 00:00:00,0080571704,INV,312,REDACTED PERSONAL DATA,90927800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3642,2024-05-29 00:00:00,0080571701,INV,368.2,REDACTED PERSONAL DATA,93650900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3643,2024-05-29 00:00:00,0080571700,INV,448.2,REDACTED PERSONAL DATA,90945900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3644,2024-05-29 00:00:00,0080571699,INV,400,REDACTED PERSONAL DATA,93646800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3645,2024-05-29 00:00:00,0080571696,INV,276.4,REDACTED PERSONAL DATA,30487300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3646,2024-05-29 00:00:00,0080571690,INV,328.2,REDACTED PERSONAL DATA,93643900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3647,2024-05-29 00:00:00,0080571716,INV,316.4,REDACTED PERSONAL DATA,90954100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3648,2024-05-29 00:00:00,0080571714,INV,312,REDACTED PERSONAL DATA,93654300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3649,2024-05-29 00:00:00,0080571713,INV,328.2,REDACTED PERSONAL DATA,93635000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3650,2024-05-29 00:00:00,0080571712,INV,331.1,REDACTED PERSONAL DATA,90926700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3651,2024-05-29 00:00:00,0080571710,INV,352,REDACTED PERSONAL DATA,90925600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3652,2024-05-29 00:00:00,0080571708,INV,850.44,REDACTED PERSONAL DATA,93661000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3653,2024-05-29 00:00:00,0080571772,INV,328.2,REDACTED PERSONAL DATA,90953000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3654,2024-05-29 00:00:00,0080571773,INV,357.62,REDACTED PERSONAL DATA,93644000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3655,2024-05-29 00:00:00,0080571783,INV,356.4,REDACTED PERSONAL DATA,90885900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3656,2024-05-29 00:00:00,0080571780,INV,250.26,REDACTED PERSONAL DATA,93655400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3657,2024-05-29 00:00:00,0080571778,INV,316.4,REDACTED PERSONAL DATA,90941200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3658,2024-05-29 00:00:00,0080571717,INV,336.14,REDACTED PERSONAL DATA,93634000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3659,2024-05-29 00:00:00,0080571781,INV,371.1,REDACTED PERSONAL DATA,90956700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3660,2024-05-29 00:00:00,0080571782,INV,356.4,REDACTED PERSONAL DATA,90896900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3661,2024-05-29 00:00:00,0080571784,INV,312.86,REDACTED PERSONAL DATA,90919700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3662,2024-05-29 00:00:00,0080571785,INV,314.86,REDACTED PERSONAL DATA,90956400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3663,2024-05-29 00:00:00,0080571767,INV,427.38,REDACTED PERSONAL DATA,93657000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3664,2024-05-29 00:00:00,0080571769,INV,276.4,REDACTED PERSONAL DATA,92092400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3665,2024-05-29 00:00:00,0080571771,INV,328.2,REDACTED PERSONAL DATA,93662100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
3666,2024-05-29 00:00:00,0080571774,INV,312,REDACTED PERSONAL DATA,90933000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48127,B/O Payments Spec Guardian
