Line,Clearance Date,Reference,Type,Value,Supplier or Redacted Statement,Supplier No.,Directorate/Balance Sheet Heading,Area of Spend,Service Level,Expense Code,Expense Description,,
4621,2025-02-20 00:00:00,0081168115,INV,3498.56,HEATHER DALE (HEALTHCARE) LIMITED,00188200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4622,2025-02-20 00:00:00,0081168117,INV,3782.56,WINCHESTER HOUSE NURSING HOME,01900900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4623,2025-02-20 00:00:00,0081168121,INV,3876,WINCHESTER HOUSE NURSING HOME,01900900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4624,2025-02-20 00:00:00,0081168110,INV,4863.29,PILGRIMS WAY NURSING HOME,00329000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4625,2025-02-20 00:00:00,0081168120,INV,3498.56,VALLEY VIEW RESIDENTIAL NURSING HOME,00900600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4626,2025-02-20 00:00:00,0081168132,INV,5200,ASHLEY GARDEN CARE CENTRE,02986800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4627,2025-02-20 00:00:00,0081168137,INV,3498.56,CHARING HOUSE,03489500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4628,2025-02-20 00:00:00,0081168157,INV,3498.56,CHARING HOUSE,03489500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4629,2025-02-20 00:00:00,0081168163,INV,3498.56,AKARI CARE LTD - FRINDSBURY HALL,03547700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4630,2025-02-20 00:00:00,0081168968,INV,5200,NELLSAR LTD,02896600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4631,2025-02-20 00:00:00,0081168967,INV,3498.56,HEATHER DALE (HEALTHCARE) LIMITED,00188200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4632,2025-02-20 00:00:00,0081169021,CRN,-1028.57,HEATHER DALE (HEALTHCARE) LIMITED,00188200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4633,2025-02-20 00:00:00,0081169105,INV,405.27,WINCHESTER HOUSE NURSING HOME,01900900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4634,2025-02-20 00:00:00,0081169113,CRN,-4187.83,WINCHESTER HOUSE NURSING HOME,01900900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4635,2025-02-20 00:00:00,0081169114,INV,2178.92,WINCHESTER HOUSE NURSING HOME,01900900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4636,2025-02-20 00:00:00,0081169096,CRN,-11766.86,HEATHER DALE (HEALTHCARE) LIMITED,00188200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4637,2025-02-20 00:00:00,0081169102,INV,505.97,WINCHESTER HOUSE NURSING HOME,01900900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4638,2025-02-20 00:00:00,0081169010,INV,3782.56,COPPER BEECHES NURSING HOME FOUR SEASONS,03535500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4639,2025-02-20 00:00:00,0081168985,INV,3782.56,WINCHESTER HOUSE NURSING HOME,01900900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4640,2025-02-20 00:00:00,0081168982,INV,342.86,HEATHER DALE (HEALTHCARE) LIMITED,00188200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4641,2025-02-20 00:00:00,0081168970,INV,5980,HAZELDENE HOUSE LTD,30227900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4642,2025-02-20 00:00:00,0081169059,INV,2363.04,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4643,2025-02-20 00:00:00,0081169069,INV,3782.56,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4644,2025-02-20 00:00:00,0081169070,INV,3782.56,COPPER BEECHES NURSING HOME FOUR SEASONS,03535500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4645,2025-02-20 00:00:00,0081169074,INV,3498.56,COPPER BEECHES NURSING HOME FOUR SEASONS,03535500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4646,2025-02-20 00:00:00,0081169075,INV,3782.56,COPPER BEECHES NURSING HOME FOUR SEASONS,03535500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4647,2025-02-20 00:00:00,0081169095,INV,11276.57,WINCHESTER HOUSE NURSING HOME,01900900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4648,2025-02-20 00:00:00,0081168943,INV,3873.41,AVANTE CARE AND SUPPORT LTD,00228500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4649,2025-02-20 00:00:00,0081168948,INV,3782.56,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4650,2025-02-20 00:00:00,0081168951,INV,3790.36,HAZELDENE HOUSE LTD,30227900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4651,2025-02-20 00:00:00,0081169027,INV,3512.38,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4652,2025-02-20 00:00:00,0081169041,INV,5400,WINCHESTER HOUSE NURSING HOME,01900900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4653,2025-02-20 00:00:00,0081169055,INV,5344,WINCHESTER HOUSE NURSING HOME,01900900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4654,2025-02-20 00:00:00,0081168847,CRN,-2672,WINCHESTER HOUSE NURSING HOME,01900900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4655,2025-02-20 00:00:00,0081168859,INV,3498.56,AVANTE CARE AND SUPPORT LTD,00228500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4656,2025-02-20 00:00:00,0081168889,INV,3782.56,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4657,2025-02-20 00:00:00,0081168895,INV,3782.56,AVANTE CARE AND SUPPORT LTD,00228500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4658,2025-02-20 00:00:00,0081168913,INV,5000,HAWKHURST HOUSE,30255800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4659,2025-02-20 00:00:00,0081168917,INV,3782.56,COPPER BEECHES NURSING HOME FOUR SEASONS,03535500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4660,2025-02-20 00:00:00,0081168770,INV,3782.56,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4661,2025-02-20 00:00:00,0081168700,INV,3782.56,COPPER BEECHES NURSING HOME FOUR SEASONS,03535500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4662,2025-02-20 00:00:00,0081168709,INV,400,NELLSAR LTD,02896600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4663,2025-02-20 00:00:00,0081168725,INV,3782.56,AQUARIUS RESIDENTIAL CARE HOME,03184500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4664,2025-02-20 00:00:00,0081168729,INV,5344,WINCHESTER HOUSE NURSING HOME,01900900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4665,2025-02-20 00:00:00,0081168744,INV,5344,WINCHESTER HOUSE NURSING HOME,01900900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4666,2025-02-20 00:00:00,0081168788,INV,11745.17,AVANTE CARE AND SUPPORT LTD,00228500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4667,2025-02-20 00:00:00,0081168823,INV,5344,WINCHESTER HOUSE NURSING HOME,01900900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4668,2025-02-20 00:00:00,0081168826,INV,405.27,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4669,2025-02-20 00:00:00,0081168840,INV,3782.56,COPPER BEECHES NURSING HOME FOUR SEASONS,03535500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4670,2025-02-20 00:00:00,0081168758,INV,3782.56,COPPER BEECHES NURSING HOME FOUR SEASONS,03535500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4671,2025-02-20 00:00:00,0081168763,INV,3782.56,COPPER BEECHES NURSING HOME FOUR SEASONS,03535500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4672,2025-02-20 00:00:00,0081168553,INV,5344,WINCHESTER HOUSE NURSING HOME,01900900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4673,2025-02-20 00:00:00,0081168560,INV,3782.56,AVANTE CARE AND SUPPORT LTD,00228500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4674,2025-02-20 00:00:00,0081168593,INV,3782.56,WINCHESTER HOUSE NURSING HOME,01900900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4675,2025-02-20 00:00:00,0081168673,INV,3782.56,COPPER BEECHES NURSING HOME FOUR SEASONS,03535500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4676,2025-02-20 00:00:00,0081168690,INV,3782.56,COPPER BEECHES NURSING HOME FOUR SEASONS,03535500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4677,2025-02-20 00:00:00,0081168780,INV,3498.56,WINCHESTER HOUSE NURSING HOME,01900900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4678,2025-02-20 00:00:00,0081168496,INV,3957.6,WINCHESTER HOUSE NURSING HOME,01900900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4679,2025-02-20 00:00:00,0081168515,INV,3782.56,COPPER BEECHES NURSING HOME FOUR SEASONS,03535500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4680,2025-02-20 00:00:00,0081168524,INV,945.64,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4681,2025-02-20 00:00:00,0081168606,INV,3782.56,COPPER BEECHES NURSING HOME FOUR SEASONS,03535500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4682,2025-02-20 00:00:00,0081168628,INV,3782.56,WINCHESTER HOUSE NURSING HOME,01900900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4683,2025-02-20 00:00:00,0081168547,INV,3876,WINCHESTER HOUSE NURSING HOME,01900900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4684,2025-02-20 00:00:00,0081168409,INV,4400,ST MARYS CARE HOME - BUPA CARE,30160800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4685,2025-02-20 00:00:00,0081168412,INV,3782.56,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4686,2025-02-20 00:00:00,0081168425,INV,3782.56,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4687,2025-02-20 00:00:00,0081168433,INV,4488,WINCHESTER HOUSE NURSING HOME,01900900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4688,2025-02-20 00:00:00,0081168468,INV,6001.16,WINCHESTER HOUSE NURSING HOME,01900900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4689,2025-02-20 00:00:00,0081168486,INV,5580,HAWKHURST HOUSE,30255800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4690,2025-02-20 00:00:00,0081168361,INV,4400,HEATHER DALE (HEALTHCARE) LIMITED,00188200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4691,2025-02-20 00:00:00,0081168372,INV,600,NELLSAR LTD,02896600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4692,2025-02-20 00:00:00,0081168377,INV,2600.72,ST MATTHEWS MORETON CENTRE,30053300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4693,2025-02-20 00:00:00,0081168438,INV,572.57,WINCHESTER HOUSE NURSING HOME,01900900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4694,2025-02-20 00:00:00,0081168403,INV,3782.56,HEATHER DALE (HEALTHCARE) LIMITED,00188200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4695,2025-02-20 00:00:00,0081168404,INV,405.27,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4696,2025-02-20 00:00:00,0081168037,INV,5132.88,BETSY CLARA HOUSE,01468700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4697,2025-02-20 00:00:00,0081167136,INV,522.39,HAWKHURST HOUSE,30255800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4698,2025-02-20 00:00:00,0081167186,INV,522.39,HAWKHURST HOUSE,30255800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4699,2025-02-20 00:00:00,0081167507,INV,5580,HAWKHURST HOUSE,30255800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4700,2025-02-20 00:00:00,0081167959,INV,3498.56,NELLSAR LTD,02896600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4701,2025-02-20 00:00:00,0081168745,INV,3895.84,ELVY COURT - AVERY HOMES (NELSON) LTD,30031400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4702,2025-02-20 00:00:00,0081168793,INV,6400,MAYFLOWER CARE CENTRE,30027000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4703,2025-02-20 00:00:00,0081168939,INV,5856.48,MAYFLOWER CARE CENTRE,30027000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4704,2025-02-20 00:00:00,0081168964,INV,5521.16,MAYFLOWER CARE CENTRE,30027000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4705,2025-02-20 00:00:00,0081168302,INV,3895.84,ELVY COURT - AVERY HOMES (NELSON) LTD,30031400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4706,2025-02-20 00:00:00,0081168450,INV,5200,MAYFLOWER CARE CENTRE,30027000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4707,2025-02-20 00:00:00,0081168460,INV,942.86,KIPPINGTONS NURSING HOME,30497200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4708,2025-02-20 00:00:00,0081168475,INV,5856.48,MAYFLOWER CARE CENTRE,30027000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4709,2025-02-20 00:00:00,0081168598,INV,471.43,KIPPINGTONS NURSING HOME,30497200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4710,2025-02-20 00:00:00,0081168711,INV,6600,OAKLAND OPCO B LTD - OSBERN MANOR CARE,30490200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4711,2025-02-20 00:00:00,0081169061,INV,3498.56,CROWNWOOD HEALTHCARE (HOLDINGS) LTD -- B,30353500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4712,2025-02-20 00:00:00,0081167947,INV,4000,ARIA HEALTHCARE GROUP LTD TA BROOK HOUSE,30486500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4713,2025-02-20 00:00:00,0081168007,INV,4800,THE RED HOUSE NURSING HOME,30496800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4714,2025-02-20 00:00:00,0081168053,INV,7400,PORTHAVEN CARE HOMES NO 3 LIMITED,30491700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4715,2025-02-20 00:00:00,0081168103,INV,2632.4,ST ANSELM'S NURSING HOME,30006300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4716,2025-02-20 00:00:00,0081168149,INV,5856.48,MAYFLOWER CARE CENTRE,30027000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4717,2025-02-20 00:00:00,0081168882,INV,3498.56,CROWNWOOD HEALTHCARE (TOPCO) LTD -- FORT,30353400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4718,2025-02-20 00:00:00,0081168907,INV,3498.56,CROWNWOOD HEALTHCARE (TOPCO) LTD -- FORT,30353400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4719,2025-02-20 00:00:00,0081168916,INV,3498.56,CROWNWOOD HEALTHCARE (TOPCO) LTD -- FORT,30353400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4720,2025-02-20 00:00:00,0081168975,INV,4475.44,CROWNWOOD HEALTHCARE (HOLDINGS) LTD -- B,30353500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4721,2025-02-20 00:00:00,0081168986,INV,2048.64,CROWNWOOD HEALTHCARE (HOLDINGS) LTD -- B,30353500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4722,2025-02-20 00:00:00,0081169024,INV,3498.56,CROWNWOOD HEALTHCARE (HOLDINGS) LTD -- B,30353500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4723,2025-02-20 00:00:00,0081168683,INV,374.85,CROWNWOOD HEALTHCARE (HOLDINGS) LTD -- B,30353500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4724,2025-02-20 00:00:00,0081168703,INV,3498.56,CROWNWOOD HEALTHCARE (HOLDINGS) LTD -- B,30353500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4725,2025-02-20 00:00:00,0081168739,INV,3498.56,CROWNWOOD HEALTHCARE (HOLDINGS) LTD -- B,30353500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4726,2025-02-20 00:00:00,0081168781,INV,9900,CROWNWOOD HEALTHCARE (TOPCO) LTD -- FORT,30353400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4727,2025-02-20 00:00:00,0081168846,INV,3498.56,CROWNWOOD HEALTHCARE (TOPCO) LTD -- FORT,30353400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4728,2025-02-20 00:00:00,0081168872,CRN,-3248.66,CROWNWOOD HEALTHCARE (HOLDINGS) LTD -- B,30353500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4729,2025-02-20 00:00:00,0081168500,CRN,-1124.54,CROWNWOOD HEALTHCARE (HOLDINGS) LTD -- B,30353500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4730,2025-02-20 00:00:00,0081168504,INV,3498.56,CROWNWOOD HEALTHCARE (TOPCO) LTD -- FORT,30353400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4731,2025-02-20 00:00:00,0081168516,INV,3498.56,CROWNWOOD HEALTHCARE (HOLDINGS) LTD -- B,30353500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4732,2025-02-20 00:00:00,0081168589,INV,3498.56,CROWNWOOD HEALTHCARE (TOPCO) LTD -- FORT,30353400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4733,2025-02-20 00:00:00,0081168674,INV,3498.56,CROWNWOOD HEALTHCARE (HOLDINGS) LTD -- B,30353500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4734,2025-02-20 00:00:00,0081168681,INV,3498.56,CROWNWOOD HEALTHCARE (HOLDINGS) LTD -- B,30353500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4735,2025-02-20 00:00:00,0081168230,INV,3498.56,CROWNWOOD HEALTHCARE (TOPCO) LTD -- FORT,30353400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4736,2025-02-20 00:00:00,0081168268,INV,3498.56,CROWNWOOD HEALTHCARE (TOPCO) LTD -- FORT,30353400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4737,2025-02-20 00:00:00,0081168282,INV,3498.56,CROWNWOOD HEALTHCARE (TOPCO) LTD -- FORT,30353400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4738,2025-02-20 00:00:00,0081168314,INV,3498.56,CROWNWOOD HEALTHCARE (TOPCO) LTD -- FORT,30353400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4739,2025-02-20 00:00:00,0081168473,INV,3498.56,CROWNWOOD HEALTHCARE (HOLDINGS) LTD -- B,30353500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
4740,2025-02-20 00:00:00,0081168497,INV,3498.56,CROWNWOOD HEALTHCARE (TOPCO) LTD -- FORT,30353400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EC87N46000000000,OP - NURS CARE Priv Contract
