Line,Clearance Date,Reference,Type,Value,Supplier or Redacted Statement,Supplier No.,Directorate/Balance Sheet Heading,Area of Spend,Service Level,Expense Code,Expense Description
5305,2024-06-06 00:00:00,0017526766,INV,1661.16,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5306,2024-06-06 00:00:00,0017526767,INV,447.04,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5307,2024-06-06 00:00:00,0017526769,INV,853.44,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5308,2024-06-06 00:00:00,0017526748,INV,1280.16,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5309,2024-06-06 00:00:00,0017526752,INV,1137.92,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5310,2024-06-06 00:00:00,0017526754,INV,426.72,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5311,2024-06-06 00:00:00,0017526755,INV,853.44,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5312,2024-06-06 00:00:00,0017526757,INV,1402.08,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5313,2024-06-06 00:00:00,0017526759,INV,508,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5314,2024-06-06 00:00:00,0017526739,INV,1107.44,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5315,2024-06-06 00:00:00,0017526740,INV,284.48,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5316,2024-06-06 00:00:00,0017526741,INV,426.72,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5317,2024-06-06 00:00:00,0017526745,INV,350.52,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5318,2024-06-06 00:00:00,0017526746,INV,883.92,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5319,2024-06-06 00:00:00,0017526747,INV,284.48,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5320,2024-06-06 00:00:00,0017526728,INV,833.12,LOGIC CARE SOLUTIONS LTD,14341100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5321,2024-06-06 00:00:00,0017526729,INV,831.16,LOGIC CARE SOLUTIONS LTD,14341100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5322,2024-06-06 00:00:00,0017526731,INV,955.04,LOGIC CARE SOLUTIONS LTD,14341100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5323,2024-06-06 00:00:00,0017526732,INV,568.96,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5324,2024-06-06 00:00:00,0017526737,INV,406.4,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5325,2024-06-06 00:00:00,0017526738,INV,1178.56,COMMUNITY CARELINE SERVICES LTD,00095000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5326,2024-06-06 00:00:00,0017526721,INV,2251.2,LOGIC CARE SOLUTIONS LTD,14341100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5327,2024-06-06 00:00:00,0017526722,INV,2532.6,LOGIC CARE SOLUTIONS LTD,14341100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5328,2024-06-06 00:00:00,0017526723,INV,1125.6,LOGIC CARE SOLUTIONS LTD,14341100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5329,2024-06-06 00:00:00,0017526725,INV,2473.04,LOGIC CARE SOLUTIONS LTD,14341100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5330,2024-06-06 00:00:00,0017526726,INV,1063.76,LOGIC CARE SOLUTIONS LTD,14341100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5331,2024-06-06 00:00:00,0017526727,INV,811.04,LOGIC CARE SOLUTIONS LTD,14341100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5332,2024-06-06 00:00:00,0017526715,INV,1969.8,LOGIC CARE SOLUTIONS LTD,14341100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5333,2024-06-06 00:00:00,0017526716,INV,1266.3,LOGIC CARE SOLUTIONS LTD,14341100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5334,2024-06-06 00:00:00,0017526717,INV,1084.26,LOGIC CARE SOLUTIONS LTD,14341100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5335,2024-06-06 00:00:00,0017526718,INV,2251.2,LOGIC CARE SOLUTIONS LTD,14341100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5336,2024-06-06 00:00:00,0017526719,INV,844.2,LOGIC CARE SOLUTIONS LTD,14341100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5337,2024-06-06 00:00:00,0017526720,INV,2532.6,LOGIC CARE SOLUTIONS LTD,14341100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5338,2024-06-06 00:00:00,0017526708,INV,858.78,LOGIC CARE SOLUTIONS LTD,14341100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5339,2024-06-06 00:00:00,0017526709,INV,703.5,LOGIC CARE SOLUTIONS LTD,14341100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5340,2024-06-06 00:00:00,0017526711,INV,281.4,LOGIC CARE SOLUTIONS LTD,14341100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5341,2024-06-06 00:00:00,0017526712,INV,1829.1,LOGIC CARE SOLUTIONS LTD,14341100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5342,2024-06-06 00:00:00,0017526713,INV,984.9,LOGIC CARE SOLUTIONS LTD,14341100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5343,2024-06-06 00:00:00,0017526714,INV,783.9,LOGIC CARE SOLUTIONS LTD,14341100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5344,2024-06-06 00:00:00,0017526685,INV,2177.28,BLANCHE CARING HEART LTD,14365200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5345,2024-06-06 00:00:00,0017526686,INV,1224.72,BLANCHE CARING HEART LTD,14365200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5346,2024-06-06 00:00:00,0017526702,INV,2532.6,LOGIC CARE SOLUTIONS LTD,14341100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5347,2024-06-06 00:00:00,0017526703,INV,1487.4,LOGIC CARE SOLUTIONS LTD,14341100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5348,2024-06-06 00:00:00,0017526705,INV,1547.7,LOGIC CARE SOLUTIONS LTD,14341100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5349,2024-06-06 00:00:00,0017526707,INV,844.2,LOGIC CARE SOLUTIONS LTD,14341100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5350,2024-06-03 00:00:00,0017526543,INV,568.48,INDEPENDENT CARE AND SUPPORT LTD,00095100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5351,2024-06-03 00:00:00,0017526544,INV,484.88,INDEPENDENT CARE AND SUPPORT LTD,00095100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5352,2024-06-03 00:00:00,0017526546,INV,363.66,INDEPENDENT CARE AND SUPPORT LTD,00095100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5353,2024-06-03 00:00:00,0017526587,INV,1034.64,SCOTT CARE LTD,02547900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5354,2024-06-03 00:00:00,0017526588,INV,2184.24,SCOTT CARE LTD,02547900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5355,2024-06-03 00:00:00,0017526619,INV,426.72,BEES CARE AGENCY LTD,03988800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5356,2024-06-03 00:00:00,0017526530,INV,711.2,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5357,2024-06-03 00:00:00,0017526537,INV,618.64,INDEPENDENT CARE AND SUPPORT LTD,00095100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5358,2024-06-03 00:00:00,0017526539,INV,2574.88,INDEPENDENT CARE AND SUPPORT LTD,00095100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5359,2024-06-03 00:00:00,0017526540,INV,451.44,INDEPENDENT CARE AND SUPPORT LTD,00095100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5360,2024-06-03 00:00:00,0017526541,INV,902.88,INDEPENDENT CARE AND SUPPORT LTD,00095100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5361,2024-06-03 00:00:00,0017526542,INV,585.2,INDEPENDENT CARE AND SUPPORT LTD,00095100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5362,2024-06-03 00:00:00,0017526522,INV,426.72,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5363,2024-06-03 00:00:00,0017526523,INV,914.4,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5364,2024-06-03 00:00:00,0017526524,INV,1828.8,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5365,2024-06-03 00:00:00,0017526526,INV,284.48,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5366,2024-06-03 00:00:00,0017526527,INV,2722.88,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5367,2024-06-03 00:00:00,0017526528,INV,568.9,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5368,2024-06-03 00:00:00,0017526511,INV,711.2,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5369,2024-06-03 00:00:00,0017526513,INV,1198.88,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5370,2024-06-03 00:00:00,0017526514,INV,1422.4,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5371,2024-06-03 00:00:00,0017526515,INV,254,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5372,2024-06-03 00:00:00,0017526516,INV,274.32,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5373,2024-06-03 00:00:00,0017526519,INV,304.8,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5374,2024-06-03 00:00:00,0017526500,INV,365.76,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5375,2024-06-03 00:00:00,0017526502,INV,650.24,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5376,2024-06-03 00:00:00,0017526505,INV,1595.12,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5377,2024-06-03 00:00:00,0017526507,INV,711.2,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5378,2024-06-03 00:00:00,0017526508,INV,426.72,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5379,2024-06-03 00:00:00,0017526509,INV,812.8,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5380,2024-06-03 00:00:00,0017526428,INV,3235.32,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5381,2024-06-03 00:00:00,0017526401,INV,702.24,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5382,2024-06-03 00:00:00,0017526403,INV,1875.42,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5383,2024-06-03 00:00:00,0017526404,INV,702.24,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5384,2024-06-03 00:00:00,0017526405,INV,735.68,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5385,2024-06-03 00:00:00,0017526406,INV,702.24,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5386,2024-06-03 00:00:00,0017526422,INV,2240.48,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5387,2024-06-03 00:00:00,0017526423,INV,585.2,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5388,2024-06-03 00:00:00,0017526424,INV,652.08,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5389,2024-06-03 00:00:00,0017526425,INV,351.12,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5390,2024-06-03 00:00:00,0017526426,INV,1404.48,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5391,2024-06-03 00:00:00,0017526427,INV,1872.64,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5392,2024-06-03 00:00:00,0017526498,INV,426.72,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5393,2024-06-03 00:00:00,0017526408,INV,1053.36,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5394,2024-06-03 00:00:00,0017526409,INV,1939.52,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5395,2024-06-03 00:00:00,0017526412,INV,1053.36,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5396,2024-06-03 00:00:00,0017526417,INV,501.6,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5397,2024-06-03 00:00:00,0017526421,INV,639.54,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5398,2024-06-03 00:00:00,0017526470,INV,1049.76,AUSTEN ALLEN HEALTHCARE LTD,14215000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5399,2024-06-03 00:00:00,0017526471,INV,843.78,AUSTEN ALLEN HEALTHCARE LTD,14215000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5400,2024-06-03 00:00:00,0017526473,INV,2042.74,AUSTEN ALLEN HEALTHCARE LTD,14215000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5401,2024-06-03 00:00:00,0017526494,INV,264.16,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5402,2024-06-03 00:00:00,0017526495,INV,284.48,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5403,2024-06-03 00:00:00,0017526496,INV,467.36,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5404,2024-06-03 00:00:00,0017526460,INV,291.42,AUSTEN ALLEN HEALTHCARE LTD,14215000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5405,2024-06-03 00:00:00,0017526463,INV,723.24,AUSTEN ALLEN HEALTHCARE LTD,14215000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5406,2024-06-03 00:00:00,0017526464,INV,2611.7,AUSTEN ALLEN HEALTHCARE LTD,14215000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5407,2024-06-03 00:00:00,0017526465,INV,388,AUSTEN ALLEN HEALTHCARE LTD,14215000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5408,2024-06-03 00:00:00,0017526466,INV,2228.84,AUSTEN ALLEN HEALTHCARE LTD,14215000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5409,2024-06-03 00:00:00,0017526468,INV,1064.77,AUSTEN ALLEN HEALTHCARE LTD,14215000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5410,2024-06-03 00:00:00,0017526453,INV,1260.59,AUSTEN ALLEN HEALTHCARE LTD,14215000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5411,2024-06-03 00:00:00,0017526454,INV,1130.12,AUSTEN ALLEN HEALTHCARE LTD,14215000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5412,2024-06-03 00:00:00,0017526455,INV,1265.67,AUSTEN ALLEN HEALTHCARE LTD,14215000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5413,2024-06-03 00:00:00,0017526456,INV,562.52,AUSTEN ALLEN HEALTHCARE LTD,14215000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5414,2024-06-03 00:00:00,0017526457,INV,1270.52,AUSTEN ALLEN HEALTHCARE LTD,14215000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5415,2024-06-03 00:00:00,0017526458,INV,1265.67,AUSTEN ALLEN HEALTHCARE LTD,14215000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5416,2024-06-13 00:00:00,0017527097,INV,426.72,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5417,2024-06-13 00:00:00,0017527098,INV,365.76,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5418,2024-06-13 00:00:00,0017527100,INV,650.24,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5419,2024-06-13 00:00:00,0017527104,INV,1595.12,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5420,2024-06-13 00:00:00,0017527105,INV,711.2,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5421,2024-06-10 00:00:00,0017527081,INV,1224.72,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5422,2024-06-10 00:00:00,0017527082,INV,408.24,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5423,2024-06-10 00:00:00,0017527083,INV,1078.92,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5424,2024-06-10 00:00:00,0017527085,INV,651.24,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5425,2024-06-10 00:00:00,0017527086,INV,1088.64,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5426,2024-06-13 00:00:00,0017527094,INV,264.16,BOLDGLEN LTD,00050500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5427,2024-06-10 00:00:00,0017527067,INV,272.16,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5428,2024-06-10 00:00:00,0017527069,INV,680.4,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5429,2024-06-10 00:00:00,0017527073,INV,388.8,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5430,2024-06-10 00:00:00,0017527077,INV,311.04,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5431,2024-06-10 00:00:00,0017527078,INV,563.76,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5432,2024-06-10 00:00:00,0017527080,INV,1049.76,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5433,2024-06-10 00:00:00,0017527061,INV,262.44,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5434,2024-06-10 00:00:00,0017527062,INV,544.32,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5435,2024-06-10 00:00:00,0017527063,INV,544.32,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5436,2024-06-10 00:00:00,0017527064,INV,2993.76,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5437,2024-06-10 00:00:00,0017527065,INV,942.84,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5438,2024-06-10 00:00:00,0017527066,INV,408.24,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5439,2024-06-10 00:00:00,0017527050,INV,1030.32,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5440,2024-06-10 00:00:00,0017527051,INV,272.16,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5441,2024-06-10 00:00:00,0017527052,INV,1215,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5442,2024-06-10 00:00:00,0017527053,INV,933.12,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5443,2024-06-10 00:00:00,0017527056,INV,816.48,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5444,2024-06-10 00:00:00,0017527058,INV,952.56,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5445,2024-06-10 00:00:00,0017527037,INV,952.56,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5446,2024-06-10 00:00:00,0017527038,INV,272.16,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5447,2024-06-10 00:00:00,0017527041,INV,806.76,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5448,2024-06-10 00:00:00,0017527043,INV,272.16,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5449,2024-06-10 00:00:00,0017527045,INV,972,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5450,2024-06-10 00:00:00,0017527049,INV,952.56,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5451,2024-06-10 00:00:00,0017527025,INV,544.32,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5452,2024-06-10 00:00:00,0017527026,INV,505.44,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5453,2024-06-10 00:00:00,0017527028,INV,272.16,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5454,2024-06-10 00:00:00,0017527030,INV,816.48,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5455,2024-06-10 00:00:00,0017527031,INV,408.24,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5456,2024-06-10 00:00:00,0017527036,INV,544.32,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5457,2024-06-10 00:00:00,0017527010,INV,456.84,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5458,2024-06-10 00:00:00,0017527011,INV,777.6,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5459,2024-06-10 00:00:00,0017527012,INV,1088.64,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5460,2024-06-10 00:00:00,0017527016,INV,272.16,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5461,2024-06-10 00:00:00,0017527018,INV,690.12,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5462,2024-06-10 00:00:00,0017527022,INV,359.64,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5463,2024-06-10 00:00:00,0017527002,INV,447.12,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5464,2024-06-10 00:00:00,0017527004,INV,272.16,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5465,2024-06-10 00:00:00,0017527005,INV,272.16,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5466,2024-06-10 00:00:00,0017527006,INV,296.46,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5467,2024-06-10 00:00:00,0017527007,INV,592.92,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5468,2024-06-10 00:00:00,0017527008,INV,354.78,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5469,2024-06-10 00:00:00,0017526984,INV,1156.68,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5470,2024-06-10 00:00:00,0017526985,INV,417.96,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
