Line,Clearance Date,Reference,Type,Value,Supplier or Redacted Statement,Supplier No.,Directorate/Balance Sheet Heading,Area of Spend,Service Level,Expense Code,Expense Description,,
3823,2025-01-23 00:00:00,0081167623,INV,3200,KIMBERLEY RESIDENTIAL HOME,02936600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3824,2025-01-23 00:00:00,0081167667,INV,4284,CHETWYND HOUSE CARE HOME LTD,30357700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3825,2025-01-23 00:00:00,0081167687,INV,2824.8,ARG GLOBAL (TARRY'S RESIDENTIAL HOME),30212400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3826,2025-01-23 00:00:00,0081167702,INV,3604,OAKDENE REST HOME,30360300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3827,2025-01-23 00:00:00,0081167356,INV,3200,PARKVIEW CHARING HEALTH CARE,03620000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3828,2025-01-23 00:00:00,0081167332,INV,3800,STRODE PARK FOUNDATION,00569700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3829,2025-01-23 00:00:00,0081167335,INV,3582.32,PARKVIEW CHARING HEALTH CARE,03620000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3830,2025-01-23 00:00:00,0081167421,INV,3888.92,SHERWOOD HOUSE (WATTS HEALTHCARE),30212500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3831,2025-01-23 00:00:00,0081167524,INV,3200,CHARING COURT RESIDENTIAL HOME,03366400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3832,2025-01-23 00:00:00,0081167538,INV,3200,PRINCE GEORGE DUKE OF KENT COURT,02888900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3833,2025-01-23 00:00:00,0081167513,INV,3200,SHAWS WOOD RESIDENTIAL CARE HOME,03421600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3834,2025-01-23 00:00:00,0081167514,INV,2825.6,COPPER BEECHES NURSING HOME FOUR SEASONS,03535500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3835,2025-01-23 00:00:00,0081167403,INV,3582.32,PARKVIEW CHARING HEALTH CARE,03620000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3836,2025-01-23 00:00:00,0081167353,INV,3600,TOWNSEND LIFE CARE LTD,02318500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3837,2025-01-23 00:00:00,0081167435,INV,4000,GRACE MANOR NURSING HOME,01436600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3838,2025-01-23 00:00:00,0081167355,INV,3100.8,REDACTED PERSONAL DATA,00048400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3839,2025-01-23 00:00:00,0081167481,INV,3200,SHAWS WOOD RESIDENTIAL CARE HOME,03421600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3840,2025-01-23 00:00:00,0081167483,INV,1575.98,AVANTE CARE AND SUPPORT LTD,00228500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3841,2025-01-23 00:00:00,0081167485,INV,3200,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3842,2025-01-23 00:00:00,0081167490,INV,3200,CHIMNIES RESIDENTIAL CARE HOME,00085600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3843,2025-01-23 00:00:00,0081167504,INV,4000,SATHYA CARE LTD -- GRAFTON LODGE,30175700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3844,2025-01-23 00:00:00,0081167510,INV,2762.96,YEW TREE LODGE (HOLDINGS) LTD,00495100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3845,2025-01-23 00:00:00,0081167430,INV,4800,SATHYA CARE LTD -- GRAFTON LODGE,30175700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3846,2025-01-23 00:00:00,0081167433,INV,3200,HOLLY LODGE RESIDENTIAL HOME,03147700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3847,2025-01-23 00:00:00,0081167439,INV,4105.68,SATHYA CARE LTD -- GRAFTON LODGE,30175700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3848,2025-01-23 00:00:00,0081167446,INV,3200,HAWTHORN MANOR LTD,30018400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3849,2025-01-23 00:00:00,0081167470,INV,3200,HAWTHORN MANOR LTD,30018400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3850,2025-01-23 00:00:00,0081167476,INV,3200,YEW TREE LODGE (HOLDINGS) LTD,00495100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3851,2025-01-23 00:00:00,0081167375,INV,4000,ISLAND RESIDENTIAL HOME,00215500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3852,2025-01-23 00:00:00,0081167382,INV,3200,SHAWS WOOD RESIDENTIAL CARE HOME,03421600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3853,2025-01-23 00:00:00,0081167399,INV,3200,YEW TREE LODGE (HOLDINGS) LTD,00495100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3854,2025-01-23 00:00:00,0081167419,INV,3200,YEW TREE LODGE (HOLDINGS) LTD,00495100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3855,2025-01-23 00:00:00,0081167420,INV,3200,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3856,2025-01-23 00:00:00,0081167425,INV,3200,HAWTHORN MANOR LTD,30018400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3857,2025-01-23 00:00:00,0081167341,INV,3200,HOLLY LODGE RESIDENTIAL HOME,03147700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3858,2025-01-23 00:00:00,0081167343,INV,3200,SATHYA CARE LTD -- GRAFTON LODGE,30175700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3859,2025-01-23 00:00:00,0081167347,INV,20245.17,AVANTE CARE AND SUPPORT LTD,00228500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3860,2025-01-23 00:00:00,0081167348,CRN,-800,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3861,2025-01-23 00:00:00,0081167349,INV,3200,THE VALE,02809500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3862,2025-01-23 00:00:00,0081167352,INV,7500,ACORN HOUSE RESIDENTIAL HOME LTD,00006200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3863,2025-01-23 00:00:00,0081167369,INV,3200,GRACE MANOR NURSING HOME,01436600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3864,2025-01-23 00:00:00,0081167315,INV,4800,SATHYA CARE LTD -- GRAFTON LODGE,30175700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3865,2025-01-23 00:00:00,0081167319,INV,3200,CHIMNIES RESIDENTIAL CARE HOME,00085600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3866,2025-01-23 00:00:00,0081167321,INV,2762.96,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3867,2025-01-23 00:00:00,0081167325,INV,4508,AQUARIUS RESIDENTIAL CARE HOME,03184500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3868,2025-01-23 00:00:00,0081167334,INV,5100,HAWTHORN MANOR LTD,30018400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3869,2025-01-23 00:00:00,0081167271,INV,21942.86,SHERWOOD HOUSE (WATTS HEALTHCARE),30212500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3870,2025-01-23 00:00:00,0081167263,INV,2762.96,PEMBROKE HOUSE,00561900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3871,2025-01-23 00:00:00,0081167265,INV,3582.32,PARKVIEW CHARING HEALTH CARE,03620000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3872,2025-01-23 00:00:00,0081167311,INV,3400,SHERWOOD HOUSE (WATTS HEALTHCARE),30212500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3873,2025-01-23 00:00:00,0081167316,INV,3647.48,ELVY COURT - AVERY HOMES (NELSON) LTD,30031400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3874,2025-01-23 00:00:00,0081167320,INV,3200,CHARING HOUSE,03489500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3875,2025-01-23 00:00:00,0081167156,INV,3468,FRISTON HOUSE NURSING HOME,00480600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3876,2025-01-23 00:00:00,0081167167,INV,3200,PARKVIEW CHARING HEALTH CARE,03620000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3877,2025-01-23 00:00:00,0081167226,INV,6988,FRISTON HOUSE NURSING HOME,00480600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3878,2025-01-23 00:00:00,0081167237,INV,26057.14,SHERWOOD HOUSE (WATTS HEALTHCARE),30212500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3879,2025-01-23 00:00:00,0081167248,INV,2762.96,CHARING HOUSE,03489500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3880,2025-01-23 00:00:00,0081167268,INV,3580,REDACTED PERSONAL DATA,00048400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3881,2025-01-23 00:00:00,0081167274,INV,6876.6,WINCHESTER HOUSE NURSING HOME,01900900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3882,2025-01-23 00:00:00,0081167286,INV,800,SHAWS WOOD RESIDENTIAL CARE HOME,03421600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3883,2025-01-23 00:00:00,0081167296,INV,3200,YEW TREE LODGE (HOLDINGS) LTD,00495100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3884,2025-01-23 00:00:00,0081167306,INV,4000,HAWTHORN MANOR LTD,30018400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3885,2025-01-23 00:00:00,0081167309,INV,3200,HOLLY LODGE RESIDENTIAL HOME,03147700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3886,2025-01-23 00:00:00,0081167310,INV,2800,CHIMNIES RESIDENTIAL CARE HOME,00085600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3887,2025-01-23 00:00:00,0081167216,INV,1827,SHAWS WOOD RESIDENTIAL CARE HOME,03421600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3888,2025-01-23 00:00:00,0081167245,INV,3957.6,WINCHESTER HOUSE NURSING HOME,01900900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3889,2025-01-23 00:00:00,0081167255,INV,3200,SHAWS WOOD RESIDENTIAL CARE HOME,03421600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3890,2025-01-23 00:00:00,0081167257,INV,3200,SHAWS WOOD RESIDENTIAL CARE HOME,03421600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3891,2025-01-23 00:00:00,0081167259,INV,3672,SATHYA CARE LTD -- GRAFTON LODGE,30175700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3892,2025-01-23 00:00:00,0081167262,INV,3040,CHIMNIES RESIDENTIAL CARE HOME,00085600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3893,2025-01-23 00:00:00,0081167192,INV,3400,BARTON COURT CARE HOME LTD,30054500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3894,2025-01-23 00:00:00,0081167185,INV,3200,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3895,2025-01-23 00:00:00,0081167189,INV,8307.12,CHIMNIES RESIDENTIAL CARE HOME,00085600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3896,2025-01-23 00:00:00,0081167203,INV,913.5,SHAWS WOOD RESIDENTIAL CARE HOME,03421600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3897,2025-01-23 00:00:00,0081167206,INV,2762.96,SHAWS WOOD RESIDENTIAL CARE HOME,03421600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3898,2025-01-23 00:00:00,0081167210,INV,3200,SHAWS WOOD RESIDENTIAL CARE HOME,03421600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3899,2025-01-23 00:00:00,0081167131,INV,3800,STRODE PARK FOUNDATION,00569700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3900,2025-01-23 00:00:00,0081167059,INV,3582.32,PARKVIEW CHARING HEALTH CARE,03620000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3901,2025-01-23 00:00:00,0081167205,INV,3800,STRODE PARK FOUNDATION,00569700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3902,2025-01-23 00:00:00,0081167207,INV,3800,TOWNSEND LIFE CARE LTD,02318500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3903,2025-01-23 00:00:00,0081167182,INV,4600,CHARING HOUSE,03489500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3904,2025-01-23 00:00:00,0081167187,INV,3200,STRODE PARK FOUNDATION,00569700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3905,2025-01-23 00:00:00,0081167061,INV,6000,SHERWOOD HOUSE (WATTS HEALTHCARE),30212500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3906,2025-01-23 00:00:00,0081167076,INV,4400,MAIDSTONE CARE CENTRE,02963500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3907,2025-01-23 00:00:00,0081167084,INV,3400,SHERWOOD HOUSE (WATTS HEALTHCARE),30212500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3908,2025-01-23 00:00:00,0081167026,CRN,-11142.86,PEMBROKE HOUSE,00561900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3909,2025-01-23 00:00:00,0081167031,INV,3400,BARTON COURT CARE HOME LTD,30054500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3910,2025-01-23 00:00:00,0081167039,INV,3582.32,PARKVIEW CHARING HEALTH CARE,03620000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3911,2025-01-23 00:00:00,0081167151,INV,3400,CHIMNIES RESIDENTIAL CARE HOME,00085600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3912,2025-01-23 00:00:00,0081167152,INV,3200,SHAWS WOOD RESIDENTIAL CARE HOME,03421600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3913,2025-01-23 00:00:00,0081167157,INV,4000,HAWTHORN MANOR LTD,30018400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3914,2025-01-23 00:00:00,0081167159,INV,2762.96,CHIMNIES RESIDENTIAL CARE HOME,00085600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3915,2025-01-23 00:00:00,0081167166,INV,3200,YEW TREE LODGE (HOLDINGS) LTD,00495100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3916,2025-01-23 00:00:00,0081167175,INV,3400,HOLLY LODGE RESIDENTIAL HOME,03147700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3917,2025-01-23 00:00:00,0081167105,INV,3200,CHIMNIES RESIDENTIAL CARE HOME,00085600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3918,2025-01-23 00:00:00,0081167107,INV,14062.51,AVANTE CARE AND SUPPORT LTD,00228500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3919,2025-01-23 00:00:00,0081167120,INV,3200,ACORN HOUSE RESIDENTIAL HOME LTD,00006200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3920,2025-01-23 00:00:00,0081167132,INV,3200,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3921,2025-01-23 00:00:00,0081167133,CRN,-685.71,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3922,2025-01-23 00:00:00,0081167142,INV,3208.08,ISLAND RESIDENTIAL HOME,00215500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3923,2025-01-23 00:00:00,0081167073,INV,3600,CHIMNIES RESIDENTIAL CARE HOME,00085600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3924,2025-01-23 00:00:00,0081167074,INV,4400,SATHYA CARE LTD -- GRAFTON LODGE,30175700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3925,2025-01-23 00:00:00,0081167075,INV,5280,AVANTE CARE AND SUPPORT LTD,00228500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3926,2025-01-23 00:00:00,0081167078,INV,3200,SATHYA CARE LTD -- GRAFTON LODGE,30175700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3927,2025-01-23 00:00:00,0081167096,INV,3400,HOLLY LODGE RESIDENTIAL HOME,03147700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3928,2025-01-23 00:00:00,0081167101,INV,3800,HAWTHORN MANOR LTD,30018400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3929,2025-01-23 00:00:00,0081167045,INV,3200,HOLLY LODGE RESIDENTIAL HOME,03147700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3930,2025-01-23 00:00:00,0081167048,INV,4000,HOLLY LODGE RESIDENTIAL HOME,03147700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3931,2025-01-23 00:00:00,0081167062,INV,3060,ACORN HOUSE RESIDENTIAL HOME LTD,00006200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3932,2025-01-23 00:00:00,0081167068,INV,3200,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3933,2025-01-23 00:00:00,0081167070,INV,342.86,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3934,2025-01-23 00:00:00,0081167072,INV,4000,HAWTHORN MANOR LTD,30018400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3935,2025-01-23 00:00:00,0081166978,INV,3200,SHAWS WOOD RESIDENTIAL CARE HOME,03421600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3936,2025-01-23 00:00:00,0081166993,INV,14426.2,AVANTE CARE AND SUPPORT LTD,00228500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3937,2025-01-23 00:00:00,0081167016,INV,3560,YEW TREE LODGE (HOLDINGS) LTD,00495100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3938,2025-01-23 00:00:00,0081167025,INV,2762.96,AMPERSAND HOUSE,02336600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3939,2025-01-23 00:00:00,0081167034,INV,4000,AQUARIUS RESIDENTIAL CARE HOME,03184500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3940,2025-01-23 00:00:00,0081167042,INV,3200,NORTH LODGE - PURELAKE HEALTHCARE LTD,30303900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3941,2025-01-23 00:00:00,0081166931,INV,3200,STRODE PARK FOUNDATION,00569700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3942,2025-01-23 00:00:00,0081166962,INV,3500,STRODE PARK FOUNDATION,00569700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3943,2025-01-23 00:00:00,0081166956,INV,3200,PEMBROKE HOUSE,00561900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3944,2025-01-23 00:00:00,0081166952,INV,3500,TOWNSEND LIFE CARE LTD,02318500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
3945,2025-01-23 00:00:00,0081167006,INV,3811.52,PARKVIEW CHARING HEALTH CARE,03620000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract,EB87N46000000000,OP - RESI CARE Priv Contract
