Line,Clearance Date,Reference,Type,Value,Supplier or Redacted Statement,Supplier No.,Directorate/Balance Sheet Heading,Area of Spend,Service Level,Expense Code,Expense Description
3809,2024-08-07 00:00:00,0080573909,INV,474.14,REDACTED PERSONAL DATA,90914800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48114,Ex/Foster Carer/Lodgings
3810,2024-08-07 00:00:00,0080573968,INV,400,REDACTED PERSONAL DATA,92072600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48114,Ex/Foster Carer/Lodgings
3811,2024-08-07 00:00:00,0080574059,INV,400,REDACTED PERSONAL DATA,90913200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48114,Ex/Foster Carer/Lodgings
3812,2024-08-07 00:00:00,0080574071,INV,400,REDACTED PERSONAL DATA,92128300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48114,Ex/Foster Carer/Lodgings
3813,2024-08-07 00:00:00,0080574114,INV,660,REDACTED PERSONAL DATA,30171900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48114,Ex/Foster Carer/Lodgings
3814,2024-08-07 00:00:00,0080574148,INV,1038,REDACTED PERSONAL DATA,90921900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48114,Ex/Foster Carer/Lodgings
3815,2024-08-07 00:00:00,0080573914,INV,500,REDACTED PERSONAL DATA,90903800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48114,Ex/Foster Carer/Lodgings
3816,2024-08-07 00:00:00,0080573993,INV,500,REDACTED PERSONAL DATA,90903800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48114,Ex/Foster Carer/Lodgings
3817,2024-08-07 00:00:00,0080574017,INV,400,REDACTED PERSONAL DATA,92125500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48114,Ex/Foster Carer/Lodgings
3818,2024-08-07 00:00:00,0081700459,INV,319.24,REDACTED PERSONAL DATA,30264500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48155,Accommodation
3819,2024-08-27 00:00:00,0041335691,INV,255,CITY COLLEGE NORWICH,14534700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48156,Bursary Grant
3820,2024-08-21 00:00:00,0080574501,INV,387.72,REDACTED PERSONAL DATA,30104200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48159,Client Expenses
3821,2024-08-28 00:00:00,0081159201,INV,287.72,LILY CAMERON,30395400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48159,Client Expenses
3822,2024-08-28 00:00:00,0081159224,INV,287.72,CADANCE AGNEW,30392700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48159,Client Expenses
3823,2024-08-28 00:00:00,0081159177,INV,287.72,LEYTON CORNISH,30397300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48159,Client Expenses
3824,2024-08-28 00:00:00,0081159215,INV,287.72,NANCY LEWIS,30383100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48159,Client Expenses
3825,2024-08-07 00:00:00,0080573926,INV,666,SAMANTHA HART,30490400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48159,Client Expenses
3826,2024-08-07 00:00:00,0080574145,INV,666,REDACTED PERSONAL DATA,30264500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48159,Client Expenses
3827,2024-08-21 00:00:00,0080574355,INV,666,DAISY PACKHAM,30491200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48159,Client Expenses
3828,2024-08-21 00:00:00,0080574404,INV,666,SHANNON HEDGES,30490800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48159,Client Expenses
3829,2024-08-21 00:00:00,0080574383,INV,666,NATHAN ABIODUN,30491000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48159,Client Expenses
3830,2024-08-08 00:00:00,0041334465,INV,1000,JMA CONSULTING UK LTD,14349300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35300,Consult Fees
3831,2024-08-06 00:00:00,0041334366,INV,2127.5,REMEDY RECRUITMENT GROUP LTD,03704900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,06300,Social Workers
3832,2024-08-06 00:00:00,0041334366,INV,13.6,REMEDY RECRUITMENT GROUP LTD,03704900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,06300,Social Workers
3833,2024-08-08 00:00:00,0041334382,INV,2127.5,REMEDY RECRUITMENT GROUP LTD,03704900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,06300,Social Workers
3834,2024-08-08 00:00:00,0041334382,INV,43.3,REMEDY RECRUITMENT GROUP LTD,03704900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,06300,Social Workers
3835,2024-08-15 00:00:00,0041334988,INV,2168.3,REMEDY RECRUITMENT GROUP LTD,03704900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,06300,Social Workers
3836,2024-08-15 00:00:00,0041335136,INV,2127.5,REMEDY RECRUITMENT GROUP LTD,03704900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,06300,Social Workers
3837,2024-08-27 00:00:00,0041335706,INV,2012.5,REMEDY RECRUITMENT GROUP LTD,03704900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,06300,Social Workers
3838,2024-08-08 00:00:00,0041334547,INV,1740.85,TOTAL SOCIAL,14451900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3839,2024-08-12 00:00:00,0041334756,INV,1740.85,TOTAL SOCIAL,14451900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3840,2024-08-15 00:00:00,0041335075,INV,1740.85,TOTAL SOCIAL,14451900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3841,2024-08-27 00:00:00,0041335708,INV,1740.85,TOTAL SOCIAL,14451900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3842,2024-08-05 00:00:00,0041334286,INV,21386.25,OASIS  DOMESTIC ABUSE SERVICE LTD,00952200,CHILDREN AND ADULTS,PRTNRSHP COMM & BUS INTELLIGEN,PRTNRSHP COMM & BUS INTELLIGEN,44000,Vol Assoc.
3843,2024-08-05 00:00:00,0041334135,INV,2127.5,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,09900,DBS Checks
3844,2024-08-08 00:00:00,0041334168,INV,500,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,09900,DBS Checks
3845,2024-08-08 00:00:00,0041334168,INV,1627.5,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,09900,DBS Checks
3846,2024-08-22 00:00:00,0041335608,INV,1738.02,CAM-TECH SECURITY,04110000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,31100,Equip/Furn/Mat
3847,2024-08-08 00:00:00,0041334378,INV,3000,REMEDY RECRUITMENT GROUP LTD,03704900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3848,2024-08-08 00:00:00,0041334390,INV,3000,REMEDY RECRUITMENT GROUP LTD,03704900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3849,2024-08-08 00:00:00,0041334480,INV,3000,REMEDY RECRUITMENT GROUP LTD,03704900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3850,2024-08-15 00:00:00,0041334944,INV,3000,REMEDY RECRUITMENT GROUP LTD,03704900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3851,2024-08-22 00:00:00,0041335429,INV,2400,REMEDY RECRUITMENT GROUP LTD,03704900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3852,2024-08-19 00:00:00,0014620491,INV,4800,BDI SECURITIES UK LTD,14315500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35210,Agency Staff Security
3853,2024-08-19 00:00:00,0014620491,INV,50,BDI SECURITIES UK LTD,14315500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35210,Agency Staff Security
3854,2024-08-27 00:00:00,0030275038,INV,8.71,VODAFONE CORPORATE LIMITED,00556000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,36400,Computer Exps
3855,2024-08-27 00:00:00,0030275038,INV,11.25,VODAFONE CORPORATE LIMITED,00556000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,36400,Computer Exps
3856,2024-08-27 00:00:00,0030275038,INV,11.25,VODAFONE CORPORATE LIMITED,00556000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,36400,Computer Exps
3857,2024-08-19 00:00:00,0041335247,INV,1840,J T RESOLUTIONS LTD,14477700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,44001,NCH Complaints
3858,2024-08-19 00:00:00,0041335243,INV,4541.4,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,09900,DBS Checks
3859,2024-08-19 00:00:00,0041335243,INV,900,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,09900,DBS Checks
3860,2024-08-01 00:00:00,0041333959,INV,1535.5,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3861,2024-08-01 00:00:00,0041333959,INV,24.5,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3862,2024-08-01 00:00:00,0041334037,INV,1535.5,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3863,2024-08-01 00:00:00,0041334037,INV,30.6,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3864,2024-08-08 00:00:00,0041334171,INV,1,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3865,2024-08-08 00:00:00,0041334171,INV,1886,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3866,2024-08-08 00:00:00,0041334171,INV,1,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3867,2024-08-08 00:00:00,0041334171,INV,84.5,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3868,2024-08-08 00:00:00,0041334160,INV,91.25,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3869,2024-08-12 00:00:00,0041334777,INV,44.45,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3870,2024-08-12 00:00:00,0041334790,INV,1571.05,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3871,2024-08-12 00:00:00,0041334793,INV,1974.75,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3872,2024-08-13 00:00:00,0041334872,INV,1887,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3873,2024-08-13 00:00:00,0041334872,INV,114.75,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3874,2024-08-08 00:00:00,0041334160,INV,1,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3875,2024-08-08 00:00:00,0041334160,INV,1,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3876,2024-08-08 00:00:00,0041334160,INV,1886,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3877,2024-08-15 00:00:00,0041334882,INV,1887,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3878,2024-08-15 00:00:00,0041334882,INV,94.5,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3879,2024-08-15 00:00:00,0041335065,INV,1558.8,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3880,2024-08-12 00:00:00,0041334777,INV,1535.5,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3881,2024-08-15 00:00:00,0041335137,INV,1365,CHARLES HUNTER ASSOCIATES,03385100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3882,2024-08-22 00:00:00,0041335537,INV,1365,CHARLES HUNTER ASSOCIATES,03385100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3883,2024-08-27 00:00:00,0041335733,INV,757.5,IPEOPLE SOLUTIONS LTD,04124700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3884,2024-08-29 00:00:00,0041335852,INV,1683.5,CHARLES HUNTER ASSOCIATES,03385100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3885,2024-08-08 00:00:00,0041334588,INV,1535.5,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3886,2024-08-08 00:00:00,0041334594,INV,882.1,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3887,2024-08-08 00:00:00,0041334600,INV,1979.5,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3888,2024-08-15 00:00:00,0041334918,INV,855.5,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3889,2024-08-12 00:00:00,0041334789,INV,811.45,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3890,2024-08-15 00:00:00,0041335064,INV,1535.5,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3891,2024-08-19 00:00:00,0041335239,INV,1224.25,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3892,2024-08-19 00:00:00,0041335239,INV,33.12,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3893,2024-08-22 00:00:00,0041335412,INV,1979.5,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3894,2024-08-22 00:00:00,0041335482,INV,1535.5,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3895,2024-08-05 00:00:00,0041334205,INV,83.61,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3896,2024-08-05 00:00:00,0041334205,INV,1535.5,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3897,2024-08-22 00:00:00,0041335482,INV,42.48,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3898,2024-08-29 00:00:00,0041335827,INV,1582.39,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3899,2024-08-29 00:00:00,0041335831,INV,1979.5,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3900,2024-08-29 00:00:00,0041335832,INV,795.5,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3901,2024-08-15 00:00:00,0041334970,INV,1819.44,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3902,2024-08-15 00:00:00,0041335013,INV,1979.5,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3903,2024-08-08 00:00:00,0041334458,INV,1868.5,IPEOPLE SOLUTIONS LTD,04124700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3904,2024-08-08 00:00:00,0041334458,INV,83.7,IPEOPLE SOLUTIONS LTD,04124700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3905,2024-08-01 00:00:00,0041333958,INV,1535.5,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3906,2024-08-01 00:00:00,0041334030,INV,1535.5,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3907,2024-08-08 00:00:00,0041334439,INV,1530,CHARLES HUNTER ASSOCIATES,03385100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3908,2024-08-12 00:00:00,0041334779,INV,1535.5,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3909,2024-08-01 00:00:00,0041334057,INV,1001,IPEOPLE SOLUTIONS LTD,04124700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3910,2024-08-01 00:00:00,0041334057,INV,18.77,IPEOPLE SOLUTIONS LTD,04124700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3911,2024-08-22 00:00:00,0041335508,INV,17.96,IPEOPLE SOLUTIONS LTD,04124700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3912,2024-08-22 00:00:00,0041335441,INV,14.76,IPEOPLE SOLUTIONS LTD,04124700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3913,2024-08-15 00:00:00,0041335161,INV,1470.81,IPEOPLE SOLUTIONS LTD,04124700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3914,2024-08-22 00:00:00,0041335441,INV,1683.5,IPEOPLE SOLUTIONS LTD,04124700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3915,2024-08-08 00:00:00,0041334461,INV,1683.5,IPEOPLE SOLUTIONS LTD,04124700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3916,2024-08-08 00:00:00,0041334461,INV,16.47,IPEOPLE SOLUTIONS LTD,04124700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3917,2024-08-29 00:00:00,0041335870,INV,1699.79,IPEOPLE SOLUTIONS LTD,04124700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3918,2024-08-22 00:00:00,0041335508,INV,1683.5,IPEOPLE SOLUTIONS LTD,04124700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3919,2024-08-08 00:00:00,0041334456,INV,5166.7,SANCTUARY PERSONNEL LTD,02786100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,09900,DBS Checks
3920,2024-08-12 00:00:00,0041334766,INV,1255.8,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3921,2024-08-27 00:00:00,0041335734,INV,1979.5,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3922,2024-08-27 00:00:00,0041335734,INV,42.61,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3923,2024-08-01 00:00:00,0041334002,INV,2035.7,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3924,2024-08-05 00:00:00,0041334238,INV,1589.55,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3925,2024-08-01 00:00:00,0041334083,INV,1644.45,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3926,2024-08-01 00:00:00,0041333999,INV,1602.7,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3927,2024-08-01 00:00:00,0041334076,INV,1515,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3928,2024-08-01 00:00:00,0041334052,INV,1868.5,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3929,2024-08-05 00:00:00,0041334257,INV,1868.5,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3930,2024-08-22 00:00:00,0041335472,INV,757.5,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3931,2024-08-15 00:00:00,0041334926,INV,1683.5,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3932,2024-08-20 00:00:00,0041335387,INV,1683.5,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3933,2024-08-05 00:00:00,0041334239,INV,1702,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3934,2024-08-05 00:00:00,0041334229,INV,1357,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3935,2024-08-05 00:00:00,0041334229,INV,69.52,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3936,2024-08-08 00:00:00,0041334377,INV,1706.25,REMEDY RECRUITMENT GROUP LTD,03704900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3937,2024-08-08 00:00:00,0041334506,INV,1706.25,REMEDY RECRUITMENT GROUP LTD,03704900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3938,2024-08-15 00:00:00,0041334943,INV,1706.25,REMEDY RECRUITMENT GROUP LTD,03704900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3939,2024-08-08 00:00:00,0041334608,INV,1683.5,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3940,2024-08-15 00:00:00,0041334966,INV,1683.5,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3941,2024-08-15 00:00:00,0041335044,INV,1683.5,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3942,2024-08-22 00:00:00,0041335471,INV,1683.5,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
3943,2024-08-29 00:00:00,0041335825,INV,1683.5,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
