Line,Clearance Date,Reference,Type,Value,Supplier or Redacted Statement,Supplier No.,Directorate/Balance Sheet Heading,Area of Spend,Service Level,Expense Code,Expense Description
5385,2024-12-05 00:00:00,0019054939,INV,388.64,REDACTED PERSONAL DATA,30432500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5386,2024-12-05 00:00:00,0019054803,INV,506.96,REDACTED PERSONAL DATA,30434000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5387,2024-12-05 00:00:00,0019054809,INV,340.08,REDACTED PERSONAL DATA,30389400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5388,2024-12-05 00:00:00,0019054816,INV,300,REDACTED PERSONAL DATA,30385400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5389,2024-12-05 00:00:00,0019054835,INV,340,REDACTED PERSONAL DATA,30235500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5390,2024-12-05 00:00:00,0019054855,INV,466.92,REDACTED PERSONAL DATA,30431400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5391,2024-12-05 00:00:00,0019054869,INV,817.04,REDACTED PERSONAL DATA,30376800,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5392,2024-12-05 00:00:00,0019055658,INV,880,REDACTED PERSONAL DATA,30248100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5393,2024-12-05 00:00:00,0019055692,INV,2530.6,REDACTED PERSONAL DATA,01973300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5394,2024-12-04 00:00:00,0019055727,INV,1478.57,REDACTED PERSONAL DATA,30262300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5395,2024-12-05 00:00:00,0019054767,INV,325.88,REDACTED PERSONAL DATA,30363900,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5396,2024-12-05 00:00:00,0019054786,INV,311.52,REDACTED PERSONAL DATA,30375700,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5397,2024-12-05 00:00:00,0019055446,INV,530.32,REDACTED PERSONAL DATA,30321100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5398,2024-12-05 00:00:00,0019055494,INV,2151.36,REDACTED PERSONAL DATA,03238800,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5399,2024-12-05 00:00:00,0019055579,INV,2306.72,REDACTED PERSONAL DATA,30329000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5400,2024-12-05 00:00:00,0019055603,INV,360,REDACTED PERSONAL DATA,30289600,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5401,2024-12-05 00:00:00,0019055639,INV,400,REDACTED PERSONAL DATA,30315900,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5402,2024-12-05 00:00:00,0019055644,INV,1039.56,REDACTED PERSONAL DATA,03624500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5403,2024-12-05 00:00:00,0019055279,INV,670.88,REDACTED PERSONAL DATA,30242200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5404,2024-12-05 00:00:00,0019055287,INV,644.56,REDACTED PERSONAL DATA,30322200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5405,2024-12-05 00:00:00,0019055184,INV,1312.72,REDACTED PERSONAL DATA,03157300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5406,2024-12-05 00:00:00,0019055627,INV,344.44,REDACTED PERSONAL DATA,00711200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5407,2024-12-05 00:00:00,0019055565,INV,1239.6,REDACTED PERSONAL DATA,02730400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5408,2024-12-05 00:00:00,0019055437,INV,1204,REDACTED PERSONAL DATA,30151200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5409,2024-12-05 00:00:00,0019055095,INV,544.32,REDACTED PERSONAL DATA,30170200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5410,2024-12-05 00:00:00,0019055125,INV,320,REDACTED PERSONAL DATA,30172500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5411,2024-12-05 00:00:00,0019055146,INV,1214.84,REDACTED PERSONAL DATA,30049200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5412,2024-12-05 00:00:00,0019055207,INV,1046.8,REDACTED PERSONAL DATA,03313500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5413,2024-12-05 00:00:00,0019055270,INV,942.44,REDACTED PERSONAL DATA,30209200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5414,2024-12-05 00:00:00,0019055276,INV,768,REDACTED PERSONAL DATA,30198300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5415,2024-12-05 00:00:00,0019054980,INV,1402.68,REDACTED PERSONAL DATA,30255600,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5416,2024-12-05 00:00:00,0019054984,INV,484.44,REDACTED PERSONAL DATA,30320000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5417,2024-12-05 00:00:00,0019054990,INV,688.12,REDACTED PERSONAL DATA,30357100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5418,2024-12-05 00:00:00,0019055050,INV,371.28,REDACTED PERSONAL DATA,01329200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5419,2024-12-05 00:00:00,0019055055,INV,620,REDACTED PERSONAL DATA,30262300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5420,2024-12-05 00:00:00,0019055075,INV,812.8,REDACTED PERSONAL DATA,30201500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5421,2024-12-05 00:00:00,0019054765,INV,1358,REDACTED PERSONAL DATA,30315800,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5422,2024-12-05 00:00:00,0019054793,INV,485.16,REDACTED PERSONAL DATA,30292800,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5423,2024-12-05 00:00:00,0019054912,INV,1186.4,REDACTED PERSONAL DATA,30226300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5424,2024-12-05 00:00:00,0019054941,INV,524.24,REDACTED PERSONAL DATA,03766600,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5425,2024-12-05 00:00:00,0019054958,INV,424.84,REDACTED PERSONAL DATA,30318000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5426,2024-12-05 00:00:00,0019054978,INV,267.52,REDACTED PERSONAL DATA,30255500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
5427,2024-12-09 00:00:00,0041342811,INV,850,ADVANCE MEDICAL TRANSPORT SERVICE LTD,14209900,CHILDREN AND ADULTS,AD ASC,AD ASC,24500,Client Transport Fares
5428,2024-12-31 00:00:00,0017534297,INV,323.1,MEDWAY COMMUNITY HEALTHCARE CIC,03453500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5429,2024-12-31 00:00:00,0017534286,INV,237.1,MEDWAY COMMUNITY HEALTHCARE CIC,03453500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5430,2024-12-31 00:00:00,0017534292,INV,1486.26,MEDWAY COMMUNITY HEALTHCARE CIC,03453500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5431,2024-12-31 00:00:00,0017535145,INV,1292.4,MEDWAY COMMUNITY HEALTHCARE CIC,03453500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5432,2024-12-31 00:00:00,0017535150,INV,323.1,MEDWAY COMMUNITY HEALTHCARE CIC,03453500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5433,2024-12-31 00:00:00,0017535156,INV,323.1,MEDWAY COMMUNITY HEALTHCARE CIC,03453500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5434,2024-12-31 00:00:00,0017535181,INV,1357.02,MEDWAY COMMUNITY HEALTHCARE CIC,03453500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5435,2024-12-10 00:00:00,0019056074,INV,16526.72,AGE UK KENT RIVERS,03573000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5436,2024-12-10 00:00:00,0019056075,INV,352,AGE UK KENT RIVERS,03573000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5437,2024-12-10 00:00:00,0019056076,INV,11720.17,AGE UK KENT RIVERS,03573000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5438,2024-12-05 00:00:00,0041342660,INV,32240.48,KYNDI LIMITED,04090100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
5439,2024-12-02 00:00:00,0041342379,INV,1530,WINLIGHT RECRUITMENT LTD,03820000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
5440,2024-12-05 00:00:00,0041342569,INV,1530,WINLIGHT RECRUITMENT LTD,03820000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
5441,2024-12-09 00:00:00,0041342878,INV,1530,WINLIGHT RECRUITMENT LTD,03820000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
5442,2024-12-16 00:00:00,0041343447,INV,1530,WINLIGHT RECRUITMENT LTD,03820000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
5443,2024-12-17 00:00:00,0041343598,INV,832.95,ASSESSMENTS & CONSULTANCY SERVICES LTD,13791200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35300,Consultancy
5444,2024-12-12 00:00:00,0041343342,INV,231.27,NEWLINE ESSEX LTD,04114500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,16100,Cleaning Mats/Domestic Sups
5445,2024-12-19 00:00:00,0041343644,INV,960,FLOURISH FAMILY CENTRE LTD,14484300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,46000,Priv Contract
5446,2024-12-23 00:00:00,0041343788,INV,483.28,DIVERSE CARE UK LTD,03867000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,46000,Priv Contract
5447,2024-12-23 00:00:00,0041343789,INV,426.5,DIVERSE CARE UK LTD,03867000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,46000,Priv Contract
5448,2024-12-23 00:00:00,0041343790,INV,794.91,DIVERSE CARE UK LTD,03867000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,46000,Priv Contract
5449,2024-12-23 00:00:00,0041343791,INV,3957,DIVERSE CARE UK LTD,03867000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,46000,Priv Contract
5450,2024-12-23 00:00:00,0041343793,INV,316.94,DIVERSE CARE UK LTD,03867000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,46000,Priv Contract
5451,2024-12-23 00:00:00,0041343886,INV,600,NEGOTIATORS FAMILY CENTRE,14349100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,46000,Priv Contract
5452,2024-12-23 00:00:00,0041343783,INV,2815.1,DIVERSE CARE UK LTD,03867000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,46000,Priv Contract
5453,2024-12-23 00:00:00,0041343784,INV,267.7,DIVERSE CARE UK LTD,03867000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,46000,Priv Contract
5454,2024-12-23 00:00:00,0041343785,INV,1863.29,DIVERSE CARE UK LTD,03867000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,46000,Priv Contract
5455,2024-12-23 00:00:00,0041343786,INV,912.45,DIVERSE CARE UK LTD,03867000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,46000,Priv Contract
5456,2024-12-23 00:00:00,0041343877,INV,540,FOUNDATIONS SUPPORTING FAMILIES LTD,03999000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,46000,Priv Contract
5457,2024-12-23 00:00:00,0041343794,INV,429.99,DIVERSE CARE UK LTD,03867000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,46000,Priv Contract
5458,2024-12-23 00:00:00,0041343878,INV,2100,FOUNDATIONS SUPPORTING FAMILIES LTD,03999000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,46000,Priv Contract
5459,2024-12-23 00:00:00,0041343884,INV,300,NEGOTIATORS FAMILY CENTRE,14349100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,46000,Priv Contract
5460,2024-12-12 00:00:00,0041343179,INV,2127.5,REMEDY RECRUITMENT GROUP LTD,03704900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
5461,2024-12-12 00:00:00,0041343199,INV,2127.5,REMEDY RECRUITMENT GROUP LTD,03704900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
5462,2024-12-12 00:00:00,0041343154,INV,2127.5,REMEDY RECRUITMENT GROUP LTD,03704900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
5463,2024-12-12 00:00:00,0041342406,INV,3500,FORKS AND CORKS,13699400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,46059,Client Expenses
5464,2024-12-02 00:00:00,0041342350,INV,684.5,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
5465,2024-12-31 00:00:00,0041344072,INV,1540.45,CHARLES HUNTER ASSOCIATES,03385100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
5466,2024-12-16 00:00:00,0041343490,INV,1535.5,ACTION FIRST ASSESSMENTS LTD,14559900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
5467,2024-12-23 00:00:00,0041343491,INV,1535.5,ACTION FIRST ASSESSMENTS LTD,14559900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
5468,2024-12-16 00:00:00,0041343492,INV,1535.5,ACTION FIRST ASSESSMENTS LTD,14559900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
5469,2024-12-16 00:00:00,0041343493,INV,1224.25,ACTION FIRST ASSESSMENTS LTD,14559900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
5470,2024-12-16 00:00:00,0041343627,INV,1535.5,IPEOPLE SOLUTIONS LTD,04124700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
5471,2024-12-09 00:00:00,0041342928,INV,629,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
5472,2024-12-12 00:00:00,0041343215,INV,3.6,CHARLES HUNTER ASSOCIATES,03385100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
5473,2024-12-31 00:00:00,0041343436,INV,1535.5,CHARLES HUNTER ASSOCIATES,03385100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
5474,2024-12-12 00:00:00,0041343215,INV,1535.5,CHARLES HUNTER ASSOCIATES,03385100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
5475,2024-12-12 00:00:00,0041343215,INV,4.95,CHARLES HUNTER ASSOCIATES,03385100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
5476,2024-12-23 00:00:00,0041342907,INV,8.82,CHARLES HUNTER ASSOCIATES,03385100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
5477,2024-12-23 00:00:00,0041342907,INV,1535.5,CHARLES HUNTER ASSOCIATES,03385100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
5478,2024-12-10 00:00:00,0041343012,INV,1517,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5479,2024-12-12 00:00:00,0041343259,INV,1609.5,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5480,2024-12-12 00:00:00,0041343268,INV,1517,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5481,2024-12-16 00:00:00,0041343431,INV,925,SEVEN RESOURCING LTD,03500200,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5482,2024-12-16 00:00:00,0041343455,INV,1556.25,LIQUID PERSONNEL LTD,03639600,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5483,2024-12-05 00:00:00,0041342584,INV,1535.5,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5484,2024-12-05 00:00:00,0041342584,INV,17,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5485,2024-12-05 00:00:00,0041342695,INV,4236.74,INTOUCH HCE LTD,14315000,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5486,2024-12-09 00:00:00,0041342915,INV,925,SEVEN RESOURCING LTD,03500200,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5487,2024-12-09 00:00:00,0041342918,INV,875,SEVEN RESOURCING LTD,03500200,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5488,2024-12-09 00:00:00,0041342964,INV,1609.5,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5489,2024-12-02 00:00:00,0041342371,INV,1535.5,TEMPEST RESOURCING LTD,03682200,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5490,2024-12-03 00:00:00,0041342441,INV,1535.5,LIQUID PERSONNEL LTD,03639600,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5491,2024-12-03 00:00:00,0041342544,INV,1517,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5492,2024-12-03 00:00:00,0041342544,INV,118.8,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5493,2024-12-31 00:00:00,0041344056,INV,4548,INTOUCH HCE LTD,14315000,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5494,2024-12-31 00:00:00,0041344071,INV,825,SEVEN RESOURCING LTD,03500200,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5495,2024-12-16 00:00:00,0041343494,INV,1535.5,TEMPEST RESOURCING LTD,03682200,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5496,2024-12-17 00:00:00,0041343638,INV,1413.75,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5497,2024-12-19 00:00:00,0041343645,INV,1517,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5498,2024-12-31 00:00:00,0041344015,INV,1535.5,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5499,2024-12-31 00:00:00,0041344015,INV,67.5,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5500,2024-12-31 00:00:00,0041344053,INV,1535.5,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5501,2024-12-09 00:00:00,0041342983,INV,1535.5,LIQUID PERSONNEL LTD,03639600,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5502,2024-12-31 00:00:00,0041343669,INV,285,THRIIVER,02190500,CHILDREN AND ADULTS,AD ASC,AD ASC,36401,Computer Hard
5503,2024-12-05 00:00:00,0041342547,INV,1535.5,TEMPEST RESOURCING LTD,03682200,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5504,2024-12-03 00:00:00,0041342448,INV,1480,LIQUID PERSONNEL LTD,03639600,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5505,2024-12-03 00:00:00,0041342449,INV,1867.5,LIQUID PERSONNEL LTD,03639600,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5506,2024-12-05 00:00:00,0041342586,INV,1591,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5507,2024-12-05 00:00:00,0041342590,INV,1535.5,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5508,2024-12-05 00:00:00,0041342668,INV,1444.13,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5509,2024-12-05 00:00:00,0041342668,INV,32.4,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5510,2024-12-03 00:00:00,0041342461,INV,39.6,LIQUID PERSONNEL LTD,03639600,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5511,2024-12-03 00:00:00,0041342462,INV,1867.5,LIQUID PERSONNEL LTD,03639600,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5512,2024-12-05 00:00:00,0041342674,INV,1535.5,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5513,2024-12-05 00:00:00,0041342730,INV,2015,OT SOUTHEAST LTD,03964100,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5514,2024-12-05 00:00:00,0041342787,INV,1609.5,LIQUID PERSONNEL LTD,03639600,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5515,2024-12-05 00:00:00,0041342787,INV,225,LIQUID PERSONNEL LTD,03639600,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5516,2024-12-05 00:00:00,0041342582,INV,1535.5,CONNECT 2 STAFF,04200900,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5517,2024-12-05 00:00:00,0041342583,INV,1535.5,CONNECT 2 STAFF,04200900,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5518,2024-12-09 00:00:00,0041342798,INV,1245,LIQUID PERSONNEL LTD,03639600,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5519,2024-12-09 00:00:00,0041342809,INV,1535.5,TEMPEST RESOURCING LTD,03682200,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5520,2024-12-09 00:00:00,0041342810,INV,2285,OT SOUTHEAST LTD,03964100,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5521,2024-12-09 00:00:00,0041342822,INV,1245,TEMPEST RESOURCING LTD,03682200,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5522,2024-12-05 00:00:00,0041342672,INV,1514.75,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5523,2024-12-05 00:00:00,0041342673,INV,1535.5,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5524,2024-12-09 00:00:00,0041342832,INV,1535.5,TEMPEST RESOURCING LTD,03682200,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5525,2024-12-09 00:00:00,0041342840,INV,1535.5,TEMPEST RESOURCING LTD,03682200,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5526,2024-12-09 00:00:00,0041342841,INV,1535.5,TEMPEST RESOURCING LTD,03682200,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5527,2024-12-09 00:00:00,0041342842,INV,1535.5,TEMPEST RESOURCING LTD,03682200,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5528,2024-12-05 00:00:00,0041342793,INV,1535.5,LIQUID PERSONNEL LTD,03639600,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5529,2024-12-05 00:00:00,0041342793,INV,7.2,LIQUID PERSONNEL LTD,03639600,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5530,2024-12-09 00:00:00,0041342909,INV,1556.25,LIQUID PERSONNEL LTD,03639600,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5531,2024-12-09 00:00:00,0041342909,INV,2,LIQUID PERSONNEL LTD,03639600,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5532,2024-12-09 00:00:00,0041342909,INV,9.9,LIQUID PERSONNEL LTD,03639600,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5533,2024-12-09 00:00:00,0041342911,INV,1556.25,LIQUID PERSONNEL LTD,03639600,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5534,2024-12-09 00:00:00,0041342823,INV,1498.5,TEMPEST RESOURCING LTD,03682200,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5535,2024-12-09 00:00:00,0041342824,INV,1867.5,TEMPEST RESOURCING LTD,03682200,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
5536,2024-12-09 00:00:00,0041342970,INV,1517,LIQUID PERSONNEL LTD,03639600,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
