Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
"Housing, Environment and Healthy Communities",Employees,Agency Staff,60091637,58,202301,GEOMETRIC RESULTS INTERNATIONAL LTD,685.19 ,26/04/2023
"Housing, Environment and Healthy Communities",Employees,Agency Staff,60091637,60,202301,GEOMETRIC RESULTS INTERNATIONAL LTD,466.84 ,26/04/2023
"Housing, Environment and Healthy Communities",Employees,Agency Staff,60091637,62,202301,GEOMETRIC RESULTS INTERNATIONAL LTD,676.24 ,26/04/2023
"Housing, Environment and Healthy Communities",Employees,Agency Staff,60091638,87,202301,GEOMETRIC RESULTS INTERNATIONAL LTD,704.19 ,26/04/2023
"Housing, Environment and Healthy Communities",Employees,Agency Staff,60091638,89,202301,GEOMETRIC RESULTS INTERNATIONAL LTD,417.70 ,26/04/2023
"Housing, Environment and Healthy Communities",Employees,Agency Staff,60091638,91,202301,GEOMETRIC RESULTS INTERNATIONAL LTD,694.51 ,26/04/2023
"Housing, Environment and Healthy Communities",Employees,Agency Staff,60091638,97,202301,GEOMETRIC RESULTS INTERNATIONAL LTD,685.38 ,26/04/2023
"Housing, Environment and Healthy Communities",Employees,Agency Staff,60091639,171,202301,GEOMETRIC RESULTS INTERNATIONAL LTD,584.90 ,26/04/2023
"Housing, Environment and Healthy Communities",Employees,Agency Staff,60091639,285,202301,GEOMETRIC RESULTS INTERNATIONAL LTD,537.10 ,26/04/2023
"Housing, Environment and Healthy Communities",Premises,Cleaning,41370419,1,202301,ORBIS PROTECT LTD,684.25 ,03/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",41371865,1,202301,RAMADA ENCORE NEWCASTLE-GATESHEAD,"4,259.53 ",14/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",44185890,0,202301,RAMADA ENCORE NEWCASTLE-GATESHEAD,695.33 ,12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",44186037,0,202301,RAMADA ENCORE NEWCASTLE-GATESHEAD,788.84 ,14/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",44186143,0,202301,RAMADA ENCORE NEWCASTLE-GATESHEAD,"1,323.05 ",20/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",44186677,0,202301,RAMADA ENCORE NEWCASTLE-GATESHEAD,844.47 ,20/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",44186868,0,202301,RAMADA ENCORE NEWCASTLE-GATESHEAD,542.41 ,21/04/2023
"Housing, Environment and Healthy Communities",Employees,Agency Staff,60091637,12,202301,GEOMETRIC RESULTS INTERNATIONAL LTD,462.89 ,26/04/2023
"Housing, Environment and Healthy Communities",Employees,Agency Staff,60091638,54,202301,GEOMETRIC RESULTS INTERNATIONAL LTD,420.32 ,26/04/2023
"Housing, Environment and Healthy Communities",Employees,Agency Staff,60091638,192,202301,GEOMETRIC RESULTS INTERNATIONAL LTD,462.89 ,26/04/2023
"Housing, Environment and Healthy Communities",Premises,Cleaning,41370419,3,202301,ORBIS PROTECT LTD,365.00 ,03/04/2023
"Housing, Environment and Healthy Communities",Premises,Cleaning,41370419,4,202301,ORBIS PROTECT LTD,365.00 ,03/04/2023
"Housing, Environment and Healthy Communities",Premises,Cleaning,147058946,3,202301,REDACTED - Personal Information,-365.00 ,18/04/2023
"Housing, Environment and Healthy Communities",Premises,Cleaning,147058986,6,202301,REDACTED - Personal Information,-365.00 ,18/04/2023
"Housing, Environment and Healthy Communities",Premises,Cleaning,147059052,3,202301,REDACTED - Personal Information,-365.00 ,18/04/2023
"Housing, Environment and Healthy Communities",Premises,Cleaning,147059069,5,202301,REDACTED - Personal Information,-97.00 ,24/04/2023
"Housing, Environment and Healthy Communities",Employees,Agency Staff,60091637,14,202301,GEOMETRIC RESULTS INTERNATIONAL LTD,532.32 ,26/04/2023
"Housing, Environment and Healthy Communities",Employees,Agency Staff,60091638,194,202301,GEOMETRIC RESULTS INTERNATIONAL LTD,551.60 ,26/04/2023
"Housing, Environment and Healthy Communities",Employees,Agency Staff,60091639,0,202301,GEOMETRIC RESULTS INTERNATIONAL LTD,542.66 ,26/04/2023
"Housing, Environment and Healthy Communities",Employees,Agency Staff,60091639,81,202301,GEOMETRIC RESULTS INTERNATIONAL LTD,-551.60 ,26/04/2023
"Housing, Environment and Healthy Communities",Premises,Cleaning,41370419,5,202301,ORBIS PROTECT LTD,365.00 ,03/04/2023
"Housing, Environment and Healthy Communities",Premises,Cleaning,147058983,2,202301,REDACTED - Personal Information,-365.00 ,11/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",44186640,1,202301,RAMADA ENCORE NEWCASTLE-GATESHEAD,589.33 ,20/04/2023
"Housing, Environment and Healthy Communities",Premises,Rep & Maint,41370419,7,202301,ORBIS PROTECT LTD,111.36 ,03/04/2023
"Housing, Environment and Healthy Communities",Premises,Cleaning,41370419,8,202301,ORBIS PROTECT LTD,"1,016.55 ",03/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",44178854,0,202301,RAMADA ENCORE NEWCASTLE-GATESHEAD,"1,005.90 ",20/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",44178857,0,202301,RAMADA ENCORE NEWCASTLE-GATESHEAD,862.35 ,04/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",44178862,0,202301,RAMADA ENCORE NEWCASTLE-GATESHEAD,939.90 ,20/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",44179475,0,202301,RAMADA ENCORE NEWCASTLE-GATESHEAD,"1,081.80 ",04/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",44179611,0,202301,RAMADA ENCORE NEWCASTLE-GATESHEAD,"1,079.15 ",03/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",44181298,0,202301,RAMADA ENCORE NEWCASTLE-GATESHEAD,974.37 ,20/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",44181299,0,202301,RAMADA ENCORE NEWCASTLE-GATESHEAD,975.25 ,20/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",44181821,0,202301,RAMADA ENCORE NEWCASTLE-GATESHEAD,834.65 ,04/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",41372265,1,202301,RAMADA ENCORE NEWCASTLE-GATESHEAD,668.11 ,17/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",44184826,0,202301,RAMADA ENCORE NEWCASTLE-GATESHEAD,"3,266.80 ",03/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",147058941,1,202301,REDACTED - Personal Information,750.00 ,05/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,60600072,7686,202301,O2 (UK) LTD,1.95 ,28/04/2023
"Housing, Environment and Healthy Communities",Employees,Agency Staff,60091637,72,202301,GEOMETRIC RESULTS INTERNATIONAL LTD,570.89 ,26/04/2023
"Housing, Environment and Healthy Communities",Employees,Agency Staff,60091638,151,202301,GEOMETRIC RESULTS INTERNATIONAL LTD,570.89 ,26/04/2023
"Housing, Environment and Healthy Communities",Employees,Agency Staff,60091639,177,202301,GEOMETRIC RESULTS INTERNATIONAL LTD,454.88 ,26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,60600072,2193,202301,O2 (UK) LTD,0.26 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,60600072,2203,202301,O2 (UK) LTD,0.28 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",41373038,0,202301,RAMADA ENCORE NEWCASTLE-GATESHEAD,"2,780.86 ",27/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",44186038,0,202301,RAMADA ENCORE NEWCASTLE-GATESHEAD,"2,467.92 ",17/04/2023
"Housing, Environment and Healthy Communities",Employees,Agency Staff,60091639,262,202301,GEOMETRIC RESULTS INTERNATIONAL LTD,417.72 ,26/04/2023
"Housing, Environment and Healthy Communities",Premises,Cleaning,41370419,2,202301,ORBIS PROTECT LTD,365.00 ,03/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",147058981,1,202301,REDACTED - Personal Information,900.00 ,11/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",147059158,1,202301,REDACTED - Personal Information,600.00 ,27/04/2023
"Housing, Environment and Healthy Communities",Employees,Agency Staff,60091637,76,202301,GEOMETRIC RESULTS INTERNATIONAL LTD,573.11 ,26/04/2023
"Housing, Environment and Healthy Communities",Employees,Agency Staff,60091638,155,202301,GEOMETRIC RESULTS INTERNATIONAL LTD,573.11 ,26/04/2023
"Housing, Environment and Healthy Communities",Employees,Agency Staff,60091639,105,202301,GEOMETRIC RESULTS INTERNATIONAL LTD,456.65 ,26/04/2023
"Housing, Environment and Healthy Communities",Premises,Rep & Maint,147058934,1,202301,BARMOOR HUB,500.00 ,05/04/2023
"Housing, Environment and Healthy Communities",Premises,Cleaning,41370419,6,202301,ORBIS PROTECT LTD,230.00 ,03/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,60600072,184,202301,O2 (UK) LTD,2.80 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,60600072,188,202301,O2 (UK) LTD,1.85 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,44185562,0,202301,TRUSTMARQUE SOLUTIONS LTD,"3,533.04 ",03/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,60600072,7497,202301,O2 (UK) LTD,0.32 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,60600072,9792,202301,O2 (UK) LTD,0.64 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,60600072,1165,202301,O2 (UK) LTD,0.78 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,60600072,2929,202301,O2 (UK) LTD,3.74 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,60600072,2933,202301,O2 (UK) LTD,3.49 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,60600072,2953,202301,O2 (UK) LTD,12.79 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,60600072,4555,202301,O2 (UK) LTD,1.50 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44187597,0,202301,F1 SIGNS AND DIGITAL,642.40 ,27/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,41370662,1,202301,VIRGIN MEDIA PAYMENTS LTD,"10,407.23 ",04/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,60600072,6158,202301,O2 (UK) LTD,2.00 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,60600072,6168,202301,O2 (UK) LTD,0.20 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,60600072,6692,202301,O2 (UK) LTD,1.65 ,28/04/2023
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,44186044,0,202301,NORTHERN TOOLS & ACCESSORIES,"1,919.80 ",24/04/2023
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,44186256,0,202301,NORTHERN TOOLS & ACCESSORIES,"1,425.00 ",24/04/2023
"Housing, Environment and Healthy Communities",Employees,Agency Staff,60091637,66,202301,GEOMETRIC RESULTS INTERNATIONAL LTD,"1,347.54 ",26/04/2023
"Housing, Environment and Healthy Communities",Employees,Agency Staff,60091638,95,202301,GEOMETRIC RESULTS INTERNATIONAL LTD,"1,347.54 ",26/04/2023
"Housing, Environment and Healthy Communities",Employees,Agency Staff,60091639,281,202301,GEOMETRIC RESULTS INTERNATIONAL LTD,"1,055.88 ",26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,60600072,4043,202301,O2 (UK) LTD,1.17 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,60600072,4308,202301,O2 (UK) LTD,1.02 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,60600072,4531,202301,O2 (UK) LTD,1.83 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,60600072,5670,202301,O2 (UK) LTD,0.16 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,60600072,6344,202301,O2 (UK) LTD,0.64 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,60600072,9558,202301,O2 (UK) LTD,0.64 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,44185926,0,202301,O2 (UK) LTD,"5,394.00 ",12/04/2023
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,44186931,1,202301,NORTHERN TOOLS & ACCESSORIES,"2,114.00 ",21/04/2023
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,44187547,0,202301,NORTHERN TOOLS & ACCESSORIES,"2,788.00 ",27/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",41372291,1,202301,HSS HIRE SERVICE GROUP LTD,"1,504.31 ",24/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,Comms & Computing,44186594,0,202301,O2 (UK) LTD,"1,490.00 ",18/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",41372049,1,202301,RAMADA ENCORE NEWCASTLE-GATESHEAD,"3,186.58 ",19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",147058906,1,202301,REDACTED - Personal Information,715.00 ,03/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",147058987,1,202301,REDACTED - Personal Information,650.00 ,11/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",147059043,1,202301,REDACTED - Personal Information,500.00 ,18/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",147059058,1,202301,REDACTED - Personal Information,536.36 ,19/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Licenses, Housing, Fees",147059152,1,202301,REDACTED - Personal Information,"1,066.37 ",26/04/2023
"Housing, Environment and Healthy Communities",Transfer Payments,Transfer Payments,148043240,1,202301,NNE LAW LIMITED,"3,150.00 ",05/04/2023
"Housing, Environment and Healthy Communities",Transfer Payments,Transfer Payments,148043304,1,202301,SATCHELL MORAN SOLICITORS LTD,"1,250.00 ",14/04/2023
"Housing, Environment and Healthy Communities",Transfer Payments,Transfer Payments,148043305,1,202301,SBW LAW CLIENT ACCOUNT LTD,"2,300.00 ",14/04/2023
"Housing, Environment and Healthy Communities",Transfer Payments,Transfer Payments,148043316,1,202301,ANTONY HODARI CLIENT ACCOUNT,"2,900.00 ",19/04/2023
"Housing, Environment and Healthy Communities",Transfer Payments,Transfer Payments,148043323,1,202301,NICHOLSON JONES SUTTON LIMITED,"6,025.00 ",19/04/2023
"Housing, Environment and Healthy Communities",Transfer Payments,Transfer Payments,148043347,1,202301,CHESHIRE ESTATE & LEGAL LIMITED,"17,500.00 ",24/04/2023
"Housing, Environment and Healthy Communities",Transfer Payments,Transfer Payments,148043366,1,202301,NAUGHTON'S CLIENT ACCOUNT,"1,300.00 ",26/04/2023
"Housing, Environment and Healthy Communities",Transfer Payments,Transfer Payments,148043383,1,202301,CANTER LEVIN & BERG SOLICITORS,"6,250.00 ",27/04/2023
"Housing, Environment and Healthy Communities",Employees,Agency Staff,60091637,114,202301,GEOMETRIC RESULTS INTERNATIONAL LTD,505.49 ,26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",41371402,0,202301,CROSSLING LTD (NEWCASTLE),"1,767.22 ",25/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",41371404,0,202301,CROSSLING LTD (NEWCASTLE),467.90 ,04/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",41371627,1,202301,BIFFA WASTE SERVICES LTD,"1,445.55 ",27/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",41371628,1,202301,BIFFA WASTE SERVICES LTD,"7,657.75 ",27/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",41371644,0,202301,RITHERDON & CO LTD,636.08 ,10/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",41371667,0,202301,TRAVIS PERKINS TRADING CO LTD,"1,375.60 ",10/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",41371669,0,202301,TRAVIS PERKINS TRADING CO LTD,"1,094.24 ",10/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",41371671,0,202301,MAXAM DIRECT,"1,102.32 ",10/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44180426,0,202301,CROSSLING LTD (NEWCASTLE),"1,685.28 ",27/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44182300,0,202301,NUAIRE LTD,"14,000.00 ",04/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44182300,2,202301,NUAIRE LTD,280.00 ,04/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44183074,1,202301,MCDONALD  WATER STORAGE LTD,"2,118.00 ",04/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44183127,1,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,037.50 ",06/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44183128,1,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,516.52 ,06/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185086,0,202301,WOLSELEY UK LTD,"1,573.34 ",11/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185222,0,202301,CROSSLING LTD (NEWCASTLE),690.00 ,26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185288,0,202301,TRAVIS PERKINS TRADING CO LTD,980.00 ,11/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185305,0,202301,TRAVIS PERKINS TRADING CO LTD,549.60 ,11/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185350,0,202301,TRAVIS PERKINS TRADING CO LTD,818.74 ,11/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185580,0,202301,WOLSELEY UK LTD,"1,245.90 ",03/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185584,0,202301,REXEL UK LTD,703.36 ,03/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185585,0,202301,RITHERDON & CO LTD,520.60 ,25/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185590,0,202301,REXEL UK LTD,658.00 ,03/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185593,0,202301,TRAVIS PERKINS TRADING CO LTD,"1,260.00 ",04/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185594,0,202301,CROSSLING LTD (NEWCASTLE),675.99 ,04/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185607,0,202301,WOLSELEY UK LTD,945.12 ,04/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185691,0,202301,CROSSLING LTD (NEWCASTLE),"2,648.80 ",04/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185693,0,202301,CROSSLING LTD (NEWCASTLE),"2,676.70 ",04/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185696,0,202301,CROSSLING LTD (NEWCASTLE),438.00 ,04/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185697,0,202301,CROSSLING LTD (NEWCASTLE),816.03 ,04/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185764,0,202301,MALLATITE LTD,"1,224.00 ",05/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185767,0,202301,GEORGE BOYD,"1,383.00 ",05/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185768,0,202301,GEORGE BOYD,"2,145.60 ",05/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185771,0,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,277.28 ",05/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185804,0,202301,J T DOVE LTD,874.50 ,05/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185805,0,202301,J T DOVE LTD,912.00 ,05/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185812,0,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,199.60 ",14/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185813,0,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,727.60 ,05/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185832,0,202301,REXEL UK LTD,"3,278.00 ",06/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185836,0,202301,REXEL UK LTD,719.00 ,06/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185877,0,202301,INTERNATIONAL DECORATIVE SURFACES,885.00 ,06/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185884,0,202301,JOBLING PURSER LTD,743.20 ,06/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185889,0,202301,TRAVIS PERKINS TRADING CO LTD,"3,870.00 ",06/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185903,0,202301,TRAVIS PERKINS TRADING CO LTD,"2,431.04 ",25/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185917,0,202301,TRAVIS PERKINS TRADING CO LTD,"2,051.56 ",25/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44185947,0,202301,TRAVIS PERKINS TRADING CO LTD,"1,033.60 ",25/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186066,0,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,372.00 ",14/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186068,0,202301,TRAVIS PERKINS TRADING CO LTD,853.20 ,14/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186074,0,202301,WOLSELEY UK LTD,445.92 ,25/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186082,0,202301,WOLSELEY UK LTD,"1,474.79 ",25/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186097,0,202301,MAXAM DIRECT,774.12 ,14/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186117,0,202301,LYRECO UK LTD,"1,111.70 ",26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186133,0,202301,LYRECO UK LTD,579.55 ,14/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186157,0,202301,LYRECO UK LTD,"1,132.75 ",17/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186169,0,202301,LYRECO UK LTD,495.33 ,17/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186177,0,202301,HEADLAM FLOORCOVERINGS,724.50 ,17/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186181,0,202301,LYRECO UK LTD,450.05 ,17/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186189,0,202301,LYRECO UK LTD,947.54 ,26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186195,0,202301,LYRECO UK LTD,934.50 ,17/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186229,0,202301,TRAVIS PERKINS TRADING CO LTD,705.80 ,17/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186230,0,202301,BECK CO LTD,915.00 ,17/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186260,0,202301,CROSSLING LTD (NEWCASTLE),475.32 ,17/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186263,1,202301,TRAVIS PERKINS TRADING CO LTD,"3,169.32 ",27/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186279,0,202301,CROSSLING LTD (NEWCASTLE),428.50 ,17/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186284,0,202301,CROSSLING LTD (NEWCASTLE),647.73 ,17/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186289,0,202301,TRAVIS PERKINS TRADING CO LTD,474.80 ,17/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186296,0,202301,GAS DIRECT LTD,516.96 ,17/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186298,0,202301,WOLSELEY UK LTD,837.22 ,17/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186343,0,202301,HILTI (GB) LTD,713.84 ,17/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186436,0,202301,REXEL UK LTD,"1,530.00 ",17/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186455,0,202301,AAA CHEMICALS LIMITED,"2,050.00 ",17/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186455,2,202301,AAA CHEMICALS LIMITED,15.00 ,17/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186758,0,202301,HUWS GRAY LTD,816.00 ,20/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",44186767,0,202301,AKW MEDI CARE LTD,"1,150.15 ",20/04/2023
