Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040268,14,202306,WOLSELEY UK LTD,16.81 ,11/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040268,16,202306,WOLSELEY UK LTD,3.74 ,11/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040269,0,202306,CROSSLING LTD (NEWCASTLE),35.46 ,13/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040269,2,202306,CROSSLING LTD (NEWCASTLE),7.50 ,13/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040269,4,202306,CROSSLING LTD (NEWCASTLE),17.62 ,13/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040269,6,202306,CROSSLING LTD (NEWCASTLE),25.47 ,13/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040294,0,202306,UK PLUMBING SUPPLIES LTD  T/A PLUMBASE,8.24 ,13/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040300,29,202306,WOLSELEY UK LTD,19.44 ,13/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040300,40,202306,WOLSELEY UK LTD,9.00 ,13/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040300,52,202306,WOLSELEY UK LTD,4.01 ,13/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040300,56,202306,WOLSELEY UK LTD,4.76 ,13/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040302,4,202306,WOLSELEY UK LTD,11.73 ,13/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040302,6,202306,WOLSELEY UK LTD,37.57 ,13/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040302,8,202306,WOLSELEY UK LTD,1.55 ,13/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040302,10,202306,WOLSELEY UK LTD,2.98 ,13/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040302,12,202306,WOLSELEY UK LTD,26.40 ,13/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040302,14,202306,WOLSELEY UK LTD,10.73 ,13/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040302,16,202306,WOLSELEY UK LTD,1.32 ,13/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040307,2,202306,J & P HARDWARE LTD,17.53 ,15/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040307,4,202306,J & P HARDWARE LTD,63.02 ,15/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040320,2,202306,J & P HARDWARE LTD,31.50 ,15/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040320,4,202306,J & P HARDWARE LTD,9.48 ,15/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040363,0,202306,WOLSELEY UK LTD,3.40 ,15/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040363,4,202306,WOLSELEY UK LTD,3.05 ,15/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040363,6,202306,WOLSELEY UK LTD,5.73 ,15/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040363,12,202306,WOLSELEY UK LTD,4.06 ,15/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040363,14,202306,WOLSELEY UK LTD,0.20 ,15/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040363,16,202306,WOLSELEY UK LTD,5.70 ,15/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040363,18,202306,WOLSELEY UK LTD,3.77 ,15/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040363,22,202306,WOLSELEY UK LTD,3.34 ,15/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040426,1,202306,CROSSLING LTD (NEWCASTLE),15.46 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040427,0,202306,CROSSLING LTD (NEWCASTLE),5.44 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040427,2,202306,CROSSLING LTD (NEWCASTLE),10.64 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040427,4,202306,CROSSLING LTD (NEWCASTLE),11.52 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040429,0,202306,CROSSLING LTD (NEWCASTLE),1.68 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040429,2,202306,CROSSLING LTD (NEWCASTLE),7.00 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040429,4,202306,CROSSLING LTD (NEWCASTLE),24.38 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040429,6,202306,CROSSLING LTD (NEWCASTLE),10.90 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040429,8,202306,CROSSLING LTD (NEWCASTLE),0.70 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040429,16,202306,CROSSLING LTD (NEWCASTLE),2.23 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040433,0,202306,CROSSLING LTD (NEWCASTLE),62.50 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040436,8,202306,CROSSLING LTD (NEWCASTLE),15.24 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040436,10,202306,CROSSLING LTD (NEWCASTLE),20.30 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040436,12,202306,CROSSLING LTD (NEWCASTLE),19.00 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040436,14,202306,CROSSLING LTD (NEWCASTLE),32.60 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040436,16,202306,CROSSLING LTD (NEWCASTLE),28.56 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040436,18,202306,CROSSLING LTD (NEWCASTLE),8.46 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040436,20,202306,CROSSLING LTD (NEWCASTLE),7.42 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040436,22,202306,CROSSLING LTD (NEWCASTLE),12.50 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040437,0,202306,CROSSLING LTD (NEWCASTLE),27.00 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040437,2,202306,CROSSLING LTD (NEWCASTLE),2.27 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040440,0,202306,CROSSLING LTD (NEWCASTLE),10.41 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040440,2,202306,CROSSLING LTD (NEWCASTLE),0.77 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040440,4,202306,CROSSLING LTD (NEWCASTLE),12.44 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040441,9,202306,CROSSLING LTD (NEWCASTLE),1.74 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040441,10,202306,CROSSLING LTD (NEWCASTLE),21.25 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040441,12,202306,CROSSLING LTD (NEWCASTLE),5.98 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040441,14,202306,CROSSLING LTD (NEWCASTLE),103.12 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040441,16,202306,CROSSLING LTD (NEWCASTLE),4.93 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040441,18,202306,CROSSLING LTD (NEWCASTLE),3.76 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040441,20,202306,CROSSLING LTD (NEWCASTLE),3.76 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040441,22,202306,CROSSLING LTD (NEWCASTLE),5.27 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040443,2,202306,CROSSLING LTD (NEWCASTLE),7.62 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040443,4,202306,CROSSLING LTD (NEWCASTLE),13.75 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040444,0,202306,CROSSLING LTD (NEWCASTLE),14.97 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040444,2,202306,CROSSLING LTD (NEWCASTLE),1.57 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040448,1,202306,CROSSLING LTD (NEWCASTLE),7.90 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040448,9,202306,CROSSLING LTD (NEWCASTLE),2.64 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040448,11,202306,CROSSLING LTD (NEWCASTLE),3.38 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040448,13,202306,CROSSLING LTD (NEWCASTLE),1.48 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040448,15,202306,CROSSLING LTD (NEWCASTLE),1.74 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040448,17,202306,CROSSLING LTD (NEWCASTLE),20.90 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040449,0,202306,CROSSLING LTD (NEWCASTLE),12.69 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040449,2,202306,CROSSLING LTD (NEWCASTLE),4.54 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040449,4,202306,CROSSLING LTD (NEWCASTLE),3.33 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040449,6,202306,CROSSLING LTD (NEWCASTLE),11.81 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040449,8,202306,CROSSLING LTD (NEWCASTLE),11.55 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040449,10,202306,CROSSLING LTD (NEWCASTLE),11.87 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040449,12,202306,CROSSLING LTD (NEWCASTLE),0.08 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040449,14,202306,CROSSLING LTD (NEWCASTLE),5.95 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040453,0,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,51.59 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040453,2,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,5.76 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040454,28,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,25.71 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040454,30,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,7.19 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040454,57,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,12.95 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040454,327,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,78.36 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040454,329,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,31.84 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040477,0,202306,J & P HARDWARE LTD,2.80 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040479,0,202306,J & P HARDWARE LTD,4.45 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040479,2,202306,J & P HARDWARE LTD,2.15 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040482,2,202306,J & P HARDWARE LTD,8.60 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040482,4,202306,J & P HARDWARE LTD,17.24 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040483,0,202306,J & P HARDWARE LTD,40.75 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040484,2,202306,J & P HARDWARE LTD,27.58 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040484,4,202306,J & P HARDWARE LTD,2.22 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040487,0,202306,J & P HARDWARE LTD,4.45 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040501,3,202306,J & P HARDWARE LTD,1.40 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040501,5,202306,J & P HARDWARE LTD,1.60 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040501,7,202306,J & P HARDWARE LTD,18.40 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040502,0,202306,J & P HARDWARE LTD,11.15 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040502,2,202306,J & P HARDWARE LTD,16.80 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040502,4,202306,J & P HARDWARE LTD,19.60 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040503,1,202306,J & P HARDWARE LTD,8.60 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040504,0,202306,J & P HARDWARE LTD,37.17 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040519,0,202306,WOLSELEY UK LTD,16.71 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040519,2,202306,WOLSELEY UK LTD,16.71 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040519,4,202306,WOLSELEY UK LTD,17.32 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040519,8,202306,WOLSELEY UK LTD,22.68 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040519,10,202306,WOLSELEY UK LTD,16.81 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040519,12,202306,WOLSELEY UK LTD,9.53 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040520,1,202306,WOLSELEY UK LTD,3.52 ,19/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040532,25,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,8.84 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040532,27,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,10.33 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040532,75,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,1.23 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040532,77,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,69.07 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040532,107,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,37.73 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040532,109,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,15.46 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040532,111,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,5.23 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040532,113,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,37.05 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040532,115,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,7.99 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040532,139,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,26.73 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040532,143,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,2.18 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040532,145,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,2.82 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040532,147,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,5.76 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040532,149,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,9.68 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040532,186,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,8.68 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040532,188,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,6.09 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040532,190,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,6.78 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040532,192,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,39.30 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040532,194,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,14.16 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040532,196,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,29.82 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040532,198,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,9.49 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040532,200,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,11.10 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040533,125,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,7.02 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040533,215,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,54.46 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040533,217,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,27.07 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040533,230,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,2.84 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040533,232,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,1.94 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040533,272,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,4.42 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040533,274,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,9.98 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040533,276,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,8.36 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040533,278,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,1.79 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040533,280,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,6.99 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040533,282,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,58.08 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040533,284,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,6.90 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040533,330,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,49.76 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040533,332,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,14.65 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040533,378,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,22.86 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040533,406,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,17.62 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040533,408,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,34.70 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040533,459,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,21.40 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040533,467,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,19.40 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040533,565,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,7.35 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040533,572,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,2.49 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040533,574,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,9.08 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040533,585,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,18.46 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040533,596,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,1.94 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040533,598,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,6.49 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040533,600,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,5.10 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040533,602,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,13.10 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040568,0,202306,WOLSELEY UK LTD,10.88 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040568,8,202306,WOLSELEY UK LTD,3.53 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,21,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,12.59 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,23,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,28.48 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,25,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,18.98 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,27,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,3.61 ,22/09/2023
