Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre No,Directorate
RBC Legal Entity,11/05/2023,4796724,364033,REED,Reviews Team,1359.39,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4796724,364033,REED,BFFC Agency Staff (Rechargeable),1377,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,IT Management,1455.6,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,BFFC Agency Staff (Rechargeable),1459.2,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,BFFC Agency Staff (Rechargeable),1459.2,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,BFFC Agency Staff (Rechargeable),1459.2,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,BFFC Agency Staff (Rechargeable),1459.2,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,BFFC Agency Staff (Rechargeable),1459.2,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,BFFC Agency Staff (Rechargeable),1459.2,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,BFFC Agency Staff (Rechargeable),1459.2,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,BFFC Agency Staff (Rechargeable),1467,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,BFFC Agency Staff (Rechargeable),1467,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,BFFC Agency Staff (Rechargeable),1467,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,BFFC Agency Staff (Rechargeable),1467,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,BFFC Agency Staff (Rechargeable),1467,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,BFFC Agency Staff (Rechargeable),1467,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,BFFC Agency Staff (Rechargeable),1467,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,Transformation,1508.4,Agency Staff,Third Party Supplier,STANDARD,5289,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4796724,364033,REED,Community Re-ablement Team,1550.3,Agency Staff,Third Party Supplier,STANDARD,5205,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4796724,364033,REED,Discharge to Assess Hospital Service,1550.3,Agency Staff,Third Party Supplier,STANDARD,5725,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4796724,364033,REED,BFFC Agency Staff (Rechargeable),1564.8,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,Reviews Team,1569.88,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4796724,364033,REED,Discharge to Assess Hospital Service,1599.88,Agency Staff,Third Party Supplier,STANDARD,5725,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4796724,364033,REED,BFFC Agency Staff (Rechargeable),1617,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,BFFC Agency Staff (Rechargeable),1617,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,Valuation,1627.33,Agency Staff,Third Party Supplier,STANDARD,2100,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4796724,364033,REED,IT Management,1658.1,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,IT Management,1698.2,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,Legal Services,1713.6,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,"Safeguarding, Quality & Performance Management Team",1720.41,Agency Staff,Third Party Supplier,STANDARD,5730,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4796724,364033,REED,IT Management,1740.8,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,Public Health Team Costs,1740.8,Agency Staff,Third Party Supplier,STANDARD,2065,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4796724,364033,REED,BFFC Agency Staff (Rechargeable),1749.36,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,Legal Services,1802.56,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,Exchequer Services,1804.8,Agency Staff,Third Party Supplier,STANDARD,2210,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,Other HRA Capital,1840.8,Intangible Assets,Third Party Supplier,STANDARD,8549,ZZZC-Capital
RBC Legal Entity,11/05/2023,4796724,364033,REED,BFFC Agency Staff (Rechargeable),1898.56,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,Refuse Collection,1906,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4796724,364033,REED,Accountancy,1914.8,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,Accountancy,1931.1,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,BFFC Agency Staff (Rechargeable),1940.56,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,IT Management,1940.8,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,Test and Trace,1982.8,Agency Staff,Third Party Supplier,STANDARD,2068,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4796724,364033,REED,Transformation,2017.35,Agency Staff,Third Party Supplier,STANDARD,5289,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4796724,364033,REED,Legal Services,2021.63,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,"Safeguarding, Quality & Performance Management Team",2053.39,Agency Staff,Third Party Supplier,STANDARD,5730,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4796724,364033,REED,Localities Team,2116.68,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4796724,364033,REED,Procurement Services,2134.8,Agency Staff,Third Party Supplier,STANDARD,2402,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,IT Management,2140.8,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,IT Management,2140.8,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,IT Management,2140.8,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,Legal Services,2146.46,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,Accountancy,2240.8,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,IT Management,2244.8,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,BFFC Agency Staff (Rechargeable),2340.8,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,Finance systems Re-procurement,2340.8,Staff/Consultancy,Third Party Supplier,STANDARD,8637,ZZZC-Capital
RBC Legal Entity,11/05/2023,4796724,364033,REED,Joint Legal Team,2344,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,IT Management,2426,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,IT Management,2426,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,Accountancy,2459.8,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,BFFC Agency Staff (Rechargeable),2552.8,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,Accountancy,2804.8,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,Joint Legal Team,2878.87,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,BFFC Agency Staff (Rechargeable),2926,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796724,364033,REED,ASC Senior Management Team,4656,Agency Staff,Third Party Supplier,STANDARD,5700,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4796724,364033,REED,ASC Senior Management Team,4656,Agency Staff,Third Party Supplier,STANDARD,5700,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4796724,364033,REED,ASC Senior Management Team,4656,Agency Staff,Third Party Supplier,STANDARD,5700,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4792105,364034,INSIGHT MEDIA INTERNET LTD,New Directions,1800.48,Software Support,Third Party Supplier,STANDARD,3340,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4792113,364034,INSIGHT MEDIA INTERNET LTD,Town Hall Operations,4698.96,"Internet Connections, etc",Third Party Supplier,STANDARD,1210,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4792226,364034,INSIGHT MEDIA INTERNET LTD,Reading Libraries,216.48,Software Licences,Third Party Supplier,STANDARD,1400,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4792226,364034,INSIGHT MEDIA INTERNET LTD,Reading Libraries,318.24,Software Licences,Third Party Supplier,STANDARD,1400,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4792226,364034,INSIGHT MEDIA INTERNET LTD,Reading Libraries,407.88,Software Licences,Third Party Supplier,STANDARD,1400,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4792226,364034,INSIGHT MEDIA INTERNET LTD,Reading Libraries,420,Software Licences,Third Party Supplier,STANDARD,1400,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4792226,364034,INSIGHT MEDIA INTERNET LTD,Reading Libraries,1081.56,Software Licences,Third Party Supplier,STANDARD,1400,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4792226,364034,INSIGHT MEDIA INTERNET LTD,Reading Libraries,1401.24,Software Licences,Third Party Supplier,STANDARD,1400,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4792226,364034,INSIGHT MEDIA INTERNET LTD,Reading Libraries,1460.64,Software Licences,Third Party Supplier,STANDARD,1400,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4792226,364034,INSIGHT MEDIA INTERNET LTD,Reading Libraries,2227.68,Software Licences,Third Party Supplier,STANDARD,1400,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4792226,364034,INSIGHT MEDIA INTERNET LTD,Reading Libraries,3029.88,Software Licences,Third Party Supplier,STANDARD,1400,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4792226,364034,INSIGHT MEDIA INTERNET LTD,Reading Libraries,4697.52,Software Licences,Third Party Supplier,STANDARD,1400,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4792226,364034,INSIGHT MEDIA INTERNET LTD,Reading Libraries,6489,Software Licences,Third Party Supplier,STANDARD,1400,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4792226,364034,INSIGHT MEDIA INTERNET LTD,Reading Libraries,16222.56,Software Licences,Third Party Supplier,STANDARD,1400,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4798149,364035,WDM LIMITED,Civil Engineering,1000,Software Licences,SUPPLIER,STANDARD,4550,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4798149,364035,WDM LIMITED,Civil Engineering,3135,Software Licences,SUPPLIER,STANDARD,4550,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4798149,364035,WDM LIMITED,Civil Engineering,9500,Software Licences,SUPPLIER,STANDARD,4550,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4798149,364035,WDM LIMITED,Civil Engineering,10850,Software Licences,SUPPLIER,STANDARD,4550,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4786966,364036,CHRISTOPHERS LIMOUSINE SERVICE,Mayor,1500,Contrib.to Transp.Finance,SUPPLIER,STANDARD,2505,EAAA-Chief Executive
RBC Legal Entity,11/05/2023,4768669,364037,M & B ELECTRICAL SERVICES,Caversham Primary,18400,External Fees  Misc.,SUB-CONTRACTOR,STANDARD,8209,ZZZC-Capital
RBC Legal Entity,11/05/2023,4768670,364037,M & B ELECTRICAL SERVICES,Whitley Park Infant,29870,External Fees  Misc.,SUB-CONTRACTOR,STANDARD,8233,ZZZC-Capital
RBC Legal Entity,11/05/2023,4798176,364037,M & B ELECTRICAL SERVICES,The Hill Primary,38700,External Fees  Misc.,SUB-CONTRACTOR,STANDARD,8218,ZZZC-Capital
RBC Legal Entity,11/05/2023,4795623,364038,DEBORAH ORR,JLT Disbursements,2428.2,Misc. Legal Expenses,SUPPLIER,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4795625,364038,DEBORAH ORR,JLT Disbursements,4169.25,Misc. Legal Expenses,SUPPLIER,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4792150,364039,NSL LIMITED,Special Parking Area,7128,External Legal Services,Third Party Supplier,STANDARD,4724,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4792150,364039,NSL LIMITED,Bus Lane Enforcement,9963,External Legal Services,Third Party Supplier,STANDARD,4722,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4792193,364039,NSL LIMITED,Residents Parking,720.3,Postage Carriage Stamp Duty,Third Party Supplier,STANDARD,4723,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4792193,364039,NSL LIMITED,Residents Parking,784,Postage Carriage Stamp Duty,Third Party Supplier,STANDARD,4723,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4798399,364041,HARBOUR SUPPORTED LIVING SER LTD,Mental Health Community Services,1062,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4793043,364044,MR EDWARD KIRKWOOD,JLT Disbursements,2000,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4793046,364044,MR EDWARD KIRKWOOD,JLT Disbursements,1800,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4790606,364045,AFFINITY (READING) LIMITED,Private Finance Initiative,627301.58,TPP  Contract,Third Party Supplier,STANDARD,5990,HAAA-Housing Revenue Account
RBC Legal Entity,11/05/2023,4793034,364046,PATROL,Special Parking Area,4805.4,External Legal Services,Third Party Supplier,STANDARD,4724,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4793033,364047,GS ECOLOGY LTD,Planning,420,TPP  Contract,SUPPLIER,STANDARD,4700,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4798543,364048,BROOK HOUSE RESIDENTIAL CARE HOME LTD,Mental Health Community Services,1384.28,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4795700,364051,CREATIVE SUPPORT LTD,LD Community Services,1027.8,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4795701,364051,CREATIVE SUPPORT LTD,LD Community Services,1507.44,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4797334,364052,SABINA NETHERCLIFT,South Street Operations,1000,Professional Fees,INDIVIDUAL,STANDARD,1220,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4798302,364053,FARNHAM MALTINGS LTD,South Street Operations,-633.88,Ticket SalesPerformances,SUPPLIER,CREDIT,1220,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4798302,364053,FARNHAM MALTINGS LTD,South Street Operations,-111,Administration Charges,SUPPLIER,CREDIT,1220,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4798302,364053,FARNHAM MALTINGS LTD,South Street Operations,-19.98,Credit Card Commission,SUPPLIER,CREDIT,1220,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4798302,364053,FARNHAM MALTINGS LTD,South Street Operations,-12.14,Royalties,SUPPLIER,CREDIT,1220,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4798302,364053,FARNHAM MALTINGS LTD,South Street Operations,450,Professional Fees,SUPPLIER,STANDARD,1220,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4798302,364053,FARNHAM MALTINGS LTD,Hexagon Performances,777,Ticket SalesPerformances,SUPPLIER,STANDARD,1202,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4798258,364054,WHITLEY PARK SCHOOL,Whitley Park Primary,12425.51,Bank Income Holding Code,Third Party Supplier,STANDARD,3123,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,11/05/2023,4798434,364056,RESPONSE ORGANISATION,Mental Health Community Services,1980.12,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4798435,364056,RESPONSE ORGANISATION,PS Acquired Community Services,1716.34,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4798436,364056,RESPONSE ORGANISATION,Mental Health Community Services,1840.84,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4798437,364056,RESPONSE ORGANISATION,Mental Health Community Services,1840.84,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4798438,364056,RESPONSE ORGANISATION,Mental Health Community Services,1840.84,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4798439,364056,RESPONSE ORGANISATION,Mental Health Community Services,1840.88,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4796579,364059,ASCENTIS,New Directions,1762,Examination Fees,SUPPLIER,STANDARD,3340,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4795910,364060,MR JERRY D HAWKINS,JLT Disbursements,3100.5,Misc. Legal Expenses,SUPPLIER,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4793040,364063,VICKY REYNOLDS,JLT Disbursements,1000,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4796863,364064,WESLEY METHODIST CHURCH,Local Elections,560,Hire of halls,SUPPLIER,STANDARD,2425,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4793048,364066,MISS ANNA YARDE,JLT Disbursements,1250,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,11/05/2023,4792195,364067,BK SAFETY & WORKWEAR LTD,Strategic Transport & Concessionary Fares,34.2,Equipment Purchase & Repair,SUPPLIER,STANDARD,4726,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4792195,364067,BK SAFETY & WORKWEAR LTD,Strategic Transport & Concessionary Fares,567.71,Equipment Purchase & Repair,SUPPLIER,STANDARD,4726,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4791187,364068,PILON LTD,DLO Wokingham Trades,44944.64,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4050,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4791192,364068,PILON LTD,DLO Day to Day Trades,61083.84,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4793360,364068,PILON LTD,DLO Day to Day Trades,8489.61,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4798335,364071,KCARE NURSING AGENCY LTD,Social Support,1333.44,Purchased Care,Third Party Supplier,STANDARD,5790,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4798336,364071,KCARE NURSING AGENCY LTD,Social Support,-1333.44,Purchased Care,Third Party Supplier,CREDIT,5790,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4798337,364071,KCARE NURSING AGENCY LTD,Social Support,635.24,Purchased Care,Third Party Supplier,STANDARD,5790,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4798338,364071,KCARE NURSING AGENCY LTD,Social Support,-635.24,Purchased Care,Third Party Supplier,CREDIT,5790,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4798430,364071,KCARE NURSING AGENCY LTD,Mental Health Community Services,6366.16,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4798492,364071,KCARE NURSING AGENCY LTD,PS Acquired Community Services,1104.32,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4798493,364071,KCARE NURSING AGENCY LTD,PS Acquired Community Services,1084.6,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4798494,364071,KCARE NURSING AGENCY LTD,PS Acquired Community Services,1161.92,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4798495,364071,KCARE NURSING AGENCY LTD,PS Acquired Community Services,665,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4798548,364071,KCARE NURSING AGENCY LTD,PS Acquired Community Services,1172.6,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4798549,364071,KCARE NURSING AGENCY LTD,PS Acquired Community Services,1104.32,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4798428,364075,MEDCARE HOME SERVICES LTD T/A PROACTIVE LIFE,LD Community Services,4002.44,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4798429,364075,MEDCARE HOME SERVICES LTD T/A PROACTIVE LIFE,LD Community Services,4002.44,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4793053,364076,VITA PLAY LTD,Streetscene,2903,CPG Maintenance,SUB-CONTRACTOR,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,11/05/2023,4798395,364080,I.V CARE LTD,PS Acquired Community Services,1938,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4798396,364080,I.V CARE LTD,PS Acquired Community Services,1919,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4798398,364080,I.V CARE LTD,PS Acquired Community Services,1871.5,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4798402,364080,I.V CARE LTD,PS Acquired Community Services,1938,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,11/05/2023,4798403,364080,I.V CARE LTD,PS Acquired Community Services,1938,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
