Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,23/02/2023,4104418-30115438,"œ6,002.64",MAJOR RECRUITMENT LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,23/02/2023,4104418-30115441,"œ3,154.17",MAJOR RECRUITMENT LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,23/02/2023,4104418-30115444,"œ9,073.44",MAJOR RECRUITMENT LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,23/02/2023,4104418-30116129,"œ3,334.80",MAJOR RECRUITMENT LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,106083,Centrally Controlled Rep and Maint,23/02/2023,4104419-6345,œ902.00,MAKEPEACE MOTORS.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430127,Rendered by Private Contractors,23/02/2023,4104419-6347,"œ2,417.50",MAKEPEACE MOTORS.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430127,Rendered by Private Contractors,23/02/2023,4104419-6348,"œ2,187.50",MAKEPEACE MOTORS.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430127,Rendered by Private Contractors,23/02/2023,4104419-6349,"œ3,380.00",MAKEPEACE MOTORS.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430127,Rendered by Private Contractors,23/02/2023,4104419-6350,"œ3,572.50",MAKEPEACE MOTORS.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430127,Rendered by Private Contractors,23/02/2023,4104419-6351,"œ1,407.50",MAKEPEACE MOTORS.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430127,Rendered by Private Contractors,23/02/2023,4104419-6354,"œ1,440.00",MAKEPEACE MOTORS.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430128,Rendered by Private Contractors,23/02/2023,4104419-6355,"œ1,440.00",MAKEPEACE MOTORS.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304337,Equipment and Materials,23/02/2023,4104421-4236107631,œ548.87,MARES SPA.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Premises,108251,Service Repairs and Maintenance,23/02/2023,4104428-10565,"œ1,061.50",MC PRODUCTS UK LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486046,Service level agreements E486,23/02/2023,4104456-58362,"œ4,686.67",NATIONAL YOUTH ADVOCACY SERVICE.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486046,Service level agreements E486,23/02/2023,4104456-58363,"œ4,686.67",NATIONAL YOUTH ADVOCACY SERVICE.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338035,Services,23/02/2023,4104458-SI00127668,"œ1,766.25",NCFE.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,23/02/2023,4104459-41917,"œ1,111.50",NE & C WINDOWS & DOORS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,23/02/2023,4104459-41981,"œ2,625.00",NE & C WINDOWS & DOORS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,23/02/2023,4104459-42199,œ898.13,NE & C WINDOWS & DOORS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,23/02/2023,4104459-42200,"œ1,640.10",NE & C WINDOWS & DOORS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,23/02/2023,4104459-42404,"œ2,468.75",NE & C WINDOWS & DOORS LTD.
Resources BK0010,Transactional & Customer Services,Supplies and Services,338066,Services,23/02/2023,4104461-91469475,"œ14,160.00",NEC SOFTWARE SOLUTIONS UK LTD.
Neighbourhoods and Climate Change,Highways,Other expenses A914,914002,Capital - Advertisments,23/02/2023,4104464-42020626,œ890.82,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Regeneration Economy and Growth,REG - Central Costs,Supplies and Services,336005,Advertising E336,23/02/2023,4104464-42025664,"œ1,402.88",NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,23/02/2023,4104465-7310029324,"œ59,993.00",NHS NORTH OF ENGLAND CSU.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,23/02/2023,4104468-NPSL1812,"œ2,022.06",NORDIC PRODUCTS & SERVICES LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Third Party Payments,430131,Rendered by Private Contractors,23/02/2023,4104470-4681,œ560.00,NORTH EAST DANCE CIC.
Resources - C A C,Resources - C A C- Level C,Supplies and Services,384899,Miscellaneous Expenses,23/02/2023,4104471-1000140LR,"œ65,714.29",NORTH OF TYNE COMBINED AUTHORITY.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,23/02/2023,4104474-00023320,œ539.52,NSL LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Third Party Payments,410037,Rendered by Other Local Authorities,23/02/2023,4104475-INV-6195,"œ2,792.40",NUDGE EDUCATION LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338027,Services,23/02/2023,4104481-708773,œ662.50,PAGER POWER LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,23/02/2023,4104489-6469,"œ4,908.88",PINKNEY BUILDING CONTRACTORS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,23/02/2023,4104489-6470,"œ5,356.08",PINKNEY BUILDING CONTRACTORS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Fees,901001,Internal fees,23/02/2023,4104491-6732704,"œ12,285.00",PINSENT MASONS LLP.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,23/02/2023,4104498-SI-2371,"œ4,129.80",PTL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,23/02/2023,4104498-SI-2376,"œ1,880.00",PTL TAXIS LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,23/02/2023,4104505-0000061521,"œ1,395.00",RA DALTON LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,23/02/2023,4104509-10000/230145,"œ135,765.85",RAINTON CONSTRUCTION LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384199,Miscellaneous Expenses,23/02/2023,4104510-202445,"œ1,750.00",RARE ROCKETS NE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,23/02/2023,4104523-F115/05,"œ3,449.46",S & S TRAVEL LTD.
Regeneration Economy and Growth,Business Durham CL0850,Premises,108099,Service Repairs and Maintenance,23/02/2023,4104524-17441,œ722.40,SAFEGUARD SECURITY (NE) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,23/02/2023,4104526-4125,"œ12,962.88",SCH SITE SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338027,Services,23/02/2023,4104539-0001006365,œ916.64,SOCOTEC UK LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Construction work A908,908105,Construction work,23/02/2023,4104540-2026-039,"œ3,110.00",SOLMEK LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,23/02/2023,4104542-0001793872,"œ2,248.51",SRCL LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,23/02/2023,4104543-8431,"œ2,350.00",ST ASTIER LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,23/02/2023,4104546-500734,"œ4,917.96",STAGECOACH SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,23/02/2023,4104546-500734-5197,"œ5,154.51",STAGECOACH SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,338078,Services,23/02/2023,4104550-18949,"œ2,132.37",STEADFAST SECURITY SOLUTIONS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,23/02/2023,4104550-18950,"œ3,446.73",STEADFAST SECURITY SOLUTIONS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,23/02/2023,4104550-18951,œ561.04,STEADFAST SECURITY SOLUTIONS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,23/02/2023,4104550-18952,"œ9,876.24",STEADFAST SECURITY SOLUTIONS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,23/02/2023,4104550-18972,"œ3,363.50",STEADFAST SECURITY SOLUTIONS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,23/02/2023,4104550-18973,"œ3,363.50",STEADFAST SECURITY SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,23/02/2023,4104550-18977,"œ1,302.00",STEADFAST SECURITY SOLUTIONS LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,23/02/2023,4104553-SA119-22,œ640.00,STRAY AID LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338025,Services,23/02/2023,4104554-13166,"œ4,230.00",STUART WRIGHT FUNERAL SERVICE LTD.
Resources BK0010,Digital Services,Supplies and Services,342033,Computers and Communications,23/02/2023,4104558-143417,"œ1,797.00",SWITCHSHOP LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,342033,Computers and Communications,23/02/2023,4104558-143498,"œ4,825.23",SWITCHSHOP LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,342033,Computers and Communications,23/02/2023,4104558-143499,"œ1,435.78",SWITCHSHOP LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,23/02/2023,4104559-944899,"œ1,290.91",T CROSSLING & CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,23/02/2023,4104560-JE02490-1-TL-HLB,œ528.00,T MANNERS & SONS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,23/02/2023,4104560-JE02503-1-TL-HLB,œ580.00,T MANNERS & SONS LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,23/02/2023,4104561-111418,"œ4,500.00",TAYLOR & BRAITHWAITE LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,23/02/2023,4104564-2372001480,œ603.80,TECHNOGYM UK LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,23/02/2023,4104565-4055-57,"œ3,647.43",TED WILFORD COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,23/02/2023,4104565-5030/40,"œ3,263.49",TED WILFORD COACHES.
Regeneration Economy and Growth,Culture Sport and Tourism,Third Party Payments,430131,Rendered by Private Contractors,23/02/2023,4104567-TT/20230107,œ600.00,TERESA CARTER T/A T TRAINING.
Regeneration Economy and Growth,Culture Sport and Tourism,Third Party Payments,430131,Rendered by Private Contractors,23/02/2023,4104567-TT/20230108,"œ1,020.00",TERESA CARTER T/A T TRAINING.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,384500,Miscellaneous Expenses,23/02/2023,4104570-24629,œ560.00,THE FAMILY PLACE LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,23/02/2023,4104572-SINRNT1018536,"œ1,028.50",THE ROYAL NATIONAL THEATRE.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,23/02/2023,4104577-39380,"œ6,810.00",TODDS HIGHWAY MAINTENANCE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,23/02/2023,4104577-39396,"œ2,160.00",TODDS HIGHWAY MAINTENANCE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,23/02/2023,4104577-39397,œ500.00,TODDS HIGHWAY MAINTENANCE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,23/02/2023,4104577-39398,œ810.00,TODDS HIGHWAY MAINTENANCE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,23/02/2023,4104577-39399,œ640.00,TODDS HIGHWAY MAINTENANCE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,23/02/2023,4104579-38597,"œ2,593.00",TOTAL PUMP SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,23/02/2023,4104580-112700,œ976.50,TOTAL RENTAL SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,23/02/2023,4104580-112701,"œ1,796.00",TOTAL RENTAL SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,23/02/2023,4104580-112703,"œ1,600.00",TOTAL RENTAL SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,23/02/2023,4104580-112707,"œ2,338.00",TOTAL RENTAL SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,23/02/2023,4104580-112708,"œ1,258.50",TOTAL RENTAL SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,23/02/2023,4104580-112709,"œ1,933.80",TOTAL RENTAL SOLUTIONS LTD.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,304245,Equipment and Materials,23/02/2023,4104586-CD970006754,"œ1,560.00",TUNSTALL HEALTHCARE (UK) LTD.
Regeneration Economy and Growth,Planning & Housing,Third Party Payments,440999,Other third party payments E440,23/02/2023,4104587-MDEJAD-2023-01,œ695.69,TWILIO IRELAND LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,23/02/2023,4104588-242503,"œ1,480.90",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,23/02/2023,4104588-242504,œ844.14,TYNEDALE ROADSTONE LTD.
Regeneration Economy and Growth,Business Durham CL0850,Third Party Payments,460305,Contract Payments,23/02/2023,4104591-RES-02-2023-538,"œ1,998.00",UMI COMMERCIAL LTD.
Regeneration Economy and Growth,Business Durham CL0850,Third Party Payments,460305,Contract Payments,23/02/2023,4104591-RES-02-2023-539,"œ6,842.50",UMI COMMERCIAL LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338078,Services,23/02/2023,4104598-INV-55475,"œ1,155.00",VISTECH SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,23/02/2023,4104598-INV-55557,œ715.20,VISTECH SERVICES LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,338078,Services,23/02/2023,4104598-INV-55562,"œ1,442.88",VISTECH SERVICES LTD.
Resources BK0010,Digital Services,Supplies and Services,344015,Telephones,23/02/2023,4104599-RY39163,œ660.00,VODAFONE CORPORATE LTD.
Resources BK0010,Digital Services,Supplies and Services,344015,Telephones,23/02/2023,4104599-RZ02759,œ880.00,VODAFONE CORPORATE LTD.
Resources BK0010,Digital Services,Supplies and Services,344015,Telephones,23/02/2023,4104599-RZ46898,"œ2,200.00",VODAFONE CORPORATE LTD.
Resources BK0010,Digital Services,Supplies and Services,344015,Telephones,23/02/2023,4104599-RZ57013,"œ2,200.00",VODAFONE CORPORATE LTD.
Resources BK0010,Digital Services,Supplies and Services,344015,Telephones,23/02/2023,4104599-RZ57015,œ880.00,VODAFONE CORPORATE LTD.
Resources BK0010,Digital Services,Supplies and Services,344015,Telephones,23/02/2023,4104599-SA00686,"œ2,860.00",VODAFONE CORPORATE LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430127,Rendered by Private Contractors,23/02/2023,4104602-51644,"œ2,485.00",W MARLEY AGRICULTURAL CONTRACTORS LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338043,Services,23/02/2023,4104603-882530,œ675.50,WARD HADAWAY.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384999,Miscellaneous Expenses,23/02/2023,4104607-RES-02-2023-530,œ840.00,WAYMAN DEVELOPMENTS LTD T/A CHILDSPLAY PRIVATE NURSERY.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384999,Miscellaneous Expenses,23/02/2023,4104608-RES-02-2023-531,œ600.00,WAYMAN DEVELOPMENTS LTD T/A CHILDSPLAY PRIVATE NURSERY.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,338045,Services,23/02/2023,4104615-3694537,"œ3,523.60",WOMBLE BOND DICKINSON (UK) LLP.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,338045,Services,23/02/2023,4104615-3694671,"œ63,857.80",WOMBLE BOND DICKINSON (UK) LLP.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384899,Miscellaneous Expenses,23/02/2023,4104619-SIN000364,"œ3,853.20",YORKSHIRE WILDLIFE TRUST.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,23/02/2023,4104621-1095663,œ925.69,YOUR NRG LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,23/02/2023,4104622-145511921,"œ7,360.00",ZG LIGHTING (UK) LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,23/02/2023,4104622-145511922,"œ1,460.00",ZG LIGHTING (UK) LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/02/2023,4104626-INV-1935,"œ124,855.00",ABL HEALTH LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,24/02/2023,4104627-SI-1842,"œ3,750.01",ACCEPT CARE LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/02/2023,4104629-INV06217,"œ2,500.00",ADFERIAD RECOVERY LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/02/2023,4104629-INV06218,"œ3,500.00",ADFERIAD RECOVERY LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,24/02/2023,4104633-CJ621022,"œ2,510.70",ADVANCED CHILD CARE ASSESSMENTS LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,24/02/2023,4104634-28517582,"œ1,410.00",AECOM LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,308011,Furniture,24/02/2023,4104637-177130,œ993.00,ALBANY OFFICE EQUIPMENT (WHOLESALE) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,308011,Furniture,24/02/2023,4104637-177131,"œ1,800.00",ALBANY OFFICE EQUIPMENT (WHOLESALE) LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,308011,Furniture,24/02/2023,4104637-177136,œ561.00,ALBANY OFFICE EQUIPMENT (WHOLESALE) LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,24/02/2023,4104637-177147,œ506.00,ALBANY OFFICE EQUIPMENT (WHOLESALE) LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,24/02/2023,4104637-177149,œ506.00,ALBANY OFFICE EQUIPMENT (WHOLESALE) LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,24/02/2023,4104645-5324,œ640.00,ARROWHAUL & PLANT HIRE LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,24/02/2023,4104651-35239212,"œ1,339.79",BELL TRUCK SALES LTD T/A BELL TRUCK & VAN.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,24/02/2023,4104651-35239696,œ754.88,BELL TRUCK SALES LTD T/A BELL TRUCK & VAN.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,24/02/2023,4104651-35239722,œ984.92,BELL TRUCK SALES LTD T/A BELL TRUCK & VAN.
Adult and Health Services,Public Health CC0450,Premises,145050,Cleaning and Domestic Supplies,24/02/2023,4104653-412991,"œ1,691.85",BETTAKLEEN LTD.
Adult and Health Services,Public Health CC0450,Premises,145050,Cleaning and Domestic Supplies,24/02/2023,4104653-412992,œ668.98,BETTAKLEEN LTD.
Adult and Health Services,Public Health CC0450,Premises,145050,Cleaning and Domestic Supplies,24/02/2023,4104653-413031,"œ1,258.07",BETTAKLEEN LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,384700,Miscellaneous Expenses,24/02/2023,4104654-RES-02-2023-548,"œ5,015.00",BISHOP WILKINSON CATHOLIC EDUCATION TRUST.
Children and Young Peoples Services,Central Charges (CYPS),Supplies and Services,384197,Miscellaneous Expenses,24/02/2023,4104657-0034168,œ633.92,BOX-IT NORTH.
Children and Young Peoples Services,Central Charges (CYPS),Supplies and Services,384197,Miscellaneous Expenses,24/02/2023,4104657-0034169,"œ1,715.30",BOX-IT NORTH.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/02/2023,4104662-2266,"œ1,750.00",C HEWISON (CONSULTANT PROJECT MANAGEMENT TRAINING).
Regeneration Economy and Growth,Business Durham CL0850,Supplies and Services,338066,Services,24/02/2023,4104665-65695/0739,"œ1,350.00",CANDLE LEARNING LTD.
Adult and Health Services,Head of Adults,Supplies and Services,338366,Services,24/02/2023,4104666-89092*,"œ1,170.44",CARE ABILITY HEALTHCARE LTD.
Adult and Health Services,Head of Adults,Supplies and Services,338366,Services,24/02/2023,4104666-89093,"œ1,170.44",CARE ABILITY HEALTHCARE LTD.
Adult and Health Services,Head of Adults,Supplies and Services,338366,Services,24/02/2023,4104666-89094,"œ1,170.44",CARE ABILITY HEALTHCARE LTD.
Adult and Health Services,Head of Adults,Supplies and Services,338366,Services,24/02/2023,4104666-89096,œ582.70,CARE ABILITY HEALTHCARE LTD.
Adult and Health Services,Head of Adults,Supplies and Services,338366,Services,24/02/2023,4104666-89097,"œ1,170.44",CARE ABILITY HEALTHCARE LTD.
Adult and Health Services,Head of Adults,Supplies and Services,338366,Services,24/02/2023,4104666-89098,"œ1,170.44",CARE ABILITY HEALTHCARE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,108099,Service Repairs and Maintenance,24/02/2023,4104670-10816,œ885.23,CATHEDRAL LOCK & SAFE SERVICES LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,24/02/2023,4104671-004,"œ13,296.96",CBS THEATRE GROUP.
Adult and Health Services,Head of Adults,Supplies and Services,304259,Equipment and Materials,24/02/2023,4104675-CN30242961,œ989.04,CITRON HYGIENE UK LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,24/02/2023,4104675-CN30244070,"œ1,054.02",CITRON HYGIENE UK LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,24/02/2023,4104675-CN30244728,œ585.27,CITRON HYGIENE UK LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,24/02/2023,4104677-2852ABS832,œ567.85,CITY PLUMBING SUPPLIES HOLDINGS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,24/02/2023,4104680-421R198467,"œ7,006.52",COMMUNITY INTEGRATED CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,24/02/2023,4104680-421R198499,"œ8,080.92",COMMUNITY INTEGRATED CARE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,24/02/2023,4104681-59124,œ763.30,COMPLETE DETECTION SYSTEMS LTD (CDS).
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,24/02/2023,4104684-UOTR5035269,œ675.75,CONVERA UK FINANCIAL LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,24/02/2023,4104684-UOTR5035273,"œ1,281.47",CONVERA UK FINANCIAL LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384302,Miscellaneous Expenses,24/02/2023,4104686-INV513,"œ2,400.00",COVENT GARDEN ENTERTAINMENT LTD T/A GIANT CHEFS.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,24/02/2023,4104698-96435621,"œ1,660.75",DENNIS EAGLE LTD T/A TERBERG MATEC (UK) LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,24/02/2023,4104698-96435941,"œ1,472.14",DENNIS EAGLE LTD T/A TERBERG MATEC (UK) LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,24/02/2023,4104698-96436010,œ525.25,DENNIS EAGLE LTD T/A TERBERG MATEC (UK) LTD.
Neighbourhoods and Climate Change,Environmental Services,Stock A926,926004,Stock,24/02/2023,4104698-96436290,"œ1,394.33",DENNIS EAGLE LTD T/A TERBERG MATEC (UK) LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,24/02/2023,4104699-DE11562863,œ794.90,DENNIS EAGLE LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,24/02/2023,4104699-DE11563916,œ740.01,DENNIS EAGLE LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,24/02/2023,4104703-1/23,"œ1,729.00",DURHAM DRAMATIC SOCIETY.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338066,Services,24/02/2023,4104704-10262,œ500.00,DURHAM WILDLIFE TRUST LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,24/02/2023,4104708-INV-686,"œ4,000.00",ECO ENTERPRISES LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Third Party Payments,486029,Service level agreements E486,24/02/2023,4104718-FEB23-0004,"œ19,042.50",FAMILY ACTION T/A PAC-UK LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338076,Services,24/02/2023,4104719-218-018,"œ1,200.00",FAT MEDIA LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338076,Services,24/02/2023,4104719-218-019,œ855.00,FAT MEDIA LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430106,Rendered by Private Contractors,24/02/2023,4104720-PPT4123,"œ2,264.00",FERRYHILL VILLAGE TRAVEL.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,24/02/2023,4104721-436292,"œ1,683.61",FORD & SLATER LTD.
