Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,11/11/2024,4334338-13472,"£5,695.95",CATHEDRAL LOCK & SAFE SERVICES LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,11/11/2024,4334339-1990,"£4,801.50",CG SIMPSON & SON.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334346-BE13,"£1,843.00",CHIPPERS TAXIS.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,11/11/2024,4334351-CN30397863,"£1,426.11",CITRON HYGIENE UK LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,11/11/2024,4334353-2852ACD405,"£1,707.16",CITY PLUMBING SUPPLIES HOLDINGS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,11/11/2024,4334353-2852ACD688,£782.83,CITY PLUMBING SUPPLIES HOLDINGS LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,11/11/2024,4334354-106OCT24,"£1,246.00",CJ COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,11/11/2024,4334355-5456-OCT2024,"£3,040.00",CJ`S EXECUTIVE TRAVEL LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,11/11/2024,4334357-AEC4A32372,£534.83,CLOSEGATE HOTEL DEVELOPMENT (DURHAM) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,11/11/2024,4334360-C/12225,"£5,400.00",COCHRANES T/A KELVIN TRAVEL.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,11/11/2024,4334361-23000RX24013957,"£2,444.40",COLAS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,11/11/2024,4334363-14099,£720.00,COMPLETE DETECTION SYSTEMS LTD (CDS).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334366-3-OCT24,"£3,605.63",CONSETT CONTRACTS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334366-E003-OCTOBER24,"£3,610.00",CONSETT CONTRACTS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334367-INV0002,"£3,420.00",CONSETT EXECUTIVE CABS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334375-211695,"£5,024.74",CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,11/11/2024,4334375-211697,"£4,233.81",CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,11/11/2024,4334375-211698,"£2,309.28",CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,11/11/2024,4334375-211699,"£1,686.74",CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334375-211703,"£3,589.48",CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,11/11/2024,4334375-211704,"£2,700.48",CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334375-211705,"£3,677.80",CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338066,Services,11/11/2024,4334378-4669,"£7,500.00",CURIOUS 12 LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334381-1913,"£1,603.62",DA TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,11/11/2024,4334383-0026,"£4,615.57",DANNY`S TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,11/11/2024,4334383-0028,"£4,466.14",DANNY`S TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,11/11/2024,4334383-10/2024,"£4,721.50",DANNY`S TRAVEL.
Resources BK0010,Digital Services,Vehicles Equipment Furniture and Fittings,912701,Computer equipment,11/11/2024,4334389-7403045541,"£6,534.50",DELL COMPUTER CORPORATION LTD.
Resources BK0010,Digital Services,Stock A926,926900,Stock in hand-Inventory system,11/11/2024,4334389-7403045637,"£3,429.89",DELL COMPUTER CORPORATION LTD.
Resources BK0010,Digital Services,Stock A926,926900,Stock in hand-Inventory system,11/11/2024,4334389-7403045638,"£5,691.00",DELL COMPUTER CORPORATION LTD.
Resources BK0010,Digital Services,Stock A926,926900,Stock in hand-Inventory system,11/11/2024,4334389-7403045901,£948.00,DELL COMPUTER CORPORATION LTD.
Resources BK0010,Digital Services,Stock A926,926900,Stock in hand-Inventory system,11/11/2024,4334389-7403046020,£569.10,DELL COMPUTER CORPORATION LTD.
Resources BK0010,Digital Services,Vehicles Equipment Furniture and Fittings,912701,Computer equipment,11/11/2024,4334389-7403046204,"£1,203.07",DELL COMPUTER CORPORATION LTD.
Resources BK0010,Digital Services,Stock A926,926900,Stock in hand-Inventory system,11/11/2024,4334389-7403046275,£569.10,DELL COMPUTER CORPORATION LTD.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338042,Services,11/11/2024,4334390-398579/INVGHE423,£775.00,DERE STREET BARRISTERS.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338042,Services,11/11/2024,4334390-399780/INVSJT117,£875.00,DERE STREET BARRISTERS.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338042,Services,11/11/2024,4334390-401972/INVADO307,£775.00,DERE STREET BARRISTERS.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338042,Services,11/11/2024,4334390-402185/INVCF551,£775.00,DERE STREET BARRISTERS.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338042,Services,11/11/2024,4334390-402839/INVCF550,£875.00,DERE STREET BARRISTERS.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338042,Services,11/11/2024,4334390-403788/INVCF552,"£1,400.00",DERE STREET BARRISTERS.
Regeneration Economy and Growth,Planning & Housing,Premises,108099,Service Repairs and Maintenance,11/11/2024,4334402-TC/PH/011547,£747.00,DUNNINGHAM DECORATORS LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Supplies and Services,384302,Miscellaneous Expenses,11/11/2024,4334410-0000055461,"£52,500.00",EAST DURHAM COLLEGE.
Dedicated Schools Grant BG0015,DSG High Needs Block,Supplies and Services,384302,Miscellaneous Expenses,11/11/2024,4334410-0000055462,"£73,500.00",EAST DURHAM COLLEGE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334411-2005,"£5,103.02",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230035,Contract Hire,11/11/2024,4334411-2010,"£3,326.90",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334411-2014,"£4,256.00",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334411-2023,"£2,813.33",EAST DURHAM TAXIS.
Regeneration Economy and Growth,Economic Development CL0150,Supplies and Services,384086,Miscellaneous Expenses,11/11/2024,4334413-VOUCHER24NB-EDUR042,"£2,997.00",EDEN HILL PEOPLE CENTRE.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,11/11/2024,4334414-059-344048,"£4,316.77",EDMUNDSON ELECTRICAL LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,11/11/2024,4334414-059-344154,"£1,126.28",EDMUNDSON ELECTRICAL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,11/11/2024,4334428-2674/OCTOBER-24,"£1,099.72",FMR SILVA PITA.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,11/11/2024,4334431-130675,"£1,449.12",FR SHARROCK LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,11/11/2024,4334431-130676,"£5,463.45",FR SHARROCK LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,11/11/2024,4334434-4600-1024,"£1,706.20",FREEDOM PRIVATE HIRE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,11/11/2024,4334434-F135-1024,"£2,209.50",FREEDOM PRIVATE HIRE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334437-104298,"£2,185.00",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,11/11/2024,4334437-104303,£648.00,G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,11/11/2024,4334440-16158/26152-3007,"£4,564.08",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,11/11/2024,4334440-26156/26152-4034,"£3,404.80",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,11/11/2024,4334440-26156/26152-4035,"£3,597.84",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,11/11/2024,4334440-26156/26152-4038,"£4,042.06",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,11/11/2024,4334440-26157/26152-3182,"£4,917.96",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,11/11/2024,4334440-26157/26152-3255,"£6,001.72",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,11/11/2024,4334440-26158/26152-3315,"£5,609.88",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,11/11/2024,4334440-26158/26152-3435,"£7,568.64",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,11/11/2024,4334440-26160/26153-3020OCT24,"£6,323.20",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,11/11/2024,4334440-26160/26153-3024,"£6,724.48",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,11/11/2024,4334440-26160/26153-3027,"£4,917.96",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,11/11/2024,4334440-26160/26153-3028,"£4,917.96",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,11/11/2024,4334440-26160/26153-3029,"£6,222.88",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334440-26161,"£4,859.44",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,11/11/2024,4334440-26162/26153-3192,"£5,921.54",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,11/11/2024,4334440-26163/26154-3003,"£5,245.26",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,11/11/2024,4334440-26163/26154-3004,"£5,626.54",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,11/11/2024,4334440-26163/26154-3005,"£10,394.82",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,11/11/2024,4334440-26163/26154-3008,"£4,730.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,11/11/2024,4334440-26163/26154-3203,"£4,672.96",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,11/11/2024,4334440-26163/26154-3223,"£5,512.08",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,304083,Equipment and Materials,11/11/2024,4334441-16458,"£3,708.57",GASTRONORTH LTD T/A GASTRO-DIRECT..
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,11/11/2024,4334442-17400/1,"£3,216.78",GATESHEAD CENTRAL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,11/11/2024,4334445-6750,"£2,753.67",GEM TRAVEL.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,11/11/2024,4334448-83598,£560.00,GEORGE VARDY HAULAGE.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,11/11/2024,4334452-SI896589,"£2,116.54",GLASDON UK LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,11/11/2024,4334452-SI896608,"£1,297.20",GLASDON UK LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,11/11/2024,4334455-012-OCT2024,"£1,790.91",GMC TAXIS NORTH EAST.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,11/11/2024,4334458-3088,"£6,307.75",GOTT TECHNICAL SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334459-117-10/2024,"£1,552.20",GP TAXIS.
Regeneration Economy and Growth,Corporate Property and Land,Premises,145023,Cleaning and Domestic Supplies,11/11/2024,4334462-06/292324,£917.30,GREENHAM TRADING LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,145023,Cleaning and Domestic Supplies,11/11/2024,4334462-06/292653,£747.45,GREENHAM TRADING LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,11/11/2024,4334462-06/292682,£623.70,GREENHAM TRADING LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,11/11/2024,4334462-06/292948,"£1,003.84",GREENHAM TRADING LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,11/11/2024,4334462-06/293216,"£1,814.80",GREENHAM TRADING LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,11/11/2024,4334465-F685/OCT24,"£1,190.00",GUY`S TAXIS.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430112,Rendered by Private Contractors,11/11/2024,4334469-SIN-3400-281331,"£153,359.21",HARGREAVES (UK) SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,11/11/2024,4334471-4816655,£920.00,HEADLAM (FLOORCOVERING DISTRIBUTORS) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,11/11/2024,4334471-4816656,£525.00,HEADLAM (FLOORCOVERING DISTRIBUTORS) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334477-S030/0CT-24,"£1,995.00",HORNDALE TAXIS.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,11/11/2024,4334481-111-118952,"£1,484.00",IMPACT (BOSTON) LTD T/A PAPERWORK UK.
Children and Young Peoples Services,Childrens Services Operational Support,Supplies and Services,338094,Services,11/11/2024,4334482-INV-0460,£750.00,INNOVATE DURHAM GLOW VENUE HIRE T/A GLOW VENUE HIRE.
Resources BK0010,Digital Services,Vehicles Equipment Furniture and Fittings,912701,Computer equipment,11/11/2024,4334484-2101017358,£974.97,INSIGHT DIRECT (UK) LTD.
Resources BK0010,Digital Services,Stock A926,926900,Stock in hand-Inventory system,11/11/2024,4334484-2101017865,£833.70,INSIGHT DIRECT (UK) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,11/11/2024,4334492-5307370,"£1,590.24",JA GILSON (AGRICULTURAL CONTRACTORS) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,11/11/2024,4334492-5307372,"£1,538.40",JA GILSON (AGRICULTURAL CONTRACTORS) LTD.
Neighbourhoods and Climate Change,Highways,Construction work A908,908108,Capital - Surface Dressing,11/11/2024,4334493-29825,"£10,402.79",JACK COUPE & SONS LTD T/A COUPE LINE.
Regeneration Economy and Growth,Economic Development CL0150,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,11/11/2024,4334494-VOUCHER24NB-3TWN019,"£2,524.00",JACK DRUM ARTS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,11/11/2024,4334496-SI-141876,"£1,134.00",JBL SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334497-242543,"£3,409.74",JD`S PRIVATE HIRE DURHAM.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,11/11/2024,4334500-SI-854,£976.00,JOHN DOBSON PLANT HIRE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334502-M00974,"£3,679.54",JOVIAL PRIVATE HIRE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334502-M01635,"£1,714.75",JOVIAL PRIVATE HIRE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,11/11/2024,4334502-M01774,"£3,093.64",JOVIAL PRIVATE HIRE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334502-N030036,"£3,484.41",JOVIAL PRIVATE HIRE.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,11/11/2024,4334505-0104/00038101,"£1,073.92",JT DOVE LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,11/11/2024,4334505-0113/00069022,"£2,201.47",JT DOVE LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338066,Services,11/11/2024,4334508-1888,"£89,715.60",JW BAINBRIDGE CONTRACTORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334509-1582,"£3,192.00",K & R TAXIS (STANLEY).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334509-1584,"£3,192.00",K & R TAXIS (STANLEY).
Neighbourhoods and Climate Change,Environmental Services,Construction work A908,908105,Construction work,11/11/2024,4334516-211321,"£3,125.83",KOMPAN SCOTLAND LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334519-4063-R023OCT24,"£1,800.00",L&D TAXIS NE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230035,Contract Hire,11/11/2024,4334519-4064-7396OCT24,"£2,408.82",L&D TAXIS NE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,11/11/2024,4334519-4066-3011OCT24,"£2,090.00",L&D TAXIS NE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,11/11/2024,4334519-4067-7013OCT24,"£1,710.00",L&D TAXIS NE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,11/11/2024,4334519-4068-F106OCT24,"£2,177.73",L&D TAXIS NE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334519-4070-A084OCT24,"£2,850.00",L&D TAXIS NE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,11/11/2024,4334525-34364,"£4,817.64",LEE`S COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,11/11/2024,4334525-34365,"£4,009.05",LEE`S COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,11/11/2024,4334525-34366,"£5,114.04",LEE`S COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,11/11/2024,4334525-34367,"£5,211.58",LEE`S COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,11/11/2024,4334525-34368,"£10,022.44",LEE`S COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,11/11/2024,4334525-34369,"£6,175.00",LEE`S COACHES LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,11/11/2024,4334527-335828,£878.00,LEXTOX.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334528-5399,"£3,927.40",LINCAB TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,11/11/2024,4334528-5402,"£3,003.68",LINCAB TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334531-5730,"£2,011.53",LOCAL TRANSPORT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334531-5731,"£2,244.28",LOCAL TRANSPORT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,11/11/2024,4334531-5732,"£1,615.00",LOCAL TRANSPORT LTD.
Adult and Health Services,Head of Adults,Supplies and Services,338365,Services,11/11/2024,4334532-INV-45349,"£2,889.00",LOCKWISE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334534-30,"£3,762.00",LORRAINES TAXIS.
Neighbourhoods and Climate Change,Highways,Supplies and Services,372009,Subscriptions E372,11/11/2024,4334537-115-218848,£692.50,LRQA LTD.
Neighbourhoods and Climate Change,Environmental Services,Construction work A908,908105,Construction work,11/11/2024,4334538-214085,"£1,680.00",LUCION ENVIRONMENTAL LLP LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,11/11/2024,4334540-MS5421,"£1,566.00",M SPENCE SURFACING LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,11/11/2024,4334540-MS5422,"£2,097.00",M SPENCE SURFACING LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,11/11/2024,4334540-MS5423,"£2,035.80",M SPENCE SURFACING LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,11/11/2024,4334540-MS5445,"£1,422.00",M SPENCE SURFACING LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,11/11/2024,4334540-MS5446,"£1,242.00",M SPENCE SURFACING LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,11/11/2024,4334540-MS5447,£581.40,M SPENCE SURFACING LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,11/11/2024,4334540-MS5455,"£2,088.00",M SPENCE SURFACING LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,11/11/2024,4334540-MS5463,"£2,268.00",M SPENCE SURFACING LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,479102,Purchase of Care,11/11/2024,4334541-16017,"£11,757.00",MAIN - TAKING AUTISM PERSONALLY.
Resources BK0010,Digital Services,Supplies and Services,344033,Telephones,11/11/2024,4334542-274917,"£9,837.98",MAINTEL EUROPE LTD.
Resources BK0010,Digital Services,Supplies and Services,344033,Telephones,11/11/2024,4334542-275011,"£6,328.77",MAINTEL EUROPE LTD.
Resources BK0010,Digital Services,Supplies and Services,344033,Telephones,11/11/2024,4334542-275014,"£8,247.99",MAINTEL EUROPE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,11/11/2024,4334545-BL006-SEP24,"£2,844.15",MARK & JOHN CHISHOLM T/A CHEVRON.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334545-E206OCTOBER2024,"£3,964.50",MARK & JOHN CHISHOLM T/A CHEVRON.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,11/11/2024,4334545-F105SEPTEMBER2024,"£3,584.05",MARK & JOHN CHISHOLM T/A CHEVRON.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334545-M025OCTOBER2024,"£4,456.26",MARK & JOHN CHISHOLM T/A CHEVRON.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334545-M038-OCTOBER-24,"£4,456.26",MARK & JOHN CHISHOLM T/A CHEVRON.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334545-N083OCTOBER2024,"£3,572.00",MARK & JOHN CHISHOLM T/A CHEVRON.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334545-W011OCTOBER2024,"£3,898.80",MARK & JOHN CHISHOLM T/A CHEVRON.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338066,Services,11/11/2024,4334549-INV-03111,"£1,416.25",MAYDENCROFT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,11/11/2024,4334554-727,"£3,350.30",MICKS TAXIS - MURTON.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,11/11/2024,4334560-54123031,"£3,457.80",MITSUBISHI ELECTRIC EUROPE.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,324001,Provisions E324,11/11/2024,4334561-907903028,"£1,526.50",MOLSON COORS BREWING COMPANY (UK) LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,324001,Provisions E324,11/11/2024,4334561-907903029,£642.81,MOLSON COORS BREWING COMPANY (UK) LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,440999,Other third party payments E440,11/11/2024,4334589-64651,"£7,788.42",NATIONAL YOUTH ADVOCACY SERVICE.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,336005,Advertising E336,11/11/2024,4334597-46084801,£674.52,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Adult and Health Services,Public Health CC0450,Supplies and Services,384155,Miscellaneous Expenses,11/11/2024,4334599-1000082615,"£61,826.80",NHS BUSINESS SERVICES AUTHORITY (NHSBSA).
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,11/11/2024,4334600-7310036646,"£13,499.00",NHS NORTH OF ENGLAND CSU.
Children and Young Peoples Services,Head of Education and Skills,Third Party Payments,440999,Other third party payments E440,11/11/2024,4334608-1856,"£6,150.00",NORTHERN LEARNING TRUST.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,11/11/2024,4334612-290550,"£1,260.00",NORTHUMBERLAND COUNTY COUNCIL.
Neighbourhoods and Climate Change,Highways,Construction work A908,908112,Capital - Drainage,11/11/2024,4334613-915763028,"£167,960.00",NORTHUMBRIAN WATER LTD.
