Body Name,Service Area Categorisation,Supplier Name,Date,Amount,Expenses Type,Category,Narrative
Police and Crime Commissioner for Derbyshire ,Police Services,Make Consulting Limited,45334,749,General Design Fees,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Veolia Environmental Services (UK),45348,746.2,Trade Waste Collection,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Diamond Driver Training Limited,45335,745,Training - External Courses / Seminars,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,United Kingdom Accreditation Service,45342,743.5,Equipment - General,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Charles Fellows Supplies Ltd,45338,740.8,Maintenance Of Prisoners,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,BT Global Services,45331,730,Circuits,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Value Products Ltd T/A Just Gloves,45323,724.8,Maintenance Of Prisoners,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Lanes Group PLC T/A Lanes for Drains,45344,720,Repairs & Maintenance - Mechanical,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Bidfood,45324,709.51,Prisoners Meals,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Scenesafe,45341,701.88,Materials - Consumable,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,People Source Consulting,45330,700,Agency Staff,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Yorkshire Diesel Power Ltd,45350,692.5,Repairs & Maintenance - Electrical,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,National Crime Agency,45327,690,Training - External Courses / Seminars,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Scenesafe,45327,690,Maintenance Of Prisoners,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Buddi Limited,45348,675,Equipment - General,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Langley Mill Contract Flooring Ltd,45331,675,Repair & Maintenance - Buildings.,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Safelab Systems Ltd,45349,670,Equipment - Maintenance,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Safeguard Medical Technologies Ltd,45323,654.33,Equipment - General,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Price Western Leather Co Ltd,45348,653.2,Uniforms,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Fisher Scientific UK,45342,652.63,Materials - Consumable,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Insight Direct (UK) Limited,45329,640.99,Equipment - General,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Famille Debelle Medical Services Limited,45324,630,Professional Fees,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Yorkshire Diesel Power Ltd,45348,630,Repairs & Maintenance - Electrical,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Pro Tect Safety Signs,45348,628.1,Vehicle Equipment,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Ebuyer UK Limited,45331,625.83,Equipment General,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Health Assured Limited,45335,625,Professional Fees,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Pidcock Motorcycles Ltd,45337,618.23,Vehicle Equipment,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,The Investigator Conferences and Publishing Ltd,45329,618,Training - External Courses / Seminars,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Cleartone Telecoms Plc,45334,609,Hardware - Purchase,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,77 Rockets Limited,45331,600,Misc Expenditure,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Overton Electrical Services Limited,45323,596.26,Repairs & Maintenance - Electrical,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Riley & Co (Mansfield) Ltd,45327,595,Repair & Maintenance - Buildings.,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Telefonica O2 UK Limited,45337,588.23,Mobile Services,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Partsulike Limited,45324,585.11,Equipment - General,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Health Assured Limited,45349,585,Professional Fees,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Cema Business Solutions Limited,45331,584.99,Equipment - General,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Ebuyer UK Limited,45331,582.5,Equipment General,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,National Crime Agency,45337,580,Professional Fees,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Niche Technology UK Limited,45323,576,Training - External Courses / Seminars,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,The Dyslexia Association,45340,575,Professional Fees,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Peak Oil Products (Northern) Ltd,45327,573.93,Equipment - General,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Peak Oil Products (Northern) Ltd,45329,573.93,Equipment - General,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Overton Electrical Services Limited,45327,571.2,Repairs & Maintenance - Electrical,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Rentokil Initial UK Ltd T/A Rentokil Pest Control UK,45349,569.5,Pest Control,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Rentokil Initial UK Ltd T/A Rentokil Pest Control UK,45349,569.5,Pest Control,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Rentokil Initial UK Ltd T/A Rentokil Pest Control UK,45350,569.5,Pest Control,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Rentokil Initial UK Ltd T/A Rentokil Pest Control UK,45350,569.5,Pest Control,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Rentokil Initial UK Ltd T/A Rentokil Pest Control UK,45350,569.5,Pest Control,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Peak Oil Products (Northern) Ltd,45345,568.04,Equipment - General,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,The Sporting Joint Ltd,45327,565,Professional Fees,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,W G Pollard Ltd,45331,558.8,Repair & Maintenance - Buildings.,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Yorkshire Diesel Power Ltd,45344,550.16,Repairs & Maintenance - Electrical,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Support Logistics Europe Ltd T/A UK Tactical,45337,550,Firearms,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,SAS Water Ltd,45338,550,Repairs & Maintenance - Mechanical,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,The OPCC for Leicestershire,45323,547,Training - External Courses / Seminars,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,BT Global Services,45334,541.66,Circuits,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Make Consulting Limited,45334,540,Professional Fees,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Arco Limited,45335,539.6,Maintenance Of Prisoners,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,College of Policing,45343,538.2,Recruitment & Selection,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Thomas Jacks Limited,45323,526,Equipment - General,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Pidcock Motorcycles Ltd,45342,525.96,Vehicle Equipment,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Antalis Limited,45338,518.05,Printing and Stationery - General,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Dine Contract Catering,45330,515.9,Conference Expenses,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Enterprise Rent A Car UK Limited,45348,67.64,Hire of Vehicles,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Enterprise Rent A Car UK Limited,45348,447.92,Police Vehicle Fuel,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Bidfood,45338,510.94,Prisoners Meals,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,East Midlands Chamber,45324,510,Professional Fees,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,United Kingdom Accreditation Service,45330,509.5,Professional Fees,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Overton Electrical Services Limited,45328,508.65,Repairs & Maintenance - Electrical,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Cleartone Telecoms Plc,45328,505,Hardware - Purchase,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Beechwood Equipment Ltd,45351,500.2,Tasers,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Police and Crime Commisioner for Bedfordshire,45327,500,Training - External Courses / Seminars,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Crumbs 2 Go Ltd,45343,500,Football/Other Meals  Outside Contract,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Orchid Cellmark Ltd,45330,-616,Forensic Services,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Rentokil Initial UK Ltd T/A Rentokil Pest Control UK,45349,-1453.4,Pest Control,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Derby City Council,45341,-5960,Training - External Courses / Seminars,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Derby City Council,45341,-5960,Training - External Courses / Seminars,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,RPS Business Healthcare,45328,-8826,Professional Fees,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A
Police and Crime Commissioner for Derbyshire ,Police Services,Derbyshire County Council,45335,-17505.71,Insurance X/S,A,The Commissioner & Chief Constable are satisfied the spend represents VFM in accordance with the requirements of Category A























































