BODY,EXPENSE AREA,SUPPLIER,EXPENSE TYPE,REFERENCE,DATE,AMOUNT
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Vivid Resourcing,Agency Staff Services,11821412,45324,1370.23
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Vivid Resourcing,Agency Staff Services,11821414,45315,1369
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Finance & Customer Services,Royal Mail,Postal And Courier Services,11821416,45315,1271.55
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Insight Direct (Uk) Ltd,Technology,11821421,45323,383.88
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Insight Direct (Uk) Ltd,Technology,11821422,45316,88.99
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Hopwells Ltd,Food And Drink,11821425,45317,147.66
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Hopwells Ltd,Food And Drink,11821426,45324,51.26
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Penna Plc,Advertising Services,11821428,45315,167.81
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Penna Plc,Advertising Services,11821429,45315,176.42
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Penna Plc,Advertising Services,11821430,45315,108.14
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Penna Plc,Advertising Services,11821431,45315,113.81
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Penna Plc,Advertising Services,11821432,45315,125.24
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Penna Plc,Advertising Services,11821433,45315,108.14
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Penna Plc,Advertising Services,11821434,45315,108.14
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Penna Plc,Advertising Services,11821435,45315,125.24
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Penna Plc,Advertising Services,11821436,45315,99.4
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Penna Plc,Advertising Services,11821437,45315,503.36
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Penna Plc,Advertising Services,11821438,45315,118.41
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Penna Plc,Advertising Services,11821439,45315,263.18
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Batleys Foodservice,Food And Drink,11821440,45315,354.73
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Redacted,Personal Transport Budgets,11821446,45314,718.2
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Aon Uk Ltd,Banking Leasing And Insurance,11821449,45314,5705.46
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Aon Uk Ltd,Banking Leasing And Insurance,11821450,45314,5335.77
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Children & Young Peoples Serv,Redacted,Supporting People - Generic Services,11821451,45314,503.4
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Children & Young Peoples Serv,Hampshire County Council,Local Authority Spend,11821452,45314,200
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Children & Young Peoples Serv,Hampshire County Council,Local Authority Spend,11821453,45314,2145
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Residential Rental,11821457,45314,1505
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Harsco Metals Group Ltd,Re-Instatement Materials,11821470,45321,873.98
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Harsco Metals Group Ltd,Re-Instatement Materials,11821471,45321,8804.4
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Harsco Metals Group Ltd,Re-Instatement Materials,11821472,45321,6802.94
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Harsco Metals Group Ltd,Re-Instatement Materials,11821474,45321,5170.88
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Harsco Metals Group Ltd,Re-Instatement Materials,11821475,45321,999.84
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Harsco Metals Group Ltd,Re-Instatement Materials,11821478,45321,13065.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Harsco Metals Group Ltd,Re-Instatement Materials,11821479,45321,5100.48
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Harsco Metals Group Ltd,Re-Instatement Materials,11821480,45321,6870.61
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Harsco Metals Group Ltd,Re-Instatement Materials,11821481,45321,1011.68
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Harsco Metals Group Ltd,Re-Instatement Materials,11821483,45321,879.32
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Harsco Metals Group Ltd,Re-Instatement Materials,11821484,45321,1173.12
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Parity Community Support Ltd,Respite Care Services,11821494,45320,1368.84
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Ace Janitorial Supplies Ltd,Ppe Tools And Janitorial Supplies,11821495,45317,163.68
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Ace Janitorial Supplies Ltd,Ppe Tools And Janitorial Supplies,11821497,45317,559.3
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ace Janitorial Supplies Ltd,Ppe Tools And Janitorial Supplies,11821498,45317,36.76
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11821507,45316,250
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11821508,45321,400
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11821509,45316,97
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11821510,45321,32
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11821511,45316,128
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,R Burkinshaw & Sons Ltd,Plant Hire,11821519,45320,1494.4
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,R Burkinshaw & Sons Ltd,Plant Hire,11821520,45320,1043.4
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,R Burkinshaw & Sons Ltd,Plant Hire,11821521,45320,812
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,George Mudford & Sons Ltd,Sporting Entertainment & Culture,11821523,45323,760
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11821524,45316,840
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Equans Regeneration Ltd,New Build & Major Refurb Trades,11821526,45320,26.79
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Equans Regeneration Ltd,New Build & Major Refurb Trades,11821526,45320,81.79
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Equans Regeneration Ltd,New Build & Major Refurb Trades,11821526,45320,1762.64
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,J A Jones & Sons (Churchtown) Ltd (F),Landscaping,11821527,45323,491.4
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,J A Jones & Sons (Churchtown) Ltd (F),Landscaping,11821528,45316,2319
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Children & Young Peoples Serv,Reed Specialist Recruitment Ltd,Agency Staff Services,11821529,45315,3825
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Vivid Resourcing,Agency Staff Services,11821531,45315,1258
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ibis Hotel,Hotel Accommodation & Conferencing,11821545,45294,542.5
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Children & Young Peoples Serv,Lyreco Uk Ltd,Stationery Furniture & It Consumables,11821579,45317,2.97
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Children & Young Peoples Serv,Lyreco Uk Ltd,Stationery Furniture & It Consumables,11821580,45317,68.04
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Children & Young Peoples Serv,Lyreco Uk Ltd,Stationery Furniture & It Consumables,11821581,45317,6.96
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821582,45314,843.44
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821583,45314,868.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821584,45314,2642
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821584,45314,-198.44
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821585,45314,1194.6
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821586,45314,2951
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821587,45314,769.28
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821587,45314,-11.32
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821588,45314,980.32
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821589,45314,1936
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821590,45314,1909.2
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821591,45314,1385.84
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821591,45314,-31.04
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821592,45314,1190.4
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821592,45314,-10.21
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821593,45314,749.96
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821593,45314,-229.44
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821594,45314,1333.84
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821594,45314,-421.08
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821595,45314,1748.88
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821595,45314,-215.2
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821596,45314,1064.96
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821599,45314,532.56
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821600,45314,1331
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821600,45314,-277.32
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821601,45314,766.08
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821602,45314,828
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821602,45314,-71.28
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821604,45314,1428.4
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821605,45314,1654.2
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821607,45314,9892.28
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821608,45314,952.32
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821608,45314,-65.12
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821609,45314,814.96
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821610,45314,714.24
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821611,45314,618.96
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821612,45314,792
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821613,45314,821.04
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821613,45314,-71.28
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821615,45314,3093.88
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821616,45314,1190.4
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821618,45314,751.2
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821619,45314,2454
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821619,45314,-178
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821619,45314,3644
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821619,45314,-38.92
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821620,45314,1491.28
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821620,45314,-161.76
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821621,45314,533.2
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821624,45314,1120.32
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821624,45314,-186.04
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821625,45314,784.44
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821626,45314,1095.2
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821627,45314,1506.04
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821628,45314,2235
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821628,45314,-111.88
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821629,45314,704.64
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821630,45314,876.92
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821632,45314,1063.56
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821633,45314,1611.2
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821634,45314,714.24
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821634,45314,-118.88
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821636,45314,714.24
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821637,45314,6016
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821638,45314,2958
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821638,45314,-163.52
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821639,45314,3081.24
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821641,45314,2261.16
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821642,45314,1649.96
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821643,45314,571.36
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821644,45314,1127
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821644,45314,-556.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821645,45314,2345.12
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821645,45314,-313.04
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821646,45314,1540.11
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821646,45314,-302.64
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821647,45314,566.92
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821648,45314,2172.12
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821648,45314,-52
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821649,45314,517.68
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821650,45314,1064.68
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821650,45314,-94
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821652,45314,1845.56
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821653,45314,1636.92
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821653,45314,-162.72
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821654,45314,993.84
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821655,45314,878.4
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821656,45314,1190.4
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821657,45314,1200.73
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821657,45314,-39.32
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821658,45314,658.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821660,45314,911.64
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821660,45314,-71.28
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821662,45314,648
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821663,45314,565.76
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821664,45314,576
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821666,45314,1730.24
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821666,45314,-118.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821667,45314,1410.6
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821667,45314,-230.28
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821668,45314,1058.84
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821669,45314,1040
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821670,45314,1075.14
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821673,45314,618.96
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821673,45314,-52.24
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821675,45314,864
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821675,45314,-152.76
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821676,45314,932.04
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821676,45314,-175.5
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821677,45314,1121.12
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821677,45314,-95.04
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821678,45314,698.44
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821679,45314,3811.68
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821680,45314,825.36
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821680,45314,-47.28
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821681,45314,616.56
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821681,45314,984.44
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821683,45314,1054.32
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821684,45314,2561.2
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821687,45314,976.12
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821688,45314,1095.2
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821689,45314,616.16
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821690,45314,1624.27
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821691,45314,1524.92
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Redacted,Supporting People - Direct Payments,11821691,45314,-89.82
