BODY,EXPENSE AREA,NAME,EXPENSE TYPE,REFERENCE,DATE,AMOUNT
Rotherham Metropolitan Borough Council,Regeneration & Environment,Enterprise Flex-E-Rent,Fleet Hire And Purchase Financing,11540145,45035,923.76
Rotherham Metropolitan Borough Council,Regeneration & Environment,Enterprise Flex-E-Rent,Fleet Hire And Purchase Financing,11540145,45035,-207.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,Enterprise Flex-E-Rent,Fleet Hire And Purchase Financing,11540146,45035,863.78
Rotherham Metropolitan Borough Council,Regeneration & Environment,Enterprise Flex-E-Rent,Fleet Hire And Purchase Financing,11540146,45035,-194.18
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dinnington Resource Centre,Rent Or Hire Of Premises,11540147,45035,1392.74
Rotherham Metropolitan Borough Council,Regeneration & Environment,Enterprise Flex-E-Rent,Fleet Hire And Purchase Financing,11540148,45035,923.76
Rotherham Metropolitan Borough Council,Regeneration & Environment,Enterprise Flex-E-Rent,Fleet Hire And Purchase Financing,11540148,45035,-207.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,Enterprise Flex-E-Rent,Fleet Hire And Purchase Financing,11540149,45035,1223.69
Rotherham Metropolitan Borough Council,Regeneration & Environment,Enterprise Flex-E-Rent,Fleet Hire And Purchase Financing,11540149,45035,-275.09
Rotherham Metropolitan Borough Council,Regeneration & Environment,Enterprise Flex-E-Rent,Fleet Hire And Purchase Financing,11540150,45035,1763.55
Rotherham Metropolitan Borough Council,Regeneration & Environment,Enterprise Flex-E-Rent,Fleet Hire And Purchase Financing,11540150,45035,-396.45
Rotherham Metropolitan Borough Council,Regeneration & Environment,Enterprise Flex-E-Rent,Fleet Hire And Purchase Financing,11540151,45035,833.79
Rotherham Metropolitan Borough Council,Regeneration & Environment,Enterprise Flex-E-Rent,Fleet Hire And Purchase Financing,11540151,45035,-187.44
Rotherham Metropolitan Borough Council,Regeneration & Environment,Enterprise Flex-E-Rent,Fleet Hire And Purchase Financing,11540152,45035,923.76
Rotherham Metropolitan Borough Council,Regeneration & Environment,Enterprise Flex-E-Rent,Fleet Hire And Purchase Financing,11540152,45035,-207.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dinnington Resource Centre,Rent Or Hire Of Premises,11540153,45035,1392.74
Rotherham Metropolitan Borough Council,Regeneration & Environment,Enterprise Flex-E-Rent,Fleet Hire And Purchase Financing,11540154,45035,923.76
Rotherham Metropolitan Borough Council,Regeneration & Environment,Enterprise Flex-E-Rent,Fleet Hire And Purchase Financing,11540154,45035,-207.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,Enterprise Flex-E-Rent,Fleet Hire And Purchase Financing,11540155,45035,923.76
Rotherham Metropolitan Borough Council,Regeneration & Environment,Enterprise Flex-E-Rent,Fleet Hire And Purchase Financing,11540155,45035,-207.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,Enterprise Flex-E-Rent,Fleet Hire And Purchase Financing,11540156,45035,923.76
Rotherham Metropolitan Borough Council,Regeneration & Environment,Enterprise Flex-E-Rent,Fleet Hire And Purchase Financing,11540156,45035,-207.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,Enterprise Flex-E-Rent,Fleet Hire And Purchase Financing,11540157,45035,869.78
Rotherham Metropolitan Borough Council,Regeneration & Environment,Enterprise Flex-E-Rent,Fleet Hire And Purchase Financing,11540157,45035,-195.53
Rotherham Metropolitan Borough Council,Regeneration & Environment,Enterprise Flex-E-Rent,Fleet Hire And Purchase Financing,11540158,45035,833.79
Rotherham Metropolitan Borough Council,Regeneration & Environment,Enterprise Flex-E-Rent,Fleet Hire And Purchase Financing,11540158,45035,-187.44
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dinnington Resource Centre,Rent Or Hire Of Premises,11540159,45035,1392.74
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dinnington Resource Centre,Rent Or Hire Of Premises,11540163,45035,1392.74
Rotherham Metropolitan Borough Council,Regeneration & Environment,Ra Information Systems,Technology,11540165,45036,800
Rotherham Metropolitan Borough Council,Regeneration & Environment,Ra Information Systems,Technology,11540165,45036,800
Rotherham Metropolitan Borough Council,Regeneration & Environment,Ra Information Systems,Technology,11540165,45036,800
Rotherham Metropolitan Borough Council,Regeneration & Environment,Ra Information Systems,Technology,11540165,45036,800
Rotherham Metropolitan Borough Council,Regeneration & Environment,Ra Information Systems,Technology,11540165,45036,800
Rotherham Metropolitan Borough Council,Regeneration & Environment,Chem Jet Ltd,Cleaning And Janitorial Services,11540167,45040,325
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11540168,45041,1355.4
Rotherham Metropolitan Borough Council,Finance & Customer Services,Simon Pallo,Legal Services,11540170,45036,850
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Penna Plc,Advertising Services,11540176,45035,680
Rotherham Metropolitan Borough Council,Finance & Customer Services,Penna Plc,Advertising Services,11540177,45035,3107.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Flowbird Smart City Uk Ltd,Technology,11540186,45036,14381.1
Rotherham Metropolitan Borough Council,Adult Care & Housing,Equans Regeneration Ltd,New Build & Major Refurb Trades,11540190,45036,5582.56
Rotherham Metropolitan Borough Council,Adult Care & Housing,Equans Regeneration Ltd,New Build & Major Refurb Trades,11540190,45036,84.85
Rotherham Metropolitan Borough Council,Adult Care & Housing,Equans Regeneration Ltd,New Build & Major Refurb Trades,11540190,45036,259.03
Rotherham Metropolitan Borough Council,Regeneration & Environment,Penna Plc,Advertising Services,11540193,45035,1563.8
Rotherham Metropolitan Borough Council,Assistant Chief Executive,Tusker Direct,Fleet Hire And Purchase Financing,11540212,45040,48.95
Rotherham Metropolitan Borough Council,Assistant Chief Executive,Tusker Direct,Fleet Hire And Purchase Financing,11540213,45040,30
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11540214,45036,241.62
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11540214,45036,322.16
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11540214,45036,8053.96
Rotherham Metropolitan Borough Council,Regeneration & Environment,The Heavenly Coffee Company,Food And Drink,11540215,45035,522.06
Rotherham Metropolitan Borough Council,Regeneration & Environment,The Heavenly Coffee Company,Food And Drink,11540216,45035,42.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,The Heavenly Coffee Company,Food And Drink,11540217,45037,21.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,The Heavenly Coffee Company,Food And Drink,11540218,45035,21.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,The Heavenly Coffee Company,Food And Drink,11540219,45036,800.15
Rotherham Metropolitan Borough Council,Regeneration & Environment,The Heavenly Coffee Company,Food And Drink,11540220,45037,47.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,The Heavenly Coffee Company,Food And Drink,11540221,45037,47.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,The Heavenly Coffee Company,Food And Drink,11540223,45036,221.3
Rotherham Metropolitan Borough Council,Regeneration & Environment,The Heavenly Coffee Company,Food And Drink,11540224,45035,266.81
Rotherham Metropolitan Borough Council,Regeneration & Environment,The Heavenly Coffee Company,Food And Drink,11540225,45037,327.24
Rotherham Metropolitan Borough Council,Regeneration & Environment,The Heavenly Coffee Company,Food And Drink,11540230,45037,47.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,The Heavenly Coffee Company,Food And Drink,11540232,45036,21.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,The Heavenly Coffee Company,Food And Drink,11540233,45035,743
Rotherham Metropolitan Borough Council,Regeneration & Environment,The Heavenly Coffee Company,Food And Drink,11540235,45035,279.85
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,The Heavenly Coffee Company,Food And Drink,11540237,45035,96.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,Scils,Licence & Professional Fees,11540239,45036,3657.5
Rotherham Metropolitan Borough Council,Adult Care & Housing,Tradmill Investments Ltd,Rent Lease & Property Management,11540240,45040,990
Rotherham Metropolitan Borough Council,Adult Care & Housing,Equans Regeneration Ltd,New Build & Major Refurb Trades,11540244,45036,25.53
Rotherham Metropolitan Borough Council,Adult Care & Housing,Equans Regeneration Ltd,New Build & Major Refurb Trades,11540244,45036,77.93
Rotherham Metropolitan Borough Council,Adult Care & Housing,Equans Regeneration Ltd,New Build & Major Refurb Trades,11540244,45036,1679.6
Rotherham Metropolitan Borough Council,Adult Care & Housing,Equans Regeneration Ltd,New Build & Major Refurb Trades,11540245,45036,397.3
Rotherham Metropolitan Borough Council,Adult Care & Housing,Equans Regeneration Ltd,New Build & Major Refurb Trades,11540245,45036,1212.81
Rotherham Metropolitan Borough Council,Adult Care & Housing,Equans Regeneration Ltd,New Build & Major Refurb Trades,11540245,45036,26138.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,Ahr Architects Ltd,Surveyors Architects & Auctions,11540357,45048,4239.34
Rotherham Metropolitan Borough Council,Regeneration & Environment,Arcane Trading Ltd,Printing Services,11540360,45041,334.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Arcane Trading Ltd,Printing Services,11540361,45041,892.67
Rotherham Metropolitan Borough Council,Regeneration & Environment,Cemex Uk Operations Ltd,Re-Instatement Materials,11540362,45036,125.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,Esh Construction Ltd,New Build & Major Refurb Trades,11540366,45036,80779.76
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11540367,45036,120.85
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11540367,45036,161.14
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11540367,45036,4028.39
Rotherham Metropolitan Borough Council,Regeneration & Environment,Tetra Tech Limited,Surveyors Architects & Auctions,11540368,45036,39701.67
Rotherham Metropolitan Borough Council,Regeneration & Environment,Allstar Business Solutions Ltd,Energy,11540369,45037,391.64
Rotherham Metropolitan Borough Council,Adult Care & Housing,Allstar Business Solutions Ltd,Energy,11540370,45037,751.87
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Allstar Business Solutions Ltd,Energy,11540370,45037,118.38
Rotherham Metropolitan Borough Council,Regeneration & Environment,Allstar Business Solutions Ltd,Energy,11540370,45037,41.64
Rotherham Metropolitan Borough Council,Regeneration & Environment,Allstar Business Solutions Ltd,Energy,11540370,45037,123.89
Rotherham Metropolitan Borough Council,Regeneration & Environment,Allstar Business Solutions Ltd,Energy,11540370,45037,213.6
Rotherham Metropolitan Borough Council,Adult Care & Housing,Allstar Business Solutions Ltd,Energy,11540370,45037,50.05
Rotherham Metropolitan Borough Council,Regeneration & Environment,Allstar Business Solutions Ltd,Energy,11540371,45037,525.33
Rotherham Metropolitan Borough Council,Regeneration & Environment,Allstar Business Solutions Ltd,Energy,11540371,45037,250.37
Rotherham Metropolitan Borough Council,Adult Care & Housing,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11540372,45041,85.83
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11540373,45049,157.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11540374,45040,127.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11540375,45040,414.38
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11540376,45040,761.15
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11540377,45036,32.83
Rotherham Metropolitan Borough Council,Regeneration & Environment,Tkl Skip Hire Limited,Waste Disposal Inc Skip Hire,11540378,45040,779.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,Tkl Skip Hire Limited,Waste Disposal Inc Skip Hire,11540379,45048,178.43
Rotherham Metropolitan Borough Council,Regeneration & Environment,Compass Minerals Uk Ltd,Re-Instatement Materials,11540381,45040,3027.21
Rotherham Metropolitan Borough Council,Regeneration & Environment,National Mini Mix,Re-Instatement Materials,11540383,45043,225.5
Rotherham Metropolitan Borough Council,Adult Care & Housing,Ldc Decorating Contractors Ltd,Repair And Maintenance,11540385,45041,2650
Rotherham Metropolitan Borough Council,Adult Care & Housing,Rhodes Asbestos Services,Surveyors Architects & Auctions,11540386,45036,385
Rotherham Metropolitan Borough Council,Adult Care & Housing,Rhodes Asbestos Services,Surveyors Architects & Auctions,11540387,45036,540
Rotherham Metropolitan Borough Council,Adult Care & Housing,Rhodes Asbestos Services,Surveyors Architects & Auctions,11540390,45048,630
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rapid Racking Ltd,Removal Services,11540391,45040,1139
Rotherham Metropolitan Borough Council,Regeneration & Environment,Keyline Builders Merchants Ltd,Re-Instatement Materials,11540392,45036,173.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,Keyline Builders Merchants Ltd,Re-Instatement Materials,11540393,45036,15.17
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Purchasing Organisation,Food And Drink,11540394,45036,24.9
Rotherham Metropolitan Borough Council,Regeneration & Environment,Tiffin Sandwiches Ltd,Food And Drink,11540400,45036,71.54
Rotherham Metropolitan Borough Council,Regeneration & Environment,Tiffin Sandwiches Ltd,Food And Drink,11540401,45036,504.56
Rotherham Metropolitan Borough Council,Regeneration & Environment,Carlsberg Uk Ltd,Food And Drink,11540403,45037,912.65
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11540408,45037,713.02
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11540409,45037,169.36
Rotherham Metropolitan Borough Council,Finance & Customer Services,Whistl Uk Ltd,Postal And Courier Services,11540410,45036,294.96
Rotherham Metropolitan Borough Council,Finance & Customer Services,Whistl Uk Ltd,Postal And Courier Services,11540411,45036,28.72
Rotherham Metropolitan Borough Council,Finance & Customer Services,Whistl Uk Ltd,Postal And Courier Services,11540412,45036,15166.59
Rotherham Metropolitan Borough Council,Regeneration & Environment,Freshways,Food And Drink,11540413,45037,139.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,Freshways,Food And Drink,11540414,45037,109.57
Rotherham Metropolitan Borough Council,Adult Care & Housing,Freshways,Food And Drink,11540416,45037,529.9
Rotherham Metropolitan Borough Council,Regeneration & Environment,Freshways,Food And Drink,11540418,45037,40.64
Rotherham Metropolitan Borough Council,Regeneration & Environment,Tiffin Sandwiches Ltd,Food And Drink,11540420,45036,163.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kada Research Ltd,Consultancy,11540421,45036,4070
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11540422,45036,172.26
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11540422,45036,2063.69
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11540422,45036,457.05
Rotherham Metropolitan Borough Council,Regeneration & Environment,Venn Group Limited,Agency Staff Services,11540426,45037,416.22
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11540427,45036,78.73
Rotherham Metropolitan Borough Council,Regeneration & Environment,Silkstone Environmental Ltd,Surveyors Architects & Auctions,11540429,45040,5100
Rotherham Metropolitan Borough Council,Regeneration & Environment,Sme Ltd,Waste Disposal Inc Skip Hire,11540430,45040,47386
Rotherham Metropolitan Borough Council,Adult Care & Housing,Premier Estates Ltd,Rent Lease & Property Management,11540431,45036,-80.42
Rotherham Metropolitan Borough Council,Adult Care & Housing,Premier Estates Ltd,Rent Lease & Property Management,11540432,45036,-80.42
Rotherham Metropolitan Borough Council,Adult Care & Housing,Premier Estates Ltd,Rent Lease & Property Management,11540433,45036,-80.42
Rotherham Metropolitan Borough Council,Adult Care & Housing,Premier Estates Ltd,Rent Lease & Property Management,11540434,45036,-80.42
Rotherham Metropolitan Borough Council,Adult Care & Housing,Premier Estates Ltd,Rent Lease & Property Management,11540435,45036,-80.42
Rotherham Metropolitan Borough Council,Adult Care & Housing,Premier Estates Ltd,Rent Lease & Property Management,11540436,45036,-80.42
Rotherham Metropolitan Borough Council,Adult Care & Housing,Premier Estates Ltd,Rent Lease & Property Management,11540437,45036,-80.42
Rotherham Metropolitan Borough Council,Adult Care & Housing,Premier Estates Ltd,Rent Lease & Property Management,11540438,45036,-80.42
Rotherham Metropolitan Borough Council,Adult Care & Housing,Premier Estates Ltd,Rent Lease & Property Management,11540439,45036,-80.42
Rotherham Metropolitan Borough Council,Adult Care & Housing,Premier Estates Ltd,Rent Lease & Property Management,11540440,45036,-80.42
Rotherham Metropolitan Borough Council,Adult Care & Housing,Premier Estates Ltd,Rent Lease & Property Management,11540441,45036,-80.42
Rotherham Metropolitan Borough Council,Adult Care & Housing,Premier Estates Ltd,Rent Lease & Property Management,11540442,45036,-80.42
Rotherham Metropolitan Borough Council,Adult Care & Housing,Premier Estates Ltd,Rent Lease & Property Management,11540443,45036,-80.42
Rotherham Metropolitan Borough Council,Adult Care & Housing,Premier Estates Ltd,Rent Lease & Property Management,11540444,45036,-80.42
Rotherham Metropolitan Borough Council,Adult Care & Housing,Premier Estates Ltd,Rent Lease & Property Management,11540445,45036,-80.42
Rotherham Metropolitan Borough Council,Adult Care & Housing,Tunstall Healthcare (Uk) Ltd,Health And Hygiene Equipment,11540448,45040,7199
Rotherham Metropolitan Borough Council,Regeneration & Environment,Arden Winch & Co Ltd,Ppe Tools And Janitorial Supplies,11540451,45040,49.5
Rotherham Metropolitan Borough Council,Public Health,Arden Winch & Co Ltd,Ppe Tools And Janitorial Supplies,11540452,45036,1428
Rotherham Metropolitan Borough Council,Regeneration & Environment,Arden Winch & Co Ltd,Ppe Tools And Janitorial Supplies,11540453,45040,59.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,Patrol,Licence & Professional Fees,11540457,45041,920.7
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11540459,45036,1349.71
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11540459,45036,1799.62
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11540459,45036,44990.42
Rotherham Metropolitan Borough Council,Regeneration & Environment,Tiffin Sandwiches Ltd,Food And Drink,11540462,45036,134.58
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dfp Services Ltd,Fire Alarm Maintenance Or Monitoring,11540467,45041,128
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dfp Services Ltd,Emergency Lighting And Accessories,11540468,45041,159.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Amateur Repertory,Sporting Entertainment & Culture,11540469,45036,5584
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Amateur Repertory,Sporting Entertainment & Culture,11540469,45036,-50
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Amateur Repertory,Sporting Entertainment & Culture,11540469,45036,-335.04
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Amateur Repertory,Sporting Entertainment & Culture,11540469,45036,-1919.17
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dennis Eagle Ltd,Transport Operations And Logistics,11540472,45036,652.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dennis Eagle Ltd,Transport Operations And Logistics,11540473,45036,240
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dennis Eagle Ltd,Transport Operations And Logistics,11540474,45036,295
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dennis Eagle Ltd,Transport Operations And Logistics,11540475,45036,1605
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dennis Eagle Ltd,Transport Operations And Logistics,11540476,45036,130
Rotherham Metropolitan Borough Council,Regeneration & Environment,Vale Engineering (York) Ltd,Vehicle Recovery Maintenance Repair,11540478,45037,770
Rotherham Metropolitan Borough Council,Adult Care & Housing,Rogers Geotechnical Services Ltd,Consultancy,11540480,45041,1095
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11540481,45036,423.95
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11540481,45036,565.27
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11540481,45036,14131.75
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11540483,45036,324
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11540483,45036,432
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11540483,45036,10799.95
Rotherham Metropolitan Borough Council,Adult Care & Housing,Equans Regeneration Ltd,New Build & Major Refurb Trades,11540484,45036,381.43
Rotherham Metropolitan Borough Council,Adult Care & Housing,Equans Regeneration Ltd,New Build & Major Refurb Trades,11540484,45036,1164.37
Rotherham Metropolitan Borough Council,Adult Care & Housing,Equans Regeneration Ltd,New Build & Major Refurb Trades,11540484,45036,25094.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,Nisbets,Catering Equipment,11540489,45036,21.83
Rotherham Metropolitan Borough Council,Regeneration & Environment,Nisbets,Catering Equipment,11540490,45036,99.99
Rotherham Metropolitan Borough Council,Regeneration & Environment,Nisbets,Catering Equipment,11540491,45036,224.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Nisbets,Catering Equipment,11540492,45036,89.99
Rotherham Metropolitan Borough Council,Adult Care & Housing,Nisbets,Catering Equipment,11540493,45036,329.97
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Nisbets,Catering Equipment,11540494,45036,26.98
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Nisbets,Catering Equipment,11540495,45036,169.95
Rotherham Metropolitan Borough Council,Regeneration & Environment,Nisbets,Catering Equipment,11540496,45036,86.34
Rotherham Metropolitan Borough Council,Regeneration & Environment,Nisbets,Catering Equipment,11540497,45036,49.08
Rotherham Metropolitan Borough Council,Adult Care & Housing,Nisbets,Catering Equipment,11540498,45036,199.99
Rotherham Metropolitan Borough Council,Adult Care & Housing,Nisbets,Catering Equipment,11540498,45036,26.98
Rotherham Metropolitan Borough Council,Assistant Chief Executive,Nisbets,Catering Equipment,11540499,45036,69.99
Rotherham Metropolitan Borough Council,Regeneration & Environment,Nisbets,Catering Equipment,11540500,45036,25.78
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Nisbets,Catering Equipment,11540501,45036,190.72
Rotherham Metropolitan Borough Council,Adult Care & Housing,Nisbets,Catering Equipment,11540502,45036,74.98
Rotherham Metropolitan Borough Council,Assistant Chief Executive,Nisbets,Catering Equipment,11540506,45037,71.67
Rotherham Metropolitan Borough Council,Adult Care & Housing,Nisbets,Catering Equipment,11540507,45036,34.56
Rotherham Metropolitan Borough Council,Regeneration & Environment,Roamine Advisory Ltd,Licence & Professional Fees,11540508,45036,9341.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,Building Cost Information Service Ltd,Licence & Professional Fees,11540512,45043,4254
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,The Dartington Hall Trust,Sporting Entertainment & Culture,11540513,45036,15000
Rotherham Metropolitan Borough Council,Regeneration & Environment,Nisbets,Catering Equipment,11540514,45037,699.99
Rotherham Metropolitan Borough Council,Adult Care & Housing,Nisbets,Catering Equipment,11540515,45036,33.05
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Five Rivers Child Care Ltd,Supporting People - Foster Care,11540535,45040,12900
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Five Rivers Child Care Ltd,Supporting People - Foster Care,11540536,45040,156
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Five Rivers Child Care Ltd,Supporting People - Foster Care,11540536,45040,4524
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Five Rivers Child Care Ltd,Supporting People - Foster Care,11540537,45040,602.4
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Five Rivers Child Care Ltd,Supporting People - Foster Care,11540538,45040,12900
Rotherham Metropolitan Borough Council,Regeneration & Environment,Yorkshire Purchasing Organisation,Food And Drink,11540542,45036,7.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,Yorkshire Purchasing Organisation,Food And Drink,11540543,45040,139.74
Rotherham Metropolitan Borough Council,Adult Care & Housing,Yorkshire Purchasing Organisation,Food And Drink,11540544,45036,70.48
Rotherham Metropolitan Borough Council,Adult Care & Housing,Yorkshire Purchasing Organisation,Food And Drink,11540544,45036,65.52
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Purchasing Organisation,Food And Drink,11540545,45036,10.2
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Purchasing Organisation,Food And Drink,11540545,45036,19.61
Rotherham Metropolitan Borough Council,Regeneration & Environment,Yorkshire Purchasing Organisation,Food And Drink,11540546,45036,31.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Yorkshire Purchasing Organisation,Food And Drink,11540547,45036,38.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Yorkshire Purchasing Organisation,Food And Drink,11540548,45036,54.3
Rotherham Metropolitan Borough Council,Regeneration & Environment,Yorkshire Purchasing Organisation,Food And Drink,11540549,45040,257.01
Rotherham Metropolitan Borough Council,Regeneration & Environment,Covergold Limited,Stationery Furniture & It Consumables,11540552,45036,4250
Rotherham Metropolitan Borough Council,Regeneration & Environment,Covergold Limited,Stationery Furniture & It Consumables,11540553,45036,380
Rotherham Metropolitan Borough Council,Regeneration & Environment,Storetec Services Ltd,Books Periodicals And Journals,11540554,45036,3360
Rotherham Metropolitan Borough Council,Regeneration & Environment,Carlsberg Uk Ltd,Food And Drink,11540555,45040,1492.93
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Hall Cliffe School,Supporting People - Learning Disabilities,11540557,45049,6597
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Hall Cliffe School,Supporting People - Learning Disabilities,11540558,45049,27854
Rotherham Metropolitan Borough Council,Assistant Chief Executive,Woodsetts Primary School (Academy),Funding Contributions Or Grant,11540563,45036,5000
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Funding Contributions Or Grant,11540565,45036,219.57
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Funding Contributions Or Grant,11540566,45036,284.54
Rotherham Metropolitan Borough Council,Adult Care & Housing,Ocean Media Group Ltd,Hotel Accommodation & Conferencing,11540575,45037,2140
Rotherham Metropolitan Borough Council,Regeneration & Environment,Cromwell Polythene Ltd,Waste Disposal Inc Skip Hire,11540577,45040,691.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Travellers Taxis Ltd,Taxi Mini Bus Coach Operations,11540578,45041,1102.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Travellers Taxis Ltd,Taxi Mini Bus Coach Operations,11540578,45041,12775.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Travellers Taxis Ltd,Taxi Mini Bus Coach Operations,11540578,45041,18138.49
Rotherham Metropolitan Borough Council,Regeneration & Environment,Travellers Taxis Ltd,Taxi Mini Bus Coach Operations,11540578,45041,4013.01
Rotherham Metropolitan Borough Council,Regeneration & Environment,Travellers Taxis Ltd,Taxi Mini Bus Coach Operations,11540578,45041,1782.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,Travellers Taxis Ltd,Taxi Mini Bus Coach Operations,11540578,45041,8485.18
