BODY,EXPENSE AREA,NAME,EXPENSE TYPE,REFERENCE,DATE,AMOUNT
Rotherham Metropolitan Borough Council,Regeneration & Environment,Fabrikat (Nottingham) Ltd,Road Markings And Traffic Management,11780226,45282,1881.62
Rotherham Metropolitan Borough Council,Regeneration & Environment,Fabrikat (Nottingham) Ltd,Road Markings And Traffic Management,11780227,45282,5768.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Fabrikat (Nottingham) Ltd,Road Markings And Traffic Management,11780228,45282,15587
Rotherham Metropolitan Borough Council,Central Services,Greenhalgh Kerr,Licence & Professional Fees,11780234,45268,253
Rotherham Metropolitan Borough Council,Central Services,Greenhalgh Kerr,Licence & Professional Fees,11780235,45268,1808.5
Rotherham Metropolitan Borough Council,Assistant Chief Executive,Mr Kashif Ali,Legal Services,11780236,45280,2000
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Purchasing Do Not Use (Feeder),Food And Drink,11780241,45264,10.58
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Purchasing Do Not Use (Feeder),Food And Drink,11780242,45264,66.97
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Purchasing Do Not Use (Feeder),Food And Drink,11780243,45264,56.52
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Purchasing Do Not Use (Feeder),Food And Drink,11780244,45264,138.9
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Purchasing Do Not Use (Feeder),Food And Drink,11780245,45264,262.43
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Purchasing Do Not Use (Feeder),Food And Drink,11780246,45264,133.99
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Purchasing Do Not Use (Feeder),Food And Drink,11780247,45264,4.58
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Purchasing Do Not Use (Feeder),Food And Drink,11780248,45264,85.69
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Purchasing Do Not Use (Feeder),Food And Drink,11780249,45264,106.13
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Purchasing Do Not Use (Feeder),Food And Drink,11780250,45264,690.67
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Purchasing Do Not Use (Feeder),Food And Drink,11780251,45264,92.98
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Purchasing Do Not Use (Feeder),Food And Drink,11780252,45264,152.28
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Purchasing Do Not Use (Feeder),Food And Drink,11780253,45264,213.47
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Rotherham Rise,Supporting People - Housing,11780254,45267,5500
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Rotherham Rise,Supporting People - Housing,11780254,45267,12833.33
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",South Yorkshire Housing Association Ltd,Supporting People - Housing,11780255,45267,4377.41
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",South Yorkshire Housing Association Ltd,Supporting People - Housing,11780255,45267,11396.83
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",South Yorkshire Housing Association Ltd,Supporting People - Housing,11780255,45267,13916
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",South Yorkshire Housing Association Ltd,Supporting People - Housing,11780255,45267,29986.08
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Action Housing & Support Ltd,Supporting People - Housing,11780256,45267,38041.66
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Roundabout Limited,Supporting People - Housing,11780257,45267,43750
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Y W C A Yorkshire,Supporting People - Housing,11780258,45267,16189.58
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Keyring Living Support Network,Supporting People - Housing,11780259,45267,9040.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11780639,45288,92.94
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11780640,45272,283.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11780641,45272,647.53
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11780642,45272,128.3
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11780643,45272,684.09
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11780644,45272,1981.95
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11780646,45278,57
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11780647,45278,105
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11780648,45278,105
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11780648,45278,105
Rotherham Metropolitan Borough Council,Regeneration & Environment,Russells (Kirbymoorside) Ltd,Landscaping,11780651,45279,310
Rotherham Metropolitan Borough Council,Regeneration & Environment,Russells (Kirbymoorside) Ltd,Landscaping,11780652,45279,344.76
Rotherham Metropolitan Borough Council,Regeneration & Environment,Russells (Kirbymoorside) Ltd,Landscaping,11780653,45279,229.16
Rotherham Metropolitan Borough Council,Regeneration & Environment,Siemens Financial Services Ltd,Banking Leasing And Insurance,11780654,45281,2028.16
Rotherham Metropolitan Borough Council,Regeneration & Environment,Siemens Financial Services Ltd,Banking Leasing And Insurance,11780654,45281,1398.16
Rotherham Metropolitan Borough Council,Regeneration & Environment,Siemens Financial Services Ltd,Banking Leasing And Insurance,11780655,45281,4704.9
Rotherham Metropolitan Borough Council,Regeneration & Environment,Siemens Financial Services Ltd,Banking Leasing And Insurance,11780656,45281,1041.24
Rotherham Metropolitan Borough Council,Regeneration & Environment,Siemens Financial Services Ltd,Banking Leasing And Insurance,11780657,45281,609
Rotherham Metropolitan Borough Council,Regeneration & Environment,Tickhill Labour & Plant Hire Ltd,Plant Hire,11780659,45281,4050
Rotherham Metropolitan Borough Council,Regeneration & Environment,Tickhill Labour & Plant Hire Ltd,Plant Hire,11780660,45281,4710
Rotherham Metropolitan Borough Council,Regeneration & Environment,D L And G E Frost Hire,Repair And Maintenance,11780661,45268,1280
Rotherham Metropolitan Borough Council,Regeneration & Environment,D L And G E Frost Hire,Repair And Maintenance,11780661,45268,3000
Rotherham Metropolitan Borough Council,Assistant Chief Executive,D L And G E Frost Hire,Repair And Maintenance,11780661,45268,2660
Rotherham Metropolitan Borough Council,Regeneration & Environment,D L And G E Frost Hire,Repair And Maintenance,11780661,45268,1000
Rotherham Metropolitan Borough Council,Regeneration & Environment,Nhs Property Services Ltd,Rent Lease & Property Management,11780664,45268,12706.04
Rotherham Metropolitan Borough Council,Regeneration & Environment,Nhs Property Services Ltd,Rent Lease & Property Management,11780665,45268,15331.9
Rotherham Metropolitan Borough Council,Regeneration & Environment,Nhs Property Services Ltd,Rent Lease & Property Management,11780666,45268,11937.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,Nhs Property Services Ltd,Rent Lease & Property Management,11780667,45268,10637.79
Rotherham Metropolitan Borough Council,Assistant Chief Executive,Penna Plc,Advertising Services,11780668,45278,15045
Rotherham Metropolitan Borough Council,Regeneration & Environment,Venn Group Limited,Agency Staff Services,11780669,45281,961.62
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11780670,45282,403.53
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11780671,45282,220.79
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",A F Blakemore And Son Ltd,Food And Drink,11780672,45282,717.91
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11780673,45282,306.77
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Taylored Psychology Ltd,Supporting People - Mental Health,11780674,45271,450
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11780675,45282,460.19
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11780676,45282,793.38
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Taylored Psychology Ltd,Supporting People - Mental Health,11780677,45271,600
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11780678,45282,166.62
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11780679,45282,245.13
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Taylored Psychology Ltd,Supporting People - Mental Health,11780680,45271,150
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11780681,45282,231.71
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11780682,45282,477.98
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11780683,45282,146.01
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11780684,45282,183.06
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11780685,45282,25.88
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11780686,45282,137.81
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11780688,45282,218.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11780689,45282,1189.62
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11780690,45282,901.43
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11780691,45282,433.36
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11780692,45282,105
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rkh Plant Hire Ltd,Plant Hire,11780694,45281,1110
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rkh Plant Hire Ltd,Plant Hire,11780695,45281,225
Rotherham Metropolitan Borough Council,Regeneration & Environment,Northern Powergrid (Yorkshire) Plc,Street Lighting Materials,11780696,45268,818.17
Rotherham Metropolitan Borough Council,Regeneration & Environment,Northern Powergrid (Yorkshire) Plc,Street Lighting Materials,11780697,45268,492.51
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Mears Ltd,Repair And Maintenance,11780702,45271,685.64
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Mears Ltd,Repair And Maintenance,11780702,45271,914.19
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Mears Ltd,Repair And Maintenance,11780702,45271,22854.78
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Mears Ltd,Repair And Maintenance,11780703,45271,142376.81
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Mears Ltd,Repair And Maintenance,11780703,45271,5554.64
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Mears Ltd,Repair And Maintenance,11780703,45271,50183.93
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Mears Ltd,Repair And Maintenance,11780704,45271,4940.05
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Mears Ltd,Repair And Maintenance,11780704,45271,6586.73
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Mears Ltd,Repair And Maintenance,11780704,45271,164668.17
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dawson Group Environmental,Vehicle Contract Hire,11780705,45275,1452
Rotherham Metropolitan Borough Council,Regeneration & Environment,Pel Uk Rentals Ltd,Waste Disposal Inc Skip Hire,11780707,45288,4052.76
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Willmott Dixon Construction Ltd,New Build & Major Refurb Trades,11780708,45272,12417
Rotherham Metropolitan Borough Council,Regeneration & Environment,Sam Mcqueen,"Editorial, Design, Graphic & Fine Art Services",11780711,45275,286
Rotherham Metropolitan Borough Council,Regeneration & Environment,Sam Mcqueen,"Editorial, Design, Graphic & Fine Art Services",11780712,45275,286
Rotherham Metropolitan Borough Council,Regeneration & Environment,Yorkshire Purchasing Organisation,Food And Drink,11780713,45282,1671.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11780715,45274,54.07
Rotherham Metropolitan Borough Council,Regeneration & Environment,Roamine Advisory Ltd,Licence & Professional Fees,11780723,45271,9347.63
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",British Gas,Energy,11780725,45268,6.48
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",British Gas,Energy,11780726,45268,9.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780730,45273,1645.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780731,45273,3200.7
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780731,45273,2317.74
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780732,45273,1554.7
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780732,45273,747.45
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780732,45273,687.65
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Tlc Live,Specialized Educational Servic,11780735,45273,440
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Doncaster Deaf Trust,Supporting People - Learning Disabilities,11780736,45274,13403.33
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780740,45273,422.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780740,45273,207.9
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780743,45273,3830.89
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780743,45273,1209.75
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780744,45273,2770.92
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780744,45273,1187.54
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780745,45273,3335.12
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780745,45273,1171.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780746,45273,2875.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780746,45273,1174.62
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780747,45273,751.39
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780747,45273,292.21
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780748,45273,3437.88
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780748,45273,1207.91
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780749,45273,2327.52
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780749,45273,1904.33
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780750,45273,3140.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780750,45273,1161.56
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780751,45273,3673.23
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780751,45273,1224.41
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780752,45273,3772.03
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780752,45273,1191.17
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780753,45273,1205.14
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780753,45273,3098.94
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780755,45273,899.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780755,45273,2098.12
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780756,45273,646.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780757,45273,2026.7
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780757,45273,712.08
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780758,45273,713.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780759,45273,3566.93
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780759,45273,1319.27
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780760,45273,1004.99
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780760,45273,410.49
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780761,45273,2026.13
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780761,45273,749.39
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780762,45273,1374.29
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780762,45273,588.98
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780763,45273,2957.72
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780763,45273,883.48
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780764,45273,76.83
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780764,45273,2381.54
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780764,45273,1382.83
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780765,45273,2690.9
Rotherham Metropolitan Borough Council,Regeneration & Environment,Rotherham Community Transport Ltd,Taxi Mini Bus Coach Operations,11780765,45273,1046.46
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11780770,45279,1976.26
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11780771,45288,2321.76
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11780772,45287,30
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11780774,45287,1597.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11780775,45280,1057.23
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11780777,45282,66
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Parkgate Mobility Centre,Health And Hygiene Equipment,11780780,45288,4396.04
Rotherham Metropolitan Borough Council,Regeneration & Environment,Arden Winch & Co Ltd,Ppe Tools And Janitorial Supplies,11780781,45282,29.75
Rotherham Metropolitan Borough Council,Regeneration & Environment,Arden Winch & Co Ltd,Ppe Tools And Janitorial Supplies,11780783,45282,92
Rotherham Metropolitan Borough Council,Regeneration & Environment,Arden Winch & Co Ltd,Ppe Tools And Janitorial Supplies,11780784,45282,484
Rotherham Metropolitan Borough Council,Regeneration & Environment,Cemex Uk Operations Ltd,Re-Instatement Materials,11780785,45272,235.28
Rotherham Metropolitan Borough Council,Regeneration & Environment,Cemex Uk Operations Ltd,Re-Instatement Materials,11780786,45272,165.76
Rotherham Metropolitan Borough Council,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11780787,45278,110
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Hasca Ltd,Training Services,11780791,45282,2600
Rotherham Metropolitan Borough Council,Regeneration & Environment,Questech Recruitment Ltd,Agency Staff Services,11780792,45282,1060
Rotherham Metropolitan Borough Council,Regeneration & Environment,Culligan (Uk) Ltd,Food And Drink,11780799,45287,15.06
Rotherham Metropolitan Borough Council,Regeneration & Environment,Culligan (Uk) Ltd,Food And Drink,11780800,45287,60.15
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Culligan (Uk) Ltd,Food And Drink,11780802,45287,55.9
Rotherham Metropolitan Borough Council,Regeneration & Environment,Culligan (Uk) Ltd,Food And Drink,11780803,45287,424.38
Rotherham Metropolitan Borough Council,Central Services,Greenhalgh Kerr,Licence & Professional Fees,11780804,45268,523.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Trinity Community Centre,Hotel Accommodation & Conferencing,11780808,45282,910
Rotherham Metropolitan Borough Council,Finance & Customer Services,Royal Mail,Postal And Courier Services,11780811,45273,55.76
Rotherham Metropolitan Borough Council,Finance & Customer Services,Royal Mail,Postal And Courier Services,11780812,45273,47.56
Rotherham Metropolitan Borough Council,Finance & Customer Services,Royal Mail,Postal And Courier Services,11780813,45273,85.28
Rotherham Metropolitan Borough Council,Finance & Customer Services,Royal Mail,Postal And Courier Services,11780814,45273,71.34
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Nhs South Yorkshire Icb,Respite Care Services,11780816,45275,2831.85
Rotherham Metropolitan Borough Council,Finance & Customer Services,Royal Mail,Postal And Courier Services,11780818,45273,53.74
Rotherham Metropolitan Borough Council,Regeneration & Environment,Wakefield Council,Local Authority Spend,11780819,45274,1465.2
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Cae Technology Services,Technology,11780820,45271,3252.17
Rotherham Metropolitan Borough Council,Assistant Chief Executive,Advantage Print & Promotions Ltd,Printing Services,11780822,45278,332.2
Rotherham Metropolitan Borough Council,Assistant Chief Executive,Advantage Print & Promotions Ltd,Printing Services,11780823,45288,432.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Culligan (Uk) Ltd,Food And Drink,11780824,45287,5.62
Rotherham Metropolitan Borough Council,Regeneration & Environment,Culligan (Uk) Ltd,Food And Drink,11780825,45287,5.62
Rotherham Metropolitan Borough Council,Regeneration & Environment,Culligan (Uk) Ltd,Food And Drink,11780826,45287,16.86
Rotherham Metropolitan Borough Council,Central Services,Greenhalgh Kerr,Licence & Professional Fees,11780828,45268,607.5
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Eden House Wellbeing Ltd,Supporting People - Adoptions,11780830,45272,400
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Its Designs Ltd,Health And Hygiene Equipment,11780832,45272,1134
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Cloverleaf Advocacy 2000 Ltd,Supporting People - Learning Disabilities,11780833,45278,-464.24
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Cloverleaf Advocacy 2000 Ltd,Supporting People - Learning Disabilities,11780834,45278,304.5
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Barnsley Mbc,Local Authority Spend,11780835,45268,1650
Rotherham Metropolitan Borough Council,Finance & Customer Services,Hm Revenue & Customs (Ncis) Only,Banking Leasing And Insurance,11780836,45275,-40.98
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Equipt Therapeutic Services Ltd,Supporting People - Adoptions,11780838,45272,110
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Equipt Therapeutic Services Ltd,Supporting People - Adoptions,11780839,45272,375
Rotherham Metropolitan Borough Council,Regeneration & Environment,Zep Uk Ltd,Ppe Tools And Janitorial Supplies,11780842,45282,1266.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,Sharrock Ltd,Landscaping,11780843,45279,185.72
Rotherham Metropolitan Borough Council,Regeneration & Environment,O&P Construction Services,New Build & Major Refurb Trades,11780845,45278,32016.34
Rotherham Metropolitan Borough Council,Regeneration & Environment,O&P Construction Services,New Build & Major Refurb Trades,11780845,45278,32016.34
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",E Hayes & Co Ltd,Furnishing And Furbishing,11780846,45279,1160
Rotherham Metropolitan Borough Council,Regeneration & Environment,S & L Electrical Ltd,Repair And Maintenance,11780847,45275,9154.19
Rotherham Metropolitan Borough Council,Assistant Chief Executive,O&P Construction Services,New Build & Major Refurb Trades,11780848,45275,2543.28
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",British Gas,Energy,11780849,45268,691.96
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Rotherham Bmx,Sporting Entertainment & Culture,11780855,45268,2887.5
Rotherham Metropolitan Borough Council,Assistant Chief Executive,St Mary'S Catholic Primary School:,Funding Contributions Or Grant,11780863,45268,5000
Rotherham Metropolitan Borough Council,Regeneration & Environment,Redacted,Personal Transport Budgets,11780864,45268,234
Rotherham Metropolitan Borough Council,Assistant Chief Executive,Kimberworth Park Community Partnership,Supporting Minorities & Communities,11780865,45268,250
Rotherham Metropolitan Borough Council,Regeneration & Environment,Redacted,Personal Transport Budgets,11780866,45268,378
Rotherham Metropolitan Borough Council,Assistant Chief Executive,Kimberworth Park Community Partnership,Supporting Minorities & Communities,11780867,45268,450
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11780873,45288,138
