Body,Expense Area,Name,Expense Type,Reference,Date,Amount
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11880744,45369,32
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11880745,45366,32
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11880746,45370,79
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11880747,45366,99.76
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11880748,45366,75.42
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Providence Maintenance & Electrical,Repair And Maintenance,11880750,45366,57
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11880753,45370,471.71
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11880754,45370,669.06
Rotherham Metropolitan Borough Council,Regeneration & Environment,J A Jones & Sons (Churchtown) Ltd (F),Landscaping,11880755,45372,9610.9
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11880756,45370,423.44
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11880757,45370,143.68
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11880768,45370,-54.16
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Neil Hutton,Removal Services,11880771,45371,180
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Neil Hutton,Removal Services,11880772,45371,180
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11880773,45366,72
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11880775,45369,32
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Sporting Entertainment & Culture,11880776,45370,550
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11880777,45370,1400
Rotherham Metropolitan Borough Council,Regeneration & Environment,Whites Bakery,Food And Drink,11880778,45366,282.99
Rotherham Metropolitan Borough Council,Regeneration & Environment,Whites Bakery,Food And Drink,11880780,45366,260.64
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",The Testing Lab Ltd,Health And Hygiene Equipment,11880781,45370,5721.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,Whites Bakery,Food And Drink,11880782,45366,136.82
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",The Testing Lab Ltd,Health And Hygiene Equipment,11880783,45370,8566.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Whites Bakery,Food And Drink,11880785,45366,153.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Whites Bakery,Food And Drink,11880786,45366,1120.44
Rotherham Metropolitan Borough Council,Regeneration & Environment,Whites Bakery,Food And Drink,11880787,45366,291.04
Rotherham Metropolitan Borough Council,Regeneration & Environment,Whites Bakery,Food And Drink,11880789,45366,81.08
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Reed Specialist Recruitment Ltd,Agency Staff Services,11880790,45366,2550
Rotherham Metropolitan Borough Council,Regeneration & Environment,Sheffield Wildlife Trust,Sporting Entertainment & Culture,11880794,45366,3000
Rotherham Metropolitan Borough Council,Regeneration & Environment,Carlsberg Uk Ltd,Food And Drink,11880796,45370,1400.87
Rotherham Metropolitan Borough Council,Regeneration & Environment,The Heavenly Coffee Company,Food And Drink,11880798,45376,300.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,The Heavenly Coffee Company,Food And Drink,11880799,45376,75.18
Rotherham Metropolitan Borough Council,Regeneration & Environment,The Heavenly Coffee Company,Food And Drink,11880800,45378,211.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,The Heavenly Coffee Company,Food And Drink,11880802,45377,506.27
Rotherham Metropolitan Borough Council,Regeneration & Environment,Sharrock Ltd,Landscaping,11880804,45386,440.58
Rotherham Metropolitan Borough Council,Regeneration & Environment,The Heavenly Coffee Company,Food And Drink,11880805,45378,122.14
Rotherham Metropolitan Borough Council,Finance & Customer Services,B & B Press (Parkgate) Ltd,Printing Services,11880806,45366,11565
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,B & B Press (Parkgate) Ltd,Printing Services,11880807,45366,140
Rotherham Metropolitan Borough Council,Assistant Chief Executive,Advantage Print & Promotions Ltd,Printing Services,11880810,45372,195
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Advantage Print & Promotions Ltd,Printing Services,11880811,45372,130
Rotherham Metropolitan Borough Council,Finance & Customer Services,Advantage Print & Promotions Ltd,Printing Services,11880812,45372,260
Rotherham Metropolitan Borough Council,Regeneration & Environment,Peters Ltd,Books Periodicals And Journals,11880813,45378,151.91
Rotherham Metropolitan Borough Council,Regeneration & Environment,Peters Ltd,Books Periodicals And Journals,11880814,45379,177.94
Rotherham Metropolitan Borough Council,Regeneration & Environment,The Original Cake Company Ltd,Food And Drink,11880822,45373,194
Rotherham Metropolitan Borough Council,Regeneration & Environment,The Original Cake Company Ltd,Food And Drink,11880823,45373,66
Rotherham Metropolitan Borough Council,Regeneration & Environment,Bibliotheca Ltd,Technology,11880825,45378,5990.52
Rotherham Metropolitan Borough Council,Finance & Customer Services,Cilex - Chartered Institute Of Legal,Licence & Professional Fees,11880830,45385,3700
Rotherham Metropolitan Borough Council,Finance & Customer Services,Cilex - Chartered Institute Of Legal,Licence & Professional Fees,11880832,45385,257
Rotherham Metropolitan Borough Council,Finance & Customer Services,Redacted,Licence & Professional Fees,11880835,45377,214
Rotherham Metropolitan Borough Council,Finance & Customer Services,Cilex - Chartered Institute Of Legal,Licence & Professional Fees,11880836,45377,3210
Rotherham Metropolitan Borough Council,Finance & Customer Services,Redacted,Licence & Professional Fees,11880838,45377,214
Rotherham Metropolitan Borough Council,Finance & Customer Services,Cilex - Chartered Institute Of Legal,Licence & Professional Fees,11880840,45385,51
Rotherham Metropolitan Borough Council,Finance & Customer Services,Redacted,Licence & Professional Fees,11880841,45385,214
Rotherham Metropolitan Borough Council,Finance & Customer Services,Redacted,Licence & Professional Fees,11880842,45377,139
Rotherham Metropolitan Borough Council,Finance & Customer Services,Royal Mail,Postal And Courier Services,11880847,45371,28.7
Rotherham Metropolitan Borough Council,Finance & Customer Services,Royal Mail,Postal And Courier Services,11880850,45371,80.02
Rotherham Metropolitan Borough Council,Finance & Customer Services,Royal Mail,Postal And Courier Services,11880852,45371,95.79
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Phonak Group Limited,Health And Hygiene Equipment,11880856,45377,19220.62
Rotherham Metropolitan Borough Council,Regeneration & Environment,Esh Construction Ltd,New Build & Major Refurb Trades,11880861,45365,4212.76
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11880862,45370,-8.84
Rotherham Metropolitan Borough Council,Regeneration & Environment,Jeremy Benn Associates Ltd,Consultancy,11880885,45371,5607.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Jeremy Benn Associates Ltd,Consultancy,11880886,45373,9176
Rotherham Metropolitan Borough Council,Regeneration & Environment,Jeremy Benn Associates Ltd,Consultancy,11880887,45373,2721.5
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Benzina Ltd T/A Big Apple Play,Sporting Entertainment & Culture,11880893,45372,263
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Benzina Ltd T/A Big Apple Play,Sporting Entertainment & Culture,11880894,45372,175.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Carlsberg Uk Ltd,Food And Drink,11880895,45371,1672.48
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Steel City School Partnership,Funding Contributions Or Grant,11880897,45370,6000
Rotherham Metropolitan Borough Council,Regeneration & Environment,Tkl Skip Hire Limited,Waste Disposal Inc Skip Hire,11880898,45369,326.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,Holler Technology Ltd,Telecoms,11880908,45369,515
Rotherham Metropolitan Borough Council,Regeneration & Environment,Holler Technology Ltd,Telecoms,11880908,45369,3.95
Rotherham Metropolitan Borough Council,Regeneration & Environment,Jones Homes (Yorkshire) Ltd,Road Construction Services,11880910,45371,5000
Rotherham Metropolitan Borough Council,Regeneration & Environment,A.R.T. 3,Taxi Mini Bus Coach Operations,11880911,45365,2551.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,A.R.T. 3,Taxi Mini Bus Coach Operations,11880911,45365,1498.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Lodge Tyre Co Ltd,Transport Operations And Logistics,11880913,45379,1360.65
Rotherham Metropolitan Borough Council,Regeneration & Environment,Tiffin Sandwiches Ltd,Food And Drink,11880914,45369,153.82
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Autism East Midlands,Supporting Minorities & Communities,11880919,45369,2316.6
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Sheffield City Council,Local Authority Spend,11880923,45372,6569.8
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Lagonda Leeds Opco Ltd,Hotel Accommodation & Conferencing,11880926,45372,5032.5
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",A V Matrix Ltd,Audio & Visual Presentation & Composing Equipment,11880927,45371,1500
Rotherham Metropolitan Borough Council,Regeneration & Environment,Scotbark Llp,Landscaping,11880929,45370,11662.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,Magna Enterprises Ltd,Hotel Accommodation & Conferencing,11880931,45372,450
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Medequip Assistive Technoogy Ltd,Health And Hygiene Equipment,11880949,45369,3994.49
Rotherham Metropolitan Borough Council,Regeneration & Environment,Veg Power Cic,Marketing & Distribution,11880999,45365,1000
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Redacted,Refunds,11881004,45365,1976.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,Portalplanquest Ltd,Refunds,11881008,45365,12480
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",British Gas,Energy,11881036,45365,186.29
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",British Gas,Energy,11881036,45365,201.57
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",British Gas,Energy,11881039,45365,404.99
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Amp Biomass Fuel Ltd,Fuel/Heating Oil,11881043,45366,846.8
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Amp Biomass Fuel Ltd,Fuel/Heating Oil,11881044,45366,901.02
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Amp Biomass Fuel Ltd,Fuel/Heating Oil,11881045,45366,916.72
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11881058,45369,3058
Rotherham Metropolitan Borough Council,Regeneration & Environment,It Architecture Europe Ltd,Technology,11881072,45369,5166.25
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Neil Hutton,Removal Services,11881074,45371,180
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Neil Hutton,Removal Services,11881075,45371,65
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Neil Hutton,Removal Services,11881076,45371,130
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11881077,45370,124
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11881078,45370,299.96
Rotherham Metropolitan Borough Council,Regeneration & Environment,Tkl Skip Hire Limited,Waste Disposal Inc Skip Hire,11881079,45379,1302.07
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dfp Services Ltd,Repair And Maintenance,11881080,45372,130
Rotherham Metropolitan Borough Council,Regeneration & Environment,Industrial Door Solutions Limited,Repair And Maintenance,11881094,45369,3146.65
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dyson Signs And Graphics Ltd,General Signage,11881105,45370,2324
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dyson Signs And Graphics Ltd,General Signage,11881105,45370,4187
Rotherham Metropolitan Borough Council,Regeneration & Environment,Tiffin Sandwiches Ltd,Food And Drink,11881106,45369,-56.7
Rotherham Metropolitan Borough Council,Regeneration & Environment,Tiffin Sandwiches Ltd,Food And Drink,11881108,45369,78.59
Rotherham Metropolitan Borough Council,Regeneration & Environment,Tigershark Ventures Ltd,Consultancy,11881109,45371,590
Rotherham Metropolitan Borough Council,Regeneration & Environment,Cadent Ltd,Road Construction Services,11881112,45371,2113.83
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Sheffield City Council,Local Authority Spend,11881114,45372,51656.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dfp Services Ltd,Fire Alarm Maintenance Or Monitoring,11881131,45372,27.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dfp Services Ltd,Repair And Maintenance,11881133,45372,36.87
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dfp Services Ltd,Fire Alarm Maintenance Or Monitoring,11881133,45372,108.75
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dfp Services Ltd,Surveillance Or Alarm Maintenance,11881135,45372,100
Rotherham Metropolitan Borough Council,Regeneration & Environment,Asd Lighting Plc,Street Lighting Materials,11881140,45372,4554.9
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dfp Services Ltd,Surveillance Or Alarm Maintenance,11881141,45373,100
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dfp Services Ltd,Surveillance Or Alarm Maintenance,11881142,45372,400
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11881144,45369,96
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11881148,45379,1640
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11881150,45369,190
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Purchasing Do Not Use (Feeder),Food And Drink,11881169,45362,116.32
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Purchasing Do Not Use (Feeder),Food And Drink,11881170,45362,110.26
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Purchasing Do Not Use (Feeder),Food And Drink,11881171,45362,254.37
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Purchasing Do Not Use (Feeder),Food And Drink,11881172,45362,232.06
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Purchasing Do Not Use (Feeder),Food And Drink,11881173,45362,87.72
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Purchasing Do Not Use (Feeder),Food And Drink,11881174,45362,119.94
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Purchasing Do Not Use (Feeder),Food And Drink,11881175,45362,31.99
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Purchasing Do Not Use (Feeder),Food And Drink,11881176,45362,44
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Purchasing Do Not Use (Feeder),Food And Drink,11881177,45362,142.65
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Purchasing Do Not Use (Feeder),Food And Drink,11881178,45362,57.98
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Purchasing Do Not Use (Feeder),Food And Drink,11881179,45362,99.03
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11881377,45369,137.49
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11881378,45370,32
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11881379,45370,32
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11881380,45370,32
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11881381,45370,62.16
Rotherham Metropolitan Borough Council,Regeneration & Environment,Wright Bros Partnership Ltd,Repair And Maintenance,11881382,45385,130.15
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dfp Services Ltd,Fire Alarm Maintenance Or Monitoring,11881383,45372,100
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dfp Services Ltd,Surveillance Or Alarm Maintenance,11881384,45373,800
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dfp Services Ltd,Security Hardware And Accessories,11881385,45372,200
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dfp Services Ltd,Surveillance Or Alarm Maintenance,11881386,45372,150
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dfp Services Ltd,Repair And Maintenance,11881387,45372,800
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dfp Services Ltd,Security Hardware And Accessories,11881388,45384,450
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dfp Services Ltd,Cctv Installation And Maintenance,11881389,45372,120
Rotherham Metropolitan Borough Council,Regeneration & Environment,Signs Express Ltd,General Signage,11881391,45370,26.8
Rotherham Metropolitan Borough Council,Assistant Chief Executive,Signs Express Ltd,General Signage,11881392,45370,21.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,Signs Express Ltd,General Signage,11881393,45372,403.34
Rotherham Metropolitan Borough Council,Regeneration & Environment,Signs Express Ltd,General Signage,11881394,45370,227.48
Rotherham Metropolitan Borough Council,Regeneration & Environment,Signs Express Ltd,General Signage,11881395,45372,70.12
Rotherham Metropolitan Borough Council,Regeneration & Environment,Signs Express Ltd,General Signage,11881396,45376,25
Rotherham Metropolitan Borough Council,Regeneration & Environment,Fire Safety Services (Fss) Ltd,Fire Extinguisher Maintenance,11881398,45385,1.95
Rotherham Metropolitan Borough Council,Regeneration & Environment,Fire Safety Services (Fss) Ltd,Fire Prevention Services,11881399,45385,164.25
Rotherham Metropolitan Borough Council,Central Services,Insight Direct (Uk) Ltd,Technology,11881400,45366,299.85
Rotherham Metropolitan Borough Council,Central Services,Insight Direct (Uk) Ltd,Technology,11881401,45366,10730
Rotherham Metropolitan Borough Council,Regeneration & Environment,Spaldings (Uk) Ltd,Ppe Tools And Janitorial Supplies,11881404,45370,429.62
Rotherham Metropolitan Borough Council,Regeneration & Environment,Spaldings (Uk) Ltd,Ppe Tools And Janitorial Supplies,11881405,45370,211.2
Rotherham Metropolitan Borough Council,Finance & Customer Services,Joseph O'Brien,Legal Services,11881416,45384,3250
Rotherham Metropolitan Borough Council,Finance & Customer Services,Andrew Lord,Legal Services,11881422,45373,1625
Rotherham Metropolitan Borough Council,Regeneration & Environment,A J Brown,Sporting Entertainment & Culture,11881423,45369,725
Rotherham Metropolitan Borough Council,Regeneration & Environment,Story Craft Theatre,Sporting Entertainment & Culture,11881424,45371,550
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Do The Write Thing,Training Services,11881425,45372,886
Rotherham Metropolitan Borough Council,Assistant Chief Executive,Wider Plan Ltd,Supporting People - Childcare Fees,11881427,45366,2074
Rotherham Metropolitan Borough Council,Finance & Customer Services,Whistl Uk Ltd,Postal And Courier Services,11881430,45366,630.57
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,123.43
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,276.13
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,362.85
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,443.41
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,541.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,331.02
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,68.96
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,628.47
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,1473.37
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,672.36
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,237.12
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,584.89
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,373.91
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,740.67
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,637.99
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,573.69
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,819.05
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,213.51
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,596.36
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,389.91
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,822.9
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,1275.17
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,398.13
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,329.77
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,896.86
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,269.69
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,288.03
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,244.93
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,619.18
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,528.57
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,435.89
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,768.15
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,473.13
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,408.97
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,452.22
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,325.87
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,379
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,226.42
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,445.41
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,448.45
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,439.54
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,468.57
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,439.07
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,484.77
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,455.06
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,282.96
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,555.42
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,557.56
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,697.71
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,1329.62
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,2711.39
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,2843.33
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,2695.86
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,1689.49
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,2037.08
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,4235.75
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,5524.77
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,2889.02
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,1560.91
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,850.39
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,303.88
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,327.26
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11881431,45370,607.53
Rotherham Metropolitan Borough Council,Regeneration & Environment,Holler Technology Ltd,Telecoms,11881432,45366,62.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,Holler Technology Ltd,Telecoms,11881432,45366,1.47
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Reed Specialist Recruitment Ltd,Agency Staff Services,11881433,45366,1275
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Reed Specialist Recruitment Ltd,Agency Staff Services,11881434,45366,1275
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Reed Specialist Recruitment Ltd,Agency Staff Services,11881435,45366,3825
Rotherham Metropolitan Borough Council,Finance & Customer Services,Anthony Collins Solicitors,Legal Services,11881436,45369,1152.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Freshways,Food And Drink,11881437,45371,38.41
Rotherham Metropolitan Borough Council,Regeneration & Environment,Freshways,Food And Drink,11881437,45371,25.48
Rotherham Metropolitan Borough Council,Regeneration & Environment,Freshways,Food And Drink,11881437,45371,44.74
Rotherham Metropolitan Borough Council,Regeneration & Environment,Freshways,Food And Drink,11881437,45371,78.58
Rotherham Metropolitan Borough Council,Regeneration & Environment,Freshways,Food And Drink,11881437,45371,34.71
