BODY,EXPENSE AREA,NAME,EXPENSE TYPE,Reference,Date,Amount
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569370,45063,1212
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569370,45063,-192.76
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569371,45063,1255.6
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569371,45063,-209.6
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569372,45063,557.48
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569372,45063,-35.44
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569373,45063,1464.4
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569373,45063,-197.4
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569374,45063,3473.52
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569375,45063,2623.32
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569375,45063,-494.16
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569376,45063,3769.21
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569376,45063,-110
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569377,45063,2555.28
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569377,45063,-283.76
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569378,45063,2142
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569378,45063,-965.32
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569379,45063,696.84
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569380,45063,1436.56
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569381,45063,823.92
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569382,45063,1379.2
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569382,45063,-822.04
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569383,45063,979.52
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569383,45063,-39.84
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569384,45063,2819.32
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569385,45063,2541.99
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569385,45063,-5.16
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569387,45063,3807.2
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569387,45063,-95.04
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569388,45063,2840.88
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569390,45063,745.64
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569393,45063,4561.24
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569395,45063,12001.45
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569395,45063,-170.44
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569396,45063,2170.2
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569397,45063,1385.84
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569399,45063,928.44
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569400,45063,1594.48
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569403,45063,854.4
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569405,45063,976.56
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569405,45063,-86.6
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569406,45063,2511.2
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569406,45063,-257.16
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569407,45063,558.04
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569408,45063,1348.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569411,45063,574.32
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569411,45063,-47.52
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569412,45063,1163.4
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569413,45063,1905.16
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569414,45063,1263.08
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569414,45063,-107.28
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569415,45063,857.04
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569416,45063,1135.2
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569416,45063,-40
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569417,45063,543.72
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569417,45063,99.2
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569419,45063,2745.9
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569419,45063,-241.68
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569420,45063,607.28
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569421,45063,3107.28
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569421,45063,-597.6
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569422,45063,2535.36
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569422,45063,-47.52
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569424,45063,674.4
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569424,45063,-47.52
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569426,45063,2370.48
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569427,45063,1547.4
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569428,45063,714.24
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569429,45063,511
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569430,45063,2333
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569431,45063,720
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569435,45063,543.4
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569436,45063,3169.48
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569436,45063,-95.68
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569437,45063,898.92
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569438,45063,773.28
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569438,45063,-234.64
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569442,45063,1329.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569443,45063,1053.6
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569444,45063,856.96
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569444,45063,-4.08
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569445,45063,3427.96
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569445,45063,-439.28
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569448,45063,1022
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569449,45063,840
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569450,45063,2519
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569450,45063,-118.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569452,45063,834.6
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569452,45063,-128.16
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569453,45063,714.24
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569455,45063,1329.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569456,45063,1190.4
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569456,45063,-64.32
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569457,45063,825.36
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569457,45063,-31.48
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569458,45063,1448.56
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569460,45063,2721.6
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569460,45063,-34.6
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569461,45063,1651.88
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569461,45063,-405.56
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569462,45063,1411.2
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569462,45063,-6.12
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569463,45063,714.24
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569463,45063,-27.52
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569464,45063,1263.54
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569465,45063,985.44
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569465,45063,-98.04
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569466,45063,2964.76
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569467,45063,10109.4
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569467,45063,-40.48
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569468,45063,952.32
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569468,45063,-44.56
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569469,45063,6096.72
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569470,45063,714.68
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569471,45063,985.6
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569472,45063,9347.44
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569473,45063,899.2
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569475,45063,2206.56
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569475,45063,-72.76
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569478,45063,1920.68
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569478,45063,-177.28
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569479,45063,2119.76
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569479,45063,-468.72
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569480,45063,1116.08
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569480,45063,-313.64
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569482,45063,1042.84
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569482,45063,-84.2
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569483,45063,1105.6
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569483,45063,-82.24
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569484,45063,549.6
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569486,45063,932.04
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569488,45063,628.52
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569488,45063,-43.28
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569489,45063,527.04
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569490,45063,8866.64
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569491,45063,952.32
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569491,45063,-120.56
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569492,45063,735.84
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569492,45063,-16.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569493,45063,772.04
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569494,45063,780
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569495,45063,3906.04
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569496,45063,1541.08
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569497,45063,2733
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569497,45063,-202.12
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569500,45063,955.68
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569501,45063,952.32
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569501,45063,-115.72
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569502,45063,821.25
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569503,45063,1316.4
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569503,45063,-8.12
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569504,45063,2519.23
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569507,45063,838.44
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569507,45063,-71.28
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569509,45063,1138.36
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569509,45063,-200.44
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569510,45063,858.84
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569511,45063,1196.88
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569512,45063,714.68
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569514,45063,3955.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569516,45063,1190.4
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569516,45063,-78.2
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569517,45063,12936.52
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569517,45063,-1311.24
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569518,45063,2284.12
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569519,45063,16984.48
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569519,45063,-351.44
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569520,45063,937.44
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569520,45063,-73.4
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569521,45063,2511.2
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569522,45063,1512
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569522,45063,-178.56
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569523,45063,4353.08
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569524,45063,881.4
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569524,45063,-322.28
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569525,45063,952.32
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569526,45063,1666.12
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569529,45063,618.96
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569532,45063,1985.16
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569533,45063,714.24
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569533,45063,-78.04
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569534,45063,3812.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569535,45063,991.08
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569535,45063,-385.84
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569536,45063,894.52
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569536,45063,-81.92
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569537,45063,1190.4
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569538,45063,1049.56
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569538,45063,-101.24
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569539,45063,1514.68
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569540,45063,729.6
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569541,45063,665.44
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569541,45063,-76.48
Rotherham Metropolitan Borough Council,Adult Care & Housing,REDACTED,SUPPORTING PEOPLE - DIRECT PAYMENTS,11569543,45063,1821.52
