BODY,EXPENSE AREA,NAME,EXPENSE TYPE,REFERENCE,DATE,AMOUNT
Rotherham Metropolitan Borough Council,Adult Care & Housing,VINCENT LESLIE BURGIN AND PATRICIA ANNE,Supporting People - Independent Sector Residential,11660685,45152,-517.51
Rotherham Metropolitan Borough Council,Adult Care & Housing,VINCENT LESLIE BURGIN AND PATRICIA ANNE,Supporting People - Independent Sector Residential,11660685,45152,1569.29
Rotherham Metropolitan Borough Council,Adult Care & Housing,INDIGO CARE SERVICE LTD,Supporting People - Independent Sector Residential,11660686,45152,2424
Rotherham Metropolitan Borough Council,Adult Care & Housing,INDIGO CARE SERVICE LTD,Supporting People - Independent Sector Residential,11660686,45152,-788.78
Rotherham Metropolitan Borough Council,Adult Care & Housing,INDIGO CARE SERVICE LTD,Supporting People - Independent Sector Residential,11660686,45152,16686
Rotherham Metropolitan Borough Council,Adult Care & Housing,INDIGO CARE SERVICE LTD,Supporting People - Independent Sector Residential,11660686,45152,1896
Rotherham Metropolitan Borough Council,Adult Care & Housing,INDIGO CARE SERVICE LTD,Supporting People - Independent Sector Residential,11660686,45152,-3941.06
Rotherham Metropolitan Borough Council,Adult Care & Housing,INDIGO CARE SERVICE LTD,Supporting People - Independent Sector Residential,11660686,45152,-632
Rotherham Metropolitan Borough Council,Adult Care & Housing,INDIGO CARE SERVICE LTD,Supporting People - Independent Sector Residential,11660686,45152,606
Rotherham Metropolitan Borough Council,Adult Care & Housing,INDIGO CARE SERVICE LTD,Supporting People - Independent Sector Residential,11660686,45152,-97.56
Rotherham Metropolitan Borough Council,Adult Care & Housing,INDIGO CARE SERVICE LTD,Supporting People - Independent Sector Residential,11660686,45152,606
Rotherham Metropolitan Borough Council,Adult Care & Housing,INDIGO CARE SERVICE LTD,Supporting People - Independent Sector Residential,11660686,45152,-172.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,GREENSIDE HEALTHCARE LTD,Supporting People - Independent Sector Residential,11660687,45152,659.13
Rotherham Metropolitan Borough Council,Adult Care & Housing,GREENSIDE HEALTHCARE LTD,Supporting People - Independent Sector Residential,11660687,45152,9500.37
Rotherham Metropolitan Borough Council,Adult Care & Housing,GREENSIDE HEALTHCARE LTD,Supporting People - Independent Sector Residential,11660687,45152,-436.76
Rotherham Metropolitan Borough Council,Adult Care & Housing,FAIRWINDS HEALTH CARE LTD,Supporting People - Independent Sector Residential,11660688,45152,219.71
Rotherham Metropolitan Borough Council,Adult Care & Housing,FAIRWINDS HEALTH CARE LTD,Supporting People - Independent Sector Residential,11660688,45152,3187.76
Rotherham Metropolitan Borough Council,Adult Care & Housing,FAIRWINDS HEALTH CARE LTD,Supporting People - Independent Sector Residential,11660688,45152,22558.9
Rotherham Metropolitan Borough Council,Adult Care & Housing,NEVILLE HEALTH CARE LIMITED,Supporting People - Independent Sector Residential,11660689,45152,3351.19
Rotherham Metropolitan Borough Council,Adult Care & Housing,NEVILLE HEALTH CARE LIMITED,Supporting People - Independent Sector Residential,11660689,45152,4370.51
Rotherham Metropolitan Borough Council,Adult Care & Housing,LONNEN HEALTH CARE LTD,Supporting People - Independent Sector Residential,11660690,45152,219.71
Rotherham Metropolitan Borough Council,Adult Care & Housing,LONNEN HEALTH CARE LTD,Supporting People - Independent Sector Residential,11660690,45152,3787.19
Rotherham Metropolitan Borough Council,Adult Care & Housing,LONNEN HEALTH CARE LTD,Supporting People - Independent Sector Residential,11660690,45152,-120.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,LONNEN HEALTH CARE LTD,Supporting People - Independent Sector Residential,11660690,45152,2531.77
Rotherham Metropolitan Borough Council,Adult Care & Housing,LONNEN HEALTH CARE LTD,Supporting People - Independent Sector Residential,11660690,45152,-120.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,WILLOWBECK HEALTH CARE LIMITED,Supporting People - Independent Sector Residential,11660691,45152,219.71
Rotherham Metropolitan Borough Council,Adult Care & Housing,WILLOWBECK HEALTH CARE LIMITED,Supporting People - Independent Sector Residential,11660691,45152,10572.51
Rotherham Metropolitan Borough Council,Adult Care & Housing,WILLOWBECK HEALTH CARE LIMITED,Supporting People - Independent Sector Residential,11660691,45152,3144.71
Rotherham Metropolitan Borough Council,Adult Care & Housing,WILLOWBECK HEALTH CARE LIMITED,Supporting People - Independent Sector Residential,11660691,45152,-120.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,WILLOWBECK HEALTH CARE LIMITED,Supporting People - Independent Sector Residential,11660691,45152,5113.96
Rotherham Metropolitan Borough Council,Adult Care & Housing,MEADOWCROFT HEALTH CARE LIMITED,Supporting People - Independent Sector Residential,11660692,45152,4027.24
Rotherham Metropolitan Borough Council,Adult Care & Housing,QUARRYFIELDS HEALTH CARE LTD,Supporting People - Independent Sector Residential,11660693,45152,3049.26
Rotherham Metropolitan Borough Council,Adult Care & Housing,"MR DHANUS DHARRY RAMDHARRY, MRS SOOBA DE",Supporting People - Independent Sector Residential,11660694,45152,657
Rotherham Metropolitan Borough Council,Adult Care & Housing,"MR DHANUS DHARRY RAMDHARRY, MRS SOOBA DE",Supporting People - Independent Sector Residential,11660694,45152,-171.71
Rotherham Metropolitan Borough Council,Adult Care & Housing,"MR DHANUS DHARRY RAMDHARRY, MRS SOOBA DE",Supporting People - Independent Sector Residential,11660694,45152,649.01
Rotherham Metropolitan Borough Council,Adult Care & Housing,"MR DHANUS DHARRY RAMDHARRY, MRS SOOBA DE",Supporting People - Independent Sector Residential,11660694,45152,-216.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,BENNETT COURT HEALTH CARE LTD,Supporting People - Independent Sector Residential,11660695,45152,4082.93
Rotherham Metropolitan Borough Council,Adult Care & Housing,CARMAND LIMITED,Supporting People - Independent Sector Residential,11660696,45152,2517.88
Rotherham Metropolitan Borough Council,Adult Care & Housing,CROWN CARE VI LTD,Supporting People - Independent Sector Residential,11660697,45152,219.71
Rotherham Metropolitan Borough Council,Adult Care & Housing,CROWN CARE VI LTD,Supporting People - Independent Sector Residential,11660697,45152,790.58
Rotherham Metropolitan Borough Council,Adult Care & Housing,CROWN CARE VI LTD,Supporting People - Independent Sector Residential,11660697,45152,-243.15
Rotherham Metropolitan Borough Council,Adult Care & Housing,CROWN CARE VI LTD,Supporting People - Independent Sector Residential,11660697,45152,715.64
Rotherham Metropolitan Borough Council,Adult Care & Housing,MOORVILLE DEVELOPMENTS LTD,Supporting People - Independent Sector Residential,11660698,45152,11859.94
Rotherham Metropolitan Borough Council,Adult Care & Housing,MAPS PROPERTIES LTD,Supporting People - Independent Sector Residential,11660701,45152,830.6
Rotherham Metropolitan Borough Council,Adult Care & Housing,MAPS PROPERTIES LTD,Supporting People - Independent Sector Residential,11660701,45152,-187.94
Rotherham Metropolitan Borough Council,Adult Care & Housing,ICON CARE LIMITED,Supporting People - Independent Sector Residential,11660702,45152,713.7
Rotherham Metropolitan Borough Council,Adult Care & Housing,ICON CARE LIMITED,Supporting People - Independent Sector Residential,11660702,45152,-81.06
Rotherham Metropolitan Borough Council,Adult Care & Housing,MULBERRY MANOR CARE LIMITED,Supporting People - Independent Sector Residential,11660703,45152,5454
Rotherham Metropolitan Borough Council,Adult Care & Housing,MULBERRY MANOR CARE LIMITED,Supporting People - Independent Sector Residential,11660703,45152,606
Rotherham Metropolitan Borough Council,Adult Care & Housing,MULBERRY MANOR CARE LIMITED,Supporting People - Independent Sector Residential,11660703,45152,-2209.82
Rotherham Metropolitan Borough Council,Adult Care & Housing,MULBERRY MANOR CARE LIMITED,Supporting People - Independent Sector Residential,11660703,45152,-204.74
Rotherham Metropolitan Borough Council,Adult Care & Housing,MULBERRY MANOR CARE LIMITED,Supporting People - Independent Sector Residential,11660703,45152,4424
Rotherham Metropolitan Borough Council,Adult Care & Housing,MULBERRY MANOR CARE LIMITED,Supporting People - Independent Sector Residential,11660703,45152,1083.43
Rotherham Metropolitan Borough Council,Adult Care & Housing,MULBERRY MANOR CARE LIMITED,Supporting People - Independent Sector Residential,11660703,45152,-1173.23
Rotherham Metropolitan Borough Council,Adult Care & Housing,MULBERRY MANOR CARE LIMITED,Supporting People - Independent Sector Residential,11660703,45152,-154.15
Rotherham Metropolitan Borough Council,Adult Care & Housing,MULBERRY MANOR CARE LIMITED,Supporting People - Independent Sector Residential,11660703,45152,1212
Rotherham Metropolitan Borough Council,Adult Care & Housing,MULBERRY MANOR CARE LIMITED,Supporting People - Independent Sector Residential,11660703,45152,-367.45
Rotherham Metropolitan Borough Council,Adult Care & Housing,MULBERRY MANOR CARE LIMITED,Supporting People - Independent Sector Residential,11660703,45152,1212
Rotherham Metropolitan Borough Council,Adult Care & Housing,MULBERRY MANOR CARE LIMITED,Supporting People - Independent Sector Residential,11660703,45152,-223.18
Rotherham Metropolitan Borough Council,Adult Care & Housing,MULBERRY MANOR CARE LIMITED,Supporting People - Independent Sector Residential,11660703,45152,622
Rotherham Metropolitan Borough Council,Adult Care & Housing,AMBIENCE HEALTHCARE LTD,Supporting People - Independent Sector Residential,11660704,45152,13552.97
Rotherham Metropolitan Borough Council,Adult Care & Housing,AMBIENCE HEALTHCARE LTD,Supporting People - Independent Sector Residential,11660704,45152,-873.44
Rotherham Metropolitan Borough Council,Adult Care & Housing,SANDFORD HOUSE LTD,Supporting People - Independent Sector Residential,11660705,45152,1581.1
Rotherham Metropolitan Borough Council,Adult Care & Housing,YOUR HEALTH LTD,Supporting People - Independent Sector Residential,11660706,45152,654.94
Rotherham Metropolitan Borough Council,Adult Care & Housing,YOUR HEALTH LTD,Supporting People - Independent Sector Residential,11660706,45152,721.09
Rotherham Metropolitan Borough Council,Adult Care & Housing,BPU CARE LTD,Supporting People - Independent Sector Residential,11660707,45152,1537.97
Rotherham Metropolitan Borough Council,Adult Care & Housing,BPU CARE LTD,Supporting People - Independent Sector Residential,11660707,45152,4551.47
Rotherham Metropolitan Borough Council,Adult Care & Housing,BPU CARE LTD,Supporting People - Independent Sector Residential,11660707,45152,-964.97
Rotherham Metropolitan Borough Council,Adult Care & Housing,BPU CARE LTD,Supporting People - Independent Sector Residential,11660707,45152,-166.01
Rotherham Metropolitan Borough Council,Adult Care & Housing,BPU CARE LTD,Supporting People - Independent Sector Residential,11660707,45152,12352.13
Rotherham Metropolitan Borough Council,Adult Care & Housing,BPU CARE LTD,Supporting People - Independent Sector Residential,11660707,45152,1212
Rotherham Metropolitan Borough Council,Adult Care & Housing,BPU CARE LTD,Supporting People - Independent Sector Residential,11660707,45152,-3452.32
Rotherham Metropolitan Borough Council,Adult Care & Housing,BPU CARE LTD,Supporting People - Independent Sector Residential,11660707,45152,-496.37
Rotherham Metropolitan Borough Council,Adult Care & Housing,BPU CARE LTD,Supporting People - Independent Sector Residential,11660707,45152,9934
Rotherham Metropolitan Borough Council,Adult Care & Housing,BPU CARE LTD,Supporting People - Independent Sector Residential,11660707,45152,660.25
Rotherham Metropolitan Borough Council,Adult Care & Housing,BPU CARE LTD,Supporting People - Independent Sector Residential,11660707,45152,-4217.36
Rotherham Metropolitan Borough Council,Adult Care & Housing,BPU CARE LTD,Supporting People - Independent Sector Residential,11660707,45152,2220.39
Rotherham Metropolitan Borough Council,Adult Care & Housing,BPU CARE LTD,Supporting People - Independent Sector Residential,11660707,45152,-120.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,BPU CARE LTD,Supporting People - Independent Sector Residential,11660707,45152,900
Rotherham Metropolitan Borough Council,Adult Care & Housing,BPU CARE LTD,Supporting People - Independent Sector Residential,11660707,45152,606
Rotherham Metropolitan Borough Council,Adult Care & Housing,BPU CARE LTD,Supporting People - Independent Sector Residential,11660707,45152,-182.53
Rotherham Metropolitan Borough Council,Adult Care & Housing,BPU CARE LTD,Supporting People - Independent Sector Residential,11660707,45152,5358.3
Rotherham Metropolitan Borough Council,Adult Care & Housing,BPU CARE LTD,Supporting People - Independent Sector Residential,11660707,45152,-222.05
Rotherham Metropolitan Borough Council,Adult Care & Housing,BPU CARE LTD,Supporting People - Independent Sector Residential,11660707,45152,990.9
Rotherham Metropolitan Borough Council,Adult Care & Housing,BPU CARE LTD,Supporting People - Independent Sector Residential,11660707,45152,-168.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,BPU CARE LTD,Supporting People - Independent Sector Residential,11660707,45152,1508.75
Rotherham Metropolitan Borough Council,Adult Care & Housing,"SENSE, THE NATIONAL DEAF BLIND AND RUBEL",Supporting People - Independent Sector Residential,11660708,45152,2017.35
Rotherham Metropolitan Borough Council,Adult Care & Housing,"SENSE, THE NATIONAL DEAF BLIND AND RUBEL",Supporting People - Independent Sector Residential,11660708,45152,-120.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,HC-ONE LTD,Supporting People - Independent Sector Residential,11660709,45152,4866
Rotherham Metropolitan Borough Council,Adult Care & Housing,HC-ONE LTD,Supporting People - Independent Sector Residential,11660709,45152,1212
Rotherham Metropolitan Borough Council,Adult Care & Housing,HC-ONE LTD,Supporting People - Independent Sector Residential,11660709,45152,-1961.18
Rotherham Metropolitan Borough Council,Adult Care & Housing,HC-ONE LTD,Supporting People - Independent Sector Residential,11660709,45152,-269.74
Rotherham Metropolitan Borough Council,Adult Care & Housing,HC-ONE LTD,Supporting People - Independent Sector Residential,11660709,45152,13522
Rotherham Metropolitan Borough Council,Adult Care & Housing,HC-ONE LTD,Supporting People - Independent Sector Residential,11660709,45152,1264
Rotherham Metropolitan Borough Council,Adult Care & Housing,HC-ONE LTD,Supporting People - Independent Sector Residential,11660709,45152,-4554.01
Rotherham Metropolitan Borough Council,Adult Care & Housing,HC-ONE LTD,Supporting People - Independent Sector Residential,11660709,45152,-618.2
Rotherham Metropolitan Borough Council,Adult Care & Housing,HC-ONE LTD,Supporting People - Independent Sector Residential,11660710,45152,1129.93
Rotherham Metropolitan Borough Council,Adult Care & Housing,HC-ONE LTD,Supporting People - Independent Sector Residential,11660710,45152,622
Rotherham Metropolitan Borough Council,Adult Care & Housing,HC-ONE LTD,Supporting People - Independent Sector Residential,11660710,45152,88.85
Rotherham Metropolitan Borough Council,Adult Care & Housing,HC-ONE LTD,Supporting People - Independent Sector Residential,11660710,45152,-215.66
Rotherham Metropolitan Borough Council,Adult Care & Housing,HC-ONE LTD,Supporting People - Independent Sector Residential,11660710,45152,54.01
Rotherham Metropolitan Borough Council,Adult Care & Housing,HC-ONE LTD,Supporting People - Independent Sector Residential,11660710,45152,4848
Rotherham Metropolitan Borough Council,Adult Care & Housing,HC-ONE LTD,Supporting People - Independent Sector Residential,11660710,45152,-2174.78
Rotherham Metropolitan Borough Council,Adult Care & Housing,HC-ONE LTD,Supporting People - Independent Sector Residential,11660710,45152,-0.01
Rotherham Metropolitan Borough Council,Adult Care & Housing,HC-ONE LTD,Supporting People - Independent Sector Residential,11660710,45152,8174.86
Rotherham Metropolitan Borough Council,Adult Care & Housing,HC-ONE LTD,Supporting People - Independent Sector Residential,11660710,45152,-7552.86
Rotherham Metropolitan Borough Council,Adult Care & Housing,HC-ONE LTD,Supporting People - Independent Sector Residential,11660710,45152,622
Rotherham Metropolitan Borough Council,Adult Care & Housing,HC-ONE LTD,Supporting People - Independent Sector Residential,11660710,45152,-120.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,ROTHERHAM HEALTH CARE LTD,Supporting People - Independent Sector Residential,11660711,45152,1757.68
Rotherham Metropolitan Borough Council,Adult Care & Housing,ROTHERHAM HEALTH CARE LTD,Supporting People - Independent Sector Residential,11660711,45152,12363.11
Rotherham Metropolitan Borough Council,Adult Care & Housing,ROTHERHAM HEALTH CARE LTD,Supporting People - Independent Sector Residential,11660711,45152,2309.19
Rotherham Metropolitan Borough Council,Adult Care & Housing,ROTHERHAM HEALTH CARE LTD,Supporting People - Independent Sector Residential,11660711,45152,5490.49
Rotherham Metropolitan Borough Council,Adult Care & Housing,ROTHERHAM HEALTH CARE LTD,Supporting People - Independent Sector Residential,11660711,45152,4751.11
Rotherham Metropolitan Borough Council,Adult Care & Housing,ROTHERHAM HEALTH CARE LTD,Supporting People - Independent Sector Residential,11660711,45152,-177.35
Rotherham Metropolitan Borough Council,Adult Care & Housing,ROTHERHAM HEALTH CARE LTD,Supporting People - Independent Sector Residential,11660711,45152,2091.9
Rotherham Metropolitan Borough Council,Adult Care & Housing,ROTHERHAM HEALTH CARE LTD,Supporting People - Independent Sector Residential,11660711,45152,-56.84
Rotherham Metropolitan Borough Council,Adult Care & Housing,ROTHERHAM HEALTH CARE LTD,Supporting People - Independent Sector Residential,11660711,45152,9275.71
Rotherham Metropolitan Borough Council,Adult Care & Housing,CROWN CARE IV LTD,Supporting People - Independent Sector Residential,11660712,45152,219.71
Rotherham Metropolitan Borough Council,Adult Care & Housing,CROWN CARE IV LTD,Supporting People - Independent Sector Residential,11660712,45152,790.58
Rotherham Metropolitan Borough Council,Adult Care & Housing,CROWN CARE IV LTD,Supporting People - Independent Sector Residential,11660712,45152,1431.28
Rotherham Metropolitan Borough Council,Adult Care & Housing,CROWN CARE IV LTD,Supporting People - Independent Sector Residential,11660712,45152,-406.94
Rotherham Metropolitan Borough Council,Adult Care & Housing,CROWN CARE II LLP,Supporting People - Independent Sector Residential,11660713,45152,1406.53
Rotherham Metropolitan Borough Council,Adult Care & Housing,CROWN CARE II LLP,Supporting People - Independent Sector Residential,11660713,45152,-777.22
Rotherham Metropolitan Borough Council,Adult Care & Housing,LAYDEN COURT CARE HOME LTD,Supporting People - Independent Sector Residential,11660715,45152,2197.1
Rotherham Metropolitan Borough Council,Adult Care & Housing,LAYDEN COURT CARE HOME LTD,Supporting People - Independent Sector Residential,11660715,45152,2101
Rotherham Metropolitan Borough Council,Adult Care & Housing,LAYDEN COURT CARE HOME LTD,Supporting People - Independent Sector Residential,11660715,45152,-656.3
Rotherham Metropolitan Borough Council,Adult Care & Housing,LAYDEN COURT CARE HOME LTD,Supporting People - Independent Sector Residential,11660715,45152,5077.96
Rotherham Metropolitan Borough Council,Adult Care & Housing,LAYDEN COURT CARE HOME LTD,Supporting People - Independent Sector Residential,11660715,45152,492.86
Rotherham Metropolitan Borough Council,Adult Care & Housing,LAYDEN COURT CARE HOME LTD,Supporting People - Independent Sector Residential,11660715,45152,-853.79
Rotherham Metropolitan Borough Council,Adult Care & Housing,LAYDEN COURT CARE HOME LTD,Supporting People - Independent Sector Residential,11660715,45152,4242
Rotherham Metropolitan Borough Council,Adult Care & Housing,LAYDEN COURT CARE HOME LTD,Supporting People - Independent Sector Residential,11660715,45152,2424
Rotherham Metropolitan Borough Council,Adult Care & Housing,LAYDEN COURT CARE HOME LTD,Supporting People - Independent Sector Residential,11660715,45152,-1284.4
Rotherham Metropolitan Borough Council,Adult Care & Housing,LAYDEN COURT CARE HOME LTD,Supporting People - Independent Sector Residential,11660715,45152,-582.5
Rotherham Metropolitan Borough Council,Adult Care & Housing,LAYDEN COURT CARE HOME LTD,Supporting People - Independent Sector Residential,11660715,45152,3842
Rotherham Metropolitan Borough Council,Adult Care & Housing,LAYDEN COURT CARE HOME LTD,Supporting People - Independent Sector Residential,11660715,45152,632
Rotherham Metropolitan Borough Council,Adult Care & Housing,LAYDEN COURT CARE HOME LTD,Supporting People - Independent Sector Residential,11660715,45152,-1168.9
Rotherham Metropolitan Borough Council,Adult Care & Housing,LAYDEN COURT CARE HOME LTD,Supporting People - Independent Sector Residential,11660715,45152,-355.21
Rotherham Metropolitan Borough Council,Adult Care & Housing,LAYDEN COURT CARE HOME LTD,Supporting People - Independent Sector Residential,11660715,45152,606
Rotherham Metropolitan Borough Council,Adult Care & Housing,LAYDEN COURT CARE HOME LTD,Supporting People - Independent Sector Residential,11660715,45152,-49.94
Rotherham Metropolitan Borough Council,Adult Care & Housing,LAYDEN COURT CARE HOME LTD,Supporting People - Independent Sector Residential,11660715,45152,606
Rotherham Metropolitan Borough Council,Adult Care & Housing,LAYDEN COURT CARE HOME LTD,Supporting People - Independent Sector Residential,11660715,45152,-142.41
Rotherham Metropolitan Borough Council,Adult Care & Housing,WHISTON HALL LTD,Supporting People - Independent Sector Residential,11660716,45152,3636
Rotherham Metropolitan Borough Council,Adult Care & Housing,WHISTON HALL LTD,Supporting People - Independent Sector Residential,11660716,45152,606
Rotherham Metropolitan Borough Council,Adult Care & Housing,WHISTON HALL LTD,Supporting People - Independent Sector Residential,11660716,45152,-1793.96
Rotherham Metropolitan Borough Council,Adult Care & Housing,EMERALD CARE SERVICES LTD,Supporting People - Independent Sector Residential,11660717,45152,7413.58
Rotherham Metropolitan Borough Council,Adult Care & Housing,EMERALD CARE SERVICES LTD,Supporting People - Independent Sector Residential,11660717,45152,-372.4
Rotherham Metropolitan Borough Council,Adult Care & Housing,ARIYA NEURO CARE (RESIDENTIAL) LIMITED,Supporting People - Independent Sector Residential,11660718,45152,1950.38
Rotherham Metropolitan Borough Council,Adult Care & Housing,ARIYA NEURO CARE (RESIDENTIAL) LIMITED,Supporting People - Independent Sector Residential,11660718,45152,5090.6
Rotherham Metropolitan Borough Council,Adult Care & Housing,ARIYA NEURO CARE (RESIDENTIAL) LIMITED,Supporting People - Independent Sector Residential,11660718,45152,-120.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,ARIYA NEURO CARE (RESIDENTIAL) LIMITED,Supporting People - Independent Sector Residential,11660718,45152,-146.85
Rotherham Metropolitan Borough Council,Adult Care & Housing,VIRTUE HEALTH SERVICES LIMITED,Supporting People - Independent Sector Residential,11660719,45152,6156.33
Rotherham Metropolitan Borough Council,Adult Care & Housing,VIRTUE HEALTH SERVICES LIMITED,Supporting People - Independent Sector Residential,11660719,45152,-39.15
Rotherham Metropolitan Borough Council,Adult Care & Housing,PAUL CRABTREE AND GLORIA CRABTREE (A PAR,Supporting People - Independent Sector Residential,11660720,45152,2484
Rotherham Metropolitan Borough Council,Adult Care & Housing,PAUL CRABTREE AND GLORIA CRABTREE (A PAR,Supporting People - Independent Sector Residential,11660720,45152,-130.99
Rotherham Metropolitan Borough Council,Adult Care & Housing,PORTLAND CARE 2 LTD,Supporting People - Independent Sector Residential,11660721,45152,2416.81
Rotherham Metropolitan Borough Council,Adult Care & Housing,PORTLAND CARE 2 LTD,Supporting People - Independent Sector Residential,11660721,45152,1264
Rotherham Metropolitan Borough Council,Adult Care & Housing,PORTLAND CARE 2 LTD,Supporting People - Independent Sector Residential,11660721,45152,-192.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,PORTLAND CARE 2 LTD,Supporting People - Independent Sector Residential,11660721,45152,5319.42
Rotherham Metropolitan Borough Council,Adult Care & Housing,PORTLAND CARE 2 LTD,Supporting People - Independent Sector Residential,11660721,45152,-740
Rotherham Metropolitan Borough Council,Adult Care & Housing,PORTLAND CARE 2 LTD,Supporting People - Independent Sector Residential,11660721,45152,3660.84
Rotherham Metropolitan Borough Council,Adult Care & Housing,PORTLAND CARE 2 LTD,Supporting People - Independent Sector Residential,11660721,45152,-1956.91
Rotherham Metropolitan Borough Council,Adult Care & Housing,PORTLAND CARE 2 LTD,Supporting People - Independent Sector Residential,11660721,45152,4362
Rotherham Metropolitan Borough Council,Adult Care & Housing,PORTLAND CARE 2 LTD,Supporting People - Independent Sector Residential,11660721,45152,356.57
Rotherham Metropolitan Borough Council,Adult Care & Housing,PORTLAND CARE 2 LTD,Supporting People - Independent Sector Residential,11660721,45152,-1658.45
Rotherham Metropolitan Borough Council,Adult Care & Housing,PORTLAND CARE 2 LTD,Supporting People - Independent Sector Residential,11660721,45152,690
Rotherham Metropolitan Borough Council,Adult Care & Housing,PORTLAND CARE 2 LTD,Supporting People - Independent Sector Residential,11660721,45152,-204.47
Rotherham Metropolitan Borough Council,Adult Care & Housing,CORBENIC CAMPHILL COMMUNITY LTD,Supporting People - Independent Sector Residential,11660722,45152,1442.97
Rotherham Metropolitan Borough Council,Regeneration & Environment,ACE JANITORIAL SUPPLIES LTD,Ppe Tools And Janitorial Supplies,11664465,45155,1551.91
Rotherham Metropolitan Borough Council,Adult Care & Housing,ACE JANITORIAL SUPPLIES LTD,Ppe Tools And Janitorial Supplies,11664466,45153,15
Rotherham Metropolitan Borough Council,Adult Care & Housing,ACE JANITORIAL SUPPLIES LTD,Ppe Tools And Janitorial Supplies,11664466,45153,68.34
Rotherham Metropolitan Borough Council,Adult Care & Housing,ACE JANITORIAL SUPPLIES LTD,Ppe Tools And Janitorial Supplies,11664468,45153,338.4
Rotherham Metropolitan Borough Council,Adult Care & Housing,BRITISH GAS,Energy,11664471,45159,55.71
Rotherham Metropolitan Borough Council,Regeneration & Environment,DFP SERVICES LTD,Fire Alarm Maintenance Or Monitoring,11664481,45160,89.26
Rotherham Metropolitan Borough Council,Regeneration & Environment,INDEPENDENT CONTRACTOR SECURITY LTD(ICS),Security,11664483,45154,1492.56
Rotherham Metropolitan Borough Council,Regeneration & Environment,INDEPENDENT CONTRACTOR SECURITY LTD(ICS),Security,11664484,45160,2321.76
Rotherham Metropolitan Borough Council,Regeneration & Environment,INDEPENDENT CONTRACTOR SECURITY LTD(ICS),Security,11664485,45160,30
Rotherham Metropolitan Borough Council,Regeneration & Environment,INDEPENDENT CONTRACTOR SECURITY LTD(ICS),Security,11664488,45160,988.13
Rotherham Metropolitan Borough Council,Regeneration & Environment,INDEPENDENT CONTRACTOR SECURITY LTD(ICS),Security,11664489,45160,773.92
Rotherham Metropolitan Borough Council,Regeneration & Environment,KCM WASTE MANAGEMENT LTD,Waste Disposal Inc Skip Hire,11664490,45159,-49.71
Rotherham Metropolitan Borough Council,Regeneration & Environment,N E TRUCK SPARES LTD,Transport Operations And Logistics,11664491,45153,6065.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,N E TRUCK SPARES LTD,Transport Operations And Logistics,11664492,45153,4861.32
Rotherham Metropolitan Borough Council,Regeneration & Environment,N E TRUCK SPARES LTD,Transport Operations And Logistics,11664493,45153,4490.4
Rotherham Metropolitan Borough Council,Adult Care & Housing,EQUANS REGENERATION LTD,New Build & Major Refurb Trades,11664497,45153,133.48
Rotherham Metropolitan Borough Council,Adult Care & Housing,EQUANS REGENERATION LTD,New Build & Major Refurb Trades,11664497,45153,407.47
Rotherham Metropolitan Borough Council,Adult Care & Housing,EQUANS REGENERATION LTD,New Build & Major Refurb Trades,11664497,45153,8781.64
Rotherham Metropolitan Borough Council,Regeneration & Environment,HENRY BOOT CONSTRUCTION LTD,New Build & Major Refurb Trades,11664498,45153,32637.14
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,SMART SHORT STAYS LTD,Residential Rental,11664507,45110,840
Rotherham Metropolitan Borough Council,Regeneration & Environment,J A JONES & SONS (CHURCHTOWN) LTD (F),Landscaping,11664513,45153,27
Rotherham Metropolitan Borough Council,Adult Care & Housing,PARKGATE MOBILITY CENTRE,Health And Hygiene Equipment,11664514,45155,3800
Rotherham Metropolitan Borough Council,Adult Care & Housing,ALPHA PROPERTY,Residential Rental,11664517,45110,650
Rotherham Metropolitan Borough Council,Adult Care & Housing,ALPHA PROPERTY,Residential Rental,11664519,45110,650
Rotherham Metropolitan Borough Council,Regeneration & Environment,INDUSTRIAL DOOR SOLUTIONS LIMITED,Repair And Maintenance,11664541,45159,220
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,LOCAL GOVERNMENT ASSOCIATION,Hotel Accommodation & Conferencing,11664589,45134,1188
Rotherham Metropolitan Borough Council,Regeneration & Environment,LARRAGARD LTD,Ppe Tools And Janitorial Supplies,11664618,45153,470.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,MUSE DEVELOPMENTS LIMITED,New Build & Major Refurb Trades,11664623,45154,2088686.54
Rotherham Metropolitan Borough Council,Adult Care & Housing,UTOPIA CONSTRUCTION AND LANDSCAPING LTD,New Build & Major Refurb Trades,11664628,45161,3200
