BODY,EXPENSE AREA,NAME,EXPENSE TYPE,REFERENCE,DATE,AMOUNT
Rotherham Metropolitan Borough Council,Adult Care & Housing,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629970,45121,5.76
Rotherham Metropolitan Borough Council,Regeneration & Environment,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629971,45121,1.71
Rotherham Metropolitan Borough Council,Regeneration & Environment,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629972,45121,1.71
Rotherham Metropolitan Borough Council,Adult Care & Housing,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629973,45121,0.62
Rotherham Metropolitan Borough Council,Adult Care & Housing,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629974,45121,0.62
Rotherham Metropolitan Borough Council,Regeneration & Environment,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629975,45121,1.71
Rotherham Metropolitan Borough Council,Finance & Customer Services,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629976,45121,1.21
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629977,45121,1.04
Rotherham Metropolitan Borough Council,Adult Care & Housing,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629978,45121,5.76
Rotherham Metropolitan Borough Council,Regeneration & Environment,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629979,45121,1.04
Rotherham Metropolitan Borough Council,Regeneration & Environment,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629980,45121,1.04
Rotherham Metropolitan Borough Council,Regeneration & Environment,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629981,45121,5.76
Rotherham Metropolitan Borough Council,Finance & Customer Services,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629982,45121,38.78
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629983,45121,12.63
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629983,45121,6.91
Rotherham Metropolitan Borough Council,Finance & Customer Services,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629984,45121,12.63
Rotherham Metropolitan Borough Council,Finance & Customer Services,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629985,45121,12.63
Rotherham Metropolitan Borough Council,Adult Care & Housing,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629986,45121,12.63
Rotherham Metropolitan Borough Council,Adult Care & Housing,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629986,45121,5.98
Rotherham Metropolitan Borough Council,Regeneration & Environment,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629987,45121,12.63
Rotherham Metropolitan Borough Council,Regeneration & Environment,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629988,45121,12.63
Rotherham Metropolitan Borough Council,Adult Care & Housing,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629989,45121,14
Rotherham Metropolitan Borough Council,Adult Care & Housing,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629990,45121,14
Rotherham Metropolitan Borough Council,Regeneration & Environment,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629991,45121,60.79
Rotherham Metropolitan Borough Council,Finance & Customer Services,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629992,45121,35.78
Rotherham Metropolitan Borough Council,Finance & Customer Services,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629993,45121,35.78
Rotherham Metropolitan Borough Council,Regeneration & Environment,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629994,45121,65.55
Rotherham Metropolitan Borough Council,Regeneration & Environment,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629996,45121,45.66
Rotherham Metropolitan Borough Council,Finance & Customer Services,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629997,45121,45.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629998,45121,45.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11629999,45121,45.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11630000,45121,45.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11630001,45121,45.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,BRITISH TELECOMMUNICATIONS PLC,Telecoms,11630002,45121,57.9
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630003,45121,325.89
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630004,45125,171.16
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630005,45121,254.41
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630006,45121,232.84
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630007,45121,1.57
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630008,45121,287.28
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630009,45121,199.44
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630014,45121,114.48
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630015,45121,441.06
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630016,45121,683.36
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630017,45121,335.04
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630018,45121,213.32
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630019,45121,409.67
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630020,45121,16.95
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,YORKSHIRE PURCHASING ORGANISATION,Food And Drink,11630021,45118,10.99
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,YORKSHIRE PURCHASING ORGANISATION,Food And Drink,11630022,45118,10.99
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,YORKSHIRE PURCHASING ORGANISATION,Food And Drink,11630023,45118,10.99
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,YORKSHIRE PURCHASING ORGANISATION,Food And Drink,11630024,45118,10.99
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,YORKSHIRE PURCHASING ORGANISATION,Food And Drink,11630025,45118,10.99
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,YORKSHIRE PURCHASING ORGANISATION,Food And Drink,11630026,45118,39.45
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,YORKSHIRE PURCHASING ORGANISATION,Food And Drink,11630027,45118,6.99
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,YORKSHIRE PURCHASING ORGANISATION,Food And Drink,11630028,45118,106.32
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,YORKSHIRE PURCHASING ORGANISATION,Food And Drink,11630029,45118,66.94
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,YORKSHIRE PURCHASING ORGANISATION,Food And Drink,11630030,45118,114.77
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,YORKSHIRE PURCHASING ORGANISATION,Food And Drink,11630031,45118,105.15
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,YORKSHIRE PURCHASING ORGANISATION,Food And Drink,11630032,45118,107.28
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,YORKSHIRE PURCHASING ORGANISATION,Food And Drink,11630033,45118,120.99
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,YORKSHIRE PURCHASING ORGANISATION,Food And Drink,11630034,45118,35.97
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,YORKSHIRE PURCHASING ORGANISATION,Food And Drink,11630035,45118,120.46
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,YORKSHIRE PURCHASING ORGANISATION,Food And Drink,11630036,45118,268.96
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,YORKSHIRE PURCHASING ORGANISATION,Food And Drink,11630037,45118,202.5
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,YORKSHIRE PURCHASING ORGANISATION,Food And Drink,11630038,45118,620.82
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,YORKSHIRE PURCHASING ORGANISATION,Food And Drink,11630039,45118,30.98
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,YORKSHIRE PURCHASING ORGANISATION,Food And Drink,11630040,45118,62.4
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,YORKSHIRE PURCHASING ORGANISATION,Food And Drink,11630041,45118,326.03
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,YORKSHIRE PURCHASING ORGANISATION,Food And Drink,11630042,45118,46.04
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,YORKSHIRE PURCHASING ORGANISATION,Food And Drink,11630043,45118,152.45
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,YORKSHIRE PURCHASING ORGANISATION,Food And Drink,11630044,45118,56.15
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,YORKSHIRE PURCHASING ORGANISATION,Food And Drink,11630045,45118,182.88
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630046,45121,28.86
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630047,45121,269.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630048,45121,220.94
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630049,45121,1131.16
Rotherham Metropolitan Borough Council,Adult Care & Housing,ROYAL MENCAP SOCIETY,Supporting People - Independent Sector Homecare,11630050,45121,6224.16
Rotherham Metropolitan Borough Council,Adult Care & Housing,ROYAL MENCAP SOCIETY,Supporting People - Independent Sector Homecare,11630051,45121,6235.23
Rotherham Metropolitan Borough Council,Adult Care & Housing,ROYAL MENCAP SOCIETY,Supporting People - Independent Sector Homecare,11630052,45121,6124.48
Rotherham Metropolitan Borough Council,Adult Care & Housing,"SENSE, THE NATIONAL DEAF BLIND AND RUBEL",Supporting People - Independent Sector Homecare,11630053,45121,27051.01
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630054,45121,325.51
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630055,45121,194.42
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630086,45121,54.91
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630087,45121,28.33
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630088,45121,535.21
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630089,45121,296.35
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630090,45121,646.58
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630091,45121,99.93
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630092,45121,487.52
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630093,45121,581.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630094,45121,120.26
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630095,45121,64
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630096,45121,467.08
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630097,45121,247.19
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630098,45125,109.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630099,45121,118.21
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630100,45128,290.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630101,45125,167.92
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630102,45121,67.44
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630103,45128,166.03
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630104,45128,254.11
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630105,45128,178.14
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630106,45128,574.07
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630107,45128,42.49
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630108,45128,245.7
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630109,45121,184.75
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,SPIRE ASSIST LTD,Supporting People - Childcare Fees,11630110,45121,42500.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630111,45121,149.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630112,45125,339.64
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630113,45128,116.05
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630114,45121,980.41
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630129,45128,683.27
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630130,45121,453.87
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630131,45121,448.42
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630132,45121,53.06
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630133,45121,909.37
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630134,45121,-41.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630135,45121,-2.52
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630136,45121,1518.44
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630137,45121,643.3
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630138,45121,11.3
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630139,45121,10.56
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630140,45121,-12.33
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630141,45121,-10.82
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630142,45121,-20.52
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630143,45128,1053.71
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630144,45128,-48.56
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630145,45128,-11.37
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630146,45128,-19.84
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630147,45128,-19.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630148,45128,-51
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630149,45128,-42.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630150,45128,-19.67
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630151,45128,3.96
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630152,45128,46.63
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630153,45128,415.52
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630154,45128,18.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630155,45128,-28.04
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630156,45128,246.91
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630157,45128,194.01
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630158,45128,220.81
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630159,45128,947.41
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,HIGHER RHYTHM LIMITED,Specialized Educational Services,11630160,45121,3150
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630161,45128,1099.63
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,HIGHER RHYTHM LIMITED,Specialized Educational Services,11630162,45121,1800
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630163,45128,-15.23
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630164,45128,-28
Rotherham Metropolitan Borough Council,Regeneration & Environment,DFP SERVICES LTD,Surveillance And Detection Equipment Or Maintenance,11630165,45121,-200
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630166,45128,-9.86
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630167,45128,-4.81
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630168,45128,-9.06
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630169,45128,279.64
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630170,45128,-28.04
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630171,45128,-49.84
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630172,45128,661.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630336,45128,183.96
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630337,45128,759.08
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630338,45128,19.72
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630339,45128,320.9
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630340,45128,293.09
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630341,45125,-2.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630342,45128,909.19
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630343,45128,1113.84
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630344,45128,42
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630345,45121,-69.02
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630346,45128,143.54
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630347,45121,-12.14
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630348,45128,306.42
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630349,45128,341.06
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630350,45125,9.62
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630351,45128,35.3
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630352,45128,252.97
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630353,45128,235.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630354,45125,190.91
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630355,45128,346.65
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630356,45128,365.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630357,45125,1118.57
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630358,45121,-178.19
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630359,45121,-245.18
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630360,45128,222.16
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630361,45125,822.03
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630362,45128,97.93
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630363,45121,253.72
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630364,45125,41.64
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630365,45128,288.89
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630366,45128,24.78
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630367,45128,411.52
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630368,45128,167.62
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630369,45128,159.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630370,45128,125.04
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630371,45128,163.53
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630372,45125,9.86
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F BLAKEMORE AND SON LTD,Food And Drink,11630373,45121,-5.14
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,J M ROSS,Training Services,11630374,45124,1883
Rotherham Metropolitan Borough Council,Regeneration & Environment,MOORE STEPHENS INSIGHT LIMITED,Consultancy,11630376,45134,2400
Rotherham Metropolitan Borough Council,Regeneration & Environment,BREATHE EASY SERVICE & TRAINING LTD,Repair And Maintenance,11630379,45121,1135.63
Rotherham Metropolitan Borough Council,Finance & Customer Services,ROYAL MAIL,Postal And Courier Services,11630383,45121,328.03
Rotherham Metropolitan Borough Council,Regeneration & Environment,TERBERG MATEC U.K. LTD,Vehicle Recovery Maintenance Repair,11630388,45124,-319.76
Rotherham Metropolitan Borough Council,Adult Care & Housing,MEARS LTD,Repair And Maintenance,11630389,45121,2525.77
Rotherham Metropolitan Borough Council,Adult Care & Housing,MEARS LTD,Repair And Maintenance,11630389,45121,3367.69
Rotherham Metropolitan Borough Council,Adult Care & Housing,MEARS LTD,Repair And Maintenance,11630389,45121,84192.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,DFP SERVICES LTD,Surveillance And Detection Equipment Or Maintenance,11630391,45121,100
Rotherham Metropolitan Borough Council,Regeneration & Environment,DFP SERVICES LTD,Security,11630393,45134,126.28
Rotherham Metropolitan Borough Council,Regeneration & Environment,DFP SERVICES LTD,Surveillance And Detection Equipment Or Maintenance,11630394,45135,1770.22
Rotherham Metropolitan Borough Council,Children & Young Peoples Serv,DFP SERVICES LTD,Surveillance And Detection Equipment Or Maintenance,11630395,45134,3975.49
Rotherham Metropolitan Borough Council,Regeneration & Environment,ARDEN WINCH & CO LTD,Ppe Tools And Janitorial Supplies,11630396,45121,226.38
Rotherham Metropolitan Borough Council,Regeneration & Environment,ARDEN WINCH & CO LTD,Ppe Tools And Janitorial Supplies,11630397,45121,225.76
Rotherham Metropolitan Borough Council,Regeneration & Environment,ARDEN WINCH & CO LTD,Ppe Tools And Janitorial Supplies,11630398,45121,590.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,ARDEN WINCH & CO LTD,Ppe Tools And Janitorial Supplies,11630399,45121,455.91
Rotherham Metropolitan Borough Council,Regeneration & Environment,ARDEN WINCH & CO LTD,Ppe Tools And Janitorial Supplies,11630401,45126,1035.36
Rotherham Metropolitan Borough Council,Regeneration & Environment,ARDEN WINCH & CO LTD,Ppe Tools And Janitorial Supplies,11630402,45121,34.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,KCM WASTE MANAGEMENT LTD,Waste Disposal Inc Skip Hire,11630403,45128,1416.55
Rotherham Metropolitan Borough Council,Regeneration & Environment,KCM WASTE MANAGEMENT LTD,Waste Disposal Inc Skip Hire,11630404,45128,1232.58
